rid,PRISM001_A375_6H:BRD-K80723690-001-01-8:5,PRISM001_A375_24H:BRD-K80723690-001-01-8:5,PRISM001_MCF7_6H:BRD-K80723690-001-01-8:5,PRISM001_MCF7_24H:BRD-K80723690-001-01-8:5,PRISM001_PC3_6H:BRD-K80723690-001-01-8:5,PRISM001_PC3_24H:BRD-K80723690-001-01-8:5
23512,0.718154191971,0.412940174341,-0.687069475651,0.574684977531,-0.148158118129,0.81519818306
148022,0.0948980897665,-0.916607558727,1.18842184544,-0.0160933285952,-0.378595858812,-1.12290680408
1906,-0.518426537514,0.0576606914401,-0.710243880749,0.401840806007,0.435830295086,-1.54964017868
8878,-0.0600964576006,-0.177118062973,0.713113129139,-0.701510190964,-0.563543200493,-0.0334374681115
3091,-1.09852731228,-0.427280664444,-0.967651844025,-0.0685832947493,-0.345685452223,0.37944316864
5743,4.36778497696,0.749291539192,-0.228043362498,0.0438502430916,-0.495332628489,-1.11056041718
5321,0.391762644053,0.188923642039,-0.795180797577,0.0502740889788,-0.54396033287,-1.09892749786
4144,-1.73181223869,-1.10376131535,0.303756803274,0.527899503708,0.0381243936718,-2.67483830452
1981,1.22085237503,0.400731742382,0.81484234333,-0.326998978853,0.00673758611083,-2.06953239441
695,0.63933724165,-0.172460198402,1.69181776047,-0.584019780159,0.312368094921,0.671013712883
10398,-0.179249078035,-0.111861802638,-0.210767015815,0.19206020236,-0.0665718466043,0.463851332664
5708,-0.243794977665,-1.5493516922,-2.39755606651,-0.0864895060658,0.589842319489,-4.16407012939
1213,-0.710723638535,-0.635222554207,0.557750344276,-0.103072017431,-0.3071616292,-0.343788802624
226,-0.400936514139,-0.108734279871,-2.85668802261,-0.302464425564,-4.25713443756,-0.274530649185
6777,-0.0314657092094,0.567924499512,1.44735598564,-0.85120421648,-0.333158761263,0.129620119929
2113,-0.511357843876,-0.556899607182,-0.647972047329,0.915321946144,0.0863000750542,-0.53941655159
3329,-0.077121168375,0.712126672268,0.686700344086,-0.273993730545,0.31353327632,0.821811676025
1050,-0.0772573500872,0.141775220633,-0.213924273849,-0.111426718533,0.00865144096315,-0.393993109465
9491,1.17380189896,-0.808080196381,0.622983634472,0.381819367409,-0.213828057051,-0.0792768597603
22926,0.0859731435776,-0.50562286377,-3.29009222984,-0.222124576569,-0.0137777365744,0.28501278162
5899,0.196596309543,0.438209682703,0.887057900429,-1.04665458202,-1.18207573891,0.963920533657
5467,-0.118156552315,1.09158265591,0.673995137215,0.117636337876,-0.766105592251,-0.0210345163941
6774,-0.489627450705,0.222034558654,1.02438890934,-0.512732982635,-3.9305574894,0.494113057852
1788,0.323314785957,0.246146351099,-0.317806214094,0.911266028881,0.304254561663,-0.316687703133
5921,-0.306173294783,-0.5816411376,0.489683181047,2.24241733551,-0.789385676384,0.451236516237
5721,-0.275470286608,-0.121129870415,0.0552169717848,0.587180256844,0.530781805515,-0.362539947033
2263,-0.00660385191441,1.06994342804,-0.695338904858,0.209582656622,0.544459462166,-0.502085566521
808,0.489695906639,0.476806551218,-0.366772800684,0.999217748642,0.506992399693,-0.628549158573
30001,-0.254625231028,-0.139863356948,0.338794887066,-0.0123945176601,0.161939769983,0.446246832609
348,-0.277163237333,0.0185277815908,0.380030423403,0.428876191378,-0.39900636673,1.73792719841
30849,-0.144581049681,-0.05544026196,0.598452687263,0.347653388977,-0.946556508541,0.791063189507
1454,0.440170615911,-0.262837052345,-0.175198480487,-0.544093489647,-0.0568397641182,-0.410595118999
6500,-1.59364318848,-0.105629086494,1.0884398222,0.401768326759,-0.612432599068,0.0280574355274
5627,-0.676559567451,0.472851872444,0.186109140515,0.664028406143,-0.250975459814,0.803524196148
5715,0.331015050411,-0.43162047863,0.076804086566,-0.203953653574,-0.501374900341,0.0393809527159
4791,4.04074478149,0.0195367485285,-0.20111720264,-0.682478666306,-0.299862831831,-0.43545460701
56924,0.0491696372628,0.25573939085,1.32361614704,2.07135176659,0.394836932421,0.672942578793
2690,-0.826358020306,0.315914541483,0.366995513439,2.37098050117,-0.43107521534,1.25491368771
1019,-0.0111698396504,0.815962910652,1.54053092003,-0.481102079153,-0.243438690901,1.64430654049
51422,-0.741069018841,0.188777521253,-0.165407642722,-0.301448762417,-0.431245535612,0.428947776556
5788,-0.737332463264,-0.304031431675,-1.08706462383,0.258758187294,0.0436564162374,-0.763232171535
6709,-0.555650889874,0.927356362343,-0.0246933605522,0.145548075438,0.00154713541269,0.436044245958
1277,0.134940117598,-0.0333834066987,0.502116203308,-0.743402481079,0.278235524893,0.403162330389
993,1.01606285572,0.375268936157,1.32226645947,0.414587408304,0.479770004749,0.69432747364
7157,0.862012982368,-0.0587049797177,0.884895145893,0.190318644047,-0.426821410656,0.250963181257
1958,-1.17674469948,-0.225772365928,0.444658100605,-0.467663764954,0.0404135584831,-1.02056646347
4582,0.292841255665,0.707099020481,1.43982100487,-0.0116693973541,-0.19285582006,2.27211809158
9212,0.0686328336596,0.0637914389372,0.104210421443,0.788709640503,-0.283771574497,-0.322868645191
8440,0.0280856192112,0.446606725454,-0.248234525323,0.170151367784,-0.101099126041,0.929107427597
6790,-0.486373484135,0.17395234108,0.704097867012,0.276420772076,-1.10030043125,0.759267032146
8851,0.361019283533,0.399095475674,0.489155441523,2.23315525055,0.284300208092,1.34040188789
2534,-0.396625936031,0.247825354338,0.0645463988185,-0.250385701656,-0.38121932745,0.597024321556
4893,-0.351174771786,-0.185441374779,1.08777666092,-0.152788102627,0.183167517185,-1.07606303692
665,-0.349602937698,-0.782818675041,-0.262892961502,0.106224834919,-0.926813304424,-0.0606204122305
4313,0.313459336758,0.490870118141,-0.662075638771,0.491449266672,0.221040159464,-0.248947307467
1022,-0.509931325912,-0.564464092255,-0.779279232025,0.418084949255,-0.443385720253,-0.0834316387773
5880,-1.3276913166,0.254217326641,-0.176859155297,-0.151066511869,0.516693949699,0.454371839762
3162,0.0742379873991,-0.30588388443,-0.154966935515,-0.451543062925,0.149538606405,0.187906771898
1282,-0.227481067181,0.272448062897,-1.07544076443,0.529791355133,0.380513966084,0.578025221825
3383,0.10728558898,0.298148572445,3.19318413734,4.32631874084,4.51884031296,-0.164516896009
727,6.77113723755,0.565329432487,0.63537299633,-0.193692684174,-0.57487821579,-0.00797371566296
4792,0.683887064457,0.393101990223,0.823551297188,-0.14452688396,-0.167770668864,-0.118976265192
4794,0.4556902349,-0.647521495819,-0.483492136002,0.655743658543,0.0574824512005,-0.466801196337
902,-0.817506253719,-0.266966342926,-0.0586080960929,-1.16702485085,-0.844867706299,-0.243848666549
8091,0.669043421745,0.969727933407,-0.362867325544,0.454689711332,0.309672772884,1.20434200764
3486,0.0196353122592,-1.9924902916,1.1059769392,0.635168850422,0.353228598833,-0.470775961876
10818,-0.486572921276,-0.12121757865,0.505755245686,-0.744498074055,-0.072525203228,0.173592507839
3454,0.566735386848,0.740072369576,-0.763431370258,1.29798007011,0.471157163382,0.0923296287656
4282,-0.527049541473,0.164174571633,-0.0321396850049,-0.603653490543,0.248754411936,-0.0980721861124
1605,0.332684546709,0.502995371819,0.678529381752,-0.864217042923,0.348290890455,-0.524486660957
10644,-0.316503852606,-0.1498824507,-0.244044288993,-0.185749083757,0.544767975807,0.118187129498
2065,-0.569355368614,0.477230131626,0.0210966188461,0.0506559312344,0.0209448039532,1.59112179279
8321,0.00350679457188,0.802829623222,-0.549460351467,0.519993185997,0.0320352688432,-1.062748909
8503,-0.123609989882,-0.167360335588,-0.0458457693458,-0.291254609823,0.138333618641,1.87785720825
7027,-0.135068669915,0.00773328542709,0.267833173275,-0.169145256281,-0.0161512717605,0.270549565554
6850,0.725484788418,0.292139053345,-0.81847935915,0.276585102081,0.02074014768,0.914562821388
1978,0.376063138247,0.369138687849,1.26748692989,0.582288384438,-0.111124582589,0.260386526585
896,0.298144936562,0.855584681034,0.852424681187,-1.33651578426,0.114979624748,0.524742662907
5777,-0.231539368629,-0.129354089499,0.180497765541,-0.174200490117,0.111807331443,-0.0564860552549
1846,0.455042749643,-0.473536133766,-0.1555223912,-0.171923547983,0.78762114048,-0.0499355643988
5925,-1.27464938164,0.103420674801,-0.13899064064,0.0512843430042,0.419246286154,0.266965329647
142,0.224187776446,0.463200420141,-0.626075744629,0.214262023568,0.359681069851,0.405680418015
1021,0.793918728828,0.998371362686,0.488730281591,-1.0516204834,0.686304807663,0.638633906841
5699,0.521211743355,0.347581416368,0.589246571064,0.404795050621,-0.52565985918,0.314640879631
8061,0.963032007217,-0.0244524925947,0.892143130302,0.126317664981,-0.0747230648994,-0.460116416216
1870,0.356809675694,0.169477328658,-0.218207150698,0.0499653816223,1.01584744453,0.833236098289
1398,-0.599134206772,0.376961022615,0.545807361603,0.321249514818,-0.0968765765429,-0.838162362576
3312,-0.184806972742,0.589314520359,1.01863360405,-0.196045145392,-0.196134805679,-1.82393240929
891,-0.238621011376,-0.224619030952,-1.09433424473,0.442459881306,0.411229848862,0.634579777718
4775,0.462756365538,-1.23639643192,2.79217100143,-0.372312307358,0.0153804710135,0.043835580349
5111,0.216707378626,0.00901918113232,0.178440853953,0.667187333107,-1.29574048519,0.0999790430069
5696,0.66863489151,-3.40884232521,0.265874564648,0.266671478748,-1.08614349365,-1.74759709835
5588,1.01726639271,-0.0480142459273,-1.06790053844,2.71356606483,0.11562038213,-0.582056641579
6839,0.729874789715,0.521889090538,0.36043804884,0.120460361242,0.688805222511,0.237387865782
329,-0.589224040508,0.946870684624,0.288962811232,-0.273887366056,-1.48198437691,-0.0722942724824
5058,0.621433675289,1.06876718998,0.672223210335,0.0102993547916,-0.349223136902,0.959607362747
998,0.371018588543,-1.62002491951,0.496845066547,-2.17370462418,1.11160480976,0.256173700094
9134,-0.351082801819,0.469667553902,-1.97673559189,0.396609395742,-0.665007293224,0.950562477112
6616,0.49261495471,0.373494297266,0.321036189795,0.0981300696731,0.653432667255,-0.254690587521
5223,-0.283121109009,0.491977632046,1.07552969456,0.0317447632551,0.0306137502193,0.249844059348
4690,-0.989728093147,0.464604824781,0.51092672348,-0.441997557878,0.561517000198,1.99277257919
958,0.0394287034869,-0.098585434258,-0.905782997608,0.217208698392,0.235887050629,-0.748815655708
1616,0.475218325853,1.35924863815,1.11545300484,-0.278051018715,-0.29889434576,0.294834315777
991,-0.331521421671,0.395972430706,1.83638989925,0.670854091644,-0.00487046688795,0.492643803358
6347,0.469806879759,0.399680554867,-0.704493761063,0.104344844818,1.45440506935,-0.500831127167
6714,0.249621272087,-0.198967188597,0.643778085709,-0.335055142641,2.75631141663,1.01710176468
652,0.13818089664,-0.518780529499,-0.452215284109,0.0185401886702,3.26642870903,-0.570526242256
4331,0.171965673566,0.0956661179662,0.31391274929,0.979416668415,-0.589784741402,0.478816658258
7099,0.154391303658,5.04407787323,6.09282588959,-0.344531416893,0.986378371716,-0.576350986958
10320,0.0229463428259,-0.0549946725368,-0.742339909077,0.650988638401,1.55074071884,1.55646789074
2042,-0.412794351578,-0.0175658836961,-2.53459119797,-0.369544923306,-4.27085447311,0.0201744437218
843,1.29475069046,2.93269491196,-0.643153548241,0.321354150772,-0.0331604778767,0.0595865994692
840,-0.95811355114,-2.45750451088,-0.00141905713826,-1.19580984116,-0.934733808041,-0.300711363554
7048,0.493488490582,-0.354239463806,0.329180508852,4.55207681656,0.270736098289,0.960025072098
4851,0.155418232083,-0.283841490746,0.460443437099,-0.668410599232,-0.461574137211,0.336837470531
6464,0.257226765156,2.65092372894,-0.604394555092,0.0132350996137,0.887600183487,1.00816273689
23410,0.132619842887,0.765300035477,0.570264399052,-0.540110945702,-0.15818990767,3.70474720001
54205,-1.0658416748,-2.69378876686,-0.210694164038,0.442402720451,-0.101664364338,-0.221645504236
2770,0.0714380145073,2.35911226273,0.479758858681,0.0733122229576,-0.811207711697,0.240903228521
80204,-0.783400475979,0.0531658343971,0.174217253923,0.18808889389,-0.949629306793,0.044160630554
4208,-0.119477301836,0.0718356370926,-0.60503923893,0.0372422784567,-0.172807097435,0.665710687637
1845,0.861128687859,0.594152927399,-0.310474187136,-0.422837913036,-0.339794278145,-0.0819171965122
23368,0.815776765347,-0.0715775415301,0.945527553558,-0.198284059763,0.136161506176,-0.0810076892376
5583,0.0803102627397,0.153996795416,1.0049790144,-1.2536585331,0.736561954021,0.167117297649
8900,0.0985183417797,-0.487696290016,-0.28759226203,0.38676777482,-1.07415568829,-0.423096388578
581,0.255175232887,-0.311948001385,1.15623283386,0.245079115033,0.254136741161,-0.700783729553
6193,-1.06250751019,-0.781347632408,0.256599932909,-0.469808161259,-1.37030875683,0.0294956043363
6622,0.22065423429,-1.81989192963,0.8485455513,0.0635853484273,-0.156060054898,-0.186656326056
11261,-0.0727332681417,-0.208623766899,-0.989189684391,0.475376844406,-3.55947709084,-0.00855036079884
6696,-0.0508257076144,-0.0735472142696,0.287040561438,0.0728663802147,-0.0939468741417,-0.176501139998
8312,0.76151239872,-0.0713277980685,-0.603652536869,-0.337545216084,3.26494169235,0.645781219006
835,0.17785474658,0.476236790419,1.73078918457,-0.0560774579644,-0.132201343775,0.856661319733
8324,-0.357336819172,0.415239214897,0.317572832108,-0.640207886696,0.685127496719,-0.244029939175
1848,-0.0990886166692,1.05768311024,0.172308415174,-0.173140779138,-0.355096668005,1.12211751938
154,0.42852461338,-0.714193165302,2.41007018089,0.46396625042,0.571537435055,0.982918083668
4312,0.370806932449,-0.337145924568,-1.37291419506,0.29949516058,-0.184278964996,-0.43086117506
994,-0.159990608692,-2.2036049366,-3.39639639854,-2.78743505478,-4.34887695312,0.633166074753
2048,2.99450588226,0.581544816494,0.324883311987,2.46144032478,0.15271140635,-0.576145887375
1111,-0.11627009511,0.377673327923,0.168237775564,0.803979694843,0.210898220539,1.62210631371
5154,1.28299427032,-0.13264015317,1.19019508362,0.101865060627,-0.879810273647,-0.0162784419954
2920,-0.0701618045568,-0.151295691729,0.000124640762806,0.321952015162,-0.785421967506,0.0849049091339
3122,-0.362032115459,-1.12671995163,-0.45991769433,1.66621541977,0.240079343319,-0.379005938768
2769,0.267175585032,0.988307893276,-0.326602488756,0.239393517375,0.132046073675,-0.492308825254
5900,-0.27723389864,-2.5709695816,-0.132774740458,-0.913017868996,-0.353496432304,0.474713891745
6304,0.270780920982,-0.491818189621,-0.483066499233,0.64318138361,-0.524053752422,1.88491117954
5211,-0.0213373154402,0.00248251855373,0.789671897888,-0.624579429626,-0.316833376884,0.69788891077
2886,0.542844295502,0.383427530527,-0.624952852726,0.489140450954,0.624049186707,-0.64638864994
9261,0.569617390633,-0.854103147984,0.232261151075,-0.0929112285376,0.448646217585,-0.131594270468
8569,0.399215787649,0.833821773529,-0.725832223892,1.16762018204,0.261679798365,-0.590153992176
3303,-0.0524135828018,1.23630023003,0.740744531155,0.26263487339,-0.529717981815,0.765101134777
5331,-0.0157898068428,0.30549710989,0.389481276274,0.20011793077,0.403360366821,0.265166968107
5347,-0.114069931209,0.61220228672,0.52605599165,0.384475767612,0.0531734526157,0.601999759674
4638,0.557486474514,-0.357482850552,0.738465547562,0.547438144684,2.46741008759,1.48269236088
2264,-0.334701895714,0.745576441288,0.280695766211,0.133625105023,-0.770381033421,1.02796792984
1029,0.107569538057,0.542108714581,-0.30885002017,-0.212688446045,-0.600879311562,-0.214933127165
1027,-0.757497549057,0.884079933167,0.420368731022,0.443019598722,-1.28356313705,0.117265060544
2597,0.733595609665,0.0,0.496611356735,0.266903758049,-0.271372944117,0.0
55847,0.253588348627,0.18405765295,-0.349231302738,1.70742785931,-1.10959887505,-0.0629654973745
25803,-0.614375770092,-0.0804986134171,0.498750150204,0.44530543685,0.287804633379,0.351188123226
3480,0.0116786248982,0.0838292241096,0.606829285622,-0.885815620422,-0.126881435513,1.15012204647
2946,0.0999098867178,0.320187330246,0.490403175354,0.774989187717,0.203876659274,0.015100941062
9517,-0.64476108551,0.66769695282,0.109818160534,-0.677090167999,0.48671361804,-0.36794295907
25987,0.278188198805,-0.417741894722,0.989125013351,-0.458391010761,-0.339081048965,1.4875998497
23670,-0.275108724833,0.804706811905,0.328747659922,-0.700187444687,-0.520887374878,1.23323142529
11182,0.219441711903,0.00508764386177,-1.16536533833,0.143815621734,-0.866557180882,-0.836969852448
2146,0.54300403595,0.359339177608,-0.372503072023,0.517055094242,-0.92811691761,-0.535382568836
3385,-0.648795127869,0.145322203636,1.00284707546,0.500362038612,0.0595569089055,0.875485181808
5261,0.82462656498,0.103962242603,-0.233695298433,-0.264417916536,0.286517858505,0.319617211819
10765,0.299124658108,-0.633100926876,0.152836859226,-0.286722004414,0.079970240593,0.206543833017
25839,-0.340501010418,-0.146164029837,-0.885253250599,0.124559089541,-0.102591745555,0.0277704894543
4172,0.178551450372,0.364123761654,-3.04640626907,0.453863799572,-0.214149281383,1.20433402061
23161,-0.716902315617,0.0608593225479,-0.36904156208,0.390959560871,0.61428385973,-0.116868048906
10298,-0.0159527808428,0.636896252632,0.291768729687,0.0302608013153,-0.12062163651,0.344134747982
1802,0.856924235821,-0.828012108803,0.512450873852,0.433076858521,-0.793344676495,-0.238629579544
58533,0.0911508202553,-1.14493489265,-0.0219702925533,-1.24627697468,-1.00908601284,-0.078173160553
147179,0.133083194494,0.633405387402,-0.65571731329,0.265225350857,0.353329598904,-0.206385925412
29937,-0.558156609535,0.399562716484,0.790193498135,0.590998888016,-1.11276185513,-0.32957854867
6184,0.946674466133,0.496268123388,0.436776965857,0.176190048456,-0.795493721962,0.66574883461
9854,0.0142402946949,0.117473036051,-0.128141894937,-0.0990521386266,0.15819633007,0.508286952972
2553,0.0556164458394,-0.614295065403,-0.0720315203071,0.210585325956,0.488558530807,0.114223212004
5440,-1.12093377113,-0.20452080667,0.42793160677,0.460902988911,-0.401664912701,-0.140231877565
54623,0.0288626011461,0.350581884384,0.165366292,0.668202936649,-0.601923525333,0.733677625656
9533,-0.0581697225571,-0.610092520714,-0.34090963006,0.525902271271,0.276882350445,0.100884094834
8607,-0.593818545341,-0.0361832603812,0.0624444484711,0.244770467281,-0.376870363951,0.49532520771
207,0.608430564404,1.2290583849,-0.253544658422,-0.208264738321,0.146142557263,0.413804769516
26054,-0.687688827515,-0.876785516739,0.76238822937,0.244940459728,-0.997971475124,0.363788664341
10682,0.00456386804581,0.826346039772,1.5661894083,0.247597962618,-0.396632492542,0.376156717539
8573,-0.584744155407,0.338002353907,0.452811062336,-0.816047906876,0.486112445593,-0.0814876109362
23378,0.376952528954,0.0483080781996,0.469187319279,0.154581263661,-1.14820504189,1.05422115326
8553,-0.499526619911,-0.425208002329,3.17411923409,-0.642080485821,-0.57499986887,0.189783349633
622,0.564035654068,-0.431955873966,0.779440402985,0.294090688229,-0.535345256329,0.445111036301
9467,-0.598434507847,-0.12519697845,0.833473742008,-0.4426445961,2.21372699738,0.623906612396
5525,-0.238879844546,-0.325238347054,1.15103054047,-0.0615182295442,-0.27895578742,0.674381613731
256364,1.11897373199,-0.552667677402,0.675053358078,0.0367276519537,-0.235794842243,0.0844237059355
332,-0.402647227049,0.182053089142,0.299636930227,0.675977706909,-0.321542620659,-0.126815155149
2058,-0.524356544018,-0.556584894657,0.411656707525,-0.447827458382,-0.249506056309,0.491552233696
7849,0.054370880127,-0.656562626362,0.460054010153,-0.728639125824,-0.00215262174606,-0.492802023888
23244,-0.357141435146,0.261816710234,0.483939528465,0.600559592247,-0.450341999531,0.490666210651
7494,-0.599547505379,2.00986862183,0.556742370129,-0.555506706238,-0.242119520903,1.09240722656
4836,-0.96157348156,0.530356407166,-0.652218520641,0.578729867935,-0.122218087316,-0.666574954987
23647,-0.205631911755,-0.7870054245,0.0531326793134,-0.168129220605,-3.2011551857,0.637706875801
10617,-0.0286642760038,-1.07721793652,0.0177472326905,0.451460242271,-0.356878727674,0.51246535778
2184,-0.083179756999,-0.179936155677,1.06302523613,0.502527296543,-0.416662633419,0.195878699422
5355,0.517394423485,-0.355317562819,-1.04928171635,0.43689006567,0.194987982512,-1.05122292042
6659,-1.76603603363,-0.433642566204,0.280987173319,-0.476900160313,0.833828866482,0.249064862728
7016,0.772278010845,0.70037817955,-0.566217780113,0.606525659561,0.843671858311,-0.830178260803
90861,-0.402969241142,0.421239465475,0.767952978611,0.0828065276146,-0.73601269722,0.921628832817
10670,0.509116411209,-0.622025847435,0.423797786236,0.315996795893,0.648062050343,0.23460906744
79071,-0.305855154991,-0.275214850903,1.08742177486,0.369681924582,-0.929835915565,0.632546424866
64746,-0.797268748283,0.265297800303,0.413482666016,-0.0568020790815,-0.550281047821,0.291017949581
5366,-0.262938499451,-0.481064558029,-0.0696174129844,0.013193488121,-0.139011532068,0.721236407757
11344,1.38254332542,0.343598425388,-0.263239890337,0.729717433453,0.62441265583,0.792973101139
10013,0.62380439043,0.00407208502293,0.658294856548,-0.0399291366339,0.330318272114,-0.0839795470238
5829,0.738804459572,-0.227824121714,-0.760751962662,-0.187492609024,0.447743237019,0.137874871492
5257,0.0903445929289,-0.221638411283,-0.247670948505,-0.48366266489,0.981508135796,0.46912997961
22794,0.546635210514,-0.793982803822,-1.6599804163,-0.351425588131,-0.419219076633,-0.0966629981995
9761,0.862086176872,0.239045470953,0.530331671238,-0.469175666571,0.527208030224,-0.219126656651
23326,0.488122463226,-0.0424394607544,0.713359713554,0.0609937831759,0.0573314875364,-0.0982982292771
10972,-0.350156962872,-0.807705521584,-0.573462247849,-0.0688735097647,0.053633145988,-0.0663309171796
10523,1.82473540306,-1.07569289207,-0.0513712875545,0.0382802821696,-0.674782633781,0.325178325176
79090,-0.240011662245,-0.253434687853,-1.10405361652,-0.1273804456,-0.439430713654,-0.995021939278
27032,-0.205457940698,0.465345621109,-0.0583944804966,-0.032009974122,0.0343520641327,0.670252978802
9097,-0.252246260643,0.843257904053,-0.927464187145,0.184344500303,-0.45603787899,-0.149184793234
10513,-0.874594688416,-0.0767146795988,-0.119012951851,0.0374918878078,-0.450828850269,-0.314113914967
1891,-0.620641231537,0.406313657761,-1.05238437653,0.0680926889181,0.77924913168,0.326762318611
3066,-0.67391461134,0.00321766734123,0.584016740322,0.695172905922,-0.0996104925871,0.339010208845
9801,0.495565623045,0.35836777091,-1.42856991291,0.841334700584,0.215096533298,0.158156126738
1459,1.19059097767,-0.360691785812,-0.278733819723,-0.184176653624,0.321869820356,-1.1446428299
9703,0.700519740582,1.12542951107,0.654629051685,0.0257820412517,-0.00544019043446,0.397524893284
10606,-0.970293581486,0.628194332123,1.05966305733,-0.226484656334,-0.0557008162141,-0.225424870849
1017,-0.442677795887,0.439343333244,-0.15030901134,-0.512525558472,0.411556452513,-0.04748262465
9813,-0.178628459573,0.391543388367,-0.643463015556,0.192669540644,0.639821171761,0.0499056130648
7485,-0.47650885582,0.744228601456,0.0156487710774,-0.0823330357671,-0.492034673691,0.175198793411
2109,0.414850145578,-0.0299354605377,1.50594246387,-0.474454879761,-0.0714601576328,0.743495583534
23271,-0.119564026594,0.163904100657,-0.910659074783,0.0246998369694,0.862704098225,-0.455977618694
9915,0.264341056347,0.856760144234,-0.720718443394,0.341318964958,0.589053630829,-1.59672045708
9552,1.01718628407,-1.20585906506,-0.232126757503,-0.44137313962,-0.395292401314,0.388506770134
93487,0.628624677658,-0.800380825996,-0.0275459997356,0.226804673672,0.122989587486,-1.19965553284
2956,-0.0328234732151,-0.146431967616,0.603257954121,-0.484443902969,-0.102263361216,-0.72308498621
11065,-0.153421550989,-0.663128376007,-0.0717869251966,0.0657604858279,-0.0444348454475,0.0371408462524
9653,-0.0567543581128,0.610477805138,-0.637051522732,-0.257578313351,0.556730270386,-0.10548812151
200081,0.705875039101,0.486461699009,0.186117827892,0.505733251572,-0.439880847931,0.0300451666117
3337,-0.203285187483,-0.368920356035,0.983806729317,-0.958149552345,-1.57808852196,0.880864620209
11073,-0.43008890748,0.475870668888,0.21710178256,0.404765665531,0.564502418041,-0.287577092648
23,0.709839463234,-0.120535045862,-0.209408551455,-0.5330747962,0.604390978813,-1.15089166164
5641,-0.771977365017,-0.831556200981,-0.573347628117,-0.195623233914,-0.539737939835,-0.178494095802
