rid,DOS014_VCAP_6H:BRD-K42182933-001-01-1:5,DOS014_VCAP_24H:BRD-K42182933-001-01-1:5,DOS041_A375_24H:BRD-K42182933-001-01-1:5,DOS041_A549_24H:BRD-K42182933-001-01-1:5
5720,-0.718150019646,-0.81155860424,0.33346670866,0.250200003386
466,-0.051550000906,-0.299719929695,1.10413336754,-0.248950004578
6009,-0.105699986219,-0.732366800308,0.51016664505,-0.519199967384
2309,-1.13440001011,0.675117909908,-0.000999987125397,-1.23465001583
387,0.172800004482,-0.159188002348,0.442500025034,0.234249979258
3553,0.116899967194,-0.684762179852,0.388000011444,0.325100004673
427,-0.710600018501,-0.760478496552,-0.582566738129,-0.31685000658
5898,-0.405499994755,-0.818097293377,0.782566666603,0.261550009251
23365,-0.450849980116,0.870332121849,-0.151300013065,0.55419999361
6657,-0.415099978447,0.4572737813,0.429866671562,-0.817149996758
5054,0.677100002766,-0.171274587512,-0.406866639853,0.711050033569
3108,0.378600001335,0.220913365483,-0.642233371735,1.37284994125
1950,-0.20349997282,-0.215756714344,0.370366692543,0.560249984264
351,-0.473150014877,-0.354642689228,-0.548300027847,-4.67725038528
4846,0.295849978924,0.441974371672,-2.78730010986,-0.0689000040293
1452,0.483799993992,-0.531456768513,-0.382366687059,-1.1698499918
4776,-0.659799993038,-1.58233499527,0.2065333426,0.394100010395
6908,0.23189997673,-0.204295068979,0.977133333683,0.0400500074029
672,0.00295001268387,1.10171246529,-0.00273331999779,0.623199999332
5710,-0.0812499970198,1.23810350895,-0.234566658735,-0.574499964714
2115,0.697950005531,1.49115693569,-0.347566664219,0.517400026321
7015,0.181149989367,-0.416769683361,0.104399994016,0.67919999361
8726,2.30100011826,-0.605830073357,-0.506399989128,0.250599980354
2185,-0.695050001144,-1.00471949577,0.147733330727,0.320199996233
3315,-0.59969997406,0.920388936996,-0.316000014544,-0.469899982214
5289,1.60774993896,-0.351963222027,0.82590007782,1.24775004387
868,-0.0281499996781,-0.412245482206,-0.00586666166782,-0.290849983692
1677,0.712149977684,0.313344180584,-0.202133357525,0.70585000515
7043,-0.0866499841213,0.510491013527,-0.204833328724,0.158050000668
5613,-0.231800019741,-0.418666541576,2.00870013237,0.5882999897
595,0.368700027466,-0.313298344612,0.223433345556,-0.824999988079
4793,0.0782500058413,0.068269841373,0.0611666589975,-0.395200014114
2736,-0.435450017452,0.00985206663609,0.923433303833,2.0720500946
5290,-0.580749988556,-0.248374760151,0.24920001626,0.665199995041
6194,-0.154449999332,0.739600777626,-0.000866666669026,0.0
1676,-1.27289998531,-0.28349801898,0.0939000099897,0.178849980235
23512,0.724900007248,-0.254445672035,-0.343100011349,-3.05555009842
148022,0.262400001287,1.12843608856,-0.24633333087,1.20175004005
1906,-1.53454995155,-0.813262403011,0.251566678286,-0.583150029182
8878,1.35804998875,0.410483539104,-0.426500022411,-0.713250041008
3091,-1.10275006294,0.0979559570551,-0.69716668129,-0.828549981117
5743,-0.414449989796,-0.565877079964,0.0915000140667,-0.826200008392
5321,-0.486699998379,-0.728088736534,0.0633333325386,0.493849992752
4144,-6.14114999771,-0.390025794506,0.0329333394766,0.241000011563
1981,-0.508749961853,0.603176057339,1.24513339996,-0.596150040627
695,-0.268400013447,-0.0913852006197,-0.679966688156,0.918099999428
10398,-0.78125,-0.0813571885228,-0.207800030708,0.0285499989986
5708,0.362800002098,0.252299666405,0.408566683531,-1.6400500536
1213,1.30474996567,0.266066551208,0.727966666222,0.0963000059128
226,-0.258000016212,0.571329116821,0.473766684532,0.537949979305
6777,0.702899992466,0.0437971241772,0.204766660929,1.28659999371
2113,0.286100000143,0.259864449501,-0.603866696358,-0.587149977684
3329,0.151449993253,0.446782082319,-0.289366662502,-1.80949997902
1050,0.224649995565,2.66554450989,-0.368666648865,-0.824249982834
9491,-0.243249997497,2.06543183327,0.280966669321,-1.24320006371
22926,-0.218050003052,0.389866113663,0.00496666505933,-0.80110001564
5899,-0.708400011063,-0.940024673939,-0.279300034046,0.262499988079
5467,0.427500009537,-0.354333162308,1.31576681137,0.132500007749
6774,-0.809949994087,0.74310952425,0.0835666731,0.133249998093
1788,-0.303399980068,-0.95312333107,0.400600016117,-1.23049998283
5921,0.43520000577,0.38306799531,0.347066700459,-0.166499987245
5721,0.709949970245,0.398391008377,-0.112466692924,0.4170999825
2263,-0.989750027657,-0.503893017769,1.41066682339,-0.385899990797
808,0.125499993563,-0.0325670093298,-0.321466624737,0.559549987316
30001,0.0148499906063,0.495640695095,-0.755266666412,-0.0559500008821
348,-0.782450020313,-0.599973797798,0.402666658163,1.63420009613
30849,0.480549991131,0.539059937,-0.863900065422,0.159449994564
1454,0.857950031757,0.669942975044,0.897966742516,0.689499974251
