rid,DOS022_VCAP_6H:BRD-K44916273-001-01-8:4.66,DOS022_VCAP_24H:BRD-K44916273-001-01-8:4.66,DOS045_A549_24H:BRD-K44916273-001-01-8:4.66,DOS045_HT29_24H:BRD-K44916273-001-01-8:4.66,ERG010_VCAP_6H:BRD-K44916273-001-01-8:9.321,ERG010_VCAP_24H:BRD-K44916273-001-01-8:9.321,ERG017_VCAP_24H:BRD-K44916273:9.32,ERG017_VCAP_24H:BRD-K44916273:3.11,ERG017_VCAP_24H:BRD-K44916273:1.04,ERG017_VCAP_24H:BRD-K44916273:0.35
4846,-0.450603812933,-0.557805418968,-0.69360023737,-0.825250029564,-0.921949982643,-0.672340452671,2.14362049103,1.173163414,0.767951488495,2.75001764297
1452,-0.740753829479,-0.0133957564831,-0.027602031827,-1.13059997559,0.0628999993205,-2.08460092545,0.378115832806,0.0792479515076,0.411294519901,0.58848887682
4776,0.179104745388,-0.29483038187,2.39422273636,1.35089993477,0.495000004768,-0.327835559845,0.490876495838,0.635443150997,1.18658828735,1.59117364883
6908,-0.462580382824,0.267006754875,-1.71897780895,-1.33245003223,-0.479649990797,-0.867260396481,-0.574912846088,-1.16503453255,-1.07195389271,-1.03388535976
672,0.247616901994,-0.106826305389,-0.506931424141,-0.367650002241,0.102950006723,0.529899477959,-0.0810960605741,-0.767170786858,0.191924765706,0.66124778986
5710,-0.559225082397,0.747063100338,-0.259403914213,0.280250012875,-0.0559000000358,-0.133593678474,-0.291156470776,0.109382361174,-1.43521082401,-0.207677960396
2115,0.14266346395,-0.846159696579,1.80487978458,2.25845003128,-0.302100002766,-0.116665944457,0.27020612359,0.146591946483,0.30748718977,-0.199090749025
7015,0.00722584873438,-0.372040838003,1.3239158392,2.22154998779,-0.324699997902,0.249662145972,1.11541199684,0.734119296074,2.32338190079,1.16537320614
8726,0.749856054783,-0.375576287508,-0.573479533195,-0.656549990177,0.751900017262,-1.15107536316,-0.456963598728,0.212077021599,0.185452356935,-0.230789244175
2185,-0.0134471207857,-1.22263669968,0.898648738861,1.55935001373,0.324550002813,-0.0554538071156,0.141039699316,0.446772873402,1.62860703468,0.120613127947
3315,-0.83796274662,-0.548474669456,-2.75094938278,-1.09070003033,-0.0454499721527,0.105428934097,0.310835450888,1.45452809334,1.40417516232,2.47447061539
5289,-0.304006963968,-0.508694410324,1.34708189964,1.90419995785,-0.194350004196,-0.166057616472,0.740463137627,0.787010848522,1.08664786816,0.669279575348
868,0.0639673471451,0.553880095482,-0.0662184804678,0.189050003886,0.0792500078678,-0.240549445152,-0.575328588486,-0.0726529061794,1.62506556511,1.34921193123
1677,0.862248837948,-0.930616676807,1.12143516541,1.61230003834,-0.171149998903,-0.41573292017,0.426555156708,0.651601374149,0.630968570709,1.16795396805
7043,0.694858729839,-0.292895168066,1.27893066406,1.25279998779,0.48189997673,-0.331613332033,0.00510738790035,0.638557374477,0.407073348761,0.774555981159
5613,0.552127838135,1.84322881699,1.59774374962,0.947900056839,-0.209399998188,-0.0954368114471,0.881975114346,2.17347621918,2.04495048523,1.81043803692
595,-0.185580343008,0.231772214174,-0.623061537743,1.04019999504,-0.131149992347,0.135996550322,-0.639005362988,-1.09238243103,-1.70415139198,-1.35557198524
4793,0.408816099167,-0.18010340631,-0.658546090126,0.0818500071764,0.237449988723,0.22017621994,0.710258245468,0.939235031605,0.789980947971,1.51741456985
2736,0.0484756268561,-0.0734113976359,1.20410120487,0.973649978638,0.661199986935,-0.264191746712,0.545270860195,1.51276993752,1.66524982452,0.385196685791
5290,0.925794005394,-0.658544659615,0.809445381165,0.885699927807,0.331900000572,-0.589823067188,0.136886954308,0.586867809296,0.749737977982,0.916344046593
6194,-0.0600045658648,0.0664972662926,0.000352592614945,0.0,0.0,-0.105833232403,0.530540347099,0.619443178177,-0.559365570545,0.0
1676,0.452972620726,-2.74660825729,0.832580089569,1.27419996262,0.297199994326,-0.0576069280505,-0.46595492959,1.33820152283,0.748469054699,1.0583178997
23512,-0.124418891966,0.209928557277,-0.868154346943,-5.36915016174,-0.108349993825,0.314429789782,-0.106120079756,-0.1562961936,-0.00854969024658,-0.327079385519
148022,0.818919360638,0.332232505083,1.38765275478,-0.0720999836922,-0.236400008202,-0.0597841441631,0.332193672657,0.319966673851,1.1040699482,0.585321843624
1906,0.487286031246,0.08501714468,0.391847789288,0.4632999897,-0.550400018692,-0.623752534389,-0.816963732243,1.11685335636,1.22980093956,1.26717972755
8878,-0.0237390622497,0.815715372562,-0.225120872259,-0.803650021553,0.0751499980688,-1.00598669052,0.0506584346294,-1.34918832779,-1.32736027241,-0.688692688942
3091,0.290572434664,-0.187614202499,0.00309421122074,-0.328949987888,-1.0326499939,0.371531516314,-0.918532729149,0.417503774166,0.354131877422,0.567601203918
5743,0.234790951014,2.63441777229,-1.25665926933,-0.749600052834,-0.368750035763,0.718081891537,0.662610650063,2.148478508,0.755604028702,0.782266378403
5321,0.449008673429,-1.60594666004,1.13611710072,1.65140008926,-0.106700003147,-0.0821215510368,-0.103462129831,0.803328752518,0.513367295265,1.18693780899
4144,0.101871088147,0.949302554131,-0.0921912789345,-1.80790007114,1.60625004768,0.540429711342,-0.469715505838,-0.623692631721,-0.449023604393,-0.380799233913
1981,0.742720365524,-0.820814490318,-0.101301677525,0.742949962616,0.332249969244,0.0379190668464,0.407920718193,-0.630260705948,0.232851669192,0.440483242273
695,-1.6367418766,0.655945301056,4.1956410408,-0.755150020123,0.877699971199,0.304693937302,0.232646137476,-0.498611807823,0.175850778818,0.426677912474
10398,0.127835556865,-0.0367828831077,1.2664591074,1.47775006294,0.80529999733,-0.442344278097,1.2197432518,0.808869957924,0.850584447384,1.18687868118
5708,-0.048245370388,0.358189105988,-2.98234915733,-0.793050050735,-0.209449991584,1.05524480343,0.172029256821,0.406921625137,0.417577087879,0.471246391535
1213,-0.249965280294,-0.0875884592533,-0.294532567263,-0.0318000018597,-0.696649968624,-0.581784009933,-0.0276311486959,-0.771102011204,-2.01723814011,-2.07470011711
226,0.227617770433,0.649891614914,-0.282722204924,-1.15014994144,-0.183999985456,0.271041810513,0.0919597297907,-0.249667435884,-1.87857699394,-0.731352329254
6777,-0.269283443689,-0.712109982967,0.578351974487,1.3655500412,-0.79935002327,0.337155014277,0.85205245018,0.485539823771,0.813941597939,-0.0514808595181
2113,0.268071055412,-0.0687295943499,0.999368071556,0.956449985504,-0.44494998455,0.0629566460848,0.839856743813,0.315119773149,1.07614791393,0.930121302605
3329,-0.237655028701,0.995463371277,0.353864401579,-1.61715006828,0.354600012302,0.389915794134,0.184484481812,-0.214619979262,-1.10071134567,-1.27545571327
1050,-0.732061564922,0.195205777884,-0.598072946072,0.332049965858,0.065750002861,-0.50268471241,0.980961620808,0.792626261711,-1.06925070286,-0.836086153984
9491,-0.335479289293,1.5153169632,0.829584956169,1.21714997292,0.350350022316,-0.0945649594069,0.473208069801,1.3862426281,1.11896049976,1.62867903709
22926,0.372021496296,-1.30354213715,1.45983636379,-0.819750010967,-0.0585999786854,-0.14509665966,-0.0799206793308,0.142494767904,-1.28251957893,-0.664725184441
5899,0.110315360129,0.0442848801613,-0.514109253883,0.245550006628,-1.31500005722,-0.689347624779,-0.209584653378,-0.0306896567345,-0.362605720758,-1.07183384895
5467,0.0392047315836,0.738562583923,3.4124352932,0.0416999980807,0.600000023842,-0.0937523543835,0.187201112509,0.477531760931,1.34430420399,0.693110883236
6774,0.643770813942,1.43748891354,0.0649129375815,1.56570005417,-0.657549977303,0.0342901349068,0.0539593547583,-0.199411869049,0.196479201317,0.00436136126518
1788,0.503224611282,-0.475356817245,1.06525349617,0.940499961376,0.372449994087,-0.175346702337,0.337672650814,0.895635962486,0.999564707279,0.734983980656
5921,0.7863894701,0.448412328959,-0.183274358511,-1.2702999115,-0.140599995852,-1.0429058075,-0.337790817022,-0.0729316025972,-0.584612488747,0.408778816462
5721,-0.0688142180443,-0.290698885918,-0.905488014221,-0.0338499993086,0.0538000166416,1.396936059,0.876149296761,-0.000733435153961,-1.60717391968,-0.922951936722
2263,0.31073397398,-0.41939163208,0.286334633827,0.308750033379,-0.0362000018358,0.30560863018,0.861812889576,1.26289117336,0.893839895725,1.85959672928
808,1.0130597353,0.0879032313824,1.03585159779,0.0591499954462,0.435450017452,0.496780633926,0.460871905088,0.970211923122,0.881864130497,1.02778196335
30001,-0.515232563019,0.376898765564,-0.612409472466,0.739800035954,-0.189099997282,-0.0299689471722,0.0160405989736,0.0324988365173,-0.474140077829,-1.40175294876
348,0.434081375599,-0.294781923294,1.17451310158,1.61775004864,0.0151999890804,0.163898974657,0.338558018208,0.649668335915,2.76051020622,0.965810537338
30849,0.186468288302,-2.26650953293,0.0978226214647,-0.0969000011683,-0.118250012398,-0.562953412533,-0.338493287563,0.82421207428,-0.664918005466,-0.591213464737
1454,0.360357552767,-0.170866727829,-0.0896305441856,-0.211099997163,3.23024988174,1.03904497623,-0.453485250473,0.334974855185,-0.77997148037,-1.61928415298
6500,-0.0518710315228,-0.064336001873,-1.14696443081,-1.46700000763,0.0683999955654,-1.18389952183,-0.63897061348,-0.0265212804079,-1.27868163586,-1.23126995564
5627,0.326641201973,-0.452041655779,-1.42156839371,-1.27495002747,0.521499991417,0.788656115532,-0.324404358864,-0.758131146431,0.90774333477,-0.538387596607
5715,-0.789155125618,-0.789074778557,0.0865611433983,-2.07894992828,0.307200014591,-0.231381058693,0.354325473309,-0.631576657295,-1.01703190804,-0.643032968044
4791,0.23431044817,-0.515685379505,1.08880007267,1.13390004635,0.578450024128,0.746095776558,-0.399075657129,1.00155699253,2.04062795639,0.928502082825
56924,-0.455274432898,-1.0733730793,1.03906083107,-1.02014994621,-0.0125000001863,0.329848945141,1.5188741684,-0.0808674097061,-0.0193777084351,-0.0240838937461
2690,-0.497954428196,-1.12000823021,1.08419036865,1.01800000668,0.0402500033379,-1.60406935215,-0.577392399311,-0.214982226491,-0.463104814291,-0.485115259886
1019,-0.72491300106,1.41260242462,-1.2258361578,-1.70684993267,-0.325450003147,-2.29886746407,-0.409076690674,-0.0799935758114,-1.35823023319,-0.364970296621
51422,-0.0413039773703,0.935905635357,-0.265791893005,-0.274150013924,-0.323099970818,0.304169297218,-0.358276247978,0.407871603966,-0.51098626852,0.414974719286
5788,0.61072665453,-0.122152134776,1.50892472267,-0.186199992895,-0.240299999714,-0.505813062191,0.739233374596,-0.028647609055,0.27978143096,1.23149430752
6709,-0.270989716053,-0.865146756172,-0.784318745136,0.188800007105,-0.000300005078316,0.0752204358578,-0.383658647537,0.270555377007,-0.355424046516,1.02999448776
1277,0.384134590626,0.732629299164,-0.785879969597,0.388050019741,3.1467499733,-0.65775090456,0.525524556637,0.693106174469,0.201976358891,0.736331224442
993,-0.340383052826,0.868620216846,-0.274267733097,-1.92515003681,0.0466500520706,1.30394029617,-0.408635675907,-1.18977808952,-0.418613106012,0.659578859806
7157,0.129269629717,-2.42263317108,-0.387916445732,0.601799964905,0.371999979019,0.137401044369,0.262774646282,-0.244862556458,-0.281551003456,-0.591327548027
1958,0.722069203854,-0.713231801987,1.24503993988,0.230649992824,-1.08794999123,-0.167529761791,0.27929008007,0.149323910475,0.544556260109,0.472229599953
4582,-0.284136354923,-0.716564059258,1.6609416008,-0.0207499861717,1.18400001526,0.604587256908,0.921884894371,0.196310609579,1.00882482529,1.03792881966
9212,0.330996572971,1.02106964588,1.25615167618,1.0189999342,0.516149997711,0.592762708664,-1.4407197237,0.219112768769,0.284828960896,0.0345286801457
8440,-0.114446505904,0.352678775787,-1.32447421551,-0.459399998188,-0.0825500041246,-1.51791036129,-0.719000220299,-0.716682255268,-1.16536927223,-0.821441173553
6790,-0.909962832928,1.70459604263,0.0814368724823,0.463100016117,-0.479149997234,-0.286012172699,-0.354050040245,-0.657483637333,-0.745960056782,-0.153237089515
8851,0.605915427208,1.09898328781,1.98442018032,0.206599995494,-0.305799990892,0.603063166142,0.168894693255,-0.553151130676,-0.184267491102,-1.13724803925
2534,0.298420846462,0.508389413357,0.0941121578217,1.35609996319,1.04935002327,-0.697170555592,0.531056940556,0.546943366528,0.618804454803,-0.574109315872
4893,0.27899992466,-0.699277162552,0.828737139702,0.50695002079,0.174300000072,0.347435414791,0.776471972466,1.71443486214,1.30769693851,1.3045835495
665,0.277388334274,-0.0230945944786,-0.861457586288,0.376750022173,-0.457949995995,0.604771435261,-0.5473331213,0.897035002708,1.68454957008,2.22016429901
4313,0.596753537655,-0.190314754844,1.38858819008,-0.707849979401,-0.0312499981374,1.59530615807,0.691206336021,0.576082646847,0.647126197815,1.10363745689
1022,0.000455934554338,0.116832435131,-0.34563139081,-0.782699942589,0.0970999896526,0.0446228384972,0.559895098209,0.0441224724054,0.822605609894,-0.350388407707
5880,0.315793454647,0.427915364504,0.590122401714,1.42680001259,0.0215000063181,-0.376407563686,0.43510940671,-0.451216638088,0.667659044266,1.65495634079
3162,-0.6762996912,0.429668962955,-1.07087099552,-0.457700014114,0.662050008774,0.187147021294,-0.508264958858,0.505839347839,-0.305786222219,-0.720920562744
1282,0.227707743645,-0.612901449203,1.29970371723,1.15020000935,-0.407900005579,0.481133460999,0.780761003494,0.771175026894,1.51634526253,1.05988514423
3383,0.264597177505,-1.09263420105,1.52579760551,0.859049975872,0.650699973106,-0.601691126823,0.0643375217915,1.07631528378,1.69654095173,1.74401760101
727,0.487776935101,0.684981822968,0.314191401005,4.88159990311,1.14190006256,-0.171709448099,0.980897843838,0.461380988359,2.29484128952,1.87978839874
4792,-0.614199280739,0.45700982213,0.178701162338,-1.2118999958,-0.0941499993205,-0.0861031934619,-0.26308298111,-1.41166222095,-2.59552431107,-1.57295787334
4794,0.345174580812,-1.23063266277,0.810245990753,0.579499959946,0.297900021076,0.803691625595,-0.0297942757607,0.63064879179,1.96185112,1.05403327942
902,-0.139104396105,0.608330011368,1.10021293163,0.157399982214,0.692550003529,0.627062797546,0.8763474226,0.594740211964,1.22054696083,1.29152286053
8091,-0.435823500156,2.01225733757,-0.198836416006,0.457150012255,1.26550006866,0.188797533512,0.421830922365,1.66315960884,1.61129295826,1.85257089138
3486,-1.11015200615,-0.209274768829,-1.24604964256,2.20945000648,-0.0282000005245,-0.534096539021,0.404399245977,-0.62472140789,-1.2304930687,-0.937348723412
10818,0.604246139526,-0.155926346779,0.519240736961,0.60254997015,0.367850005627,0.0239468812943,0.147142976522,1.26165878773,0.789265036583,-0.501222372055
3454,0.0419735312462,-0.172689020634,0.988874077797,1.09364998341,0.169349998236,0.301608324051,0.094664812088,0.878070473671,1.61342465878,1.40904808044
4282,0.131070256233,-3.34039974213,-1.28219890594,-0.477249979973,0.22310000658,-0.776735603809,-1.05750465393,0.436904996634,-1.56944453716,-0.723689258099
1605,-0.73640370369,0.29334166646,-0.900832533836,-1.34080004692,-0.258450001478,-0.620703697205,-0.511358082294,0.184099540114,-1.54285573959,-1.20548558235
10644,0.42062446475,-0.139810800552,3.14208388329,-0.363499999046,-0.0224500000477,-0.82665514946,0.431260585785,0.926113605499,-0.0416472032666,0.816220283508
2065,0.385918676853,-0.00128902494907,0.575244724751,0.674250006676,-0.31994998455,-1.22354507446,0.168102815747,-1.01301765442,-1.12514185905,-0.592482626438
8321,0.396456986666,-0.389618963003,1.52331602573,1.27915000916,-0.433950006962,0.0226790010929,0.6779255867,1.08339047432,2.02436208725,1.83526277542
8503,0.118541441858,2.42460036278,1.13883793354,-0.418799996376,-0.545750021935,0.309961438179,0.274780094624,-0.00217680633068,-0.720619559288,0.177848741412
7027,0.721469283104,0.81443977356,0.972881019115,0.0526000000536,0.51004999876,-0.0414805188775,0.825167953968,0.913571417332,1.06404805183,-0.31393134594
6850,0.0242478102446,-0.730429708958,1.41469883919,-0.801499962807,0.403450012207,0.78361672163,0.303475737572,0.435205757618,1.48425912857,1.2242975235
1978,-0.00257048010826,0.159705728292,-1.67942714691,-0.988399982452,-0.287750005722,-0.633872807026,-0.484263598919,-0.270746737719,-1.35206532478,-0.545166909695
896,0.483436942101,-4.48615026474,-1.17989146709,-0.585350036621,0.67585003376,-0.486304730177,-1.13345384598,-0.883315563202,0.0715007334948,0.244542166591
5777,-0.613294959068,0.88046002388,-0.403838098049,2.43175005913,-0.597450017929,0.0234604328871,-0.530499815941,-0.771661698818,-0.18076223135,-0.446674644947
1846,-1.03629076481,0.359894633293,-1.12990701199,0.1929500103,-0.157100006938,0.17449952662,0.845234155655,1.18802428246,1.25777709484,0.905418992043
5925,0.550737202168,4.03826999664,-0.00082178413868,0.831200003624,-0.557999968529,-0.635955989361,-0.25305223465,0.347369492054,0.193374365568,-0.422837197781
142,-0.767387509346,0.585868835449,0.963891327381,0.386099994183,0.534850001335,1.47284507751,-0.504313111305,-1.00781989098,-1.562453866,-1.13489246368
1021,0.345744132996,0.868085026741,0.275042444468,-0.179399996996,0.437049984932,-0.107673957944,-0.216961488128,0.022362947464,-0.536910176277,-0.206707090139
5699,0.370789289474,-0.462537318468,-0.0143441520631,0.0121999979019,0.159100010991,0.684718966484,0.473409861326,0.24208599329,1.94124042988,2.31166887283
8061,0.664941430092,-0.820758461952,-0.948446571827,-0.17689999938,0.0685000121593,-0.422013312578,0.942012786865,0.744212567806,2.11316108704,1.56333839893
1870,-0.339759200811,1.56355202198,1.07804071903,0.934599995613,-0.30395001173,1.17341554165,0.609869718552,4.3888926506,4.27269935608,0.85724323988
1398,-0.0977618396282,-0.479986548424,-1.3969476223,-2.55609989166,-0.0489500015974,-0.289664685726,0.0629931911826,-0.848073244095,-0.815489530563,-4.16390228271
3312,-2.01400399208,0.116091892123,-2.95814657211,-5.08914995193,0.102150000632,0.436953008175,0.355372965336,-0.861706852913,-0.587211847305,-0.0390456430614
891,0.0892316102982,0.444500118494,0.594411253929,0.674499988556,0.523050010204,0.584063708782,0.686127126217,0.791107177734,1.49662733078,1.14800560474
4775,0.217250883579,0.89755988121,0.376207768917,0.330099999905,0.298549979925,0.188299492002,0.296814292669,-0.146045595407,2.80415225029,1.07054400444
5111,0.153632938862,0.411318123341,-1.77187085152,-0.878899991512,0.239149987698,0.209713310003,-0.106312528253,0.316027969122,-0.0804965496063,-0.0951538681984
5696,-0.129084676504,1.0938076973,0.845822572708,-0.574299991131,1.11454999447,-0.0168142616749,0.153420656919,-2.44051790237,-0.680006146431,-1.74945747852
5588,-0.170184060931,-0.208450108767,0.777655482292,0.301849991083,0.794649958611,1.26498103142,0.725268423557,0.77884799242,0.882487177849,2.11087799072
6839,-0.353693217039,1.47203290462,-1.24759185314,0.203099966049,0.269100010395,0.626726925373,-0.0456355959177,-0.0821245312691,-0.321995943785,0.325095415115
329,-1.04660487175,-0.321213334799,-0.078279197216,-0.462650001049,0.284449994564,0.256657660007,-2.53205394745,-0.258823752403,0.987941861153,1.01247036457
5058,-0.530896186829,5.69725131989,1.32500982285,0.883650004864,0.552799999714,0.259398370981,0.581710219383,0.830435991287,0.667004644871,1.61518216133
998,-1.7871940136,-0.832375109196,-0.802481353283,-3.13800001144,-0.372050017118,-0.559832811356,-0.464940488338,-0.664577007294,-1.28822815418,0.483574211597
9134,-0.109152898192,-0.60637742281,1.09998178482,1.16339993477,-0.16494999826,0.357121884823,-0.880828022957,0.765970110893,0.289773285389,0.32536777854
6616,0.0631594061852,0.24782602489,1.3491050005,1.33165001869,-0.0842000097036,0.318846821785,0.562518775463,0.0353166460991,0.915256857872,4.82986307144
5223,-0.417752236128,-0.0318755060434,-1.05200695992,0.128500014544,0.644050002098,0.273875355721,0.225877776742,0.166375339031,-0.984437406063,-1.22850871086
4690,0.406112015247,0.659233152866,0.180276811123,-0.520350039005,0.329849988222,0.157926008105,1.42429256439,0.0456445813179,0.287377774715,-0.354119479656
958,-0.0107452869415,-0.556356430054,1.05616736412,0.85664999485,0.441049993038,0.271118164062,0.473259538412,0.934640884399,0.673892259598,1.06508100033
1616,1.35722100735,1.26846539974,-0.940369009972,-0.894649982452,0.291150003672,0.707106173038,0.346869379282,0.473777323961,-0.0473864972591,0.924975156784
991,-0.229216188192,1.78194987774,-4.32443618774,-3.79084992409,1.31704998016,-1.00398898125,-0.991038560867,0.125175565481,-0.253502458334,-2.43965005875
6347,-0.375881433487,2.99100542068,1.43080115318,0.854249954224,0.337599992752,0.265157312155,1.30160689354,-0.494825184345,0.901533722878,0.676726520061
6714,0.0592768192291,0.208182305098,0.891452789307,0.0985499918461,-0.45174998045,-0.182656884193,-0.878453612328,-1.24397277832,-1.50715923309,-0.860936760902
652,0.265996813774,-0.527071833611,-0.0942651331425,-0.377200007439,-0.157999992371,0.242319867015,1.17957568169,0.186708688736,2.01626610756,1.35246610641
4331,0.393987268209,0.106841206551,-1.05373072624,-0.355100005865,0.777599990368,-0.0217561721802,-0.760151028633,0.0364933758974,1.98360645771,0.499882817268
7099,6.70886230469,2.04648971558,0.00278700888157,1.86454999447,0.429949998856,0.0726704895496,0.963200509548,0.0222852844745,1.68503952026,0.372177660465
10320,0.553842425346,-0.199092969298,-0.243970990181,0.0658999979496,1.63899993896,0.222669273615,0.610032618046,0.856815218925,0.637718439102,2.19552707672
2042,-0.197431445122,-0.887977361679,-0.271462351084,-1.14069998264,1.17184996605,1.07671189308,-0.587698757648,1.21135008335,1.82237148285,-0.380253523588
843,0.410009771585,-0.75533592701,1.480240345,0.924950003624,-0.106550000608,0.175929963589,0.599129736423,0.970253586769,1.97026872635,1.44428694248
840,0.456164717674,0.619789719582,-0.254674971104,-1.15995001793,0.00179998576641,-0.14219404757,-0.93403172493,-0.430798113346,-1.11031985283,-1.18739271164
7048,0.12313939631,0.00219431519508,0.676521837711,0.327950000763,0.149499997497,0.46356678009,0.728206396103,-0.385455131531,-0.190971136093,1.06351804733
4851,0.479399740696,-0.0739998593926,1.47080898285,0.331499993801,0.46384999156,0.371634304523,0.269510477781,1.59315013885,1.65255451202,1.72303247452
6464,-0.753143489361,-0.222340792418,-0.254989802837,0.0498000085354,-0.104699999094,0.488318264484,0.290873646736,0.87923181057,1.34199905396,1.09178376198
23410,0.574502110481,0.0993493050337,2.21278309822,0.29549998045,0.343299984932,-0.136423170567,-0.390283644199,-0.520478308201,-1.12948679924,-0.409806370735
54205,-1.60274589062,-6.07096004486,-3.10290384293,-1.60660004616,0.312649995089,-0.951616048813,0.159889057279,0.50043463707,-0.54943549633,0.148425891995
2770,0.0265970751643,0.766732573509,1.43054890633,-0.149599999189,0.0590000152588,0.282423377037,-1.05525135994,-0.287259161472,-0.247376203537,0.290639698505
80204,0.327824264765,-0.176818877459,2.55466485023,0.219400003552,0.0755499601364,-0.0817665159702,0.649751007557,-0.141678586602,1.49729657173,0.537605404854
4208,0.210315927863,-0.897100746632,0.154509037733,0.26289999485,0.453649997711,1.56233644485,2.64954161644,-0.143485799432,1.65403389931,0.712987482548
1845,-0.295808494091,-0.808253824711,-0.18309494853,-0.148649990559,0.554700016975,0.095719717443,-0.648987531662,-0.628518104553,0.217180997133,1.13216304779
23368,0.776091217995,0.621845602989,3.05190563202,0.405499994755,0.60070002079,0.244228094816,0.667533159256,0.479400604963,4.04119873047,4.39469814301
5583,0.501611530781,0.393820047379,1.39612019062,-0.263099998236,0.356499999762,-0.211885258555,-0.316224604845,-0.444491237402,-0.820568561554,-0.46626752615
8900,-0.0301156044006,2.76569414139,1.07097280025,0.113350003958,0.268249988556,0.410498023033,1.16757059097,0.572559773922,0.553232967854,0.348432183266
581,-0.153880566359,-0.237001717091,0.118720322847,1.65780007839,-0.357699990273,0.646526753902,0.45263710618,1.08215022087,0.699477016926,0.954197406769
6193,-0.393843233585,0.224409461021,0.204769060016,0.0349999964237,0.0583999752998,-0.231206208467,-1.72318267822,0.295154601336,0.00334879755974,-0.766186952591
6622,0.110716685653,0.562192559242,0.26185464859,0.0367000102997,-0.222400039434,-0.0985192209482,0.322231948376,0.167650967836,0.838245391846,0.34216722846
11261,-1.62237560749,0.218771621585,-1.39713680744,-0.698499977589,0.570899963379,0.718544125557,-1.73117733002,0.385003387928,1.37609434128,0.61743670702
6696,0.386082947254,-1.28026819229,-0.750699520111,0.888999998569,0.261950016022,-0.593422353268,2.8286242485,-0.522526323795,1.16928803921,-0.00405693799257
8312,-0.325853765011,0.00817680358887,0.486682713032,-0.559300005436,-0.0195999890566,0.505991756916,-0.57194763422,0.532461822033,-0.126334488392,0.804077088833
835,-0.941822826862,1.91141045094,-0.123274303973,0.343099981546,-0.489600002766,0.516019821167,1.42353391647,-0.00825799256563,0.139751791954,1.05247652531
8324,-0.637153327465,0.413772255182,0.741596639156,-2.10559988022,-0.383300065994,-0.308225214481,-0.403356671333,-0.263267308474,0.237774282694,0.115775316954
1848,-0.362605839968,-0.400051295757,-0.103507772088,-0.210700005293,0.472350001335,-1.12020051479,-0.163516879082,0.839420318604,1.55712401867,0.920803070068
154,-0.529624342918,-0.599575579166,1.1877168417,1.6670999527,0.179549992085,0.122319966555,-1.28832030296,-1.86432242393,-0.195013061166,-0.469408631325
