rid,CPC019_A375_6H:BRD-K59563627-001-01-3:10,CPC019_A549_6H:BRD-K59563627-001-01-3:10,CPC019_A549_24H:BRD-K59563627-001-01-3:10,CPC019_HA1E_6H:BRD-K59563627-001-01-3:10,CPC019_HCC515_6H:BRD-K59563627-001-01-3:10,CPC019_HEPG2_6H:BRD-K59563627-001-01-3:10,CPC019_HT29_6H:BRD-K59563627-001-01-3:10,CPC019_MCF7_6H:BRD-K59563627-001-01-3:10,CPC019_MCF7_24H:BRD-K59563627-001-01-3:10,CPC019_PC3_6H:BRD-K59563627-001-01-3:10,CPC019_PC3_24H:BRD-K59563627-001-01-3:10,CPC019_VCAP_6H:BRD-K59563627-001-01-3:10,CPC019_VCAP_24H:BRD-K59563627-001-01-3:10,MUC.CP005_MCF7_6H:BRD-K59563627-001-01-3:10.0456,MUC.CP005_MCF7_6H:BRD-K59563627-001-01-3:3.3485,MUC.CP005_MCF7_6H:BRD-K59563627-001-01-3:1.1162,MUC.CP005_MCF7_6H:BRD-K59563627-001-01-3:0.3721,MUC.CP005_MCF7_24H:BRD-K59563627-001-01-3:10.0456,MUC.CP005_MCF7_24H:BRD-K59563627-001-01-3:3.3485,MUC.CP005_MCF7_24H:BRD-K59563627-001-01-3:1.1162,MUC.CP005_MCF7_24H:BRD-K59563627-001-01-3:0.3721
5720,-0.895891964436,-0.0347000062466,-2.23116183281,-0.771054685116,0.0326306521893,-1.36367547512,-1.95849502087,-1.15229177475,-0.126375943422,-1.48963057995,-1.16151988506,1.12110388279,-0.48303425312,0.481270760298,0.401732176542,-1.58091855049,0.149449884892,-0.123744994402,1.09772050381,0.505066692829,0.312621235847
466,-0.405265688896,-0.0838500037789,0.255937308073,-0.615568518639,-0.320809006691,-0.139014571905,-2.43345189095,-0.691022753716,0.385074526072,-0.52147090435,0.491450369358,0.325410097837,-0.628829061985,0.980200827122,0.587430477142,0.580566525459,0.719651222229,0.592448055744,1.07698249817,0.447900027037,0.921051025391
6009,0.16420802474,0.162949994206,-0.281841814518,-1.05605518818,0.630411624908,0.916354417801,-0.263566106558,0.685337424278,0.00767299719155,-0.785803675652,-0.638863921165,-0.0643451139331,-0.388234555721,0.687245070934,0.269942462444,0.0774722695351,-0.659321665764,0.373084783554,0.514116644859,0.77480006218,-0.363581717014
2309,0.0668650195003,0.087700009346,-0.394216537476,0.598051786423,0.975044190884,1.2037371397,2.45694637299,0.351993352175,0.264416366816,-0.869160890579,-0.399196028709,0.292185038328,-1.34982907772,0.642128944397,0.0559979379177,-0.570849299431,0.313689619303,1.46540474892,-0.218083068728,0.285699993372,-0.202854901552
387,-0.191578477621,-0.42175000906,-0.401263087988,-0.649630129337,0.334118902683,1.24394083023,0.835653424263,0.866525411606,0.856923222542,-0.92210483551,-0.739347577095,0.129636973143,-0.357125103474,0.194382816553,-0.165670603514,-1.18164682388,0.206757709384,0.27676063776,0.411228299141,0.479600012302,0.320748180151
3553,0.291813611984,-0.349150002003,0.277688503265,1.70856273174,0.19504326582,-0.153834313154,1.98380935192,0.227399557829,1.43314278126,0.597015082836,-0.456844389439,0.473076581955,0.445222914219,-0.368244707584,0.0857000201941,-0.706090450287,-0.926285266876,-0.246000528336,0.0127410963178,-0.103933334351,-0.545140206814
427,-1.01798021793,-0.563000023365,-0.4859380126,0.900365829468,-0.791260957718,-1.52233278751,-0.366027086973,-0.782351136208,0.902723550797,-0.652030348778,0.806955516338,0.171937808394,0.216636627913,0.6485658288,0.444331377745,-0.290131241083,0.571784436703,1.05230641365,0.913331270218,0.973533391953,1.39611566067
5898,-0.499873399734,0.104450017214,-0.0583298876882,-1.11138141155,-1.93791401386,0.686983406544,-1.35342478752,-0.349053174257,-0.370609492064,-0.124134875834,0.895193219185,-0.166850328445,0.218814432621,0.918297886848,0.11459736526,0.688280522823,0.905795514584,-0.264060497284,-0.39304253459,-0.592766702175,0.109452702105
23365,-0.827540099621,0.499499976635,0.925491213799,-0.0518578439951,-1.37081205845,-0.631511032581,0.582477033138,0.282498151064,0.413101702929,0.107505582273,0.524928689003,0.0103679504246,-0.887165188789,-0.284917652607,-0.345753610134,-0.692563414574,-0.024973064661,1.10850358009,-0.832897543907,-0.22879999876,-0.680703878403
6657,0.0307272002101,-0.651549994946,0.110941469669,0.999623775482,-0.190159797668,0.1406429708,1.18656754494,-0.318225741386,0.485903799534,0.772761583328,1.23427152634,-0.467196404934,1.04869794846,-0.442584812641,0.23000523448,-0.634368956089,-0.675489902496,-0.468428790569,-0.114593878388,-0.188233315945,-1.14317274094
