rid,DOS002_VCAP_6H:BRD-K15672359-001-01-9:4.98,DOS002_VCAP_24H:BRD-K15672359-001-01-9:4.98,DOS032_A549_24H:BRD-K15672359-001-01-9:4.98,DOS032_HT29_24H:BRD-K15672359-001-01-9:4.98,DOS032_MCF7_24H:BRD-K15672359-001-01-9:4.98,DOS032_PC3_24H:BRD-K15672359-001-01-9:4.98,MUC.CP004_MCF7_6H:BRD-K15672359-001-01-9:9.9611,MUC.CP004_MCF7_6H:BRD-K15672359-001-01-9:3.3204,MUC.CP004_MCF7_6H:BRD-K15672359-001-01-9:1.1068,MUC.CP004_MCF7_6H:BRD-K15672359-001-01-9:0.3689,MUC.CP004_MCF7_24H:BRD-K15672359-001-01-9:9.9611,MUC.CP004_MCF7_24H:BRD-K15672359-001-01-9:3.3204,MUC.CP004_MCF7_24H:BRD-K15672359-001-01-9:1.1068,MUC.CP004_MCF7_24H:BRD-K15672359-001-01-9:0.3689
1950,0.0198999941349,-1.12162041664,0.0579000040889,0.479704469442,0.820100009441,-0.684449970722,-0.126777902246,1.22278881073,0.712533354759,-0.237525910139,-0.787097156048,-0.456492781639,-0.669041335583,-0.343225538731
351,0.0,-0.990458667278,0.186649978161,0.774735450745,0.403600007296,-0.830699980259,-0.243198215961,1.14583098888,0.440866708755,0.264605104923,-0.641341328621,-0.268113851547,-0.945156097412,-0.584537386894
4846,0.514949977398,-0.30209261179,0.357950001955,-0.414806544781,0.686000049114,-0.0969499647617,0.18951690197,0.446008682251,0.587599992752,1.08195209503,-0.17836484313,-0.269076257944,-0.00661803781986,0.132493123412
1452,0.498149991035,-0.704024970531,-0.518000006676,-0.221973106265,-0.430399984121,-0.796200037003,-0.102275624871,-0.358567118645,-1.98973333836,-0.985576272011,0.384360134602,0.267870366573,0.734945714474,-0.0844203978777
4776,0.0904499962926,-1.20269799232,0.556150019169,1.47049367428,0.146949991584,-1.75749993324,-0.45709425211,1.36302733421,0.0209000259638,-0.82721799612,-0.696502506733,-0.199840202928,-0.645481586456,-0.700914561749
6908,0.745599985123,1.35065960884,-0.169550001621,-0.684508681297,-0.614300012589,-0.0949999988079,0.60780352354,-0.332069933414,0.425433337688,0.584006607533,0.478150725365,0.228044122458,0.838086009026,0.909455955029
672,-0.341549992561,0.948143303394,-0.566399991512,-0.583704352379,-0.670800030231,0.567849993706,0.512048006058,-0.210212633014,0.47953337431,0.19310708344,1.15669178963,0.521002233028,1.18966960907,1.13649594784
5710,0.731100022793,0.723779201508,-0.215399995446,-0.246675416827,-1.62380003929,-1.13125002384,0.0855443179607,0.436960101128,-0.815866708755,0.136007577181,0.149460732937,0.441181242466,0.609945476055,0.117183446884
2115,0.0097000002861,-0.865943431854,0.396549999714,0.412754148245,0.437200009823,-0.0839999914169,0.654303193092,-0.390306025743,-1.0177334547,-0.505793988705,-1.13689184189,-0.556843996048,-0.78502613306,-0.684416055679
7015,1.44335007668,-0.383265048265,0.0873499959707,0.766630768776,0.666450023651,-0.282449990511,-0.362327218056,0.610411167145,0.0364666581154,-0.72559607029,-0.546396791935,0.0385483801365,-0.228425994515,-0.628172755241
8726,3.5829000473,1.1472055912,0.77429997921,-0.379725843668,1.70459997654,-0.414400011301,-0.181819930673,-0.567039787769,0.20909999311,0.853770077229,0.476032972336,1.31941890717,1.25906062126,1.04887318611
2185,-0.994450032711,-0.796716630459,0.0242999978364,0.998934924603,0.58905005455,-0.918599963188,-0.59932166338,0.271350502968,-0.369733303785,-0.949375867844,-1.04616296291,-0.327955305576,-0.819152235985,-0.944264173508
3315,0.202250003815,0.2233492136,0.802250027657,-0.848462939262,0.539099991322,0.337249994278,-0.510694742203,-0.303490459919,-0.113133355975,0.383348047733,-1.43536579609,-0.874034285545,-0.177384585142,-1.48869073391
5289,-0.583400011063,-0.585010170937,0.0846000015736,1.18298649788,0.207149997354,-0.0793999955058,-0.422115147114,-0.509701132774,-0.613733351231,-2.42616939545,-0.593580782413,0.699933171272,0.228411838412,-0.227718815207
868,0.341650009155,1.61070132256,0.697200000286,0.665616393089,-0.268950015306,2.72029995918,-0.289849042892,0.581716418266,2.01206684113,-0.0935988351703,-0.513224124908,-1.16932225227,-1.54099953175,-0.806521654129
1677,0.0442500002682,-0.730732440948,0.16654998064,0.836421787739,0.873899936676,-1.30394995213,-0.172950804234,-0.043044809252,-0.161933332682,0.670493781567,-0.692264139652,-0.146247118711,-0.366365015507,-0.781720459461
7043,-1.11785006523,-1.18318104744,1.86650002003,0.725468337536,1.58579993248,-0.767749965191,-0.193484127522,-0.765033900738,-0.577900052071,-0.709310173988,-0.617976546288,-0.0849043652415,-0.20083463192,-0.511926651001
5613,0.845849990845,-1.69580388069,-0.0743499994278,0.586560845375,0.460899978876,-0.625050008297,-0.508748590946,0.726961970329,0.154566645622,-0.121074974537,-0.907901883125,-0.432979524136,-0.907853722572,-1.05404996872
595,0.35949999094,0.564087748528,-0.341749995947,-0.832069516182,0.886299967766,0.489650011063,0.366674870253,-0.691650092602,-0.340066671371,0.464588999748,0.205706655979,0.549407958984,1.14019191265,-0.370487004519
4793,-0.151050001383,-0.24392786622,-0.233500003815,-0.69986385107,1.0598000288,0.984099984169,0.59043264389,-0.431095063686,0.449333369732,0.585765957832,0.294925570488,-0.0367676988244,0.194531068206,0.422258585691
2736,0.111349999905,-0.981996238232,3.35790014267,0.758068442345,1.48714995384,0.893800020218,-0.777365207672,0.506562829018,0.579200029373,-0.907524704933,-0.711586594582,-0.617789626122,-0.801297664642,-0.87749427557
5290,0.606600046158,-1.36521625519,0.000249996781349,0.447748661041,-0.424100011587,-0.185299992561,-0.768483281136,1.81503796577,0.911000013351,-0.662657499313,-0.957949638367,-0.653661966324,-0.567325949669,-0.636637508869
6194,0.0,0.0,0.00034999998752,-0.484255611897,-0.316300004721,0.306300014257,-0.13095498085,-0.752839684486,0.376833319664,-0.0624541826546,0.0,0.0,0.0,0.0
1676,-0.229299992323,-1.40018475056,0.220650017262,0.980571508408,1.02804994583,-0.905400037766,-0.468699157238,0.963423073292,-0.367999970913,-0.616834044456,-0.64354121685,-0.556066930294,-0.541578769684,-0.637208580971
23512,-0.471949994564,-0.288623631001,0.251749992371,0.0450303703547,-0.261900007725,-0.393550008535,0.558475613594,0.0183661878109,-1.4823666811,-2.46753907204,-0.842028141022,0.237235352397,-0.613192796707,0.488951146603
148022,-0.00344999879599,0.641876041889,0.331900000572,0.436007380486,-0.494350016117,0.427850008011,2.71317076683,0.416772335768,-0.638400018215,-0.105405345559,-0.326119422913,-0.712255358696,-0.377877533436,-1.01783537865
1906,-0.716799974442,-3.23556613922,0.71825003624,0.93576335907,-0.0763999819756,0.257800012827,-1.8133174181,0.768243193626,-0.0762333571911,0.019135594368,-0.83581662178,-0.808371603489,-1.0534555912,-0.833134591579
8878,1.06714999676,-0.424598664045,0.796649992466,0.170180916786,0.0573999881744,-0.652449965477,-0.219678655267,-0.517301559448,-0.360433340073,-0.41696870327,-0.0982284396887,0.279004395008,0.0318617224693,-0.186545103788
3091,-2.3138999939,-1.48641836643,-0.265049993992,0.532833099365,-0.521049976349,-3.28490018845,0.260675877333,0.370168477297,-0.118800006807,-0.0237429141998,-0.567337751389,-0.181096568704,0.308020949364,-0.376726090908
5743,4.82705020905,0.398490667343,0.318750023842,-0.411679655313,0.0777000039816,0.706550002098,-0.45046582818,1.44157636166,2.10393357277,-0.959291219711,-1.05168128014,-0.463268637657,-0.0828765630722,-0.261825501919
5321,-0.51004999876,-1.45566594601,-0.696249961853,0.801214933395,0.569549977779,-0.322999984026,-0.54819393158,0.735021412373,-0.0609333068132,-0.430530697107,-1.12127327919,-0.601872265339,-1.22228085995,-1.01247870922
4144,-0.453849971294,-0.348100453615,-1.45264995098,0.152817636728,-0.0870499908924,-0.333750039339,-0.516075074673,0.566389620304,-0.246433317661,-0.213067501783,-0.81853300333,-0.439263164997,-0.892933189869,-1.28533124924
1981,0.593000054359,1.15600824356,0.19485001266,0.293726205826,0.389100015163,-0.349849998951,-0.567251622677,0.391631990671,0.178033351898,0.78525608778,-0.422836452723,-1.1041738987,-1.03248953819,-0.924443781376
695,0.232150003314,0.0556518808007,0.878450036049,2.11046791077,2.27865004539,-0.104249998927,0.502507269382,0.218276441097,-0.347599983215,0.0308346748352,-0.324849873781,-0.65212649107,0.999600231647,-0.0840587317944
10398,0.152449995279,-1.27117836475,1.08545005322,0.848423480988,2.80835008621,-1.59160006046,-0.732897102833,0.44150608778,-0.205333381891,-1.10826349258,-0.820685327053,-0.241375014186,-0.665265619755,-0.814719438553
5708,1.17960000038,-0.682396709919,-0.337249994278,-0.549284219742,5.29160022736,5.16755008698,0.114017158747,-0.462232559919,-0.161133348942,-0.0982334092259,-0.924455165863,-0.825171589851,-0.619141757488,-0.64107298851
1213,0.907150030136,1.01056540012,-0.83704996109,-0.830807745457,-0.187000006437,1.17885005474,-0.178165435791,0.147021457553,0.00676664710045,0.9240629673,0.275283426046,0.152633026242,0.299012064934,0.132508188486
226,-0.882899999619,0.701054811478,-0.337249994278,0.563227415085,0.237000003457,-0.417800009251,0.490049630404,-0.315202951431,-0.188333332539,0.793515205383,-0.445824146271,0.172184616327,0.0696762800217,-0.362979084253
6777,0.408250004053,0.0301274135709,2.03145003319,0.640834391117,-0.383650004864,0.676450014114,0.139565974474,-0.708163380623,-0.367933362722,0.413635551929,-0.920174717903,0.943958103657,-0.308925807476,0.785141766071
2113,-0.713899970055,-0.834743559361,1.2065500021,0.379614830017,0.148750007153,-0.318699985743,-2.20158791542,-0.191924452782,0.117766678333,0.0874682217836,-1.08909165859,-0.0794342160225,-1.46225607395,-1.48580658436
3329,0.785250067711,1.83101952076,-0.0476499795914,-1.31105005741,0.0665000081062,-0.492150008678,0.157772198319,-0.8462677598,-0.217466652393,0.404951035976,-0.13586461544,0.389736175537,0.111473686993,-0.487599641085
1050,1.37510001659,0.481904059649,0.671800017357,-0.540580809116,-0.204000011086,0.699949979782,0.89232391119,0.430316746235,0.5666000247,0.943210065365,0.430745214224,-0.0514369793236,0.413518160582,-0.127567559481
9491,1.66684997082,-0.980611145496,0.00680001080036,0.836970150471,0.502099990845,-0.383450001478,-0.408397734165,0.618016302586,0.294900000095,-0.881789684296,-0.791315078735,-0.311973452568,-0.863846480846,-0.973810911179
22926,-0.842350006104,0.311950534582,0.674449980259,0.00369352847338,0.265850007534,0.165049999952,0.0193302333355,-0.247764512897,-0.933666706085,-0.325722515583,-0.270875394344,-1.252420187,0.275334924459,-0.127431407571
5899,-0.878949999809,-0.731650054455,-0.788550019264,-0.0556119605899,-0.976050019264,0.323849976063,0.846433699131,-0.0463174581528,0.296466678381,0.547693610191,-0.411972254515,-0.189812839031,-0.00938431173563,-0.231304079294
5467,0.206349998713,-1.52165830135,-0.856250047684,0.216856241226,0.133350014687,0.479950010777,-0.272392988205,-0.446176111698,0.0569333359599,-0.631000161171,-0.847155451775,0.0341065302491,-0.546957910061,-0.950695157051
6774,-0.285599976778,1.14882695675,0.255750000477,-0.248891055584,-5.03070020676,0.410399973392,1.6183526516,-0.651711344719,1.61440014839,-0.457358211279,-0.175116568804,-0.392290979624,1.54181718826,-0.158512532711
1788,0.704549968243,-2.13023519516,0.871699929237,0.608760893345,1.64065003395,-1.01250004768,-0.108557343483,0.498686939478,-0.204733341932,-1.33840799332,-1.03597164154,-0.572511792183,-0.46729683876,-0.561205387115
5921,0.513800024986,0.189758226275,0.895149946213,-0.40954759717,1.00629997253,0.538749992847,-0.0282599776983,-0.235062226653,0.064399972558,0.136579751968,0.324865549803,0.510079562664,1.01816892624,1.28707385063
5721,-2.74519991875,0.985662281513,0.220899999142,-1.43878149986,-2.31354999542,0.3545999825,-1.03628003597,-0.346885383129,-0.403099954128,-0.269809454679,0.594553649426,0.247320532799,0.359430462122,0.365156888962
2263,-0.655499994755,-1.24461197853,-0.0944500043988,-0.268895924091,0.648149967194,-0.998100042343,-0.63323533535,1.21495771408,0.307066649199,-0.601244330406,-0.399027854204,-0.410206675529,-0.620586395264,-0.886320114136
808,-2.47344994545,-0.0158624202013,-0.472599983215,0.468915313482,0.0289000049233,0.208100005984,-0.476417481899,1.85229599476,0.0324333906174,-0.622950971127,-0.227538317442,-0.905608594418,-0.189488142729,-0.627051413059
30001,0.229450002313,1.30308675766,0.629849970341,0.175355657935,-0.077899992466,-0.0680499970913,-0.415241062641,-0.514826655388,-0.263933330774,-0.125221177936,-0.857715845108,0.522501707077,0.0461838543415,-0.201233386993
348,-0.364300012589,-0.342077672482,0.315950006247,-0.230800122023,-0.830549955368,2.35304999352,-0.10001154989,1.16956853867,0.0379000157118,-0.520636439323,-0.565080523491,-0.337784260511,-0.418664336205,-1.11270260811
30849,0.447699964046,0.705646693707,0.28069999814,-0.0793069154024,-1.01540005207,-1.07414996624,0.289531737566,-0.849748492241,0.103499993682,0.284455418587,0.201768696308,0.0236960053444,0.358731210232,-0.126859426498
1454,2.97440004349,-0.460736870766,1.10315001011,0.854510307312,1.15505003929,-0.22595000267,-1.00232279301,0.930650532246,-0.356566667557,-0.0570141449571,-0.631827294827,0.0387056469917,0.617792189121,-0.710027217865
6500,1.03614997864,0.385781437159,-0.255649983883,-0.724296927452,0.23679998517,0.222499996424,0.14807471633,-0.400548398495,-0.131399989128,-0.0667782351375,0.87307536602,0.106169641018,1.17451238632,1.24821615219
5627,-0.181850001216,-0.646787166595,-0.608449995518,-0.226553663611,-0.504999995232,-0.664149999619,3.35709404945,-0.51289087534,0.505366683006,0.279014348984,0.272906213999,0.816636383533,0.754606604576,0.0265452656895
5715,0.31225001812,0.910804092884,1.23685002327,0.380934119225,-0.338999986649,0.877550005913,0.528696000576,-0.792956888676,-0.194833308458,0.288054525852,0.573089838028,0.594765305519,0.541636049747,-0.272114247084
4791,0.831249952316,-0.380331963301,0.46510002017,1.05396950245,-0.26574999094,-1.09759998322,-0.773379206657,0.339100003242,0.0508666932583,-0.486301958561,-0.824409246445,-0.552030980587,-1.46687436104,-1.44865214825
56924,-0.351000010967,0.920681357384,1.02065002918,-1.54448759556,-0.0728499889374,-0.221199989319,1.1706084013,-0.879841387272,0.859733343124,0.486919492483,0.141125202179,-0.377262234688,0.0922276377678,0.378656744957
2690,-0.733449995518,1.07305812836,-0.244649991393,-0.289015561342,0.136200010777,0.0369000136852,0.400476336479,0.140238538384,0.257499992847,0.571206986904,1.22197020054,0.432566523552,0.91884624958,1.39833831787
1019,1.24804997444,1.51335155964,-0.0398000180721,0.0779013037682,-0.651149988174,-0.86645001173,0.4973102808,0.139041230083,-0.210633337498,0.424975126982,0.444420009851,0.445700615644,0.412408828735,0.389275372028
51422,0.0796499848366,0.0972908139229,0.0415999889374,0.0868010818958,-0.966350018978,-0.879850029945,0.425519347191,0.727469563484,1.52800011635,0.0443126410246,0.469718337059,-0.155069351196,0.155842468143,0.109064541757
5788,-2.51069998741,-2.11906433105,0.760900020599,0.915844202042,0.93029999733,-0.949699997902,-1.13645863533,0.409207195044,-0.763366699219,-1.25895023346,-0.982665240765,-0.497295737267,-1.07078051567,-0.852319121361
6709,-0.120200008154,2.41657924652,-0.875900030136,-1.05889570713,0.18995000422,0.407249987125,0.0893049016595,0.327637523413,0.693066596985,0.91823297739,0.445989519358,0.304240763187,-0.41071870923,-0.497721374035
1277,1.00654995441,0.794425785542,0.312200009823,0.447672188282,-0.313999980688,-0.324000000954,0.746480643749,0.381096929312,0.418999999762,-0.348389148712,-0.663753271103,0.642399132252,0.458828508854,0.00428917305544
993,-3.68555021286,1.04581713676,0.660400032997,-1.20319700241,-1.48449993134,1.41435003281,-0.0791800022125,-0.11034078151,0.157833337784,-0.212046205997,0.507940471172,0.731236815453,-0.0538679361343,0.729584753513
7157,0.119249999523,0.764625608921,0.581499993801,-0.245068341494,-0.115700006485,-0.0240000039339,0.657868385315,-0.994379997253,0.0,0.52258425951,0.00526565313339,0.371887713671,-0.346281826496,-0.13627487421
1958,-0.0847500115633,0.321031093597,0.00879999995232,0.412093341351,0.900249958038,-1.0069000721,-0.0231088399887,0.751521289349,-0.0980333685875,0.905935168266,0.193029999733,-0.106058046222,0.1894351542,-0.682064533234
4582,0.568049967289,-1.1838259697,-0.0919000059366,-0.0724634826183,1.21584999561,-0.655550003052,0.0458845347166,-0.659249544144,0.631233334541,0.340164750814,-0.0490867830813,-0.174374252558,0.0408861264586,-0.49971818924
9212,-2.06185007095,-1.03768062592,1.44369995594,1.19039297104,1.18019998074,-0.403599977493,-0.287805885077,-0.122349604964,-0.801400065422,-0.247474044561,-0.806262612343,-0.366832643747,-0.542902231216,-0.722702980042
8440,1.05054998398,0.926283180714,-0.351099997759,-0.368941664696,-0.603399991989,-2.49930000305,0.295342236757,0.225866317749,-0.168700009584,0.72652131319,-0.104392930865,-0.0813793241978,0.67091524601,0.275498270988
6790,0.821650028229,0.0407834425569,-0.270850002766,-1.17880940437,0.544200003147,0.216949999332,0.362043559551,-0.411216586828,0.0237333029509,0.910137891769,0.216713517904,0.0551499724388,0.806883215904,0.684928774834
8851,3.08895015717,0.358709812164,0.058749999851,0.0208814144135,1.33115005493,-0.138750001788,-0.0207873098552,-0.98624932766,0.136166676879,-0.496171444654,-0.435937553644,0.0570904016495,-0.0884480327368,0.231269598007
2534,0.957549929619,0.266378343105,0.0841500163078,1.32445025444,-0.885399997234,-0.838249981403,-1.34267687798,0.67343634367,0.0607333630323,-1.37999105453,-0.987995743752,-0.33104595542,0.260702550411,-0.0108100473881
4893,0.407249987125,-2.16106891632,-0.00820000469685,0.0281775668263,0.636349976063,-0.476150035858,0.346784859896,-0.584683716297,-0.100766673684,0.126142859459,0.56806153059,0.478764146566,1.09999811649,0.873864114285
665,2.13365006447,0.229532510042,0.86485004425,-0.411358207464,-0.512099981308,0.653900027275,-0.0505105853081,0.00919310003519,-0.0557999908924,0.0719803348184,-0.301373630762,0.0878710970283,-0.069278806448,1.09576737881
4313,-0.856500029564,-1.16808092594,0.277049988508,0.440719485283,1.46814990044,-0.717049956322,-1.03677606583,0.955891311169,-0.245200008154,-0.893411755562,-0.995227336884,-0.770590424538,-1.04828119278,-1.06193077564
1022,0.405049979687,0.995352387428,1.12004995346,0.541768074036,-0.158900022507,0.358349978924,0.01786673069,-0.517805993557,-0.495800018311,-0.0209396928549,0.422774255276,-0.319473415613,0.278460592031,0.99659627676
5880,-0.088349968195,-0.493157237768,-0.0260499864817,0.262436926365,-0.203999996185,-0.529850006104,0.338463842869,0.891330361366,0.392766684294,0.786826312542,-0.461462318897,0.196476370096,-1.07131755352,-0.402147829533
3162,-0.4945499897,-0.376038342714,-0.773499965668,-1.04037261009,-1.02524995804,0.0494500100613,0.501884937286,-0.42547917366,-0.416700005531,-0.120469108224,0.0677282959223,-0.195689514279,-0.0144189745188,-0.124719023705
1282,0.460749983788,-0.892990648746,0.507650017738,1.13915896416,0.622099995613,-0.245000004768,-1.0736027956,0.207878172398,0.34249997139,-0.679595828056,-0.712592184544,-1.04480051994,-1.17717754841,-1.29365241528
3383,1.1564000845,0.0810227543116,0.569149971008,0.091922968626,-0.525200009346,-0.513099968433,4.4169459343,-0.0944002717733,3.50790023804,1.68176817894,6.70642948151,4.22228956223,-0.507352352142,5.45465755463
727,0.683200001717,0.881687104702,-1.20350003242,0.2304058671,0.238199993968,-0.55814999342,0.992052972317,0.131087601185,3.72306680679,-0.188028439879,1.09661090374,0.427221179008,1.23204064369,1.76247775555
4792,0.145400002599,0.602766633034,-0.294849991798,0.102061703801,-0.0118500003591,0.466999977827,0.716081917286,-0.631237387657,0.737433373928,0.393098473549,-0.132969424129,0.372803211212,-1.16913306713,-0.578410625458
4794,-0.316100001335,-1.35350656509,0.727249979973,1.01773989201,0.636250019073,-1.62965011597,-0.905183851719,0.804018318653,0.680133402348,-0.799265623093,-0.851436853409,-0.42552959919,-0.884031772614,1.40255427361
902,-0.367099940777,-2.81017136574,-0.00765000283718,0.863642454147,0.0739499926567,-2.60019993782,-0.225147038698,1.81187224388,0.705266654491,-0.489762485027,0.0615620911121,-0.250648677349,-0.0432677641511,0.428968518972
8091,-1.6656999588,-0.974926352501,-1.36249995232,0.584128677845,-0.528699994087,0.42199999094,-0.0857928395271,-0.740160167217,0.198933333158,0.119085721672,-0.548955798149,-0.399242967367,-0.463308244944,-0.929884970188
3486,-0.321550011635,0.352865874767,-0.747500002384,0.454975277185,-0.596500039101,1.52700006962,-0.733290553093,0.38986119628,0.558066666126,-0.934189200401,-1.14089393616,-0.423226833344,-0.910175144672,-0.263763725758
10818,-0.910199999809,-0.33781799674,0.908650040627,1.1405608654,1.90024995804,-1.09299993515,-0.439868181944,-0.302708804607,-0.466266661882,-0.716324567795,-0.945001363754,-0.695053994656,-0.948124647141,-0.70045286417
3454,1.9427999258,-0.921954035759,0.861600041389,0.898041009903,0.999850034714,-0.611899971962,-0.809884548187,1.26399934292,0.05896666646,-0.719196617603,-1.00906336308,-0.570646703243,-0.921065211296,-0.93953794241
4282,0.0,0.0,0.437150001526,-0.20846876502,-0.776350021362,-0.271499991417,-0.126938685775,-0.18778847158,-0.492966681719,-0.0630589127541,0.737328708172,0.916260659695,0.284951776266,-0.17496919632
1605,0.821649968624,0.670316815376,-0.364499986172,-0.825864255428,-0.292950004339,0.815299987793,0.542990028858,-0.201651990414,0.287833362818,0.249934434891,0.102227054536,0.382891654968,0.423795938492,0.311673998833
10644,0.0720999836922,-1.54378414154,-0.0720999985933,0.0885373204947,-0.740150034428,-1.16780006886,0.3548181355,-0.459053993225,0.777400016785,0.030972212553,2.52095580101,-0.547180771828,-0.0575531125069,-0.291609317064
2065,4.97114992142,0.497642934322,-0.0613499879837,-1.06135582924,-0.0262500047684,0.0369499921799,-0.150165393949,-0.353539019823,0.0416000038385,0.850542426109,0.23789729178,0.524308621883,0.485629856586,-0.0348204821348
8321,0.109449997544,-1.67486166954,0.256600022316,1.23635792732,-0.536000072956,-0.23955000937,-0.672289609909,0.883184552193,0.404966682196,-0.0979303568602,-1.390812397,-0.223646089435,-1.32199299335,-0.311629503965
8503,-0.301550000906,0.129975795746,-0.242550000548,-0.999721288681,0.108849994838,0.419700026512,-0.19001558423,-0.774038374424,-0.262000024319,-0.60439157486,-0.918701410294,0.232693076134,-0.0698031187057,0.151179522276
7027,-0.81685000658,-0.811907708645,-0.42150002718,-1.19047379494,0.3763499856,-0.906300008297,0.332573056221,-0.385850280523,0.103066690266,0.465837806463,-0.759735286236,-0.183440089226,-0.391605198383,-1.16941452026
6850,-0.231199994683,-0.529007017612,-0.228699982166,-0.657503783703,2.22650003433,-1.30095005035,-0.654655277729,0.209762111306,-0.272766649723,-0.710972189903,-0.678164482117,-0.0730317085981,-0.522197008133,-0.956972122192
1978,0.110100001097,0.531410217285,0.569649994373,-0.590561747551,-0.713600039482,0.254150003195,0.56050914526,-0.565935790539,-0.101199999452,0.740317106247,0.407961368561,0.693727910519,0.703819394112,0.166947618127
896,0.321250021458,0.343050450087,0.0108000040054,-0.928305983543,-1.26174998283,-0.197949945927,-0.00382152199745,-0.446358174086,0.155200004578,-0.315978825092,0.740713477135,-1.2163271904,0.694608092308,1.09923946857
5777,2.2757999897,-0.556344866753,-0.31970000267,-0.440514862537,-1.05394995213,-0.429099977016,0.192517071962,-0.564725041389,0.206033334136,0.648373365402,0.455950826406,-0.641713678837,-0.161618083715,0.60448551178
1846,-0.448300004005,1.38767409325,-0.16155000031,-0.353802889585,-1.05830001831,-0.626699984074,0.534775674343,0.0859336778522,1.3357000351,0.0812099426985,0.369862288237,-0.278467595577,0.100011587143,0.337485909462
5925,-0.558449983597,-0.958892583847,0.0779500007629,0.659200549126,0.598949968815,-0.433299988508,0.430166721344,-0.174561232328,0.496600061655,0.648454070091,0.751596093178,1.3764244318,0.158165574074,1.63734149933
142,-0.508100032806,1.09238004684,-0.0341499969363,0.335240632296,-0.0016999989748,0.18995000422,0.133028119802,-0.298510164022,-0.149266675115,0.530337631702,-1.02289175987,-0.144713878632,-0.162792697549,-0.591560304165
1021,-1.20089995861,0.42823818326,0.582499980927,-0.522825300694,-4.65600013733,-0.368499994278,0.157664880157,-0.737645328045,-0.328899979591,0.633992910385,-0.488393485546,0.262929111719,-0.423879921436,-0.598860681057
