rid,DOS015_VCAP_6H:BRD-K32972218-001-01-3:4.98,DOS015_VCAP_24H:BRD-K32972218-001-01-3:4.98
5720,-2.3513777256,0.310674846172
466,-1.85534107685,0.665839791298
6009,0.956647574902,-0.608387589455
2309,1.16217446327,-0.0511218160391
387,1.92118310928,-0.524897873402
3553,-0.215430676937,-0.215768575668
427,-1.16068816185,0.368700802326
5898,0.654900431633,-0.374010145664
23365,0.692590236664,-0.343161135912
6657,-0.931461215019,0.843000113964
5054,0.361845374107,-0.66364979744
3108,0.935207188129,0.587102353573
1950,0.312556117773,-1.30619704723
351,-0.408724486828,0.0
4846,-0.597597301006,-1.04943275452
1452,-1.55321967602,0.88185107708
4776,0.0653501152992,-0.0439047515392
6908,-0.228848665953,-0.900770902634
672,-2.2969379425,0.402248978615
5710,-0.588396370411,0.485833883286
2115,0.511678040028,-0.559068322182
7015,-0.482544839382,0.268819332123
8726,0.0710609853268,0.205564558506
2185,0.487537443638,0.765779554844
3315,-1.45395755768,-1.0810573101
5289,0.0129785472527,-0.820220351219
868,-0.0657074898481,7.2014465332
1677,0.314423441887,0.41048771143
7043,0.170354813337,0.679605484009
5613,0.298657804728,0.0559250414371
595,0.105154886842,0.43082138896
4793,0.716549813747,0.0794930234551
2736,0.0539170280099,-0.377964168787
5290,0.460359424353,-0.00162114202976
6194,2.10953474045,-0.292769879103
1676,-0.350702375174,0.0792724192142
23512,-2.57405567169,0.196236521006
148022,1.44776141644,-0.585055947304
1906,-0.399207741022,0.536959171295
8878,-1.08375406265,2.10921931267
3091,-1.0243588686,0.25187087059
5743,0.990794062614,-0.067491799593
5321,0.650349199772,-1.62766885757
4144,-2.71879267693,-0.159789800644
1981,1.28068101406,-0.362227350473
695,-0.559535384178,0.364930331707
10398,-0.137903988361,-0.505568802357
5708,-3.35021400452,-0.00834438204765
1213,1.39685213566,0.166979879141
226,1.38396549225,-0.0131396176293
6777,-1.0826035738,-0.304027378559
2113,-0.0489920601249,-0.214189469814
3329,-1.98352706432,-0.0926567614079
1050,0.401132941246,0.0470840930939
9491,-0.409868568182,-0.50285577774
22926,0.475257575512,0.511948347092
5899,1.1978315115,-0.129126280546
5467,1.02076160908,-0.703692793846
6774,-1.02198767662,-0.59239333868
1788,-0.40572309494,-0.276632070541
5921,1.22864675522,0.766386032104
5721,-0.301504522562,0.177292615175
2263,0.500145077705,-0.700842738152
