rid,CVD001_HEPG2_6H:BRD-K55149044-001-01-0:10.3068,CVD001_HEPG2_6H:BRD-K55149044-001-01-0:2.5767,CVD001_HEPG2_24H:BRD-K55149044-001-01-0:10.3068,CVD001_HEPG2_24H:BRD-K55149044-001-01-0:2.5767,CVD001_HUH7_6H:BRD-K55149044-001-01-0:10.3068,CVD001_HUH7_6H:BRD-K55149044-001-01-0:2.5767,CVD001_HUH7_24H:BRD-K55149044-001-01-0:10.3068,CVD001_HUH7_24H:BRD-K55149044-001-01-0:2.5767,CVD001_PHH_6H:BRD-K55149044-001-01-0:10.3068,CVD001_PHH_6H:BRD-K55149044-001-01-0:2.5767,CVD001_PHH_24H:BRD-K55149044-001-01-0:10.3068,CVD001_PHH_24H:BRD-K55149044-001-01-0:2.5767,DOS023_VCAP_6H:BRD-K55149044-001-01-0:5.15,DOS023_VCAP_24H:BRD-K55149044-001-01-0:5.15,DOS052_A375_24H:BRD-K55149044-001-01-0:5.15,DOS052_A549_24H:BRD-K55149044-001-01-0:5.15,DOS052_HT29_24H:BRD-K55149044-001-01-0:5.15,DOS052_MCF7_24H:BRD-K55149044-001-01-0:5.15,DOSBIO002_A375_24H:BRD-K55149044:10,DOSBIO002_A549_24H:BRD-K55149044:10,DOSBIO002_HT29_24H:BRD-K55149044:10,DOSBIO002_PC3_24H:BRD-K55149044:10,DOSBIO002_MCF7_24H:BRD-K55149044:10,DOSBIO002_NEU_24H:BRD-K55149044:10,DOSBIO002_NPC_24H:BRD-K55149044:10
351,-0.106600284576,0.556959807873,0.151680544019,-0.205678105354,0.25992539525,0.0103263109922,-0.0714174211025,0.355238974094,-0.0540896356106,0.481582522392,0.656665325165,0.461577653885,-0.987033367157,0.0,-1.65444993973,-0.228000000119,-0.792999982834,-0.387549996376,0.40502139926,0.748038709164,0.516290068626,0.736279189587,1.02651929855,1.56814992428,0.128138110042
4846,2.08061122894,0.532619357109,2.48446512222,0.840545654297,-0.69903677702,0.0822651088238,-0.812794804573,0.723264932632,-0.169800192118,0.984202742577,-0.50563955307,1.73237919807,0.409466654062,1.34660005569,-0.805150032043,0.732950031757,-0.69344997406,0.182550013065,-0.523006796837,-0.781617581844,0.956455171108,0.42533415556,-1.07722759247,0.519299983978,-0.702296972275
1452,0.626803874969,-0.214899659157,0.56135225296,-0.322604387999,0.0757612586021,-0.0782342553139,1.00358819962,-0.574738442898,0.0108209401369,0.494109809399,-0.692747831345,-0.102456495166,0.476966679096,-1.1888999939,0.564899981022,0.353500008583,-1.43564999104,0.0611499994993,-0.62130022049,0.782552599907,-0.438213467598,0.0463492125273,0.0800902247429,-0.787850022316,-0.434652686119
4776,-0.0672955363989,-0.278150558472,0.2738288939,-0.594189226627,-0.0930844545364,0.0773206949234,-4.26416778564,-0.729987084866,-0.394247770309,0.596347212791,-0.458043992519,0.569612264633,0.42316660285,1.3138999939,0.544749975204,0.573050022125,0.181999996305,0.735150039196,0.0144058149308,0.169974029064,0.0515776872635,0.780597269535,-0.166885465384,-1.42334997654,-0.908758163452
6908,0.717327475548,0.736138880253,0.78906160593,0.190515503287,-0.238321602345,0.293223679066,0.114031381905,0.374113947153,0.792977750301,-0.615870833397,0.240880608559,0.39525282383,0.28683334589,-0.243799999356,-1.52499997616,-0.519900023937,-1.16285002232,-2.14625000954,-0.341377317905,-0.439179956913,-0.355440676212,-1.11669313908,-2.04974627495,-1.13080000877,-0.473461389542
672,-0.355094105005,1.06291604042,-0.387426793575,-0.412728488445,0.706923007965,0.240959435701,-0.629345655441,0.265687078238,1.32636678219,-0.283447921276,0.00436246395111,0.251975655556,-1.244566679,1.00559997559,-2.4022500515,-0.300999999046,-2.43330001831,-0.966000020504,-0.648109555244,-0.649046182632,-0.454996526241,-1.91416883469,-2.42966270447,-0.244450002909,0.533486127853
5710,-0.69807600975,0.102964252234,0.882799386978,0.607993841171,0.757104456425,0.185617029667,0.907139182091,-0.0276228860021,-0.736644148827,0.484111994505,0.00880798697472,0.663490831852,0.315666645765,-0.78100001812,-0.685599982738,0.11210000515,1.21560001373,-0.777700006962,-0.508888959885,0.603598356247,-0.0413565635681,1.02404153347,0.327165544033,-1.12610006332,0.306200921535
2115,-0.341589123011,0.124395936728,-0.317996382713,-0.467770665884,-0.041003704071,-0.636055588722,-0.492223680019,0.355837374926,-0.208316907287,-1.43169939518,-0.403777897358,0.710505127907,0.0372333526611,-1.01639997959,-0.801400005817,1.03250002861,0.475599944592,4.09824991226,-1.22835063934,0.121871054173,-0.889360904694,-2.23966288567,-1.1422919035,-0.57230001688,-0.44743335247
7015,-0.290253221989,0.190821602941,-0.398231327534,-0.45632854104,0.611156404018,0.0607519336045,0.0504718124866,-0.0820187553763,-0.136433809996,0.341389119625,-1.1487442255,0.438271194696,-0.30529999733,0.0228000003844,-0.043999992311,-0.044650003314,-0.237499982119,0.139650017023,-0.798655748367,0.169725328684,0.209564745426,0.207801923156,-0.470056116581,0.405550003052,-0.169405013323
8726,-0.934116601944,-0.360721647739,-1.58307170868,-0.241561502218,-0.962682723999,-0.275267779827,-0.752652049065,-0.498935014009,-0.240046098828,-0.124075353146,-0.726835250854,-0.377372711897,0.474000066519,1.10300004482,-0.122099995613,0.337599992752,-0.818750023842,-1.3030500412,-1.34413313866,0.0191600732505,-1.51535522938,-2.57750821114,-2.20307326317,0.653349995613,1.79591226578
2185,0.564298808575,1.19637084007,-0.301096379757,0.249006703496,1.07114863396,-0.0728641450405,-0.332140862942,-0.954528450966,-0.297100126743,1.42084002495,-0.826589107513,0.295227855444,0.00720000267029,0.416399985552,-0.444849967957,0.687150001526,0.201049983501,1.12135004997,-0.159738004208,0.453078836203,-0.340892106295,0.426008343697,-0.310069680214,0.665549993515,0.0662402808666
3315,-0.406056523323,-0.243194147944,-0.0548942685127,0.176412403584,-0.0622908845544,-0.0910398289561,1.47492051125,0.316400289536,-0.115070730448,-0.716036915779,0.858580589294,-0.343291550875,0.451033353806,1.6901999712,1.42724990845,-0.0786999985576,-4.35155010223,0.509549975395,-0.197947889566,0.892436861992,0.527701735497,0.512969851494,0.436756521463,0.00384998321533,-0.130018696189
5289,0.224017649889,0.226858347654,0.569918692112,0.42663526535,-0.00183609127998,-0.866907596588,0.356008410454,-1.06753087044,-1.16031086445,0.841738045216,-1.2537933588,0.894456624985,-0.033233333379,0.662299990654,-0.370700031519,-1.81879997253,-3.42844986916,0.38330000639,0.209787726402,-0.274477154016,0.16813531518,0.966084122658,0.9579398036,0.429299980402,0.789003610611
868,0.366388440132,-0.0882683843374,0.829867005348,0.129750281572,0.422280848026,-0.164276644588,0.709824502468,-0.589950978756,1.00033509731,-0.697283625603,-0.140623152256,-0.0974805578589,-0.280099987984,-0.338499993086,1.42404997349,-1.51750004292,1.16419994831,1.33715009689,1.16193962097,2.03111219406,1.44827032089,2.27562999725,1.90003204346,-1.45265007019,0.439919322729
1677,-0.885204493999,0.0200610272586,-0.701901674271,0.170105427504,-0.231118530035,0.358597636223,-1.04408216476,-0.317751765251,-0.1265886724,0.282010853291,-0.584329366684,0.55127632618,0.244333326817,-0.248300001025,-0.0511000007391,0.451699972153,-2.27614998817,-0.397249996662,0.302399635315,-0.215714290738,-0.517069756985,0.453918755054,0.620790779591,0.818499982357,-0.401792645454
7043,-0.593642055988,-0.12062086165,-0.251963168383,0.235683009028,-0.338047683239,0.690176069736,0.100779831409,-0.658558905125,-0.731615960598,0.22872415185,-0.474551260471,0.342155456543,-0.34146669507,0.337900012732,1.57344996929,1.16414999962,1.68529999256,-0.308400005102,-1.20759606361,0.903384685516,0.0357969254255,0.529295742512,0.708643734455,-0.0857000052929,0.258424192667
5613,-0.611835837364,0.31784081459,0.299106180668,0.0240768045187,0.758796215057,-0.0815580040216,-0.295955061913,-0.0823831558228,0.0202248431742,1.01549243927,0.0557836219668,0.250333994627,0.108133330941,-0.636900007725,-0.0888999998569,0.953700006008,-0.463799983263,1.88494992256,0.482614189386,0.93107688427,0.169596537948,-0.311369240284,0.447073042393,0.355650007725,-0.129641219974
595,0.00754224509001,0.00202784128487,0.0493228137493,-0.38948687911,-0.324489116669,0.459843456745,0.402382701635,0.0354598276317,0.284231811762,0.44245454669,-0.571718156338,-0.238809153438,0.191233336926,-0.248199999332,-0.929149985313,-0.702099978924,2.47545003891,-0.105650000274,0.626840889454,0.102743268013,-0.362484902143,1.33312153816,0.491820156574,-1.28610002995,-0.509805440903
4793,0.694953203201,0.0546849295497,0.590943574905,-0.47675126791,-0.158252745867,-0.55825895071,1.4486978054,-0.0865742340684,-0.76196539402,-0.369125425816,-0.206832081079,-0.795536160469,-0.657833337784,1.97080004215,1.24985003471,0.675199985504,0.98575001955,-0.730350017548,-0.87156277895,0.387607038021,0.174716696143,1.61652827263,1.26204454899,0.854600012302,-0.381770312786
2736,-0.188764750957,-0.372694015503,0.329944401979,-0.267108887434,0.404813349247,-0.305809378624,-1.03536772728,-0.413977324963,-0.447516620159,0.340092152357,-0.125097736716,0.127077534795,-0.523433327675,0.142000004649,1.55959999561,0.663599967957,-0.557600021362,-0.888450026512,-0.157781288028,1.14043068886,-0.0853091925383,0.222134649754,-0.104795694351,1.16465008259,-0.324695855379
5290,0.798155069351,0.217379242182,0.834712505341,0.145152643323,0.458187758923,-0.624000489712,0.0918013900518,-0.382777422667,0.392070293427,1.16249406338,0.369820058346,-0.0545110031962,0.814399957657,0.612399995327,2.16595005989,-0.138749986887,-0.251450002193,0.980300009251,0.619572341442,0.730640530586,0.434930622578,0.0927127599716,0.330705523491,1.08634996414,-0.453987389803
6194,-0.0918675214052,-0.00052928191144,-0.000228739416343,-0.000134802656248,0.0,0.234638899565,-0.315306007862,0.000393920810893,0.000323225860484,-0.383824169636,0.000714581576176,-0.000169572158484,-0.378266662359,0.0,-0.00034999998752,-0.00135000003502,-0.00135000003502,-0.219899997115,-0.296970844269,0.449961096048,0.0835805386305,-0.0833401381969,-0.303078174591,-1.44179999828,-0.497467279434
1676,-0.444722831249,-0.167407855392,1.10328161716,0.884243130684,0.530699372292,-0.642719268799,0.990462839603,0.185678109527,-0.312999069691,-0.0985900163651,-0.215304195881,0.623165011406,-0.503933370113,0.713699996471,-0.00575000047684,1.02680003643,-0.509850025177,0.204449996352,-0.399937212467,0.137163072824,-0.291497975588,0.715068936348,-0.253302633762,0.745700001717,-0.224736452103
23512,0.0765908658504,0.951999366283,-1.03157603741,-0.905869305134,-0.222507745028,0.0904189795256,-0.111877188087,0.115400999784,-3.02308249474,-0.680392146111,-0.276831060648,0.525657057762,-1.2703332901,-0.626600027084,-4.54739999771,-0.43649995327,-1.61680006981,-0.183349996805,-0.765432417393,-0.444948762655,-0.308289647102,0.0261085480452,-1.66986513138,0.0194999948144,0.341468065977
148022,-0.255148619413,-0.381560325623,0.453478962183,-0.267748057842,-0.787383854389,-0.799983501434,-0.0596863180399,0.227012038231,0.507047235966,0.502937793732,1.04026544094,-0.0371261388063,-0.137033343315,0.559499979019,1.89515006542,1.06799995899,-0.544699966908,-0.394299983978,0.83400952816,0.262719392776,-0.716619133949,0.613677084446,1.1192663908,1.23449993134,0.0743397027254
1906,-0.57250225544,0.101298376918,0.200797557831,0.184854492545,-0.393760561943,-0.756854951382,0.559050381184,-0.719949781895,-0.936871647835,-0.258987575769,-0.720508515835,0.827276706696,-2.00830006599,0.710699975491,-0.256900012493,-0.368200004101,-5.24725008011,0.875300049782,0.582023501396,0.0256422460079,-0.38729518652,0.604539275169,0.461220026016,1.55515003204,-0.883306384087
8878,0.734736084938,0.378584444523,1.12262785435,0.608819782734,0.314217418432,-0.302276104689,1.02728581429,0.0491231866181,-0.114898733795,-0.111462935805,0.662820518017,0.0897485539317,-0.519766688347,-0.36210000515,1.09315001965,-0.947449982166,-0.453350007534,0.495249986649,0.937386274338,0.923225045204,3.13833785057,1.16265404224,2.30000758171,-0.616800010204,0.860926747322
3091,0.874237954617,0.380324780941,-0.137683272362,-0.88149023056,-0.876065194607,-0.134710222483,0.759929656982,-0.869485020638,-0.0871070623398,-0.355866372585,-0.844154059887,0.40851137042,0.069900020957,0.180999994278,-0.640249967575,-0.0621499978006,0.465149998665,-0.779550015926,0.346689283848,0.204483628273,0.816224098206,-0.65603274107,0.377220392227,-1.18305003643,1.17070198059
5743,-3.57058858871,-0.140616387129,0.0505871847272,-0.395269840956,0.0905347764492,-0.833039999008,0.157756090164,-0.762399375439,0.225004225969,-0.0912300944328,-1.09074735641,0.263069927692,0.288533240557,10.0,1.48575007915,-0.455849975348,-0.746699988842,0.691349983215,3.85606765747,1.5825214386,0.0859210193157,3.57237744331,0.295982003212,0.67435002327,1.13351345062
5321,0.0708195269108,0.476421773434,0.699538767338,0.415002286434,0.768248081207,-0.0677644312382,-0.62159383297,-1.09605717659,0.214970618486,0.462736785412,0.311484575272,0.315392911434,0.0277666784823,1.56970000267,0.0248500034213,-0.557900011539,0.119600012898,0.222150012851,0.501100063324,-0.726799249649,0.180760115385,0.419603258371,-0.129290863872,0.698699951172,-1.19722795486
4144,-1.80591249466,0.251559823751,-0.0733515098691,0.15212649107,0.119536265731,0.02620138973,-0.742587268353,-2.16823196411,-0.832925200462,0.84373408556,-0.906043291092,0.592816591263,-0.717033326626,-0.662999987602,0.0351999998093,0.273599982262,-0.362500011921,-0.813650012016,0.701434969902,-0.481999486685,0.191414833069,0.197253152728,-0.72408759594,-0.688599944115,0.491173803806
1981,0.209786489606,0.270383954048,-0.408707857132,0.102024130523,0.464454889297,0.835604429245,0.635471463203,-0.051616333425,0.461562633514,-1.16507065296,1.60820949078,0.579252660275,0.416400015354,0.78979998827,-3.40984988213,-0.687649965286,-3.32655000687,0.196250006557,-0.924176096916,-0.71428501606,-0.794132292271,0.891356706619,1.00843000412,-0.815699994564,-0.957304358482
695,0.272303581238,0.920668721199,-0.0246065855026,0.258682578802,0.0847054943442,3.68943738937,0.924848914146,1.07124149799,-0.383225679398,0.308987736702,-1.63400554657,0.851809084415,0.636100053787,-2.65549993515,-1.01579999924,0.167299985886,0.0267000049353,1.32834994793,-1.76132690907,0.0876629948616,-0.444481372833,-0.192021161318,-0.217858865857,-0.874849975109,-0.123438090086
10398,1.36840808392,1.09219682217,0.311793595552,0.12165877223,0.57086622715,-0.194906979799,0.814286053181,-0.585978806019,0.0689311102033,0.0188387930393,0.497385621071,-0.631452083588,-0.659166693687,-0.332300007343,0.183349996805,0.940800011158,-0.54515004158,-0.170849993825,0.0723178088665,0.608593940735,0.235459327698,0.99417334795,0.791036486626,-0.0297000110149,-0.481068849564
5708,0.338709145784,0.0275510549545,0.718863010406,0.388920158148,-0.201092943549,0.403721004725,-0.856702208519,0.212699621916,0.346173882484,-0.11620645225,-0.417342036963,0.570701897144,-0.181766659021,-0.436399996281,-1.40740001202,-0.0433999896049,0.282249987125,0.327550023794,0.0856426507235,-0.176452979445,0.761272132397,1.34860014915,2.48147296906,2.41219997406,0.286015927792
1213,0.0112538039684,-1.31305110455,0.434900343418,-3.09991145134,-0.689639925957,0.552215397358,0.184953480959,0.00229907035828,0.904219031334,-0.637795269489,0.901939868927,0.827942013741,0.358000040054,1.60730004311,0.894749999046,0.340149998665,-0.256350040436,-0.360350012779,0.234457135201,-0.358640551567,-0.162282899022,-0.761493325233,-0.511340796947,-1.42300009727,0.368608176708
226,-0.480934590101,-0.406807273626,-0.281303524971,0.35569614172,0.705427110195,0.210218161345,-0.263423085213,-0.959650814533,-0.648924171925,0.302657365799,0.347532063723,1.17380988598,0.0780999958515,0.847899973392,-0.748600006104,-0.302749991417,-0.985700011253,-0.720550000668,-0.712763786316,-0.482940077782,-0.281130880117,-0.516216933727,0.0225369408727,-1.33589994907,-0.303063809872
6777,0.966549754143,-0.0444921851158,0.958968102932,3.97317838669,-0.450065672398,-0.146044537425,3.8031733036,1.39616680145,0.535449743271,0.250703066587,0.0178232640028,0.302843540907,-0.196033328772,-0.107000000775,1.7771999836,-0.667500019073,1.23385000229,1.35570001602,0.114095985889,0.492242664099,0.400541365147,1.81839299202,-0.254857242107,-0.524850010872,-0.706146836281
2113,-0.817256093025,0.0464949607849,0.0011048913002,-0.540590465069,0.773891031742,0.237346619368,-1.32556700706,-0.410498708487,-0.878565192223,0.18710680306,-0.599295079708,-0.268380850554,-0.71576666832,-1.26760005951,-1.03600001335,-0.449800014496,0.429899990559,-0.47034996748,0.25495287776,1.79274606705,0.977267026901,1.75572097301,1.70282483101,0.140799999237,0.127432480454
3329,-0.576512277126,-0.418925762177,0.380729556084,0.298281401396,-0.244295835495,-0.352615267038,1.42503023148,0.0565906837583,0.901002764702,0.240583077073,0.534781634808,-0.102294273674,-0.124500006437,-1.13750004768,-5.36740016937,-0.452250003815,-0.127400040627,-1.05945003033,-0.849845409393,-1.23198270798,-0.622636914253,-0.437670230865,0.279860556126,1.21239995956,-0.278901070356
1050,-0.1098889485,-0.595090329647,-0.237377375364,0.449879467487,-1.21327733994,0.214102178812,-1.27054965496,0.133859992027,0.602242410183,-0.0465903282166,0.460065931082,0.367554873228,-1.2921333313,-1.64730000496,6.21320009232,-0.590049982071,-0.575249969959,-1.36670005322,-0.574446678162,-0.247535139322,1.49494934082,-1.17988681793,0.136039733887,-0.142449975014,0.225194483995
9491,0.477954626083,0.587632715702,0.748878955841,0.37957945466,-1.00473809242,0.310185998678,0.200095295906,-0.644250631332,-0.257939010859,-0.0309647321701,-0.540506780148,0.623310446739,-0.159866675735,3.83319997787,0.841000020504,0.987249970436,1.10745000839,-0.62650001049,-0.848529219627,-1.04296898842,0.715881288052,-0.0944555550814,0.0597676709294,0.223700001836,0.198229134083
22926,0.797791361809,0.123402170837,1.88524472713,0.761120259762,-1.88420593739,0.0344728827477,0.766144394875,0.353744506836,0.723000705242,0.262844920158,0.591024875641,-0.0921084433794,0.0503999888897,-1.45430004597,-0.602750003338,0.267449975014,-0.332000017166,0.57104998827,-0.839773893356,-0.473443090916,-0.335552304983,-1.74748373032,-3.420545578,-0.0273000001907,-0.115151457489
5899,-0.243235230446,-0.508681058884,0.164952099323,0.465292841196,0.0785094425082,0.0108616799116,0.65965795517,0.423216372728,0.385077834129,-1.27904176712,0.157634973526,0.047776222229,0.525499999523,-0.180800005794,-1.50985002518,0.666149973869,-0.905700027943,-0.950249969959,0.218064069748,0.275191366673,0.293515205383,-1.69334673882,0.475700646639,0.761950016022,-1.01444792747
5467,1.21363806725,-0.188039034605,0.520169794559,0.0808982104063,0.76588922739,-0.275164216757,-0.410634279251,-0.327885955572,0.340153515339,0.572890877724,-0.810330450535,-0.411879718304,-0.0875999927521,-1.31690001488,0.956100046635,1.39240002632,3.11629986763,2.52025008202,0.00317353010178,1.02076292038,0.201038956642,1.61326706409,-0.54909747839,-0.581000030041,0.232122734189
6774,0.501351594925,-0.671740829945,0.236831232905,-0.498786956072,-0.384219139814,-0.0721590518951,0.105495661497,0.605438053608,0.846841692924,-0.329982280731,1.26352012157,0.228936642408,-0.65600001812,-1.81169998646,-1.6168500185,-0.0589500069618,1.92719995975,-0.792800009251,1.54945683479,0.641689419746,-0.41469758749,-0.695065379143,1.33761203289,-0.784750044346,-0.558526515961
1788,0.297986924648,0.860948979855,0.282770454884,-0.579963743687,1.89657640457,-0.306350499392,-0.573639333248,-0.796166837215,0.0579195655882,0.688552618027,-0.784353971481,0.407259047031,-0.00713334232569,0.597899973392,0.356950044632,0.62315005064,-0.15150000155,0.661100029945,0.697965323925,1.17843341827,0.440465033054,0.187474995852,-0.03523427248,-0.567200005054,-0.204582035542
5921,0.587887704372,-0.197237282991,1.96787548065,-0.0832008719444,0.409984648228,-0.190080985427,0.301797538996,-0.212831616402,0.429992973804,-0.438733905554,-0.269594013691,0.000772923231125,-0.264833390713,-0.674499988556,-0.429300010204,-1.05379998684,-0.138350009918,-0.236950010061,-0.233511835337,0.424466729164,-0.307741761208,0.0825123116374,0.381723642349,-0.775600016117,1.26382482052
5721,0.0128333717585,-0.0217221081257,0.0189756769687,0.701438248158,-0.558486759663,0.0888532549143,0.237434089184,-0.748379826546,0.327237069607,-0.183159738779,-0.373621046543,-0.39874625206,0.293566673994,-1.89800000191,2.47250008583,-0.110149979591,0.112099990249,-0.972650051117,-0.0623927414417,-0.198311194777,0.164999231696,-0.680204153061,0.0314648747444,-0.371249973774,-0.758978188038
2263,0.66889744997,0.842339336872,0.104620188475,-0.351767838001,1.86164474487,-0.286165595055,-0.401190638542,-0.604313373566,0.0329043865204,0.688654184341,-0.00356701016426,0.558959960938,0.733233332634,0.48140001297,1.30250000954,0.542850017548,-0.0375999957323,0.242299988866,-0.198559328914,-0.356241345406,0.577333629131,1.00557017326,0.0308779738843,0.581300020218,-0.324793666601
808,-0.568419575691,-0.420446574688,-0.256599843502,0.168046981096,0.703123271465,-0.716149032116,0.759936332703,0.311839133501,-0.657845675945,1.16448998451,-0.770471274853,0.453234404325,0.747299969196,5.77780008316,-0.61779999733,-0.171250015497,0.657299995422,0.623849987984,-0.636462688446,-0.880104005337,-0.306124448776,-0.0600011646748,-0.280629247427,0.232749998569,-0.651123702526
