rid,DOS021_VCAP_24H:BRD-K55569103-001-02-5:5,DOS044_A375_24H:BRD-K55569103-001-02-5:5
5720,-1.55609989166,-0.388999998569
466,0.589100003242,0.511250019073
6009,1.04140007496,0.269449979067
2309,0.525699973106,1.6534999609
387,0.763500034809,0.627250015736
3553,0.261700004339,0.176450014114
427,-0.0097000002861,0.0301000028849
5898,0.326849997044,0.552299976349
23365,1.00064992905,1.27635002136
6657,-0.770999968052,0.188100039959
5054,-0.7458999753,-0.130100011826
3108,-0.645449995995,-0.520049989223
1950,-1.01174998283,1.05120003223
351,-5.31564998627,-0.370550006628
4846,-1.05824995041,0.202800035477
1452,-0.21954998374,-0.913600027561
4776,0.0629999935627,0.222649991512
6908,0.771499991417,0.302049994469
672,0.103399991989,-0.730000019073
5710,0.172149986029,-0.333249986172
2115,-0.708999991417,1.32694995403
7015,-0.493550002575,-0.210350006819
8726,0.221399992704,0.0132999867201
2185,-0.3287999928,0.190900027752
3315,-1.34689998627,-0.254549980164
5289,-1.06524991989,0.283649981022
868,-0.765550017357,0.436699986458
1677,-1.45870006084,0.627499997616
7043,0.13244998455,0.212799996138
5613,-1.07704997063,-0.114250004292
595,1.06019997597,0.0848499983549
4793,-0.300449997187,0.726250052452
2736,-0.821699976921,0.558200001717
5290,-0.577099978924,-0.520250022411
6194,-0.31194999814,0.000699999975041
1676,0.241550013423,0.372649997473
23512,-4.77705001831,1.54869997501
148022,1.15105009079,-0.144700050354
1906,-1.17065000534,-0.781300008297
8878,1.48889994621,0.197950005531
3091,-0.238749995828,-0.200149998069
5743,4.60370016098,1.75375008583
5321,-0.553900003433,-0.847849965096
4144,-2.14790010452,-6.10410022736
1981,2.7648999691,0.728399991989
695,0.185900002718,1.57760000229
10398,-0.204850003123,-0.61645001173
5708,0.230100005865,-1.74284994602
1213,0.708000004292,0.688400030136
226,1.6209000349,0.272650003433
6777,4.36135005951,2.07690000534
2113,-0.358799993992,0.560249984264
3329,1.99895000458,-0.121899999678
1050,1.21140003204,0.388099998236
9491,-0.931199967861,-0.459600031376
22926,0.538400053978,-2.0599501133
