rid,CPC011_A375_6H:BRD-K37516142-001-06-3:10,CPC011_A549_6H:BRD-K37516142-001-06-3:10,CPC011_A549_24H:BRD-K37516142-001-06-3:10,CPC011_HA1E_6H:BRD-K37516142-001-06-3:10,CPC011_HT29_6H:BRD-K37516142-001-06-3:10,CPC011_MCF7_6H:BRD-K37516142-001-06-3:10,CPC011_MCF7_24H:BRD-K37516142-001-06-3:10,CPC011_PC3_6H:BRD-K37516142-001-06-3:10,CPC011_PC3_24H:BRD-K37516142-001-06-3:10,CPC011_VCAP_6H:BRD-K37516142-001-06-3:10,CPC011_VCAP_24H:BRD-K37516142-001-06-3:10,CPD002_MCF7_24H:BRD-K37516142-001-04-8:10,CPD002_MCF7_6H:BRD-K37516142-001-04-8:10,CPD002_PC3_6H:BRD-K37516142-001-04-8:10,CPD002_PC3_24H:BRD-K37516142-001-04-8:10
5720,-0.262939542532,-1.12364256382,-0.736438035965,0.304300010204,0.196862965822,0.111299999058,1.13715004921,-0.700755774975,-0.60491091013,0.97556078434,0.824182927608,-0.952050447464,-3.0559835434,-0.753013730049,-0.464054644108
466,0.432421803474,0.338314116001,-0.0151341482997,0.943599998951,-0.969687640667,-0.598500013351,-0.102599993348,-1.11293625832,-3.27176952362,0.515233874321,-0.73100233078,0.17184138298,-1.81073689461,-1.65266263485,-0.390128731728
6009,-0.215839937329,0.410081237555,-0.146911948919,0.851400017738,-0.474716901779,-0.733349978924,0.935299992561,0.157830297947,0.790004491806,0.832130491734,-0.186962947249,-0.472453087568,1.68705427647,1.33856463432,0.153680562973
2309,-0.440074563026,0.142727211118,-0.121269635856,0.555250048637,0.620655059814,0.493250012398,0.386950016022,0.970996320248,2.71452951431,0.297236651182,0.5440954566,0.62740111351,-0.479582846165,0.855853557587,0.246441870928
387,-0.0171367116272,1.19037473202,-0.0381741523743,0.161100000143,-0.599541306496,-0.542949974537,0.749700009823,-0.184170722961,1.18694019318,0.463652729988,0.936732292175,1.10414373875,1.20727980137,1.02702367306,-0.177604943514
3553,0.0501545742154,0.146239310503,0.730353236198,0.756900012493,0.403221130371,-0.759850025177,-0.889649987221,0.562025904655,2.831594944,-1.24784481525,-1.05799114704,0.90040320158,1.49865996838,0.46654945612,2.07425284386
427,-0.183850616217,-0.390279769897,0.295480102301,-0.949200034142,-0.172090411186,-0.349899977446,-0.260650008917,-0.493673503399,-2.94751667976,0.10089224577,-0.92798936367,0.0292488485575,-0.108595341444,0.0678305625916,0.0518913269043
5898,0.883377075195,-1.26205456257,0.215141564608,-1.17694997787,-1.07935881615,-0.522599995136,0.00230000913143,-0.997279405594,-3.05580258369,0.163566932082,-0.575632572174,-0.100121736526,-1.15764856339,-0.0682467222214,0.504070997238
23365,-0.349937051535,-0.905326128006,0.838617503643,-0.17460000515,-0.583928465843,-0.588250041008,-0.725250005722,0.0240034610033,0.126056551933,-0.28213006258,0.101575680077,0.350536733866,0.834543824196,1.35829234123,0.541018426418
6657,-0.715732514858,-0.52340388298,0.0485177636147,-0.153800010681,-0.177241757512,-0.306600004435,-1.39619994164,-0.526030242443,0.565364360809,-0.802814126015,-1.07408678532,0.378968566656,1.4778701067,-0.528587162495,-0.00516757369041
5054,-0.733216404915,0.500240802765,0.300679177046,0.351300001144,0.361410468817,-0.102949999273,-1.03170001507,-0.377669245005,-1.42920780182,-0.476555645466,-1.02661478519,0.905241549015,2.62622761726,-0.497678518295,0.0923120379448
3108,-0.165838897228,1.55804133415,0.884378194809,1.1861499548,-0.00223313271999,0.0507000088692,-0.925199985504,0.0126521140337,1.01116359234,0.583882212639,-0.213630795479,0.625879228115,0.803232610226,0.213840216398,0.0864818096161
1950,-0.0936233848333,0.787938714027,0.84461671114,-0.576449990273,0.292758822441,0.28204998374,-0.702049970627,-0.328122615814,-0.503604054451,-0.565683066845,-0.656836509705,-0.807969748974,0.719060063362,-1.03969669342,-0.526859879494
351,0.545801341534,-0.221734330058,1.23156154156,0.225100010633,-0.61968678236,-0.288300007582,-0.353049993515,-0.442875474691,-5.17081880569,-0.16867646575,-0.762102663517,0.730100691319,0.651026129723,0.39793407917,0.285569787025
4846,0.616867363453,0.265418440104,0.842726290226,-0.0965999960899,0.0586843788624,0.531149983406,-0.137800008059,-0.195085704327,0.391268700361,-0.450537443161,1.15894043446,0.457169562578,0.0676196813583,1.35157632828,0.135214820504
1452,-0.738235116005,-1.88759040833,0.699980020523,-2.1358499527,-1.32144927979,-0.878049969673,0.0546499975026,-0.247717052698,0.472385555506,0.572796165943,0.542668521404,-0.553115546703,-1.80474507809,-0.35943967104,-0.227121800184
4776,-0.552360057831,0.746633768082,0.915694355965,-0.601050019264,0.0117936134338,-0.60355001688,-1.54914999008,-0.475758373737,0.11268658936,-1.18066215515,-0.703531622887,1.07112252712,1.81163585186,-0.396732807159,0.160348325968
6908,0.258494019508,-0.457727491856,-0.150728195906,0.197999998927,-0.404796868563,-0.816049993038,0.666599988937,-0.211225450039,0.615657389164,0.794609606266,1.1121878624,-0.515407204628,-1.61111056805,-0.543377041817,-0.542097747326
672,0.147620916367,-1.4505405426,-0.396845251322,-1.39025008678,0.151369214058,-0.5257999897,-0.290000021458,1.49171948433,-1.16124773026,0.582523286343,0.503165900707,-0.81357216835,-1.5756226778,1.02650523186,-0.548557639122
5710,-1.05359482765,-0.0763740837574,-0.921779930592,-1.16540002823,0.0548339337111,-1.37479996681,-0.922699987888,-0.288977622986,1.13040089607,0.828882217407,0.983228027821,0.579697370529,-3.63042593002,-1.99913072586,-0.678190469742
2115,-0.059516325593,-0.98186147213,0.348773896694,0.528349995613,-0.743263602257,0.463750004768,-0.777599990368,-0.867867350578,-2.75138115883,-1.06253111362,-1.51849591732,0.716098964214,5.33943319321,1.66901946068,-0.0775510445237
7015,0.482117831707,0.845841109753,-0.375531226397,-0.80505001545,-0.529795706272,0.283950030804,-0.605749964714,0.0716590285301,0.626717448235,-0.974168717861,-0.571189820766,1.11358749866,2.01642632484,-0.55815833807,-0.00729757547379
8726,-2.06142878532,0.225890561938,-0.974718987942,0.0124000012875,-0.976798176765,-0.945050001144,0.59810000658,-0.609173059464,-2.87153935432,0.16016086936,-0.0198607668281,0.0307801365852,-0.877788066864,0.348100364208,0.237891495228
2185,-0.417285323143,0.0487126782537,0.0107098780572,-0.342799991369,-0.0185329169035,-0.628250002861,-0.932999968529,0.0233732163906,1.3874052763,-1.17618775368,-0.555120825768,0.641391098499,1.6181718111,-0.513034820557,0.370749533176
3315,-6.33143663406,-0.70719742775,0.0622007623315,-0.0925000160933,0.420614182949,0.550199985504,-0.202350005507,0.111110091209,3.71548342705,-0.335344523191,0.0318732112646,0.164088308811,-0.0410662293434,-0.158692926168,0.298616826534
5289,0.45143648982,-0.50633341074,0.0440026968718,-1.09759998322,-1.8163292408,-0.403200000525,0.00879999995232,0.0943880081177,0.92820250988,-0.554017663002,-0.125478506088,-0.527183771133,1.36015927792,-0.088756211102,0.0195096880198
868,-0.405846059322,-0.192582368851,0.0178594477475,-0.367049992085,-0.72421836853,-0.748049974442,-0.198599994183,0.441331863403,1.10949873924,-0.763546705246,-0.534612059593,-0.55313372612,-1.05958640575,-1.0100518465,0.250033736229
1677,-0.174882590771,0.133919000626,0.0147016495466,-0.536199986935,-0.308622866869,0.0961499810219,-0.510650038719,0.325122714043,-0.870217263699,-0.936753094196,-0.0884121954441,0.979626178741,1.35066235065,0.199831321836,-0.208467811346
7043,-0.872963190079,-0.467573344707,0.16017511487,0.91219997406,-0.35005775094,-1.31210005283,-0.755349993706,-0.60968118906,0.0412009432912,-0.710930526257,-0.198231324553,0.930010139942,1.70889878273,0.10976678133,0.666894257069
5613,-0.32802015543,-0.516035795212,0.61831754446,0.621050000191,0.0426123440266,-0.370849996805,-0.65775001049,0.23763166368,-1.78293538094,-0.87586838007,-0.659260213375,1.18310034275,0.501848697662,-0.712528765202,0.55963653326
595,0.279348939657,-1.08914864063,0.210371434689,-0.0379999987781,0.327305495739,-0.60615003109,-0.289950013161,-0.871194124222,-0.128875538707,0.376963704824,1.13354074955,-0.212237745523,0.469059050083,1.33923518658,0.866806983948
4793,0.0839680284262,-0.246626108885,-0.826330423355,-0.40885001421,0.318292677402,0.490900009871,0.0364000052214,0.594829261303,0.861847996712,0.2925568223,0.590644478798,2.68915748596,-0.236012026668,4.9773144722,-0.338922202587
2736,0.0725299417973,1.56342232227,1.04437041283,0.627749979496,-0.315765291452,-0.0248499810696,-0.936100006104,-0.772489190102,-0.61789894104,-0.988972067833,-0.334454089403,0.987180650234,1.48112607002,-0.577316820621,-0.275360107422
5290,-0.0999982953072,0.891177356243,0.514589071274,-0.351750016212,-0.594800412655,-0.509599983692,-0.27144998312,0.264962226152,-0.404481947422,-0.58323931694,-1.1850310564,1.45865797997,2.34633278847,-0.600597262383,-0.361455798149
