rid,DOS030_VCAP_6H:BRD-K80092909-001-01-5:5,DOS030_VCAP_24H:BRD-K80092909-001-01-5:5,DOS034_A375_24H:BRD-K80092909-001-01-5:5,DOS034_A549_24H:BRD-K80092909-001-01-5:5,DOS034_HT29_24H:BRD-K80092909-001-01-5:5,DOS034_MCF7_24H:BRD-K80092909-001-01-5:5,DOS034_PC3_24H:BRD-K80092909-001-01-5:5
5720,-0.265968292952,0.211574047804,-0.575534164906,-0.156633347273,-1.23080003262,-0.783166646957,0.496062457561
466,-0.345578253269,0.612907707691,0.407107234001,-0.361200034618,-0.785899996758,-0.424933344126,-0.236592441797
6009,0.239491045475,0.649913132191,0.200459688902,0.545700013638,0.18559999764,-0.0966333076358,-0.221096917987
2309,-0.273764014244,-0.59503287077,-0.646098196507,-0.264100015163,0.387500017881,-0.0040999930352,-0.509052574635
387,0.267660737038,-0.320356845856,0.106135718524,-0.229999989271,0.688649952412,-0.235133364797,1.19326972961
3553,0.480103075504,0.216615617275,0.162864774466,0.522633314133,0.264899998903,0.713633298874,-0.0416048616171
427,-0.00187888741493,-7.18984222412,-0.723528683186,0.194266676903,-0.779799997807,0.535166680813,0.937103867531
5898,0.385695874691,-0.186122134328,0.250482022762,-1.47753334045,0.89880001545,0.0755333304405,0.274847954512
23365,-0.369405120611,0.213826015592,0.947288155556,0.0346666872501,1.54260003567,-0.426800012589,1.07283341885
6657,0.372910857201,0.198043867946,0.257508695126,0.25323331356,-0.394300043583,0.465833365917,-1.08381569386
5054,0.386482745409,0.307056725025,0.0401349514723,0.367566674948,-0.0667999982834,-0.51836669445,-0.212468296289
3108,0.028227865696,-1.35721123219,0.297975122929,-0.351866662502,-0.367200016975,-0.829800009727,-0.378093183041
1950,-0.228143051267,-0.126893699169,-0.564158678055,0.138666704297,-0.527150034904,0.138666674495,-0.519551932812
351,-0.890065789223,0.935452699661,-0.140594795346,0.247800007463,-0.304499983788,0.513033330441,-0.722919762135
4846,1.21086525917,-0.806521058083,0.00458005070686,0.52083337307,-0.860800027847,0.48860001564,-0.463428974152
1452,0.0752121210098,-1.13957023621,-0.417521029711,-1.63800001144,-0.104250013828,0.68056666851,-0.0795286595821
4776,0.0300478041172,0.847868919373,0.0952593907714,-0.401499986649,-0.317049980164,0.797466695309,-0.399587869644
6908,0.784242987633,0.676774501801,1.04329669476,-0.0967999845743,-0.477450013161,-0.201200008392,0.972566366196
672,-1.11183655262,-0.74127048254,-0.159217178822,-0.0935666710138,-0.236550033092,0.332399994135,-0.162897616625
5710,0.77462297678,0.781847715378,-3.25182700157,-0.6521666646,0.547049999237,0.869766652584,-0.417371273041
2115,0.416416466236,6.74008131027,0.630391597748,0.255300015211,0.434849977493,-0.176166668534,-0.355067074299
7015,0.660562753677,0.523668050766,0.401401370764,0.538533329964,-0.391649991274,0.366733342409,-1.01440417767
8726,-1.03285074234,-1.53263378143,0.280961096287,1.48133349419,0.769449949265,-0.296366661787,2.84745001793
2185,0.287902981043,-0.102448567748,0.252935051918,0.239433348179,-0.088799983263,0.851166665554,-1.13641011715
3315,1.54042720795,0.708774447441,-0.426416695118,0.883800089359,0.0307500008494,-0.0539666414261,0.44270285964
5289,0.172752067447,-0.378917515278,-0.343822062016,-0.0326000005007,0.161199986935,0.109300002456,-0.617604613304
868,0.706725418568,5.37679004669,-0.826585769653,-0.24496665597,0.195749998093,-0.0643666684628,-0.396640837193
1677,1.91832494736,-0.408673465252,-0.297876447439,1.03063333035,-1.4646999836,-0.301466673613,-0.0448916107416
7043,0.00137236714363,-0.153890043497,0.128747299314,0.546400010586,0.705749988556,0.186599999666,0.213343963027
5613,1.11384248734,0.799888014793,0.701535284519,0.0716666579247,0.190050005913,0.363966703415,-0.125283792615
595,0.620970010757,1.00971496105,1.16598284245,-0.528233349323,0.156100004911,-0.234433323145,0.826333343983
4793,0.206760242581,0.461402833462,-0.820025920868,-0.773500025272,0.207899987698,0.477466672659,0.629351973534
2736,0.674456119537,-0.555647730827,0.468964755535,0.168433338404,-0.303449988365,0.8763666749,-2.68672227859
5290,0.540924787521,0.107796087861,-0.0575436651707,1.03550004959,-0.313999980688,0.383766680956,-0.977228045464
6194,1.44990563393,0.0,-0.365851730108,-0.217366680503,0.447849988937,0.339433342218,0.868544995785
1676,0.554817080498,0.191539824009,0.426032960415,-0.00790000148118,0.161499977112,-0.178933337331,-0.109816938639
23512,0.446686863899,0.145786240697,0.987875461578,0.297533363104,-0.0919499993324,-0.781066656113,0.242431312799
148022,1.13602626324,-0.458069801331,0.303735822439,-0.703800022602,0.393699973822,0.0476333498955,0.35900875926
1906,0.572031140327,0.217228516936,0.64926224947,-0.165200009942,0.334249973297,0.847299993038,0.0699105709791
8878,0.653777837753,2.26663041115,0.0196435749531,-0.457200020552,-0.781350016594,0.915500044823,0.250396490097
3091,0.652368426323,1.29661273956,0.79511898756,0.767600059509,0.161799997091,-0.118266701698,0.695978283882
5743,1.03356802464,-0.934561312199,-0.234993249178,-0.459800034761,-0.963249981403,0.31306669116,-0.252616941929
5321,0.473430097103,-1.04829883575,0.428526818752,-0.331633329391,0.265100002289,0.183033406734,-0.514377653599
4144,1.34360182285,0.907429993153,-0.70311486721,0.291533350945,0.319449990988,-0.916033327579,-0.240624248981
1981,-0.523445546627,-0.171803474426,-3.3677444458,-0.611633360386,-0.741999983788,0.617666721344,0.649352908134
695,1.1745557785,0.314308315516,1.1164482832,-0.122033335268,0.407549977303,-1.05986666679,0.894465148449
10398,0.64133733511,-1.18930792809,0.107620611787,0.181600034237,-0.392199993134,0.345066696405,0.374286204576
5708,0.585244417191,-7.28521633148,0.16665571928,0.712633371353,-0.772449970245,0.296233326197,-0.409720122814
1213,0.319438785315,-0.344717055559,-0.0334808826447,0.0480666607618,0.262450009584,-0.190933331847,-0.668765187263
226,0.982517361641,0.354791671038,-0.0250023007393,0.874300003052,0.254700005054,-0.103833317757,-0.901464223862
6777,0.240556031466,-0.303197056055,-0.769462406635,0.935033380985,-0.786449968815,-0.668433308601,1.47439181805
2113,0.713218450546,-0.681546092033,-0.343165516853,-0.578199982643,-0.898149967194,-0.0113666653633,1.02781271935
