rid,DOS024_VCAP_6H:BRD-K43774268-001-02-7:5,DOS024_VCAP_24H:BRD-K43774268-001-02-7:5,DOS053_A375_24H:BRD-K43774268-001-02-7:5,DOS053_A549_24H:BRD-K43774268-001-02-7:5,DOS053_MCF7_24H:BRD-K43774268-001-02-7:5,DOS053_PC3_24H:BRD-K43774268-001-02-7:5
5720,-0.480450004339,-0.783609986305,0.950600028038,-1.55855000019,0.0739499628544,-1.25220000744
466,-0.962700009346,-0.701847672462,0.183599978685,-0.106200009584,0.7269500494,-0.528550028801
6009,-0.971050024033,-0.563628256321,-0.849300026894,0.455449998379,1.00429999828,-0.492299973965
2309,0.462350010872,0.378805011511,0.944299995899,0.42334997654,0.774600028992,-0.384050011635
387,0.52380001545,0.654695034027,-0.202800005674,0.420500040054,0.534250020981,-1.23815000057
3553,-0.715549945831,0.173842728138,-0.212900012732,0.299349993467,-0.165250003338,0.902450025082
427,-0.718450009823,-0.073951356113,0.343149960041,-0.567349970341,0.962499976158,-1.09850001335
5898,-0.596300005913,0.085018210113,0.724249958992,0.672450006008,0.459899991751,-0.558300018311
23365,-0.854950010777,-0.809190094471,0.433400005102,-0.166649997234,1.77355003357,-0.570399999619
6657,-0.553799986839,0.524237751961,-0.00479999929667,-0.0903500020504,-0.318149983883,0.776100039482
5054,0.928499996662,3.46832799911,0.789499998093,-1.14930009842,0.764349997044,1.03114998341
3108,0.250750005245,-1.06012260914,1.06585001945,0.402999997139,0.30144995451,-0.0076499953866
1950,0.235950008035,-1.09076452255,0.863499999046,1.02489995956,-0.316399991512,0.897050023079
351,0.693000018597,-0.0364928841591,0.00794999301434,0.589100003242,0.773599982262,0.840600073338
4846,0.0966500043869,-0.510046005249,2.30605006218,1.18060004711,-1.25084996223,0.567550003529
1452,0.172950014472,-0.427338600159,0.0817499905825,-1.09144997597,-0.606500029564,0.274800002575
4776,-0.129199996591,-1.15923726559,0.115249991417,0.761800050735,-1.09385001659,2.48924994469
6908,-0.678599953651,1.07209050655,0.105800032616,-0.250050008297,-1.39835000038,-1.22699999809
672,-0.412350028753,0.359584093094,-0.0857999995351,0.239399969578,-0.791449964046,1.03930008411
5710,-0.861549973488,-0.0504042059183,-0.565850019455,-1.32949995995,-0.425700008869,-2.92435002327
2115,0.392100006342,0.0110453441739,0.139700010419,0.684300005436,0.158399999142,0.777300000191
7015,0.616299986839,-0.591351151466,0.421950012445,0.446200013161,0.251550018787,1.25119996071
8726,-0.152049958706,-0.836284518242,0.583400011063,0.702000021935,-0.273149996996,-0.612800002098
2185,-0.361599981785,-0.301082909107,0.039400011301,0.30110001564,-0.197500005364,1.99094998837
3315,0.478499978781,0.0604500211775,0.392300009727,-1.00099992752,-0.354000002146,-2.26014995575
5289,-0.2853500247,0.127968415618,0.360449999571,0.825299978256,0.786049962044,-0.357699990273
868,-0.586899995804,-0.584547400475,-1.54990005493,-0.849550008774,0.496199995279,0.222800001502
1677,-0.224849998951,-0.49913957715,0.53275001049,0.514349997044,-0.551450014114,0.406149983406
7043,-0.277550011873,0.0423197746277,-0.0432499945164,-0.17745000124,0.187899976969,0.480999976397
5613,-0.731450021267,-0.810641884804,1.24495005608,0.803900003433,-0.184749960899,1.47429990768
595,-0.232800021768,-0.7078820467,0.550199985504,-0.510999977589,-1.23029994965,-0.90674996376
4793,-0.0349499955773,0.00536229461432,0.208750009537,-0.366349995136,1.05645000935,-0.202150017023
2736,-0.712699949741,-0.630712926388,0.0825999975204,0.194350004196,-0.266749978065,1.04449999332
5290,0.752449989319,-0.570305883884,-0.501150012016,0.668200016022,0.966300010681,1.52005004883
6194,-0.648599982262,-0.20467235148,-0.43180000782,-0.809549987316,-1.02894997597,-0.0656500011683
1676,0.288349986076,-0.362957507372,-0.543050050735,1.00059998035,-0.465550005436,1.47794997692
23512,-0.384700000286,0.924122333527,-2.54615020752,-1.09020006657,-3.3235001564,-0.173700004816
148022,-0.840499997139,3.1242787838,-0.127250015736,0.199649989605,-1.0705499649,0.0699999928474
1906,0.0963499993086,-0.272720217705,-1.3368499279,-0.134399995208,0.191400006413,-2.24975013733
8878,-1.05645000935,0.118240632117,-0.0331999957561,1.02675008774,-0.164950013161,-1.25504994392
3091,-2.42359995842,-0.347817987204,-0.664449989796,-0.197699993849,0.0917999967933,-0.465649992228
5743,0.236000001431,2.67192292213,0.119750000536,-2.63019990921,-0.130899995565,1.25484991074
5321,0.470400035381,-0.779521584511,0.248100012541,0.697149991989,0.184349998832,0.1888499856
4144,-0.18449999392,-0.820244014263,-0.23765000701,1.06315004826,-0.123999997973,0.0646999776363
1981,-0.00225000083447,1.00591278076,-0.464349985123,1.34769999981,-0.183600008488,-3.72109985352
695,-0.426849961281,0.693788766861,-1.1713000536,1.81470000744,-0.269699990749,-0.427650004625
10398,-0.064099997282,0.261390686035,-0.418749988079,1.44425010681,-0.533899962902,0.471450001001
5708,-0.0902999937534,0.674736201763,0.396300017834,-1.19634997845,-0.624799966812,-0.633450031281
1213,-0.3478500247,0.492781698704,0.859849989414,-1.01590001583,-0.553900003433,-0.655849993229
226,0.8478500247,0.0103051960468,-0.142299994826,-0.952600002289,-0.478600025177,-0.559450030327
