rid,CPC009_A375_6H:BRD-K21773564-001-01-8:10,CPC009_A549_6H:BRD-K21773564-001-01-8:10,CPC009_A549_24H:BRD-K21773564-001-01-8:10,CPC009_HA1E_6H:BRD-K21773564-001-01-8:10,CPC009_HCC515_6H:BRD-K21773564-001-01-8:10,CPC009_HEPG2_6H:BRD-K21773564-001-01-8:10,CPC009_HT29_6H:BRD-K21773564-001-01-8:10,CPC009_MCF7_24H:BRD-K21773564-001-01-8:10,CPC009_PC3_6H:BRD-K21773564-001-01-8:10,CPC009_PC3_24H:BRD-K21773564-001-01-8:10,CPC009_VCAP_6H:BRD-K21773564-001-01-8:10,CPC009_VCAP_24H:BRD-K21773564-001-01-8:10
351,-0.270395666361,-0.64525604248,-1.54569995403,0.412387132645,0.154774859548,-1.14735364914,-0.129832670093,-0.916999995708,0.177777275443,0.75849711895,0.453928738832,-0.944742083549
4846,0.35980412364,0.449515938759,1.02590000629,-0.0667808353901,0.0706008076668,0.306156694889,0.783939838409,0.000349998474121,0.662491738796,0.722909331322,0.124269232154,1.77128386497
1452,-2.46226596832,-0.422142148018,0.176300004125,0.486332058907,0.443240910769,0.363220214844,-1.29151022434,0.115699999034,-0.422233045101,0.134588778019,-0.145611777902,0.489260822535
4776,0.243011847138,-1.38549554348,-0.838699996471,0.596296966076,0.339028775692,-0.863277792931,0.659006595612,-0.328700006008,1.08063960075,0.439818620682,-0.317057967186,-0.711381196976
6908,-0.0633364990354,0.737038016319,0.126300007105,1.26883542538,0.151484206319,1.28820633888,0.776038467884,0.557799994946,0.0575998239219,-0.0554828047752,0.877545952797,1.40866744518
672,0.369200855494,0.319668203592,0.887199997902,2.21809267998,-0.207666933537,0.856425881386,1.06274020672,0.361599981785,0.697016358376,-0.0304171778262,0.0548994168639,-0.379534065723
5710,-0.580902397633,0.090917006135,0.660799980164,1.1236615181,-0.118491835892,1.19595742226,-0.384724467993,-0.161699995399,0.0213185995817,-0.432991921902,0.621499955654,-0.808481633663
2115,0.147507160902,0.46324083209,-0.882000029087,2.4208650589,0.759815990925,-0.618675708771,0.12004969269,0.743649959564,-0.644265174866,0.471767067909,0.297681599855,-0.621958732605
7015,-0.25174126029,-0.0285825580359,-0.555999994278,-0.093722358346,0.289402991533,0.418611764908,0.85888081789,0.0781999975443,0.234020799398,0.796491205692,-0.337621033192,-0.152255177498
8726,0.48812019825,2.76147270203,1.03229999542,-1.03152573109,-0.524846732616,0.236563980579,0.897732138634,0.718400001526,-0.207467645407,0.235964283347,0.232188686728,0.695742964745
2185,-0.0570465326309,-1.40503740311,-1.03100001812,0.37153929472,0.0653692185879,-1.21177864075,0.561200976372,0.277350008488,0.850631713867,0.677384614944,-1.14938056469,-0.629465281963
3315,-4.25630474091,-0.298130750656,-0.241799995303,-0.249522671103,0.517799317837,-0.316498756409,-2.45207071304,-0.139550000429,-2.44316148758,-0.218732073903,-0.192042008042,0.356113672256
5289,1.58620929718,-2.17632555962,0.0417999997735,-0.229618042707,0.671911001205,0.467226088047,1.80826437473,0.707750022411,1.02780640125,1.23510301113,0.226072594523,-0.116757139564
868,0.955774605274,-0.404568403959,-2.39969992638,-0.222443059087,1.2029736042,-0.0160478334874,1.58225190639,-0.405550003052,1.89837706089,0.49510845542,1.2340991497,-0.509373545647
1677,-0.646512329578,-1.62085270882,-1.12820005417,1.52793860435,-0.258686125278,-0.0361974686384,-1.28225207329,-0.357249975204,-0.523878395557,0.11312456429,0.411934882402,0.27808752656
7043,-0.412135660648,-1.54194152355,-0.930400013924,0.739526152611,0.277614951134,-1.29681813717,1.03501629829,-1.23884999752,1.11551189423,1.2690871954,-0.494242101908,-0.580832779408
5613,-0.532618701458,-0.515862584114,-1.45130002499,0.41009670496,-0.269096672535,-0.794692456722,-0.261281222105,-0.515399992466,0.856866180897,0.933116436005,0.311544060707,-0.738003134727
595,-3.933989048,-0.133255794644,0.510200023651,-1.91301012039,-0.0230724290013,0.430125296116,-0.0284418836236,-0.137750029564,-2.50098252296,-0.163230314851,0.716539382935,0.304643630981
4793,0.634219706059,0.576598823071,0.211099997163,0.753399968147,1.00983715057,0.215611055493,0.347627490759,0.0050499998033,0.665748596191,-0.208649352193,-0.0252283401787,-0.00155891478062
2736,-0.268977403641,0.859733104706,5.23519992828,-1.36078834534,0.119691953063,-1.11913406849,0.240710496902,0.178599998355,1.59032249451,0.133936986327,-0.141255944967,-0.844106554985
5290,0.563313126564,-1.2345815897,-1.5515999794,0.0915063694119,0.0404648184776,-0.480306565762,0.375235915184,0.348450005054,0.246401339769,0.100961014628,-1.76499342918,-0.671550631523
6194,-0.0525938011706,-0.472542971373,-1.01610004902,0.475115060806,0.247908011079,1.70588464243e-05,-2.60558652878,0.0,-1.05795657635,-0.135639250278,0.283177316189,0.564982891083
1676,-0.268502831459,-1.62447273731,0.727900028229,-0.128805041313,0.117865175009,-0.811437547207,-0.189210087061,-0.74430000782,0.203270867467,0.83713644743,-0.717000126839,-0.911979794502
23512,0.129614889622,0.466383427382,1.23290002346,0.714347064495,-0.620553314686,-0.877908229828,0.895090222359,-0.50284999609,-0.0659142136574,-0.0624902248383,0.511125802994,0.717202782631
148022,-1.08163809776,-0.569821000099,0.603600025177,-0.328901648521,1.45314562321,-0.148135215044,-0.0301747843623,0.184799984097,-1.99379849434,-0.0332566648722,-0.276048004627,0.189139544964
1906,-0.0591384768486,-0.282749354839,-0.0372000001371,-2.10056614876,0.35864508152,-1.30378198624,-0.0972531586885,-0.247850030661,-0.231225699186,0.744692802429,-0.37666863203,-0.553378343582
8878,1.50104343891,0.158141762018,0.674499988556,5.7390089035,2.88690185547,1.20174014568,-0.0223117768764,1.12790000439,2.056204319,0.807768404484,0.255022376776,-0.0547592639923
3091,-0.304818302393,-0.963062107563,0.750699996948,-0.263215482235,-0.112574920058,-0.466433256865,1.45846891403,0.330700010061,0.345040947199,-0.486592650414,0.058772534132,-0.677139043808
5743,2.29132175446,-0.595749735832,0.419800013304,0.432997226715,2.92716908455,-0.395016312599,1.92728924751,0.274300009012,1.76821708679,0.313805788755,0.339964091778,-0.011053353548
5321,0.521190285683,-0.935922622681,-0.855700016022,0.597935318947,0.21851849556,-2.3178050518,0.277584433556,-0.383349955082,-0.882668673992,0.269808679819,-0.697285354137,-2.285820961
4144,-2.37877225876,0.0794208049774,0.404500007629,-1.97677242756,-0.655787706375,-0.469305247068,0.188154920936,-0.209350004792,0.218739002943,0.0532057024539,-0.781967937946,0.0196503400803
1981,-1.44824194908,1.27412450314,0.190799996257,-1.59782886505,-0.870287299156,-0.103184014559,0.282201230526,-0.0106499791145,-2.11622691154,-0.392443627119,-0.136659637094,-0.238687843084
695,-0.284434884787,-0.0405885279179,0.357400000095,-0.111279591918,0.437593013048,-0.210285738111,1.66700434685,-1.95945000648,0.517442643642,-0.860806286335,0.698711037636,-0.976348996162
10398,-0.307100147009,-1.44624829292,-0.813000023365,-1.21750557423,0.758653879166,-0.0529469400644,-0.14343047142,-0.136849999428,-1.55042886734,1.21459662914,-0.136122137308,0.45600014925
5708,-1.3729891777,-0.151931881905,0.272300004959,-0.332540482283,-0.619403600693,0.394939303398,-1.35802185535,-0.869099974632,-1.31267571449,0.450532913208,-0.521174788475,-0.44772991538
1213,-1.03439199924,0.416340976954,0.165299996734,-0.656970560551,-0.101791918278,-0.127967745066,-1.4305177927,0.274100005627,-2.04692745209,-0.0069058611989,0.607568442822,0.770451128483
226,-0.941791892052,0.746426939964,1.07659995556,-0.840831816196,0.273092865944,-1.32643818855,-0.474073171616,-0.259599983692,-2.8711066246,0.025486510247,0.857306361198,0.160903126001
6777,-0.601738810539,0.367753386497,0.899699985981,0.315532237291,-0.112992189825,0.325033187866,-0.724079310894,-0.30245000124,0.446574896574,0.126483768225,1.01986312866,-0.822466433048
2113,-1.66088819504,-0.651406228542,-1.36769998074,-0.154846742749,0.711625754833,-0.902487516403,0.451164543629,-0.702700018883,-0.305344998837,1.02546286583,0.294744759798,-1.04952025414
3329,-2.52861618996,0.878497540951,1.61370003223,1.0161485672,-0.108486056328,0.330063760281,-6.11039304733,0.337050020695,-2.59597921371,-0.165514826775,0.614002108574,1.26841640472
1050,-0.0615094006062,1.40309095383,1.29130005836,0.0,0.822597980499,-0.518231272697,-1.0186303854,-0.538550019264,-0.142399996519,0.25956761837,-0.527658224106,0.414305150509
9491,0.0958956927061,-0.667210042477,-0.236200004816,-0.728113412857,0.191977575421,-0.603092312813,-0.234102264047,-0.167850002646,-0.580832719803,0.319240421057,0.444234520197,-1.03362190723
22926,-0.695683538914,-0.813759505749,-0.287099987268,2.03493404388,1.08863627911,-0.216145589948,-0.133733287454,-0.713750004768,-1.14112913609,0.374017298222,0.064333871007,-0.964089989662
5899,-0.421240985394,0.695873975754,0.0175000000745,-1.29777336121,-0.163468167186,-0.0291792452335,-1.30043959618,-0.19754999876,-2.76561713219,-0.663461208344,0.0404691845179,-0.287804454565
5467,0.103919021785,-0.673201560974,-0.0588000006974,0.882149875164,0.394815683365,-1.29012620449,0.279161810875,-0.784350037575,0.184937387705,0.324084371328,0.17805364728,-0.22708261013
6774,-0.238976404071,-0.0854757204652,0.13220000267,0.366453886032,1.06448602676,0.513034462929,-0.17657122016,-0.602100014687,-0.0802974328399,0.0519046038389,-0.508879303932,0.525837957859
1788,-0.528630316257,-2.08839201927,-1.43040001392,-0.105930253863,0.189358085394,-1.79814743996,0.0291219502687,-0.0780000016093,0.392270386219,0.811186373234,-0.331019580364,-0.89670419693
5921,0.439299613237,2.68267226219,-0.00270000007004,-1.92288887501,-0.36380943656,-0.275008141994,1.25314736366,-0.13425001502,-1.25897741318,-0.197172865272,0.264626383781,0.0802401378751
5721,-0.796964943409,-0.0759392976761,-0.162200003862,-0.455667436123,-0.679475545883,-0.272345006466,-2.7025551796,0.208950012922,-0.981233239174,-0.394298970699,0.15944853425,-1.54341053963
2263,0.0345786362886,-1.65754914284,-1.61720001698,-0.540742993355,-0.0149066373706,-0.405359447002,0.2341106534,-0.238100007176,0.205796867609,0.407053112984,-1.47196793556,-1.01565861702
808,0.259566009045,-1.05051290989,-0.919799983501,-0.0129152089357,-0.394077837467,-0.502972066402,-0.287580370903,-0.152649998665,-0.167529284954,-0.0291101485491,0.331242948771,-0.640039205551
30001,-1.08906185627,0.792621254921,0.119599997997,0.125516474247,-0.816973567009,0.932579874992,-1.03643286228,0.303299993277,-1.87438583374,-0.0769915133715,0.60754352808,0.342448830605
348,0.93838173151,-0.019267976284,0.695100009441,-0.0099832713604,0.433128714561,0.449747204781,1.14085638523,-0.12309999764,-0.19052746892,0.223516583443,-1.02882313728,-1.40737521648
30849,0.163442492485,0.566613972187,0.538299977779,0.646028220654,0.415820896626,1.15800833702,0.614118158817,-0.487450003624,-0.650580108166,0.179354906082,0.0359711647034,0.269766867161
1454,-0.694418489933,-0.0382274091244,-0.460900008678,-0.463380664587,0.481627762318,0.71936661005,-0.781206727028,0.107249975204,-0.624187529087,0.155202835798,0.21876733005,0.97012668848
6500,-0.47225934267,0.280742913485,1.38489997387,-1.19199681282,-0.58336353302,0.392970502377,-0.193735286593,0.101749956608,-0.396519243717,0.7785987854,0.0306967794895,0.591401040554
5627,0.662041842937,0.825199186802,1.06260001659,0.444246083498,-0.410048305988,0.551315903664,1.61850833893,0.362200021744,-0.169068098068,0.233363747597,-1.16324973106,1.15883016586
5715,-1.4085367918,0.677830934525,0.528299987316,-1.43701684475,-0.698179364204,0.259677708149,-1.76156806946,-0.464900016785,-3.24300146103,-0.242544412613,0.658609032631,0.0743803456426
4791,0.364583045244,-0.756578326225,-0.551800012589,1.25845050812,1.40556156635,-0.663136005402,1.18560183048,-0.435450017452,1.02346038818,0.504939675331,-0.0960626676679,-0.360257834196
56924,-0.207427367568,-0.328546583652,1.4143999815,-0.670463442802,-0.0792461708188,0.784878492355,0.056578591466,-0.425949990749,-1.65999758244,-0.570564985275,0.373984068632,-0.89935863018
2690,1.29004597664,1.10768759251,0.652899980545,-0.234840214252,-0.42632907629,0.188828244805,1.09529304504,-0.000199995934963,1.86480236053,-0.140732824802,-0.65031504631,-0.0126205682755
1019,-0.342025279999,0.373322546482,-0.127700001001,0.170229360461,-1.01069974899,1.77613532543,0.754820585251,-0.459349989891,0.293162077665,-0.187988057733,0.414482831955,0.341731011868
51422,-1.37359881401,0.549862742424,1.5135999918,-2.38261795044,-0.309677302837,0.572363615036,-0.66327047348,-0.834450006485,-0.454506695271,-0.523351669312,0.613905131817,0.29217416048
5788,-0.213777810335,-1.02207899094,-1.31970000267,0.36322426796,0.28012612462,-0.643558561802,0.848577737808,-0.295350015163,-0.105551987886,1.21838724613,-0.322230279446,0.289562046528
6709,-0.923950970173,-0.328275442123,0.433099985123,-1.30388355255,-0.147992521524,-0.298641622066,-1.18606209755,-1.07924997807,-1.68391025066,0.0641767978668,0.0704799592495,0.950720965862
1277,0.599191069603,0.492553710938,0.0640000030398,-0.554934024811,1.09703552723,0.602050065994,3.38394737244,-0.408149987459,-0.0920685082674,-0.976519048214,0.0928109064698,0.863386631012
993,-0.40775424242,0.790190815926,1.39040005207,0.348027288914,-2.62022209167,0.199714928865,-2.93509531021,-0.236050009727,-2.82388067245,-0.330793380737,-0.064986884594,-0.649236381054
7157,-0.163429930806,-0.676290750504,0.106600001454,1.38626277447,0.245543912053,-0.90910589695,-3.0936255455,0.097050011158,0.510157704353,0.038436293602,0.442662358284,0.505386352539
1958,7.1631360054,-0.423387408257,-0.440200001001,2.16848325729,3.37015008926,0.197832614183,-0.976122200489,0.427599996328,-0.109421357512,0.633875906467,0.0994972884655,0.599636495113
4582,-0.198901057243,0.159875154495,1.10469996929,0.580874860287,-1.22782421112,0.429868251085,0.483633637428,-0.501850008965,0.302643537521,0.0397110506892,-0.414638191462,0.257125258446
9212,-4.31245326996,-0.0916652083397,0.0388000011444,-0.238254725933,0.110617876053,-1.30979728699,-4.00759077072,-1.02795004845,-2.31534218788,1.09511017799,-0.498204320669,-0.548298478127
8440,-0.53165858984,0.544482350349,-0.408699989319,-0.794257700443,0.795999646187,1.44204425812,-0.138713374734,0.517199993134,-0.955139935017,-0.399220466614,-0.14549703896,0.770195007324
6790,-1.64054703712,0.508376479149,0.201199993491,-1.63153374195,-1.20925760269,-0.250141173601,0.748439311981,-0.376899987459,-0.664195239544,-0.0119357891381,0.701043486595,-0.0922061055899
8851,0.262221097946,0.64711534977,0.15340000391,0.910686194897,0.168481886387,0.304515689611,1.34929549694,-0.257400006056,-0.541728794575,0.709250450134,-0.343446284533,-0.0631497874856
2534,1.18754124641,-0.388771444559,1.4156999588,1.64140081406,0.634896636009,0.287632882595,1.39452695847,0.476899981499,0.187664657831,-0.705328345299,-0.0353877171874,0.0743130296469
4893,0.02100302279,-0.743438363075,0.0925000011921,1.51773929596,-0.00705260038376,0.00120842456818,0.112938635051,0.722300052643,0.734244465828,0.232889890671,-0.558166563511,-0.580598175526
665,0.0341416075826,0.995383381844,0.88630002737,-1.08842635155,0.0234368145466,0.282786637545,1.99458599091,0.112550020218,0.464172840118,-0.240647166967,-0.688709139824,0.021132947877
4313,-0.981439054012,-1.5263478756,-1.28610002995,0.326818168163,0.0671816170216,-1.08345973492,0.0222653783858,-0.575349986553,0.26073345542,0.279523134232,-1.26955032349,-1.82247281075
1022,2.61713528633,-0.249330490828,0.534500002861,1.27699792385,2.36798143387,0.737244546413,1.9975489378,0.202000007033,1.64676904678,-0.574221789837,0.790241897106,0.756207048893
5880,-0.217426419258,-0.506425261497,-1.5870000124,-1.53176999092,-0.865398645401,-0.923193454742,-0.00712859630585,0.618700027466,-2.1180369854,-0.520696997643,-0.987881660461,0.692160248756
3162,6.9525847435,0.735380411148,-1.22759997845,9.71255874634,4.70280599594,2.55828809738,0.257435530424,4.21619987488,2.13028478622,1.51665282249,0.650030970573,-0.789038777351
1282,-1.40440070629,-0.529754579067,-0.180500000715,-0.29958871007,-0.512684702873,-1.03521180153,0.473224759102,-0.256749987602,0.0482400655746,0.593634665012,0.278498142958,-1.03905379772
3383,0.324803084135,-0.888903021812,0.488099992275,-0.263124376535,1.8739991188,0.305176585913,0.43889695406,0.364899992943,-1.1359026432,-0.208455979824,0.399040997028,-0.632778763771
727,-0.0324703156948,-0.221954166889,-0.459300011396,0.725590825081,-0.294133245945,-0.263336181641,-0.136267244816,-0.462150007486,0.942709565163,0.343064069748,0.165405154228,-0.0306074600667
4792,4.395362854,0.318067789078,-0.209499999881,-3.53897762299,6.38622283936,0.158978655934,-0.423287034035,0.0456999987364,-2.11335134506,0.598727762699,0.0203716680408,1.19103097916
4794,0.239879697561,-0.863647937775,-0.869000017643,0.825300037861,1.14572787285,-1.06314873695,0.518251717091,0.11764998734,0.660746157169,1.51003265381,-0.443829894066,-1.1599521637
902,1.13438487053,-0.198795050383,-0.0926999971271,-0.48182669282,0.232578605413,1.1967638731,-1.00913119316,0.110899999738,0.771098613739,-0.490541130304,-0.210412681103,-0.504678606987
8091,-1.68363308907,0.662667870522,1.22650003433,-2.74603414536,-0.276083886623,0.384796798229,0.21684987843,-0.242449998856,-1.80187416077,-0.344783633947,-0.28380715847,-0.687312245369
3486,-1.43599331379,0.683510065079,0.778999984264,-1.9956125021,-0.485524922609,-0.437024086714,0.118177592754,0.550450026989,-1.48835945129,1.01955020428,-0.132862985134,0.392510980368
10818,-0.128411963582,-0.856448233128,-0.636799991131,0.77848649025,0.0964909791946,-1.22626638412,0.175876632333,0.0570000037551,0.51584815979,1.08486616611,0.130943983793,-0.169508039951
3454,0.148452311754,-1.51742720604,-1.24419999123,-0.267194509506,0.820148468018,-1.38833785057,0.370868444443,-0.11969999969,0.3176689744,0.9362834692,-0.147208616138,-1.46327733994
4282,-1.12860631943,0.105551630259,0.536300003529,-0.964484930038,-0.00138114287984,-0.561676025391,-0.438807040453,0.781350016594,-2.31610012054,-0.829527258873,-0.0472632497549,-0.600063562393
1605,-0.996751666069,0.887168526649,0.545199990273,-0.79069006443,-0.764765679836,0.240354150534,-0.343426823616,-0.245750010014,-0.758362531662,-0.275203853846,0.318258285522,0.344156950712
10644,0.283991783857,0.642856538296,0.81559997797,0.151831716299,0.76235640049,-0.283937841654,1.72250449657,-0.421400010586,-0.529625713825,-0.59631228447,-0.349779725075,0.142202630639
2065,-2.10655164719,-0.182000696659,-0.0318999998271,-0.68470710516,0.301259458065,0.218140184879,-0.959913313389,0.481150001287,-0.196388661861,-0.0454137325287,0.231016278267,0.451912730932
8321,-0.28518345952,-1.25308132172,-1.45070004463,0.0470613390207,0.213921785355,0.661411046982,-0.0763222128153,-0.301149994135,0.605220615864,1.09697830677,-0.781497597694,-0.248583525419
8503,0.189090371132,-0.639804601669,-1.21370005608,-0.95013153553,-0.633402526379,-0.82109349966,0.389187932014,-1.32389998436,-0.23300985992,0.642831921577,-1.03205049038,-0.491100490093
7027,-4.52643632889,0.576163768768,0.606800019741,0.488679081202,-1.35079336166,0.898727357388,-7.70865106583,0.265850007534,-1.90408086777,0.343709617853,-0.625158786774,0.128053218126
6850,0.113270141184,-1.16261100769,-1.7486000061,0.105976343155,0.0723066627979,-0.856464624405,-0.681148529053,-0.0734500065446,0.499659538269,-0.0444728434086,-0.28095421195,-1.06070828438
1978,-2.00795078278,0.511321365833,-0.840600013733,1.99928069115,-0.21754309535,1.23996829987,-1.81538486481,0.244150012732,-2.40104746819,-0.547309339046,1.18825995922,0.21430772543
896,0.457394957542,0.272613763809,0.694800019264,-0.639929294586,-0.819702148438,0.275253713131,0.398302972317,-0.838799953461,0.756995141506,0.395922839642,-0.159702628851,-0.863655567169
5777,-0.230940282345,-0.443180501461,0.892700016499,-0.0660474747419,0.525015115738,0.59773504734,0.408397644758,0.354799985886,-0.234118640423,0.106398001313,-0.0383937098086,0.351429075003
1846,-1.27518332005,0.550793230534,-0.00860000029206,-0.944772481918,-0.275065124035,-0.0102925188839,0.258424013853,-0.162599995732,-0.0108801722527,-0.187929302454,-1.38804268837,0.444707661867
5925,0.118397146463,-0.633905649185,-0.884100019932,1.28719627857,0.525769591331,-0.320942372084,0.548900187016,-0.520249962807,0.18760368228,0.557982623577,-0.261187195778,-0.507956683636
142,-2.75346112251,0.37925940752,-0.0063000000082,0.266714274883,-0.0759470164776,-0.258050560951,-0.521075308323,-0.587400019169,-0.997372150421,-0.649488449097,0.539106309414,-0.791970670223
1021,-1.73204100132,1.07596874237,1.25979995728,-0.481277197599,0.186063155532,0.747767210007,-0.0450865849853,5.0,-0.458218544722,-0.764241456985,3.46080470085,7.37653923035
5699,0.0210151150823,0.283044606447,0.736800014973,-0.475125253201,-0.0918409079313,0.353049486876,1.13921070099,-0.243400007486,-0.119760394096,-1.28152477741,-0.192274987698,-0.555598855019
8061,-5.40678787231,-0.351442158222,-1.20290005207,-1.62963438034,-2.38527369499,0.924737215042,-2.1056740284,0.102250002325,-3.16721320152,-2.22208833694,-0.257859230042,0.00257524847984
1870,-1.16076231003,2.15005159378,-0.860000014305,-0.43116030097,4.72420358658,2.80574846268,0.295918941498,-0.647500038147,-0.432743668556,-0.323754876852,-0.690579533577,-0.119636505842
1398,-1.20044577122,0.632556796074,-0.0109999999404,-0.806761026382,-0.917120873928,0.45659288764,-1.72901237011,-0.300550043583,-1.11142325401,0.0549279488623,-2.41533327103,0.995822250843
3312,0.524873971939,0.35087698698,0.863200008869,1.59669756889,0.103104010224,0.732448816299,-2.65880870819,0.893249988556,-0.388969689608,0.535244226456,0.775461554527,0.533894300461
891,-2.04246926308,0.272471010685,-0.676400005817,-2.54222798347,-1.1513787508,-1.72637581825,-1.71983492374,-0.343300014734,-1.44979643822,0.249411866069,-0.604626953602,-1.15824604034
4775,2.74690341949,-0.771639585495,-0.776300013065,0.291200459003,-0.11885586381,-0.880321085453,-0.012819558382,-1.26559996605,0.716142594814,1.04141902924,-0.685851931572,0.133377254009
5111,-1.86783635616,-0.18360388279,-0.561900019646,-0.153836965561,-1.79827821255,0.461203277111,-0.0251250341535,0.0916500017047,0.000966046529356,0.579535663128,0.00436633825302,0.482856601477
5696,0.191789671779,0.270203024149,-4.66410017014,0.657791018486,0.945518493652,0.491842597723,0.35623973608,0.785799980164,-0.207861512899,0.155197516084,0.520396649837,0.71592861414
5588,0.125082492828,0.089435338974,-0.686699986458,0.44953674078,-1.1171118021,-0.264987885952,-0.384729146957,-0.0210999920964,1.18484783173,0.80750387907,0.246608152986,-0.747106313705
6839,-0.354157716036,0.242294311523,1.28219997883,-2.42417788506,-1.61699736118,0.697538614273,1.45618188381,-0.385399997234,-0.310247629881,-0.92187577486,-0.0971096307039,0.00119435787201
329,0.582576751709,-0.0919869765639,1.45120000839,-0.861274838448,0.119725912809,-0.219817563891,2.78970217705,-0.168449997902,1.26866018772,0.00231456011534,-0.454376965761,-1.71596419811
5058,5.73930215836,0.348681330681,-0.212099999189,0.996161937714,-1.11553025246,-0.20669914782,-0.901085317135,-0.0213499963284,-0.546886086464,-0.0229706168175,-0.0287618543953,-0.575585186481
998,-0.918798565865,0.389305919409,0.488799989223,-0.712904691696,1.15481877327,1.42696678638,-1.20923805237,0.471500009298,0.45348572731,0.157980114222,-0.472330957651,0.859935164452
9134,-1.63138842583,-0.447278857231,-0.464300006628,-1.47479593754,-0.657153487206,0.863271713257,0.682464241982,0.552899956703,0.625856339931,0.709622263908,-0.160972252488,-0.73765951395
6616,-0.240430518985,0.530879795551,0.13259999454,-1.54050803185,-0.526376605034,-1.60212612152,0.276387989521,-0.161449998617,-0.295188188553,-0.4616522789,2.71191835403,-0.687674045563
5223,-1.97622132301,-0.593626797199,-0.674499988556,-0.748729050159,-1.09614264965,-0.798980712891,-4.24450731277,-0.387999981642,-2.00934290886,0.638092577457,0.77555835247,0.446818500757
4690,-0.503834784031,0.210173755884,1.4278999567,-0.139613807201,0.551406621933,0.269840687513,-0.39083558321,0.561450004578,-0.290063172579,-0.0488674119115,-2.04051733017,-0.229693517089
958,0.390764474869,-1.71090126038,-1.21480000019,-0.299037516117,-0.0994313508272,-0.958101391792,-0.849001288414,-0.134599983692,0.518945515156,0.132876440883,-0.869120836258,-1.2497177124
1616,0.1205881387,-0.102534860373,-0.376599997282,-1.12851154804,-0.126117497683,0.856370866299,-1.72968482971,0.72444999218,-0.166645228863,1.64065539837,0.244649529457,-0.384607553482
991,-3.53826999664,-0.106206715107,0.0,0.0,-5.77535772324,-0.190788149834,1.31021666527,0.110299997032,0.331586390734,0.537471294403,0.651754379272,0.794100642204
6347,0.139536455274,-1.43918800354,-0.911000013351,-0.0581918954849,-0.168063938618,-0.450991213322,0.41709586978,0.071050003171,-0.108094103634,0.349161446095,-0.334946781397,-0.691034197807
