rid,CPC004_A375_6H:BRD-A28746609-001-05-7:10,CPC004_HA1E_6H:BRD-A28746609-001-05-7:10,CPC001_HA1E_6H:BRD-A23723433-001-01-2:10,CPC004_HA1E_24H:BRD-A28746609-001-05-7:10,CPC001_HA1E_24H:BRD-A23723433-001-01-2:10,CPC004_HCC515_6H:BRD-A28746609-001-05-7:10,CPC001_HCC515_6H:BRD-A23723433-001-01-2:10,CPC004_HCC515_24H:BRD-A28746609-001-05-7:10,CPC001_HCC515_24H:BRD-A23723433-001-01-2:10,CPC004_HEPG2_6H:BRD-A28746609-001-05-7:10,CPC004_HT29_6H:BRD-A28746609-001-05-7:10,CPC004_MCF7_6H:BRD-A28746609-001-05-7:10,CPC004_PC3_6H:BRD-A28746609-001-05-7:10,CPC001_PC3_6H:BRD-A23723433-001-01-2:10,CPC004_PC3_24H:BRD-A28746609-001-05-7:10,CPC001_PC3_24H:BRD-A23723433-001-01-2:10,CPC004_VCAP_6H:BRD-A28746609-001-05-7:10,CPC001_VCAP_6H:BRD-A23723433-001-01-2:10,CPC004_VCAP_24H:BRD-A28746609-001-05-7:10,CPC001_VCAP_24H:BRD-A23723433-001-01-2:10,CPC015_A375_6H:BRD-A28746609-001-05-7:10,CPC015_A549_6H:BRD-A28746609-001-05-7:10,CPC015_A549_24H:BRD-A28746609-001-05-7:10,CPC015_ASC_24H:BRD-A28746609-001-05-7:10,CPC015_HEPG2_6H:BRD-A28746609-001-05-7:10,CPC015_HT29_6H:BRD-A28746609-001-05-7:10,CPC015_MCF7_6H:BRD-A28746609-001-05-7:10,CPC015_MCF7_24H:BRD-A28746609-001-05-7:10,CPC015_NPC_24H:BRD-A28746609-001-05-7:10,CPC015_PHH_24H:BRD-A28746609-001-05-7:10,CPC015_SKB_24H:BRD-A28746609-001-05-7:10,CPC017_A375_6H:BRD-A23723433-001-01-2:10,CPC017_A549_6H:BRD-A23723433-001-01-2:10,CPC017_A549_24H:BRD-A23723433-001-01-2:10,CPC017_ASC_24H:BRD-A23723433-001-01-2:10,CPC017_HEPG2_6H:BRD-A23723433-001-01-2:10,CPC017_HT29_6H:BRD-A23723433-001-01-2:10,CPC017_MCF7_6H:BRD-A23723433-001-01-2:10,CPD001_MCF7_6H:BRD-K86858124-001-01-2:10,CPC017_MCF7_24H:BRD-A23723433-001-01-2:10,CPD001_MCF7_24H:BRD-K86858124-001-01-2:10,CPC017_NPC_24H:BRD-A23723433-001-01-2:10,CPD001_PC3_24H:BRD-K86858124-001-01-2:10,CPC017_PHH_24H:BRD-A23723433-001-01-2:10,CPC017_SKB_24H:BRD-A23723433-001-01-2:10,CRCGN001_HA1E_6H:BRD-A23723433-001-02-0:10,CRCGN001_HA1E_24H:BRD-A23723433-001-02-0:10,KHW001_HA1E_6H:BRD-A23723433-001-01-2:1,KHW001_HS27A_6H:BRD-A23723433-001-01-2:1,KHW001_SKM1_6H:BRD-A23723433-001-01-2:1,KHW001_U937_6H:BRD-A23723433-001-01-2:1,RAD001_A549_6H:BRD-A23723433-001-01-2:10,RAD001_A549_6H:BRD-A23723433-001-01-2:3.3333,RAD001_A549_6H:BRD-A23723433-001-01-2:1.1111,RAD001_A549_6H:BRD-A23723433-001-01-2:0.3704,RAD001_A549_6H:BRD-A23723433-001-01-2:0.1235,RAD001_A549_6H:BRD-A23723433-001-01-2:0.0412,RAD001_A549_6H:BRD-A23723433-001-01-2:0.0137,RAD001_A549_6H:BRD-A23723433-001-01-2:0.0046,RAD001_A549_6H:BRD-A23723433-001-01-2:0.0015,RAD001_HCC515_6H:BRD-A23723433-001-01-2:10,RAD001_HCC515_6H:BRD-A23723433-001-01-2:3.3333,RAD001_HCC515_6H:BRD-A23723433-001-01-2:1.1111,RAD001_HCC515_6H:BRD-A23723433-001-01-2:0.3704,RAD001_HCC515_6H:BRD-A23723433-001-01-2:0.1235,RAD001_HCC515_6H:BRD-A23723433-001-01-2:0.0412,RAD001_HCC515_6H:BRD-A23723433-001-01-2:0.0137,RAD001_HCC515_6H:BRD-A23723433-001-01-2:0.0046,RAD001_HCC515_6H:BRD-A23723433-001-01-2:0.0015,RAD001_MCF7_6H:BRD-A23723433-001-01-2:10,RAD001_MCF7_6H:BRD-A23723433-001-01-2:3.3333,RAD001_MCF7_6H:BRD-A23723433-001-01-2:1.1111,RAD001_MCF7_6H:BRD-A23723433-001-01-2:0.3704,RAD001_MCF7_6H:BRD-A23723433-001-01-2:0.1235,RAD001_MCF7_6H:BRD-A23723433-001-01-2:0.0412,RAD001_MCF7_6H:BRD-A23723433-001-01-2:0.0137,RAD001_MCF7_6H:BRD-A23723433-001-01-2:0.0046,RAD001_MCF7_6H:BRD-A23723433-001-01-2:0.0015,RAD001_MCF7_24H:BRD-A23723433-001-01-2:10,RAD001_MCF7_24H:BRD-A23723433-001-01-2:3.3333,RAD001_MCF7_24H:BRD-A23723433-001-01-2:1.1111,RAD001_MCF7_24H:BRD-A23723433-001-01-2:0.3704,RAD001_MCF7_24H:BRD-A23723433-001-01-2:0.1235,RAD001_MCF7_24H:BRD-A23723433-001-01-2:0.0412,RAD001_MCF7_24H:BRD-A23723433-001-01-2:0.0137,RAD001_MCF7_24H:BRD-A23723433-001-01-2:0.0015,RAD001_PC3_6H:BRD-A23723433-001-01-2:10,RAD001_PC3_6H:BRD-A23723433-001-01-2:3.3333,RAD001_PC3_6H:BRD-A23723433-001-01-2:1.1111,RAD001_PC3_6H:BRD-A23723433-001-01-2:0.3704,RAD001_PC3_6H:BRD-A23723433-001-01-2:0.1235,RAD001_PC3_6H:BRD-A23723433-001-01-2:0.0137,RAD001_PC3_6H:BRD-A23723433-001-01-2:0.0046,RAD001_PC3_6H:BRD-A23723433-001-01-2:0.0015,RAD001_PC3_6H:BRD-A23723433-001-01-2:0.0412,RAD001_PC3_24H:BRD-A23723433-001-01-2:10,RAD001_PC3_24H:BRD-A23723433-001-01-2:3.3333,RAD001_PC3_24H:BRD-A23723433-001-01-2:1.1111,RAD001_PC3_24H:BRD-A23723433-001-01-2:0.3704,RAD001_PC3_24H:BRD-A23723433-001-01-2:0.1235,RAD001_PC3_24H:BRD-A23723433-001-01-2:0.0412,RAD001_PC3_24H:BRD-A23723433-001-01-2:0.0137,RAD001_PC3_24H:BRD-A23723433-001-01-2:0.0046,RAD001_PC3_24H:BRD-A23723433-001-01-2:0.0015,CRCGN004_HA1E_24H:BRD-A23723433-001-02-0:10UM
5720,-0.974216461182,-0.0644586384296,0.421878933907,-1.10781228542,-0.786067545414,0.450097292662,-1.49680006504,0.879145145416,0.433875232935,-0.413208931684,0.726174890995,-0.182915434241,-1.19763720036,-0.184418216348,-1.14998841286,-0.816286444664,0.0288052782416,-0.871618270874,-0.531435370445,-2.01520895958,-0.968141198158,-0.332899987698,-1.42925024033,-1.1436830759,-0.1875,-0.213895633817,-0.304015934467,0.408661663532,0.0999676585197,-0.536599993706,0.413249999285,0.387547254562,-0.208000004292,-0.839260697365,-0.495212942362,0.27145794034,0.208149656653,0.659833669662,-0.436951816082,-0.210283398628,-2.68549871445,-1.27367687225,-1.16816067696,0.264732718468,-0.696550011635,-0.35390907526,-0.0613455921412,-0.0483677238226,-0.17041015625,-0.371433675289,0.0450123660266,0.203485131264,-0.563376009464,0.264522314072,-0.526618897915,-0.275884330273,-0.730248808861,0.494398891926,-0.0201590061188,0.237458050251,0.361338526011,0.347445487976,-0.281827867031,-0.203900694847,-0.816807389259,-0.250233322382,-0.481240868568,-0.475769817829,1.15308248997,-0.243400007486,-0.317099988461,-0.25514999032,-0.729750037193,0.343249976635,0.389649987221,0.270399987698,0.878000020981,-0.247650027275,-0.824899971485,0.152199998498,0.0,0.661899983883,-1.33710002899,-1.32449996471,0.550999999046,0.233300000429,0.610900044441,-1.17474997044,0.43599998951,-0.572200000286,0.534649968147,-0.835049986839,-0.408650010824,-0.259050011635,0.0627000033855,2.15019989014,0.563300013542,1.87790000439,-1.45780003071,-1.11640000343,-1.72119998932,-2.63930010796,1.31869995594,0.643499970436,-0.569696187973
466,-0.174406081438,-0.31697961688,-0.119154453278,-1.77315998077,0.0549157857895,-0.0376336425543,0.420599997044,-0.731559276581,-0.621712684631,-1.71545135975,0.234487593174,0.0902935042977,-1.12782430649,-1.93978488445,-0.544092774391,-0.558299958706,0.120547614992,-0.904503583908,-0.267579704523,-1.26380252838,-0.232954159379,0.534500002861,-0.884523749352,-0.193214327097,-0.301250010729,-0.31006526947,0.284444749355,-0.980120301247,-1.35523247719,0.314150005579,-1.3737500906,0.141406714916,-0.0760522931814,-0.0702623054385,-0.528614342213,0.613022625446,-0.0737182050943,1.10754740238,-0.418947935104,-1.61697554588,-0.744579493999,-0.578998982906,0.474414885044,-0.969218313694,-0.393749982119,-0.102510862052,0.138177841902,-0.391882061958,0.479817688465,1.29921662807,-0.187930136919,0.654428780079,0.522385299206,0.745046615601,0.065801024437,0.00277878344059,0.333209514618,0.702049732208,-0.205195009708,1.40473866463,0.572232604027,0.388770401478,0.934950470924,-0.177505463362,0.129344239831,0.18463331461,0.710123717785,0.0490805506706,0.560261547565,-0.104099996388,0.166249990463,-0.394849985838,-0.279699981213,-0.208350002766,0.273350000381,-0.203850001097,0.498899996281,-0.491599977016,-0.451400011778,1.4510999918,1.59230005741,-0.861500024796,0.634000003338,-1.11360001564,-0.0137000000104,0.610700011253,0.347250014544,0.0579499974847,-0.331299990416,0.508100032806,-0.329800009727,0.525399982929,-1.8015499115,0.438549995422,-0.255899995565,1.71340000629,0.770200014114,0.248999997973,-0.702300012112,0.285699993372,0.0465000011027,-0.642499983311,1.11500000954,1.08130002022,-0.440709382296
6009,0.321717143059,0.989166855812,-0.0398964285851,-0.337416231632,-0.292588233948,0.712334871292,-0.00634999573231,1.67618203163,1.80485987663,-0.19152200222,-0.0574579499662,-0.47326862812,0.00552310142666,-0.701364219189,0.479880869389,0.350535035133,-0.375616550446,0.0408523976803,-0.0971819609404,0.17616546154,0.0600189082325,0.899150013924,-0.033838391304,-0.225334256887,0.253650009632,-0.0589941591024,-0.448578953743,0.405779719353,-0.334647685289,1.10070002079,-0.786450028419,0.26684910059,-0.411761134863,0.251652032137,-1.67395806313,0.352055072784,0.139788299799,0.623223900795,0.0538177713752,0.0374971926212,1.35152804852,-0.221781760454,0.993252694607,-0.291067093611,-0.0636000037193,-0.186712712049,1.0811663866,-0.280976682901,0.0208512581885,0.686606645584,0.596974492073,0.572215795517,0.182459250093,0.126083433628,-0.0777156874537,-0.291014045477,-0.205305278301,-0.0224086642265,0.171505555511,0.0105753615499,0.683762133121,1.1421226263,-0.509496808052,-1.07995331287,-0.764796793461,0.721066653728,0.00529891252518,-1.07695782185,0.581105947495,-1.00234997272,0.416399985552,-0.846199989319,-1.22245001793,-0.942449986935,-0.148849993944,-0.221199989319,0.715849995613,0.886099994183,1.01030004025,1.5298999548,1.25559997559,-0.0537000000477,0.696699976921,-0.517199993134,0.0551999993622,-0.517199993134,0.21250000596,-1.18470001221,-0.58520001173,-0.263899981976,0.485949963331,-0.654150009155,0.292499989271,0.061350017786,0.354999989271,0.706700026989,0.394100010395,1.4838000536,-1.28960001469,-0.956900000572,-1.61899995804,-3.25440001488,-0.5041000247,1.4838000536,0.8936226964
2309,0.229851096869,-0.495990484953,0.0907819792628,-1.82251381874,-2.04659438133,-0.217795819044,0.822050035,-0.577409505844,-0.692381501198,-1.40806734562,-1.05718922615,0.323892444372,-0.302368193865,0.981526374817,0.281430363655,0.860774338245,1.59262418747,0.446773529053,-0.265220582485,-0.0438953079283,0.462262034416,-0.371300011873,-0.151010364294,-1.03386688232,-0.28275001049,1.35744786263,-0.130080223083,-2.92475700378,-1.06764042377,0.31044998765,0.52144998312,0.818636000156,-0.841874659061,-0.824103176594,-1.72436368465,-1.75197029114,0.959076523781,-1.05408012867,0.495790749788,-1.60832500458,-1.10100269318,-0.94093298912,0.58949059248,0.0683462768793,0.841300010681,0.419801533222,0.218970671296,-0.169864416122,-0.246956273913,-0.263729661703,-0.0741986334324,0.514858007431,1.90537464619,-0.732759952545,-0.269606292248,0.217358365655,-0.893163323402,-0.123335391283,0.112469866872,0.280755162239,0.435255229473,-0.132493555546,1.74542474747,0.549650907516,0.441834449768,-1.26083338261,-0.592211306095,-0.466264307499,0.0913941562176,-2.44720005989,1.23475003242,1.1915500164,0.064350001514,0.285450011492,-0.370499998331,-0.0719000101089,0.0697999894619,-0.460400015116,1.27999997139,0.980799973011,1.21340000629,1.1181999445,0.409799993038,-0.685899972916,-0.103299997747,0.556900024414,1.43195009232,0.763499975204,-0.0284000001848,1.17735004425,0.675800025463,-0.47214999795,-0.061999976635,-1.33209991455,1.30120003223,1.28559994698,0.139200001955,0.491200000048,-0.499099999666,-0.888999998569,0.0140000004321,-2.40039992332,0.0140000004321,0.204300001264,-2.79812026024
387,-0.00292028486729,-0.483691900969,0.300432384014,-2.52798175812,-2.3582007885,-0.00475534051657,0.774850010872,-0.821858346462,-0.379718214273,-0.596732079983,-0.315308898687,0.258920550346,-0.287161201239,-0.955103218555,-0.557818055153,-1.30528092384,-1.6245675087,-0.462045103312,-0.260366767645,-0.335009455681,-0.267560780048,0.0821000039577,-0.883458375931,-0.760043025017,0.336049973965,0.265679061413,-0.767595648766,-2.22920608521,-1.87965667248,-0.561749994755,-0.986150026321,-0.541473031044,-0.151787936687,-0.489292800426,-1.35870158672,-0.714115798473,0.245535776019,0.256104499102,-0.340153545141,-2.96737957001,-0.0715407729149,-2.29336261749,-0.319835275412,0.318117171526,-1.3342499733,-0.811134755611,-0.251773297787,-0.856259047985,-0.142880439758,-0.358864188194,0.896937727928,0.155196174979,0.013118326664,-0.846816182137,-0.226523369551,-0.472499132156,-0.608772158623,0.540300488472,0.415965735912,1.22885036469,0.109877407551,0.571145772934,0.299212574959,-0.043298073113,-0.321412503719,-0.24676668644,-0.264234662056,-0.322000652552,0.113050661981,0.297199964523,-0.727100014687,-0.351700007915,0.163900017738,0.170549988747,1.07695007324,-0.0689999759197,-0.700299978256,-0.845749974251,1.75370001793,1.18139994144,-0.0822999998927,1.07109999657,-0.266200006008,-0.0976999998093,1.28320002556,-0.331800013781,0.9007999897,-0.515900015831,-0.333200007677,0.416800022125,0.689549982548,0.587300002575,-1.48369991779,0.548200011253,-1.44089996815,1.69959998131,-0.549199998379,0.467500001192,-0.987699985504,-2.12179994583,-0.225999996066,-2.89829993248,0.615700006485,-0.633000016212,-2.5016040802
3553,0.134568527341,0.22027862072,-0.767615795135,2.8800907135,3.55159711838,-0.112346746027,0.273550003767,0.249922186136,0.244055613875,0.474847376347,-0.515558063984,-1.01248443127,0.512991189957,-1.11745607853,0.66018974781,0.679520726204,-0.987198233604,0.119259700179,-0.226390853524,1.31340956688,0.471192926168,-1.04260003567,0.113549277186,0.0655279606581,-0.890949964523,-0.661190390587,0.875078439713,0.887492537498,0.971095263958,-0.675700008869,0.48659992218,0.181692048907,0.491555780172,0.0278458707035,1.99466073513,-0.0486833974719,-0.0933064818382,0.0443212836981,-0.193230301142,3.58496403694,1.06335020065,1.35588443279,-0.974880695343,-0.202388241887,1.0542999506,0.470778763294,-0.0826960429549,1.27591490746,0.249739974737,-0.00714553147554,-0.29944267869,-0.865097463131,-0.762713074684,1.52728450298,0.629003405571,0.874777674675,-0.0231098532677,-0.696859240532,-0.592801868916,-0.540403008461,-0.406364679337,-0.727368116379,0.148995801806,0.578380465508,0.686847984791,0.480233371258,0.385004937649,0.637210488319,-0.982433915138,-0.0333999991417,-0.567300021648,0.0227500200272,1.05585002899,0.934049963951,-0.148049995303,0.896199941635,-0.65885001421,0.566999971867,-1.00829994678,-1.13080000877,-0.581700026989,-0.104500003159,1.01549994946,0.753600001335,-0.878700017929,-0.833599984646,-0.594049990177,0.0169500112534,-0.473550021648,0.363100022078,0.840049982071,0.567000031471,0.784399986267,-0.4986500144,-1.46270000935,-1.0748000145,-0.33259999752,0.276300013065,0.193000003695,-1.23029994965,0.276300013065,2.07820010185,0.111500002444,-1.34870004654,3.44344997406
427,-0.00651037693024,-0.0142556279898,1.13318705559,-1.77309548855,-1.40689277649,-0.499486029148,0.674899995327,0.489891380072,-0.416753023863,-0.215952143073,0.486931204796,0.0973248332739,-0.587591230869,-1.1208794117,-0.310483038425,-0.609842598438,0.316932886839,-0.629867494106,-0.609809577465,-1.09377086163,-0.319884061813,0.273450016975,-0.354072928429,0.33912011981,-0.138099998236,-0.99969035387,-0.130542218685,-1.93330335617,2.5570063591,-0.120349995792,-0.110249996185,1.03526067734,0.491443097591,-0.606477499008,-0.532118916512,0.137862294912,-0.693396449089,4.00644540787,1.01171970367,-1.8338561058,0.140764504671,0.0741449147463,0.00581075251102,1.05681407452,1.18279993534,1.05819094181,0.315935313702,0.126014441252,0.24578602612,0.281664699316,-0.0313727036119,-0.228845179081,0.276582986116,-0.176185250282,0.694348931313,-1.34335696697,0.540569961071,-0.26651674509,-0.947004079819,0.239551514387,1.47807729244,-1.32885909081,1.07929086685,0.0752396136522,1.08755671978,-0.416033357382,0.958425819874,0.344734460115,-0.106568068266,-0.0775499939919,-1.37630009651,-0.192100003362,-0.243950009346,-0.615999996662,-0.98189997673,-1.1454000473,-0.273900002241,0.778499960899,0.163800001144,0.561600029469,-1.73720002174,-1.53910005093,0.234599992633,1.1128000021,0.484600007534,-1.84319996834,-0.0418999940157,0.134649991989,0.325699985027,-1.62420010567,0.432150006294,-1.17489993572,-0.718900024891,-1.38275003433,-0.134200006723,0.329299986362,1.71080005169,1.93289995193,2.05859994888,-0.223800003529,-0.837100028992,0.0428999997675,-0.173099994659,0.273400008678,-0.0815465897322
5898,0.0663951039314,-0.703422427177,0.297009527683,0.360446810722,1.85732972622,0.346581935883,0.0638499930501,-1.6559844017,-0.0523353815079,0.25227406621,-0.016856810078,-0.828252673149,-0.177794635296,-0.364255994558,1.39285492897,1.92055654526,0.16774533689,-0.936940431595,-0.2820494771,-1.26574683189,0.49138841033,1.24804997444,0.143384248018,-0.277915209532,0.508949995041,0.286738634109,0.434827774763,0.535606324673,1.17061042786,0.847450017929,-2.14400005341,0.492918640375,0.193126797676,0.960711836815,0.00591789279133,0.505366325378,0.580346107483,-6.98028039932,-2.14480352402,0.813937425613,1.22163581848,0.327060103416,2.23940587044,0.442286580801,-0.398649990559,0.754190087318,0.51251333952,-0.563674807549,-0.323780179024,-0.0365721695125,-0.029189132154,0.306577682495,0.434603333473,1.08503746986,-0.429383516312,-0.569055318832,-0.409789741039,-0.604181051254,-0.241200149059,-2.28949260712,0.572838783264,0.523387074471,-0.0466400831938,-0.273512899876,0.00229010730982,0.260199993849,-0.841797828674,0.391494572163,-0.185106277466,-0.707450032234,-0.0161499977112,-0.0997000038624,0.108899980783,-4.62855005264,-0.460399985313,-0.811899960041,0.284699976444,-1.44459998608,0.712700009346,2.06999993324,1.81799995899,0.593299984932,0.225299999118,-1.04419994354,0.234799996018,-1.41129994392,0.0250500142574,-0.10949999094,-0.176099985838,0.608250021935,0.347400009632,-0.205199986696,0.417799979448,0.725250005722,-0.873399972916,0.989799976349,0.674499988556,0.134499996901,-0.0908999964595,-1.56449997425,-0.117600001395,0.411000013351,1.03849995136,-2.48869991302,1.03967392445
23365,-0.0976515412331,-0.379022419453,0.682719111443,0.590881943703,-1.22234869003,0.553223252296,-0.0879500061274,0.0291972160339,0.314851641655,0.337778747082,0.0632450208068,0.372325450182,0.462749630213,0.262916773558,-0.188101053238,-0.165560603142,-0.763288140297,-0.590069532394,-0.102099791169,-0.0943876504898,0.7009126544,-0.252749979496,-0.595355331898,-0.859044492245,-0.292850017548,-0.387782782316,1.61197972298,-0.286470711231,-1.13857364655,-0.63504999876,-0.482650011778,0.40513074398,0.724307000637,-0.0964475795627,0.289976447821,0.450880259275,-0.0516444593668,-0.71145260334,1.14322674274,0.0171439647675,2.23076081276,-0.520362913609,1.80883574486,-0.770153999329,0.680850028992,0.0134268030524,0.441974669695,0.276104092598,0.52668517828,0.378151476383,0.00594706833363,0.474051177502,0.0796753764153,-0.871829986572,0.36719763279,0.142291009426,-0.134919822216,-0.0932407975197,0.156188666821,0.674296379089,-0.963254213333,-0.339137762785,0.0575786828995,-0.555137515068,0.00610276311636,-0.0629000067711,-0.424982398748,-0.293697178364,0.795162022114,0.194649994373,-0.635850012302,0.869000017643,-1.24380004406,0.423099994659,0.161349982023,-0.401300013065,-0.734950006008,-0.275200009346,-0.193700000644,0.630299985409,1.90110003948,-0.567600011826,0.316900014877,-0.475100010633,-1.32290005684,-2.2281999588,-0.288199990988,0.0577500015497,0.0362999737263,0.587549984455,-0.0725000202656,-0.622449994087,-0.837650001049,1.01154994965,-0.304699987173,0.0,-1.0882999897,-0.902700006962,1.36310005188,-1.65690004826,-1.37139999866,1.58239996433,-0.366499990225,0.509199976921,0.00981542468071
6657,-0.768560111523,-0.070250660181,-0.754301786423,1.66376137733,1.76212382317,-0.364278078079,1.82819998264,1.22020184994,-1.13991224766,-0.331914424896,-0.224414080381,-0.345806092024,0.0603304579854,0.884487211704,0.671183466911,0.419111549854,-0.622869253159,-0.232959136367,0.0290719419718,1.02873563766,-0.371789455414,-0.421649992466,0.384497970343,0.628021717072,-1.10640001297,-0.374164432287,2.25862550735,1.97464966774,-2.04658603668,-0.911550045013,0.957050085068,-0.398571252823,-0.135404914618,-0.592785477638,1.55110573769,0.0870959758759,-0.629700660706,1.06865417957,0.0908945649862,2.17715287209,0.778685808182,-1.56977176666,0.363017380238,-0.422449052334,-0.314300000668,0.30533093214,-0.245374798775,0.705251336098,0.544500291348,0.344469308853,-0.245649784803,-1.44417190552,-0.451385378838,0.230956822634,0.137780994177,-0.107954114676,0.0623871460557,-1.15740847588,-0.28343629837,-0.0869162380695,-0.934616684914,-0.312950462103,-1.14488053322,0.209713667631,0.453008592129,-0.824833393097,-0.22839987278,-0.474976181984,-0.0218136906624,-0.588549971581,-0.308050006628,-0.677500009537,-0.387149989605,-0.347050070763,-0.0511000156403,-0.432550013065,-0.911100029945,0.0483999960124,-1.4607000351,-0.771600008011,-1.64139997959,-0.615299999714,-0.568700015545,-1.15890002251,-0.461899995804,-0.675899982452,-0.676949977875,0.0672499984503,-0.430700004101,0.11669999361,-0.371200025082,0.139500007033,1.57244992256,-0.230150014162,-0.904299974442,-1.5393999815,1.67509996891,-1.16079998016,-0.141000002623,2.98589992523,2.68530011177,6.16410017014,-1.69120001793,-0.319200009108,1.94764780998
