rid,CPC010_A375_6H:BRD-A56245458-001-07-3:10,CPC010_A549_6H:BRD-A56245458-001-07-3:10,CPC010_A549_24H:BRD-A56245458-001-07-3:10,CPC010_HA1E_6H:BRD-A56245458-001-07-3:10,CPC010_HCC515_6H:BRD-A56245458-001-07-3:10,CPC010_HEPG2_6H:BRD-A56245458-001-07-3:10,CPC010_HT29_6H:BRD-A56245458-001-07-3:10,CPC010_MCF7_6H:BRD-A56245458-001-07-3:10,CPC010_MCF7_24H:BRD-A56245458-001-07-3:10,CPC010_PC3_6H:BRD-A56245458-001-07-3:10,CPC010_PC3_24H:BRD-A56245458-001-07-3:10,CPC010_VCAP_6H:BRD-A56245458-001-07-3:10,CPC010_VCAP_24H:BRD-A56245458-001-07-3:10
5720,-0.912673413754,-0.730949997902,-0.010099992156,0.835270524025,0.554011642933,0.0916006267071,0.365541309118,-1.27300202847,0.333225876093,1.22028279305,1.17511689663,-1.18681621552,0.366097897291
466,-1.38367629051,0.592850029469,-0.64794999361,0.833656489849,-0.231391191483,0.280206620693,0.464174032211,0.346592187881,0.585644423962,1.07324624062,0.161889433861,0.041875846684,0.160908460617
6009,0.933581531048,-0.109300002456,1.40820002556,1.12159395218,-0.290690332651,-0.112666934729,0.551897585392,-0.176677435637,-0.696825504303,0.468069672585,-0.0768728554249,-0.495579570532,0.0791757702827
2309,0.1771312356,-0.548949956894,0.591000020504,1.08325815201,-0.320059269667,-0.325984954834,0.142279103398,0.572079122066,-0.285280585289,0.412109971046,-0.343090981245,-1.06494855881,-0.242234766483
387,0.506979107857,-0.874000012875,0.358300000429,-0.313441306353,-0.167606800795,-1.51470160484,-0.227596893907,0.671796739101,-0.197270140052,-0.358455210924,-0.447826802731,-1.0245642662,-0.639761865139
3553,-1.08938443661,0.624149978161,1.22455000877,-0.763919830322,-0.837611138821,0.635731697083,-0.960248827934,-0.634826719761,-0.696309447289,-0.704280078411,-0.951032042503,0.408550739288,-0.271005898714
427,-0.59987205267,0.203899994493,-0.2486500144,0.430866360664,0.155058592558,-0.354652822018,-0.0153064727783,0.132191568613,0.0311719179153,0.0713735371828,0.333898812532,-0.277706325054,0.388039290905
5898,1.20856356621,0.223600000143,-0.499900013208,0.457018077374,0.25288054347,0.332075089216,-1.30836856365,0.644327104092,0.444271028042,0.648147702217,0.582562208176,-0.54566347599,-0.850558936596
23365,0.0180437937379,-0.945649981499,0.51884996891,-0.243583574891,-0.454802572727,-0.75053101778,0.560495972633,0.387400150299,1.00246477127,-0.779295563698,-0.2805313766,0.290115654469,-0.994107484818
6657,0.725152671337,-0.795249998569,0.652750015259,-0.829563617706,-1.15299391747,0.837540149689,-0.810706973076,-0.7542283535,-0.631902515888,-1.37132167816,-0.640142261982,0.94753241539,0.242576554418
5054,-0.346557974815,2.29169988632,-1.36650002003,1.56178474426,0.562749922276,-0.23288962245,-0.618713617325,-0.510409235954,-0.375840783119,-0.468997120857,-0.190708458424,0.313181370497,-0.658152461052
3108,0.439362645149,-0.020800024271,-0.505599975586,-0.418864607811,0.245610892773,0.7083081007,-0.303313970566,-0.478915035725,0.365749120712,0.351038068533,0.669013142586,-0.326059997082,-0.681433081627
1950,0.208677977324,-0.982450008392,0.287699997425,-0.508647203445,-0.914213895798,1.14556407928,-0.425145804882,0.110182151198,-0.134849995375,-1.21857082844,0.10951269418,1.90293085575,-0.103884391487
351,0.546251296997,0.427300006151,0.286199986935,-0.0683989524841,0.643187522888,0.882447838783,-0.287281811237,0.321835577488,-0.526617765427,0.286953806877,-0.262869358063,0.116570010781,-0.220414400101
