rid,CPC013_A375_6H:BRD-K70500696-001-01-6:10,CPC013_A549_6H:BRD-K70500696-001-01-6:10,CPC013_A549_24H:BRD-K70500696-001-01-6:10,CPC013_ASC_24H:BRD-K70500696-001-01-6:10,CPC013_HA1E_6H:BRD-K70500696-001-01-6:10,CPC013_HCC515_6H:BRD-K70500696-001-01-6:10,CPC013_HEPG2_6H:BRD-K70500696-001-01-6:10,CPC013_HT29_6H:BRD-K70500696-001-01-6:10,CPC013_MCF7_6H:BRD-K70500696-001-01-6:10,CPC013_MCF7_24H:BRD-K70500696-001-01-6:10,CPC013_NEU_24H:BRD-K70500696-001-01-6:10,CPC013_NPC_24H:BRD-K70500696-001-01-6:10,CPC013_PC3_6H:BRD-K70500696-001-01-6:10,CPC013_PC3_24H:BRD-K70500696-001-01-6:10,CPC013_SKB_24H:BRD-K70500696-001-01-6:10,CPC013_VCAP_6H:BRD-K70500696-001-01-6:10,CPC013_VCAP_24H:BRD-K70500696-001-01-6:10
5720,-2.25200009346,0.589800000191,1.37300133705,0.368313908577,1.38113045692,1.24817287922,0.244832992554,1.22171068192,0.403126657009,0.678015887737,0.181400001049,0.708551168442,-0.0021056085825,0.0742123052478,-0.897984921932,-0.0904109925032,-0.55092716217
466,0.629899978638,0.534250020981,0.382293820381,0.820056557655,0.474922478199,0.26986142993,-0.643838822842,-0.448492228985,-0.070825509727,0.746870994568,1.15334999561,-0.143306896091,0.669522881508,0.316567361355,-0.384170532227,0.205291822553,-0.397522807121
6009,-3.83746671677,0.599650025368,0.64074075222,-0.643318712711,1.1702246666,0.0710758343339,-0.306355118752,-0.0116534233093,-0.503446340561,0.486618816853,0.863799989223,-0.349646478891,-0.473664432764,0.66125369072,0.149982243776,-0.530777335167,-0.244004368782
2309,0.787999987602,2.12240004539,0.321884542704,0.0229778885841,0.580865740776,-1.21539855003,0.720386087894,0.921045184135,0.0313347429037,-0.404504299164,0.5679500103,0.839863657951,1.32384514809,-0.702550768852,0.137909352779,-1.07217860222,-0.691686093807
387,0.493733346462,-0.55579996109,0.0950330197811,-0.0406680330634,0.463604986668,0.752551615238,0.122127637267,0.404008150101,0.000197876244783,0.244633361697,0.13124999404,-0.169612541795,-0.327196598053,0.49026504159,-0.254946529865,0.262549728155,0.0368159115314
3553,0.722500085831,0.464650005102,-0.468925714493,-0.182166725397,-0.722746610641,-0.205777540803,-0.0817662477493,-0.78781914711,-0.509059250355,-0.191557481885,-1.10749995708,0.441659659147,-0.745770096779,0.287098437548,0.505921006203,0.848427057266,0.853965520859
427,-0.641766726971,0.141149997711,-0.355087578297,-0.527946412563,-1.59659457207,-0.405273318291,-0.89441126585,-0.425717890263,-0.564812898636,0.794619858265,1.08644998074,0.20447075367,1.0172586441,0.136243462563,0.412533998489,0.884470462799,0.453468978405
5898,0.388133347034,0.854750037193,0.00474590063095,0.265935570002,-0.837895929813,-0.744418382645,-0.928066492081,-0.941347181797,0.0534994155169,0.200293004513,-0.941249966621,-0.656207561493,-0.503402590752,-1.04981672764,-0.604706287384,0.608940958977,0.71580684185
23365,1.10440003872,-0.207499980927,-8.55489730835,0.327383667231,-0.407711684704,-1.12752783298,0.106005430222,-1.08926796913,-0.184812158346,-0.159822300076,-0.245550006628,-0.0384031161666,-0.798242509365,2.49424552917,-0.533351302147,-0.0832553505898,0.791621685028
6657,1.36433327198,-0.198450028896,-0.777625501156,-1.06257355213,-0.868353128433,-0.884395956993,-0.460907578468,-1.626101017,-0.678720831871,-0.574005901814,0.93130004406,0.449908852577,0.116164334118,0.227784112096,0.485797405243,0.363348037004,0.783220589161
5054,3.87863349915,-0.737500011921,0.0799381732941,0.626492440701,0.668955206871,-0.0739069133997,-1.38410115242,0.248991966248,0.215010926127,-0.661654472351,0.218200013041,0.254151940346,-0.2541680336,-0.31945168972,-0.400295883417,0.286436080933,-0.603331327438
3108,1.12286674976,0.328649997711,0.957407593727,0.95344209671,0.0925725549459,-0.202384963632,0.355889439583,-0.481613099575,-0.080256126821,-0.380774915218,-0.87190002203,-0.5919688344,-0.199068874121,-0.0654636025429,4.3806886673,-0.293961912394,-0.560205578804
1950,2.11396670341,-0.635499954224,-0.711275398731,-0.395209103823,-0.809659302235,-1.3014626503,-0.594377279282,0.332460105419,-0.877035737038,-0.644775748253,-0.825600028038,-0.471784114838,-0.161237925291,0.288945317268,0.833541274071,0.0466819293797,0.689896702766
