rid,CPC009_A375_6H:BRD-K37150847-001-10-1:10,CPC009_A549_6H:BRD-K37150847-001-10-1:10,CPC009_A549_24H:BRD-K37150847-001-10-1:10,CPC009_HA1E_6H:BRD-K37150847-001-10-1:10,CPC009_HCC515_6H:BRD-K37150847-001-10-1:10,CPC009_HEPG2_6H:BRD-K37150847-001-10-1:10,CPC009_HT29_6H:BRD-K37150847-001-10-1:10,CPC009_MCF7_6H:BRD-K37150847-001-10-1:10,CPC009_MCF7_24H:BRD-K37150847-001-10-1:10,CPC009_PC3_6H:BRD-K37150847-001-10-1:10,CPC009_PC3_24H:BRD-K37150847-001-10-1:10,CPC009_VCAP_6H:BRD-K37150847-001-10-1:10,CPC009_VCAP_24H:BRD-K37150847-001-10-1:10,CPC019_A375_6H:BRD-K37150847-001-05-1:10,CPC019_A549_6H:BRD-K37150847-001-05-1:10,CPC019_A549_24H:BRD-K37150847-001-05-1:10,CPC019_HA1E_6H:BRD-K37150847-001-05-1:10,CPC019_HCC515_6H:BRD-K37150847-001-05-1:10,CPC019_HEPG2_6H:BRD-K37150847-001-05-1:10,CPC019_HT29_6H:BRD-K37150847-001-05-1:10,CPC019_MCF7_6H:BRD-K37150847-001-05-1:10,CPC019_MCF7_24H:BRD-K37150847-001-05-1:10,CPC019_PC3_6H:BRD-K37150847-001-05-1:10,CPC019_PC3_24H:BRD-K37150847-001-05-1:10,CPC019_VCAP_6H:BRD-K37150847-001-05-1:10,CPC019_VCAP_24H:BRD-K37150847-001-05-1:10
1950,0.91901910305,-0.432674050331,-0.474099993706,0.648814797401,0.942365705967,1.62980973721,-0.932435870171,0.833839833736,2.19479990005,1.45594847202,3.00441813469,0.735238194466,0.588065207005,3.56558442116,-1.15345001221,-0.235866725445,0.671921014786,-0.0546263456345,0.372777491808,0.00106199178845,0.198132097721,-0.945537984371,3.68714952469,0.27079859376,-0.753858447075,-0.661143660545
351,0.502397596836,-0.908207833767,0.29929998517,-0.221714243293,0.293967843056,-0.57943290472,1.64611196518,-0.408638834953,0.55009996891,0.869410097599,-0.0834377110004,-1.20449531078,0.492813885212,-0.215296596289,-0.511600017548,0.0,-1.04666924477,-0.15571051836,-0.623243629932,-0.778149187565,-0.750960350037,-0.658877134323,-0.454920530319,-0.858212769032,0.591039299965,0.310479521751
4846,2.07769608498,-0.739824175835,-0.171499997377,0.386087238789,1.21618270874,0.228694587946,2.85776543617,1.7321587801,0.568799972534,1.6076593399,0.388725817204,-0.301137685776,0.0873257964849,-0.334164977074,-1.15840005875,0.267599999905,-0.722841799259,0.0696396008134,0.850107550621,-0.814568042755,-0.663280665874,-0.0557261258364,-0.307195752859,-0.17356801033,0.689181268215,0.016987875104
1452,-0.221077740192,-0.489676773548,0.315800011158,-0.921540141106,-2.7123670578,-0.853383600712,0.601916491985,1.02114677429,1.2650500536,-0.311169415712,-0.250252723694,-0.24807241559,-0.21050645411,-0.029237953946,-1.7892999649,-0.478266656399,0.00168173015118,0.597391426563,0.223583221436,-0.621802031994,0.461910486221,0.387126147747,-0.767618179321,-1.02127659321,0.411383569241,-0.725810647011
4776,0.735044598579,0.327559769154,-0.664649963379,0.413467288017,0.079796820879,0.45481723547,-1.01249206066,2.26263213158,1.43919992447,0.715530395508,0.826286911964,0.832863986492,-0.673608839512,1.24118065834,-0.89494997263,0.939600110054,-0.0818538367748,-0.202764779329,0.476253092289,0.709653675556,-0.454056918621,-0.986105561256,-0.213746339083,0.588025510311,-0.537932276726,-0.823354661465
6908,-0.922935545444,-0.871306955814,-0.652400016785,0.359135568142,0.190701201558,-0.205228865147,0.746474087238,5.75329256058,0.925050020218,-0.304725497961,-0.147342979908,-0.0369330197573,0.981907725334,0.0927964001894,0.307699978352,-0.015900015831,0.404107540846,2.95808601379,-0.599169492722,0.144048094749,0.299051105976,0.715106368065,0.34580463171,-0.331161022186,0.219168543816,0.417276471853
672,-0.564335823059,0.217544749379,0.839650034904,-0.216365203261,-0.77863663435,0.0445934012532,0.738268852234,2.66577553749,-1.66480004787,0.331280350685,-0.0166455786675,0.0412459075451,0.099206507206,-0.519140899181,0.548400044441,0.872066736221,1.14417481422,1.14275169373,0.176267057657,-1.11545813084,-0.0213894955814,1.27310085297,-0.248721003532,0.850893735886,1.0399119854,0.219454839826
5710,-2.05309724808,0.259473085403,-0.470850020647,-0.559329509735,-1.20203983784,0.0801557898521,0.0709420144558,1.79685902596,-0.192949995399,-0.761306762695,-1.23585736752,-0.537806689739,-2.60285615921,0.222854584455,0.729799985886,-0.397900044918,-0.192019149661,-0.559413611889,-0.228643774986,0.71262550354,0.562236726284,0.455077916384,0.508566260338,-0.350729912519,0.805724143982,-0.283672183752
2115,-0.0165469646454,1.22195577621,-0.574699997902,0.367624223232,0.524130761623,0.346573263407,2.81314969063,1.00492215157,0.290550023317,0.552906036377,2.5048789978,4.02862787247,-1.02958440781,0.429785966873,-1.07310009003,-0.445533335209,-0.56894659996,1.18826460838,-0.489741504192,0.474980950356,-0.255079030991,-0.519970178604,-0.327133595943,-0.718763411045,-0.883820295334,-0.241060972214
7015,0.731716871262,0.623218417168,-0.440299987793,0.447808086872,0.0163372829556,-0.295760750771,1.41887056828,3.31597185135,1.89025008678,0.794192314148,0.559964179993,-0.0854947268963,-0.131529539824,0.65046942234,-0.00349998474121,0.11303332448,-1.06379413605,-0.233641952276,0.995140135288,-0.185904443264,-0.175582736731,-1.03550565243,0.487275898457,-0.0742767602205,-0.416275560856,-0.966563940048
8726,-0.392351508141,-0.0363253355026,1.0802500248,-0.0917731374502,0.0896444320679,0.831845760345,0.930234372616,2.98948955536,-3.03959989548,0.49946591258,-0.873155593872,0.0700362473726,0.631487905979,-0.684198081493,1.31044995785,0.456133335829,0.588496685028,0.761427402496,1.33407342434,0.33900475502,0.531761348248,0.658469319344,1.59402346611,1.75877463818,2.09965586662,0.699070394039
2185,1.00059151649,0.529245734215,-1.33494997025,0.358305752277,0.385657906532,-0.0647596567869,2.41156363487,5.86467504501,1.09135007858,1.03608739376,0.861703515053,0.438450992107,-0.541061580181,0.872174263,-0.653100013733,-0.484566688538,-0.716208517551,-0.021319180727,-0.0246188342571,0.873797297478,-0.13798943162,-1.03066921234,-0.52063369751,-0.207063660026,-0.900056123734,-1.36027169228
3315,-0.186296954751,0.336009025574,0.0560000091791,0.799952030182,-0.102603204548,-0.286764889956,0.859625995159,0.431852579117,-0.469599992037,-0.544530332088,-2.35394310951,0.598414063454,-0.15021187067,0.0676692649722,0.546000003815,-0.278933346272,0.432133078575,-0.834939062595,-0.0294250920415,0.215191245079,0.0253151282668,0.127008169889,-0.128580749035,-1.16638040543,-0.677401304245,0.677847504616
5289,0.403600156307,0.0708978921175,-1.05799996853,-0.0320511572063,0.470728754997,-0.615922391415,1.20907342434,4.53643989563,-0.759099960327,0.421018332243,0.624423980713,-2.33487939835,-0.524262666702,-0.630921840668,-0.898650050163,-0.0366333425045,-0.28893917799,0.0346698760986,-0.192279621959,0.342207878828,-1.05777084827,-0.420284807682,4.48080873489,-0.0462072491646,-0.419032692909,-0.7534263134
868,0.976380288601,1.50178802013,-5.52780008316,-0.584060370922,-0.240275382996,-0.888635516167,1.43105351925,1.51777732372,-0.185400009155,0.255355238914,-0.322417229414,1.19595479965,-0.68992215395,0.268438130617,-0.429149985313,0.308600008488,0.0773340389132,0.924148797989,-0.801140546799,-0.767267942429,0.411387324333,-1.25681209564,3.41344261169,-0.348765462637,1.54285621643,-0.66675645113
1677,1.39217591286,-0.209791868925,-1.61495006084,1.18255889416,0.272087424994,0.822602033615,1.64329266548,6.85237121582,1.57280004025,0.610201835632,0.245731860399,0.62692129612,-0.739869475365,0.401981949806,-0.642799973488,-0.225633338094,0.141691237688,0.437426000834,0.463457524776,0.711687445641,-0.0690398290753,-0.737434029579,0.867327034473,-0.121532514691,0.267998099327,-0.617553472519
7043,0.112984322011,0.590679764748,-0.334850013256,0.43340459466,-0.244339987636,0.40152913332,2.48532962799,3.49313235283,0.854449987411,1.50185835361,2.21029186249,0.20028758049,-1.15101790428,0.753363490105,0.37215000391,0.084866642952,-0.0686507076025,0.271286129951,-0.698479413986,0.156684577465,-0.234424725175,-0.771798849106,-0.652954280376,-0.0765853747725,-0.66346770525,-0.595919370651
5613,0.323063015938,1.12812972069,0.239650011063,0.473239481449,0.129250898957,0.259056299925,1.23503375053,1.17874360085,1.50049996376,1.12304615974,2.00128555298,1.00639641285,-1.10798931122,0.348046958447,-0.29264998436,0.742233395576,-0.104034498334,-0.196316301823,0.248382166028,-1.2415651083,-0.17686624825,-0.659490823746,-0.216875657439,-0.0486064814031,-0.711073994637,0.174203336239
595,-0.60016566515,0.914198756218,0.110249996185,0.596673130989,-1.23005521297,0.503591537476,2.00177669525,1.37709975243,-0.515799999237,-0.701214492321,-0.804512560368,-0.628222465515,0.159917265177,0.26352083683,0.786800026894,-0.128700017929,0.73241186142,-0.188804104924,-0.177722215652,-0.449950575829,-0.00773676112294,-0.401811242104,0.510284602642,-0.195248290896,0.16906657815,-0.125124543905
4793,0.993290662766,-0.0585882514715,-0.976899981499,0.010836660862,1.04376745224,0.187667131424,0.955706655979,5.2993645668,2.57774996758,-0.0445564091206,0.027194224298,-0.428081929684,0.352868795395,0.0369685031474,0.986050009727,0.499433338642,0.00232197344303,0.653543591499,0.654253840446,0.682377874851,-1.20485758781,0.0992790609598,-0.271980971098,-0.667856574059,-0.0130066759884,0.530055642128
2736,1.05185699463,0.535733819008,-0.75125002861,0.755259394646,0.133105814457,0.354077428579,1.71531045437,1.26040780544,2.69589996338,1.31005203724,0.138605922461,-0.0181462913752,-0.85898566246,-0.249413967133,-0.154299989343,0.355699956417,-0.0581405684352,0.130872949958,-0.365214407444,-0.43582046032,0.104797780514,-0.789802491665,-0.951233804226,-0.322852700949,0.301754832268,-1.06195759773
5290,1.32303583622,-0.578823149204,-0.938549995422,0.136286884546,0.233239561319,-0.580616235733,1.8661390543,0.683514356613,0.79439997673,2.0209479332,0.743331074715,0.366965740919,0.577367067337,0.121003180742,-0.431400001049,0.0820332765579,-1.12800908089,-1.3244137764,1.24884009361,0.291015952826,-0.518116235733,-1.14959192276,-0.219261080027,0.587387621403,-1.47550082207,-0.348368406296
6194,0.000109093532956,-0.440600842237,-0.551200032234,-0.050071824342,-0.00121117162053,5.5073567637e-05,-1.66743516922,-0.237382173538,1.82695007324,-0.374503791332,-1.85528254509,-0.0964801460505,-0.192736312747,-0.473071932793,0.0,-0.392266690731,-0.544068336487,-0.103445038199,-0.000359878089512,-0.15438310802,-0.0758359134197,0.439770907164,0.683533489704,-0.0194693617523,-0.0145915905014,-0.200902119279
1676,0.453404188156,0.566056251526,0.116049990058,0.272416710854,-0.690366625786,0.0947792232037,-2.22992348671,3.15036439896,0.537499964237,0.881755113602,-0.666602134705,0.721129894257,-1.04622840881,0.888040781021,0.367749989033,0.612133324146,-0.610172212124,-1.28281116486,0.36006218195,0.418267846107,-0.444284290075,-1.10835850239,-0.668324232101,0.326591968536,-0.845172643661,-1.12703883648
23512,-1.04121851921,-0.430170536041,0.737350046635,0.171288579702,-0.883038699627,0.396453022957,-0.115753829479,1.70744287968,-0.0791999995708,-0.413389831781,-0.946028590202,-0.270461559296,-0.349736094475,0.443686842918,0.458350002766,0.325100004673,-0.117243543267,0.198452472687,0.393961191177,-0.428503155708,0.0900802314281,0.279651761055,-0.197983056307,0.322154909372,1.14571332932,0.763418316841
148022,-1.51837682724,0.487340301275,-0.920399963856,0.0345779135823,-0.815623879433,0.693746984005,1.95423948765,3.87525939941,1.39160001278,1.36913573742,-1.18732726574,0.0147550553083,-0.838963508606,0.0868150740862,0.170100003481,-0.22706669569,1.09138214588,0.983073115349,-0.620957314968,-0.0568256787956,0.942312002182,0.110988691449,0.259651690722,-0.0461376830935,0.458216279745,-0.238140881062
1906,0.494871199131,-1.09629154205,1.98660004139,0.530884742737,-0.221900165081,-0.165007576346,1.52930307388,1.24579834938,0.914349973202,0.330318003893,-0.157795503736,0.76903963089,-1.51504349709,-0.392224311829,0.879500031471,0.454100012779,1.07294940948,-0.696043133736,0.76271545887,0.321189701557,-0.651917874813,-1.52358031273,-0.938541293144,0.318525761366,-2.25025367737,-0.642123699188
8878,-0.931792974472,-0.921786308289,1.07414996624,-1.37266004086,-0.390606254339,3.51132297516,-0.232986539602,1.04776191711,0.125650003552,-1.03419780731,-0.723019599915,-0.76556634903,0.28845846653,0.229128599167,0.00065000000177,0.500800013542,0.502820968628,1.00692903996,0.186226278543,0.557439923286,1.32232713699,-0.00445513427258,-0.135510802269,-0.380766510963,0.302649497986,-0.33201867342
3091,-0.575614571571,-1.86855340004,0.173749998212,0.0521471202374,-1.53168046474,0.18276797235,1.1765140295,0.157818093896,-1.91834998131,-0.625396549702,0.123005092144,0.0447167903185,-1.21475577354,-0.296203166246,0.724099993706,0.500966668129,0.342501819134,1.139570117,-0.286106586456,-0.622033119202,-1.35889899731,-0.785023868084,0.337968409061,0.396686136723,-0.784805059433,-0.23841765523
5743,1.57440590858,-0.492164373398,-0.122299998999,-0.586058974266,-0.0995352715254,0.494360327721,0.42289352417,0.538489162922,1.3939499855,-0.472527742386,0.0317044854164,0.741805672646,0.839662432671,0.0802794098854,-0.346450001001,0.123933330178,-0.882583975792,3.9036231041,0.682231664658,-1.48683929443,-0.384305953979,-0.548418819904,-0.784862518311,-0.257668375969,-0.28004270792,-0.136126041412
5321,0.576644420624,0.186033278704,-0.112450003624,0.334539502859,-0.0214005857706,-0.558987081051,1.59336721897,1.24180853367,0.789149999619,0.978742778301,0.955684959888,0.747064173222,0.850955605507,0.424277335405,-0.958900034428,-0.0550999641418,-0.85493439436,-0.393302440643,-0.477816700935,-0.241399824619,-1.02280843258,-1.79773569107,-0.726200699806,0.148198604584,-1.33676588535,-0.804824233055
4144,-0.865361630917,-0.239147439599,0.0618999898434,0.0582082718611,0.956682980061,-0.752411842346,2.11147856712,1.18461227417,2.05404996872,0.323205888271,0.901111364365,0.785002112389,-0.606871008873,-1.48863279819,-0.824849963188,-0.2310000211,-0.842250704765,-0.0176968835294,0.223928689957,-1.03115832806,-0.136296257377,-0.340646594763,-0.200634002686,-0.00807473808527,-0.0649302303791,-1.53147435188
1981,1.16216230392,0.0809394717216,0.112700000405,1.08889687061,-0.10287694633,0.833335995674,1.02372896671,1.13052248955,1.87074995041,0.538699865341,1.59509909153,0.430042117834,-0.000294798985124,-0.764738678932,-0.347000002861,-0.0733000040054,0.0846390277147,0.423064410686,2.05873775482,-0.554652392864,-0.0403103344142,-0.0965684652328,0.96545612812,-0.188927590847,-0.137673646212,0.0674499496818
695,-0.0535882115364,0.529649317265,-1.81235003471,0.941423952579,-0.0806647464633,0.172458946705,4.27619504929,5.27454185486,0.942049980164,0.414202451706,0.959041953087,-0.206230610609,0.402514219284,-0.814203798771,-0.743399977684,1.11520004272,-0.650285720825,1.56194412708,1.1592566967,-0.265550494194,-0.0748801082373,3.46829605103,0.248590946198,0.287127137184,-0.0946287661791,-0.371422380209
10398,0.0535864681005,0.5608959198,-0.887699961662,0.0971602573991,-0.429078787565,0.283794850111,1.29413580894,3.78728437424,0.68875002861,0.0758059173822,-0.351209402084,0.256963908672,-0.969144165516,0.353536576033,-0.738499999046,0.197933346033,0.788769483566,-0.171121865511,-0.162961781025,-0.0111351497471,-0.765785694122,-1.17234778404,0.209176942706,0.0846400484443,-0.660763859749,-0.694102525711
5708,0.182145193219,-1.82356739044,-0.240950003266,0.387341529131,0.679040849209,3.54275155067,2.35124516487,-0.484510958195,2.2146999836,0.272061020136,-3.46840143204,0.351319074631,-0.222322046757,-0.141427218914,-1.33039999008,-1.60973334312,-0.374410867691,0.821081519127,-2.09907770157,-0.167567968369,-0.0298504047096,0.160402849317,-0.219327151775,-0.0528860464692,-1.06286072731,-0.635207176208
1213,-0.842537343502,-0.372616708279,0.727800011635,-0.211197480559,-0.115226984024,0.57187306881,0.24127548933,-0.318256855011,-0.672600030899,-0.797778844833,-0.370557963848,-1.23303866386,0.627223372459,0.579161763191,1.02294993401,-0.526266694069,0.378612577915,-0.3672914505,-0.897964596748,1.23531651497,-0.00738296285272,0.496539443731,0.494076192379,-0.183990687132,1.06242406368,0.806769788265
226,-2.08832168579,0.0207906365395,-0.487500011921,1.78722059727,-0.366073608398,-1.8884884119,-0.361599862576,1.94936192036,0.390200018883,-0.566407680511,-1.06929123402,-0.416620016098,0.33096191287,0.82409954071,0.63789999485,0.591066658497,-0.060637563467,-0.592302680016,0.759653627872,-0.324925303459,-0.0586034506559,0.196670696139,-0.20721295476,-0.274919480085,0.862855553627,0.338407456875
6777,1.887114048,1.68445694447,-0.637700021267,0.0525878295302,-1.05594360828,-0.706495404243,2.63989567757,4.11932420731,1.62820005417,0.210432499647,0.480948269367,-0.400059133768,-0.0675456002355,-0.496098816395,-0.087249994278,-0.175700008869,0.297102570534,0.67524510622,-0.139333546162,0.0928104147315,1.19731080532,0.881756365299,0.547595322132,0.345071732998,1.01071166992,-0.819516718388
2113,-0.525053858757,0.107432693243,-0.872150063515,1.12945783138,0.00684773921967,0.656084179878,1.55627810955,2.46133160591,1.70580005646,0.205059602857,-0.62922680378,0.439398348331,-1.74672293663,0.455549031496,-0.587499976158,-0.243733346462,0.23054663837,-0.0592468231916,0.224221795797,-0.999072730541,0.056958809495,-1.11566507816,-0.620427012444,-0.208598911762,-1.39165484905,-1.52430105209
3329,-1.23708224297,-0.747750639915,0.458449989557,0.204946726561,0.0280559360981,0.269314646721,1.15164446831,1.07087492943,0.153749987483,-1.22354590893,-0.969136655331,-0.528625965118,0.205265969038,0.928591489792,-0.310799986124,0.424766659737,0.154914692044,-0.0181099176407,-0.729393482208,-0.711977481842,0.372570425272,0.453734517097,-0.195050731301,-0.1126672104,0.354067742825,0.422929465771
1050,0.973853826523,0.173428818583,0.70759999752,1.83259701729,0.91168409586,0.498240023851,0.852452278137,2.9347448349,2.69464993477,0.10897770524,1.27618718147,-0.476059556007,0.343924701214,0.057596385479,1.09614992142,-0.414633393288,-0.255418211222,1.19862115383,0.933616220951,-0.529150366783,1.06862390041,0.0496865957975,0.285423517227,-0.665785431862,0.541596591473,-0.274611115456
9491,2.04702472687,0.0261364132166,-0.932550013065,0.889422416687,0.282759845257,-0.52713316679,1.6405659914,1.4887676239,1.29104995728,1.36691808701,0.6995626688,0.624664485455,0.0333994626999,0.701656460762,0.488400042057,-0.0986666679382,0.793886482716,-0.746978521347,0.738723874092,0.244692668319,-0.809180319309,-1.35449838638,-0.0705327391624,-0.0864364728332,-1.30246531963,-0.713385045528
22926,-0.356625288725,0.289084970951,-0.809300005436,-0.768138229847,-0.68742954731,-0.769290149212,1.13595330715,3.64753055573,0.701499998569,0.346517562866,0.372075080872,0.738092839718,-1.34539580345,-0.192377313972,-0.0197499990463,-0.371933341026,0.179004341364,-0.0771340429783,-0.643027722836,-0.744125962257,-0.146283194423,0.427996277809,-0.123049676418,0.040924064815,-0.142317280173,-0.597437024117
5899,0.394178628922,-0.776196837425,-0.712899982929,0.490303039551,0.975576996803,-0.644189715385,-3.20143699646,5.34183692932,2.39155006409,0.0778642296791,-0.633757948875,0.986360967159,0.98358798027,0.141431063414,-0.446650028229,-0.287866681814,0.139183729887,-0.528863191605,-0.963469207287,-1.04057884216,-0.181205898523,0.433599710464,-0.119222983718,-0.922115921974,0.0562835931778,-0.455945193768
5467,0.0700727105141,-0.220942944288,-1.22584998608,0.405097484589,0.264856219292,-0.15486100316,0.668775737286,4.37884664536,1.5896999836,0.742562174797,0.718879580498,0.560651957989,-0.803468942642,0.109345436096,-0.305100023746,0.740500092506,0.23937214911,0.252338439226,-0.809064626694,-0.331496596336,-0.0293387360871,-1.0080177784,-0.494545519352,-0.508794307709,0.406225055456,-0.633474588394
6774,0.0678563714027,0.533652365208,0.573400020599,-0.773490011692,-0.704715013504,-0.438941329718,6.53135871887,0.249131441116,-1.04430007935,-1.06698000431,-0.114658236504,0.037079334259,-0.406377732754,0.464095175266,-0.523149967194,0.2785333395,0.567559957504,1.75375854969,0.0847060382366,-0.112154431641,0.240218475461,-0.0019014775753,-0.391342133284,0.289231479168,0.490797817707,0.462494522333
1788,0.134197935462,0.681301295757,-0.799649953842,0.0960429534316,0.314852952957,0.218710660934,1.28656852245,1.66374659538,0.757200062275,1.07047569752,0.124396547675,-0.0483478456736,-0.4840246737,0.94172078371,-0.209649994969,0.3708999753,-0.51682716608,-0.287707984447,0.228433400393,0.658985733986,-0.922686815262,-1.38058269024,-0.493814587593,0.24700075388,-1.09555006027,-0.958604514599
5921,-0.379899680614,0.0617181956768,-0.624249994755,0.0242223665118,0.819365024567,0.0431107282639,0.93123459816,4.65139913559,0.015850007534,-0.335917651653,0.2259734869,-0.172547474504,-0.758464574814,0.448771834373,0.287649989128,0.161333322525,-0.251242935658,2.43396615982,-0.516253530979,1.12761735916,0.31415617466,0.34200116992,1.12819325924,-0.341948956251,0.85385799408,0.108326911926
5721,-0.459998548031,-0.20279031992,0.168550014496,-0.709669828415,-0.02628454566,-1.21246862411,0.457162171602,2.27635622025,1.27425003052,-0.41958039999,-0.955884337425,0.0128502100706,0.660784721375,-0.403235703707,-0.368099987507,-0.846566736698,-0.11752140522,-0.257563769817,0.0741208791733,-0.384911298752,-0.41124778986,1.03979802132,0.199918761849,0.164957135916,-0.0316606462002,0.41148301959
