rid,CPC019_A375_6H:BRD-K71303366-001-01-3:10,CPC019_A549_6H:BRD-K71303366-001-01-3:10,CPC019_A549_24H:BRD-K71303366-001-01-3:10,CPC019_HA1E_6H:BRD-K71303366-001-01-3:10,CPC019_HCC515_6H:BRD-K71303366-001-01-3:10,CPC019_HEPG2_6H:BRD-K71303366-001-01-3:10,CPC019_HT29_6H:BRD-K71303366-001-01-3:10,CPC019_MCF7_6H:BRD-K71303366-001-01-3:10,CPC019_MCF7_24H:BRD-K71303366-001-01-3:10,CPC019_PC3_6H:BRD-K71303366-001-01-3:10,CPC019_PC3_24H:BRD-K71303366-001-01-3:10,CPC019_VCAP_6H:BRD-K71303366-001-01-3:10,CPC019_VCAP_24H:BRD-K71303366-001-01-3:10,MUC.CP005_MCF7_6H:BRD-K71303366-001-01-3:9.8579,MUC.CP005_MCF7_6H:BRD-K71303366-001-01-3:3.286,MUC.CP005_MCF7_6H:BRD-K71303366-001-01-3:1.0953,MUC.CP005_MCF7_6H:BRD-K71303366-001-01-3:0.3651,MUC.CP005_MCF7_24H:BRD-K71303366-001-01-3:9.8579,MUC.CP005_MCF7_24H:BRD-K71303366-001-01-3:3.286,MUC.CP005_MCF7_24H:BRD-K71303366-001-01-3:1.0953,MUC.CP005_MCF7_24H:BRD-K71303366-001-01-3:0.3651
5054,0.470713347197,-0.131349980831,-0.868713796139,1.73286581039,0.443443477154,0.825793981552,0.513797998428,0.902864813805,3.19533801079,-0.464159935713,0.456586122513,-0.632324278355,0.087952002883,1.32319116592,-0.14054441452,0.856628656387,4.3808016777,0.203983157873,0.909422039986,-0.0428451895714,0.488518089056
3108,-0.273731827736,1.35169994831,0.768415153027,0.073974698782,2.33069705963,0.0817429125309,0.390910208225,1.80829775333,2.18959116936,-0.542388737202,0.839962661266,3.57314729691,3.37736034393,-1.19601929188,-0.463347434998,-0.536080241203,0.555443406105,1.31595110893,-0.39061242342,-1.03747391701,-0.683600902557
1950,-0.556596159935,0.665950000286,0.57314324379,-0.018143132329,-0.101229935884,-1.1346487999,-0.294216454029,0.306609749794,0.897069573402,3.36199831963,0.542908608913,-0.30520182848,1.55030417442,0.386514991522,-0.105841971934,-0.230946972966,-0.802140593529,0.249624475837,0.336233496666,0.0407244265079,0.707840681076
351,0.433639407158,-0.0637499988079,1.04225754738,0.314638793468,-0.499855399132,0.143083930016,1.09392571449,-0.79589176178,1.29065048695,-0.094437494874,0.585410237312,0.164245396852,-0.797167599201,0.839066445827,-0.194277077913,0.00136808305979,-0.968568563461,0.39509049058,0.054850474,-0.126370593905,0.858381271362
4846,-0.396288305521,-0.612999975681,-0.862300217152,0.665320754051,0.0301758348942,0.24773041904,0.760631620884,3.4764289856,-0.240759313107,1.47623598576,0.80565649271,-0.767660498619,0.204771995544,0.222606480122,-0.14896556735,0.854041457176,-0.894702374935,-1.36484265327,4.31936168671,-0.868910551071,-0.132535919547
1452,0.385355174541,0.426999986172,-0.777913331985,0.514027535915,-0.0635949373245,-1.16924023628,0.878046631813,-0.472177326679,-0.63915014267,0.0840056091547,-0.539869785309,0.514888286591,0.26891720295,-1.21655189991,-0.250261902809,0.591097474098,1.0505490303,-0.259376019239,-1.0470341444,-0.700362086296,-0.493106752634
4776,0.529375255108,1.68120002747,1.10105836391,-0.137037992477,0.841506540775,0.144580021501,1.46327316761,0.775634467602,1.39189743996,0.752368092537,0.521587491035,0.712716281414,1.50101470947,0.879398345947,0.385531365871,-0.140536665916,-0.757029950619,-0.169810131192,0.643139243126,0.362689912319,0.26804998517
6908,-0.518723964691,-0.756900012493,-1.21455264091,-0.254925370216,0.319537073374,-1.19574809074,-0.809422373772,-1.2751224041,-2.65753936768,-1.22258841991,-0.958931207657,-0.612547934055,-1.98716497421,-1.7610707283,0.545202970505,-0.642682850361,0.521604120731,-1.24598968029,-1.1652405262,-0.626422166824,-0.47028362751
672,0.246172368526,0.538550019264,-0.73652535677,0.456909269094,-0.281719654799,0.0131208300591,-0.0836715400219,-0.768471777439,-4.34493160248,-1.23205494881,1.10251414776,0.146028026938,-2.08376407623,-0.140076905489,0.202259629965,0.546118497849,1.02159464359,-3.06765508652,-0.441409409046,0.412831038237,-0.434345304966
5710,-0.771279275417,-0.475349992514,-0.541236639023,1.02412331104,-0.493224203587,-0.60070514679,-0.399777382612,0.469995468855,-0.882324039936,-0.851694047451,-0.769542753696,-0.323713153601,-1.60009503365,-0.313904345036,-0.278569668531,0.138106167316,0.956216394901,-0.511014938354,-0.658182799816,-0.179912701249,-0.29007139802
2115,-0.103519037366,0.633450031281,0.218242764473,0.256826937199,2.36826753616,0.344164431095,1.07985746861,-0.842793941498,-0.716772377491,0.676813006401,1.24718844891,0.435163140297,1.35679221153,-0.867664813995,-0.318184822798,-0.694859206676,-0.288658797741,0.0318172946572,0.00214499235153,-0.655704259872,0.628683805466
7015,0.547327518463,0.801499962807,1.7062022686,0.693508982658,-0.0349818766117,0.337209284306,0.765884995461,-0.771304666996,0.175095438957,-0.260886222124,0.624908030033,0.421293348074,0.923275530338,0.667363762856,-0.536309123039,-0.17246812582,-0.96683549881,-0.0957753583789,0.0900110453367,-0.747062504292,0.196741431952
8726,0.746202409267,-0.153299987316,-0.200005993247,0.335291981697,0.481010973454,-0.306052565575,0.112966805696,0.333137899637,-1.24819004536,0.199047267437,1.04840326309,0.278508126736,-1.07528066635,0.664617061615,0.41735035181,0.849208891392,-0.0701556801796,-1.52779483795,-0.204413041472,0.37865576148,0.0632811337709
2185,0.174232065678,0.902350008488,1.76958584785,1.04491400719,-0.501484274864,0.88531434536,0.963660299778,-0.333239406347,0.903408646584,1.4508035183,0.321350514889,0.590027153492,1.19522738457,1.82094669342,-0.534233689308,-0.528451561928,-0.965290904045,0.0798001289368,0.326630234718,-0.689182221889,0.23648750782
3315,0.369154542685,-1.21899998188,0.84987950325,0.799601137638,2.27652454376,0.966021776199,0.764245986938,0.626798450947,0.226191207767,0.875361204147,0.150889843702,1.95453906059,3.39307618141,0.0,0.0,-0.112523250282,0.0,0.971394300461,0.0215428620577,0.674143135548,0.843895733356
5289,-0.611141383648,0.0134499967098,0.898386001587,-0.341589391232,0.152734220028,-0.00304052233696,-0.98638266325,-1.00275099277,0.293037772179,0.010573592037,-0.0502063035965,-0.233254790306,-0.170654952526,-0.767951190472,-1.14608407021,-0.159981250763,0.13162457943,-0.843329548836,-1.02653861046,-0.439337700605,0.568735361099
868,-0.701204955578,0.302500009537,1.53922617435,0.268475681543,-0.0333253443241,-0.358211636543,1.47708332539,-0.945099890232,1.67281997204,1.39936816692,1.54179394245,-0.569894134998,1.9691131115,2.2199587822,-1.26356232166,-0.832463502884,-0.288141399622,0.418306976557,0.499295115471,-0.813689351082,0.146345570683
1677,-0.734439313412,0.279850006104,0.420123517513,-0.608666062355,0.386033415794,-1.30295014381,-2.11731791496,2.44878864288,0.23609828949,-1.63859033585,-0.0427410975099,-1.33103632927,0.313714951277,-1.91695928574,-0.682575881481,-0.185699358582,-0.123605415225,-0.415257751942,-0.228398188949,-0.500322520733,-0.141511976719
7043,0.429377824068,0.382650017738,1.01615262032,1.02183580399,0.534251689911,1.30860590935,0.833542048931,2.00220227242,0.129327356815,0.671271681786,-0.17772591114,1.44627547264,2.14867424965,0.998924016953,0.678295969963,0.337421953678,0.876900434494,0.140248566866,1.34397339821,-0.530648112297,0.00386682152748
5613,-0.187991082668,0.1481000036,1.02328515053,0.194037273526,-0.149223268032,0.81602370739,0.144276604056,-1.84095311165,0.829720854759,-0.195111632347,0.230132743716,-0.0457994751632,0.741295337677,-0.393615037203,-0.534616708755,-0.212722912431,-0.627293288708,-0.0752766728401,0.443434178829,-0.479900628328,0.182186454535
595,-0.381785988808,-0.173199981451,-0.50433909893,0.233578324318,-0.0523113459349,-0.233617410064,0.219706594944,-0.400260388851,-0.724663197994,0.56995421648,-1.63435339928,-0.149803385139,0.358709126711,-1.64548265934,0.591403007507,0.634889960289,1.32980537415,-0.761904716492,-0.525536060333,-0.0223769843578,0.581857919693
4793,0.283222943544,-1.02184998989,0.122066274285,-0.00118194520473,0.650744438171,-0.0134756043553,-0.188638329506,1.84817397594,-1.94512677193,-0.579444169998,1.84215474129,-0.626884400845,-0.161942139268,0.881675004959,-0.702610373497,-0.190687716007,0.460695564747,-0.285630404949,0.230604484677,-0.296688884497,0.413475394249
2736,-0.355085939169,0.202099993825,-0.0933804512024,-0.416546821594,-0.95937871933,0.366179972887,0.818620979786,-0.164098709822,0.138292610645,0.558188557625,0.663164496422,0.113915868104,1.16831445694,0.337508231401,-0.307617157698,-1.04228246212,0.00103133916855,-0.272558152676,0.744439661503,-0.235331729054,0.47026565671
5290,0.217605665326,0.556149959564,1.55701541901,0.509999155998,-0.79966711998,0.000619441270828,0.680880248547,-0.542545795441,1.28213810921,0.524962306023,0.343221306801,-0.169394314289,0.861319303513,0.265206634998,-0.615298449993,-0.646380841732,-1.47510623932,-0.0676252096891,0.949907541275,-0.715912520885,0.522466897964
6194,-0.0763269364834,-0.0010000000475,1.72957754135,0.242116719484,0.000636787386611,0.0968018770218,-0.061552837491,0.148481726646,-0.270067185163,-0.0121554881334,-0.438639760017,-0.857192158699,-0.379613161087,0.450162708759,0.467010736465,-1.14799916744,-0.54223382473,0.0,-1.32469248772,-0.318573147058,-0.337973624468
1676,1.75485098362,0.982299983501,1.30560660362,1.13590836525,0.533180713654,0.8449229002,1.52981841564,1.1912355423,1.87229371071,1.43530678749,0.474406212568,0.630681693554,1.06221342087,-1.91489315033,0.485780417919,0.257292181253,-0.160467669368,0.490901887417,0.811944127083,-0.192555725574,0.313380211592
23512,0.84062898159,-0.855349957943,0.0980701893568,0.106553629041,0.271334707737,-3.87001562119,-0.243539065123,-0.278902709484,-0.485429406166,-0.17192851007,-0.458696246147,-0.103232778609,-1.43147373199,0.0793373212218,0.461261153221,0.370795488358,0.673898696899,-0.685582458973,-0.677456796169,0.22513230145,-1.32825946808
148022,1.08080542088,1.17194998264,1.5383234024,-0.341568022966,0.688673555851,1.2846391201,2.00956559181,1.76324164867,1.11506712437,1.06253755093,-0.171098023653,0.65866535902,-0.412831932306,0.908621311188,1.37263417244,0.516807198524,0.999758899212,-0.432256907225,0.580544829369,-0.286466270685,0.312628924847
1906,0.519003868103,-0.380850017071,0.22703319788,0.286786794662,-0.188696026802,-0.427809715271,1.37509846687,-0.222975686193,0.763732671738,0.66317152977,0.815694868565,-0.0169999077916,1.06244909763,0.567410588264,0.0368262529373,-0.415853649378,-0.678395867348,0.0124809443951,0.228673756123,-0.355064451694,0.580875754356
8878,0.259624779224,-0.948700010777,-0.410280942917,-0.901334106922,-0.77754843235,-0.765139520168,0.53938794136,0.626855432987,-0.364743798971,0.234273537993,-0.706774055958,-3.09113335609,-2.43303442001,-0.473152816296,0.624520361423,0.0661582946777,0.554792046547,0.408328533173,-0.148569837213,-0.21582248807,-0.409063220024
3091,0.037072069943,0.000499993562698,0.303665816784,0.650326967239,-2.26082873344,0.396703004837,0.240932419896,-0.570153653622,0.957722961903,1.08680295944,0.369571506977,-0.502010583878,0.0533001720905,-0.308818489313,-0.168861806393,-0.275532096624,0.22872698307,0.0635861754417,-0.950624883175,0.0893139615655,-0.855072140694
5743,1.24174845219,1.28874993324,2.78962254524,0.799543917179,2.96648693085,-0.270982503891,1.22981226444,-0.597850680351,-0.148637905717,1.18506097794,2.94735336304,0.191200733185,2.48829555511,-0.493358433247,-0.113297693431,-0.111936084926,-1.05259275436,-0.0579194277525,0.526897549629,-0.803838849068,-0.659489035606
5321,0.607508897781,0.549399971962,1.58364474773,0.207838833332,-0.79442191124,-0.342653036118,0.949879050255,-0.639536678791,1.11036217213,0.618816554546,0.171128958464,-0.0117530152202,-0.17711673677,0.414681315422,-0.174866080284,-0.460349738598,-1.11276674271,-0.0220144242048,0.63534027338,-0.120854794979,0.390432417393
4144,1.02037203312,-0.103099986911,0.696860849857,-0.763847708702,-1.74733734131,-1.39908051491,1.07712125778,-1.56373465061,-1.34600996971,1.31882894039,-0.55448538065,0.307146608829,0.0323356091976,-0.817258834839,-0.338009953499,0.54253411293,0.260386407375,-1.37526977062,-0.177245855331,-0.907393217087,-0.479260891676
1981,0.645026683807,-0.121700003743,-0.891191065311,-2.15236592293,0.156767457724,-0.334665060043,0.216353058815,0.245253354311,0.0774788856506,0.444509744644,0.196499824524,1.1380969286,0.303165853024,-0.426833540201,0.153388559818,0.72989320755,0.717533707619,-0.323534339666,0.572776317596,-0.495203971863,-0.637585818768
695,-0.0752241760492,4.9064002037,-0.551289796829,-0.518267512321,-0.342931389809,-0.71691608429,-0.255888998508,0.122673124075,-1.97528290749,1.58232736588,-0.523366689682,0.121356844902,-0.234233170748,-0.107211664319,0.304479122162,0.162861377001,1.01964974403,-1.19038712978,0.168453022838,0.0392612814903,-0.170512154698
10398,0.887588202953,0.297850012779,1.74571442604,-0.457281023264,1.25753355026,0.937870919704,0.068652883172,-1.06798195839,0.405699014664,-0.165439918637,-0.224719777703,1.27623140812,1.06202745438,0.171735987067,-0.460326731205,-0.48219165206,-0.960637331009,-0.156085640192,0.16662183404,-0.32102394104,0.375263243914
5708,-0.555526256561,-3.20869994164,-0.506003022194,1.62333476543,-0.645968556404,0.493236601353,0.341888815165,-1.20443212986,-0.632240533829,-0.994008362293,-2.03595685959,-0.271239727736,-0.00102011859417,-0.820911347866,-0.877672255039,-0.129342883825,0.289813250303,-0.768733024597,-0.40175139904,-1.05836176872,-0.629300951958
1213,-0.329935908318,-0.475400000811,-0.131955757737,0.924544334412,0.0361258797348,-1.03525459766,-0.00440598838031,1.03644561768,-0.326103776693,0.72231066227,0.0204995796084,0.673453629017,-1.14728188515,0.717232227325,0.413765639067,-0.348651736975,0.364844501019,0.489929974079,-0.3231164217,0.172511965036,0.331129610538
226,-0.164739489555,-0.751199960709,-1.60257935524,-0.960293471813,0.560977220535,-1.83207178116,-0.129403099418,0.44168817997,-0.604369580746,-0.0476705133915,-0.809703588486,0.812697768211,-1.4805290699,-0.604252815247,0.0161850452423,0.450589120388,1.03027248383,0.109661951661,-0.793383717537,-0.293138772249,0.412204056978
6777,-0.730448842049,-0.479149997234,0.254753679037,1.4726319313,1.07392597198,-0.503188967705,-0.435869216919,0.0804452300072,-1.73931539059,0.360555619001,0.425689816475,-0.12514129281,-0.329290479422,0.0447959750891,-0.13002692163,-0.586343407631,-0.275784522295,-0.715302407742,-0.631789147854,-2.33621883392,-0.369140386581
2113,0.566500127316,0.00924998521805,0.882103264332,0.570464909077,0.269989341497,0.795910894871,0.230919063091,-0.763489365578,0.0130378305912,1.24861001968,-0.284028977156,0.011510161683,0.581605136395,-0.0750139504671,-0.751017570496,-0.75405728817,-0.718139350414,-0.0549685359001,-0.656252920628,-0.549452006817,-0.0447430163622
3329,-0.192398071289,-0.670949995518,-1.97175443172,1.77382302284,0.730162978172,-0.0683422982693,0.253575742245,-0.396041810513,-2.3629462719,0.238100975752,-1.59222555161,-0.498362451792,-4.61686897278,-1.10350036621,0.102797836065,0.164184361696,0.30692243576,-0.679595828056,-0.778895974159,-0.416503667831,0.057380348444
1050,0.296876549721,1.13139998913,0.568574488163,1.55070221424,4.98240995407,-1.12605452538,2.49273085594,-0.486661612988,4.76385879517,0.703346073627,-0.38055357337,-0.585445642471,-1.56555604935,-0.774398565292,-0.252165526152,0.137871176004,-0.429778397083,4.53826379776,-0.153536587954,-0.538438260555,-0.114303611219
9491,-0.291556984186,0.938400030136,0.120319217443,0.978005588055,-0.0664230883121,-0.65089982748,0.827155411243,-0.744861602783,0.828938961029,0.0213885232806,0.515080451965,0.0460539385676,0.837412655354,-0.129952609539,-0.711373388767,-0.739275455475,-0.225963696837,0.058429390192,0.242147877812,-0.864259600639,0.515874266624
22926,0.954391539097,-0.110550016165,1.15933990479,1.0078676939,1.58480250835,1.46880614758,-0.343702822924,1.20485794544,0.690225958824,0.151020273566,-0.0897665768862,0.594843149185,1.45873641968,-0.548462033272,-0.22814579308,-0.211346164346,0.381469130516,0.95905828476,0.0338633209467,-0.820835828781,-0.832773327827
5899,-1.43103551865,-1.08029997349,-0.892524302006,1.13938200474,-0.651368975639,0.42118665576,-0.0358642563224,0.208266794682,1.59459578991,0.303187280893,0.566556215286,-1.04583203793,0.804950416088,-1.20407414436,0.257893413305,-0.263424634933,0.76430773735,2.11487078667,0.135095074773,-1.08304238319,-0.175024330616
5467,-0.651580929756,0.579150021076,-0.0717862918973,0.629056453705,0.696374535561,1.29982221127,1.73087143898,0.640746235847,1.68120718002,1.30849695206,0.47352284193,1.67460250854,1.36627674103,0.116088688374,-0.946128845215,-1.19286751747,-1.05455434322,0.319798886776,-0.149398192763,-0.350193798542,0.463356733322
6774,0.296716034412,-0.592800021172,-0.171723216772,0.0956566929817,1.00784361362,-0.365413814783,0.112175755203,-0.205553457141,0.596908926964,-0.346046477556,0.532953560352,0.166100770235,0.911428272724,-1.67638754845,0.0495082139969,0.0422886908054,1.07708525658,0.426931619644,-0.590582847595,-0.600576817989,0.275876522064
1788,0.182406425476,0.00960001349449,1.57493245602,0.0121105164289,-0.981866419315,-0.301290005445,1.10588169098,-0.712379097939,0.84870749712,0.476599812508,0.0659080147743,0.136894881725,0.930156707764,0.398322701454,-0.00260443985462,-0.371014714241,-0.854487538338,0.312211662531,0.484572947025,-0.181367650628,0.34884083271
5921,-1.38909387589,-1.65935003757,-0.279612451792,0.554942905903,0.173644304276,-0.706823945045,1.51916766167,-0.212969228625,-1.80963349342,0.304703116417,1.32713603973,-0.834246814251,0.529115498066,-2.26635885239,-0.451642930508,-0.886852383614,-0.0630423128605,-0.502223789692,-0.0736567676067,0.69849562645,-1.12070894241
5721,0.160602271557,-1.05659997463,-1.67540001869,0.441257894039,1.78183078766,-2.11317133904,0.128490462899,0.394207596779,-1.37060081959,-1.52302348614,-1.26056146622,-1.0932315588,-2.86428904533,0.390698164701,-0.37420669198,-0.536705493927,-0.190236389637,-0.912279546261,-0.166157871485,0.250334262848,0.392809212208
2263,0.0272095501423,0.0877500027418,1.83429181576,0.0965834707022,-0.387746810913,-0.0827212035656,0.59599596262,-0.595959186554,0.92145127058,0.56512016058,0.742355525494,0.094472527504,0.7421464324,0.600023150444,-0.0380943194032,0.352666288614,-0.91873562336,0.151777535677,0.299443602562,-0.0827522501349,0.146745875478
808,-0.0549644306302,0.848649978638,1.48518323898,-0.395966768265,-0.336402446032,-0.0715450197458,0.761234223843,-0.100325375795,1.52666735649,-0.188944876194,1.19283819199,0.246051907539,1.44428098202,0.560924232006,0.553007364273,-0.748150467873,-0.777772545815,0.140459254384,1.36985111237,-0.423019349575,0.22617277503
30001,0.844719648361,-1.08619999886,0.544083416462,1.05309176445,1.16148102283,1.2403973341,0.467500329018,0.34972885251,-0.286950498819,0.375588178635,-0.275669544935,1.91731619835,2.40496659279,-0.700863420963,-0.265981823206,0.507118284702,0.67560005188,0.138015553355,-0.401138335466,-0.93158698082,-0.875031113625
348,0.510762929916,0.375650018454,0.862636327744,-0.503580451012,1.05650985241,0.310856074095,-0.0126501843333,2.20899581909,2.05679869652,0.288798302412,0.675575435162,1.78755450249,1.29291009903,-0.600006401539,-0.574517071247,-0.381717503071,-0.335394024849,-0.0567582398653,-0.105366006494,-0.937568902969,-0.625959336758
30849,-1.27780497074,-0.809049963951,-0.00173012912273,-0.92077922821,0.384761214256,-0.697514176369,-0.326854914427,-0.0226447582245,-2.09453964233,0.794134497643,-0.792283952236,0.48106610775,-0.623567819595,-1.27348291874,-0.0617358013988,-0.364846527576,0.619211494923,-1.269520998,-1.58358383179,-1.05710017681,-0.802667617798
1454,0.891907930374,-0.62760001421,-0.376607626677,-0.659708023071,0.396603763103,0.848750174046,0.00572893768549,0.639197230339,0.348739624023,0.249337553978,-0.142796456814,0.345154285431,-0.166262000799,-0.662912905216,0.355816990137,0.169478058815,-0.0787327587605,1.89210677147,0.433632194996,0.804443955421,0.513310670853
6500,-0.170568853617,-0.578350007534,-1.15507602692,-0.0278345644474,0.424701243639,1.23615241051,-0.365185976028,0.521344482899,-1.36663460732,-0.34775352478,-0.86376029253,0.201026782393,-0.487034142017,-0.334448099136,0.261757254601,0.296629011631,1.30399060249,-0.804426789284,-0.699549674988,0.388853669167,-0.509514987469
5627,-0.159957006574,-0.704300045967,0.100908458233,-0.74457770586,0.822090268135,0.0740132927895,-1.54518973827,1.01969754696,2.29251766205,-1.20556640625,-0.0866837874055,-0.677819848061,-0.00926966965199,0.790794849396,0.531322717667,-0.7791005373,1.096149683,5.31938505173,1.23105144501,0.950086474419,-0.209109053016
5715,-0.793652415276,-0.369150012732,-1.25517940521,-0.16829366982,0.330259025097,-0.555907011032,-0.269892424345,1.12988853455,-1.57177186012,-0.100948512554,-0.77464312315,0.135965511203,-0.118684083223,-0.982063055038,0.630111277103,-0.418820559978,-0.0880350917578,-0.419515967369,-0.457078576088,-0.41124740243,-0.0151771046221
4791,0.239688083529,-0.0218499898911,-0.445967465639,0.134350568056,0.456475138664,-0.264179110527,-0.452534973621,-0.321385741234,0.144828051329,1.74380421638,0.352563798428,-0.604659736156,0.513026595116,-1.29215359688,0.0162852816284,-0.206851243973,-0.721591472626,0.190401136875,-0.311207532883,0.0879616141319,0.300492197275
56924,0.75773692131,-0.0565499961376,-1.05198478699,-0.0794264376163,2.09923553467,-0.0857516825199,0.101981371641,1.46153736115,0.881896197796,-0.299541056156,-1.19082474709,-0.189008206129,0.906726062298,1.65516877174,0.251394510269,0.859364390373,0.927453875542,3.18693304062,0.0133737027645,1.59066843987,-0.148876294494
2690,-1.46972286701,-0.0117499828339,0.866834521294,0.0750704109669,0.761893630028,-0.81951379776,-1.09064257145,-0.571348309517,-1.26978194714,-1.19553422928,1.55658638477,0.909735620022,-0.217592120171,-1.28254497051,-0.145968928933,0.284700155258,0.657988905907,-0.560463249683,-0.173343628645,0.847368180752,-0.192526772618
1019,-0.496921002865,-0.0670500025153,-0.666215181351,0.180300951004,-0.793625116348,-0.613506793976,-0.941666841507,-1.12744927406,-1.94962310791,0.0884030237794,-1.53149139881,-0.483356177807,-3.19014787674,0.40299475193,0.580217838287,0.204674184322,-0.111727200449,-1.52817201614,-0.30277761817,0.351704001427,0.16482193768
51422,1.6807295084,-0.385749995708,0.711047530174,1.85680568218,1.45951509476,-0.262915998697,-0.520654737949,-0.901683330536,2.82819843292,0.248045176268,1.53601205349,-1.30491387844,1.21435296535,-0.354896306992,-0.344526559114,-0.0523155629635,0.58617579937,1.75205075741,0.100877836347,-0.509720861912,0.594268918037
5788,0.0200343858451,0.648399949074,0.977842748165,0.560021877289,-0.423054456711,0.400852948427,0.776010394096,-0.48655846715,0.381637573242,0.624806165695,-0.0587228983641,0.112324014306,0.968620121479,0.054282143712,-1.10418963432,0.902956545353,-0.903918087482,0.134778380394,0.103462576866,-0.609394073486,0.325402796268
6709,-0.25602543354,-1.12810003757,0.0501954555511,1.11144649982,0.437250822783,0.456837058067,-1.23859775066,-0.783248245716,-0.260264873505,0.48046374321,-0.761330842972,0.378324002028,-1.33891618252,-1.45795941353,-1.01871693134,-0.42432487011,-0.210783734918,-0.73054176569,-0.442408204079,-0.216490775347,0.665772378445
