rid,DOS028_VCAP_6H:BRD-M85914958-001-01-3:5.03,DOS028_VCAP_24H:BRD-M85914958-001-01-3:5.03
5720,0.0915803313255,-2.41255998611
466,-1.29203546047,-1.08190524578
6009,-0.441629052162,1.2098326683
2309,-0.64479726553,1.94423437119
387,-0.202734261751,2.51210737228
3553,1.16217589378,0.443546444178
427,-1.20739483833,-1.61155295372
5898,-1.558583498,-1.764133811
23365,-0.127973005176,1.75201892853
6657,0.417503803968,0.12504786253
5054,-0.151059627533,2.60788917542
3108,-1.15131354332,2.35256004333
1950,0.565582454205,-0.596077561378
351,-1.02341485023,-2.3059630394
4846,-0.303949683905,-0.265108823776
1452,0.469759762287,0.436194628477
4776,1.31051397324,-0.153093278408
6908,-0.434255182743,-0.0723530873656
672,-0.41339212656,-0.475742161274
5710,-0.00201895833015,0.410001009703
2115,0.100879900157,0.258772015572
7015,0.17843362689,0.296679496765
8726,-0.22961845994,-0.768528819084
2185,0.527832627296,0.658856809139
3315,0.430553078651,0.216149941087
5289,-0.170043751597,-0.265748649836
868,-0.751182854176,0.507853984833
1677,0.621365070343,-0.628254354
7043,-0.25343555212,0.336591899395
5613,0.128913655877,-0.708386659622
595,-0.115897014737,1.47585058212
4793,0.13531345129,0.939571559429
2736,0.581037521362,0.266148626804
5290,2.16115546227,0.54133862257
6194,-0.674926400185,0.161317661405
1676,-0.841660737991,-0.0210148412734
23512,0.468708723783,-1.26822113991
148022,0.0408483147621,0.387937605381
1906,-0.125474274158,0.319740831852
8878,0.319466620684,-1.0408987999
3091,0.0890470594168,-1.09448039532
5743,1.5235106945,0.448420226574
5321,0.606342434883,-0.20926271379
4144,0.453976720572,-1.60676574707
1981,1.43980872631,0.109913423657
695,0.560781598091,0.995629787445
10398,-0.0444683879614,-0.0114714186639
5708,0.441726148129,0.827565610409
1213,-0.696191847324,0.0751645341516
226,0.537633001804,-1.49993765354
6777,-0.712430119514,-0.378647446632
2113,-0.185289740562,0.754879534245
3329,0.486614346504,-1.62924516201
1050,-0.156708940864,0.793699741364
9491,0.295677185059,0.166199475527
22926,0.341882139444,0.153564050794
5899,1.08822691441,0.513721585274
5467,-0.52632856369,0.182293653488
6774,-0.837766170502,-0.32225856185
1788,0.446665167809,-0.446529150009
5921,-0.345573216677,1.4829813242
5721,0.342368483543,0.0578915476799
2263,1.15139663219,-0.38543087244
808,1.69143033028,-0.846266329288
30001,0.132627516985,-0.116974428296
348,0.997866630554,0.281365960836
30849,-0.0779137015343,-0.132239118218
1454,0.584400117397,1.0019210577
6500,-0.259379148483,-0.372894763947
5627,-0.768942713737,4.86131906509
5715,-2.87729525566,-0.12747952342
4791,1.47255885601,-0.874441683292
56924,0.197403162718,-0.78494644165
2690,-1.50343966484,-2.19026470184
1019,-0.152895271778,-0.728352367878
51422,0.093773804605,0.749387145042
5788,-0.0215704217553,0.183950319886
6709,0.132334426045,0.0729307830334
1277,-0.359912574291,3.31480312347
993,0.560857534409,-0.329671859741
7157,0.944532155991,-0.954242169857
1958,-0.216916143894,0.382707983255
4582,0.160281971097,-1.43344891071
9212,0.191783815622,0.807769358158
8440,-0.788454651833,-3.0473947525
6790,0.646821081638,0.365115076303
8851,-0.389785885811,-0.358591139317
2534,0.797572493553,1.03138518333
4893,0.723944783211,-0.381818443537
665,2.30025148392,0.420810669661
4313,0.128374263644,0.435792833567
1022,-0.657567858696,0.187615662813
5880,-0.251473248005,0.670939922333
3162,-0.18388697505,-0.630368828773
1282,-0.431854784489,0.270361721516
3383,-0.47195994854,-0.241018295288
727,-0.0648985877633,-0.723005235195
4792,-0.565703392029,0.910843789577
4794,0.0251580774784,0.925547778606
902,0.0844613462687,-1.23603093624
8091,-0.559368252754,-0.14941957593
3486,-0.348790049553,0.152610734105
10818,0.0870651453733,-0.0839362516999
3454,0.186019748449,0.714972496033
4282,-3.24472117424,-0.902682244778
1605,-0.128896176815,-0.320757597685
10644,0.0447326749563,-0.835470616817
2065,-0.834994256496,1.69608914852
8321,0.199308618903,0.507840156555
8503,0.149275973439,-0.0342714935541
7027,0.39289778471,-1.32047069073
6850,0.923669040203,0.078744918108
1978,-0.63835054636,-1.06886959076
896,-6.92628383636,-1.98539459705
5777,-0.737421214581,0.0195370167494
1846,0.139445498586,0.523502886295
5925,0.316276878119,-1.33125388622
142,-0.764565110207,0.484954625368
1021,-1.03636455536,0.651963472366
5699,2.01145672798,-0.572767436504
8061,-1.30316841602,0.889269590378
1870,0.658216953278,-0.0643517673016
1398,-0.0448928028345,-0.644353628159
3312,0.0888242721558,-1.53950190544
891,1.17132532597,0.115075752139
4775,-0.177408427,-0.385083019733
5111,-0.441759049892,0.388167232275
5696,0.232613429427,-1.38698923588
5588,0.352059721947,-0.164986521006
6839,-0.659165978432,1.00683045387
329,0.412051588297,-1.00656986237
5058,-0.226848095655,0.255660176277
998,-0.201606199145,-0.128894627094
9134,-0.0331521108747,-3.55214548111
6616,0.383696675301,-0.143977433443
5223,-0.653304457664,1.50318014622
4690,0.453424453735,-0.186829045415
958,0.169714540243,0.072342209518
1616,0.386598646641,-0.368663042784
991,-0.967249393463,1.42236280441
6347,2.44536113739,0.286239296198
6714,-0.741899192333,1.83998942375
652,0.172087520361,0.462569326162
4331,-1.10694110394,-0.0372109673917
7099,-0.35553508997,0.111887976527
10320,-0.169419646263,1.89496994019
2042,-0.661471903324,-0.549219667912
843,-0.260736376047,0.45312744379
840,-0.933495044708,1.85161805153
7048,-0.154346853495,-0.722753763199
4851,-0.0569909363985,0.091531008482
6464,2.21907377243,-0.574522614479
23410,-0.427877426147,0.248269855976
54205,-0.558834969997,-2.4277484417
2770,-1.11808013916,-1.67318129539
80204,0.0425767339766,-0.993205964565
4208,-0.184915706515,0.222997188568
1845,1.00013744831,-0.180159851909
23368,0.118329554796,-0.695426523685
5583,1.58781862259,-1.15211796761
8900,0.35564905405,-0.341219574213
581,-0.152995824814,0.128655180335
6193,-0.497334331274,0.893295764923
6622,-0.0427140668035,-0.628182470798
11261,0.0387475043535,-1.67249727249
6696,-1.26527369022,0.167082503438
8312,0.508726596832,0.448622465134
835,-0.539788722992,-0.668172478676
8324,-0.457842975855,-0.102379389107
1848,2.9451751709,-1.395383358
154,-0.812674403191,2.0919585228
4312,1.0330529213,-0.02078948915
994,-0.464104562998,-0.182269349694
2048,-0.756427764893,0.916125416756
1111,-1.01562786102,-1.17193388939
5154,0.495044887066,-1.42709684372
2920,-0.414566099644,-1.64407455921
3122,0.45709168911,-0.233201548457
2769,-0.0569143518806,-0.164064794779
5900,-1.06398665905,0.225282639265
6304,0.270963609219,-0.679685950279
5211,-0.369413077831,0.998556494713
2886,0.527022004128,-0.349096149206
9261,-0.483896255493,1.90195953846
8569,0.932163000107,2.1805794239
3303,0.211767733097,0.221303716302
5331,0.280768275261,-0.0355148240924
5347,-2.36237931252,-0.340649485588
4638,-0.481014698744,-0.14030815661
2264,-0.433247029781,0.340880095959
1029,0.4157320261,1.03623259068
1027,0.721209824085,-2.47305631638
2597,0.000598103215452,-0.559502065182
55847,0.406590044498,-0.582007646561
25803,0.134519040585,-0.288654923439
3480,-0.330979198217,0.166612014174
2946,0.622658133507,0.592294812202
9517,-1.20146048069,5.20327281952
25987,-0.244702756405,2.30153274536
23670,0.873596549034,0.358938127756
11182,0.0365434363484,-0.175915405154
2146,-0.744567871094,1.85170185566
3385,-0.00231786072254,-0.0344880931079
5261,0.784065961838,-1.10858869553
10765,-0.392249703407,1.01211559772
25839,0.0393311977386,0.991184294224
4172,-1.95682239532,-0.0833520367742
23161,0.484105706215,-1.3410255909
10298,-1.09807324409,2.12771368027
1802,0.175204217434,0.818459153175
58533,-0.276092469692,0.261342465878
147179,-0.429025053978,0.798016488552
