rid,CPC014_A375_6H:BRD-K28428262-001-01-7:10,CPC014_A549_6H:BRD-K28428262-001-01-7:10,CPC014_A549_24H:BRD-K28428262-001-01-7:10,CPC014_ASC_24H:BRD-K28428262-001-01-7:10,CPC014_HA1E_6H:BRD-K28428262-001-01-7:10,CPC014_HCC515_6H:BRD-K28428262-001-01-7:10,CPC014_HEPG2_6H:BRD-K28428262-001-01-7:10,CPC014_HT29_6H:BRD-K28428262-001-01-7:10,CPC014_MCF7_6H:BRD-K28428262-001-01-7:10,CPC014_MCF7_24H:BRD-K28428262-001-01-7:10,CPC014_NEU_24H:BRD-K28428262-001-01-7:10,CPC014_NPC_24H:BRD-K28428262-001-01-7:10,CPC014_PC3_6H:BRD-K28428262-001-01-7:10,CPC014_PC3_24H:BRD-K28428262-001-01-7:10,CPC014_PHH_24H:BRD-K28428262-001-01-7:10,CPC014_SKB_24H:BRD-K28428262-001-01-7:10,CPC014_VCAP_6H:BRD-K28428262-001-01-7:10,CPC014_VCAP_24H:BRD-K28428262-001-01-7:10,LJP002_BT20_6H:BRD-A21584801-001-01-4:10,LJP002_BT20_6H:BRD-A21584801-001-01-4:2,LJP002_BT20_6H:BRD-A21584801-001-01-4:0.4,LJP002_BT20_6H:BRD-A21584801-001-01-4:0.08,LJP002_BT20_24H:BRD-A21584801-001-01-4:10,LJP002_BT20_24H:BRD-A21584801-001-01-4:2,LJP002_BT20_24H:BRD-A21584801-001-01-4:0.4,LJP002_BT20_24H:BRD-A21584801-001-01-4:0.08,LJP002_HS578T_6H:BRD-A21584801-001-01-4:10,LJP002_HS578T_6H:BRD-A21584801-001-01-4:2,LJP002_HS578T_6H:BRD-A21584801-001-01-4:0.4,LJP002_HS578T_6H:BRD-A21584801-001-01-4:0.08,LJP002_HS578T_24H:BRD-A21584801-001-01-4:10,LJP002_HS578T_24H:BRD-A21584801-001-01-4:2,LJP002_HS578T_24H:BRD-A21584801-001-01-4:0.4,LJP002_HS578T_24H:BRD-A21584801-001-01-4:0.08,LJP002_MCF10A_6H:BRD-A21584801-001-01-4:10,LJP002_MCF10A_6H:BRD-A21584801-001-01-4:0.4,LJP002_MCF10A_6H:BRD-A21584801-001-01-4:0.08,LJP002_MCF10A_6H:BRD-A21584801-001-01-4:2,LJP002_MCF10A_24H:BRD-A21584801-001-01-4:10,LJP002_MCF10A_24H:BRD-A21584801-001-01-4:2,LJP002_MCF10A_24H:BRD-A21584801-001-01-4:0.4,LJP002_MCF10A_24H:BRD-A21584801-001-01-4:0.08,LJP002_MCF7_6H:BRD-A21584801-001-01-4:10,LJP002_MCF7_6H:BRD-A21584801-001-01-4:2,LJP002_MCF7_6H:BRD-A21584801-001-01-4:0.4,LJP002_MCF7_6H:BRD-A21584801-001-01-4:0.08,LJP002_MCF7_24H:BRD-A21584801-001-01-4:10,LJP002_MCF7_24H:BRD-A21584801-001-01-4:2,LJP002_MCF7_24H:BRD-A21584801-001-01-4:0.4,LJP002_MCF7_24H:BRD-A21584801-001-01-4:0.08,LJP002_MDAMB231_6H:BRD-A21584801-001-01-4:10,LJP002_MDAMB231_6H:BRD-A21584801-001-01-4:2,LJP002_MDAMB231_6H:BRD-A21584801-001-01-4:0.4,LJP002_MDAMB231_6H:BRD-A21584801-001-01-4:0.08,LJP002_MDAMB231_24H:BRD-A21584801-001-01-4:10,LJP002_MDAMB231_24H:BRD-A21584801-001-01-4:2,LJP002_MDAMB231_24H:BRD-A21584801-001-01-4:0.4,LJP002_MDAMB231_24H:BRD-A21584801-001-01-4:0.08,LJP002_SKBR3_6H:BRD-A21584801-001-01-4:10,LJP002_SKBR3_6H:BRD-A21584801-001-01-4:2,LJP002_SKBR3_6H:BRD-A21584801-001-01-4:0.4,LJP002_SKBR3_6H:BRD-A21584801-001-01-4:0.08,LJP002_SKBR3_24H:BRD-A21584801-001-01-4:10,LJP002_SKBR3_24H:BRD-A21584801-001-01-4:2,LJP002_SKBR3_24H:BRD-A21584801-001-01-4:0.4,LJP002_SKBR3_24H:BRD-A21584801-001-01-4:0.08
9375,-0.245313465595,0.222464978695,1.94414997101,0.651572823524,0.597490787506,-1.1769412756,0.680581212044,0.262906253338,0.287932783365,-0.384836137295,-2.03760004044,0.472027868032,0.465493261814,-1.90499150753,-0.195934891701,0.283695399761,-0.440505057573,-1.24330556393,0.276952236891,-0.273057222366,0.136493653059,-0.754756867886,-1.07753348351,-0.0550333112478,-1.50656187534,-0.906941056252,-1.42443037033,-0.790099024773,-0.978792071342,-1.01358294487,0.37445884943,-0.471819281578,0.000649839639664,0.0466482564807,-0.566655516624,1.06421995163,-0.429227113724,0.907000005245,-0.202749997377,0.70609998703,-1.32449996471,-0.489450037479,-0.49148491025,-0.669401884079,-0.666337609291,0.313599646091,0.330149978399,0.127950012684,-0.737850010395,0.165250003338,-0.82071685791,-0.638837456703,-1.79241585732,-0.700251460075,-0.492733359337,-1.10948181152,-2.17911982536,-0.809745192528,-0.949624478817,-0.627033770084,-0.435835301876,-0.454750001431,0.155820056796,0.757868289948,-1.74364829063,-0.107859566808
4927,-0.510482311249,-0.285496294498,-2.4618499279,0.969951510429,0.314458608627,0.640916407108,0.562224030495,0.476230472326,-0.644758343697,-0.286770284176,-0.15474998951,0.262934207916,1.00367760658,0.279334843159,-2.31341266632,0.16462045908,-0.245038241148,0.453349560499,-0.465381026268,0.448999732733,-0.660494446754,-0.94336438179,0.693366706371,0.758466720581,0.839587032795,0.48156991601,-1.13192272186,-0.211047440767,-1.10681045055,-0.622193396091,-0.0897194892168,-0.178376078606,-0.109128087759,-1.17455863953,-0.345241367817,-0.252205103636,-0.0581393837929,-0.250999987125,0.636100053787,0.490099996328,-0.328149974346,0.270249992609,-0.669147312641,0.0269406400621,0.582232952118,-0.455786377192,-1.11300003529,0.917600035667,-1.75795006752,-0.110700011253,-0.382636547089,-0.87876200676,-0.250044167042,0.0430442392826,0.263700067997,-0.198255777359,-0.71587485075,1.00483191013,-0.0765882134438,-0.764453411102,-0.0517585277557,0.312150001526,0.109048396349,1.1281619072,-0.655327618122,-0.80158239603
2523,-0.69825398922,-0.0992716476321,-0.285299986601,-0.79309296608,-1.20625472069,-0.474221974611,-1.74190449715,0.0463586114347,1.11151611805,0.494217306376,1.02324998379,-0.590623736382,0.278675973415,0.531884908676,0.203384518623,-1.45891714096,-0.601958096027,0.0254290699959,-0.0446499474347,-0.616202116013,0.00171507894993,0.431148558855,0.276166677475,-0.14526668191,0.20947112143,0.470594227314,0.329981327057,0.535652339458,0.772910177708,0.655775606632,0.077751070261,0.643842101097,1.12958049774,1.25204634666,0.582980155945,-0.520926117897,0.571604788303,0.386400014162,-1.66905009747,-0.0884000062943,0.13789999485,-0.506399989128,-0.876423299313,0.927956104279,-0.462392389774,-0.779167771339,0.0132999941707,-0.101400002837,-0.724050045013,0.193149998784,-0.32791274786,1.430534482,-2.09679031372,0.65285629034,0.428733348846,0.550009965897,1.25580382347,0.320433229208,0.0971981659532,-0.0300272703171,0.496325075626,-0.0190500020981,-2.1744093895,-1.47555935383,-0.0478579215705,0.470600068569
58497,0.432197570801,0.834946095943,5.37069988251,-0.0371087826788,0.465805828571,-0.082334689796,-0.232697755098,-0.0323788523674,-0.16141012311,0.100425809622,-1.44400000572,0.149143785238,0.505291819572,0.94589048624,-0.0390739999712,0.488558828831,0.0288005694747,-0.911336362362,-0.212188363075,0.467110812664,0.105938494205,0.0720210373402,-0.0248333513737,-0.59723341465,4.46260118484,1.05350553989,-0.369843006134,-0.313246965408,-0.733073592186,0.587824821472,0.900503635406,-0.960432529449,1.70194649696,1.38142669201,2.6726641655,2.23021531105,0.998984694481,1.45319998264,-0.104100048542,-0.294449985027,0.207499995828,0.600899994373,0.753226876259,-1.47565078735,0.94938659668,0.159073710442,-0.391849994659,-0.685750007629,-0.726000010967,-0.610199987888,-0.294778674841,-0.276665896177,-0.557426393032,3.38392519951,-0.41686668992,-0.557904005051,2.79440498352,4.37684059143,-0.141906961799,-0.545152544975,1.37834811211,-0.384950011969,-0.375226736069,-0.0425792187452,0.785728514194,-0.436243712902
6856,-0.522273898125,-0.454903870821,-3.32270002365,-0.101792111993,0.356180846691,0.184870094061,-0.107565283775,0.0553505122662,-0.669126927853,-1.16412603855,-1.38019990921,0.654502987862,0.828174591064,0.0378354936838,-0.707156121731,-0.142927199602,0.29025259614,-0.907432019711,-1.35319745541,0.0475181490183,-1.29631638527,1.36413121223,-0.445600032806,0.170800000429,0.0571383833885,-0.586896538734,-0.485816717148,-0.50842499733,-0.5383644104,0.145671278238,0.1369766891,-1.12409722805,-3.14644956589,-0.790944874287,-0.0716437846422,-0.129168182611,-0.0734398365021,-0.374149978161,-0.62239998579,0.375349998474,-0.808400034904,-0.167449951172,-0.0788665562868,-0.58959710598,0.132869467139,-0.360361427069,-0.549199998379,-0.469049990177,-0.666599988937,0.194450005889,-0.335704624653,-0.923982977867,0.0764705985785,-0.0343890786171,-0.75250005722,0.0890166684985,-0.302003890276,0.0943357944489,-0.950741767883,-0.519275128841,-1.62954449654,-0.438199996948,0.227001696825,1.58183526993,-1.49031710625,-0.339203000069
26036,-0.0935355648398,0.120374336839,5.5936999321,-0.165996640921,0.777299106121,0.64504802227,0.0289947763085,0.114989869297,-0.64319986105,-0.979945123196,-1.34625005722,-1.19900429249,0.328840553761,-0.0691794976592,0.936812222004,0.596142649651,-0.311280101538,-0.117145955563,2.90767240524,0.734562516212,-0.106732733548,-0.237041547894,0.919966578484,0.737933337688,-0.576041102409,-0.539253115654,-0.182732179761,-0.386264562607,-0.315522074699,-0.582922101021,-0.0355340540409,-0.920595467091,-0.737411975861,-0.28591760993,-0.309662073851,-0.209475979209,0.950506210327,-0.0297000035644,0.201700016856,0.091899998486,-0.680949985981,-0.108049988747,0.0320261418819,-0.898006796837,-0.589277744293,-0.62864613533,-0.212749987841,-0.771049976349,0.0395999848843,0.47025001049,0.484688282013,-0.0154362078756,-0.604552030563,0.323759317398,1.07986664772,4.69633722305,-1.39200603962,0.364287495613,-0.0276014134288,-0.315653115511,-0.74593013525,-0.07515001297,0.381185114384,0.967019081116,0.0614674091339,-0.186160370708
10206,0.339692473412,0.312404066324,0.981199979782,-0.200487971306,-1.16884696484,-0.32511484623,-0.827596783638,0.0526668392122,1.27050757408,0.718623757362,1.07415008545,-0.596918463707,0.908179759979,0.295966058969,0.757629811764,-0.775757670403,-0.260326713324,0.644882678986,1.28764140606,-0.166013762355,0.947796583176,2.16452717781,-0.0548333674669,-0.222633332014,0.393684923649,0.39747273922,0.769148945808,0.0112355053425,0.870281338692,0.439743757248,0.759691953659,1.63655817509,1.05994820595,1.75625133514,0.279557079077,-0.2614569664,0.12072507292,-1.20764994621,-1.6251500845,-0.562299966812,0.0663499832153,-0.494650036097,-0.738246798515,0.963076472282,-0.620675802231,0.974423587322,-0.225100010633,-0.292900025845,0.176300004125,0.849500000477,0.299145698547,4.83839559555,-0.519653320312,1.67946708202,0.758800029755,1.62083375454,2.64462208748,0.778974533081,-0.632956683636,0.185674771667,0.0420242547989,0.442000001669,-0.752624630928,-1.0933150053,-0.598586380482,1.56102800369
25793,-0.153466969728,2.00968670845,0.832899987698,0.29918384552,0.181910842657,1.53494369984,0.522344648838,0.226911857724,-0.764589488506,-0.387228608131,0.142250001431,0.319629758596,-0.144010901451,-0.869906663895,-0.249836415052,0.923654317856,-1.04620337486,0.611538290977,-1.35752868652,0.0721385255456,0.732374250889,-0.237441927195,1.48736679554,0.602266669273,0.215466797352,-0.862130999565,0.0909657478333,-0.162797480822,-0.571454107761,-1.6920542717,-0.664199769497,-0.900184631348,0.175219118595,-0.880157411098,0.14206558466,-0.411958187819,-0.454961925745,-1.06945002079,1.01679992676,-0.810299992561,-0.992699980736,-0.512199997902,0.629420101643,-0.621443688869,-0.746188640594,0.294859707355,-0.152200013399,0.255299985409,-1.16155004501,-0.364350020885,0.636480808258,0.463543593884,0.605145871639,-1.25907707214,-0.340133339167,1.02343153954,0.314655840397,0.689961433411,0.549931704998,0.0631958842278,-1.09102344513,0.243849992752,-0.154704868793,0.82367670536,0.666069746017,-0.528943896294
55556,0.474030375481,0.79376077652,0.606299996376,0.257616341114,0.137415796518,-0.016418337822,-0.114918410778,-0.294517159462,-0.337567597628,-0.991604328156,0.48575001955,0.905641019344,-0.27416446805,-0.291872411966,-0.817674040794,0.135734111071,0.0270974710584,-0.445384323597,-0.4652531147,-0.460331052542,0.584317564964,-0.121599316597,0.0574666559696,2.37863326073,-0.30425927043,1.87143433094,-0.86859869957,-0.0752913057804,-0.342469364405,-0.517185330391,-0.67733669281,-0.196957409382,3.52743792534,2.87172698975,-1.41663348675,0.32355672121,0.736756443977,0.103400021791,2.41074991226,0.0594000220299,1.74304997921,0.274800002575,-0.288407862186,-0.645866394043,0.191638201475,-0.449706703424,-0.584600031376,-0.0259499847889,0.400049984455,0.237949997187,-0.138219133019,-0.798929870129,1.14741969109,2.57120633125,-1.11460006237,4.38390541077,-0.735551834106,-0.379892528057,-0.765944123268,0.12179645896,-0.114870235324,0.446699976921,-0.0119197815657,0.472201764584,0.640242159367,0.220147192478
3978,0.0866953507066,-0.415381938219,-0.98140001297,1.52868354321,0.559748291969,0.406588494778,1.1479382515,0.324173957109,-1.12083256245,0.07156676054,-2.82325005531,2.43865847588,0.707906246185,0.379713356495,-0.496066778898,0.376939684153,-0.798819959164,0.116235166788,-0.164243072271,0.439157426357,-0.530037283897,-0.579137086868,0.732100009918,0.252200007439,-0.246839851141,-0.0732256248593,0.0127488076687,0.438199907541,-0.581002950668,-0.908303439617,0.150425702333,0.259079307318,0.138098374009,-0.781170725822,0.598811149597,0.213647648692,0.12226036191,0.406199991703,0.179499983788,0.923399984837,-1.02120006084,0.18259999156,0.237039864063,-0.102537274361,0.654737710953,0.129759907722,0.570450007915,0.767250001431,0.426550000906,0.258599996567,0.0313341617584,-2.47202134132,0.661526739597,-0.804779648781,0.111733354628,-0.968781888485,-1.35501885414,0.517548799515,-0.324614018202,0.0574213713408,-1.48949098587,-0.74874997139,1.31900155544,1.25162339211,-0.107593744993,0.438303649426
10681,-0.380861699581,0.14847651124,-1.26394999027,-0.0674781575799,-0.643712997437,0.786267876625,-0.401912778616,-0.54959821701,0.221144735813,0.0301065146923,-0.288249999285,1.12847423553,0.329748481512,1.95003092289,1.65618145466,0.051550578326,0.241669163108,0.0879738479853,0.125208735466,-0.123023092747,-0.352891623974,-0.46578592062,-0.378733336926,-0.737333297729,0.243571668863,0.0124774873257,-0.160130694509,-0.147821560502,-0.73242866993,-0.224555701017,-0.324864894152,-1.0790733099,-1.10129213333,-0.394870221615,0.0519949793816,-0.41970834136,-0.0165641307831,0.0398500002921,-0.527899980545,-0.0373999997973,-0.758949995041,-0.602850019932,0.455201774836,-1.36375880241,0.238325744867,-0.796045899391,0.903050005436,0.0456500053406,0.932299971581,0.418099999428,-0.273879855871,-0.785693585873,0.65897411108,0.305642187595,-0.773699998856,1.82382917404,0.466388016939,0.219113096595,-0.0756957903504,-0.108146890998,0.63452064991,0.641650021076,-0.739745020866,-1.11917436123,0.37080308795,0.368869781494
3638,-0.0999602004886,-0.0671883448958,0.800750017166,-0.866610825062,0.531390786171,0.496679633856,-0.962521910667,-0.099533431232,0.0798963531852,-0.672201752663,2.16324996948,-0.512901902199,0.523482143879,-0.541815757751,-1.56179487705,-0.0280329436064,0.120480552316,-1.01126933098,0.71278077364,0.352491050959,0.401763916016,0.699549078941,-2.48886680603,-2.12446689606,0.29087254405,-0.130116015673,-1.46417403221,-0.0585281401873,-0.104445129633,-0.802738428116,-0.389624476433,-0.06990621984,0.486326575279,-0.168929949403,0.980362534523,-0.436226069927,0.183473676443,-0.179800003767,-0.043850004673,0.518099963665,-4.95434999466,0.0125999897718,-0.592686653137,0.303410440683,0.114538520575,0.374276220798,-0.318800002337,-0.313700020313,0.640450000763,0.0889500081539,-0.246811658144,0.182049080729,-1.3361543417,-0.299415498972,-0.947366714478,-1.56110060215,-0.829801082611,-0.990573406219,0.185503661633,-0.0115189105272,0.51162135601,0.201050013304,-0.581015110016,-0.341504812241,0.186683401465,0.876840829849
8349,-0.266285836697,0.97167801857,1.80529999733,0.0283789876848,-1.11485767365,-0.336707234383,-1.15507650375,0.152135372162,0.705206632614,-0.0383938774467,3.20865011215,-0.495871186256,0.352721333504,0.111947707832,0.499934345484,0.228054106236,1.09704506397,0.734221160412,0.109745725989,0.682391047478,0.475356847048,0.813316881657,-0.234900027514,-0.565400004387,-0.11092056334,-0.541945934296,0.488527804613,-0.66190302372,0.429098784924,1.06810772419,0.202377915382,0.582307457924,0.528898239136,0.687002241611,-0.234740525484,-0.440572679043,0.0403770208359,-0.0827500000596,-0.507550060749,-0.160900056362,0.817499995232,0.140950024128,0.656973600388,0.395374119282,0.652540504932,0.0633371546865,-0.0555500015616,0.147649988532,-0.511500000954,-1.48414993286,-0.460593402386,0.820476293564,-0.854468643665,0.477164626122,0.741633296013,0.77064037323,0.696845889091,0.222459822893,-0.551431596279,-0.388025105,1.9896569252,1.90974998474,-0.635751366615,0.548072040081,-0.14209857583,0.715325713158
6275,1.02286958694,0.0758990049362,-5.18190002441,1.22515964508,-0.0633389055729,0.475689172745,-0.798735141754,-0.0101096415892,0.000981204211712,0.764654636383,2.68060016632,-0.35324755311,0.935884475708,0.634962916374,1.62808179855,1.11420679092,0.542338132858,0.800177693367,0.00952962040901,0.779184341431,-0.366774380207,-0.523499488831,-0.0534999966621,-0.457499980927,0.0230320319533,-0.249540865421,-1.13064956665,-0.540922939777,-0.951682507992,-1.17604660988,-0.912226974964,-0.895722568035,-0.424796432257,-1.01790237427,-0.0953758656979,-0.575437366962,0.122835323215,-0.158749997616,1.74725008011,-4.78299999237,0.0973500013351,0.69000005722,-0.204724103212,0.106412068009,-0.188907265663,-0.527995944023,0.0118000507355,-1.05369997025,-0.0781500041485,0.411149978638,-0.346734106541,-1.21410620213,0.415490269661,0.936954498291,-0.566233336926,0.862019002438,-0.594203352928,0.0675111711025,-0.279852926731,-0.821520507336,-1.83162593842,1.1888500452,0.0881779715419,-0.118696585298,0.519535601139,-0.248354792595
3895,-0.608802437782,-0.131449401379,0.243400007486,-0.0828762054443,0.751903891563,0.302272647619,-0.31800031662,-0.25619238615,-0.0344247370958,-0.279233187437,1.21969997883,0.573664903641,0.0690496265888,0.869973897934,0.0979819074273,0.45185905695,1.06986474991,0.00829039886594,0.681933224201,0.433899700642,1.19618439674,1.83519053459,-0.108466662467,-0.595100045204,0.257415175438,0.891707181931,1.4514991045,0.31864759326,1.00190043449,1.83127868176,0.714540243149,0.8746945858,0.868438661098,1.73465061188,0.167027905583,0.505549907684,-0.292184054852,-0.0652499943972,-0.845499992371,-0.879199981689,0.234950006008,0.478400021791,-0.672766923904,1.14485275745,-0.732860207558,1.28529083729,0.308950006962,-0.27864998579,-0.133200019598,1.89724993706,-0.440056681633,2.11418914795,0.821120202541,1.87476444244,0.585966706276,1.33944487572,1.60541009903,0.398953467607,0.438984721899,1.53790318966,1.30121302605,0.279449999332,-0.178575590253,-0.520159304142,0.253159224987,1.13648962975
392,0.193734824657,-0.605354547501,-3.46145009995,0.944212138653,-1.08842480183,-1.83920741081,-0.141369968653,-0.453373879194,-0.60231089592,0.825135111809,1.10625004768,0.489986538887,0.439595401287,0.0307537317276,1.2577188015,-0.49255746603,0.0151319503784,0.0307838693261,1.08665657043,-0.0754681751132,0.475523948669,0.374311387539,0.866533398628,-0.494133323431,0.301627248526,-0.154761120677,0.0310651659966,0.202751904726,-0.44475030899,-0.617220938206,-0.30103418231,-0.219290867448,-0.827392458916,-0.89651620388,1.07010126114,0.566507160664,-1.46993207932,0.770449995995,-0.104850001633,0.20554998517,-0.734799981117,-0.439599990845,0.715123176575,-1.7269308567,1.10219049454,-0.954708814621,0.545249998569,0.334050029516,0.614050030708,0.404700011015,0.313274741173,-0.824269473553,-0.278877735138,-0.875960230827,0.264566659927,0.215515553951,0.580206334591,-0.251133650541,0.0457933023572,-0.673743665218,-0.683135926723,-1.63594996929,0.399493515491,1.28309214115,-0.111940458417,-0.365405380726
9170,-0.101477324963,1.4522383213,1.64964997768,-0.0444881916046,-1.02951920033,-0.936578154564,-0.791637420654,0.634013712406,-0.786678910255,0.608945906162,0.98835003376,-0.0207433924079,0.514642119408,0.436473459005,0.351425021887,-0.64502710104,1.120413661,1.09884631634,-0.0364489108324,-0.287680029869,-0.754403471947,0.367268383503,-1.51516675949,-0.675800025463,-0.466943144798,0.202924594283,-0.0519687980413,0.61790561676,0.696235537529,1.3643758297,-0.282545745373,-0.364769369364,0.544392585754,0.433954000473,-0.44813683629,-0.948907613754,-0.199760735035,0.207700014114,0.128350019455,0.66455000639,1.58559989929,0.669700026512,-0.163502991199,0.171903967857,1.01038062572,0.236860185862,0.776549994946,-0.198199987411,-0.0788000077009,-0.102450013161,1.0243473053,1.06796503067,-0.746399402618,0.928997993469,1.26563334465,-0.969323456287,-0.0691852718592,0.284026414156,-0.541958868504,0.121893100441,0.814461708069,0.541000008583,-0.455818593502,-0.924114346504,-0.837332069874,0.293555140495
80347,0.431170761585,-1.58833193779,1.42315006256,1.24290955067,0.178367108107,0.015226110816,0.503660917282,0.201880529523,0.45675432682,1.15421295166,-0.116700008512,1.67238199711,1.01282548904,0.0064283311367,0.357201844454,1.28596568108,0.0406114198267,-0.378380864859,-1.52653515339,0.679905712605,-0.746103286743,-1.0538765192,-0.240966677666,0.03370000422,-0.258974134922,-1.22838819027,-1.2990552187,0.375120669603,-0.21067789197,-1.61322188377,-1.9128882885,-0.595125854015,-0.929955720901,-1.33779239655,-1.1865735054,0.668598532677,0.406610369682,0.226000010967,1.59170007706,0.327150017023,-2.92589998245,1.19299995899,0.473382234573,0.0521880313754,0.233491182327,-1.21677684784,0.489199995995,-0.106450006366,-0.289350003004,-0.0861999988556,-1.74648690224,-1.0275105238,0.0613378286362,-1.2316224575,0.686800062656,0.0941840857267,-2.28271722794,-2.17537212372,-0.361022084951,-0.113202892244,-2.31244277954,-1.07920002937,-0.0992617458105,0.742640852928,-1.04562282562,-0.537578344345
23300,-1.28604030609,-0.758784353733,2.26714992523,-0.358426183462,0.314705252647,0.667885184288,-0.851526916027,-0.682577967644,0.0996763929725,-0.548560321331,-0.30529999733,-0.725326299667,-0.733800888062,-1.57061362267,-0.500152528286,-0.0987691581249,-0.456975072622,-2.06772041321,-1.10049080849,-0.693171918392,-0.0848354399204,0.253908336163,0.102566689253,-0.413766682148,-0.809440672398,-1.3498455286,-1.01355075836,-0.578745722771,-1.03527474403,-2.08662366867,-0.493667900562,-0.927621841431,-0.894944012165,-1.38720703125,-0.501634657383,0.490225613117,-0.550737738609,0.745249986649,0.623300015926,-0.866549968719,-1.40734994411,0.29129999876,0.345270335674,0.319555997849,0.820239186287,-1.70757305622,0.587999999523,-0.585099995136,0.952199995518,-0.877849936485,1.43202066422,1.08404922485,-0.120613366365,-0.403457999229,-0.741266727448,-1.81181013584,-1.72844684124,-0.158583238721,-0.328218758106,0.329524844885,1.96099412441,0.482300013304,2.08270549774,0.249580383301,2.04141592979,-0.0621163249016
836,-0.278728336096,1.03667640686,0.0135499835014,-0.601332962513,0.851839125156,-0.0491080880165,-0.452465415001,-0.336761534214,0.523862421513,0.820503950119,1.24355006218,0.919021189213,1.36977922916,0.843081831932,1.18436026573,1.86737251282,1.03032338619,0.257093280554,-0.380497425795,-0.916971564293,0.403144687414,-1.08019685745,-0.808500051498,0.387766689062,0.0649831071496,-0.727725684643,-0.716568291187,0.0324915200472,1.38167619705,0.0584096908569,-3.02938628197,-0.340634912252,0.455411612988,0.42600980401,0.407308608294,0.419443964958,-0.00820073485374,-0.392650008202,-0.97570002079,0.240599989891,0.353150010109,1.00775003433,-1.72203660011,0.196343168616,-0.557018458843,-0.314527958632,-0.55370002985,-0.712749958038,0.368600010872,-0.49509999156,-0.0970504283905,0.0268996432424,0.141138017178,0.0790856480598,0.0108999833465,0.434558331966,1.63045251369,0.166381150484,-0.314405143261,-0.296580851078,-0.2366296947,-0.930400013924,0.108060501516,-0.695762455463,0.648701906204,0.247894734144
11188,0.525587677956,0.046746045351,1.54929995537,0.433932870626,-0.444429218769,-0.6908249259,0.938099682331,-0.277902185917,0.599287569523,-0.259756296873,-0.769449949265,0.368820995092,1.16828393936,0.798399031162,0.979504406452,0.0325066447258,-0.832151651382,-1.63183641434,-1.77611422539,-0.392954975367,-0.419938623905,-0.91189622879,-0.16930000484,-0.147799998522,-2.93772435188,-0.592267096043,0.783182382584,0.59224832058,-0.294792056084,0.259297430515,0.133012861013,0.13720330596,-0.428161561489,-0.14799785614,0.223820030689,-0.367251217365,-0.895628929138,-0.943650007248,-1.07980000973,0.188999995589,-1.60414993763,-0.468000024557,-0.673909187317,-1.2978233099,-1.2348306179,0.00441452860832,1.23280000687,-0.59525001049,0.355100005865,0.782850027084,-0.747559785843,0.350057274103,-0.275787174702,-0.0542551875114,0.0456666648388,0.0344283282757,-1.37542593479,0.09952673316,0.295289248228,-0.804756402969,-0.523389339447,2.30539989471,-0.274839937687,-0.446313410997,-0.355378210545,-0.786621749401
10898,-0.163238704205,0.294586569071,-0.713450014591,-0.398155093193,-1.38912415504,-0.275270968676,-0.00929719209671,-0.41367828846,-0.629537284374,-0.0881018936634,-0.309900015593,0.0602812767029,0.68229496479,0.938159346581,0.442198216915,-0.845821857452,0.125156491995,0.0169072747231,0.49506047368,0.529701292515,1.80087053776,1.52573442459,0.518900096416,0.382633328438,0.879520595074,1.3087990284,4.23117589951,-0.990545094013,1.03812372684,1.06281387806,1.87688684464,1.04542911053,0.443506896496,0.953646540642,0.0395439863205,-0.839431703091,-0.118459999561,-1.37030005455,-1.42459988594,0.129950001836,-0.116350024939,-1.34414994717,0.27701368928,1.48952865601,-0.805438518524,-0.127313613892,0.306400001049,-0.0903500020504,-0.365800023079,0.543699979782,1.28584372997,3.11087584496,0.393667519093,0.954284250736,1.58896672726,2.29737281799,2.56013154984,2.15551352501,0.609851717949,-0.0913059413433,0.179081901908,-0.49274995923,1.07288897038,0.922492742538,-2.03275895119,0.563559532166
9276,-0.319288790226,-1.57526314259,-0.528949975967,0.884712636471,1.0081949234,0.148239940405,0.663988351822,0.0138676622882,-0.761550068855,0.0726965069771,-2.34539985657,0.224377945065,-0.621966958046,0.3080047369,1.96957623959,0.255214691162,0.259314388037,0.945877015591,0.133520022035,-0.679739058018,0.439432770014,0.487490653992,-0.330099999905,-0.18383333087,-0.381799459457,0.616294980049,-0.725244939327,-0.352280318737,-0.324962437153,-0.600430428982,0.298732757568,-0.893288075924,-0.706438422203,-0.670582056046,0.0495379567146,-0.379371583462,-0.478534221649,-0.414700001478,-0.349299967289,-0.0656499862671,-1.39490008354,-0.1929500103,-0.202872768044,-1.16034150124,0.423249512911,-1.38795137405,-0.0667999982834,-0.105749994516,-0.197850003839,-0.146799996495,-1.78917264938,-0.824589908123,0.919559955597,0.361563831568,-0.394100010395,-0.29929676652,-0.128131866455,0.343358874321,-0.103645384312,-0.581517100334,-1.08181023598,-0.521300017834,0.487255245447,1.34931492805,-0.848793447018,-0.413166940212
