rid,CPC008_A375_6H:BRD-K50746423-001-04-3:10,CPC008_A549_6H:BRD-K50746423-001-04-3:10,CPC008_HCC515_6H:BRD-K50746423-001-04-3:10,CPC008_HEPG2_6H:BRD-K50746423-001-04-3:10,CPC008_HT29_6H:BRD-K50746423-001-04-3:10,CPC008_MCF7_6H:BRD-K50746423-001-04-3:10,CPC008_MCF7_24H:BRD-K50746423-001-04-3:10,CPC008_PC3_6H:BRD-K50746423-001-04-3:10,CPC008_PC3_24H:BRD-K50746423-001-04-3:10,CPC008_VCAP_6H:BRD-K50746423-001-04-3:10,CPC008_VCAP_24H:BRD-K50746423-001-04-3:10
5720,0.436212956905,-0.0559943914413,-0.103366717696,0.0312120914459,0.544498682022,-0.469949990511,-1.07589995861,0.775866985321,-0.0421551764011,0.348125487566,0.223199605942
466,-0.194453120232,1.17070603371,-0.0491982102394,-0.404221653938,0.530973136425,0.332650005817,0.749599993229,0.538607776165,1.03139984608,0.236278295517,-1.49923932552
6009,-0.724941372871,0.320185691118,-0.754957199097,0.203295081854,1.99544155598,-0.0991999953985,0.460949987173,-0.00731299258769,-0.10723862052,1.50253105164,0.567243099213
2309,2.91176939011,0.00376173108816,-0.796015560627,-1.10959899426,-0.766304194927,-1.07574999332,-0.730049967766,-1.12462878227,0.707279145718,-1.67012965679,-0.0725185573101
387,-0.401449233294,0.216394096613,0.857560515404,-0.137561023235,0.358241260052,0.0178000032902,0.336400002241,-0.435894906521,1.1583340168,-0.123884804547,0.732110023499
3553,-0.623390853405,-0.472688257694,-0.0406762361526,0.551531374454,0.147742196918,0.0548999905586,-0.559849977493,-0.109975859523,-0.0443803369999,0.823434114456,-0.363525092602
427,-0.957164943218,-0.450973778963,-0.349133640528,0.206652775407,0.259103447199,-0.297850012779,1.01310002804,-0.195501923561,1.03942370415,0.612572968006,-1.05231773853
5898,-4.71845388412,-0.126069873571,-0.532528162003,0.503332197666,-0.281416624784,-1.19574999809,0.00665000081062,-0.266967445612,-0.222584754229,0.70626604557,-0.288939833641
23365,0.175771817565,0.672726273537,0.20054474473,-0.819362401962,0.0517515614629,-0.885049939156,1.98385000229,-0.193789064884,-0.203372508287,-0.35485547781,0.172145441175
6657,0.664565980434,-0.695782423019,1.05781137943,1.02739524841,0.907115578651,-0.920750021935,-0.305999994278,0.370585441589,-1.05845844746,0.499687492847,-0.13680383563
