rid,CPC003_HA1E_6H:BRD-K54314721-001-04-5:10,CPC003_HA1E_24H:BRD-K54314721-001-04-5:10,CPC003_HCC515_6H:BRD-K54314721-001-04-5:10,CPC003_HCC515_24H:BRD-K54314721-001-04-5:10,CPC003_PC3_6H:BRD-K54314721-001-04-5:10,CPC003_PC3_24H:BRD-K54314721-001-04-5:10,CPC003_VCAP_6H:BRD-K54314721-001-04-5:10,CPC003_VCAP_24H:BRD-K54314721-001-04-5:10,CPC010_A375_6H:BRD-K54314721-001-06-0:10,CPC010_A549_6H:BRD-K54314721-001-06-0:10,CPC010_A549_24H:BRD-K54314721-001-06-0:10,CPC010_HA1E_6H:BRD-K54314721-001-06-0:10,CPC010_HCC515_6H:BRD-K54314721-001-06-0:10,CPC010_HEPG2_6H:BRD-K54314721-001-06-0:10,CPC010_HT29_6H:BRD-K54314721-001-06-0:10,CPC010_MCF7_6H:BRD-K54314721-001-06-0:10,CPC010_MCF7_24H:BRD-K54314721-001-06-0:10,CPC010_PC3_6H:BRD-K54314721-001-06-0:10,CPC010_PC3_24H:BRD-K54314721-001-06-0:10,CPC010_VCAP_6H:BRD-K54314721-001-06-0:10,CPC010_VCAP_24H:BRD-K54314721-001-06-0:10,CPC015_A375_6H:BRD-K54314721-001-04-5:10,CPC015_A549_6H:BRD-K54314721-001-04-5:10,CPC015_A549_24H:BRD-K54314721-001-04-5:10,CPC015_ASC_24H:BRD-K54314721-001-04-5:10,CPC015_HEPG2_6H:BRD-K54314721-001-04-5:10,CPC015_HT29_6H:BRD-K54314721-001-04-5:10,CPC015_MCF7_6H:BRD-K54314721-001-04-5:10,CPC015_MCF7_24H:BRD-K54314721-001-04-5:10,CPC015_NPC_24H:BRD-K54314721-001-04-5:10,CPC015_PHH_24H:BRD-K54314721-001-04-5:10,CPC015_SKB_24H:BRD-K54314721-001-04-5:10
5720,0.829450011253,0.452864378691,0.0192374587059,0.841968119144,-0.356328070164,0.8385592103,0.615464568138,-1.32774996758,1.10467004776,0.713999986649,-2.87390017509,1.00910353661,-0.291958093643,0.598128139973,0.277569621801,-0.755800068378,0.197128146887,-0.748706996441,-0.0936083719134,0.438989311457,-0.592449128628,0.147197037935,0.244399994612,-0.836800038815,-0.00976200401783,-0.739750027657,-0.131912231445,-0.00455067865551,0.599299311638,-0.401024967432,-0.241600006819,0.811650037766
466,0.81375002861,-0.524615526199,-0.947435200214,-0.368246734142,-0.339488655329,0.578430175781,-0.246887624264,1.56034994125,-0.113152086735,0.819100022316,0.249800026417,1.28289341927,0.971527099609,0.159989014268,0.649806380272,-0.205233335495,-0.407284229994,-1.18591177464,0.198449626565,0.632692933083,-0.856122076511,0.20719756186,-0.660400032997,0.65440005064,0.420207977295,0.636200010777,0.340066850185,-0.773500442505,0.14107902348,0.0832750052214,-0.455000013113,-0.109600000083
6009,0.153349995613,1.06557035446,0.0653298646212,0.0784168690443,0.230159953237,0.431169509888,0.449336349964,0.85925000906,0.0213419944048,0.361450016499,-4.69379997253,1.42455220222,0.872572243214,0.452562570572,-0.845643699169,0.403900027275,0.0856160223484,0.282104313374,-0.408397555351,1.21919810772,-1.01045978069,-0.5046672225,-1.15050005913,-1.21940004826,0.214305371046,-0.404200017452,-0.719418346882,-0.777056872845,-0.0793131887913,0.225374996662,-1.24535000324,-0.00599998235703
2309,-0.139499992132,-0.0797098278999,-0.122385665774,-0.100175209343,0.382329314947,-0.139470949769,0.617574691772,1.32980000973,0.836265444756,1.6507999897,-0.0160999894142,1.0604852438,-0.514965176582,0.266968488693,-0.8069049716,-0.199499845505,-0.768965661526,-0.535830557346,0.995523393154,-0.164693057537,0.467795580626,0.667049229145,-0.0611999928951,-0.434866666794,-0.152113065124,-0.388700008392,-0.49021923542,-0.452445358038,-0.277098357677,-0.498299986124,0.155849993229,-0.0321999937296
387,0.0630500018597,-0.431851804256,0.476992756128,0.181027367711,0.867299258709,0.293426424265,1.12655699253,-1.09230005741,0.660965383053,0.275099992752,-2.26945018768,-0.161455839872,-0.0928979665041,0.377206325531,-0.214718192816,1.8259665966,-0.246571600437,-1.59154009819,0.439576029778,1.30142688751,-0.633018612862,0.0960844755173,-0.0404000021517,0.16046667099,-0.265824794769,-0.737299978733,-0.760217785835,-0.902717113495,0.580661118031,0.0805499926209,-1.13569998741,-0.133049994707
3553,-1.48799991608,-0.378219366074,-2.12029361725,-0.972663700581,-0.339492231607,-0.946438074112,-0.826161921024,-0.206949993968,1.42853701115,-0.984349966049,2.31975007057,-1.37881374359,0.353125572205,-1.36511707306,0.169323116541,-1.87969994545,0.545457780361,-0.474260002375,-0.65031850338,-1.46429932117,0.240222245455,-0.837102174759,-0.0177499949932,0.477666676044,0.561557471752,0.178050011396,0.24050489068,0.792452931404,-0.150513291359,0.0745999738574,1.70429992676,0.990000009537
427,0.277450025082,-0.22947499156,0.78345066309,-1.19497978687,0.443128317595,0.220291733742,-1.23565161228,1.15055000782,0.077189527452,-0.474049985409,4.30200004578,-0.0665678977966,0.521108388901,-0.150699108839,-0.11008925736,0.590800046921,-0.377757459879,0.207180276513,-1.43557167053,0.650396108627,0.13134226203,-0.0230457410216,-1.18410003185,2.33309984207,0.47055837512,0.560150027275,-0.199408382177,-0.0575492456555,0.00510983541608,-0.314374983311,-0.406500011683,0.196400001645
5898,0.367049992085,-0.156236588955,-0.683922767639,0.158698678017,-0.283207058907,0.23886783421,-0.0390996932983,1.27544999123,-1.50152659416,-1.19580006599,0.473749935627,0.355997949839,0.479768931866,-0.527327716351,-0.175779372454,0.151866674423,-0.405615657568,-0.791410326958,-0.23453015089,0.560272753239,1.39821469784,-0.611067056656,-0.012549996376,0.00749999657273,0.230793222785,0.280750006437,0.308717399836,-0.444447577,0.302508413792,0.143374979496,0.236750006676,0.663299977779
23365,-1.41079998016,-0.75189101696,0.531984329224,0.219149678946,-0.431783795357,-0.0334893316031,-0.521346926689,-0.0620999634266,0.846063792706,-0.815150022507,4.13654994965,-1.68659806252,0.979425251484,-0.429809808731,0.572112560272,1.34850001335,-0.0678486153483,0.317174315453,0.290491849184,-0.143126472831,0.431887686253,-0.949350118637,-0.842649996281,0.758899986744,0.325062543154,-0.343400001526,0.886752963066,0.378008902073,0.184294775128,0.112225003541,-0.152750015259,0.0129999965429
6657,-0.0808999985456,1.11557352543,-0.466612190008,0.561140835285,-0.808260560036,-1.32395517826,-0.107606768608,-1.5054500103,1.38176476955,-0.195549994707,2.0531001091,-1.18960547447,-0.191252321005,-0.531868219376,-0.454480528831,-0.50113338232,0.140536397696,1.04908394814,-0.799214303493,-1.2454739809,0.810376465321,-1.2545671463,-0.260500013828,1.83496665955,0.00435219611973,0.0361999943852,-0.291387289762,-0.00346243660897,-0.0303317457438,0.538125038147,0.366699963808,0.196799993515
