rid,DOS008_VCAP_6H:BRD-K81810761-001-01-6:5,DOS008_VCAP_24H:BRD-K81810761-001-01-6:5,DOS037_A549_24H:BRD-K81810761-001-01-6:5
5720,0.498040497303,-0.52794200182,-0.0634999871254
466,1.54900670052,0.0988197773695,-0.528349995613
6009,-0.0737465918064,-0.156522542238,-0.721700012684
2309,-0.20260438323,0.81450176239,0.0245999991894
387,-0.323980122805,-1.08295857906,-0.37760001421
3553,0.536259710789,0.386599689722,1.9810500145
427,1.46648347378,0.2892190516,1.50180006027
5898,0.124190427363,-0.792661190033,0.52144998312
23365,-0.801661729813,-0.617744386196,0.713400006294
6657,-0.40116339922,1.10187458992,1.71355009079
5054,-0.192993119359,0.332706093788,-0.489450007677
3108,-0.282069921494,-0.398833334446,-1.01559996605
1950,0.457710504532,0.960482358932,0.797049999237
351,0.539345264435,-0.179826036096,-0.549250006676
4846,-0.735998690128,0.0344229340553,0.825199961662
1452,0.157114207745,-0.388861119747,-0.675799965858
4776,0.0574187636375,0.268034845591,2.14715003967
6908,0.670059680939,0.00820844620466,-0.936599969864
672,0.0157426819205,0.180263727903,-1.80700004101
5710,-0.112759947777,0.0952660441399,-0.130199998617
2115,-0.441004157066,4.33328199387,1.52110004425
7015,0.646184444427,1.55802643299,1.15384995937
8726,0.98706805706,-0.564492821693,-0.866500020027
2185,-0.795765578747,-0.712436914444,1.5802500248
3315,0.23047503829,1.25679242611,-2.90260004997
5289,0.515730142593,0.268625199795,1.43285000324
868,0.0331995785236,0.775916755199,1.97895002365
1677,-0.173203200102,1.08970165253,1.71934998035
7043,-0.450555324554,-1.38343811035,1.82369995117
5613,0.0986627191305,0.0531484037638,0.900600016117
595,0.680015206337,-1.13228142262,-1.23444998264
4793,-0.62079668045,0.927175819874,-0.924099981785
2736,0.719248771667,0.90640515089,0.783150017262
5290,-0.382958948612,-0.076740026474,-0.106200009584
6194,-0.383098840714,0.281545162201,0.0
1676,-2.12720179558,-0.143447741866,-0.329050004482
23512,0.426723331213,-0.730259180069,-0.849599957466
148022,-1.15333497524,-0.919589817524,1.14429998398
1906,-0.588256955147,-0.00887888297439,-0.907600045204
8878,-0.717230558395,-0.792988777161,-1.03620004654
3091,0.539143919945,0.305860698223,-0.236200004816
5743,-0.0339870601892,-0.0773630365729,-0.705049991608
5321,-0.534145474434,0.694713950157,0.420750021935
4144,-0.0558206886053,1.03727197647,0.736050009727
1981,0.0431183204055,1.54375219345,-0.856950044632
695,0.555425941944,0.0842503085732,0.451499998569
10398,-0.0874017179012,1.09228610992,1.30620002747
5708,0.25162166357,1.09960234165,-0.94889998436
1213,-0.0860845297575,-0.785668134689,0.10070002079
226,0.606624484062,-0.385922044516,-0.0452999994159
6777,-1.22765183449,1.22001791,0.14105001092
2113,0.507999777794,-0.404555916786,1.06920003891
3329,-0.167568802834,0.452592253685,-4.28940010071
1050,-1.26475477219,-0.115420177579,0.757699966431
9491,0.228414341807,0.0490771383047,-0.157000005245
22926,-0.382029891014,-0.618212223053,1.00314998627
5899,-0.2201179564,0.35263979435,-0.436699986458
5467,-0.720634639263,-0.94925904274,2.0951499939
6774,-0.179090201855,-0.284536242485,-0.00625000149012
1788,-0.0253143981099,0.294109523296,0.542299985886
