rid,CPC014_A375_6H:BRD-K83837640-001-01-4:10,CPC014_A549_6H:BRD-K83837640-001-01-4:10,CPC014_A549_24H:BRD-K83837640-001-01-4:10,CPC014_ASC_24H:BRD-K83837640-001-01-4:10,CPC014_HA1E_6H:BRD-K83837640-001-01-4:10,CPC014_HCC515_6H:BRD-K83837640-001-01-4:10,CPC014_HEPG2_6H:BRD-K83837640-001-01-4:10,CPC014_HT29_6H:BRD-K83837640-001-01-4:10,CPC014_MCF7_6H:BRD-K83837640-001-01-4:10,CPC014_MCF7_24H:BRD-K83837640-001-01-4:10,CPC014_NEU_24H:BRD-K83837640-001-01-4:10,CPC014_NPC_24H:BRD-K83837640-001-01-4:10,CPC014_PC3_6H:BRD-K83837640-001-01-4:10,CPC014_PC3_24H:BRD-K83837640-001-01-4:10,CPC014_PHH_24H:BRD-K83837640-001-01-4:10,CPC014_SKB_24H:BRD-K83837640-001-01-4:10,CPC014_VCAP_6H:BRD-K83837640-001-01-4:10,CPC014_VCAP_24H:BRD-K83837640-001-01-4:10
5720,0.993577837944,-2.56089377403,0.20601901412,2.44399404526,-0.761436164379,-0.40671980381,-0.415961802006,0.182968586683,0.358566492796,0.701373279095,0.283499985933,0.854334414005,-0.458569258451,0.497426509857,5.96341180801,1.88487267494,-0.525528907776,0.478178024292
466,-0.233392655849,-3.25169253349,-0.199762895703,-1.29041695595,-0.681070446968,0.137321025133,0.295181632042,0.666766643524,-0.334285914898,-0.112539470196,-1.50935006142,-1.07440078259,-1.43721008301,0.272929251194,-1.62650072575,-0.0671079754829,-0.352969735861,-0.351126134396
6009,0.456217199564,1.16465497017,1.02607858181,0.148324936628,0.134607538581,0.205565646291,0.247794657946,0.850432634354,-0.118930846453,0.566213071346,0.089350014925,1.39719104767,0.446005731821,0.796726644039,0.543306589127,0.921495497227,0.490887314081,-0.0391149260104
2309,-0.437449038029,4.04170608521,-0.0807673484087,-0.0413597822189,-0.924827873707,0.352368235588,0.0547901988029,0.666525244713,1.3878891468,2.80810117722,0.309799998999,1.43618869781,0.253835201263,0.232244282961,-1.20354807377,-0.203667104244,2.56019330025,1.94448542595
387,-0.359865128994,1.79246258736,-0.0337400436401,1.00556635857,0.494573205709,-0.791307866573,1.26006269455,0.625573158264,-0.0936959013343,-0.617381334305,-0.365099966526,-2.1682267189,1.39836192131,-1.00202715397,2.84868836403,1.75567281246,0.733641624451,0.12902200222
3553,0.356886088848,-0.517586827278,-1.34390544891,-0.491235733032,0.00351972877979,0.215934216976,-0.166813671589,-0.700756669044,-0.652928590775,-1.29807245731,0.226200014353,-0.621441602707,1.45720338821,0.838806986809,-0.379745781422,-1.12755346298,-0.774248123169,-0.667819976807
427,-0.219551026821,-0.0905048698187,-0.190095573664,1.81208062172,-0.511150062084,-0.0156369507313,0.715929090977,-0.45712569356,-0.0973243415356,-0.731465578079,-0.722400009632,-0.655950903893,-1.01205551624,-0.413611650467,2.18863797188,-1.05609250069,-1.04795706272,-0.590548872948
5898,0.306751638651,-0.494070440531,-1.56320524216,0.0671950131655,0.0462014526129,-0.630625605583,0.79489171505,0.310431063175,0.213896289468,0.833648085594,0.475800007582,-1.27158987522,-0.609631597996,-0.69987398386,-2.23657107353,-0.20985083282,-1.54851567745,-1.21609449387
23365,-0.879452109337,5.84204387665,-0.402941972017,-0.351027429104,0.560885429382,-0.385076105595,1.03212475777,-0.204863592982,-0.555892765522,-0.733747959137,0.0553499907255,-0.534257531166,0.425900787115,-0.288841068745,-0.37724840641,-0.432057112455,-0.237450122833,-0.353146672249
6657,0.115740090609,-0.899776041508,-0.997896671295,0.238042742014,-0.160931199789,0.594844043255,-0.695457816124,-0.428281247616,-1.90558421612,-0.438044607639,-1.46790003777,0.720352053642,-0.514026343822,-0.269179582596,-0.185476273298,-0.591373920441,-0.068694062531,-0.99799823761
5054,-0.800001144409,0.684565901756,-0.142964020371,-3.06627416611,-0.487501680851,-0.834881782532,0.568428993225,-0.51244109869,0.000955879688263,-0.285693287849,-0.122199982405,-1.534963727,-0.845221996307,0.00522738695145,-0.75838637352,0.845551848412,-0.067842438817,-0.196178138256
3108,0.94311439991,1.3511197567,1.15891432762,2.83487653732,1.76671159267,1.08699536324,2.04410552979,3.13782429695,-0.404404252768,1.14933145046,-1.08999991417,6.54424571991,1.59496021271,0.929075419903,6.25552606583,1.64746201038,0.704140782356,0.542059183121
1950,-0.474723637104,-0.521040439606,-0.731648147106,-0.765825092793,-1.10457217693,0.389210700989,-1.01505088806,-0.370457947254,-0.943249285221,-1.12208807468,-0.659000039101,-0.544806241989,-1.25645053387,0.1604308635,-1.18838799,-0.309148162603,0.67139428854,1.33993148804
351,-0.877878606319,0.216753482819,-0.429540723562,-0.417561084032,0.104717463255,0.0365960896015,-0.800116837025,0.997889995575,-0.732550621033,-0.766699314117,0.0,-4.59236526489,0.550685763359,-0.391976565123,-0.00252617220394,-0.0645682066679,-0.136399924755,0.0857876986265
4846,0.256315857172,5.7364897728,0.234114661813,3.51712226868,-0.254839658737,1.117385149,0.342459022999,-0.835422575474,-0.246783152223,-0.270638793707,-0.468100011349,7.39587068558,-0.809643983841,1.24020576477,2.23127698898,-0.785505414009,0.210034787655,0.0976926609874
1452,-0.233899205923,-0.905867278576,0.728915274143,-0.176660388708,-0.47525832057,-1.65952861309,-0.208778113127,-1.12189745903,0.160412192345,0.51904040575,0.0322500020266,-2.18832039833,0.047882348299,0.100663341582,0.743642687798,0.599813640118,-0.930982649326,-0.0680664852262
4776,-0.378178626299,-0.780432641506,-0.802040100098,-1.15788424015,0.24208983779,-0.577577650547,-0.942378282547,-0.96123957634,-0.781315982342,-0.917352437973,0.683600008488,-0.212071016431,-0.796359241009,0.125201001763,-0.776325404644,-0.274197191,0.122872583568,-0.139412894845
6908,0.189856350422,-0.812107384205,-0.0352876037359,-1.2043646574,-0.794609129429,0.0450978055596,-0.410833358765,-0.0761763826013,0.205456241965,-0.146614849567,-0.00284999608994,0.903528988361,-0.930175364017,0.0104568824172,-1.50289225578,-0.338978022337,-0.957228660583,-0.140797153115
672,0.185621276498,-1.21278059483,-1.11826717854,2.19426345825,0.315142631531,0.279233217239,-0.371869802475,-0.184031844139,0.962847948074,-1.51740694046,0.242100000381,0.436000883579,-0.394073009491,0.151508957148,1.38338696957,-0.920866310596,-1.3582110405,0.817736327648
5710,0.646240472794,0.968070805073,0.969412744045,-1.54220533371,-0.849980831146,-0.974583804607,-0.0497653409839,-0.204637348652,0.508144795895,-0.0409392267466,-1.8205499649,0.200698897243,0.0110956728458,-0.799924612045,-0.3972029984,0.178714171052,-1.07931160927,-0.36079454422
2115,0.984828054905,0.306901633739,0.031931784004,0.510028958321,1.82617366314,1.29341304302,-0.814027309418,0.730859518051,-0.633509993553,-0.0574926398695,-0.413600027561,-0.698063492775,0.360256671906,-0.209400877357,1.63984072208,0.681088507175,0.0800901055336,-0.840326189995
7015,-0.849950790405,-0.609137117863,-0.629195332527,0.110396116972,-0.12702922523,0.807705819607,-1.05594182014,0.318125337362,-0.706262290478,-0.647078990936,0.470049977303,-0.588268280029,-0.450095832348,0.0308623313904,0.133932232857,0.111692287028,0.293836265802,0.081643357873
8726,-0.0272684786469,0.0134490989149,1.05611491203,-0.501361429691,-0.480699837208,-0.159819841385,0.109128370881,0.0165472254157,0.377788096666,-0.298376441002,0.328850001097,1.60649776459,1.78661227226,-0.178100317717,0.285619735718,0.123897999525,-0.417611122131,0.184332102537
2185,-0.370951443911,-0.419747620821,-0.972452700138,0.25918674469,0.0309591442347,0.638973176479,-0.140709102154,-0.774086594582,-1.06893289089,-1.47527933121,0.540300011635,-0.695396721363,-0.773964822292,-0.553222358227,-0.0636702403426,-0.980427503586,-0.593435406685,-0.749141633511
3315,1.1069880724,1.76127898693,0.75263094902,0.0,0.611758351326,-0.110927134752,0.516073822975,1.38116705418,0.63063377142,0.845546424389,0.070199996233,-0.398385643959,1.79884326458,0.129696935415,0.546372830868,0.0184243358672,0.56444555521,0.409630119801
5289,-0.170240819454,-0.39929369092,-0.446678906679,-4.3184800148,-0.535420358181,0.401649594307,-0.545971095562,-2.22947692871,-0.155367031693,-0.197765633464,-0.540650010109,-0.708620905876,-0.809808194637,0.23911473155,-2.53231596947,-0.516908168793,-0.239479288459,-1.11654233932
868,-0.439397394657,0.496872782707,-1.92094874382,-0.616056144238,0.190577730536,-1.03304588795,0.368694514036,0.384344905615,-0.403892040253,-0.100101999938,0.70064997673,0.257292300463,0.970890164375,-0.110485754907,-0.0348988436162,-0.495666146278,-0.746553182602,-0.42318457365
