rid,CPC002_HA1E_6H:BRD-A30655177-001-06-6:10,CPC002_HA1E_24H:BRD-A30655177-001-06-6:10,CPC002_HCC515_6H:BRD-A30655177-001-06-6:10,CPC002_HCC515_24H:BRD-A30655177-001-06-6:10,CPC002_PC3_6H:BRD-A30655177-001-06-6:10,CPC002_PC3_24H:BRD-A30655177-001-06-6:10,CPC002_VCAP_6H:BRD-A30655177-001-06-6:10,CPC002_VCAP_24H:BRD-A30655177-001-06-6:10,CPC006_A375_6H:BRD-A30655177-001-08-2:111.11,CPC006_A375_24H:BRD-A30655177-001-08-2:111.11,CPC006_A549_6H:BRD-A30655177-001-08-2:111.11,CPC006_A549_24H:BRD-A30655177-001-08-2:111.11,CPC006_A673_6H:BRD-A30655177-001-08-2:111.11,CPC006_AGS_6H:BRD-A30655177-001-08-2:111.11,CPC006_CL34_6H:BRD-A30655177-001-08-2:111.11,CPC006_CORL23_6H:BRD-A30655177-001-08-2:111.11,CPC006_COV644_6H:BRD-A30655177-001-08-2:111.11,CPC006_DV90_6H:BRD-A30655177-001-08-2:111.11,CPC006_EFO27_6H:BRD-A30655177-001-08-2:111.11,CPC006_HA1E_6H:BRD-A30655177-001-08-2:111.11,CPC006_HA1E_24H:BRD-A30655177-001-08-2:111.11,CPC006_HCC15_6H:BRD-A30655177-001-08-2:111.11,CPC006_HCC515_6H:BRD-A30655177-001-08-2:111.11,CPC006_HCC515_24H:BRD-A30655177-001-08-2:111.11,CPC006_HCT116_6H:BRD-A30655177-001-08-2:111.11,CPC006_HEC108_6H:BRD-A30655177-001-08-2:111.11,CPC006_HEPG2_6H:BRD-A30655177-001-08-2:111.11,CPC006_HT115_6H:BRD-A30655177-001-08-2:111.11,CPC006_HT29_6H:BRD-A30655177-001-08-2:111.11,CPC006_HT29_24H:BRD-A30655177-001-08-2:111.11,CPC006_JHUEM2_6H:BRD-A30655177-001-08-2:111.11,CPC006_LOVO_6H:BRD-A30655177-001-08-2:111.11,CPC006_MCF7_6H:BRD-A30655177-001-08-2:111.11,CPC006_MCF7_24H:BRD-A30655177-001-08-2:111.11,CPC006_MDST8_6H:BRD-A30655177-001-08-2:111.11,CPC006_NCIH1694_6H:BRD-A30655177-001-08-2:111.11,CPC006_NCIH1836_6H:BRD-A30655177-001-08-2:111.11,CPC006_NCIH2073_6H:BRD-A30655177-001-08-2:111.11,CPC006_NCIH508_6H:BRD-A30655177-001-08-2:111.11,CPC006_NCIH596_6H:BRD-A30655177-001-08-2:111.11,CPC006_NOMO1_6H:BRD-A30655177-001-08-2:111.11,CPC006_OV7_6H:BRD-A30655177-001-08-2:111.11,CPC006_PC3_6H:BRD-A30655177-001-08-2:111.11,CPC006_PC3_24H:BRD-A30655177-001-08-2:111.11,CPC006_PL21_6H:BRD-A30655177-001-08-2:111.11,CPC006_RMGI_6H:BRD-A30655177-001-08-2:111.11,CPC006_RMUGS_6H:BRD-A30655177-001-08-2:111.11,CPC006_SKLU1_6H:BRD-A30655177-001-08-2:111.11,CPC006_SKM1_6H:BRD-A30655177-001-08-2:111.11,CPC006_SKMEL1_6H:BRD-A30655177-001-08-2:111.11,CPC006_SKMEL28_6H:BRD-A30655177-001-08-2:111.11,CPC006_SNGM_6H:BRD-A30655177-001-08-2:111.11,CPC006_SNU1040_6H:BRD-A30655177-001-08-2:111.11,CPC006_SNUC4_6H:BRD-A30655177-001-08-2:111.11,CPC006_SNUC5_6H:BRD-A30655177-001-08-2:111.11,CPC006_SW480_6H:BRD-A30655177-001-08-2:111.11,CPC006_SW620_6H:BRD-A30655177-001-08-2:111.11,CPC006_SW948_6H:BRD-A30655177-001-08-2:111.11,CPC006_T3M10_6H:BRD-A30655177-001-08-2:111.11,CPC006_THP1_6H:BRD-A30655177-001-08-2:111.11,CPC006_TYKNU_6H:BRD-A30655177-001-08-2:111.11,CPC006_U937_6H:BRD-A30655177-001-08-2:111.11,CPC006_VCAP_6H:BRD-A30655177-001-08-2:111.11,CPC006_VCAP_24H:BRD-A30655177-001-08-2:111.11,CPC006_WSUDLCL2_6H:BRD-A30655177-001-08-2:111.11,CPC016_A375_6H:BRD-A30655177-001-06-6:10,CPC016_A549_6H:BRD-A30655177-001-06-6:10,CPC016_A549_24H:BRD-A30655177-001-06-6:10,CPC016_ASC_24H:BRD-A30655177-001-06-6:10,CPC016_HEPG2_6H:BRD-A30655177-001-06-6:10,CPC016_HT29_6H:BRD-A30655177-001-06-6:10,CPC016_MCF7_6H:BRD-A30655177-001-06-6:10,CPC016_MCF7_24H:BRD-A30655177-001-06-6:10,CPC016_NEU_24H:BRD-A30655177-001-06-6:10,CPC016_NPC_24H:BRD-A30655177-001-06-6:10,CPC016_SKB_24H:BRD-A30655177-001-06-6:10,CPC006_H1299_6H:BRD-A30655177-001-08-2:111.11,CPC006_RKO_6H:BRD-A30655177-001-08-2:111.11
5720,-1.80426669121,0.0313531123102,0.683988213539,0.0449614971876,0.841642379761,1.2080245018,0.0546009466052,1.15752100945,0.398087710142,0.862531781197,0.928187608719,0.504645645618,-0.28180000186,-0.00560000166297,0.0371499992907,-0.058050006628,-0.256650000811,0.0452000051737,0.167349994183,0.57950681448,0.462722480297,0.945746302605,0.103687509894,0.236257463694,0.65030002594,0.105541139841,-0.0409424602985,0.391999989748,0.109556689858,-0.361777812243,0.396350026131,1.09630000591,0.685456752777,0.917824566364,0.640599966049,-0.714949965477,0.192900002003,0.233449995518,-0.346349984407,0.56945002079,-1.17540001869,0.276499986649,0.657317817211,2.11430764198,0.251249998808,-1.1793500185,0.045469481498,0.0038999915123,0.939599990845,-0.575749993324,0.532899975777,0.812550008297,-0.68900001049,0.741150021553,-0.551699995995,-0.474899977446,0.312255471945,-0.563794791698,-0.574800014496,-0.795871436596,0.449649989605,-1.23079991341,0.592371344566,-0.193750828505,0.880750000477,0.245886713266,-0.204399988055,0.714347839355,7.86170005798,0.0948564857244,0.310512244701,-0.774749994278,0.874695301056,10.0,0.280842036009,10.0,-0.887499988079,-1.68790006638
466,1.548833251,-0.108796775341,0.709910869598,-0.455726772547,0.74737238884,-0.566409230232,-0.438924372196,0.104516744614,-0.719874203205,0.433919578791,0.643887877464,0.147819846869,-0.241449996829,0.148400008678,-0.345399975777,-0.304349958897,0.0290500223637,0.45174998045,0.189400017262,0.654958963394,0.55882614851,-0.50072568655,1.18533146381,-0.17356787622,0.333149969578,-0.413767725229,-1.0588259697,0.391650021076,-0.148379072547,0.0836008638144,0.528500020504,0.584049999714,-0.262200832367,0.405702829361,-0.00405000010505,1.61255002022,1.1263999939,0.451350003481,-0.668399989605,0.316049993038,-0.648499965668,0.244249999523,-0.887977957726,-0.555101275444,-0.153650015593,-1.52219998837,1.33949494362,-0.24525000155,0.117149993777,-1.01714992523,0.267500042915,-0.012600004673,-0.293250024319,-0.640300035477,-0.0054500028491,-0.587949991226,-0.543758332729,-0.0409905165434,-0.241550013423,0.837443232536,0.00775000452995,-1.08910000324,0.875296413898,-0.00210274010897,-2.03465008736,0.742307186127,0.181400030851,-1.19465684891,-1.36805009842,0.262112855911,0.473914831877,-1.0814499855,0.411675632,5.55130004883,-0.245842963457,1.73195004463,-1.03974997997,-2.35904979706
6009,-3.67756676674,0.519288301468,-0.348411023617,-0.48965498805,-0.868982076645,-0.057684481144,0.123220518231,-0.0681249424815,0.149101316929,0.762851655483,-0.20227779448,0.618856668472,-0.226450011134,-1.03594994545,0.146249994636,-0.0984499901533,-0.0115499794483,0.0574499964714,0.0424000024796,-0.974674284458,-1.21135175228,-0.356960117817,0.382732540369,-0.51385229826,-0.429849982262,0.631593286991,-0.139216214418,0.568400025368,-0.114154994488,-0.463917344809,0.0372000038624,0.533749997616,-0.113173291087,0.405406117439,1.49834990501,-0.110700011253,0.0424000024796,0.0478500127792,-0.141499996185,-0.166500002146,-0.00999999046326,-0.158299997449,-0.939201414585,0.116469755769,-0.0781000033021,-0.368149995804,1.32284152508,0.097100019455,-0.364449977875,0.0,0.81994998455,1.63054990768,-0.10514998436,0.0578499995172,-0.286100000143,-0.015750002116,0.662434160709,-0.506283044815,-1.52184998989,0.0490756332874,0.356299966574,-0.220799982548,-1.0361777544,-0.607957243919,0.101300016046,-0.0359455049038,-0.178999990225,0.855235695839,-0.692800045013,-0.395899236202,0.418718516827,-0.526499986649,0.09997433424,-5.40059995651,-1.01173186302,-0.858300030231,-0.28869998455,0.368100017309
2309,-1.21756672859,-0.081166036427,-0.460031956434,0.273681432009,0.290414363146,1.24567878246,-0.423473119736,-0.301784217358,-0.220067560673,-0.61108905077,0.167516499758,0.151872634888,0.574150025845,-0.173999994993,0.0471000000834,-0.375849992037,0.055949985981,-0.815999984741,0.142049998045,0.215615257621,0.484291881323,-0.645990252495,0.0863649770617,-0.172294393182,0.238699987531,0.367130964994,-0.433302521706,-0.754250049591,0.128300577402,-0.786427736282,-1.6791498661,-0.832499980927,-1.35306477547,-0.910416483879,0.234799996018,-0.0294000059366,-0.634149968624,-1.13639998436,-1.16345000267,5.10629987717,-0.965800046921,-0.829949975014,1.13553547859,1.05919671059,0.214899986982,-1.452450037,0.37836176157,-0.454400002956,-0.631799995899,-0.0909999981523,-0.809350013733,-0.0909499824047,-1.00604999065,0.98324996233,-0.696749985218,-0.684149980545,0.10345312953,-0.241373807192,-0.309549987316,-0.707125306129,0.612950026989,-1.62700009346,-0.757579505444,-0.01821154356,-0.347299993038,-0.227725118399,0.0597499981523,0.550948143005,-2.28009986877,-0.111115038395,0.241945147514,1.10430002213,-0.771333992481,-2.17179989815,-0.701170802116,-2.73300004005,-0.28409999609,-1.13220000267
387,-0.885766744614,-0.300132572651,0.245377480984,0.0125663541257,0.0431768074632,-0.297542393208,0.256009995937,0.448091983795,0.8709897995,-0.103533878922,-0.202649056911,-0.0908708870411,-1.25885009766,-0.643649995327,0.123649984598,-0.328549981117,-0.141400009394,0.14390000701,-0.842050015926,-0.0715120732784,0.158174321055,-0.103015549481,-0.109442926943,-0.460651189089,0.774399995804,0.786462306976,0.739561080933,0.0401000007987,-0.615238964558,-0.165285974741,-0.703350007534,0.870400011539,-0.670536994934,0.584540486336,0.0504000037909,0.445150017738,-0.400099992752,-1.03040003777,-0.644450008869,0.797450006008,-0.484300017357,-0.26139998436,0.166146159172,0.309626787901,-1.77655005455,-0.336550027132,0.308541506529,-0.575299978256,-0.606350004673,-0.869099974632,-0.250949978828,0.198499977589,-0.341700017452,-0.366500020027,-0.481900006533,0.207900002599,-0.397206604481,-1.17440700531,-0.55655002594,0.544672310352,0.0284499973059,-1.15945005417,-0.437894105911,-0.849750995636,0.189050003886,0.150902152061,-0.55940002203,-0.83501636982,-0.680950045586,-0.014507021755,0.254956901073,0.892449975014,-0.142915859818,2.24679994583,-0.720577478409,-0.178149998188,-0.590550005436,0.407000005245
3553,0.579266667366,0.192378968,-0.452858150005,-0.205049231648,1.19100117683,2.68309903145,0.525123119354,0.706991076469,1.44287669659,1.88100063801,0.274858564138,-0.823730409145,1.22845005989,-0.148449957371,0.528149962425,1.15565001965,0.194350004196,0.0583499968052,1.61840009689,0.0921518206596,0.127766877413,0.573231935501,-0.119681164622,0.739981234074,0.67049998045,0.165595665574,0.0323833078146,0.165349990129,0.673557341099,0.192490786314,1.21300005913,-0.649350047112,0.959241986275,0.127625435591,1.15394997597,0.959800004959,0.562649965286,0.501249969006,0.875349998474,-0.26605001092,0.97855001688,0.967399954796,2.79680490494,3.69892907143,0.222499996424,0.726599991322,1.66641819477,1.34315001965,0.235100001097,0.480199992657,0.435649991035,1.93655002117,0.0288000013679,0.36130002141,0.929899990559,2.23880004883,0.327766418457,0.847962379456,1.76705002785,0.867257118225,-0.0502499938011,1.64840006828,0.373213529587,0.611814975739,0.224849998951,-0.283904373646,0.104250006378,-0.906014621258,-1.90069997311,-0.47535431385,-0.398334503174,0.780949950218,0.0278262645006,1.214599967,-0.289327055216,0.596850037575,1.44245004654,1.83399999142
427,-0.512166678905,-0.885353505611,-0.149266451597,-0.382152140141,0.399252086878,-0.17428869009,-0.256291568279,1.10024344921,-0.0891437828541,-0.665311992168,-0.808413386345,-0.481898635626,0.255100011826,0.275050014257,-0.561100006104,-0.499599993229,-0.285250008106,-0.276250004768,-0.206500008702,-0.429069280624,0.00782033801079,0.200768068433,-0.703924298286,-0.30773088336,0.540650010109,0.216876357794,-0.668800354004,-0.391000002623,0.256074517965,-0.040236171335,0.998350024223,-0.735699951649,-0.406907230616,-0.299385279417,-0.130099996924,2.01849985123,0.902249991894,0.268899977207,-0.174000024796,0.575349986553,-0.970450043678,0.046599984169,-1.13428759575,-0.807512164116,-0.986899971962,0.505300045013,1.36748290062,-0.108549997211,-0.486100018024,-1.07169997692,0.690250039101,-0.240899994969,-0.764250040054,1.87625002861,-0.282800018787,1.42274999619,-0.962252497673,-0.731217861176,-0.820000052452,-0.240195035934,-0.725499987602,0.400749981403,0.382343024015,0.505460977554,-0.973150014877,-0.136310189962,0.398750007153,-0.414911568165,2.18904995918,0.332597196102,-0.443618655205,0.971249997616,-0.708419859409,3.17619991302,1.26984763145,1.21959996223,-0.512149989605,4.10939979553
5898,-1.50060009956,-0.318224847317,0.0627994686365,-0.858893811703,0.805654227734,-0.339350610971,-0.225520521402,-0.406178683043,0.654822230339,-0.332077801228,0.402459770441,-1.28068351746,-0.126199990511,0.0880500003695,-0.965399980545,-0.206450015306,0.0106000006199,-0.503499984741,0.014699999243,-0.382393032312,-0.582592248917,-1.29668521881,0.312651634216,-0.581661760807,-0.307650029659,-0.226715043187,-0.13564440608,0.334250003099,-0.60068666935,0.0265932306647,1.05464994907,-0.110449999571,0.322681993246,-0.195202112198,-1.08235001564,0.743000030518,0.0762500017881,-0.120149999857,-1.07235002518,-1.21119999886,-0.137450009584,-0.101649999619,-0.65356361866,-0.491478323936,-1.00880002975,-0.225800007582,1.88370788097,0.662299990654,0.203949987888,0.675449967384,0.579999983311,0.16384999454,0.0533500015736,0.123349994421,-0.0675000026822,-0.956049978733,-0.217867702246,0.086920529604,-0.490600019693,0.233151525259,0.428700000048,-0.474649995565,0.249561294913,0.186453446746,0.227750003338,0.0799629986286,-0.4850499928,-1.17923212051,0.442399978638,-0.604265511036,0.136577799916,-1.00609993935,-0.300719588995,0.744099974632,-0.494930624962,0.114150002599,0.173749998212,0.857249975204
23365,0.82786667347,-0.636064291,-0.807924747467,0.255456119776,0.765720129013,0.286522775888,0.17067733407,0.425890594721,0.56719070673,0.212435856462,-0.0368137061596,-0.381638973951,-1.31939995289,0.765100002289,-0.642050027847,0.581950008869,0.770699977875,0.601400017738,0.772899985313,-0.822712957859,0.52517837286,0.510044813156,1.07150268555,0.338809400797,0.56409996748,1.96594297886,0.537564337254,-0.943949997425,-0.562974631786,0.0683467239141,1.11599993706,0.356049984694,1.0581227541,-0.0820077583194,-0.187049984932,0.484950006008,0.549899995327,-0.622449994087,-1.3559499979,0.0966000109911,0.510349988937,-0.0976000130177,0.500732123852,1.8776191473,-0.84810000658,-0.103300005198,0.407616257668,1.50400006771,-0.27270001173,0.627449989319,0.042500000447,0.238450005651,-0.048199981451,-0.202449992299,0.118450015783,0.413950026035,-0.4264318645,0.0855379402637,1.22539997101,-0.193011105061,-0.00139999995008,0.314350008965,-0.181619212031,-0.0941904187202,-0.21289999783,0.0424148365855,0.775900006294,3.63009285927,-1.77419996262,0.780070245266,-0.0380080789328,-0.483100056648,-0.152317509055,3.71799993515,0.0150461811572,0.0435499846935,0.835049986839,0.715250015259
6657,0.570766687393,1.06776106358,-0.398583114147,0.461178421974,-0.811179637909,0.107204176486,0.589976489544,-0.146012157202,-0.195181041956,-0.241615235806,0.45319005847,0.284419715405,1.24400007725,0.200750023127,-0.138249993324,0.609049975872,0.103949993849,-0.0593499839306,-0.0753000080585,0.120148658752,-1.14061367512,0.74247533083,-0.885038912296,1.06208133698,-0.707199990749,-0.0333701819181,-0.284518003464,0.410099983215,0.859851181507,0.355209261179,0.293699979782,-0.302799999714,1.08618187904,-0.439149230719,0.68624997139,0.676949977875,0.676249980927,0.114250004292,0.248850017786,-0.291649997234,1.44724988937,0.291999995708,-0.534747242928,-0.616409242153,-0.276849985123,0.705649971962,1.43326342106,1.00699996948,-0.96590000391,1.23864996433,0.00515000149608,1.36215007305,-0.0460999980569,0.0340999960899,0.291750013828,2.03349995613,0.586142361164,0.767597556114,-0.142949998379,0.660015165806,-0.464500010014,1.1875,-0.33955347538,0.466916680336,0.292049974203,-0.245063126087,1.08869993687,0.279940217733,3.28340005875,0.0231766812503,-0.369207918644,0.549300014973,-0.44818007946,0.25569999218,0.549574255943,2.73005008698,1.19344997406,1.48250007629
