rid,CPC004_A375_6H:BRD-A51714012-001-03-1:10,CPC004_HA1E_6H:BRD-A51714012-001-03-1:10,CPC004_HA1E_24H:BRD-A51714012-001-03-1:10,CPC004_HCC515_6H:BRD-A51714012-001-03-1:10,CPC004_HCC515_24H:BRD-A51714012-001-03-1:10,CPC004_HEPG2_6H:BRD-A51714012-001-03-1:10,CPC004_HT29_6H:BRD-A51714012-001-03-1:10,CPC004_MCF7_6H:BRD-A51714012-001-03-1:10,CPC004_PC3_6H:BRD-A51714012-001-03-1:10,CPC004_PC3_24H:BRD-A51714012-001-03-1:10,CPC004_VCAP_6H:BRD-A51714012-001-03-1:10,CPC004_VCAP_24H:BRD-A51714012-001-03-1:10,CPC011_A375_6H:BRD-A51714012-003-09-4:10,CPC011_A549_6H:BRD-A51714012-003-09-4:10,CPC011_A549_24H:BRD-A51714012-003-09-4:10,CPC011_HA1E_6H:BRD-A51714012-003-09-4:10,CPC011_HT29_6H:BRD-A51714012-003-09-4:10,CPC011_MCF7_6H:BRD-A51714012-003-09-4:10,CPC011_MCF7_24H:BRD-A51714012-003-09-4:10,CPC011_PC3_6H:BRD-A51714012-003-09-4:10,CPC011_PC3_24H:BRD-A51714012-003-09-4:10,CPC011_VCAP_6H:BRD-A51714012-003-09-4:10,CPC011_VCAP_24H:BRD-A51714012-003-09-4:10,CPC015_A375_6H:BRD-A51714012-001-03-1:10,CPC015_A549_6H:BRD-A51714012-001-03-1:10,CPC015_A549_24H:BRD-A51714012-001-03-1:10,CPC015_ASC_24H:BRD-A51714012-001-03-1:10,CPC015_HEPG2_6H:BRD-A51714012-001-03-1:10,CPC015_HT29_6H:BRD-A51714012-001-03-1:10,CPC015_MCF7_6H:BRD-A51714012-001-03-1:10,CPC015_MCF7_24H:BRD-A51714012-001-03-1:10,CPC015_NPC_24H:BRD-A51714012-001-03-1:10,CPC015_PHH_24H:BRD-A51714012-001-03-1:10,CPC015_SKB_24H:BRD-A51714012-001-03-1:10,CPD002_MCF7_24H:BRD-A51714012-001-04-9:10,CPD002_MCF7_6H:BRD-A51714012-001-04-9:10,CPD002_PC3_6H:BRD-A51714012-001-04-9:10,CPD002_PC3_24H:BRD-A51714012-001-04-9:10
5054,1.08178663254,0.46837618947,0.480322211981,0.211276710033,-2.25878739357,-1.29752838612,0.100865803659,1.28020000458,-0.0897179916501,-0.451569288969,0.389756321907,-0.762912929058,0.0385423526168,0.222281381488,-0.0702498853207,-1.65919995308,-0.0772940814495,0.392749994993,0.250050008297,0.510322391987,0.585569143295,0.224715620279,-0.385513722897,-0.390254288912,0.44034999609,0.870953798294,0.660329282284,-0.855250000954,-0.575835943222,-0.0724606662989,0.141558736563,-0.450623303652,0.129850000143,0.0944499969482,0.078963547945,-0.374575406313,0.285854637623,-0.043984811753
3108,4.55992078781,-0.315015435219,0.452751338482,-0.817256808281,3.18762636185,-0.330671876669,0.0195760801435,-0.217700004578,-1.05783545971,-0.113586425781,0.346093863249,-0.0738015770912,-0.514705896378,-0.443066209555,-0.207783013582,-1.42449998856,0.189781531692,0.877650022507,1.79219996929,-1.53389847279,0.444279849529,-1.03887081146,0.377666324377,0.590456664562,-1.09350001812,-1.26003360748,2.66182780266,0.107999995351,-0.632058620453,-0.18599165976,-0.234347969294,3.69439220428,0.30015000701,-0.406749993563,-0.518909454346,0.884571313858,-1.35091078281,-0.457180857658
1950,2.56058478355,-0.0897637307644,-0.0881989225745,-0.72561442852,2.16386318207,1.23159980774,0.0549063421786,-0.141550004482,-0.356102734804,1.82418251038,0.364734113216,-0.0206103920937,-0.411107301712,1.07946431637,-0.822212159634,-0.634499967098,-0.764550805092,-0.545249998569,2.61879992485,-0.249839454889,-0.171624481678,0.0373623296618,-0.592510461807,-0.716297984123,-0.405799984932,-0.301901757717,-0.819560647011,-0.466600000858,-0.629427909851,-0.0520183146,0.787967264652,-1.14229333401,0.548999965191,0.353699982166,-0.204548001289,-0.48658156395,-1.24816560745,0.554022490978
351,0.12519338727,-0.422408044338,-0.336033672094,-0.880298495293,0.409158080816,2.06845259666,1.02627897263,-0.843325018883,-0.373089939356,0.421262323856,-1.08569037914,-0.0169505849481,-0.485597252846,0.547527313232,-0.20914748311,0.444049984217,-1.82544410229,-0.69185000658,-0.838950037956,0.108568951488,-0.432798266411,0.0168008264154,0.0491046607494,-0.131145149469,0.303050011396,-0.0881052911282,-0.34266680479,0.894449949265,-0.428975343704,-0.00489037111402,0.256171703339,-0.398698687553,0.00065000000177,0.00034999998752,-2.7723274231,0.753942131996,-0.0753210112453,-0.31774097681
4846,-2.13048434258,0.348599791527,-0.0914315059781,-0.0433040671051,1.49984502792,-1.04357099533,0.0720064267516,0.178499996662,0.519844353199,0.639057159424,0.783544898033,-0.614574253559,-0.355535268784,-0.511109828949,0.553850054741,0.103099986911,-0.790588498116,-0.248849987984,1.29889988899,0.0895525813103,-0.726183891296,-1.12009882927,-0.410358756781,0.162385091186,-0.320849984884,-0.856534600258,0.0493904352188,-0.309700012207,-0.344451844692,-0.129471078515,-0.365229904652,3.09410738945,0.0181499999017,-0.0776499807835,-1.52346301079,0.756646692753,0.465408027172,-0.170177459717
1452,1.5323163271,0.60817450285,0.00153584778309,-0.0508003905416,0.775985598564,2.00254297256,-1.02554023266,-0.0261499918997,-0.348981231451,-0.164067551494,-0.00918570160866,-0.405565619469,0.853220105171,-0.33838313818,-0.804646670818,0.318799972534,-0.276459008455,0.228050008416,0.0785000026226,-0.153378993273,0.427464902401,-0.432156324387,0.633437633514,0.366605579853,-0.259099990129,-1.28538227081,-0.235517546535,-0.281650006771,-0.360382467508,0.261278033257,-1.21219909191,0.787159860134,0.350100010633,-0.208499997854,-0.243692338467,-1.31832361221,0.738065242767,-0.75960880518
4776,3.24153399467,0.660027742386,-0.0960885584354,-0.249651432037,0.805926799774,0.975839972496,0.386809796095,-0.666275024414,-0.305890232325,0.681744396687,0.0313683636487,0.00060232100077,-0.596759438515,1.32773768902,-0.328297376633,-0.519199967384,0.43697232008,-0.768750011921,0.135949999094,0.326567471027,-0.487446129322,-0.832830667496,-0.847235918045,0.435705184937,-0.106300003827,-0.361600577831,-1.16138350964,0.413599997759,-0.832582712173,0.27087661624,0.118298351765,-0.517475783825,0.165699988604,-0.289200007915,-0.0179532468319,0.0174519717693,-0.885563790798,1.0988817215
6908,5.56687021255,0.731870830059,-0.0339417308569,0.416177600622,0.0284694507718,-0.665832877159,-1.05344593525,-0.0461749881506,-0.578066110611,0.097779750824,-0.415997773409,0.115630492568,0.539464473724,-0.52186268568,-0.448211938143,0.0443999767303,-1.06972181797,-0.115550003946,0.0702000036836,-0.205939292908,-0.121134422719,0.734629809856,0.204825535417,-1.13634967804,0.181299999356,0.211419150233,0.431800872087,-0.934199988842,-0.141680106521,-0.161858573556,-0.342686086893,0.687346041203,1.2065500021,-0.815700054169,0.334494650364,-0.118958190084,0.415620625019,0.632972240448
672,2.58390045166,-1.19659805298,-0.169181361794,0.0621189139783,-0.490966796875,-0.227407872677,-0.224595576525,0.349425017834,-0.0737109258771,0.819154798985,-0.0262114200741,-0.151322886348,-1.05538356304,-1.76801168919,0.222236156464,0.392049998045,-0.18829780817,-0.274749994278,0.879400014877,0.327815771103,0.609405040741,0.108573243022,0.514893531799,-1.42241430283,0.676450014114,-0.537415862083,0.0813848376274,-0.561749994755,-0.36677312851,-1.02471756935,-0.0105856359005,0.482615083456,-0.280750006437,0.157449990511,0.801852822304,2.41705489159,-0.676519572735,-0.335129618645
5710,0.372073173523,0.450360000134,-0.199285000563,-0.252395808697,-0.71905964613,-0.308039218187,-0.410411626101,-0.322475016117,-0.0943700522184,-0.045615196228,-0.7364346385,-0.822977006435,-0.0286340713501,-0.893902003765,0.437374174595,0.667549967766,-0.582180738449,-0.72570002079,-0.855350017548,0.324883043766,1.08261299133,-0.574140846729,-0.0920331329107,0.502598166466,-0.0881499946117,0.169370919466,0.560680627823,0.0996999964118,-0.720221817493,0.265157967806,-0.670293807983,0.853933691978,0.423449993134,-0.142149999738,0.40910422802,1.22398400307,0.737196862698,-0.280201017857
2115,4.19865894318,0.904485404491,-0.301183968782,0.26507923007,0.165986299515,1.0725839138,0.643005013466,0.264499992132,0.139311134815,0.651839256287,0.914423584938,0.0308561399579,0.588550984859,-0.0827250778675,0.323911488056,0.878749966621,-0.235654652119,-0.991800010204,-0.603150010109,-0.534072399139,0.843712687492,-0.196297213435,-0.153082042933,-0.306191325188,-0.479600012302,0.042988743633,-0.368637174368,0.879400014877,0.191754192114,-0.657068669796,0.506965637207,0.531006753445,0.515100002289,-0.34659999609,-0.307129502296,0.685723483562,0.132855027914,0.438900649548
7015,4.81622457504,0.181120112538,0.129600316286,-0.542832791805,2.0335726738,1.21887612343,0.439323395491,-0.090125001967,-0.0320882238448,0.790425300598,0.309307217598,-0.335990130901,-0.604613423347,1.17590594292,0.662803411484,0.564899981022,-0.471514433622,-0.954300045967,-0.0838499963284,0.160588204861,-1.17166519165,-0.211702823639,-0.597072899342,-0.191783428192,0.124549999833,-0.193818897009,-1.0021071434,0.00610000267625,-0.749284446239,-0.347286194563,0.853529334068,-0.522344946861,0.587249994278,0.522799968719,-0.193420261145,0.313609391451,1.19897377491,-0.313182413578
8726,1.5508184433,0.898538291454,0.106520503759,0.0457004271448,-0.615165293217,-0.735683441162,-0.245504677296,-0.288625001907,0.29775968194,0.60522711277,-0.282049298286,0.411885768175,-0.274699389935,-1.07757568359,0.730377495289,0.160299986601,0.0262410193682,-0.0406499952078,-0.172650009394,-0.27088367939,0.196746945381,-1.06153392792,0.402354896069,0.523413836956,-0.391849994659,0.529921591282,0.50213944912,0.207450002432,0.427101254463,0.133766323328,0.0541078522801,0.544709146023,0.463100016117,-0.033100001514,0.983020603657,0.15151719749,0.833801865578,0.0926522314548
2185,4.07219076157,0.555098474026,-0.37742087245,-0.39867708087,0.968154191971,1.04540729523,0.155137121677,-0.228724956512,0.29323348403,0.122631505132,0.0831226333976,0.254877597094,-0.498697638512,0.973362267017,-0.0496730059385,-0.0585999786854,-0.186434343457,-0.446350008249,-0.299650013447,-0.16271007061,-0.832818925381,-0.783437788486,-0.792515933514,0.826160848141,-0.169600009918,-0.142584130168,-0.512198984623,0.759700000286,-0.513255357742,0.263206928968,0.38418468833,-0.5291711092,-1.01269996166,0.111749976873,0.0350624546409,-0.0299753695726,-0.493940025568,0.484216988087
3315,-0.120588511229,-0.187088191509,0.547609746456,-0.470632731915,-0.38288807869,-0.821602463722,-0.318524569273,-0.0365750007331,-0.944896936417,-0.665726900101,-0.653209686279,-0.0138871371746,-0.0291071161628,-1.17994821072,0.660616159439,-1.07860004902,-0.270102083683,-1.70700001717,-0.289350003004,-0.421222597361,-0.0717988088727,0.445850729942,-0.430037736893,1.15890681744,0.5013499856,1.03210294247,0.200545325875,-0.63740003109,0.657401502132,0.221480712295,-0.386581480503,0.478415310383,-0.0701500028372,0.0,0.220656752586,-0.270368218422,0.529049634933,-0.0909176468849
5289,4.01718616486,-0.334990531206,0.168451622128,-0.702140450478,1.36495780945,0.709593296051,-0.0430254563689,0.319299995899,-0.00496260076761,-0.012250110507,-0.127241328359,-0.468635857105,0.591081082821,1.740878582,0.300774425268,1.42764997482,-0.842975080013,-0.322899997234,0.150999993086,1.61513543129,-0.181840121746,0.012762144208,-0.431853026152,0.308969199657,-0.119249984622,-0.226749449968,-0.0485519319773,0.915600061417,0.122409336269,0.638521611691,0.827910363674,0.348793596029,-0.595899999142,0.106049999595,-0.260932117701,0.526663124561,-2.49756574631,-0.0211381725967
868,1.91251122952,2.12216877937,-0.403663158417,-0.419237494469,0.0416680499911,0.757483959198,-0.0413152091205,0.216675013304,-0.220930606127,0.22116689384,0.611549675465,-0.182946324348,-0.637732625008,-0.549983263016,0.624346733093,-0.533900022507,-0.423068642616,-0.0516499988735,-1.34915006161,-0.351803481579,-0.629894018173,0.478985875845,-0.394552558661,0.0873816311359,-0.18559999764,0.691801071167,0.53428208828,0.436200022697,0.259721934795,-0.704589366913,-0.89545238018,0.477905601263,-0.498450011015,-0.340399980545,0.21022939682,0.581002175808,0.0893963128328,-0.298711538315
1677,4.76903820038,0.362448632717,-0.555984675884,-0.436720728874,1.34371709824,1.31507205963,-0.147605970502,0.207549989223,0.106955915689,0.165885820985,0.523869037628,0.0591480284929,-1.12152433395,0.878578782082,-0.265458405018,0.994199991226,-0.686384022236,-0.382450014353,-0.796050012112,0.511990249157,-0.201905816793,-1.00380599499,0.244017601013,-0.391527414322,-0.385649979115,-0.66653907299,-1.15594565868,0.719200015068,-0.0772195011377,-0.448245793581,1.83717739582,-0.806188523769,1.47235000134,0.541799962521,0.373549759388,-0.678614139557,0.233026057482,-0.920529484749
7043,2.57926297188,0.596248686314,-0.168267384171,-0.699858784676,-0.214360773563,1.26074326038,0.666404128075,-0.0912000015378,0.221586361527,0.20738710463,0.946275949478,0.09486656636,-0.945071876049,0.0858796834946,-0.583238840103,-1.14649999142,9.7531825304e-05,0.600499987602,2.07249999046,-1.3008710146,-0.423413991928,-0.803733229637,0.274377167225,1.08794021606,0.594799995422,0.234559580684,-0.740342617035,1.48070001602,-0.379756897688,0.788912653923,-1.26040840149,-0.415832310915,0.338450014591,-0.272249996662,0.158128410578,0.8321595788,-0.110418587923,0.328303277493
5613,3.0128967762,0.0588191300631,-0.473030269146,-0.286779612303,1.78048360348,1.09344947338,-0.0723094940186,0.000249996781349,-0.364945292473,1.35976696014,1.09185874462,-0.161235153675,-0.173265993595,0.716764509678,-0.198042169213,0.184199988842,-0.786116302013,-0.660050034523,-0.112500011921,-0.028642386198,-0.334535568953,-0.0969305410981,-0.315049111843,-0.00320388376713,0.647650003433,-0.362716704607,-0.854182124138,0.718150019646,-0.298908948898,-0.0339102558792,0.191688209772,0.421416968107,0.307750016451,0.49304997921,0.0274297446012,1.22383081913,-0.167579948902,0.344280898571
595,1.05822169781,-0.258637517691,-0.374050736427,0.414928078651,-0.734707891941,-0.898865103722,-0.367151916027,-0.358224987984,-0.169294044375,-0.493245393038,0.226692065597,-0.471019268036,0.978850483894,-0.37244707346,0.0162859875709,-1.14139997959,-0.102823190391,-0.259149968624,0.21684999764,0.445502877235,0.429885208607,-0.33624073863,1.05417358875,-0.408113241196,-0.0919499993324,1.35350501537,0.404079556465,-0.377249985933,0.729572355747,-0.50102865696,0.0582538321614,0.959665954113,0.46360000968,-0.206000000238,0.729135632515,-0.491204738617,0.498919993639,-1.16462957859
4793,4.43250656128,-0.0783264487982,0.530993461609,-0.612578570843,1.13016223907,-0.767238199711,-0.250338703394,-0.325000017881,0.152180433273,0.925752937794,-0.0111858844757,-0.497393608093,-0.135772511363,-0.711585402489,0.0470957458019,-1.54949998856,-0.0831220373511,-0.341600000858,0.811200022697,0.337736666203,0.26331743598,-1.08479976654,0.165969893336,1.59551072121,-0.544699966908,0.102987326682,0.688399076462,-1.07494997978,0.189495950937,0.240310132504,0.220447540283,0.631925404072,0.281450003386,-0.549700021744,0.559037864208,0.0505200698972,5.84079265594,0.21520793438
2736,4.19662809372,0.353257864714,0.789227366447,-0.414001882076,0.95818823576,1.54474103451,0.74811899662,0.443599998951,0.166963279247,1.05887687206,0.185774445534,-0.326510876417,-0.381380975246,0.394979089499,0.362378776073,-0.474750012159,-0.26431286335,0.217750012875,-0.428099989891,-0.809341788292,-0.402828097343,-0.0696424245834,-0.518070936203,0.157171621919,-0.006950000301,0.022269025445,0.0322233512998,0.984750032425,-1.02740311623,0.0169509835541,0.259823441505,0.6997808218,0.295949995518,-0.643949985504,-0.0653518587351,0.770052731037,0.59964466095,0.386886149645
5290,1.58162093163,0.387599855661,-0.0756739079952,-0.498494774103,0.964112102985,1.13882708549,-0.00460865721107,0.382650017738,-0.236747309566,0.42341697216,0.119738951325,0.151125073433,-0.243884146214,1.05000972748,0.35450387001,-0.521049976349,-0.0636995434761,-0.343299984932,-0.312849998474,0.754517018795,-0.29398471117,-0.601536214352,-0.55480158329,-0.400656908751,-0.438899993896,-0.115736529231,-0.0803340896964,0.0586000084877,-0.519024431705,-0.469394057989,-0.0529340282083,-0.714260518551,-0.119100004435,0.160099998116,-0.423293024302,-0.942932248116,-0.517513036728,0.844743728638
6194,-1.56025397778,0.559245169163,6.85127743054e-05,0.000193224215764,-0.0634409561753,-0.13198786974,0.601296544075,0.575174987316,-0.20324678719,0.0636773258448,-0.337058156729,-0.139206588268,0.0,0.000324348162394,0.40604826808,0.00034999998752,0.33909741044,0.0,0.202700003982,0.491690129042,-0.165280982852,0.000121742486954,-0.699896097183,0.201106920838,-0.00034999998752,-0.324529707432,0.0,0.965499997139,0.0004732128873,0.343025267124,0.353024601936,0.00026621951838,0.0,0.000999999931082,-1.34545600414,0.465148419142,0.0200739260763,0.49640339613
1676,2.25166487694,0.808690905571,-0.257699877024,0.281001865864,1.70195496082,1.32072651386,0.708056688309,-0.450550019741,-0.160497426987,0.695058822632,0.43821644783,0.439101338387,-0.433870494366,0.839191019535,0.150159463286,-0.158900007606,-0.14003649354,-0.447299987078,-1.14244997501,-0.38037994504,-0.651026368141,-0.115488052368,-0.474949806929,0.692508518696,-0.852800011635,-0.0593098327518,-1.44411993027,0.918249964714,-0.492899239063,0.461128234863,-0.938365161419,-0.626005768776,0.0872000008821,0.201549991965,0.485837459564,-1.06131958961,0.222371473908,0.401285350323
23512,1.00814080238,0.662020385265,-0.680491924286,0.0263774171472,-0.504893243313,1.28014445305,0.606513559818,0.593024969101,-0.28520655632,0.0925855636597,0.155538022518,-0.121743634343,-0.722575902939,-0.0843929946423,-0.317699015141,0.93314999342,-1.98976671696,0.097050011158,-0.643499970436,0.198267549276,0.938669204712,0.220730617642,0.230328470469,-0.779120564461,0.6875,0.114284053445,-0.0979584753513,0.927700042725,0.403759121895,-0.200469493866,-0.537408471107,-0.0332824066281,-0.185549974442,-0.0752499997616,1.38390088081,0.825928449631,0.488028109074,0.0722802653909
148022,4.31680059433,-0.213324636221,-0.385582894087,-0.103739991784,-1.34203648567,0.179290145636,0.864721536636,0.179650008678,-0.0488434061408,0.125844687223,-0.350692212582,-0.203936561942,0.0969299972057,0.550107836723,-0.836293339729,-0.470699995756,0.0240112394094,-0.0038000009954,1.09124994278,0.0902417451143,0.802056610584,-0.41969203949,0.838772952557,0.0771701931953,-0.1168500036,2.46511697769,1.29099476337,0.407000005245,-1.12402153015,0.0344234071672,-0.72537869215,-0.347609221935,0.964550018311,-0.290150016546,0.109648048878,-0.294197976589,-0.0932765156031,-0.666932225227
1906,1.91533887386,0.222788825631,0.459278017282,-0.549628257751,0.866253912449,1.00595724583,0.317697644234,-0.0924750193954,0.330162167549,-0.121463946998,0.259366184473,-0.0302245616913,-0.642148852348,-0.279528021812,-0.251664161682,-0.596149981022,-0.356783092022,-1.12785005569,0.134450003505,-0.126915231347,-0.677708983421,0.452436387539,-0.474437832832,0.171476587653,0.938950002193,0.400639653206,-0.272663742304,0.792349994183,-0.16964751482,0.268926203251,0.161560788751,-0.658797979355,0.209899991751,0.210650011897,-0.116330198944,0.801621615887,0.221152603626,0.0108818002045
8878,-0.395498037338,-1.31873869896,-0.331562906504,-0.0992179214954,-1.79445528984,-1.08734059334,-0.652459681034,-1.26469993591,0.203427150846,-3.03795647621,-1.04730427265,-1.01315546036,-0.657953441143,-0.095290273428,1.01809370518,-0.042000003159,-0.918576657772,0.229699999094,-0.0384499952197,0.12185151875,-0.133866578341,-0.246880635619,0.535917639732,0.333108246326,-1.3574000597,0.0781392306089,0.267701625824,0.0141500011086,0.038684129715,-0.817709684372,0.0298243537545,0.308344721794,0.00034999998752,-0.0620499998331,-0.178391829133,0.312330007553,0.423419117928,-1.13717663288
