rid,CPC020_A375_6H:BRD-K82381502-003-19-9:10,CPC020_A549_6H:BRD-K82381502-003-19-9:10,CPC020_HA1E_6H:BRD-K82381502-003-19-9:10,CPC020_HCC515_6H:BRD-K82381502-003-19-9:10,CPC020_HT29_6H:BRD-K82381502-003-19-9:10,CPC020_MCF7_6H:BRD-K82381502-003-19-9:10,CPC020_MCF7_24H:BRD-K82381502-003-19-9:10,CPC020_PC3_6H:BRD-K82381502-003-19-9:10,CPC020_PC3_24H:BRD-K82381502-003-19-9:10,CPC020_VCAP_6H:BRD-K82381502-003-19-9:10,CPC020_VCAP_24H:BRD-K82381502-003-19-9:10
5720,-1.81001842022,-1.29329991341,-3.08083367348,-0.41345000267,0.45406293869,-1.33496117592,-0.763399243355,-0.471831828356,-1.22926616669,-0.219726085663,-0.5405164361
466,-2.25143051147,-3.76639986038,0.736533403397,-0.96305000782,-0.789799571037,-1.25635027885,-0.785211443901,-0.111118525267,0.0166514664888,-0.811930775642,-1.62919890881
6009,-0.453257203102,-0.858250021935,0.210666686296,-0.475549995899,0.720306158066,0.496281445026,-0.0515510886908,-0.0543643832207,-0.0284104347229,-0.416218966246,-0.470054924488
2309,-1.46915709972,-0.957049965858,-3.25783348083,0.0558000020683,0.219384998083,-0.148755729198,-1.00115931034,-0.546303093433,-0.462850451469,0.580742537975,0.284717768431
387,0.519567072392,-0.688150048256,2.05030012131,0.223300009966,-0.0715283751488,2.34410262108,-1.25939965248,0.119819536805,0.0107560195029,-0.171362519264,0.392928391695
3553,2.07389903069,2.23519992828,2.73179984093,0.926550030708,0.280845165253,0.00977663137019,1.05713415146,-0.188993632793,0.0474348962307,0.252932786942,0.0616669505835
427,-0.284277886152,-0.709399998188,1.85663354397,-1.21245002747,0.00803959369659,-0.22830145061,0.0600628554821,2.29476380348,-0.150043159723,-0.258383333683,-0.485918432474
5898,-2.73068594933,-0.896749973297,0.935033321381,-0.275649994612,1.62961673737,0.393687903881,0.797583222389,0.947202503681,0.716097891331,-0.620306968689,0.0876802057028
23365,-0.819991350174,-0.0813499987125,1.06876659393,-0.816349983215,-0.431575089693,0.954493701458,0.263265073299,0.883771419525,0.129920348525,0.410410434008,0.471960514784
6657,1.39656233788,0.799950003624,1.45266675949,-1.38220000267,0.120334766805,-0.680761635303,0.212820708752,-0.0773860812187,-0.029381416738,0.329374670982,-0.0871063172817
5054,1.11477899551,0.680649995804,1.26386666298,0.720549941063,0.605555295944,0.0129486611113,-0.0320372283459,1.53720569611,-0.279527693987,0.179228574038,-0.282052338123
3108,-0.820127248764,-0.337650001049,0.192733332515,-0.891700029373,-0.464923113585,0.697703838348,-0.994011163712,0.591374456882,-0.794273257256,-0.513003110886,0.080609716475
1950,4.23059082031,0.421350002289,1.16510009766,-0.167700022459,-1.14973092079,-0.448403686285,0.00926704704762,-0.552851080894,0.28371989727,-0.490804463625,-0.197301059961
351,-0.24528837204,0.441300004721,-0.235300004482,0.0236500203609,-0.502520799637,-1.07782113552,0.271799504757,0.775914788246,0.680052757263,-0.111356161535,-0.368584156036
4846,-0.287318587303,-0.471549987793,-1.76856672764,-0.269849985838,-1.22968029976,-0.977181375027,-0.221330851316,-0.452759385109,-0.713204324245,0.458050996065,0.674172520638
1452,-1.94466972351,-1.43690001965,-0.0628667473793,-0.517350018024,-0.187946647406,-1.14057016373,-0.606717824936,-0.936767697334,-0.656804382801,-0.270917117596,-1.59103941917
4776,1.73129105568,2.17170000076,3.24250030518,0.329099982977,-0.195564359426,-0.801368117332,0.454649418592,-0.474153339863,0.725986480713,0.337086081505,-0.089373677969
6908,-1.96597111225,-1.27854990959,1.34183359146,-0.423949986696,-0.58109331131,0.675669491291,-0.642246484756,-0.124644801021,-0.751380324364,-0.664656817913,-0.36814430356
672,0.037734605372,-1.10294997692,1.20956683159,0.450650036335,0.440888285637,-0.00562147051096,0.35601079464,0.0674693286419,0.219189465046,-0.222285106778,-0.396963953972
5710,-0.920225143433,-0.696999967098,1.70886671543,0.171499997377,0.0534196980298,0.272392213345,-0.271484822035,0.895375430584,-0.165524452925,0.204353526235,-0.713784694672
2115,-0.321128338575,1.67235004902,2.99893331528,-1.00165009499,0.42928647995,0.708932220936,0.438677966595,0.167326018214,-0.130578875542,0.192091688514,0.349795758724
