rid,MUC.CP002_MCF7_6H:BRD-K37083752-001-01-6:9.9068,MUC.CP002_MCF7_6H:BRD-K37083752-001-01-6:3.3023,MUC.CP002_MCF7_6H:BRD-K37083752-001-01-6:1.1008,MUC.CP002_MCF7_6H:BRD-K37083752-001-01-6:0.3669,MUC.CP002_MCF7_24H:BRD-K37083752-001-01-6:9.9068,MUC.CP002_MCF7_24H:BRD-K37083752-001-01-6:3.3023,MUC.CP002_MCF7_24H:BRD-K37083752-001-01-6:1.1008,MUC.CP002_MCF7_24H:BRD-K37083752-001-01-6:0.3669,MUC.CP002_NKDBA_24H:BRD-K37083752-001-01-6:9.9068,MUC.CP002_NKDBA_24H:BRD-K37083752-001-01-6:3.3023,MUC.CP002_NKDBA_24H:BRD-K37083752-001-01-6:1.1008,MUC.CP002_NKDBA_24H:BRD-K37083752-001-01-6:0.3669
5720,0.071259111166,-0.426133334637,1.11024880409,-0.0886642932892,0.165833353996,-0.373039662838,-0.3506051898,-0.83410179615,0.268351852894,-0.0179883819073,-0.408585786819,0.0980636999011
466,0.255208700895,-0.572000026703,-0.372899830341,0.221355363727,-0.441866695881,-0.419025659561,-0.357686519623,-0.670725345612,0.123846508563,-0.0720176547766,-0.0161449089646,0.313586711884
6009,0.00375357270241,0.259366691113,-0.68059438467,-0.0866926312447,-0.193766653538,0.612187206745,-0.216699331999,-0.00966754555702,-1.30421280861,-2.40569758415,-1.9834227562,-0.415997177362
2309,0.476539433002,0.172100007534,-0.14340044558,0.98795068264,0.384833335876,-0.496607601643,-0.223240166903,0.0879277065396,0.332090914249,-1.0226265192,-1.05841255188,0.250211000443
387,0.711603701115,-0.161900013685,0.590450525284,0.0475004315376,0.931833326817,0.235909983516,0.418775379658,0.518497288227,-1.88495087624,-1.03980183601,-1.17281699181,-0.844111323357
3553,-0.869689822197,-0.449900090694,0.148758679628,-0.228176519275,0.179233342409,0.254090666771,1.22689902782,0.684038221836,0.796030759811,0.57348883152,1.1964366436,0.687971770763
427,1.02916753292,-0.135533332825,0.420430511236,-0.855679988861,-0.054000005126,0.199020922184,1.43981659412,0.0340100228786,0.0956581681967,0.08205537498,-0.116420373321,0.204683288932
5898,-1.08733868599,-0.858199954033,-0.390690296888,-0.385068327188,-1.10566663742,-1.10151481628,0.0399943143129,-0.109769761562,-0.0634802058339,0.2927095294,-0.0714459121227,-0.591310143471
23365,-0.291518628597,-0.552366673946,-0.317938774824,-0.25491797924,0.0579999983311,-0.0806690454483,0.15879547596,-0.0524079427123,-0.786702752113,-0.104148939252,-0.578144788742,-0.226594924927
6657,1.13788151741,0.774633347988,1.03998601437,-0.0789872780442,-0.364633351564,0.125324636698,0.608944237232,0.292995452881,0.29452174902,0.934458374977,0.950440764427,0.294047296047
