rid,CPC004_A375_6H:BRD-K54771420-001-03-2:10,CPC004_HA1E_6H:BRD-K54771420-001-03-2:10,CPC004_HA1E_24H:BRD-K54771420-001-03-2:10,CPC004_HCC515_6H:BRD-K54771420-001-03-2:10,CPC004_HCC515_24H:BRD-K54771420-001-03-2:10,CPC004_HEPG2_6H:BRD-K54771420-001-03-2:10,CPC004_HT29_6H:BRD-K54771420-001-03-2:10,CPC004_MCF7_6H:BRD-K54771420-001-03-2:10,CPC004_PC3_6H:BRD-K54771420-001-03-2:10,CPC004_PC3_24H:BRD-K54771420-001-03-2:10,CPC004_VCAP_6H:BRD-K54771420-001-03-2:10,CPC004_VCAP_24H:BRD-K54771420-001-03-2:10,CPC015_A375_6H:BRD-K54771420-001-03-2:10,CPC015_A549_6H:BRD-K54771420-001-03-2:10,CPC015_A549_24H:BRD-K54771420-001-03-2:10,CPC015_ASC_24H:BRD-K54771420-001-03-2:10,CPC015_HEPG2_6H:BRD-K54771420-001-03-2:10,CPC015_HT29_6H:BRD-K54771420-001-03-2:10,CPC015_MCF7_6H:BRD-K54771420-001-03-2:10,CPC015_MCF7_24H:BRD-K54771420-001-03-2:10,CPC015_NPC_24H:BRD-K54771420-001-03-2:10,CPC015_PHH_24H:BRD-K54771420-001-03-2:10,CPC015_SKB_24H:BRD-K54771420-001-03-2:10,NMH002_FIBRNPC_24H:BRD-K54771420-001-09-9:10,NMH002_FIBRNPC_6H:BRD-K54771420-001-09-9:10,NMH002_NEU_6H:BRD-K54771420-001-09-9:10,NMH002_NEU_24H:BRD-K54771420-001-09-9:10,NMH002_NPC_6H:BRD-K54771420-001-09-9:10,NMH002_NPC_24H:BRD-K54771420-001-09-9:10
5054,0.0109752416611,-0.247975349426,-0.632551193237,0.327478677034,-0.0340815633535,0.0578666776419,1.68976700306,0.378900974989,-0.316949158907,-1.56787526608,0.797727704048,0.589163541794,-0.968797504902,-0.711749970913,0.0759983658791,0.271640241146,-0.155299991369,-0.375233352184,-0.749568581581,0.270362108946,0.547399997711,-0.294650018215,0.692400038242,0.237569212914,-1.38631856441,0.297333359718,-0.980146884918,-0.773653209209,0.179099202156
3108,-0.187846720219,-0.388525724411,0.768317401409,0.593392968178,-0.757709383965,0.882266700268,-0.100990608335,0.70931404829,-0.0389282442629,2.72002792358,-0.190240472555,0.875970244408,0.909051775932,-0.424949973822,-0.527358531952,3.50397109985,0.433050006628,-0.0714333355427,0.269344985485,-0.502870500088,-0.115799978375,-0.0845500081778,-0.096549987793,1.04751777649,-0.508099853992,-0.188366666436,-0.40281561017,-0.435803174973,0.393954992294
1950,-0.538074791431,0.81801867485,-0.332570195198,1.14157640934,-0.180680066347,0.835900008678,1.04897904396,0.232032328844,0.0899594351649,0.993172705173,0.812535703182,1.78819918633,0.374548196793,-0.795349955559,1.12365865707,0.281607270241,-0.263999998569,-0.776033401489,-0.644055128098,0.278229743242,0.03002499789,0.869350016117,0.118649989367,-0.261367678642,1.55066490173,-0.239200010896,-0.254847556353,-0.674382209778,-0.904721736908
351,1.40391933918,-0.214087814093,0.149343237281,0.142680168152,-0.464151859283,-0.425333321095,0.491254419088,0.284368574619,-0.0685667321086,-1.31947171688,0.0280078873038,-0.430891722441,-0.853917300701,-1.6848500967,0.899339616299,-0.511685967445,-2.62940001488,-0.0888999998569,-1.55582630634,0.398600548506,-0.0787000060081,0.0,0.0,-1.30926406384,1.63632524014,-0.0782666653395,0.359906941652,-0.236323580146,-2.15067005157
4846,0.192284345627,0.258779674768,-0.296169400215,-0.0559602975845,0.0639583468437,0.833266615868,0.266518771648,0.524678945541,0.12839590013,1.66013157368,1.61933851242,2.47121620178,0.566195189953,0.297850012779,-0.125417277217,0.498768031597,0.923700034618,0.500166654587,-0.0983462631702,-0.145778208971,-0.297724992037,1.11750006676,0.339549988508,-0.627261757851,-0.495608210564,-0.690700054169,0.531243801117,0.207672208548,-1.1150033474
1452,-2.30394101143,0.0657649636269,-0.382012277842,1.39122760296,-2.29488706589,0.0576000213623,-0.937400817871,-0.556552112103,-0.536693274975,-2.04859662056,-0.268866151571,-0.374782025814,0.160664215684,-0.810199975967,-0.76921248436,-1.55400002003,0.655900001526,0.437666684389,0.328996628523,0.725830256939,-0.141474962234,0.525499999523,0.188600003719,0.534725964069,0.0652502402663,-0.512866675854,1.01470160484,0.284880310297,0.53702890873
4776,0.236368834972,-0.232093632221,-0.113391891122,0.758486330509,-0.032119974494,0.714500010014,0.0535051003098,0.00116210430861,0.348908722401,0.29496717453,1.74741649628,0.869608938694,-1.01559758186,-0.629549980164,0.381259858608,-0.860240578651,-1.3084499836,-0.097166672349,-1.2945278883,-0.183361366391,-0.189549982548,-0.968700051308,-0.352250009775,-0.102260068059,0.364715129137,-0.574266672134,0.15089777112,-0.814954519272,-0.125645279884
6908,-0.691698491573,0.352226048708,-1.32954239845,1.83535182476,0.657804369926,-1.01540005207,-0.66552311182,-0.465363144875,-0.532226920128,1.48092567921,-1.21280229092,-1.54958200455,0.36106261611,1.0870000124,-0.456003606319,-0.174016743898,1.19805002213,-0.45090007782,0.330817610025,0.417139589787,0.334600001574,1.95969998837,0.719799995422,0.51629036665,0.0420272424817,-0.185166656971,0.96472132206,0.233575180173,1.19172406197
672,-0.39671421051,-0.187205865979,-0.29140946269,1.46563303471,-0.0211448669434,0.483933359385,0.264233887196,-0.79617112875,0.465152800083,2.44786787033,-0.125080794096,0.128525570035,-0.229300692677,0.238349974155,0.144698426127,2.49133229256,0.923699975014,1.46023344994,0.498591691256,0.441295564175,0.202149987221,-0.0411000102758,0.21724998951,0.901319921017,-0.00240313261747,-0.809233307838,0.121558368206,0.436757445335,-0.900276839733
5710,-0.795702219009,-0.197842344642,-1.68851208687,0.309114813805,-1.11647677422,-0.730833351612,-1.59616971016,-0.68242919445,-0.669937491417,0.202527821064,-1.22328531742,-1.367166996,-0.362937301397,-1.95854997635,-0.477597117424,-0.26198849082,0.949899971485,0.385166704655,1.16394793987,-0.674359500408,0.344974994659,0.558849990368,0.546149969101,-0.696783125401,-0.104828566313,0.356733351946,0.846701622009,0.894165575504,0.689720034599
2115,-0.993613958359,-0.853329539299,0.151924401522,1.63905227184,0.173105895519,0.47619998455,-0.851088881493,-0.406527340412,-0.128761440516,1.65652370453,0.0126297269017,0.45215305686,0.559398651123,0.809300005436,-0.00636826083064,-0.202149704099,-0.652199983597,-0.614666640759,-0.763200044632,-0.3225274086,-0.0698250234127,-0.00435000099242,0.25854998827,-1.00543665886,-0.862783551216,-0.734833359718,1.03125655651,0.203462719917,-1.7175232172
7015,0.979878664017,0.673438072205,0.0638564229012,0.63384950161,-0.102720104158,-0.0125999748707,0.990644574165,-0.158450096846,0.0780026316643,-0.0910723730922,1.63827455044,0.348275184631,-0.423255860806,0.633900046349,0.0519039966166,0.144996955991,-0.106299996376,-0.322933316231,-0.689405918121,1.04771912098,0.14637504518,-0.20055000484,0.299449980259,-0.604100823402,0.610107541084,-0.243766725063,-0.0802921354771,-0.170554190874,0.264119684696
8726,-0.0789840817451,0.269413679838,-0.165114372969,1.1957321167,0.835125625134,0.14019998908,1.53364801407,0.162711620331,0.554438710213,0.917777180672,0.500343501568,0.93601500988,0.391813486814,0.726249992847,0.122458383441,-0.171050131321,-0.506600022316,0.439133375883,2.23060417175,-0.368684440851,0.518025040627,0.141800001264,0.22104999423,-0.152408853173,-1.05613636971,0.118666663766,-0.83636367321,1.3564388752,-1.08187806606
2185,0.11284057796,0.439295321703,1.32732820511,1.16253566742,0.182059675455,0.554366707802,0.194683164358,0.0439839400351,-0.31640535593,-0.785914063454,0.90676677227,0.208994820714,-0.911623239517,0.08884999156,0.266213685274,2.72575974464,-0.883899986744,0.00763334147632,-1.18053543568,0.0425882302225,0.124225005507,-0.726849973202,-0.76424998045,-0.751115441322,0.634090006351,-0.0475666746497,-0.0829453766346,-0.625305652618,-0.00245514512062
3315,0.262604296207,-0.645704865456,-0.6629383564,-0.536963999271,-0.80762475729,-0.404933333397,-1.17219901085,-0.638589084148,0.18301333487,0.606575965881,0.174466639757,-0.202026069164,0.304674297571,0.00065000000177,-0.104514688253,0.204175502062,0.826799988747,-1.46413338184,0.146629020572,-0.458830863237,0.247100010514,0.70459997654,0.00065000000177,0.356451719999,0.119898557663,-0.504133343697,-0.0960974618793,-0.793305516243,1.38981389999
5289,0.259139299393,0.733976781368,-0.307195931673,1.3863607645,-2.26431822777,-0.317133307457,0.294643998146,-1.65015923977,0.374331325293,1.0433921814,1.00575339794,-0.0770584791899,-0.596646130085,-3.93860006332,-0.702823996544,-0.58493578434,1.43640005589,-0.05583332479,-0.620147526264,-0.568195879459,0.249525010586,0.301400005817,-0.713400006294,-0.0683078840375,0.494204521179,0.164499998093,-0.0747732892632,0.659062027931,-0.243463307619
868,-0.303443908691,0.298062205315,2.36235952377,1.24301636219,1.58982276917,0.638166666031,-0.367901027203,-0.491079986095,-0.41566029191,-0.0347051993012,-0.332137286663,-0.422843813896,-1.04603075981,-0.653200030327,1.07857084274,-0.886950731277,-0.486449986696,0.0655666664243,-0.877597689629,-0.850345432758,-0.920425057411,-0.383050024509,-0.0407000035048,0.208276569843,-0.652182817459,-0.0558666586876,0.132337227464,0.16676427424,0.110498413444
1677,0.114417344332,0.041954100132,0.501341581345,1.56141400337,-0.216861903667,0.739266633987,0.222711786628,0.694156050682,0.554913878441,1.12349021435,0.794745326042,0.842021048069,0.0503087639809,-0.568050026894,0.405799478292,-1.01555120945,-0.967900037766,0.133933350444,-0.958955705166,0.345254689455,0.362699985504,0.173999994993,-0.143050014973,-0.205142691731,1.00193250179,0.176233336329,-0.251365602016,-0.468748182058,0.436296850443
7043,-0.426478147507,0.299432992935,1.10814273357,2.29507446289,-0.523779153824,0.126799985766,0.260069072247,0.301422715187,-0.580545902252,0.633156836033,-0.400501668453,-1.24244713783,-1.48947119713,2.37940001488,0.33361697197,-0.463006049395,-1.20405006409,0.123966678977,-0.61294054985,-0.993685424328,0.293325006962,-0.302700012922,0.695850014687,-0.981082737446,0.165858149529,-0.0161333084106,-0.0803752690554,-0.280981957912,-0.38912332058
5613,-0.265598237514,1.82449841499,0.915725111961,1.57158124447,-0.143960341811,0.537266731262,2.32814598083,-0.401194810867,0.0360376797616,0.411909878254,0.0372169911861,0.72567653656,-0.54260545969,-0.369849979877,0.388052999973,0.670071184635,-0.898000001907,0.0969999954104,-1.11136806011,0.126953423023,0.200500011444,0.119849994779,0.081949993968,-0.883208572865,0.574633479118,-0.356433361769,0.0199264287949,-0.994836330414,-4.19890403748
595,-0.017151273787,-0.34629535675,-0.0437221676111,1.10527837276,0.28335827589,-0.190600007772,0.946153104305,0.452410906553,-0.0763506740332,0.861221134663,-0.125355437398,-1.29126656055,0.577605009079,-0.29240000248,-1.01285099983,0.210510164499,1.43745005131,-0.181033328176,-0.0283496528864,-0.403706759214,-0.0691750049591,-0.276250004768,0.77245002985,0.256045937538,0.021244160831,0.244833320379,-0.146035641432,0.100278615952,2.45610237122
4793,0.260536730289,-0.161024391651,-1.12595140934,1.54856801033,-0.401896953583,0.213866680861,0.529261887074,0.325599074364,-0.655883431435,1.70224189758,0.513439595699,0.771836876869,1.45451951027,2.09505009651,-0.510559141636,-0.239259719849,2.69125008583,-0.521133363247,0.142386347055,-0.139060750604,-0.193100005388,0.628450036049,1.24670004845,-0.066869802773,-1.20151853561,-0.430233389139,0.0811816751957,0.377415001392,1.59461295605
2736,-0.713505923748,-0.593448102474,-0.458046704531,1.45475816727,-0.0961155593395,-0.278300017118,-0.344261497259,-0.897167980671,-0.019160727039,1.20386600494,0.524120509624,1.11703705788,-0.558600664139,0.269050002098,0.485366463661,-0.0182865187526,-0.831949949265,-0.00833333842456,-1.05297291279,0.297240167856,0.00515000522137,-0.525900006294,-0.319249987602,-0.144329279661,0.0701241642237,-1.06176662445,0.292819857597,0.0142132267356,-0.219514608383
5290,-0.318405270576,-0.059568837285,0.719280123711,0.716896474361,0.0126169621944,1.5829334259,0.778224229813,0.704671263695,0.117734745145,0.220889285207,1.78718900681,2.13064694405,0.254571318626,-0.205799996853,1.00798928738,-0.596724390984,-1.54725003242,-0.0935999974608,-1.16658496857,-0.250037878752,0.0540500096977,-0.497550010681,-0.13615000248,-0.0521675124764,-0.232325509191,-3.58690023422,-1.22666168213,-0.914219558239,-0.513937294483
6194,0.0,-0.288151949644,-3.34289652528e-05,0.0,0.0,-0.133200004697,-7.71170889493e-05,-0.244065001607,0.188301488757,-0.00291037932038,-0.75946199894,-0.134856343269,0.31227517128,0.00034999998752,0.478704929352,0.0,0.237049996853,0.341966658831,8.9361834398e-05,0.396396636963,-0.00017499999376,0.0010000000475,-0.00135000003502,-0.463490307331,0.861321091652,-0.596033394337,0.176419243217,0.358939319849,0.00776708126068
1676,-0.630912780762,-1.90818953514,1.32510232925,0.449841469526,-0.719594657421,0.51973336935,-0.450079768896,-0.646343708038,-0.0318939201534,-1.87473380566,0.642668128014,0.250047445297,-1.26156032085,-0.263399988413,0.221798688173,-0.619634628296,-1.1046500206,-0.189766675234,-1.47234892845,-0.156714111567,0.361575007439,-0.80999994278,-0.140799999237,-1.14641427994,1.26421737671,-0.401566684246,-0.761080145836,-0.427523970604,-0.778181314468
23512,-0.69849896431,0.17943328619,-0.265234231949,-3.83239746094,0.00313187390566,0.170300006866,-0.744637608528,-0.759542584419,0.209031954408,1.24810135365,-1.53599345684,-0.294491887093,0.459872961044,-2.72379994392,-0.684467792511,-0.712886095047,-0.539099991322,0.236400008202,0.0253962576389,-0.115229986608,1.50667500496,0.469400018454,-0.402099996805,0.391536474228,0.622193455696,0.804833292961,0.594094395638,0.389837235212,-0.897005259991
148022,-0.0491272509098,-1.35190880299,-0.471786916256,0.0898877382278,-0.987460374832,-0.101099997759,0.0834098309278,-0.798146486282,-0.410120218992,1.41884720325,-0.425240516663,-1.18344652653,-0.186260312796,0.658599972725,0.264122545719,1.39076411724,0.542950034142,-0.226166635752,-1.07715332508,-0.113229677081,-0.271800041199,0.343150019646,0.985800027847,-0.129757463932,0.359769880772,-0.29129999876,-0.42243796587,-0.779635667801,-0.448297560215
1906,-0.467835873365,1.02839493752,0.749795377254,0.673825979233,-0.522278189659,0.554900050163,1.08108878136,-0.27763941884,0.555446028709,-0.0808413177729,-0.271148532629,-0.472692042589,-0.0776947587729,-4.99450016022,-0.158197745681,-0.51631551981,-0.827350020409,0.321600019932,-1.68884253502,1.00781691074,0.584174990654,-0.330599993467,0.014250010252,-0.550641715527,0.272822827101,-0.0995334386826,-0.44895580411,-0.368669748306,-0.262149453163
8878,0.269282639027,-0.297694444656,-0.753568291664,-2.26412773132,-0.033935457468,-0.337333381176,-7.00118303299,-0.500200867653,-1.89753854275,-1.80772936344,-1.55682182312,-1.29505908489,-2.55667090416,0.971950054169,-0.684319198132,-0.0395923927426,0.808499991894,-0.38003334403,0.431414961815,-1.60016560555,0.161424994469,0.00135000003502,0.589450001717,0.958626270294,0.0201905667782,-0.260733366013,0.427085578442,0.116391673684,0.805406808853
3091,0.112844564021,1.16115832329,0.977932810783,0.545200943947,-0.899874985218,-1.880433321,1.54804766178,-0.329302668571,0.195933029056,0.851992845535,-1.05890119076,-0.288094133139,-0.529343307018,-0.25744998455,-0.279927313328,-1.36320602894,-0.905399918556,-0.68180000782,-0.233588278294,-1.06307637691,0.488624989986,-2.53850007057,1.12870001793,-0.0460194051266,-0.0720763802528,-0.292466670275,0.501489818096,-0.465375691652,-2.32651424408
5743,-0.533159196377,-0.161350905895,-0.175583600998,0.0809509009123,3.66195130348,-0.0574666857719,-0.232546389103,-0.272437155247,-0.635936677456,1.05963003635,1.90248811245,1.96873629093,2.67600131035,1.50049996376,0.0864560008049,-1.52799475193,-0.868600010872,1.73883330822,-0.993412017822,0.157872065902,-0.0968249887228,0.0996000021696,0.182850003242,-0.0366313681006,0.156477108598,-0.196133345366,0.564952373505,-0.597651839256,2.02603697777
5321,0.143590256572,-0.766222298145,1.35846662521,0.501180231571,0.00307653844357,0.646233320236,0.516901910305,0.257602572441,-0.0945853814483,-0.216804310679,-0.0986013710499,0.308693915606,-1.00036358833,-0.466199994087,-1.41654121876,-0.210732668638,-2.04169988632,0.149633347988,-1.45431292057,1.07806491852,-0.421149969101,-0.0963499993086,-0.31170001626,-0.477808207273,0.141469299793,-0.343366652727,-1.18911147118,-0.840767741203,-1.41298723221
4144,-0.740593314171,0.464279174805,-0.0885042101145,0.461832910776,0.00728097558022,-0.0482333302498,-1.03249752522,-0.698414087296,-1.69291079044,-2.18801116943,0.565463662148,-0.199896886945,0.135599955916,1.58880007267,0.654677510262,-1.12946498394,0.835749983788,-0.0103000104427,0.137415722013,0.496603161097,0.474074989557,0.000999999931082,-0.329800009727,-0.6998950243,0.297024637461,0.378833323717,1.24468278885,0.381413161755,0.457562297583
1981,-0.272541731596,-1.09818089008,-0.54033190012,0.713526248932,-0.411847710609,0.831933319569,-0.486642837524,0.992737829685,0.692091464996,1.10462868214,1.7089189291,0.176508054137,1.16451108456,1.4320499897,0.845153033733,-0.316118776798,0.56375002861,-0.295500010252,-0.60724234581,-0.531213283539,-0.313224971294,0.180800005794,0.172699987888,0.224477857351,0.0402130410075,-0.430333346128,1.74588274956,-0.536971926689,0.915435194969
695,-0.0128639489412,0.277944028378,0.919239103794,-0.445854574442,-1.12458229065,-0.680766701698,0.500037670135,0.582223534584,-0.338280290365,1.98280966282,-0.152977123857,-0.414014041424,0.65182107687,0.337249994278,-0.702676057816,0.537953674793,0.199150010943,0.0345333218575,0.00764048099518,0.799024105072,0.472800016403,-0.312350004911,-0.645749986172,0.255840390921,-0.54107773304,-0.0449666678905,-0.257306873798,-0.127661854029,-0.549356818199
10398,-0.441235303879,0.221512079239,-0.120936632156,0.0925660729408,-0.0663484036922,0.238199993968,0.150542467833,-0.0372241735458,0.215173617005,1.45015060902,0.437097072601,0.201330035925,-1.07953739166,-0.7554500103,0.169211953878,-0.225933015347,0.453649997711,0.109366677701,-1.0814409256,-0.0123393442482,0.239974990487,-0.462099999189,0.38195002079,0.694729626179,-0.625519096851,0.307333350182,-0.422169566154,0.63883215189,1.31537675858
5708,-0.0323371887207,-0.794011354446,-0.219221353531,0.940056622028,-0.554386734962,0.519400000572,0.00687938928604,0.210239559412,-2.83897614479,0.529555916786,0.297036081553,0.162525564432,-2.98091578484,-1.14084994793,-1.26985692978,-0.699560940266,0.00654999911785,-0.032966658473,-0.548337101936,-2.04348659515,0.239149987698,-0.813699960709,0.147650003433,0.430260211229,0.250825345516,-0.457733333111,-0.863958835602,-1.30848181248,0.699944257736
1213,1.045104146,0.444221496582,-0.125687301159,-4.15476322174,0.224581047893,-0.299833327532,0.0655057951808,0.116944804788,-3.42142724991,0.177255243063,-1.19629442692,-0.492651432753,0.593333601952,-3.55984997749,-1.36066675186,0.362163066864,0.418749988079,0.0968333333731,0.853105604649,-0.7829464674,0.244775041938,0.584049999714,0.317499995232,0.0778300464153,-0.477085620165,0.0879000127316,0.62866795063,0.428434818983,-1.02904319763
226,0.423581063747,-2.05260229111,0.0831128135324,1.17200386524,0.113245807588,-0.379833340645,-0.144339218736,0.296319186687,-0.419418036938,0.937009930611,-1.06583404541,-0.704223513603,0.318771779537,2.32010006905,-0.169363588095,-0.2393925488,1.79800009727,0.587033331394,0.363798797131,-0.418930023909,0.0736249983311,-0.0552999973297,0.885450005531,-0.0899929404259,-0.448943793774,-0.458866655827,0.992132544518,0.580895900726,0.890288352966
6777,0.109560161829,0.160554245114,-0.073205858469,-0.0591109842062,-0.820137143135,-0.491533339024,6.90778064728,-0.194149881601,-0.880642354488,0.449289292097,0.321700751781,3.20838165283,0.953708052635,0.381999999285,-0.654352724552,0.100709155202,2.27404999733,0.383533358574,0.116106182337,0.10982850194,-0.350349992514,-0.0836499929428,0.0333000123501,0.148895099759,-0.718745946884,-0.335166633129,0.978517651558,-0.0111172497272,1.66121220589
2113,-1.92372608185,-0.583227396011,-0.534089505672,1.52115154266,0.0774961560965,-0.0263333357871,-0.605899095535,-0.317748337984,0.296104311943,1.12105774879,1.51315593719,-0.0668325647712,-0.46567094326,-0.296100020409,0.233254253864,-0.164723753929,-1.74394989014,0.00326666235924,-1.11654222012,0.417403131723,0.0593499951065,-0.479149997234,0.441049993038,-0.00650756061077,0.304620355368,0.474166721106,0.667538225651,-0.454754710197,-0.180092930794
3329,-0.12918689847,-0.459873616695,-0.648184239864,-1.80690276623,0.0987087860703,-0.315766662359,0.111092373729,0.684475779533,-0.585301578045,-0.344323247671,-0.279981762171,-0.762977898121,0.365456432104,-1.59765005112,-0.158798336983,-0.318795353174,1.00234997272,0.338699996471,0.449999034405,0.481594711542,-0.115775004029,0.97310000658,0.259699970484,0.12575365603,-0.156606838107,0.271699994802,0.223424315453,-1.22128272057,1.2902340889
1050,-0.327774822712,-1.24559247494,-0.0089215785265,0.278907388449,0.807815909386,0.0284666717052,-0.40930506587,-0.392097115517,-0.0586842782795,1.38692307472,0.354717850685,-0.982341468334,-0.591178774834,0.98014998436,-0.546677172184,-0.277496248484,0.790700018406,0.433133333921,0.738148868084,0.333799481392,0.0294249951839,0.743149995804,0.501499950886,0.325901031494,-0.993810892105,-0.00180000066757,1.20254158974,-0.536948502064,0.0861611738801
9491,3.87939023972,0.425170600414,2.10138559341,0.408858776093,0.392613708973,0.690666675568,1.04670846462,1.57461643219,-0.131673142314,0.106756150723,1.43409764767,0.72058057785,-0.538253545761,-0.327600002289,-0.532849252224,-0.761761069298,-0.266650021076,-0.144100010395,-1.36701667309,-0.659449219704,-0.191050007939,-0.254249989986,-0.323299974203,-0.829290509224,1.03215789795,-0.337000012398,-0.147063046694,-0.691103518009,-0.111265540123
