rid,CPC007_A375_6H:BRD-K43069600-001-03-7:10,CPC007_A375_24H:BRD-K43069600-001-03-7:10,CPC007_A549_6H:BRD-K43069600-001-03-7:10,CPC007_A549_24H:BRD-K43069600-001-03-7:10,CPC007_HA1E_6H:BRD-K43069600-001-03-7:10,CPC007_HA1E_24H:BRD-K43069600-001-03-7:10,CPC007_HCC515_6H:BRD-K43069600-001-03-7:10,CPC007_HT29_6H:BRD-K43069600-001-03-7:10,CPC007_HT29_24H:BRD-K43069600-001-03-7:10,CPC007_MCF7_6H:BRD-K43069600-001-03-7:10,CPC007_MCF7_24H:BRD-K43069600-001-03-7:10,CPC007_PC3_6H:BRD-K43069600-001-03-7:10,CPC007_PC3_24H:BRD-K43069600-001-03-7:10,CPC007_VCAP_6H:BRD-K43069600-001-03-7:10,CPC007_VCAP_24H:BRD-K43069600-001-03-7:10,CPC012_A375_6H:BRD-K43069600-001-01-1:10,CPC012_A549_6H:BRD-K43069600-001-01-1:10,CPC012_A549_24H:BRD-K43069600-001-01-1:10,CPC012_ASC_24H:BRD-K43069600-001-01-1:10,CPC012_HA1E_6H:BRD-K43069600-001-01-1:10,CPC012_HCC515_6H:BRD-K43069600-001-01-1:10,CPC012_HT29_6H:BRD-K43069600-001-01-1:10,CPC012_MCF7_6H:BRD-K43069600-001-01-1:10,CPC012_MCF7_24H:BRD-K43069600-001-01-1:10,CPC012_NEU_24H:BRD-K43069600-001-01-1:10,CPC012_NPC_24H:BRD-K43069600-001-01-1:10,CPC012_PC3_6H:BRD-K43069600-001-01-1:10,CPC012_PC3_24H:BRD-K43069600-001-01-1:10,CPC012_PHH_24H:BRD-K43069600-001-01-1:10,CPC012_SKB_24H:BRD-K43069600-001-01-1:10,CPC012_VCAP_6H:BRD-K43069600-001-01-1:10,CPC012_VCAP_24H:BRD-K43069600-001-01-1:10
5720,-0.862779557705,1.14459633827,0.728555560112,-0.511974334717,-1.74734032154,-0.519929230213,0.591199994087,0.0715660601854,-0.233681842685,0.631626844406,-0.560826301575,0.620941281319,-0.518663644791,-0.245371520519,-0.881103694439,0.412195533514,0.302115291357,1.22870004177,0.555981576443,-0.52557861805,2.01890039444,-3.67172813416,0.356874644756,0.235525295138,0.756398379803,-0.336972415447,0.206724971533,-0.0764644518495,-0.737027168274,0.755291640759,0.857517957687,0.026248537004
466,-0.484531283379,0.698377370834,0.946782588959,-0.273010104895,-0.30918186903,1.2058224678,0.309800028801,0.0335592627525,0.271498024464,-0.38530343771,-0.968013703823,-1.85749125481,0.233649745584,0.508196413517,-2.58162879944,-0.919415891171,-0.0425847023726,1.97239995003,-0.0102679757401,0.939204037189,1.37099063396,-2.65704870224,0.370171844959,-1.36983394623,-0.431482195854,-0.0950555801392,0.81496578455,-0.202294290066,-0.281629025936,-0.14686666429,0.906164526939,-1.27357196808
6009,0.30426889658,0.660994768143,0.241100877523,-0.665349245071,0.939037978649,0.294330060482,0.777700006962,-0.0555931925774,-0.154838889837,0.371155083179,1.17137813568,0.0295865722001,0.410543560982,-0.608161449432,0.472401976585,-0.14315135777,-0.624665498734,0.981299996376,0.356688082218,-0.534057736397,-0.280947059393,1.69825994968,1.0159059763,0.550237953663,-0.782151162624,-0.687813520432,0.216009393334,1.88772261143,0.97626376152,-3.78104662895,0.580114662647,0.722548127174
2309,-0.695447325706,-0.357312917709,-0.631077885628,-0.852722108364,1.30942344666,-0.495759546757,0.539049983025,0.810672879219,-0.245744645596,-0.785154342651,0.449596732855,-1.08884763718,-0.279242753983,-0.498484909534,-1.19849479198,0.26565682888,-0.630912303925,0.454699993134,1.1893696785,-1.69329953194,0.932207882404,1.24419975281,-0.236199006438,0.524504959583,-0.0213425178081,1.33162748814,-1.2432551384,-1.71597492695,-0.0505051314831,0.803210914135,0.394021660089,-0.464904904366
387,0.103627547622,0.445467948914,-0.635677397251,-0.335774362087,1.07501602173,-0.0769192278385,-0.294300019741,0.261796057224,-0.122487798333,-0.233170986176,1.31455910206,0.027844035998,-0.36680918932,-1.53768539429,-2.29331111908,1.00948047638,0.227942913771,1.34449994564,0.104592569172,-1.1112486124,-0.290183186531,2.87579274178,0.725319325924,1.1943898201,-2.20144057274,1.38475573063,1.0135743618,0.763201594353,1.07552456856,1.15998399258,0.250935554504,0.614615440369
3553,-0.669049143791,0.316410034895,1.25717759132,-0.2723313272,0.158445626497,-0.0404837727547,-0.023749999702,0.51736497879,0.734871208668,0.559512674809,0.879775285721,-1.48117125034,-0.274424910545,0.0745714902878,0.10534209758,-0.61653226614,0.0439679212868,-1.24259996414,1.0213779211,0.03138422966,-1.06346058846,-0.554601669312,-0.720450162888,0.262065529823,-0.506931126118,1.68436431885,-1.99874377251,-1.90967404842,-0.376719146967,-0.769610226154,-1.01980698109,-0.463757246733
427,0.469832271338,-0.0939124822617,0.544775485992,-1.49678885937,-0.145667493343,-0.35624563694,-0.926049947739,-0.841647982597,0.198728144169,1.01183855534,0.046152561903,-0.721418976784,-0.420499414206,0.0243788212538,-1.23847651482,-0.189187914133,2.22294712067,-1.15450000763,-1.49699938297,0.985234677792,1.12286686897,0.0251515768468,0.184918478131,0.394181013107,-0.935039877892,1.56730937958,-0.563810646534,-0.113458678126,-0.577394723892,-0.926963448524,0.722261190414,-0.934941887856
5898,0.573678314686,0.292713552713,-0.236400991678,0.642081797123,1.87265241146,0.793923795223,-0.326599985361,-0.160346895456,0.436636328697,0.757490634918,-1.26058220863,-0.295112490654,0.453961014748,-1.68067276478,-1.18857502937,-0.817608118057,-0.148757100105,-0.209399998188,-1.96151900291,0.465413302183,1.00812661648,0.0721408203244,-0.529248833656,-0.738535284996,-0.688070416451,0.787233531475,-0.796793699265,-0.953835368156,0.333112597466,-0.212777987123,0.170171037316,-0.52675819397
23365,0.499247431755,-0.234093159437,-1.39231872559,0.662232458591,0.0962861776352,-0.880374073982,-1.92614996433,0.0319625735283,0.558683991432,-0.205645173788,1.24728858471,0.645498633385,0.979627132416,-0.367802679539,-1.6941113472,0.691309988499,-0.321002721786,-0.344900012016,0.198658853769,-0.803374052048,-0.357752710581,0.365138620138,-0.400735616684,0.111699596047,-0.571616470814,-0.705746591091,0.54313993454,0.351334869862,-0.39818239212,-0.583584785461,0.329557180405,-1.71551525593
6657,0.326889038086,0.722872316837,-0.265322268009,0.2706784904,0.0782498717308,-0.122437924147,0.920449972153,-0.0428435653448,0.0477631092072,0.125724822283,0.311665534973,0.330865681171,0.727443039417,1.14993321896,-0.541372776031,-1.22891902924,0.127891302109,-0.185399994254,-1.18893456459,0.775843560696,0.74303996563,0.680585324764,-0.171805664897,0.664265930653,0.0640388578176,0.0866216719151,-0.592746496201,0.248616427183,-0.705267071724,0.139860212803,-0.0618312135339,0.208631381392
5054,-0.813047230244,-0.6221986413,0.533501386642,-0.570885419846,-0.0879563689232,-0.837554097176,-0.0171499997377,-0.0633694529533,-0.545338869095,-0.339440643787,0.0832412242889,-0.0485816858709,1.02802455425,0.27237033844,-1.52210521698,-0.411817759275,-0.838746070862,-0.757300019264,0.740234017372,-0.202788949013,0.503542363644,-1.62040126324,0.376182585955,0.194569349289,-0.103255987167,-1.78346478939,0.39215695858,0.0200834926218,0.253759622574,0.234608128667,-0.673657298088,-0.302506893873
3108,-0.858957886696,-2.22883844376,0.566149890423,-0.745767056942,0.610515058041,0.0630353391171,-0.689350008965,-0.961769878864,-0.0488466620445,-0.926541388035,1.35034906864,-0.548944413662,0.34657946229,-0.446387767792,2.36531186104,0.106074251235,2.48526668549,0.436100006104,-0.766959547997,-0.0933866500854,0.132568031549,3.31856179237,-0.0504064746201,0.789684295654,-0.0179600343108,5.70211696625,0.736128926277,0.774124920368,4.77523946762,1.79035425186,-1.00836372375,1.5512740612
1950,-0.293951511383,0.419401317835,1.48836886883,-0.226822555065,-0.400673687458,-1.17058730125,0.775250017643,-0.179788157344,0.956360578537,-0.177778497338,0.171377792954,-0.438027620316,0.00999316573143,2.46293258667,-2.52850818634,-0.553519189358,0.0971406698227,-0.371499985456,-1.05567145348,0.295043230057,-0.301006734371,-0.526272952557,-0.30133754015,0.453324079514,-0.651626586914,1.2873262167,0.63840764761,0.871291577816,-0.850460708141,-0.678733408451,-0.231531992555,0.648335158825
351,0.806809008121,-0.574835896492,-0.0785138607025,-0.108248896897,-0.0353049784899,-0.119842723012,0.377449989319,-0.0619874894619,0.110774040222,-0.196812108159,0.439646631479,-0.616938531399,0.699335813522,1.68816423416,-2.76084804535,-0.557374835014,-0.190801486373,-0.747500002384,-1.37967193127,0.207841664553,-1.4009578228,-0.470315366983,-0.610062241554,0.107753202319,-0.000968192936853,0.178259313107,-0.410960018635,0.451213598251,-0.420444518328,-0.0513492822647,0.0783475786448,-0.245851919055
