rid,NMH001_FIBRNPC_6H:BRD-K33445737-001-01-1:10,NMH001_FIBRNPC_24H:BRD-K33445737-001-01-1:10,NMH001_NEU_6H:BRD-K33445737-001-01-1:10,NMH001_NEU_24H:BRD-K33445737-001-01-1:10,NMH001_NPC_6H:BRD-K33445737-001-01-1:10
5720,-0.915950000286,0.511950016022,-2.17233991623,-1.6735765934,-2.77669858932
466,0.202300012112,1.10054993629,0.88873565197,1.77360546589,0.617348313332
6009,1.6685500145,0.393050014973,-0.0224492643028,0.504994452,1.17695403099
2309,0.0422499999404,0.146699994802,-1.44345223904,-0.508703351021,2.50153207779
387,-0.339100003242,0.147450000048,-0.244616031647,-2.2620973587,-0.863494873047
3553,-0.141800001264,-1.04629993439,0.831837773323,0.857276260853,0.326771914959
427,0.732300043106,0.349500000477,0.460907399654,0.923632383347,-0.0781137794256
5898,0.999449968338,1.22630000114,0.320458114147,1.39474785328,-0.635520756245
23365,-0.831950008869,-1.96665000916,0.504050970078,-0.239280611277,-0.338631689548
6657,0.613900005817,-0.385349988937,-2.09824204445,-2.4221842289,-3.10510444641
5054,0.326499998569,0.699349999428,0.425163030624,0.758591473103,0.997272849083
3108,0.547349989414,0.58085000515,0.163625642657,0.377269029617,0.417918175459
1950,0.590250015259,-0.0485999882221,1.59462535381,0.323419928551,3.47173213959
351,0.541100025177,-1.45324993134,0.00089940748876,0.00241234176792,-0.638412356377
4846,0.31945002079,-0.0626500025392,0.712609827518,0.0416311062872,1.76126396656
1452,-0.0181500017643,-0.237949997187,-0.439576536417,-0.143814682961,2.06744241714
4776,-0.190650001168,-0.428749978542,0.55835545063,0.0514353811741,-0.348938882351
6908,1.13104999065,1.09934997559,-0.560550928116,-0.868233025074,0.903727650642
672,-0.864099979401,0.951250076294,0.187247246504,-0.731031298637,0.265745252371
5710,0.612450003624,0.195149987936,-0.200756207108,-1.15775358677,0.176880598068
2115,2.44024991989,-0.591899991035,1.50191581249,2.2448554039,-0.864684462547
7015,0.0173500031233,-0.517799973488,0.310472935438,0.281936138868,0.588622868061
8726,-0.527649998665,1.11984992027,0.218564346433,0.684141159058,-0.925936698914
2185,-0.221749991179,-1.04205000401,0.543716728687,1.40753078461,-0.249352872372
3315,0.906899988651,-0.567600011826,4.04563045502,7.79789733887,4.04493808746
5289,0.597149968147,1.25855004787,0.903469085693,1.67021036148,3.04940748215
868,-0.428499996662,-0.379000008106,0.877026557922,0.846420049667,-0.989743351936
1677,0.531549990177,-0.204300001264,0.755294203758,0.818449497223,0.0405769944191
7043,-0.305450022221,-1.15279996395,-0.034476287663,0.109358429909,1.01849973202
5613,0.352250009775,-1.31225001812,0.122236192226,-0.36104631424,-0.56079864502
595,-0.151549980044,0.542299985886,2.69851469994,0.172676563263,-0.636460959911
4793,0.842450022697,-0.0412999987602,2.47668647766,0.0358812399209,0.226754680276
2736,-0.518450021744,-0.896749973297,0.313501119614,-0.437427997589,-0.459326177835
5290,-0.271349996328,-0.67735004425,0.346481084824,-0.245342612267,0.76515853405
6194,0.166500002146,0.617100000381,-1.64402806759,0.00311838579364,-0.75118625164
1676,0.245350003242,-2.44380021095,0.456306219101,0.438456565142,-0.0771729648113
23512,-1.35435009003,-0.8492000103,-0.267445325851,1.25740623474,-0.848983287811
148022,0.188199996948,0.99430000782,0.444157868624,0.810983717442,0.341661930084
1906,-0.197099998593,-1.22654998302,0.13885165751,-0.239162012935,0.0977139472961
8878,0.149250000715,0.528750002384,3.10033321381,5.23291349411,5.41251754761
3091,-2.1755001545,-1.1018999815,-2.15952157974,0.137508541346,-1.44551229477
5743,0.316799998283,-0.555999994278,1.45141577721,1.49254500866,0.313149899244
5321,-0.643850028515,-1.38034999371,-0.289309203625,-0.568052351475,0.379515051842
4144,-1.42019999027,-0.708500027657,-0.785678863525,-0.120286911726,-5.07621860504
1981,0.507350027561,-0.227349981666,-0.468612134457,-1.45486402512,-0.147455632687
695,1.00849997997,-0.646250009537,0.637292861938,0.829540371895,0.862354755402
10398,1.05765008926,-0.730650007725,0.5767172575,1.8509247303,-0.879205584526
5708,-1.17359995842,0.131700009108,-0.130437642336,-0.309947967529,-0.951969563961
1213,-0.139400005341,0.491800010204,-0.477657824755,0.133114591241,0.165732741356
226,0.592450022697,0.444049984217,0.070758625865,-0.178251057863,0.0486361533403
6777,0.336800009012,0.522350013256,-0.198262244463,2.31853461266,0.108473740518
2113,0.106049999595,-0.60640001297,0.184244036674,0.771930932999,0.857543110847
3329,1.27604997158,0.806949973106,2.38456869125,3.964864254,3.12885212898
1050,-0.0984499976039,0.489849984646,4.58883666992,5.20408630371,7.70343780518
9491,-0.458649992943,-0.629299998283,0.179184243083,0.682353317738,0.590686917305
22926,-0.7242000103,-0.656149983406,0.608487427235,-0.717653214931,0.532394528389
5899,-0.159949988127,-0.860000014305,0.680616736412,0.736116886139,2.26704335213
5467,0.754750013351,-0.167850002646,-0.247032463551,1.61679410934,1.80183672905
6774,-0.736750006676,-0.0913499966264,1.63509428501,0.915801048279,0.99296104908
1788,-0.763199985027,-0.801850020885,-0.0312961935997,0.588912010193,-0.387932509184
5921,4.16695022583,0.785099983215,-0.232707262039,-1.05401587486,0.136464029551
5721,0.278149992228,-0.0458999872208,-0.388878881931,-3.89582276344,-1.17650175095
2263,0.00180000066757,-0.826600015163,0.608354985714,0.0469756126404,0.0695507824421
808,-0.60119998455,-0.597750008106,1.15955305099,-0.0583420693874,0.205596417189
30001,0.335249990225,1.28489995003,0.113365128636,-0.0182757973671,-0.972720623016
348,0.737800002098,-0.228200003505,0.91689825058,1.61372196674,1.45228898525
30849,0.151150003076,0.336699992418,-0.0702149793506,2.04835605621,-0.53330385685
1454,-0.0641499981284,0.845849990845,-4.86629104614,-3.09566450119,0.322510957718
6500,0.300300002098,1.03334999084,0.953886628151,-0.845469594002,0.739422261715
5627,-0.00684999860823,0.645999968052,-0.62891048193,0.344659268856,-0.740729093552
5715,-0.0254000015557,0.400950014591,-0.842801809311,-0.414440304041,-0.604298293591
4791,4.32649993896,0.271250009537,1.26728832722,0.785973727703,-0.231715172529
