rid,ERG011_VCAP_6H:BRD-K74842589-001-01-8:8.416,ERG011_VCAP_24H:BRD-K74842589-001-01-8:8.416,ERG016_VCAP_24H:BRD-K74842589:10.01,ERG016_VCAP_24H:BRD-K74842589:3.34,ERG016_VCAP_24H:BRD-K74842589:1.11,ERG016_VCAP_24H:BRD-K74842589:0.37
5720,-0.366950005293,-0.393347859383,0.541550040245,0.760956346989,-0.335388839245,0.571120858192
466,-0.983899950981,0.286047458649,-6.54045009613,-5.217628479,-3.79493188858,-3.30524349213
6009,-0.662999987602,-0.670903027058,1.03544998169,0.0754292011261,1.86328709126,1.73417901993
2309,-0.950500011444,-0.663761973381,2.35130000114,1.77895236015,0.756578445435,0.432150453329
387,-1.64269995689,-0.828414320946,2.73475003242,0.400091409683,1.39848423004,2.70528793335
3553,1.26840007305,-0.0107963904738,1.74755001068,0.142723932862,0.446572721004,0.215730786324
427,-0.610000014305,-0.242692023516,-4.32859992981,-4.40338039398,-4.22370815277,-2.87933969498
5898,-1.17599999905,0.483994454145,0.754150032997,-1.08150863647,-1.39771795273,-0.083327382803
23365,-0.353200018406,-0.512871265411,0.786749958992,1.32788252831,0.135030463338,-0.0318518877029
6657,1.64809989929,-0.433555185795,1.32515001297,0.614094853401,0.943599700928,1.60879087448
5054,1.58229994774,0.599766492844,0.237850010395,0.596286654472,-1.37887120247,-0.434249192476
3108,-0.205049991608,-0.273721545935,4.75844955444,2.34386706352,1.32644295692,4.67845964432
1950,1.94910001755,0.501972675323,-0.90524995327,0.33286523819,-1.1429169178,-1.71581339836
351,0.198049992323,0.296680301428,-0.204050004482,-2.63023519516,-3.13383054733,-0.552067995071
4846,0.320649981499,2.85888695717,-0.0273000001907,2.40236163139,-0.0446134209633,4.06771659851
1452,-1.65415000916,-0.0519455820322,1.55145001411,0.58390390873,-0.251722157001,-1.82862055302
4776,0.93725001812,0.0791200101376,-0.641999959946,0.372865647078,0.104256898165,-0.440989881754
6908,-0.49690002203,-0.0430430322886,0.0181999802589,-1.26948308945,0.325886487961,0.054307281971
672,0.0927000045776,1.14149582386,-4.00829982758,-1.53624784946,0.340879499912,-1.32593178749
5710,-2.30384993553,0.384244799614,-1.05680000782,-0.906066298485,0.675266742706,-0.57317173481
2115,-1.26415002346,-0.61959952116,3.64514994621,2.0402712822,1.11406588554,2.54771184921
7015,0.903850078583,-0.343921452761,-0.0316999554634,0.822101950645,0.594159126282,-0.806565761566
8726,-0.679250001907,0.241488948464,-2.02474999428,-0.18451218307,-0.451058089733,-0.144365549088
2185,0.960150003433,-0.940615653992,1.21850001812,0.771927654743,0.280426055193,0.934506654739
3315,-0.291199982166,0.363837599754,0.619350016117,0.727962970734,-0.297927707434,-0.904740452766
5289,-1.53984999657,-0.173603489995,1.57835006714,0.874006509781,1.26292920113,0.171864390373
868,0.420549988747,-0.222310900688,1.5721000433,0.889186382294,0.215274304152,0.998874604702
1677,1.57889997959,0.639015555382,-0.0780000090599,0.593239545822,0.60301232338,-0.722350776196
7043,1.92170000076,-0.356779158115,2.58734989166,1.13697743416,0.431829214096,1.83931612968
5613,1.75320005417,0.702126860619,-0.293399989605,0.547998130322,-1.04196274281,0.165670871735
595,-1.62800002098,0.148637682199,-0.209600001574,0.486292093992,0.868980407715,-0.326772391796
4793,1.2826000452,0.00624993443489,0.912150025368,1.43503594398,-0.456703007221,4.49634838104
2736,1.35249996185,0.145467042923,1.64660000801,1.76490950584,0.40180593729,2.52192735672
5290,0.262600004673,-0.692509412766,0.460850000381,-0.144084051251,-0.684553027153,-0.0919760242105
6194,-0.996200025082,-1.04849255085,0.58345001936,-0.875184714794,0.266551733017,1.24526798725
1676,1.43235003948,0.253935694695,0.797749996185,0.664894223213,-0.309716492891,0.9666877985
23512,-0.84139996767,0.404548794031,-3.63489985466,-1.49733650684,0.44760337472,-0.495167613029
148022,0.16384999454,-0.0090949498117,0.371850013733,1.40278244019,1.76660633087,-0.585186004639
1906,1.48284995556,0.459483802319,0.712700009346,0.485580742359,-0.195711791515,0.693199813366
8878,-0.55680000782,-0.215917676687,-1.49065005779,-1.487809062,0.320925295353,-1.66435527802
3091,0.322250008583,0.389193177223,-2.24360013008,-2.17831158638,-3.64640974998,-1.44346785545
5743,0.645599961281,0.08605799824,0.185799986124,1.7928391695,1.00422489643,4.78007125854
5321,1.52505004406,0.126907631755,-1.97084999084,-0.736265540123,-0.879109382629,0.28746342659
4144,0.983350038528,0.334858983755,-0.954100012779,-1.96471953392,0.480831623077,-0.16494601965
1981,1.44010007381,-0.718867063522,-0.92895001173,0.657767832279,0.228430062532,0.0567808449268
695,-0.228599965572,1.62618911266,0.347550034523,0.363600581884,-0.255455583334,2.1438729763
10398,1.20974993706,-0.0993196368217,0.761449992657,1.08229768276,0.438447356224,0.0136278271675
5708,-0.0990999937057,0.162366092205,0.499599993229,0.189643502235,0.781486809254,-0.00357684493065
1213,-1.32519996166,0.055199444294,0.323749989271,0.0128294229507,1.35741877556,-4.81374740601
226,0.0649000108242,0.481387317181,-1.84850001335,-1.15015459061,0.108502209187,-1.71608531475
6777,-0.336149990559,-0.181492730975,0.863549947739,1.79906845093,1.6526876688,0.326634347439
2113,1.2349499464,0.365632772446,0.0216499865055,0.991077661514,0.856933116913,1.14470922947
3329,0.232950001955,0.594391345978,-4.13329982758,-3.02085518837,0.663634538651,-3.38541460037
1050,2.82554984093,-0.362744092941,0.110550001264,-0.329102367163,0.864583075047,-1.65709352493
9491,0.77840000391,0.579969167709,0.175799995661,0.555923759937,-0.314736694098,-0.080861851573
22926,-0.865249991417,-0.351893424988,2.53229999542,0.83548116684,1.41298234463,0.948013305664
5899,-0.0470000207424,0.322412967682,-0.0375499948859,0.27349370718,0.790644526482,-0.887309193611
5467,-0.512500047684,-0.0496451258659,3.26854991913,1.44380366802,1.43777954578,2.20159077644
6774,-0.775699973106,-0.646479666233,-1.38925004005,0.507301807404,-0.93262219429,1.34251475334
1788,1.53964996338,-0.0486008003354,1.17215001583,0.884675323963,0.23878069222,0.965893268585
