rid,CPC001_HA1E_6H:BRD-K02275692-003-03-4:10,CPC001_HA1E_24H:BRD-K02275692-003-03-4:10,CPC001_HCC515_6H:BRD-K02275692-003-03-4:10,CPC001_HCC515_24H:BRD-K02275692-003-03-4:10,CPC001_PC3_6H:BRD-K02275692-003-03-4:10,CPC001_PC3_24H:BRD-K02275692-003-03-4:10,CPC001_VCAP_6H:BRD-K02275692-003-03-4:10,CPC001_VCAP_24H:BRD-K02275692-003-03-4:10,CPC017_A375_6H:BRD-K02275692-003-03-4:10,CPC017_A549_6H:BRD-K02275692-003-03-4:10,CPC017_A549_24H:BRD-K02275692-003-03-4:10,CPC017_ASC_24H:BRD-K02275692-003-03-4:10,CPC017_HEPG2_6H:BRD-K02275692-003-03-4:10,CPC017_HT29_6H:BRD-K02275692-003-03-4:10,CPC017_MCF7_6H:BRD-K02275692-003-03-4:10,CPC017_MCF7_24H:BRD-K02275692-003-03-4:10,CPD002_MCF7_24H:BRD-K21815137-003-01-1:10,CPC017_NPC_24H:BRD-K02275692-003-03-4:10,CPC017_PHH_24H:BRD-K02275692-003-03-4:10,CPC017_SKB_24H:BRD-K02275692-003-03-4:10,CPD002_MCF7_6H:BRD-K21815137-003-01-1:10,CPD002_PC3_6H:BRD-K21815137-003-01-1:10,CPD002_PC3_24H:BRD-K21815137-003-01-1:10
2115,0.975223660469,0.415341198444,-0.958249986172,-0.214468106627,0.526990234852,0.554579794407,-0.581888198853,-0.301820993423,-0.0692641958594,0.492313146591,0.158900007606,0.487394273281,0.442055225372,-0.537383437157,1.19207334518,0.354287177324,1.95896947384,-1.39884757996,-0.361474752426,-1.04715001583,0.750670909882,-0.264976024628,6.01059865952
7015,-0.479114025831,-0.155419930816,0.185699999332,-1.3593943119,0.739198327065,-0.0390300489962,-1.16618514061,-0.299720495939,-0.641641378403,-0.388317167759,-1.88176679611,-0.63143491745,0.237177014351,-0.740210652351,0.433076292276,-0.538705468178,0.319686949253,-0.756979227066,-0.518855988979,0.683750033379,-0.578006267548,-0.838408052921,0.939330399036
8726,0.338948637247,-1.0472124815,-0.0988999903202,0.142252728343,-0.73575180769,0.444852352142,0.702781617641,-0.825468480587,0.751581668854,0.955588757992,-2.12199997902,0.980859220028,-0.342045068741,3.4009885788,-1.43841385841,1.46417999268,0.0835203677416,-0.413337081671,-0.154360234737,1.34014987946,1.48807501793,-0.0547074563801,1.12252342701
2185,-1.44933390617,-0.22709313035,-0.00554999709129,-0.088482260704,0.325162410736,-0.288447588682,-1.30560898781,-0.559551000595,-0.754676818848,-0.96137201786,1.46563339233,0.0271813869476,-0.347723990679,-1.54353487492,0.57146769762,-1.16505622864,-0.30945456028,-0.375388294458,0.62017250061,1.75894999504,-0.521881937981,-0.850745558739,1.36560761929
3315,0.185978889465,0.890929400921,-0.326099991798,0.282648414373,-0.898882389069,-0.296405434608,-0.453131973743,0.33717918396,0.362994760275,0.286838322878,0.430600017309,-0.282298713923,0.223853722215,1.86134898663,-0.467864215374,-0.126485705376,-0.603301107883,-0.251207798719,-1.28475451469,-0.258599996567,1.05822038651,0.840674579144,0.896578371525
5289,0.25323164463,0.804540216923,-0.167800009251,-0.76833820343,0.106239393353,0.892082929611,-0.655291199684,-1.06028532982,-0.263759404421,-0.267619550228,-1.79946672916,0.18675622344,0.0831217691302,-0.0517674833536,2.31387782097,0.124854966998,-4.16850662231,-0.588853538036,0.247621655464,-1.39295005798,-0.525786399841,0.0246513597667,2.13687539101
868,-0.327916353941,-0.514259696007,-0.184799998999,-0.147414565086,0.47741356492,-0.373430937529,-0.833580434322,-0.74092912674,0.336564958096,0.454236268997,-3.77440023422,-1.00299406052,-0.230894237757,-0.285189837217,0.782822012901,1.16422986984,-0.802040874958,-1.36296546459,0.214958816767,0.158849984407,-0.432673335075,0.600991845131,-0.00830066204071
1677,-0.94418913126,-0.77643764019,-0.341600000858,-0.8954859972,0.491215825081,0.910259246826,-0.559819340706,-0.311704874039,-0.308807998896,-0.382012933493,1.2432667017,-0.217133879662,-0.10038626194,0.476967662573,0.478512525558,0.0436342358589,1.60949254036,-0.645873427391,0.617979288101,0.469400018454,-0.682146668434,0.113884031773,1.57524609566
7043,-1.44326984882,-0.443481266499,-0.223050028086,0.50081807375,-0.738501548767,-0.209244117141,-0.975363135338,-0.491089016199,-1.15485942364,-1.12882065773,1.88863348961,0.199384853244,-1.01983857155,-1.96333312988,-1.32482099533,0.0811794549227,1.27605688572,0.0156618729234,1.19953870773,2.10080003738,-0.189265415072,-0.116773977876,2.28812599182
5613,-0.68539839983,-0.0428495928645,-0.116649985313,5.26777601242,0.135446324944,0.990902781487,-0.889151751995,-0.663501739502,-1.08329916,-0.467043042183,-0.720866680145,-0.084946423769,0.704114317894,-1.08091115952,0.701630234718,-1.29856848717,-2.22698831558,-1.51701188087,0.19950889051,0.9021499753,-0.543683648109,-0.222711294889,0.314652085304
595,0.0161382481456,-0.551757276058,-0.516250014305,0.658540546894,0.122141540051,0.464689612389,0.0577130131423,0.325245171785,0.261014223099,1.06656730175,2.27283334732,0.20134036243,-0.487179100513,0.523016512394,-1.04944479465,0.0929513424635,0.395482480526,0.217030763626,-1.38255000114,0.113750010729,0.728750109673,1.11154294014,0.748948335648
4793,-0.168558955193,0.421690702438,0.289449989796,-0.0243806242943,0.291440278292,0.71054661274,-0.457224220037,-0.103859581053,-0.718841195107,0.508196651936,1.33503329754,-0.0963277667761,0.320587277412,1.36269414425,0.923890531063,-0.724043369293,4.82255077362,1.30323946476,2.10563993454,0.702650010586,0.796938240528,-0.624892115593,0.151597738266
2736,0.83981180191,-1.13307666779,-0.415850013494,-0.0404076501727,0.0671880096197,-0.308149635792,-0.660480856895,-0.488585233688,-0.579153954983,0.0428574383259,0.396800041199,-0.558875322342,0.120606854558,-1.20752322674,1.61589968204,-1.04878878593,0.358409106731,-0.15037214756,0.688390016556,1.04914999008,0.358197718859,-0.599767148495,1.21247339249
5290,0.221396267414,-0.404764771461,0.328549981117,-0.174985736609,0.685540914536,-0.132095217705,-0.900834202766,-0.433445155621,-0.844579637051,-0.962977528572,0.266633421183,0.464474767447,0.63282763958,-0.733996152878,1.08595895767,-0.599498450756,0.0861447826028,-1.19446086884,0.668387413025,1.72200000286,-0.0724712088704,-0.150936245918,0.701912462711
6194,-0.00961842387915,-0.536749124527,0.0,-0.127213984728,0.0331802815199,0.436658799648,-0.490677714348,-0.00352514255792,-0.000308632093947,-0.508748412132,-0.966500043869,-0.414451956749,-0.157972991467,-0.457231968641,-0.259412884712,0.297881662846,0.501604914665,-0.0963168665767,-0.0293912645429,-3.67564988136,1.96873211861,-1.83572173119,2.27372956276
1676,-0.139948159456,-0.166860491037,-0.0398999974132,0.34773093462,0.214554294944,0.70931738615,-0.979735612869,-0.296067744493,-1.31766402721,-1.01471841335,-0.0847666710615,-0.300963997841,-0.788779437542,-1.71159005165,-0.542824268341,-1.06101429462,-0.843954861164,-0.0429660119116,0.849710702896,1.52240002155,-0.0779292434454,-0.64881169796,2.02392148972
23512,0.137603491545,0.560390889645,0.53125,0.518661677837,-0.164123743773,0.740931689739,0.323145598173,-0.188882783055,0.668083429337,0.906852602959,-1.81000006199,0.0919920802116,-0.0084280371666,-0.705425083637,0.636482417583,-0.547462522984,-2.14259910583,0.017996026203,1.39290571213,-1.04965007305,-0.932959675789,-0.850608050823,-0.93781042099
148022,0.39055544138,0.392313659191,-1.08555006981,0.0663181841373,0.27709081769,-0.367857515812,-0.0123806465417,0.119355171919,-1.01835906506,-0.213171899319,3.2896668911,-0.0887166857719,-1.10846817493,-0.161447823048,-0.483193993568,0.829975664616,-0.719948709011,-0.964195489883,1.9697009325,0.384350001812,-0.342714190483,0.934159636497,0.634017348289
1906,-0.195117413998,0.613565683365,0.16424998641,0.028350815177,-0.138595253229,0.542413830757,-0.949197053909,-0.618856906891,-0.787521839142,-0.181666716933,-1.62973332405,-0.359677881002,-0.847530841827,-1.05334484577,-0.0863447859883,-0.620906531811,0.0810247808695,0.242900893092,-0.34453612566,0.546649992466,0.430343985558,-1.56977689266,1.31775426865
8878,-0.473332375288,-0.417938679457,2.59465003014,-0.144557476044,-0.190673664212,-0.28004142642,0.358478784561,0.440471976995,0.191599801183,0.563407957554,-3.12200021744,-1.0512086153,-2.35488796234,0.492258429527,-1.121317029,-0.0965559259057,0.561887919903,-0.102779455483,-3.71254730225,-2.53390002251,0.448905229568,-0.218561008573,0.291454315186
3091,0.421270549297,-0.422011941671,-0.102800011635,-1.10725176334,0.368406504393,0.905555486679,-0.919341564178,-0.165374323726,-0.228396102786,-0.966203987598,-2.16646671295,0.108172029257,-0.305807054043,-1.78529632092,-0.137183278799,0.339348912239,-1.80529904366,-0.717730104923,-0.802634418011,-1.55610001087,-0.272233724594,-0.0794962793589,-2.4887804985
5743,0.069989413023,0.256257742643,-0.257950007915,1.16997742653,-0.00284031406045,0.00138834118843,-0.300096750259,-0.058400131762,-0.0210535526276,0.69371008873,1.10273337364,0.0355729758739,0.802205383778,0.424934387207,0.282689809799,7.44474124908,2.1659014225,-0.338550418615,1.81013190746,2.66155004501,3.38846540451,-0.194211632013,-1.06271278858
5321,-0.230591222644,-0.460536152124,-0.157250002027,-0.413650929928,0.362649947405,0.25834941864,-0.903269410133,-0.679820716381,-0.964392900467,-1.07147860527,0.411500006914,0.14952775836,0.633706569672,-1.12140369415,0.859227955341,-0.954759597778,-1.00697171688,-0.0788974314928,0.0803492441773,0.400650024414,-1.0660276413,-0.533012390137,0.196210741997
4144,0.41049772501,-0.402262181044,1.01304996014,-0.252112865448,0.0615017041564,-0.670035362244,-0.264436930418,0.205867081881,-0.0806892812252,0.372265279293,0.173366695642,-0.0357795506716,0.655321538448,-4.24030590057,0.505319356918,-0.548611521721,-0.697143375874,0.0716393440962,0.0501577816904,-0.899399995804,-0.115772873163,-0.504972934723,-2.17149877548
1981,0.768665254116,-0.586939275265,-0.334349989891,0.359055578709,0.228073000908,0.15509429574,-1.48424577713,0.661992251873,-0.607638478279,-0.578912198544,1.78223335743,-0.177407473326,0.0432308465242,0.947865009308,-0.124981284142,-1.21401071548,-1.20662510395,0.683831632137,0.929393589497,0.402150005102,1.3343590498,0.499624758959,0.570448160172
695,-0.142319992185,-0.900945901871,0.500999987125,0.156936809421,0.314812481403,-0.0350106619298,-0.0173769332469,-0.178508967161,-0.896163702011,0.482760697603,2.93440008163,-1.06235694885,-0.285775899887,-0.841269075871,-0.798299729824,7.38101243973,0.0971485078335,0.690997481346,-0.0678126513958,1.48565006256,-0.57913351059,-0.300495296717,2.72128534317
10398,0.72481572628,0.373400837183,0.656949996948,0.28442555666,0.731726229191,0.261070102453,-0.690255343914,-0.113867722452,-1.23677289486,-0.779388904572,2.04706668854,-0.401748925447,-0.303814083338,-1.79360818863,0.339038938284,7.36196565628,-0.978460073471,0.316161900759,0.69896286726,-1.46770000458,-0.394269883633,-0.751783788204,-1.20925617218
5708,-0.317762821913,-0.30645737052,-0.901199936867,-0.211006760597,-0.344498634338,-0.562948346138,-0.300944238901,-0.492786467075,0.0414182841778,-0.178675502539,-0.590099930763,0.622127830982,0.736526012421,-0.436349004507,-0.034627713263,-0.283597052097,-0.483806371689,0.959665000439,-1.15074372292,-0.308000028133,-0.256954491138,0.847576797009,-3.43209171295
1213,0.103068083525,-0.491450875998,-1.0232000351,-0.101206421852,-0.115877665579,-0.356102466583,0.448884546757,-0.0981912091374,0.626359820366,0.416078865528,-0.074100010097,0.363931834698,-0.247272565961,1.0505669117,0.988531112671,-0.809725999832,0.863123357296,-0.130610048771,-0.466792494059,-1.87024998665,1.38941717148,2.00014448166,1.60834860802
226,0.5055128932,0.671767294407,-0.632050037384,0.561945796013,-0.578879237175,0.192871436477,-0.759954690933,0.217035219073,0.112223163247,0.78823018074,0.0121667087078,0.0235097408295,-2.94811844826,0.742511928082,-1.11884760857,0.0917307510972,-0.0446963012218,0.890210151672,-0.935998022556,-0.834800064564,0.8130838871,-0.491495758295,0.348418831825
6777,-0.173495292664,0.0418281555176,-0.677749991417,-0.127121686935,-0.177026256919,1.30399024487,-1.28564167023,0.321528553963,0.377834916115,0.356764703989,2.91116666794,0.304445922375,0.195409119129,1.8740208149,-1.57476115227,0.509543716908,0.102463722229,-0.311512231827,-0.624072790146,1.00199997425,0.595209658146,-0.0946541130543,0.781439304352
2113,0.237083822489,-0.642586529255,-0.586699962616,-0.404541879892,0.365144312382,0.536975204945,-1.03742289543,0.0981634557247,-0.828202724457,0.670863389969,0.0120000094175,0.622724294662,1.3776216507,-1.22232723236,0.960652351379,0.40336227417,-0.68281596899,-1.32602632046,0.311655044556,-0.226149976254,-0.184158861637,-1.74290895462,-0.239043444395
3329,-0.245102405548,-0.389805912971,-0.590649962425,0.197357207537,0.0489730611444,0.933674514294,0.394908279181,0.98599088192,0.718857884407,1.2840076685,-1.39779996872,0.530956685543,0.497736811638,-0.0379427447915,-1.02548313141,-2.06226086617,-0.87459397316,0.760174632072,-1.10057020187,-0.468149989843,-0.657914102077,-0.430288016796,-6.09514331818
1050,-0.164552539587,0.811699032784,-0.301850020885,0.798870027065,0.232135996222,1.07630348206,-0.0281088761985,0.0133666116744,-0.201336562634,0.390376746655,0.27416664362,-1.196372509,-0.0729952156544,-0.127078980207,0.581091582775,0.741890013218,-0.721831917763,0.743355572224,-0.727743685246,2.26714992523,0.336500525475,1.23241996765,-1.61374604702
9491,-1.00115323067,-0.523512780666,0.602450013161,-0.638680994511,-0.455080986023,0.241606190801,-0.340027838945,-0.254423677921,-0.705066621304,-0.842082858086,-0.0472666472197,-0.0231505036354,0.839627504349,0.875344693661,0.193860039115,-0.532568156719,0.240734770894,0.739983916283,-0.0986099615693,1.04659998417,-0.377846360207,0.081555776298,0.323718875647
22926,0.645993947983,-0.686278939247,-0.359199970961,0.564727544785,-0.805513799191,0.20212213695,-1.03625297546,-0.059565898031,-0.537581443787,-0.276724159718,-1.86333334446,0.0990931540728,-0.849173903465,-0.265194445848,-0.773268818855,-0.494224190712,0.347049415112,-0.201186388731,-0.0445440113544,0.0520000010729,-0.674566626549,0.247404381633,-0.282584697008
5899,-0.058290630579,0.352560162544,-2.18114995956,0.47504067421,-0.010844103992,0.966034829617,-0.048472687602,0.169542402029,0.550992071629,2.08644413948,-1.17966675758,-0.717981398106,-0.397886931896,1.068811059,-1.1208152771,-0.187395870686,0.138024672866,0.0266958326101,0.875328183174,0.449800014496,3.72013616562,0.0790145471692,-0.386551171541
5467,0.500579416752,-0.318575739861,-0.172500014305,0.0482062101364,-0.797873973846,-0.458615064621,-1.37041890621,-0.155101910233,-0.935709476471,-0.894363462925,3.04856681824,0.34617215395,-0.886086523533,0.127391293645,0.130729809403,-0.233386814594,1.85025906563,-0.316203445196,0.199168890715,3.00099992752,0.206520050764,0.214061975479,0.571185588837
6774,0.775174856186,-0.324262648821,-1.03560006618,0.681303679943,-0.367117196321,1.66580832005,-0.882895469666,0.164029672742,-1.1563719511,-0.108637273312,0.104566663504,0.397137582302,-1.43911683559,-0.535835623741,-1.86321270466,-0.0519183427095,2.10172510147,-0.054445181042,0.613046109676,-0.195100009441,1.8785276413,0.443342655897,2.72079968452
1788,-0.701999306679,-0.560789942741,0.696799993515,-0.353731870651,-1.09240591526,-0.158459618688,-1.36979293823,-0.229137167335,-1.06665742397,-1.24435997009,-0.418233335018,-0.100063338876,0.30219578743,-2.33675956726,0.125899687409,-0.58535015583,-1.08630859852,0.013517934829,0.644962906837,1.22485005856,0.217421337962,-1.53743433952,1.09773015976
5921,0.159106016159,0.398654907942,1.11470007896,3.66334033012,-1.00763583183,0.419894367456,-0.156665638089,-0.107559494674,0.192474752665,0.477800071239,3.85090041161,-0.500400424004,-0.773110210896,0.697201192379,-0.49044752121,2.94155931473,0.822892665863,0.0988104343414,1.10425889492,0.102400004864,1.45255815983,1.41712868214,3.00117945671
5721,0.586087167263,-0.0922928452492,0.131850004196,-0.349183291197,-0.498525321484,0.703923523426,0.222670122981,0.593112707138,0.616860747337,-0.396048158407,-1.31746673584,0.735617399216,-0.7379976511,0.0370065569878,0.694991827011,-0.853649675846,-1.89851462841,0.461028158665,-0.558765530586,-1.92599987984,0.854073226452,-0.811005294323,-0.472999244928
2263,1.01964843273,0.242789015174,-0.147000014782,-0.58284085989,0.268142849207,0.680531740189,0.00187170505524,0.615420758724,-0.0890448093414,-0.330699831247,-0.109566688538,0.176359146833,0.408637046814,-0.814458370209,0.182321757078,-1.27756297588,-1.20290327072,-0.127106294036,0.911331832409,0.378749966621,3.81960606575,-0.89480483532,0.31200298667
808,-0.212293475866,-0.802394628525,-0.196549981833,-0.621212422848,-0.510868430138,0.483579367399,-1.21562755108,-0.189881116152,-0.570660173893,-0.697165429592,0.220666661859,0.399485945702,0.598261117935,1.60818171501,0.23446033895,-0.491026163101,0.177187636495,-0.238527908921,-0.264666289091,1.86275005341,-3.54777383804,-0.315099895,-0.201364666224
30001,0.189042255282,0.114922761917,-1.36470007896,0.364532232285,-0.338129520416,0.344081014395,-0.398140847683,0.80861222744,-0.389243364334,1.07025909424,2.63966679573,-0.196653530002,-0.159178704023,0.531621277332,-0.347525388002,0.141028344631,1.49051117897,-0.498894751072,-0.670586824417,3.57949995995,4.30610084534,-0.195296540856,-0.694901585579
348,-0.0598565638065,-0.659446954727,-1.14915001392,-0.73520886898,-0.18904364109,-0.672562003136,-0.759982049465,-0.100799970329,-0.261441737413,-0.205892413855,0.823400020599,-0.75804746151,-1.27462267876,-0.909121751785,-0.0763330310583,-0.768794476986,3.1888654232,-0.110162965953,-0.373912811279,-0.152500003576,-0.393692791462,4.13530635834,-0.729188799858
30849,-0.542289197445,0.302937030792,0.248250007629,-0.140607044101,-1.24913454056,-0.276118457317,-0.338695675135,0.880129218102,0.585736811161,1.42628896236,0.765733361244,0.166957303882,-0.356875687838,1.32051002979,-0.202785342932,1.20036864281,0.119217157364,0.596953511238,0.545476853848,-1.09839999676,0.638057947159,-0.524339675903,-0.258031189442
