rid,CPC001_HA1E_6H:BRD-A82590476-001-01-1:10,CPC001_HA1E_24H:BRD-A82590476-001-01-1:10,CPC001_HCC515_6H:BRD-A82590476-001-01-1:10,CPC001_HCC515_24H:BRD-A82590476-001-01-1:10,CPC001_PC3_6H:BRD-A82590476-001-01-1:10,CPC001_PC3_24H:BRD-A82590476-001-01-1:10,CPC001_VCAP_6H:BRD-A82590476-001-01-1:10,CPC001_VCAP_24H:BRD-A82590476-001-01-1:10,CPC016_A375_6H:BRD-A82590476-001-01-1:10,CPC016_A549_6H:BRD-A82590476-001-01-1:10,CPC016_A549_24H:BRD-A82590476-001-01-1:10,CPC016_ASC_24H:BRD-A82590476-001-01-1:10,CPC016_HEPG2_6H:BRD-A82590476-001-01-1:10,CPC016_HT29_6H:BRD-A82590476-001-01-1:10,CPC016_MCF7_6H:BRD-A82590476-001-01-1:10,CPC016_MCF7_24H:BRD-A82590476-001-01-1:10,CPC016_NEU_24H:BRD-A82590476-001-01-1:10,CPC016_NPC_24H:BRD-A82590476-001-01-1:10,CPC016_SKB_24H:BRD-A82590476-001-01-1:10
5720,1.46284997463,-0.876936614513,-0.0515000000596,0.691415548325,-0.396685600281,-0.532229423523,-0.128669321537,-1.0772074461,-0.414785027504,-0.296649992466,0.784850001335,0.489068359137,-0.441057145596,-0.0183400735259,0.0832080245018,0.49930742383,-0.189908027649,-0.462322413921,1.79785454273
466,-1.37569999695,-3.27281093597,-0.870900034904,-0.163198038936,-0.0748569443822,-0.778750836849,-0.291617065668,-1.21816051006,0.5899477005,-0.552650034428,-0.0817500352859,0.687348365784,0.561221599579,0.311612874269,-0.599779009819,0.674224734306,-0.0645713731647,-1.14146947861,-0.0337706804276
6009,0.402249991894,-0.56361502409,0.0745500028133,-0.509500086308,0.0466998517513,-0.210043758154,0.439714372158,-0.203988105059,0.930919647217,-0.0359500050545,-0.252399981022,0.192177295685,-0.515412688255,0.403217613697,-0.160040587187,-0.263759821653,0.0579043030739,1.19465303421,0.404288381338
2309,0.915199995041,1.41488623619,0.317849993706,-0.0568811260164,0.419857442379,0.701554179192,0.415882915258,0.32365500927,-0.277114391327,0.0960000008345,0.463150024414,0.0872674882412,-1.49065160751,0.572854995728,-0.0718579888344,0.0603602230549,0.232795193791,1.48884904385,0.716217875481
387,-1.87929987907,0.918353557587,-1.66190004349,0.475737035275,-0.0245856940746,-0.820470035076,0.394572734833,-0.182970792055,0.558883845806,0.604349970818,-0.00435000658035,0.692477405071,-0.30169031024,0.480642914772,-0.660268545151,-0.158162087202,0.0549712702632,0.981122016907,0.949704289436
3553,0.377299964428,-0.0362045913935,0.430450022221,-1.24900960922,-0.0169543884695,0.571047544479,0.299881398678,0.808555305004,-0.24406221509,-0.0494499988854,0.126100003719,-1.32202732563,-0.147762715816,-0.86891669035,0.747480452061,-0.784255027771,-1.49535655975,-0.19412663579,-0.697113335133
427,-0.0155999995768,-2.32983183861,-0.100199997425,0.078194051981,-0.333850562572,-0.95968079567,-0.3584228158,-0.607099890709,-0.248296231031,-0.58780002594,-1.2404500246,0.543094038963,-0.671147584915,-0.539799690247,0.0723966434598,-0.017755895853,-0.345763802528,-0.0818909406662,-0.695741295815
5898,-1.35490000248,-0.614790141582,-0.285950005054,-2.07331514359,-0.884006798267,-1.10186207294,-0.446630835533,0.272082030773,-0.457757145166,-0.394500017166,0.217899993062,-0.701916337013,0.226785078645,-0.279292583466,-0.00178971886635,-0.08998259902,-1.2491518259,-1.39182806015,-2.29100656509
23365,-1.07359993458,-0.0901020765305,-1.60809993744,-0.349629074335,0.413248240948,0.387329399586,-0.324785977602,-0.108459174633,0.211951851845,-0.244849979877,-0.197699993849,-0.0751051977277,-0.147240877151,0.207646727562,-0.202626615763,1.80028963089,0.70979309082,-1.16903722286,-0.00965477526188
6657,1.43219995499,0.915400028229,-0.143600016832,1.83667552471,0.0766358599067,-0.132522970438,-0.0731172934175,0.963335454464,-0.13202098012,0.0507500171661,0.680599987507,-0.456210315228,-0.252190500498,-0.487385928631,1.09145498276,-0.659496068954,0.471378743649,0.948870956898,0.405557572842
