rid,DOS027_VCAP_6H:BRD-M31016039-001-01-5:5.01,DOS027_VCAP_24H:BRD-M31016039-001-01-5:5.01,DOS051_A549_24H:BRD-M31016039-001-01-5:5.01,DOS051_HT29_24H:BRD-M31016039-001-01-5:5.01,DOS051_MCF7_24H:BRD-M31016039-001-01-5:5.01,DOS051_PC3_24H:BRD-M31016039-001-01-5:5.01
5720,-0.905950009823,0.148194462061,-0.927700042725,-0.936800003052,0.0583000034094,-0.901250004768
466,-0.950099945068,0.113330125809,0.0615999996662,-0.440300017595,-1.47130000591,0.323849976063
6009,0.123699963093,0.619332909584,-0.221949994564,1.68805003166,1.30505001545,1.16744995117
2309,-0.164399981499,-0.416792392731,-0.855250000954,-0.96255004406,-0.272349983454,0.651300013065
387,-0.107600003481,0.524567425251,-0.432399988174,0.277949988842,2.09815001488,-1.04289996624
3553,0.695999979973,2.50163793564,0.250949978828,-0.0791999995708,-1.0625,-0.846850037575
427,0.688650012016,0.195665091276,0.134849995375,-0.353500008583,-2.68134999275,-0.264299988747
5898,0.421650022268,-0.38518422842,1.92525005341,-4.77750015259,-4.18970012665,0.151049971581
23365,0.787500023842,-0.138527110219,-0.240250006318,0.000349998474121,-0.587849974632,-0.294849991798
6657,0.706399917603,-0.877928853035,-0.0912000015378,0.228150010109,-1.52110004425,0.527250051498
5054,0.529600024223,-0.307092756033,-0.793250083923,-1.52505004406,-1.06190001965,0.198749989271
3108,2.61630010605,-0.56928819418,-0.381000012159,0.00294999778271,2.09555006027,0.766099989414
1950,-0.2513499856,-0.985551834106,-0.590399980545,-3.51515007019,-0.366149991751,0.084399998188
351,0.674499988556,0.348198205233,-0.000350000045728,0.828249931335,-0.968499958515,0.299700021744
4846,0.220849990845,-0.72076356411,-0.328400015831,-1.38094997406,-1.59740006924,0.0630000010133
1452,-1.14964997768,-0.0793971866369,0.454800009727,-5.60220003128,0.772199988365,0.31685000658
4776,0.320349991322,-0.827857255936,0.0743499994278,-0.0469000041485,-1.32924997807,-0.544200003147
6908,-1.18615007401,2.04936647415,-1.21440005302,-1.49440002441,-0.189700007439,0.700300037861
672,-2.48134994507,-0.213461503386,-0.0798000022769,-3.98815011978,-3.57384991646,0.353299975395
5710,-0.153449997306,-0.302360355854,-0.0791999995708,-0.679800033569,1.03395009041,-0.474849998951
2115,1.56819999218,-1.40786981583,0.433600008488,-0.564700007439,-0.0618999972939,-0.402599990368
7015,-0.00695000588894,-0.651480674744,-0.824500024319,-1.57135009766,-0.374700009823,-0.17175000906
8726,3.93519997597,1.03907299042,0.807549953461,-0.688249945641,0.825550019741,0.608500003815
2185,0.470550000668,0.468665242195,0.98810005188,0.796400010586,-0.884400010109,0.168550014496
3315,-1.15909993649,-0.683325529099,-3.10264992714,-1.02620005608,-1.07344996929,-0.949249982834
5289,-1.19009995461,-0.319287151098,0.755999982357,-1.20969998837,-2.04299998283,0.202100008726
868,0.782200038433,0.485056638718,-0.159000009298,1.36164999008,-0.674799919128,0.722200036049
1677,0.375299990177,0.641058325768,-0.307399988174,-1.24775004387,-1.44709992409,0.218000024557
7043,0.761299967766,-0.788865208626,0.851149976254,0.706449985504,0.0852500200272,-0.659600019455
5613,1.42475008965,0.897692322731,0.185699999332,-0.404899984598,-1.31970000267,0.103900015354
595,-1.42365002632,-0.110599294305,-0.838799953461,-0.624050021172,-0.462299972773,-0.829649984837
4793,0.387800008059,-0.163965046406,-1.13925004005,0.14904999733,1.20849990845,0.335700005293
2736,0.488799929619,-0.2378218472,-0.872699975967,0.0261500030756,-1.10304999352,0.201750010252
5290,0.444750010967,0.71099114418,1.2119499445,0.193099975586,-0.0319499969482,-0.588100016117
6194,0.0388000011444,-0.119370386004,-0.00034999998752,-0.211799994111,-1.0977499485,-0.178450003266
1676,0.95459997654,-0.4385625422,-0.653200030327,-0.236249998212,-1.3682500124,-1.28049993515
23512,-0.660499989986,-0.745957374573,-0.0382999777794,0.194000005722,-1.33255004883,-1.99349999428
148022,-0.547650039196,0.939198732376,-0.113499999046,-0.812200009823,-1.00979995728,-0.819100022316
1906,0.531799972057,-0.459795802832,0.84995007515,-0.576000034809,-1.46424996853,0.238000005484
8878,-1.69225001335,0.385512173176,-4.94670009613,-1.98000001907,0.633249998093,0.399100005627
3091,0.140299975872,-0.566064357758,1.01734995842,-0.558400034904,-1.65620005131,0.430350005627
5743,0.0132999867201,6.20168876648,0.477400004864,2.1711499691,1.71165001392,0.563349962234
5321,1.05750000477,-0.058051109314,4.60020017624,-1.26265001297,0.330000013113,-0.260450005531
4144,-0.625,0.210062563419,0.597100019455,-0.35490000248,0.184349983931,1.63209998608
1981,-0.459150016308,0.615673720837,4.46035003662,0.777700066566,0.182250007987,0.397599995136
695,-0.236299991608,-0.978612542152,0.182100057602,5.3938498497,1.24399995804,0.464549988508
10398,0.370900034904,-1.24127960205,-0.350600004196,-0.0629000067711,-1.13024997711,-0.0250000003725
5708,-1.06850004196,0.136225149035,0.191950008273,0.405000001192,0.424499988556,-0.175950005651
1213,-1.60455000401,-0.632631957531,-0.240649998188,0.0850499868393,-0.778299987316,-2.46639990807
226,-0.730700016022,0.123754501343,0.41629999876,-1.30155003071,-0.111100003123,-0.456300020218
6777,0.141099989414,-0.282145082951,0.291700005531,0.119899995625,1.08934998512,-0.841899991035
2113,0.353700041771,-0.338355600834,-0.723699986935,1.06435000896,-2.82660007477,0.323700010777
3329,-1.43915009499,0.153128951788,-0.460149973631,-2.77865004539,-0.421649992466,-5.53870010376
1050,0.0410999953747,0.215448468924,0.142250001431,-1.37734997272,-1.07025003433,0.694599986076
9491,0.474799990654,-0.194854348898,-0.328850001097,-0.774850010872,-1.55149996281,0.813300013542
22926,0.964749991894,0.0866180360317,-0.75830000639,-2.73774981499,0.412000000477,0.0128000080585
5899,-1.0748000145,0.14048537612,-0.200599998236,-0.506200015545,-0.106149986386,-0.63170003891
5467,0.535249948502,2.77561306953,-1.0706499815,1.47990000248,1.01244997978,-0.884600043297
6774,-0.109549999237,-0.727128267288,-1.26195001602,-0.216000020504,1.36710000038,-0.192999988794
1788,0.749350011349,-0.492454260588,-0.0706499963999,0.171250000596,-2.16085004807,-2.0420999527
5921,0.274300009012,-0.179151445627,0.290650010109,-0.138199999928,0.814899981022,-0.418149977922
5721,-1.0216499567,0.630988419056,-0.478700011969,0.837149977684,-0.612650036812,-0.787750005722
2263,0.391600012779,-1.09379029274,0.292850017548,0.3736500144,1.7322499752,0.434450000525
808,-0.00194999575615,-0.091222435236,-0.119200006127,-6.59720039368,-1.07785010338,0.107349991798
30001,-1.9197499752,0.267525434494,-0.704200029373,-2.49014997482,9.33839988708,-0.160649999976
348,0.632399976254,1.09057998657,-1.74530005455,-0.421949982643,-1.13639998436,0.688300013542
30849,-0.76835000515,0.543136954308,-0.363650023937,-2.45504999161,-2.85339999199,0.338750004768
1454,-0.793550014496,-0.272629410028,0.378199994564,0.843649983406,0.999850034714,-3.07984995842
6500,-0.482100009918,0.457011848688,-0.34610003233,0.499049961567,0.380299985409,0.332149982452
5627,0.357699990273,-0.632633149624,-0.157900005579,-1.62934994698,0.448149979115,1.29699993134
5715,-1.51974999905,0.244408279657,0.630149960518,-0.335049986839,3.62455010414,0.945999979973
4791,0.0677499994636,-0.762692153454,0.157249987125,-0.0934000015259,0.191400021315,0.401050001383
56924,-0.789849996567,-1.26533317566,-0.368149995804,0.578750014305,2.94405007362,-0.0415499806404
2690,0.0738999843597,0.0155196785927,-0.860599994659,1.73854994774,-1.82965004444,0.765049993992
1019,-1.54309999943,0.627605974674,1.25065004826,0.610800027847,0.0327999889851,0.641049981117
51422,0.42230001092,0.286294937134,1.13464999199,-0.2200999856,-0.712599933147,0.180550009012
5788,1.02670001984,-0.570951521397,0.0182999968529,0.640150010586,-2.2162001133,-0.0485499948263
6709,-0.578750014305,-0.0590428113937,0.113899990916,-0.922649979591,-1.22659993172,0.00870000012219
1277,2.90735006332,0.287471532822,0.69865000248,1.14240002632,0.745149970055,-0.168449997902
993,-1.52810001373,0.799282491207,0.690800011158,-0.224950015545,0.879750013351,-2.45694994926
7157,-1.29295003414,-1.08147418499,-1.38024997711,-1.1072499752,-1.0406999588,0.469600021839
1958,-1.47930002213,-0.915775716305,-0.335000008345,-1.00265002251,0.0439500063658,0.478199988604
4582,0.161449998617,-0.592243254185,-0.0406500101089,3.94475007057,-1.1169500351,0.888249993324
9212,-0.0466000437737,-0.031202852726,-0.0781499966979,0.257049918175,-1.21950006485,-1.05789995193
8440,-0.0620000064373,1.83865916729,-0.466749966145,-0.300650000572,-1.96140003204,0.239800006151
6790,-0.0420500040054,-1.09205818176,-1.54089999199,-0.740700006485,0.595499992371,-1.49835002422
8851,1.24029994011,-0.0731719061732,0.493250012398,-1.09934997559,-0.208499997854,0.625699996948
2534,0.0607499927282,0.446985185146,-0.294649988413,0.929900050163,-1.01925003529,-0.221050024033
4893,-0.247050017118,-0.656930208206,-1.76419997215,-1.4958999157,-1.01734995842,0.77144998312
665,1.50605010986,-0.735175967216,-0.3695499897,-1.07159996033,-0.590099930763,-0.241200000048
4313,2.13459992409,-0.401717841625,-0.474299997091,0.606949985027,-0.98575001955,-0.137699991465
1022,0.35585001111,0.333990097046,0.228150010109,-4.37244987488,0.237050026655,0.794600009918
5880,-0.461149990559,-0.323142021894,0.00975000113249,-0.411000013351,0.0220499932766,-0.667500019073
3162,1.74419999123,-0.863554000854,0.188950002193,-1.26625001431,1.47229993343,0.447099983692
1282,0.853900015354,-0.746951460838,-0.34454998374,0.894400000572,-1.99535000324,0.16629999876
3383,0.408399999142,-0.484088718891,-0.097800001502,-0.244800001383,2.80944991112,0.134000003338
727,-0.660449981689,0.191089451313,1.89930009842,0.481700003147,-0.0878499746323,0.464149981737
4792,-1.49670004845,0.945949554443,-0.360350012779,-1.39724993706,-0.371399998665,-0.200900003314
4794,0.765949964523,-0.76192843914,0.670899987221,2.69534993172,0.276699990034,0.266600012779
902,-0.103100001812,-1.26830339432,-0.175300002098,-1.00244998932,-1.95329999924,0.624350011349
8091,-0.375349998474,-0.174032196403,-0.438799977303,-2.84630012512,-0.397350013256,0.485000014305
3486,0.557500004768,0.341931730509,0.403549998999,2.35954999924,1.11704993248,-0.298400014639
10818,0.905349969864,-0.76903373003,-0.398999989033,0.0718000233173,-1.54165005684,-0.391649961472
3454,0.558850049973,-0.835933804512,-1.20295000076,1.00504994392,-0.567849993706,-0.212400004268
4282,-0.925000011921,-0.81527531147,-0.000300000014249,-0.810700058937,-2.24804997444,-1.3194000721
1605,-0.55680000782,0.310752630234,-1.46239995956,-0.961750030518,-1.05874991417,-0.12270000577
10644,0.365200012922,-0.920414209366,-0.487150013447,-1.07789993286,-2.11485004425,0.285200029612
2065,0.144150003791,0.312854975462,-0.294049978256,-0.408600002527,0.230250000954,0.28749999404
8321,0.337450027466,2.25005722046,0.0299499928951,0.326599985361,-0.465050011873,0.0779499933124
8503,-0.811549961567,1.3204022646,0.179650008678,-2.20375013351,-0.556650042534,-0.840800046921
7027,-0.661000013351,1.48993134499,0.17405000329,-2.89785003662,-2.3884499073,-0.722849965096
6850,1.36419999599,0.844503045082,1.20480000973,-0.939299941063,-1.57854998112,-0.361149996519
1978,-0.777500033379,0.566978812218,0.777099967003,-3.20120000839,1.05719995499,-0.848450005054
896,-1.12454998493,0.817520916462,-0.0164500176907,-0.508100032806,-0.770150005817,0.599650025368
5777,-0.239099994302,-0.788525283337,-1.17280006409,-0.683799982071,1.10119998455,0.408499985933
1846,-0.42919999361,0.0125999003649,-0.273399978876,-0.49270004034,1.30669999123,-0.16654998064
5925,0.611100077629,0.702614545822,-0.430750012398,-2.29445004463,-1.29190003872,0.378250002861
142,-0.187000006437,0.594789147377,-1.09354996681,-8.26340007782,-0.050400018692,-0.147899985313
1021,1.5680000782,0.355710327625,0.410499989986,-1.67490005493,2.81354999542,0.0541000068188
5699,0.392200022936,-1.33090698719,-0.135450020432,-0.738799989223,-0.798700034618,0.984750032425
8061,-0.814050018787,-0.714224934578,0.968400001526,-0.876949965954,0.460250020027,-0.211600035429
1870,0.679100036621,-0.534175336361,0.47990000248,1.09749996662,2.66085004807,0.311399996281
