rid,DOS029_VCAP_24H:BRD-K60212338-001-01-4:5.01,DOS033_A375_24H:BRD-K60212338-001-01-4:5.01,DOS033_A549_24H:BRD-K60212338-001-01-4:5.01,DOS033_HT29_24H:BRD-K60212338-001-01-4:5.01,DOS033_MCF7_24H:BRD-K60212338-001-01-4:5.01,DOS033_PC3_24H:BRD-K60212338-001-01-4:5.01,DOSBIO001_A375_24H:BRD-K60212338:10.0108,DOSBIO001_A549_24H:BRD-K60212338:10.0108,DOSBIO001_HT29_24H:BRD-K60212338:10.0108,DOSBIO001_MCF7_24H:BRD-K60212338:10.0108,DOSBIO001_PC3_24H:BRD-K60212338:10.0108,DOSBIO001_NEU_24H:BRD-K60212338:10.0108,DOSBIO001_NPC_24H:BRD-K60212338:10.0108
5720,-0.144783884287,0.35773140192,0.389530271292,-0.342871397734,0.0924780219793,-0.404899984598,-0.388741463423,-0.561251938343,-0.616539120674,-0.215756446123,0.39478006959,-0.496850013733,-0.376004457474
466,0.911559998989,-1.26062333584,0.497164487839,-0.623258769512,0.710408329964,-0.0417999923229,1.06329131126,1.57500386238,0.0726770162582,-0.662484049797,0.293825298548,-0.0535500049591,-1.62043476105
6009,0.189205855131,-0.789172828197,-0.422800779343,1.90518295765,-0.249505192041,0.145299986005,-0.745542764664,0.396711736917,-0.251875609159,0.452489972115,-0.205923616886,0.501049995422,-0.135025143623
2309,-0.222415268421,-1.10318768024,0.523203670979,-1.62805771828,0.242944419384,0.361549973488,-0.973639965057,-0.0446062535048,-1.02699017525,0.802646696568,0.228985160589,0.605749964714,-0.677734911442
387,0.00205136835575,-0.260698854923,0.0324257165194,1.86688947678,0.402002066374,-1.24895000458,0.757617294788,0.625090956688,0.675699293613,-0.566014170647,-0.522653460503,0.631800055504,0.625294566154
3553,0.233584687114,0.893059492111,-1.02609419823,0.262130260468,-1.02772068977,-1.04369997978,0.241998180747,-0.673031926155,0.658747792244,0.920186340809,0.57209789753,-0.236000001431,-0.343795776367
427,0.820397078991,0.345893651247,-0.343368709087,-0.000142157077789,1.13443946838,2.35909986496,3.28680467606,-0.499136507511,-0.114352315664,-0.0116620957851,-0.549028635025,-0.437000006437,-0.967844009399
5898,-0.156766310334,-0.777481496334,-3.74223399162,-1.04510307312,-2.21926355362,-3.02469992638,0.36741527915,0.264570444822,-0.515360593796,-0.519000053406,-0.172029495239,-1.84420001507,-0.202615648508
23365,0.79983997345,3.52765417099,-1.20934474468,2.34203958511,0.542486131191,0.292949974537,1.65807938576,0.882930159569,0.127935379744,0.420584052801,-0.097428560257,0.849250018597,0.196590259671
6657,0.697721242905,0.567773461342,-1.04902005196,0.357176750898,-1.37089157104,0.434850007296,-1.11208581924,-1.88265442848,-0.17863497138,1.15950918198,-0.131334125996,0.389450013638,0.628831624985
5054,1.23804199696,1.4189646244,-0.416678637266,1.58273327351,-0.281976312399,0.676249980927,0.686808824539,0.608774900436,0.50183993578,0.177776962519,-0.49592462182,-0.340449988842,-0.439722239971
3108,-0.82516002655,-0.323960989714,0.838864922523,0.802670240402,-0.634179353714,4.2673997879,1.24482929707,-0.734420895576,-0.618053674698,0.103705257177,0.0833743587136,-0.785750031471,-1.3270471096
1950,6.58468961716,1.74635457993,0.840090990067,1.36549985409,-0.167936250567,1.16350007057,-0.398669540882,-1.09274411201,4.6229186058,0.5539675951,0.0485167354345,-0.309199988842,0.075623780489
351,-0.115612477064,0.82229077816,-3.46666550636,0.222468942404,-0.197923526168,-0.890899956226,-0.443373113871,-0.615234673023,-1.45344376564,0.0792283266783,0.212693572044,-0.294750005007,-0.689235210419
4846,-0.400662094355,-3.16075372696,0.163183823228,-0.524537503719,-0.639077544212,4.43349981308,-0.222143962979,0.0422247052193,-0.305871546268,0.779303014278,1.06321799755,-0.599700033665,1.11514735222
1452,-0.298034608364,0.281185507774,0.12129598856,-1.84752488136,0.366746753454,-1.41799998283,0.841906905174,0.675029277802,0.176809981465,-2.26425743103,-1.21432089806,-0.197149991989,1.33628511429
4776,0.183361917734,2.5145611763,-0.645552515984,0.921296715736,-0.834077358246,-2.23160004616,0.221230432391,-0.248891681433,1.59973120689,0.960462808609,0.106820896268,0.714200019836,-0.321085512638
6908,-0.187978327274,-0.495765089989,0.665386199951,-0.836357116699,0.544660329819,-1.87369990349,-0.391738653183,-0.50480234623,-0.101851165295,-0.544657230377,-0.741458535194,0.854000031948,-0.767347216606
