rid,DOS024_VCAP_6H:BRD-K73522157-001-02-7:5.01,DOS024_VCAP_24H:BRD-K73522157-001-02-7:5.01,DOS053_A375_24H:BRD-K73522157-001-02-7:5.01,DOS053_A549_24H:BRD-K73522157-001-02-7:5.01,DOS053_MCF7_24H:BRD-K73522157-001-02-7:5.01,DOS053_PC3_24H:BRD-K73522157-001-02-7:5.01
5720,-0.648649990559,-1.10082674026,0.813300013542,0.149199992418,0.282900005579,0.292999982834
466,-0.958849966526,-0.671482205391,1.02240002155,-1.05700004101,1.08869993687,-1.51794993877
6009,-1.41350007057,0.183391749859,0.633099973202,-0.0870999991894,-0.617850005627,0.310199975967
2309,-0.0280000045896,-0.125977545977,-0.390049993992,0.386449992657,-0.10450001061,-0.685050010681
387,0.241399988532,-2.55033755302,-0.252099990845,-0.723250031471,-0.115849986672,0.0718000009656
3553,-0.343050003052,1.77607440948,-0.569599986076,-0.0258000195026,-0.605650007725,0.922399997711
427,0.28560000658,-0.655780851841,-1.11995005608,-0.66069996357,-1.35475003719,-0.586449980736
5898,-1.12314999104,-1.44682312012,-0.535149931908,0.67460000515,-0.785250008106,-0.416249990463
23365,0.122599996626,0.385904610157,-0.0431500077248,0.26890000701,-0.592050015926,-0.117399998009
6657,0.883550047874,1.80703926086,-0.618499994278,-0.432150006294,0.563699960709,0.967200040817
5054,0.491600006819,-0.0961893647909,-0.879999995232,0.894400000572,0.285050004721,-0.362100034952
3108,-0.0763000026345,0.900857031345,-0.0138999968767,0.0798500180244,-0.93280005455,0.774200022221
1950,1.91960000992,1.65488934517,0.531300008297,0.344850003719,0.194000005722,1.25519990921
351,0.709599971771,1.48812174797,0.853999972343,-0.262800008059,1.19379997253,-0.178999990225
4846,1.38485002518,1.13473820686,-0.111900001764,-0.053200006485,0.130549967289,1.6509500742
1452,-1.70174992085,-2.34337520599,0.295050024986,-0.395700007677,0.000349998474121,-0.392549991608
4776,0.296400010586,1.64220571518,-0.445549994707,0.160300016403,1.49360001087,0.898899972439
6908,-1.01425004005,-1.47518062592,-0.188300013542,0.260500013828,-0.587400019169,0.974799990654
672,-0.315850019455,-0.83559024334,0.33805000782,-0.230199992657,1.16110002995,0.237399995327
5710,-1.45739996433,-1.97491359711,-0.0830499976873,-1.61715006828,0.499549984932,0.778349995613
2115,0.421199977398,1.30927705765,0.382100015879,1.11275005341,-0.838950037956,0.467649996281
7015,1.50720000267,1.33184242249,-0.488099992275,1.08080005646,-0.467849999666,0.922700047493
8726,-0.685199975967,0.106484174728,-0.21590000391,-0.35070002079,0.868250012398,-1.2431499958
2185,1.00959992409,2.07035636902,-0.743950009346,0.307649999857,-0.0374000072479,0.175200000405
3315,0.233399987221,2.26721763611,-0.432050019503,-0.303449988365,-0.424349963665,-0.41455000639
5289,0.261450022459,0.138731226325,0.520200014114,-0.231399998069,-0.207749992609,0.272300004959
868,-0.706849992275,0.468732625246,0.180950015783,1.1006000042,-0.548200011253,-0.0119500011206
1677,1.15724992752,-0.101451814175,0.0858499929309,-0.812600016594,0.594999969006,0.118299990892
7043,0.0450499989092,0.211250752211,-0.649500012398,-0.114600002766,-0.195700004697,0.290399998426
5613,0.647449970245,0.544252216816,0.456549972296,0.536050021648,0.736999988556,-0.166549995542
595,-1.58710002899,-0.952289581299,-0.634549975395,-0.72570002079,0.127650007606,-1.20204997063
4793,-0.662600040436,1.31057560444,-1.02734994888,-0.208000004292,0.0692999958992,0.714499950409
2736,-0.0842000022531,2.56983661652,-0.83259999752,-1.45375001431,-0.150749981403,0.0105000026524
5290,2.83109998703,1.05664896965,0.13069999218,-0.0169000029564,0.391999989748,0.40419998765
6194,-0.257250010967,-0.479681670666,0.0,-0.498250007629,-0.000699999975041,0.5257999897
