rid,DOS004_VCAP_6H:BRD-K46658587-001-01-5:5,DOS004_VCAP_24H:BRD-K46658587-001-01-5:5
5720,-0.760561168194,-1.36172449589
466,-1.74806249142,-0.354647785425
6009,1.58214354515,0.22307600081
2309,0.0283080413938,-0.244876667857
387,1.80645155907,-0.325458168983
3553,-1.62229335308,1.49928915501
427,-1.53558826447,-0.309119522572
5898,-0.0826041996479,0.194192111492
23365,0.153928488493,-0.257661134005
6657,-0.0777375549078,0.174686461687
5054,-0.44406068325,0.742460370064
3108,1.22170305252,0.0372455902398
1950,-0.84362411499,1.59920907021
351,0.945605278015,0.484611988068
4846,-1.29677581787,1.10349297523
1452,0.257495462894,-0.794397354126
4776,-1.39971709251,0.158657312393
6908,-0.76575666666,-1.53230452538
672,-2.09814381599,-0.309144020081
5710,-0.228149726987,-0.435179173946
2115,-0.276819467545,0.590164065361
7015,-0.11689016223,-0.0884988456964
8726,-0.467187106609,0.358408480883
2185,0.480417966843,0.562411427498
3315,2.10681343079,0.0607089102268
5289,-0.410822719336,0.862920701504
868,0.0653245151043,0.767851352692
1677,-0.399740993977,-0.0684207081795
7043,-0.426919162273,-0.00797015428543
5613,-0.9968277812,0.782192587852
595,-1.55673527718,-0.332982033491
4793,0.206298068166,0.179054632783
2736,1.00737011433,0.0899482518435
5290,0.524792909622,0.522574365139
6194,0.0,-0.187527656555
1676,0.139430254698,0.254076808691
23512,-1.08817374706,0.0914047956467
148022,0.631057024002,-0.217633664608
1906,0.220617771149,0.471929639578
8878,-0.529334425926,0.0630131959915
3091,-1.8768081665,-1.02552723885
5743,-0.466814696789,0.888925969601
5321,-0.107664197683,0.380215317011
4144,-2.09856724739,-0.332448750734
1981,-0.0877036303282,-0.587982356548
695,-1.46441173553,0.688697338104
10398,-0.397336661816,0.611105918884
5708,-1.07450199127,-0.159182578325
1213,0.752644240856,0.205047294497
226,-0.901067376137,-0.742016196251
6777,-0.0390096753836,-0.355273157358
2113,-0.336030304432,0.888357758522
3329,-1.0009714365,-0.493846774101
1050,-0.519510507584,1.12290847301
9491,2.43098211288,-0.0981410369277
22926,0.707476913929,0.778641819954
5899,-0.903444886208,-0.159027576447
5467,1.46543288231,0.116943120956
6774,4.63619661331,-0.633930027485
1788,-0.0950634106994,0.658880650997
5921,0.501253008842,0.224241107702
5721,-1.13751959801,-1.37429618835
2263,-0.620634198189,-0.0124623179436
808,-0.209832012653,-0.270358741283
30001,-0.462060421705,0.144508987665
348,-0.626444935799,0.896317839622
30849,0.0787501186132,-0.137819081545
1454,-0.77665579319,0.144416898489
6500,0.261111974716,-0.462083935738
5627,-0.434816807508,0.57074379921
5715,0.979383945465,0.641196668148
4791,0.466861665249,0.523578763008
56924,-0.395547270775,0.236955940723
2690,-0.446741163731,0.230478942394
