rid,DOS020_VCAP_6H:BRD-K64034190-001-01-5:5.05,DOS020_VCAP_24H:BRD-K64034190-001-01-5:5.05,DOS043_A375_24H:BRD-K64034190-001-01-5:5.05,DOS043_A549_24H:BRD-K64034190-001-01-5:5.05,DOS043_HT29_24H:BRD-K64034190-001-01-5:5.05,ERG010_VCAP_6H:BRD-K64034190-001-01-5:10.109,ERG010_VCAP_24H:BRD-K64034190-001-01-5:10.109,ERG017_VCAP_24H:BRD-K64034190:9.68,ERG017_VCAP_24H:BRD-K64034190:3.23,ERG017_VCAP_24H:BRD-K64034190:1.08,ERG017_VCAP_24H:BRD-K64034190:0.36
6709,-0.185816347599,-0.436329841614,0.59742975235,-0.677649974823,-0.016227722168,-0.828549981117,-0.257971227169,-0.496998339891,-0.194773137569,-0.550546050072,-0.0655218958855
1277,0.213539481163,0.380329400301,-0.420370429754,0.913999974728,-0.170638561249,-1.0148999691,1.61300718784,-0.288697570562,-1.04484736919,-0.427494555712,-0.661415934563
993,0.314878225327,-2.54390001297,0.125315785408,-0.391999989748,-1.20381009579,-0.888549983501,-1.5980322361,-0.498235166073,1.06824564934,0.542258322239,-0.117054015398
7157,-1.9583170414,-0.0783595740795,0.649604916573,0.330350011587,-0.570403158665,-0.157600015402,-0.415416687727,0.13977457583,0.0222343802452,1.0679012537,2.44640636444
1958,-0.455209493637,4.19348049164,1.36126124859,0.355599999428,-0.440022289753,-0.351099997759,0.244085863233,-1.0923576355,1.70587313175,-1.09702396393,-0.125905781984
4582,-0.144738793373,0.145477771759,0.211058408022,-0.0433500111103,-0.189952582121,-1.06509995461,-0.293449163437,-0.768079400063,-1.39320623875,-1.27956461906,3.26802539825
9212,0.956320524216,-1.27721405029,-0.782575905323,-0.107899993658,0.166638702154,0.925650000572,-2.00061583519,0.471441924572,0.147334337234,0.575819730759,0.907855629921
8440,-0.441380023956,-0.425231099129,-0.586314380169,0.619899988174,-0.809409618378,0.333899974823,0.414428144693,-0.684190571308,-1.25780618191,-0.544499874115,-1.51040828228
6790,-0.916224002838,-0.980148613453,0.458053648472,-0.54675000906,0.834171116352,-0.710150003433,0.436612784863,0.719120442867,-0.0202843248844,0.202988550067,1.97762322426
8851,-0.456849455833,-1.13548946381,0.145900785923,-0.149250000715,0.0937843546271,-1.0584000349,1.15376830101,0.462430179119,-1.81587660313,0.536734879017,-1.00484967232
2534,0.00634025037289,0.72155046463,0.0854418426752,-0.905799984932,0.413574695587,-0.475650012493,0.863572895527,-0.994670152664,0.373871088028,1.00116288662,-0.0747479498386
4893,0.870482206345,1.19190812111,0.298741430044,0.208099991083,1.72802329063,0.255599975586,-0.611642897129,0.834690213203,-0.0659561380744,0.575925350189,1.43479013443
665,-0.0200366973877,0.743332862854,0.0366913080215,-0.148900002241,-0.203850373626,0.108599990606,-0.00796339102089,0.57943212986,0.0889527201653,-0.482391953468,0.620255112648
4313,0.706879258156,0.347063779831,-1.02946329117,0.0651500076056,-1.35162651539,0.596249997616,-0.331965893507,0.673927783966,1.13471388817,0.768636226654,0.650745332241
1022,0.160935968161,-0.166474252939,1.21785604954,-0.119800001383,0.333613365889,-1.13964998722,0.741152524948,-0.206321954727,0.516810059547,-0.424772053957,-0.152903974056
5880,0.374987334013,2.15807962418,0.358528405428,0.224299997091,-2.23555374146,0.315699994564,-0.0127405151725,-0.60591173172,2.96017575264,0.0476996004581,-0.211092174053
3162,-0.420356780291,-0.161646693945,0.19906142354,-0.943400025368,-0.72958868742,-0.318899989128,0.529836595058,1.45255422592,1.07907676697,0.385640442371,-0.465311288834
1282,-0.0370290726423,1.38582992554,-0.207183659077,0.255849987268,-0.365410923958,-0.0106500089169,-0.177723154426,0.462534189224,0.890948116779,0.126154512167,0.191807836294
3383,1.08016645908,0.997681677341,-1.42642986774,0.0822500139475,-1.34551167488,0.646599948406,4.64666032791,0.723258435726,1.62553048134,0.40685236454,0.831999719143
727,1.6460313797,0.960483908653,-0.798901081085,0.355049997568,0.328802883625,0.333499997854,0.0951493307948,0.707058548927,1.11751723289,2.41631388664,0.93729865551
4792,-0.747596621513,-0.171240672469,-1.76452445984,-0.761700034142,0.799406826496,0.022699996829,1.55332612991,-0.194595217705,-1.03756976128,2.13266921043,1.16743946075
4794,0.689637422562,0.684734106064,0.146214306355,0.107299998403,0.103999421,0.805749952793,0.326903700829,0.962370932102,1.07365202904,1.00832223892,1.50949835777
902,0.744167923927,0.915850937366,-0.642803549767,0.709049999714,0.248537540436,0.817849993706,-0.983527123928,0.133633002639,1.1759724617,-0.174278020859,-0.238178253174
8091,0.401185750961,0.771677672863,0.179030060768,-0.141949981451,-0.107666499913,0.475549995899,-1.29214072227,0.45273822546,0.0416695475578,0.280039548874,0.155183956027
3486,-1.17340993881,-0.748600125313,0.143771499395,-0.375699996948,1.14056932926,-0.431400001049,1.6877746582,0.554959058762,0.10556140542,0.361630529165,0.313273131847
10818,-0.639157772064,-0.037143945694,0.210441738367,0.145650014281,0.946908354759,-0.913749992847,0.0625012814999,0.439460366964,0.672106027603,0.443713188171,0.899999976158
3454,1.84799230099,0.431034743786,-0.242397993803,0.0240999907255,-0.429170787334,0.748899996281,-0.310296416283,0.42267113924,1.15602111816,0.336622208357,0.784968137741
4282,-1.92558813095,0.130696773529,0.32972368598,-3.11945009232,-0.101456448436,-1.05104994774,-0.96379005909,-0.568462848663,-1.96201586723,-0.882871627808,-1.58154821396
1605,-0.457619309425,-0.766608834267,0.212810859084,0.187399998307,-0.592262387276,-0.292250007391,1.25248789787,0.520368337631,-1.97513365746,1.1280194521,1.20691525936
10644,1.86569619179,-0.0284956395626,1.16667449474,0.486499965191,-0.0502906441689,0.450550019741,-0.149019494653,-0.158135145903,-0.00737690925598,0.177192032337,1.35224878788
2065,-0.302538752556,-0.916098535061,-0.332941234112,-0.326550006866,0.300811827183,0.641200006008,1.23048901558,-0.51722151041,-1.19957530499,-0.185141503811,-0.091720931232
8321,0.81002920866,0.56039494276,-0.384239882231,-0.466549992561,-0.121143653989,0.0957999974489,-0.0406645946205,-0.31841892004,0.895861983299,-0.178040266037,0.0166542828083
8503,1.49278748035,0.100346885622,-0.839851260185,0.271800011396,-0.862946391106,-1.03845000267,0.247741341591,0.102519482374,1.2320420742,2.08680534363,0.634883821011
7027,-0.36338198185,0.230811446905,0.174421057105,-0.582049965858,0.131342604756,0.503400027752,-1.27195608616,-0.239929541945,-1.12637269497,0.586286664009,0.257027357817
6850,0.939178943634,0.180860161781,0.296924352646,-0.131949990988,0.194417715073,0.139800012112,-0.460205286741,0.363402426243,2.04614973068,-0.028641499579,0.478468209505
1978,-0.578726530075,-0.19681660831,-0.597851276398,-0.506349980831,-0.0598869808018,1.03904998302,2.52833342552,-0.538214564323,-1.38514637947,0.0465848706663,0.161865398288
896,-0.820617794991,-2.48699092865,0.140324637294,0.157900005579,0.113328099251,-0.288749992847,-0.424150705338,-0.802609801292,0.993846893311,-0.769109904766,-0.543607711792
5777,-0.282440930605,-0.366371393204,-0.692794859409,-0.355150014162,0.245613381267,-1.05270004272,0.319474995136,0.610792696476,3.04961800575,2.11513090134,1.69449675083
1846,-0.031611084938,1.1526966095,-0.806557118893,-0.0901000052691,0.152936279774,-0.557299971581,-0.230718433857,-1.52158379555,2.98207473755,-1.22148096561,-0.51035708189
5925,0.200081184506,-0.0689383372664,-0.0864627361298,1.91100001335,-1.49220621586,1.25970005989,1.97259795666,0.169493228197,-1.3422396183,-0.123849242926,-0.308953851461
142,-0.0810606479645,-0.333069324493,0.114078938961,-1.45984995365,-0.0103235132992,-1.20420002937,-0.811019837856,0.153348743916,-2.86530995369,1.41841697693,1.03706800938
1021,-0.0323799289763,-0.591514706612,-0.121904909611,0.0228500068188,-0.579302489758,-0.339400023222,-0.594770371914,-0.492854058743,0.860416650772,-0.508960962296,-1.05744981766
5699,-2.77500796318,1.99727547169,-0.185534656048,0.421849966049,-0.893936753273,-0.905950009823,-1.90711545944,-0.0664229691029,3.09074163437,-0.264800578356,1.04213571548
8061,-0.396223247051,0.957436561584,0.270471513271,-0.638949990273,-0.441049605608,0.710799992085,0.658459067345,0.360564023256,1.2467315197,0.012237906456,0.7710095644
1870,-1.12750399113,-1.40077424049,0.108193054795,-0.627900004387,0.022960498929,-1.25510001183,-0.241078600287,-0.545367836952,2.13058400154,-0.418370395899,0.133084237576
1398,-1.45602369308,0.207839682698,0.124775618315,-4.07235002518,0.169175118208,0.340800046921,0.320139795542,-0.830398917198,-3.43561506271,-0.160185337067,-0.85102558136
3312,-1.11294293404,-3.14621138573,-0.302639424801,-0.586599946022,-3.33868598938,0.100899994373,-0.581803500652,0.308167815208,-0.701033473015,1.02371072769,-0.82533454895
891,1.21631038189,-0.184581980109,-0.612766981125,-0.420100003481,0.108868449926,0.347750008106,-1.38032221794,-0.0818513184786,-0.467604249716,0.221569865942,-0.037597566843
4775,-0.696794033051,0.637612760067,-1.2027387619,0.503549993038,-0.95850288868,0.367650002241,0.803482890129,0.553572535515,1.07326340675,1.03740549088,2.31235599518
5111,-0.10410065949,-1.14779210091,0.578212201595,0.303850024939,-1.03285181522,-1.03999996185,-1.49757242203,-2.53889846802,-2.38338732719,-4.27090883255,-5.06569099426
5696,-0.743990540504,0.0232442431152,0.236442238092,0.620700001717,-3.32590103149,-0.329349994659,0.213992252946,0.277723580599,0.404827594757,-0.184182971716,0.890507936478
5588,0.646473228931,-0.856634557247,-0.588556170464,0.00719998776913,0.584679543972,-0.340499997139,-0.638736307621,0.165257066488,1.50997424126,1.41213667393,0.33643117547
6839,-0.377177506685,-0.0428891554475,0.707539975643,0.625650048256,-1.01032459736,-0.430500000715,-0.669253945351,-0.0680333822966,1.96620631218,-0.754636049271,0.122193627059
329,-1.12828505039,-0.65281689167,-0.274582445621,-0.464750021696,-0.0812860280275,-0.408650010824,-0.38180577755,-1.13320982456,-0.989415287971,-1.13500416279,-0.353071033955
5058,-1.72008061409,-1.05818581581,0.0798310935497,-0.556649982929,-0.321878314018,-1.13405001163,-0.436763525009,-0.62279522419,2.63753604889,0.407000899315,-0.528700947762
998,-0.565782785416,-1.23793673515,-2.36054944992,0.706049978733,-0.467152297497,-1.02670001984,-0.444321513176,-0.961834549904,0.130414620042,0.593697547913,0.337678611279
9134,0.501895844936,-0.111581169069,-1.42419290543,-0.118999958038,0.224558740854,0.269299983978,-2.87174510956,-1.13170266151,0.0617653913796,-0.746216535568,-1.28374373913
6616,0.197526738048,0.782208800316,-0.136240392923,1.07784998417,0.130532503128,-0.285100013018,-0.281587719917,-0.179483026266,2.56416678429,0.11893312633,0.0502189397812
5223,-1.66629159451,-1.01452946663,-2.39155912399,-0.182500004768,0.771656036377,-0.00315000116825,0.0594276040792,-0.17449721694,-1.98770773411,1.13459014893,0.964231133461
4690,0.320370137691,-1.10358870029,-1.89460897446,0.669350028038,-0.159887582064,-0.519249975681,-0.543532848358,0.135460853577,-2.59476232529,-0.208402201533,-0.917862772942
958,1.43953943253,-0.116644710302,-0.378822743893,0.109550014138,-0.413775354624,-0.0669500082731,-0.819206953049,-0.0528469979763,0.166355550289,0.232900246978,0.2617418468
1616,0.0215667784214,-0.471187621355,1.10669803619,1.63769996166,0.193154901266,-2.09945011139,0.23356372118,-0.760522603989,0.690717577934,-0.0828522592783,-0.00220748782158
991,-0.214689910412,-2.13622736931,0.000272239965852,-0.578599989414,0.743317186832,-1.61119997501,-1.36547470093,-0.459763377905,0.158531218767,0.257997691631,1.41858839989
6347,0.296408653259,-0.429626405239,0.145624995232,-1.18114995956,-0.65553766489,-0.0143000036478,-0.917362689972,0.434583306313,0.847677528858,-0.5657351017,-0.0471750199795
6714,0.0272125340998,-3.25630998611,-0.660994231701,-0.00265000015497,0.172963649035,-0.714749991894,0.996385633945,0.295562684536,-1.9676630497,0.850734472275,0.0677956044674
652,4.19690799713,1.61652350426,0.339038252831,1.19175004959,-1.63482367992,0.783299982548,-0.583927750587,0.035848595202,0.248964995146,0.597282171249,0.3693113029
4331,0.16459518671,-0.9011541605,0.0170709192753,-0.172650009394,0.0243181586266,0.356100022793,5.12973546982,-0.799401819706,2.61474561691,-1.17877709866,-0.702547252178
7099,-0.470526576042,-0.340059667826,-1.62567555904,-0.0904000103474,-1.88373029232,-0.327999979258,-0.488442420959,0.126515567303,2.02053141594,-0.236181646585,0.510572016239
10320,-0.693117797375,-0.0533663928509,0.352184593678,-0.784250020981,0.298700749874,-0.241250008345,0.0705625340343,0.00745159387589,3.12286424637,-0.126382499933,0.897527992725
2042,-0.504384219646,-0.210365921259,0.296397894621,-0.23939999938,-0.0150866638869,0.710850000381,-0.224266037345,-0.146496683359,1.96052289009,0.330722361803,0.559549212456
843,0.451558887959,0.586752295494,-0.123935088515,0.851449966431,-0.680812656879,0.89384996891,-0.105969309807,1.16501963139,1.06214678288,0.365039885044,0.179690271616
840,1.24619185925,-0.982347249985,0.297317236662,-0.350849986076,-0.859498739243,-0.481699973345,1.20430767536,-0.947698652744,-2.41633939743,-0.683283567429,-1.74623119831
7048,-0.532324910164,0.134153395891,0.104627162218,-0.801050007343,0.467709094286,0.0239000022411,0.0517172403634,-0.625074982643,1.59349262714,-1.48673439026,0.0237780101597
4851,-0.0500664710999,0.887035191059,-0.146450817585,0.27974998951,0.00391449034214,0.136349976063,-0.510731935501,0.195164620876,1.23463582993,0.238700389862,0.777721762657
6464,0.622495770454,0.118125215173,0.651067614555,0.363400042057,-2.64144611359,0.186400026083,-0.691021978855,-0.179283216596,0.262127101421,0.652572095394,0.76692956686
23410,-0.788855552673,1.45421111584,-0.713721096516,-0.0262000001967,0.417504012585,0.881100058556,-0.0887381881475,1.03073561192,0.324274092913,0.9361281991,0.634805738926
54205,-0.289556890726,0.393656492233,-0.0293442159891,1.32714998722,-1.20267653465,0.207949995995,-1.20414698124,-1.11855697632,-1.00369048119,-1.25156593323,-1.2513024807
2770,0.477274060249,-0.747897982597,-0.243269652128,1.06749999523,-3.44232273102,-0.628399968147,-0.344286113977,-0.332603305578,0.302988648415,-0.628175199032,-0.480173707008
