rid,CPC001_HA1E_6H:BRD-A59943784-001-01-8:10,CPC001_HA1E_24H:BRD-A59943784-001-01-8:10,CPC001_HCC515_6H:BRD-A59943784-001-01-8:10,CPC001_HCC515_24H:BRD-A59943784-001-01-8:10,CPC001_PC3_6H:BRD-A59943784-001-01-8:10,CPC001_PC3_24H:BRD-A59943784-001-01-8:10,CPC001_VCAP_6H:BRD-A59943784-001-01-8:10,CPC001_VCAP_24H:BRD-A59943784-001-01-8:10,CPC013_A375_6H:BRD-K14791739-001-01-9:10,CPC013_A549_6H:BRD-K14791739-001-01-9:10,CPC013_A549_24H:BRD-K14791739-001-01-9:10,CPC013_ASC_24H:BRD-K14791739-001-01-9:10,CPC013_HA1E_6H:BRD-K14791739-001-01-9:10,CPC013_HCC515_6H:BRD-K14791739-001-01-9:10,CPC013_HEPG2_6H:BRD-K14791739-001-01-9:10,CPC013_HT29_6H:BRD-K14791739-001-01-9:10,CPC013_MCF7_6H:BRD-K14791739-001-01-9:10,CPC013_MCF7_24H:BRD-K14791739-001-01-9:10,CPC013_NEU_24H:BRD-K14791739-001-01-9:10,CPC013_NPC_24H:BRD-K14791739-001-01-9:10,CPC013_PC3_6H:BRD-K14791739-001-01-9:10,CPC013_PC3_24H:BRD-K14791739-001-01-9:10,CPC013_SKB_24H:BRD-K14791739-001-01-9:10,CPC013_VCAP_6H:BRD-K14791739-001-01-9:10,CPC013_VCAP_24H:BRD-K14791739-001-01-9:10,CPC017_A375_6H:BRD-A59943784-001-01-8:10,CPC017_A549_6H:BRD-A59943784-001-01-8:10,CPC017_A549_24H:BRD-A59943784-001-01-8:10,CPC017_ASC_24H:BRD-A59943784-001-01-8:10,CPC017_HEPG2_6H:BRD-A59943784-001-01-8:10,CPC017_HT29_6H:BRD-A59943784-001-01-8:10,CPC017_MCF7_6H:BRD-A59943784-001-01-8:10,CPC017_MCF7_24H:BRD-A59943784-001-01-8:10,CPC017_NPC_24H:BRD-A59943784-001-01-8:10,CPC017_PHH_24H:BRD-A59943784-001-01-8:10,CPC017_SKB_24H:BRD-A59943784-001-01-8:10,CPD003_MCF7_6H:BRD-K11469942-001-01-8:10,CPD003_MCF7_24H:BRD-K11469942-001-01-8:10,CPD003_PC3_6H:BRD-K11469942-001-01-8:10,CPD003_PC3_24H:BRD-K11469942-001-01-8:10
5054,4.07587194443,3.67761230469,-0.608600020409,0.540571093559,-3.98654961586,-4.32520294189,0.0161819681525,0.645745277405,0.483244687319,2.88210010529,2.53885936737,-1.08776843548,2.8794670105,-0.202718287706,1.9266898632,-0.980409085751,-0.435308694839,0.433841228485,0.147799998522,0.12333330512,0.430329948664,-0.759602725506,-0.522277474403,0.200062409043,0.67343133688,1.84765255451,3.32867383957,2.59812355042,-1.19265532494,2.21263885498,1.00114989281,-0.268194764853,0.300941824913,-0.450795918703,0.439795345068,-0.290799975395,-0.194750010967,0.560846686363,-0.556841850281,-0.207749992609
3108,1.33414173126,-0.25280302763,-0.233500003815,0.525625765324,0.225640058517,-0.989354789257,-0.417191326618,-1.26465570927,0.705045640469,-0.177199989557,-0.193521857262,-0.470564603806,-0.397066652775,-0.863906264305,0.172877669334,0.130395784974,-0.758086740971,-0.1449637115,-1.21720004082,0.218600004911,0.058436345309,-0.536511182785,1.8047195673,-0.876926839352,-0.0795340836048,1.08833384514,-0.667061805725,-1.01123356819,-0.289145797491,-0.592220842838,0.49386754632,-0.720627903938,-0.454765796661,3.08856868744,-0.737948954105,0.500950038433,-1.29019999504,0.943306088448,0.691888332367,-0.205400004983
1950,-0.648476362228,-3.89354252815,-1.42690002918,-0.980097353458,-0.805666387081,-1.58411443233,-0.514966905117,0.985460460186,-1.04001486301,1.05959999561,1.11308670044,0.264962524176,-0.427166640759,1.16863906384,-0.676653862,-0.443543672562,-0.674492835999,0.261474311352,0.731349945068,-0.736066699028,-0.924889862537,-0.685272157192,-0.215972036123,0.469637215137,0.335142284632,0.530123591423,1.43168866634,0.483826249838,0.677900731564,0.549402415752,0.563527226448,-0.23632645607,0.512528657913,4.13662195206,0.629440903664,0.687900006771,0.718549966812,-0.620137095451,0.504237353802,1.92309999466
351,0.601472258568,-0.994885742664,0.306549996138,0.340724289417,-0.0469488576055,-1.73061215878,-0.0839225053787,-0.728505671024,-0.626217842102,-0.00170000002254,1.08139395714,-0.702607452869,0.261700034142,-1.20902001858,-0.526007175446,-0.228652670979,-1.0018415451,0.0383997261524,0.00065000000177,0.320666670799,0.160310864449,0.710057497025,-0.141259282827,-0.73326253891,-0.625677227974,0.324426323175,0.272962927818,0.464418172836,0.903703927994,0.115066260099,0.0803788006306,-0.417304009199,0.337706506252,0.667867183685,0.0539831109345,0.389450013638,-0.751649975777,-0.194531008601,-0.00715833902359,1.13300001621
4846,-0.570994675159,-0.482695579529,-0.170649990439,0.0605752542615,-0.342985630035,-0.708601653576,0.156763911247,-0.075122833252,0.355917692184,0.433349967003,-0.43742197752,2.58421039581,-0.109866678715,-0.215842217207,-0.036612123251,-0.503540575504,-0.00752927362919,-0.446910530329,-0.374300003052,-0.614133358002,-0.441838294268,-0.774768233299,-0.162878006697,-0.354456812143,0.441899895668,-1.02897393703,0.166171550751,1.72974276543,0.766328632832,0.446803927422,-0.49399933219,0.147119432688,-0.120300799608,1.94760382175,-0.284435063601,-0.781400024891,-0.813099980354,-0.13398078084,0.376165390015,0.211849987507
1452,-0.677650928497,-0.234877064824,-1.04369997978,0.558141231537,0.0718751251698,-0.545402288437,-0.719710409641,-0.526663482189,0.1985706985,-0.17199999094,0.751206278801,0.120774358511,-0.415300011635,0.508664190769,-0.656458079815,-0.438281446695,-0.589858651161,0.145025536418,0.952999949455,-0.251466631889,-0.145871847868,-0.476300030947,0.70116019249,-0.188877359033,-0.248413532972,0.670232772827,0.0382225513458,1.46858024597,-0.322829216719,-0.283379971981,-0.651127159595,-0.00968205370009,-1.01631975174,-1.56235766411,-0.316619485617,0.420899987221,-0.55245000124,0.598262906075,-0.391531735659,-0.278899997473
4776,0.545288562775,-0.714966416359,0.384499996901,-1.66050815582,0.588738024235,-0.26032358408,-0.397250562906,2.21437311172,-0.82302069664,1.2091999054,1.40027928352,1.33105671406,-0.370166659355,1.01944470406,-0.498432010412,-0.247552528977,-0.935074210167,0.792645573616,1.02104997635,0.618866682053,0.105632692575,-0.0241365283728,2.22450304031,1.24561774731,-0.448486536741,0.547017455101,1.36405086517,0.798717081547,1.13782835007,0.896397709846,1.08713877201,0.143931105733,1.58957076073,1.15191817284,-0.195400640368,0.678799986839,0.793349981308,0.162172079086,-0.12583270669,0.010349996388
6908,-0.971032857895,-0.515901982784,-0.587949991226,-0.201429560781,-0.171345874667,0.274243354797,-0.409376949072,-1.62346744537,0.217154175043,-0.499150007963,-1.58057904243,-0.175083518028,-0.0550999827683,-0.71687567234,0.473358869553,-0.564197480679,0.286563694477,-0.428714632988,-0.381649971008,-0.373166680336,0.0161460060626,0.291667252779,-0.672868669033,-0.151144236326,0.762564361095,0.68760073185,-2.14281368256,-0.127925157547,-0.254717975855,-0.211362093687,-1.46119213104,0.876673817635,-0.836847901344,-1.43462061882,-0.585929512978,0.436100006104,-1.51419997215,0.441372454166,-0.691887140274,-0.504750013351
672,0.707175731659,1.16246402264,1.28279995918,-1.14421391487,0.131797641516,-0.562164843082,-0.00457416381687,0.274739533663,-0.98055845499,0.492100000381,-0.802564382553,1.02536582947,0.682666659355,1.29902744293,-0.316431641579,-0.298913151026,0.40780133009,0.973441243172,1.37199997902,2.14053344727,-0.339669257402,0.274166464806,0.412654221058,0.244229972363,0.13210773468,1.55739629269,-0.434281945229,-0.81687772274,-0.515067994595,-1.41617035866,0.468049407005,1.49680685997,-0.815798997879,-0.493212640285,-0.271897315979,-0.302650004625,0.341749995947,0.629596054554,-0.0503091067076,-0.0215499997139
5710,0.0680559203029,0.123175561428,1.29824995995,0.918216705322,-0.537634968758,0.693862557411,-1.04391646385,-1.69376683235,-0.685716807842,-0.640349984169,-0.282034963369,0.108297213912,-0.0780333280563,-0.896371006966,0.308995515108,0.561417520046,0.160359323025,-0.52490657568,-0.0789000093937,-1.26750004292,0.183167129755,0.0270016733557,0.305321156979,-1.33433413506,-0.583075404167,0.123378917575,-2.4864616394,-0.205667465925,-0.422308176756,-0.727004647255,-0.129998743534,-0.60782045126,-0.843828856945,-1.10259914398,-0.521860420704,0.00619998574257,0.0473999977112,1.3528124094,-0.590967774391,-0.108049988747
2115,-0.238167703152,-0.287863224745,-3.08384990692,-0.84401345253,-1.54856693745,-0.912600398064,-0.576130628586,2.09478831291,-0.481741040945,0.118200004101,0.476096153259,-0.122091434896,0.110466688871,0.276297301054,-0.0500075668097,-0.305502861738,-0.453798621893,0.469444572926,0.00554999709129,0.981900036335,-0.0409076139331,-0.934569299221,0.992648720741,0.740375995636,-0.525626420975,-0.209472000599,-0.689313828945,-0.237090438604,-0.688262164593,-0.720243692398,0.639164447784,0.726578891277,1.22726881504,-0.124659612775,0.141537487507,-0.227549999952,5.44680023193,0.117354959249,-0.255204260349,-0.210850000381
7015,0.179085895419,-0.334520876408,-0.192700028419,-1.67652535439,0.683509945869,0.467103511095,-0.286691397429,1.2711006403,0.125834196806,1.82490003109,-0.715076386929,0.367790400982,0.00139999389648,0.806493341923,0.033980563283,-0.78973454237,-0.401144266129,0.544997274876,-0.713949918747,1.20513343811,-0.15809173882,-0.286801218987,0.897109627724,0.272822707891,-0.734594404697,0.753445506096,2.57908892632,-0.248763680458,0.169619426131,1.21654725075,0.469123601913,-0.38783672452,0.825687527657,1.4434607029,0.186735332012,0.244699984789,0.8587500453,-0.432621389627,0.923372983932,0.679149985313
8726,0.422474265099,-0.191872343421,-0.037800014019,-0.87718886137,0.460101485252,-1.24100553989,0.304373592138,0.36155512929,-0.316857904196,-0.756300032139,-1.6404364109,-1.01629090309,-0.37213331461,-1.41570436954,-0.0134450616315,-0.804044544697,0.0757607445121,0.134450808167,0.44865000248,0.252366662025,-0.734427630901,0.201506465673,-0.0645189136267,0.677093505859,1.10733497143,0.97667658329,-1.34607613087,-1.01555097103,0.487343192101,-0.728994965553,-0.450606703758,0.298724770546,-0.390297710896,-0.389847099781,0.099761582911,-0.328750014305,-0.345999985933,0.318713933229,0.0829278081656,-0.308449983597
2185,0.0498229376972,-0.196678310633,0.312400013208,1.67739105225,0.975480318069,0.138347074389,-0.314151197672,2.16527891159,-0.333317160606,0.736699998379,1.45224881172,0.905341148376,-0.053200006485,0.335874676704,-0.459307014942,-0.17884208262,-0.264829099178,0.44461363554,0.647799968719,0.0959333479404,0.134214192629,-0.131292998791,1.02036583424,1.00064063072,-0.701254963875,0.0576999038458,1.95518624783,1.20746147633,2.47844910622,0.481772094965,0.690142989159,-0.258725911379,0.995632648468,1.36042881012,-0.913809537888,0.020350009203,1.12650001049,-0.449253231287,-0.225925683975,0.824949979782
3315,2.14188528061,0.190430253744,3.63845014572,2.29290676117,0.239196360111,0.117720201612,-0.87360060215,-0.666919589043,0.769062399864,0.100800007582,3.10565257072,-0.572576284409,0.748700082302,0.260297596455,1.00391376019,0.639522314072,0.395352780819,0.0776515007019,-0.230949997902,-0.795966744423,-0.19903755188,0.598133683205,0.0,-0.30072426796,-0.228207558393,-0.394015312195,1.97643494606,2.10922312737,0.306762874126,0.224650532007,-0.64332473278,-0.072521828115,-0.849015951157,-1.04131531715,-0.36094224453,0.188299998641,-0.978649973869,-0.0701083242893,-0.0976891219616,0.28409999609
5289,-0.239101722836,-0.603161454201,-0.868799984455,-0.0224971622229,-0.104424193501,0.620494782925,-0.702487945557,1.0556704998,0.0866949930787,-0.284850001335,1.51399588585,-0.324113130569,-0.048066675663,0.482342153788,0.00439165905118,-0.640582919121,-0.662101566792,0.496656090021,0.374799966812,-0.332000017166,-0.0547103174031,0.621528983116,0.0362229198217,0.862707734108,-0.586990535259,1.26227939129,1.38318860531,1.63279652596,-0.818140983582,-0.594069123268,1.40114450455,-0.383838117123,-0.318380534649,-0.997579693794,-0.801785588264,-0.372900009155,1.32704997063,-0.581429004669,-0.74111187458,0.125800013542
868,0.152943789959,-1.02692639828,-0.967450022697,1.20907831192,0.324921369553,-2.13642764091,-0.946265935898,1.39103102684,0.012546017766,0.532450020313,0.314367711544,0.521975815296,-0.15063329041,-0.171318948269,-0.359344124794,0.254091888666,-1.00061774254,0.110714532435,0.406849980354,-0.542066693306,0.0212116930634,-1.07388901711,-0.768069386482,-0.0849316418171,-1.22151386738,0.655328392982,1.38462686539,1.721580863,0.190415322781,-0.526493132114,0.148354560137,0.195578783751,0.0849593505263,-0.696762442589,-1.65003788471,0.319299995899,4.71740007401,0.193903923035,2.3558485508,-0.0212499946356
1677,0.592813611031,-0.118571124971,1.23245000839,-0.0366594903171,-0.129745095968,0.0856807380915,-0.284070611,1.44704163074,-0.927555203438,0.829850018024,1.0042579174,0.123154595494,0.175400003791,0.86632424593,-0.487164735794,0.0714712515473,-0.0734438896179,0.681666254997,4.20825004578,-0.591133415699,0.201071709394,-0.213883876801,0.856396317482,0.2373406142,-0.573136389256,0.166234344244,1.93566906452,0.418904542923,1.12136423588,-0.16678121686,0.658085763454,-0.160792946815,0.879338383675,0.786289274693,-0.395162284374,-0.141199976206,-0.171350002289,-0.177262574434,2.44584369659,0.0643500089645
7043,0.185302421451,-0.480551660061,-0.481149971485,1.08160841465,1.37662541866,-0.409451156855,-0.0735954791307,2.12730979919,-0.171215593815,0.389100015163,1.80268025398,1.32106912136,0.326433300972,0.16340918839,0.103074297309,0.0374744385481,0.00310952961445,0.78815227747,-0.280750006437,0.640666723251,0.536081731319,0.118602521718,0.996634781361,0.346216082573,-1.11845862865,-0.0990434885025,0.906726837158,0.723793327808,0.516420185566,0.0316173583269,0.447713851929,0.630937159061,0.956226468086,0.800257623196,-0.909714281559,-1.00064992905,1.18859994411,-0.436292439699,-0.165070414543,-0.0336000025272
5613,1.53712010384,0.312438249588,-0.151699990034,0.603404939175,0.747902274132,-0.257457822561,0.0593312047422,2.37751841545,-0.648951351643,0.481750011444,2.24400758743,0.951105713844,0.596966743469,0.814947724342,-0.585212409496,0.124892100692,-0.470086544752,1.19839322567,0.448950022459,2.65170001984,0.360365062952,0.045563980937,0.796314358711,0.123860195279,-1.24349761009,-0.370220422745,3.84217953682,0.516709387302,0.986451685429,0.552509725094,1.13763821125,0.237863734365,0.126189276576,0.721024692059,-0.908804833889,-0.194999992847,0.27974998951,-0.128226727247,-0.529512465,0.177900001407
595,-0.154916837811,-0.346609532833,0.547950029373,-0.442872405052,-0.896070182323,-0.566050112247,0.671099185944,-1.67711627483,-0.0872777402401,-0.720749974251,-0.0654049515724,0.206925436854,-0.563333332539,-1.42298090458,0.391142189503,0.931363761425,0.558605134487,0.0185211896896,0.822999954224,-0.494800001383,0.864212274551,0.235993310809,0.330559194088,0.049292832613,0.284543424845,-0.0192709937692,-0.749939322472,0.802753925323,-0.459457576275,-0.38478115201,-0.2670609653,-0.229955971241,-0.624636054039,-0.540953814983,-0.534043967724,0.650600016117,0.377000033855,-0.880881667137,-0.536554038525,-1.44764995575
4793,1.03738343716,0.623376607895,-0.294799983501,0.69622951746,-1.09944188595,0.206511110067,-0.15858772397,0.696902394295,-0.235442519188,-1.02670001984,-0.478816866875,-0.409905463457,-0.79563331604,0.347841143608,0.0720987468958,-0.565222322941,-0.0557285882533,-0.061917424202,-0.167750000954,-0.739300012589,-0.630189538002,0.39675194025,-0.763179540634,0.0278289355338,-0.0123429447412,-0.174686074257,-1.94968938828,-1.04408144951,0.140717238188,-0.4408659935,-1.01112890244,0.131261259317,0.340487778187,-0.284463733435,-0.7371301651,-0.0857499912381,0.311149984598,0.309780180454,-0.714443325996,0.301750004292
2736,-0.0587187632918,-0.486399650574,-1.20315003395,-2.48601341248,1.17801737785,-1.21235311031,-0.815554976463,2.6929807663,-0.810955703259,0.627950012684,0.413286536932,1.26606750488,-0.262700021267,-0.124007880688,0.00965255498886,0.123094312847,-1.20682370663,-0.168478414416,-1.41234993935,-0.499566704035,0.299074530602,-0.451383471489,1.04033231735,0.529472231865,-1.19919276237,0.257569253445,0.320845842361,1.72602128983,-0.177725121379,-0.0907851234078,1.17257678509,0.380593180656,0.666116774082,-0.907854676247,-0.652124583721,0.948150038719,0.550799965858,-0.0216551572084,-0.0345599353313,0.633599996567
5290,-0.142473250628,-0.326215952635,-0.478400021791,-0.274812042713,0.598088979721,-0.402700453997,-0.880182921886,1.26884126663,-1.54654347897,0.388850003481,0.279476940632,1.26704597473,-0.349033296108,-0.802853167057,-1.5449655056,-0.585988521576,-0.649209201336,0.0798999220133,-4.53609991074,-0.0770666897297,-0.193476498127,-0.023533642292,0.589482843876,0.702514350414,-0.144431695342,0.561765432358,0.924693465233,0.716937601566,-0.0223472062498,0.80601811409,0.819006204605,-0.574171841145,0.662334680557,0.789697766304,0.665700376034,0.627349972725,0.792299985886,-0.589622735977,0.233895897865,0.918600022793
6194,-0.57090741396,-0.000207286066143,0.0,0.0962228775024,-0.0481422282755,0.487796127796,-0.905984580517,-1.71135425568,0.000277994200587,-0.0023499999661,-0.8338996768,-0.423567444086,-0.0775666683912,1.02552876342e-05,-0.239368095994,-0.444849282503,-0.0206856429577,0.421604275703,0.000650000059977,0.182366684079,0.0550333559513,0.00292994081974,-0.00971320830286,-0.0120399612933,-0.000145626981976,0.259206205606,0.486822187901,0.69315135479,-0.1267978549,-1.87636685371,-0.0246787294745,0.429386854172,-0.0234894566238,-1.058796525,-0.0412962809205,0.0,-5.55970001221,-0.480380743742,0.190775483847,0.351899981499
1676,0.0911086052656,-0.185326904058,0.18164999783,0.963376402855,0.865709602833,0.260824710131,-0.26057818532,1.68310511112,-0.691883802414,0.455999970436,-0.0054994225502,1.28934144974,-1.59930002689,0.456593036652,-0.268747150898,-0.443622708321,-0.413871973753,0.770753979683,1.38999998569,0.240633308887,0.460312336683,-0.0946937650442,2.31380558014,0.603281319141,-0.39536434412,0.26387578249,0.950753092766,-0.442447125912,1.35457038879,-0.738244831562,0.935828328133,-0.42333099246,1.28253793716,1.17076444626,-0.459091186523,0.124249979854,0.80085003376,-0.520942687988,-2.3285343647,0.716400027275
23512,-0.180284172297,-0.845468640327,0.329250007868,-1.29213356972,-1.21124923229,-0.328698992729,0.747589945793,-2.70767688751,0.320548862219,-4.81465005875,-1.53759503365,-0.0592090338469,0.557566642761,-0.168458670378,-0.551785826683,-2.23107838631,-0.392214238644,0.723246574402,1.80750000477,0.80356669426,0.141191914678,-1.23887097836,0.0454008206725,-0.609483361244,0.222272872925,0.993062615395,-3.96436786652,-1.09582185745,-0.207608163357,-0.205394268036,0.164755299687,0.00692366622388,0.53294891119,-0.684402346611,-3.01216483116,-0.743550002575,-0.199249997735,-0.0621746368706,-2.05217838287,0.579800009727
148022,0.839596867561,1.36644876003,0.0151000022888,0.726793646812,-0.433409243822,0.66658192873,0.555885016918,-0.203152164817,0.283239752054,0.851300001144,0.457968652248,1.0655964613,-0.0656666457653,-0.338279187679,-0.0420753955841,0.579158842564,0.428026944399,0.582034826279,5.06155014038,0.0733000040054,0.584624826908,-0.429421067238,0.667206466198,0.276248574257,-0.829077601433,0.267567038536,-0.866810083389,2.04170036316,0.583246707916,-0.898227334023,0.131358057261,0.0735321417451,0.303423523903,-0.396852225065,-0.348256230354,0.325500011444,0.9144500494,0.182813927531,-0.244169786572,-0.354299992323
