rid,CPC003_HA1E_6H:BRD-K00610438-003-01-7:10,CPC003_HA1E_24H:BRD-K00610438-003-01-7:10,CPC003_HCC515_6H:BRD-K00610438-003-01-7:10,CPC003_HCC515_24H:BRD-K00610438-003-01-7:10,CPC003_PC3_6H:BRD-K00610438-003-01-7:10,CPC003_PC3_24H:BRD-K00610438-003-01-7:10,CPC003_VCAP_6H:BRD-K00610438-003-01-7:10,CPC003_VCAP_24H:BRD-K00610438-003-01-7:10,CPC011_A375_6H:BRD-K00610438-311-04-8:10,CPC011_A549_6H:BRD-K00610438-311-04-8:10,CPC011_A549_24H:BRD-K00610438-311-04-8:10,CPC011_HA1E_6H:BRD-K00610438-311-04-8:10,CPC011_HT29_6H:BRD-K00610438-311-04-8:10,CPC011_MCF7_6H:BRD-K00610438-311-04-8:10,CPC011_MCF7_24H:BRD-K00610438-311-04-8:10,CPC011_PC3_6H:BRD-K00610438-311-04-8:10,CPC011_PC3_24H:BRD-K00610438-311-04-8:10,CPC011_VCAP_6H:BRD-K00610438-311-04-8:10,CPC011_VCAP_24H:BRD-K00610438-311-04-8:10,CPC018_A375_6H:BRD-K00610438-003-01-7:10,CPC018_A549_6H:BRD-K00610438-003-01-7:10,CPC018_A549_24H:BRD-K00610438-003-01-7:10,CPC018_ASC_24H:BRD-K00610438-003-01-7:10,CPC018_HEPG2_6H:BRD-K00610438-003-01-7:10,CPC018_HT29_6H:BRD-K00610438-003-01-7:10,CPC018_MCF7_6H:BRD-K00610438-003-01-7:10,CPC018_MCF7_24H:BRD-K00610438-003-01-7:10,CPC018_NPC_24H:BRD-K00610438-003-01-7:10,CPC018_PHH_24H:BRD-K00610438-003-01-7:10,CPC018_SKB_24H:BRD-K00610438-003-01-7:10
5720,-1.21944999695,-0.0837740972638,0.0593241304159,0.394010961056,1.68767023087,0.594544827938,0.450662910938,1.34715008736,0.68759226799,-0.698255419731,-0.539212822914,1.48579990864,0.09428473562,-0.0506500005722,0.064099997282,0.463458359241,-0.0181880071759,0.0945109724998,1.10569500923,-0.08372502774,-0.062771782279,-0.485650032759,-0.301833361387,0.23938074708,0.833277583122,0.0836127996445,0.130698233843,0.131411612034,-0.468005478382,-0.167247533798
466,0.992599964142,0.426306545734,0.115827940404,1.3510144949,0.632733821869,0.659743905067,0.958689212799,0.13330000639,0.152461007237,0.652221441269,0.0525816977024,1.33825004101,0.289149671793,0.221900001168,1.11234998703,0.427780628204,-0.0544695854187,-0.174078851938,1.17290902138,0.142909482121,-1.49814522266,0.378100007772,0.0496999882162,0.561252892017,1.43464434147,1.42718493938,0.269759058952,1.07001471519,-0.027870491147,-0.456126481295
6009,-2.37400007248,0.431405723095,0.105077773333,0.434758067131,1.69493329525,0.295419335365,-0.0160858519375,-0.537800014019,-0.627489328384,0.130960345268,-0.231609076262,0.622799992561,0.316517055035,-0.715250015259,-1.30130004883,0.398667007685,0.0671716630459,0.644732952118,-0.442700445652,-0.910043120384,0.0581966638565,0.459250032902,0.442166686058,-1.18364226818,0.407601118088,-0.545211195946,-0.330251574516,0.187948435545,-0.977740943432,0.419278472662
2309,-1.65980005264,0.638640999794,-0.465906888247,0.499595403671,-0.834250569344,0.255911141634,-0.719627201557,0.114700004458,-0.00387158244848,0.0935035347939,-0.882477045059,-1.92104995251,-0.382912576199,-0.287600010633,-0.580299973488,0.126359343529,-0.229497909546,0.275141596794,0.965725123882,0.0148174203932,-0.2556027174,-0.809849977493,-0.14073330164,-1.58929932117,0.13304272294,0.628006875515,0.528946757317,0.181880503893,-0.533330023289,0.102615818381
387,1.83069992065,0.486783623695,-0.644267678261,0.412530124187,0.800174891949,0.0116055198014,0.112114444375,-0.339150011539,0.157138988376,0.583055019379,-0.691311657429,0.858900010586,-0.123120054603,-0.323400020599,-0.291649997234,-0.44878757,-0.0154902040958,-0.204683184624,-0.293562799692,-1.06930661201,-0.590321600437,0.560299992561,-0.515533328056,-0.550803601742,-0.678525328636,-0.371523082256,0.948356628418,-0.255494177341,0.26784580946,0.557819962502
3553,0.0084500014782,-0.643421292305,0.223373189569,-0.60875916481,0.245074003935,0.103552699089,-0.557057499886,-0.604300022125,-0.30715239048,-0.524228096008,0.88854932785,-1.15365004539,-0.026028431952,0.399949997663,1.52810001373,0.253857791424,0.343617975712,-0.11488199234,-0.926757335663,-0.260009080172,0.55114376545,-0.516950011253,0.158233314753,-0.35937127471,-0.459024399519,0.185755044222,-0.992950499058,-0.198708072305,0.234932810068,-0.782381772995
427,0.543249964714,-0.908571958542,-0.642794191837,-0.318463146687,0.791031181812,-0.106641352177,-0.2804505229,0.156100004911,-0.232189029455,0.373381972313,-0.195425361395,-0.588100016117,-0.405818909407,-0.122000001371,-1.62844991684,-1.61345124245,-0.766638219357,0.708539247513,-0.0867211446166,0.307365298271,0.743545413017,-0.00824999809265,-0.490066677332,0.561136186123,0.297850161791,0.168764322996,0.181562274694,-0.692538619041,-0.0901449620724,0.21718069911
5898,0.409999996424,0.201022982597,-0.684612989426,0.579164266586,-0.0707129016519,0.394081115723,0.336354762316,0.968099951744,-0.0212261490524,0.0871502608061,-0.258832007647,0.536050021648,0.313467741013,-0.542800009251,-1.36905002594,-0.794678628445,0.371958434582,-0.539828002453,0.700864076614,-2.03647732735,0.632126748562,-0.129399999976,-0.177800014615,0.313165396452,-0.614147365093,-3.06905126572,-0.517061293125,0.0355278104544,-0.000339955091476,-0.803921163082
23365,-0.834300041199,0.70563107729,-0.944911956787,0.204249471426,-0.919734239578,0.0269221365452,0.310766607523,-0.0410999991,-0.310198038816,0.20403893292,0.290705293417,0.442550003529,-0.611210525036,-0.0819500014186,0.98734998703,-0.682406961918,-0.521690130234,-0.653651475906,0.368808090687,-0.768172383308,0.579890429974,0.424899995327,0.137999951839,0.460658550262,0.548534035683,0.284525871277,0.580550312996,-0.621896386147,0.363288402557,0.167908683419
6657,-0.0983500033617,-0.281442254782,-0.228221312165,1.00227117538,-0.915698766708,-1.21072876453,-0.0105659142137,-0.522149980068,-0.323549032211,-0.922205090523,0.0441961884499,-1.1482000351,-0.480019629002,-0.121749997139,-1.29495000839,1.62434887886,0.042251996696,0.189886271954,-1.34353590012,0.0685910731554,0.803099095821,-0.85539996624,0.537433326244,0.523588418961,-0.58012676239,-0.462899446487,-0.648996412754,-0.287309706211,1.20628094673,-0.947566986084
