rid,DOS057_A375_24H:BRD-K68223173-001-01-1:5,DOS057_A549_24H:BRD-K68223173-001-01-1:5,DOS057_HT29_24H:BRD-K68223173-001-01-1:5,DOS057_MCF7_24H:BRD-K68223173-001-01-1:5,DOS057_PC3_24H:BRD-K68223173-001-01-1:5,ERG012_PC3_24H:BRD-K68223173-001-01-1:10.064,ERG012_PC3_6H:BRD-K68223173-001-01-1:10.064,ERG012_VCAP_24H:BRD-K68223173-001-01-1:10.064,ERG012_VCAP_6H:BRD-K68223173-001-01-1:10.064
5720,-0.514649987221,0.46930000186,-0.0730677545071,0.440112859011,0.697950005531,0.591194093227,-0.440074324608,0.191256120801,-0.237754717469
466,0.102549999952,-1.48690009117,0.518636763096,-1.63616466522,-0.654150009155,-0.475835323334,-0.817079782486,-0.253099411726,-0.132478833199
6009,0.851799964905,0.0885000228882,-0.185527145863,1.41172027588,0.327849984169,0.181453824043,-0.407069474459,0.103443399072,-0.142475813627
2309,-0.854749977589,0.101499997079,0.540344417095,0.270990252495,0.199950009584,1.87394833565,-0.536909759045,0.0510567873716,0.595847785473
387,-0.764649987221,0.0750500112772,-0.559048473835,0.5349868536,1.17845010757,-0.0433201789856,-0.699788451195,-0.508458256721,-0.832927942276
3553,-0.73290002346,-0.0159999988973,-0.799146294594,-0.145147234201,-0.26700001955,1.51665711403,0.080669477582,0.95323652029,0.92385238409
427,0.291949987411,-0.833500027657,0.0160974115133,-1.75988674164,-1.96530008316,-0.20083488524,-0.0932382941246,-0.364025563002,0.290327429771
5898,-0.338949978352,0.182849988341,0.191134601831,-3.16481232643,-0.310499995947,-0.666675209999,-1.38875031471,0.123724654317,-0.686887383461
23365,-0.884899973869,1.38670003414,-0.281492650509,-0.467995643616,0.495049953461,-0.0627823770046,-0.68456608057,0.590333580971,0.312877982855
6657,-0.0354499965906,-0.122900009155,-0.634661078453,-0.333668470383,-0.660899996758,0.815857410431,0.759489178658,0.865842103958,0.1345962286
5054,0.457650005817,-0.670949995518,0.193432450294,0.781373918056,-0.398000001907,-0.0701556801796,-1.91019892693,-0.231301099062,0.466339886189
3108,0.377350002527,0.0262000113726,0.0342947840691,1.1731659174,1.1834499836,2.68622040749,-1.11685335636,1.43924117088,0.38014292717
1950,1.17825007439,1.06869995594,0.31776279211,0.109076008201,-0.64310002327,2.16159462929,0.345028012991,0.484202682972,-0.126804977655
351,0.104000002146,0.209499999881,0.162149652839,0.667492687702,-1.08540010452,0.238870695233,1.21026563644,-1.98205375671,-0.468556195498
4846,-0.134700000286,-0.837400019169,0.657272458076,-0.986679136753,-0.843199968338,3.08781147003,0.357763051987,0.118268638849,-0.829982876778
1452,-0.298650026321,0.157099992037,-2.06707215309,0.197605371475,-0.000400006771088,-0.952345371246,-0.267403662205,-0.434298485518,-0.312116086483
4776,0.0992999970913,0.607200026512,-0.20654681325,-0.753062367439,-1.24014997482,3.83349514008,0.740942835808,1.01354277134,0.661143302917
6908,0.421649992466,-1.47784996033,0.0652096122503,-2.21629667282,0.737699985504,-1.22401714325,-0.470879077911,-0.290349841118,-0.366192877293
672,-1.97465002537,0.225299999118,0.145471304655,0.0418757498264,0.15625,-0.696992874146,0.25029361248,-0.725921630859,-0.521027088165
5710,-0.616400003433,-0.182700008154,-1.0128390789,-0.59845495224,1.26760005951,-0.1805960536,-0.58617246151,0.136670082808,0.278134793043
