rid,DOS020_VCAP_6H:BRD-K72694250-001-01-3:4.66,DOS020_VCAP_24H:BRD-K72694250-001-01-3:4.66,DOS043_A375_24H:BRD-K72694250-001-01-3:4.66,DOS043_A549_24H:BRD-K72694250-001-01-3:4.66,DOS043_HT29_24H:BRD-K72694250-001-01-3:4.66
5720,-0.185090839863,-0.823076188564,0.917018890381,-0.670350015163,-0.361365407705
466,-0.153041377664,-0.198262065649,1.7448284626,-0.591099977493,0.962697327137
6009,-0.450938969851,-0.23524326086,0.250085771084,-0.179950028658,-0.411254942417
2309,-0.109095603228,-0.318382680416,0.0669346824288,0.107599973679,0.854591667652
387,-0.4459015131,-0.573810696602,0.192905306816,-0.860550045967,0.0969849228859
3553,0.164114564657,0.503107309341,-0.104296028614,0.252550005913,-1.09328114986
427,-0.331334620714,-0.175881281495,-0.531561732292,-0.200999990106,0.175848737359
5898,0.45830488205,-0.325692951679,-0.239551112056,-0.199449986219,-0.189880281687
23365,-0.562632858753,-0.60072094202,1.65771973133,0.798850059509,0.602501988411
6657,-0.553920269012,-0.159693598747,0.571079730988,2.03235006332,-1.85028481483
5054,-0.278759300709,0.333704173565,-1.73268508911,0.318899989128,-0.511351048946
3108,-0.65962189436,-0.60136204958,1.26941204071,-1.18784999847,0.413363754749
1950,0.65426748991,-0.106454357505,-0.337211787701,-0.39880001545,-0.148431420326
351,0.163026735187,-0.770205795765,-0.186608850956,-0.429499983788,-0.196229100227
4846,1.43244183064,1.12394785881,-0.303664326668,0.0460000038147,-0.334887266159
1452,0.613482773304,0.343304097652,0.579218149185,0.054999999702,0.773115575314
4776,0.981933176517,-0.195334225893,-0.839617550373,0.33259999752,-1.05381643772
6908,0.293699204922,-0.991314947605,0.314517199993,-0.416450023651,-0.229152217507
672,0.143734484911,0.194073915482,0.690055966377,0.0645499974489,1.24830949306
5710,0.44833111763,-0.0042666643858,1.20610511303,-0.446500003338,-1.38631021976
2115,-0.276855826378,0.402649879456,0.649299502373,-0.681649982929,-0.614270150661
7015,-0.252571582794,0.136161208153,-0.915326118469,-0.481550008059,-0.359485208988
8726,0.386972516775,-1.06935024261,0.306782722473,-0.152999997139,0.995407521725
