rid,CPC002_HA1E_6H:BRD-A36267905-003-12-7:10,CPC002_HA1E_24H:BRD-A36267905-003-12-7:10,CPC002_HCC515_6H:BRD-A36267905-003-12-7:10,CPC002_HCC515_24H:BRD-A36267905-003-12-7:10,CPC002_PC3_6H:BRD-A36267905-003-12-7:10,CPC002_PC3_24H:BRD-A36267905-003-12-7:10,CPC002_VCAP_6H:BRD-A36267905-003-12-7:10,CPC002_VCAP_24H:BRD-A36267905-003-12-7:10,CPC018_A375_6H:BRD-A36267905-003-12-7:10,CPC018_A549_6H:BRD-A36267905-003-12-7:10,CPC018_A549_24H:BRD-A36267905-003-12-7:10,CPC018_ASC_24H:BRD-A36267905-003-12-7:10,CPC018_HEPG2_6H:BRD-A36267905-003-12-7:10,CPC018_HT29_6H:BRD-A36267905-003-12-7:10,CPC018_MCF7_6H:BRD-A36267905-003-12-7:10,CPC018_MCF7_24H:BRD-A36267905-003-12-7:10,CPC018_NPC_24H:BRD-A36267905-003-12-7:10,CPC018_PHH_24H:BRD-A36267905-003-12-7:10,CPC018_SKB_24H:BRD-A36267905-003-12-7:10,CPD003_MCF7_6H:BRD-A36267905-001-01-4:10,CPD003_MCF7_24H:BRD-A36267905-001-01-4:10,CPD003_PC3_6H:BRD-A36267905-001-01-4:10,CPD003_PC3_24H:BRD-A36267905-001-01-4:10
5720,0.491031289101,0.98995578289,0.652808189392,-0.342800021172,-0.367707669735,-0.546844065189,-0.834881484509,-1.51891601086,0.443914890289,-0.315115988255,0.815850019455,0.0372833758593,-0.692264914513,0.168015629053,-0.70306545496,0.612445175648,-0.363441288471,-0.386506676674,-0.163478940725,0.116050004959,0.964298784733,-0.304532110691,0.154500007629
466,-0.591743290424,0.235349491239,-0.756072580814,1.21095001698,-0.263122916222,0.134615644813,0.355357408524,0.373214334249,0.834961116314,-0.509485721588,-0.211100012064,-0.686232030392,0.531654775143,1.41351795197,0.928681492805,0.310734182596,-0.538857698441,-1.21949076653,-0.603913486004,-0.154200002551,0.440511405468,0.0660746395588,-0.384900003672
6009,0.0477388501167,-0.298287570477,0.119755513966,-0.00529998540878,-1.81732666492,-0.847368359566,0.305311441422,0.328763395548,0.597861528397,-0.322990864515,0.329050004482,0.986586391926,1.96914947033,0.814849436283,0.323164284229,1.54666936398,1.40474891663,-0.655805051327,1.27512097359,0.0515499711037,0.144805938005,0.415091097355,0.298550009727
2309,-0.446164548397,0.207434237003,1.36321425438,-0.267599999905,0.426377743483,0.477908402681,-0.772986412048,0.698514521122,-0.276115804911,-0.299185156822,0.322049975395,-0.0113739743829,0.260606944561,0.12160191685,0.488051831722,1.01071333885,1.44981527328,-0.762664198875,-0.211079001427,-0.215049996972,-0.471212148666,0.0750261768699,1.42350006104
387,-1.32810616493,0.27110016346,-1.33530604839,-0.860749959946,-0.31030279398,-0.235262989998,-0.346238732338,-0.650291800499,0.580854952335,0.0947586745024,-0.723849952221,-0.848153889179,2.58593606949,1.13486123085,1.89573144913,-0.0943327322602,1.68183076382,0.074110686779,1.08775627613,1.26950001717,0.248472362757,0.372325599194,0.929300010204
3553,0.692311644554,-0.57521879673,-0.0752608776093,0.0451500117779,-0.210252061486,-0.333315134048,0.18237324059,-0.5100954175,0.944919168949,0.477855145931,0.207000017166,1.98835337162,-0.375591367483,-0.623866319656,-0.518279135227,-0.316543668509,0.73782813549,0.228825867176,-0.762020051479,0.367599993944,-0.437222063541,0.119964294136,-1.84409999847
427,-0.9327673316,-0.149135440588,-1.20611763,-0.414099991322,0.501279950142,0.396307975054,0.150776579976,-0.127002239227,1.10306966305,0.249135300517,-0.715200006962,-1.26982331276,0.340806871653,1.45996201038,0.783118367195,0.87256860733,1.72729086876,-0.773852169514,-0.66782772541,0.737399995327,-0.234273135662,0.138284370303,-0.112800002098
5898,-0.55841332674,0.344171106815,-0.802618145943,-0.195700004697,0.151157230139,-0.407094419003,-0.0212194360793,-1.055082798,-0.0480879358947,-1.92240130901,-0.514949977398,-0.99550974369,-1.86045396328,0.117950074375,1.06530499458,-0.397380590439,-1.15561270714,-1.16869175434,-0.155455216765,0.871299982071,0.266662448645,-0.0895214378834,-0.887050032616
23365,-0.550100684166,-1.37616229057,-1.30682110786,-1.51684999466,-0.754382431507,0.262075066566,-0.846273839474,-2.26874375343,-0.298334866762,0.131399348378,-1.22165000439,-0.240250959992,0.402636677027,-0.893697142601,0.646261036396,-1.86053824425,-0.954988956451,0.16814443469,1.15201473236,-0.124000012875,0.683548092842,-0.28681358695,-0.241549998522
6657,0.907978057861,1.62110137939,-0.494266629219,0.0443000197411,1.23701167107,-0.623828291893,0.169396519661,0.102992407978,0.199917629361,0.82278907299,0.734149992466,1.61375176907,0.181902647018,-1.38988864422,-1.21144068241,-0.559535622597,1.31761479378,0.563197672367,-0.369960188866,-0.185750007629,-0.0522692278028,-0.659002423286,-0.988900005817
