rid,DOS022_VCAP_6H:BRD-K20827004-001-02-9:5,DOS022_VCAP_24H:BRD-K20827004-001-02-9:5,DOS045_A549_24H:BRD-K20827004-001-02-9:5,DOS045_HT29_24H:BRD-K20827004-001-02-9:5
5720,0.0446638017893,-0.21358422935,0.230098962784,0.541800022125
466,0.278373658657,-0.714522957802,0.378747373819,-0.725749969482
6009,-0.180743142962,-0.105491876602,-0.737369775772,0.17689999938
2309,-0.419088900089,1.07043778896,-0.16065916419,-0.938350021839
387,-0.0677405893803,-0.721326231956,-0.396231919527,-0.184700012207
3553,1.01484811306,2.42795324326,0.874437332153,1.44889998436
427,-0.46275088191,0.18613922596,1.71578717232,0.574699997902
5898,1.04166984558,0.422761052847,0.607576489449,0.233850002289
23365,0.896127939224,-0.770766615868,1.78848147392,1.49990010262
6657,0.117288582027,0.0921920016408,0.461004763842,0.63504999876
5054,0.543417870998,1.67655229568,-0.307379335165,-0.0854999944568
3108,-0.349696010351,0.11576937139,0.303492933512,0.358649998903
1950,-0.546388447285,0.903081595898,0.151538461447,-0.427850008011
351,-0.549229383469,-3.54915952682,-0.820722460747,0.0370000004768
4846,0.460029959679,0.175969302654,0.708249390125,-0.19319999218
1452,0.668315172195,-0.890210747719,-0.311488628387,0.357899993658
4776,0.290447533131,4.16021823883,0.864541471004,1.00839996338
6908,-0.242009520531,-0.233255416155,-1.27784502506,-0.513100028038
672,-0.0154547952116,-0.393715769053,-0.817857027054,1.56640005112
5710,-0.137928813696,0.359134674072,-0.607456505299,-1.85430002213
2115,0.368326872587,-0.07609269768,1.53020834923,1.1140999794
7015,-0.0954743027687,0.112234890461,0.965516626835,0.447649985552
8726,0.481390088797,-0.431049495935,-0.533063054085,-0.470049977303
2185,0.308121919632,-0.762807607651,0.497657775879,1.00720000267
3315,-0.522476315498,4.38563013077,-1.69285166264,-0.750899970531
5289,0.707927823067,1.84978556633,1.62118959427,1.07504999638
868,0.727408409119,1.24918973446,1.86453831196,0.297900021076
1677,0.999105572701,1.28211414814,0.814719855785,-0.454299986362
7043,0.699837446213,2.83535289764,0.960020184517,0.89359998703
5613,-0.0626117289066,-0.199032500386,0.0276866368949,0.0810500085354
595,0.598721981049,0.0170752704144,-0.658636391163,-0.67334997654
4793,-0.688934803009,-0.702886521816,-0.586433649063,-0.677500009537
2736,0.354446947575,-0.286298245192,0.960735201836,-0.246450006962
5290,0.302274018526,-0.11363863945,0.660174310207,-0.527150034904
6194,-1.55291128159,0.385608047247,-0.382515639067,-0.000999999931082
1676,0.573724865913,-0.93743544817,0.589075684547,1.00249993801
23512,-0.384436279535,0.312122285366,-0.218461424112,-1.01199996471
148022,0.407205492258,-0.672808647156,1.28066730499,-0.52404999733
1906,0.178468331695,-0.222611039877,1.01279473305,0.620700001717
8878,0.604885101318,0.0519380494952,-0.0685912370682,-0.296250015497
3091,-0.382903069258,-0.0176112055779,-0.583349585533,-0.189849987626
5743,0.0996372401714,-0.260335594416,-1.62030613422,0.225099995732
5321,-0.134014427662,-0.252106815577,0.214215621352,-3.8626999855
4144,-0.451354444027,-0.552688956261,-1.16579282284,-0.466949999332
1981,-0.451374053955,-1.3123755455,1.60381150246,1.14450001717
695,0.891000390053,0.976334631443,-0.82946228981,0.373600006104
10398,0.333453476429,0.285978198051,1.35103034973,0.909500002861
5708,-3.63811159134,0.390626460314,-0.640686929226,-1.66005003452
1213,0.332556754351,0.222095996141,-0.760887980461,-0.426449984312
226,0.279942393303,-0.404054254293,0.25314950943,-0.348800003529
6777,-0.254730224609,3.30704665184,0.558987438679,-1.54949998856
2113,0.470382928848,-0.102981552482,1.190528512,0.620000004768
3329,0.269361615181,-0.788718402386,-0.604704260826,-0.59944999218
1050,-0.828794002533,1.71072852612,-1.21400499344,0.526549994946
9491,0.273049294949,3.59176015854,0.807870745659,0.121150001884
22926,0.704296767712,-0.151237785816,0.925649106503,0.776849985123
5899,-0.751444160938,2.95269989967,-0.458805263042,1.88404989243
5467,0.709436714649,-0.453874886036,0.317995607853,1.21334993839
6774,0.378836899996,-0.128284156322,0.196936890483,0.027499999851
1788,0.39706492424,-0.611856997013,1.05443120003,1.00164997578
5921,0.246804222465,0.347644895315,-0.747071623802,0.430350005627
5721,-1.40562129021,0.737281620502,-1.11638426781,-0.125050008297
2263,-0.453977376223,1.08266925812,0.507518053055,0.566799998283
808,0.221583232284,-1.16397154331,0.570802748203,0.0222499966621
30001,-0.0910833179951,-0.418485641479,0.539724349976,-0.0796000063419
348,-0.0823682248592,1.54725766182,0.427149415016,-0.192699998617
30849,0.330897718668,0.0158698707819,0.382390528917,0.398600041866
1454,-0.305749416351,0.265623807907,-0.204190194607,0.0990499854088
6500,0.263312637806,0.644342005253,-0.65240329504,-0.0122999846935
5627,0.0454868748784,0.952833890915,-0.717973709106,-0.933600008488
5715,-0.475412547588,-0.413129746914,1.48109292984,-0.238700002432
4791,-0.0862753689289,0.202334910631,1.30320346355,0.647699952126
56924,-0.990767419338,0.178497567773,0.687974274158,-1.18535006046
2690,-0.785659313202,-0.0847275555134,0.513961195946,0.264050006866
1019,-0.0105074048042,-2.89993143082,-1.26377856731,-0.415550023317
51422,0.0833477601409,0.439372777939,0.0105305761099,0.156400024891
5788,-0.0878799855709,-0.557593882084,0.576176464558,0.762199997902
6709,0.502292335033,-0.678095936775,-0.269741654396,0.148750007153
1277,0.147211238742,-0.472309947014,-0.704067289829,-0.036350004375
993,-0.315206766129,0.486920326948,-0.658538937569,-0.789650022984
7157,0.462205290794,0.255564391613,-0.333010494709,0.655399978161
1958,0.169258624315,-0.114904671907,0.233172357082,-0.167300015688
4582,0.270117521286,0.300825476646,0.5671890378,0.675350010395
9212,0.721086204052,0.771794974804,1.03359901905,1.55754995346
8440,0.340847492218,-3.46554851532,-0.859456896782,-0.848899960518
6790,-0.0711766034365,0.866126418114,-0.0994188189507,-0.578649997711
8851,-0.147837132215,0.421300143003,0.801036536694,0.186250001192
2534,0.0686510056257,1.35631835461,0.842046737671,-0.102200001478
4893,0.252682864666,0.0040282420814,1.14621090889,0.365349948406
665,-0.188835412264,1.04750204086,0.0722701996565,-0.0754000097513
4313,0.0186436474323,3.38635206223,0.758201420307,0.722549974918
1022,-0.530933856964,-2.63997244835,-0.0906454473734,-0.191599994898
5880,-1.1735227108,-0.737390697002,0.856285214424,1.2867000103
3162,0.100699067116,0.41038787365,-0.79600083828,0.485150039196
1282,0.192406788468,0.0606865733862,0.445542305708,0.613550007343
3383,-0.53576540947,1.00792431831,0.850172042847,-0.0976999998093
727,0.507322192192,0.650517225266,0.0563319325447,0.471549987793
4792,-0.309146553278,-0.968625366688,-0.827190160751,0.208499997854
4794,-0.233765497804,-0.590433716774,1.22336483002,0.076249986887
902,-0.244134575129,-0.694733142853,0.165733516216,0.851849973202
8091,-0.793969631195,-0.233633041382,-0.597529411316,-0.8424000144
3486,-1.27887272835,-3.4536652565,-0.775106966496,0.688549995422
10818,0.282631188631,-0.251026719809,0.539866805077,1.32220005989
3454,-0.17974460125,-0.768635511398,0.493664622307,0.420300006866
4282,-1.83418190479,0.123041987419,-0.630627989769,-2.21380019188
1605,-0.393007218838,0.00851309113204,-0.552018642426,0.374049991369
10644,0.343440055847,-0.182241126895,2.57254171371,2.0787498951
2065,0.610902667046,-1.3988006115,0.629091799259,-0.828050017357
8321,-0.0332844257355,2.20445203781,0.585803568363,0.533500015736
8503,0.0783164575696,-0.463827073574,1.28819966316,0.78869998455
