rid,CPC009_A375_6H:BRD-K69516039-001-02-9:10,CPC009_A549_6H:BRD-K69516039-001-02-9:10,CPC009_A549_24H:BRD-K69516039-001-02-9:10,CPC009_HA1E_6H:BRD-K69516039-001-02-9:10,CPC009_HCC515_6H:BRD-K69516039-001-02-9:10,CPC009_HEPG2_6H:BRD-K69516039-001-02-9:10,CPC009_HT29_6H:BRD-K69516039-001-02-9:10,CPC009_MCF7_6H:BRD-K69516039-001-02-9:10,CPC009_MCF7_24H:BRD-K69516039-001-02-9:10,CPC009_PC3_6H:BRD-K69516039-001-02-9:10,CPC009_PC3_24H:BRD-K69516039-001-02-9:10,CPC009_VCAP_6H:BRD-K69516039-001-02-9:10,CPC009_VCAP_24H:BRD-K69516039-001-02-9:10,CPC014_A375_6H:BRD-K69516039-001-01-1:10,CPC014_A549_6H:BRD-K69516039-001-01-1:10,CPC014_A549_24H:BRD-K69516039-001-01-1:10,CPC014_ASC_24H:BRD-K69516039-001-01-1:10,CPC014_HA1E_6H:BRD-K69516039-001-01-1:10,CPC014_HCC515_6H:BRD-K69516039-001-01-1:10,CPC014_HEPG2_6H:BRD-K69516039-001-01-1:10,CPC014_HT29_6H:BRD-K69516039-001-01-1:10,CPC014_MCF7_6H:BRD-K69516039-001-01-1:10,CPC014_MCF7_24H:BRD-K69516039-001-01-1:10,CPC014_NEU_24H:BRD-K69516039-001-01-1:10,CPC014_NPC_24H:BRD-K69516039-001-01-1:10,CPC014_PC3_6H:BRD-K69516039-001-01-1:10,CPC014_PC3_24H:BRD-K69516039-001-01-1:10,CPC014_PHH_24H:BRD-K69516039-001-01-1:10,CPC014_SKB_24H:BRD-K69516039-001-01-1:10,CPC014_VCAP_6H:BRD-K69516039-001-01-1:10,CPC014_VCAP_24H:BRD-K69516039-001-01-1:10
5054,0.325526446104,0.676834881306,-1.13684999943,-0.242109924555,-0.129232183099,0.558642148972,-1.05956161022,0.522741556168,-0.514699995518,0.274781167507,0.0137501657009,-0.980392038822,-0.322901546955,-0.379087209702,-0.579698801041,-0.262250453234,-1.30217719078,-0.753653585911,0.164321839809,0.673206031322,0.018838390708,-0.769118368626,-0.806498646736,1.41110002995,-1.782553792,0.186518788338,-0.33074131608,-0.50496417284,-1.0608202219,0.0427394211292,-0.724174022675
3108,0.850228190422,0.08578145504,-0.685500025749,-0.357065409422,0.285560846329,1.06914353371,0.313827246428,1.9452445507,-0.770500004292,-0.351693421602,-0.791734218597,0.521821200848,-0.239554226398,-0.642213642597,-0.721471309662,-2.62502002716,0.450176000595,-0.163201749325,-0.317955374718,-0.364052444696,-0.294100612402,0.641115665436,-0.171878874302,-0.907999992371,3.58545446396,-0.75280714035,0.438627332449,-0.0232454538345,0.0426699668169,0.490104347467,0.369801551104
1950,-0.871137261391,0.467672735453,-0.903399944305,-0.195168957114,-0.577304065228,-0.10343632102,-0.133763551712,-0.845309793949,-0.510450005531,0.502869844437,0.0104684494436,0.255178809166,-0.658237278461,0.367279708385,0.485005170107,-0.792490720749,-0.424952745438,-0.467170894146,0.311208724976,0.0996612459421,0.548329591751,-0.0777643099427,-0.534945309162,-0.605799973011,-0.340037763119,-1.17898249626,-0.348381370306,0.568615198135,0.689275503159,-0.44734326005,-1.04745578766
351,-0.905933201313,-0.287207067013,-0.194749996066,0.1126947999,0.548363566399,-1.24336981773,-0.904112517834,0.683152914047,0.433849990368,0.122807443142,0.0389341413975,0.498917341232,-0.597272992134,-0.0273662060499,-0.0649435520172,-0.157901883125,0.65805888176,1.43451142311,0.131909370422,0.57048022747,-0.19046035409,-0.286615610123,-0.0877309441566,0.0,0.501138806343,0.327171206474,-0.178001269698,0.000569772906601,0.177215129137,0.0144686764106,-0.00697575090453
4846,-0.720745921135,0.00692372024059,-0.639599978924,-0.252647072077,0.733672440052,1.10862469673,-0.700651526451,-1.20846867561,0.136800020933,0.540074288845,-0.718781769276,0.41668266058,0.310891360044,0.17057017982,1.32408559322,1.30157530308,-0.189906001091,0.111875548959,0.0667568221688,1.45954704285,-0.0313596129417,-0.253923118114,0.567125499249,-0.995500028133,-0.268030047417,0.340442299843,-0.364876329899,0.998018145561,-0.380227476358,-0.262777537107,-0.417310446501
1452,-0.156325012445,0.510591804981,-0.279599994421,-0.894279778004,-0.302784234285,0.388435304165,0.899196743965,1.38714838028,-0.0494999997318,-0.149865537882,-1.18092536926,-0.335996240377,0.546607971191,-0.148870378733,0.596465349197,0.0275093317032,-1.48559904099,-0.14033998549,0.0191965103149,0.825093448162,0.523616433144,-0.352024078369,0.0863054692745,0.86369997263,-0.314271897078,0.314113944769,0.447566330433,-0.522982358932,-0.217165976763,0.361775636673,-0.273852229118
4776,-1.12069833279,0.181396618485,-0.470550000668,0.484570801258,0.227748319507,-0.979695081711,-0.622397899628,0.83533346653,-0.0166999995708,0.0360760129988,0.402285158634,0.405024826527,-0.23033541441,0.0475445762277,1.37015128136,-0.747294485569,2.60761642456,-0.4519572258,0.0958060026169,-0.00121361017227,0.796428918839,-0.492981374264,-0.112843751907,0.265599995852,1.09202992916,1.7719117403,-0.490044057369,0.437711715698,1.16676354408,-0.403447955847,-0.474253088236
6908,0.511416733265,-1.24009263515,0.095400005579,-0.142810165882,0.896207392216,0.793561577797,0.736937999725,4.23308086395,-0.815149962902,-0.648486673832,-0.604427993298,-0.0464556291699,-0.0649955868721,-0.366499572992,-0.983359158039,0.38527572155,-0.957704246044,-0.497870355844,0.0747759714723,-0.726020395756,-1.29933810234,-0.486523747444,-0.174966394901,0.366600006819,-0.410889059305,-0.942149996758,-0.0751602649689,-1.16196858883,-0.71477407217,-1.04967677593,-0.294988393784
672,-0.0757767185569,0.0129080712795,0.299499988556,-0.0939221307635,-0.21001085639,0.324394911528,1.8762357235,2.54148507118,-0.0635000169277,-0.0895306915045,-0.385781466961,0.085082873702,-0.810779392719,0.15329028666,-0.12261480093,0.434375047684,1.45141398907,-0.140643507242,0.235527724028,-0.440736591816,0.782465040684,-0.353833347559,0.559646070004,0.0,0.265813142061,-0.249441310763,-0.647832512856,0.491424918175,0.94892591238,0.332189053297,-1.39091229439
5710,-0.910275578499,0.371763765812,0.185450002551,-1.66393041611,-0.0205277502537,0.735310316086,0.386628329754,1.31334590912,1.03869998455,-0.149827986956,-2.46765899658,0.84675770998,0.196601673961,-1.06127417088,-1.56672596931,0.896553635597,-0.706372618675,0.310993403196,0.249877050519,0.67500847578,-0.377707630396,-0.525849819183,-0.0347557067871,1.04970002174,-0.470275640488,-0.250819027424,-0.788430929184,-0.377009153366,-0.593181014061,0.196510791779,0.872212707996
2115,0.352273672819,0.105047546327,0.498399972916,0.227763816714,0.787111997604,-0.369940280914,0.0354239344597,2.52198219299,0.974300026894,-0.438253521919,0.231105804443,0.932512760162,-0.145960301161,-0.137604504824,-0.428020387888,-0.296405106783,0.152349799871,-0.225382596254,-0.022315017879,-0.800897717476,0.164557009935,0.124620705843,0.0227684378624,1.45500004292,0.873796701431,-0.16894672811,-0.429094791412,0.728927254677,0.958576142788,0.243361577392,0.312158644199
7015,-0.775369942188,-0.330417811871,-0.156100004911,-0.295548021793,0.0808764621615,-0.245930299163,-0.891620993614,4.00679445267,-0.385800004005,0.723662495613,-0.0429428815842,-0.632469654083,-0.120452530682,-0.298754364252,0.254486262798,-0.230839729309,1.46200871468,-0.00712372735143,-0.128951311111,-0.278437107801,1.19274401665,-1.24942708015,-0.020110309124,-0.39019998908,0.334253549576,0.252549022436,-0.779937982559,0.330665379763,0.709505677223,-0.332588136196,0.00185152888298
8726,0.123508155346,-1.31907331944,-0.616250038147,-1.05901443958,-0.202987164259,-0.281764030457,0.23616309464,0.496444702148,0.0881500020623,-0.349007159472,-0.438191890717,-0.639237344265,-1.27532148361,0.17632111907,-0.661499619484,0.442273139954,-0.64898955822,-0.299287974834,0.170019924641,-1.02754342556,-1.61919438839,0.23528984189,-0.331686079502,0.737800002098,-0.810285449028,-0.613465070724,1.74366354942,0.0824913680553,0.5675740242,-0.427448421717,-0.519656777382
2185,-1.00065481663,0.338441133499,-0.309949994087,-0.0138936406001,0.065163269639,-1.06167125702,0.151204049587,3.84366989136,-0.149250000715,-0.106575921178,0.809348464012,-0.0230013951659,-0.0521057546139,0.913989305496,0.727560639381,-1.22331607342,1.32002747059,-0.026438491419,0.570606291294,-0.204005807638,0.462496876717,0.185166954994,-0.217519402504,-0.604799985886,3.03828263283,0.0177876055241,0.0230164453387,0.845960855484,0.722381532192,-0.490166455507,-0.38047465682
3315,-0.209213972092,-0.272708594799,-0.594949960709,-0.791149497032,-0.587804496288,-0.106402650476,-0.513922214508,-1.56040406227,-0.696200013161,-1.01223409176,-0.587654352188,-0.696651697159,0.156233534217,-0.196492791176,-1.0659828186,0.176041454077,0.21308991313,0.212184727192,-1.00180613995,-1.35339546204,-1.0326359272,-1.07441854477,0.225034043193,0.84969997406,0.121365010738,-0.700987100601,0.753389656544,-1.30977630615,-0.00200267601758,1.22998654842,-0.156889081001
5289,0.0558100827038,-0.830458045006,-0.919550001621,0.0369325578213,0.174035921693,-0.263144910336,0.52268743515,4.37261009216,0.177249997854,-0.103985562921,0.0418170578778,-0.460364788771,0.904384195805,0.114150695503,0.733351528645,-0.638509869576,-0.42244592309,-0.0322990864515,0.333731919527,-0.68388313055,-0.23349788785,-0.966641366482,-0.325812101364,-1.53569996357,0.0431754775345,0.415502727032,-0.359538018703,0.784387946129,0.397724747658,0.39986884594,0.762830734253
868,0.232895433903,0.373716115952,0.191049993038,1.57669734955,0.638227462769,0.0973895192146,-0.0999908298254,1.83180809021,-0.07025000453,0.274209737778,1.27214860916,0.591700971127,0.820242226124,0.47555398941,0.52811563015,0.0568150728941,-0.222644850612,0.348637700081,1.51741790771,0.610086798668,1.81655228138,1.16017401218,-0.484992682934,1.11520004272,1.21935343742,1.84569048882,0.191104233265,0.693925261497,0.566473245621,0.57958573103,1.0858399868
1677,-0.856479644775,-0.382896304131,-0.733950018883,0.708866119385,-0.314491927624,-0.36207023263,-0.458683252335,5.07529735565,-0.0952499955893,0.309583485126,0.122023791075,-0.327728897333,-0.136639878154,0.385448396206,0.212123811245,-1.2640349865,-0.131953269243,0.143372803926,1.01226103306,-0.199357688427,0.577038884163,0.872173130512,-0.587056159973,-0.949999988079,0.395018368959,0.589233219624,-0.305147022009,0.639198899269,0.773082911968,-0.327026844025,-0.724355578423
7043,-0.841912388802,0.120506688952,0.306300014257,0.528647482395,-0.237259328365,-1.24094748497,-0.311362981796,3.2449631691,2.33239984512,-0.452008187771,0.811244904995,0.261419147253,0.499702453613,0.183041751385,0.713253498077,-0.627631366253,0.487958282232,0.648378014565,0.144906133413,0.21986323595,-0.142029106617,0.3331630826,0.709135115147,0.0727000012994,1.76666891575,0.658796906471,0.122201487422,0.438208132982,0.0187363624573,-0.0724986791611,0.204238161445
5613,-0.698081433773,-0.0308413207531,0.398350000381,0.384400486946,0.0283028781414,-1.03498637676,-0.249699324369,3.026304245,0.399899989367,0.144673332572,0.771924614906,0.0117875859141,0.417130440474,0.535585582256,-0.0444784983993,-0.610349237919,-0.333184957504,-0.266982018948,1.09408760071,0.0259858630598,0.227944776416,-0.116747945547,-0.00577629171312,-0.569000005722,0.970797598362,-0.0596912205219,-0.464076161385,0.791899085045,0.527786135674,-0.170025080442,-0.103476122022
595,-0.165147125721,-0.51476174593,0.410250008106,-0.255433410406,-0.261162936687,-0.122300721705,0.232419282198,1.09625136852,0.190699994564,-1.56952738762,-0.517494142056,-0.155878022313,-0.0447684079409,0.919527113438,-0.190070897341,0.164510071278,1.19745874405,-0.165742009878,-0.354591459036,1.0550647974,-1.12402260303,0.343695431948,0.916248679161,0.0,-0.88194334507,-0.220605745912,0.101519867778,-1.12070715427,-0.794179797173,0.519791662693,1.23759531975
4793,-0.506098747253,0.0675766915083,0.164450004697,-0.427207231522,0.517729043961,1.3743159771,0.210792466998,3.90669965744,-1.06190001965,0.0635565817356,-0.570885419846,-0.280219465494,0.487485975027,0.641848266125,-0.681500554085,-0.00238092988729,1.43228638172,0.013602219522,-0.729321599007,0.563094735146,-0.243150636554,0.608441948891,-0.797957360744,-1.32529997826,-1.00345826149,-0.56808578968,-0.843776941299,0.517007648945,0.277393698692,0.439589887857,-0.820972919464
2736,-0.775048792362,-0.126444458961,0.877749979496,-1.06809484959,-0.51281952858,-1.16933369637,0.539572656155,3.39675307274,0.23345002532,0.765097260475,2.4182267189,0.781037449837,0.0489133000374,-0.88864761591,0.178204610944,0.00568029284477,0.861964344978,-1.24181628227,0.730985760689,-0.407171308994,-0.032736748457,-0.194637656212,-0.152170240879,-1.12109994888,0.208479195833,0.566935300827,0.103306740522,0.579621732235,0.158342882991,0.0349541716278,0.107712835073
5290,-1.09404945374,0.707000792027,-0.532850027084,-0.195133984089,-0.367767393589,-0.887663960457,-0.737227320671,0.994622528553,-0.171599984169,-0.0506083071232,0.579358994961,-1.13055551052,-0.388495743275,0.190884381533,1.54541897774,-0.990497708321,0.773724079132,-0.444908082485,0.170733079314,0.533874213696,-0.521589577198,-1.73578715324,-0.632081329823,1.15950000286,-0.439849615097,0.348339676857,-0.805803954601,-0.268439412117,-0.422192037106,-0.643615603447,-0.244520485401
6194,-0.000452377775218,-0.319237589836,-0.149150013924,0.0,0.0,-0.190442353487,0.266819298267,-1.41198933125,-1.17155003548,0.0351036787033,0.198430046439,-0.26203623414,-0.283161103725,0.0,-0.0981462225318,-0.553433179855,0.0,0.000485523254611,0.000180177448783,0.189259126782,-0.77134346962,0.192541658878,0.10877520591,0.0,0.000414902169723,-0.53492295742,-0.69323605299,-0.00133057299536,0.020399466157,-0.00532941706479,0.0306432358921
1676,-0.959178090096,-0.0328651666641,-0.88639998436,0.105397410691,0.114602327347,-1.24015402794,-0.98589515686,2.35260486603,0.241050004959,-0.479476243258,0.68962854147,-0.163938567042,-0.075570307672,-0.718056678772,0.904693722725,-1.31059277058,0.564807713032,-0.0993652418256,0.438973158598,0.697678208351,-0.265599787235,-0.561818897724,-0.419949233532,0.603699982166,1.11093199253,0.708626389503,-0.242166399956,0.191209703684,0.902980387211,-0.202845558524,0.0110877007246
23512,-0.0185204744339,-0.761967301369,-0.289950013161,-0.0770586431026,0.0446873307228,-1.09149861336,0.293205350637,0.142524793744,0.207650005817,0.124227106571,-1.18745863438,-0.036443695426,-0.497424066067,0.611801803112,-0.949355959892,0.47457754612,-1.26148986816,-0.0726419687271,0.224734127522,-0.383565574884,-1.07383668423,-0.0855663716793,0.406972557306,0.16060000658,0.616162359715,-0.901398122311,-1.04931807518,0.479120433331,-0.205736339092,0.0998886823654,0.189714878798
148022,-0.00322982668877,-0.0798840075731,0.440050005913,-0.227567791939,-0.195956334472,0.514481186867,0.452894389629,1.61148929596,0.515450000763,-0.66237449646,-0.39411765337,-0.947727441788,0.223108172417,0.771317958832,-0.52481585741,-0.521666586399,-0.605330526829,-0.5581818223,0.108614593744,-0.350280612707,-0.796717345715,-0.355058223009,-0.347454428673,0.309700012207,1.46558916569,-0.505465745926,0.564747571945,-0.285593181849,-0.0488848388195,0.2603969872,0.0946714356542
1906,-1.00815474987,0.156222492456,-0.156549990177,-0.484243124723,0.342641532421,-0.330712378025,-0.832528471947,1.43819665909,0.882749974728,-0.12704692781,0.792675614357,-0.902959227562,0.17327837646,0.107855990529,-0.469720572233,-0.0485666543245,0.601196944714,-0.533726453781,0.117991060019,-0.367644786835,-0.733882546425,-0.519260585308,-1.03219389915,0.275200009346,0.127195909619,0.301258206367,-0.215159446001,0.469232320786,0.175960436463,-0.357415169477,-0.464736133814
8878,-0.150990918279,0.0,1.3248000145,-0.620267689228,0.668711304665,2.21144866943,0.0708122849464,-0.628226161003,-0.420049965382,-0.311554253101,-0.424775421619,-0.246455490589,0.490636140108,-0.00528991594911,-1.01532876492,0.425160050392,0.494725495577,-0.00307253748178,0.11819024384,-0.21161082387,-0.901007056236,-0.581670045853,0.108694449067,0.0806000009179,-0.848741352558,-0.457987606525,0.054281167686,-0.00316622736864,-0.0210193097591,0.175240680575,-0.650407850742
3091,0.00709165679291,-1.06096947193,-0.704300045967,0.404105395079,0.637720227242,-1.77670288086,-0.0493408441544,-0.412348985672,-0.071050003171,0.0433753430843,-0.722019195557,-0.643172740936,0.576229274273,-0.576365113258,-0.301077723503,0.400194942951,0.343326508999,0.4987385571,0.442916512489,-0.0198164284229,-0.236090779305,-0.69351452589,0.137410089374,0.777599990368,0.788316905499,0.840394198895,0.570552051067,-0.0139343841001,-1.35881507397,0.565400660038,0.180940821767
5743,-0.0257647484541,-0.325834691525,-0.533250033855,-0.0709240138531,-0.884336292744,0.491969287395,-0.0911718457937,0.882023692131,0.274850010872,-0.195658817887,-1.0305134058,-0.0726629644632,-0.708693027496,7.80553770065,-0.192328706384,-0.407401442528,-0.391066730022,-0.626729905605,-0.528332233429,-0.610094428062,-0.0543225333095,0.0584292188287,-0.0193812251091,-1.16050004959,3.55680155754,-0.657095611095,-1.07425677776,0.441179811954,-0.0724122822285,-0.0209671016783,1.99649751186
5321,-1.98963773251,0.420908898115,-0.504249989986,0.449497371912,0.231684803963,-2.47579288483,-5.02435588837,0.766405344009,0.0702499896288,-0.091445915401,0.39591601491,0.0715761780739,-0.281974613667,0.52829349041,0.469349205494,-0.508665680885,0.681861579418,-0.161559984088,0.792730629444,-0.906320989132,0.192547127604,-0.217489898205,-0.246666163206,0.00130000000354,0.866871356964,0.62553614378,-0.656528115273,-0.083593763411,-0.172410562634,-0.447609484196,-0.706867218018
4144,0.501758933067,-0.662302613258,-0.202100008726,-0.849541664124,-0.82726418972,-0.594290614128,-1.69193017483,-0.264239758253,-0.365099996328,-0.405189096928,-0.557751655579,-0.0918883383274,0.322947382927,-5.92146253586,-1.19954538345,0.0241634845734,0.78114259243,0.404085218906,0.19689142704,0.647601783276,0.628175377846,-0.914072155952,-0.170172035694,-0.181400001049,-0.218320682645,-0.0194069668651,-0.148306742311,-0.198196157813,0.226323977113,-0.216904342175,0.332278341055
1981,-0.188170090318,0.0759338289499,-0.42769998312,-0.378000825644,-0.73634749651,-0.0997358113527,0.666753470898,1.29445636272,-0.763949990273,0.480159372091,-0.0330154746771,-0.904618859291,-0.177159041166,2.7401266098,0.116873607039,-0.46648311615,-0.0381664335728,-0.672420561314,-0.380030214787,1.26838076115,0.00905264634639,-0.169581189752,-0.247517570853,0.392599999905,-1.11128401756,0.129611983895,-0.0194835308939,0.439620554447,-0.141946703196,-0.613486111164,-0.232101351023
695,0.652431845665,0.462136089802,0.357850015163,1.09097552299,0.13351547718,-0.342951953411,-0.097811460495,1.24961447716,1.05260002613,-0.0717492997646,0.272444099188,1.33861494064,0.414215177298,-1.18679308891,0.862018585205,0.0651710629463,0.453037261963,0.560817599297,-0.251011222601,1.03761148453,0.475245535374,-0.251187741756,-0.595046281815,0.0606999993324,0.949216842651,0.0976831018925,0.871198773384,0.776269853115,-0.0588665381074,-0.24260532856,0.0922997742891
10398,-0.566051602364,-0.285453379154,-0.216000005603,-1.1109868288,-0.139576673508,-0.654668986797,-0.580848038197,2.69730949402,1.26924991608,-0.0447051264346,0.313441693783,0.481260478497,0.501830816269,0.791366696358,1.56983017921,-0.784198462963,-0.00187921524048,0.15457688272,-0.130680024624,-0.996607780457,0.319599926472,-0.318923324347,0.406243652105,-1.36339998245,-2.50835990906,0.63045668602,0.0979196131229,0.807616114616,-0.147411391139,0.0235690083355,-0.00359936803579
5708,-0.252197116613,0.081739410758,0.127400010824,0.544336915016,0.0577825754881,-0.373641729355,0.953407227993,0.109495699406,-0.130350008607,-0.902375400066,-1.79695761204,-0.317422628403,-0.257973194122,-1.20319402218,0.167797863483,0.169921413064,-1.18238782883,-0.379670143127,0.758172154427,-2.8471660614,-0.0672553181648,-0.849751710892,-0.861419975758,-2.41269993782,1.00569522381,0.0729317441583,0.652282357216,-0.0217634644359,0.355744421482,-0.726713895798,0.00655324943364
1213,1.02667295933,-1.34741747379,-0.396099984646,0.691934764385,0.560325860977,0.116944931448,0.627356052399,0.219680726528,-0.379000008106,-0.697716057301,0.0891933366656,-0.273311197758,-0.211203187704,-1.35047519207,0.718892216682,-0.256368488073,-0.84795153141,-0.403399586678,-0.459502846003,-0.887421369553,-0.17562200129,0.437606871128,-0.358272433281,0.166800007224,-0.29201027751,-1.00615978241,0.788599193096,-1.11575520039,-1.28383922577,-0.0913674607873,0.842031121254
226,0.100280292332,0.377788841724,0.305599987507,-0.909380555153,-0.0348045378923,0.110172182322,0.418672800064,0.0951807647943,0.564399957657,-0.0673569887877,-0.74933052063,-0.13053971529,0.143852129579,-1.0658121109,-0.397969067097,0.311765313148,-1.06262016296,0.377360254526,0.0157315433025,-2.96147155762,-0.365508466959,-0.276700466871,0.457833111286,0.437999993563,-1.2954788208,-0.561964511871,0.445454895496,-0.173198521137,-0.210894703865,-0.0967589393258,-0.20240342617
