rid,DOS025_VCAP_6H:BRD-K32931486-001-01-4:5,DOS025_VCAP_24H:BRD-K32931486-001-01-4:5,DOS047_A375_24H:BRD-K32931486-001-01-4:5,DOS047_A549_24H:BRD-K32931486-001-01-4:5,DOS047_HT29_24H:BRD-K32931486-001-01-4:5,DOS047_MCF7_24H:BRD-K32931486-001-01-4:5,DOS047_PC3_24H:BRD-K32931486-001-01-4:5
5720,-0.25221991539,-0.287127733231,0.00385167449713,0.41892182827,-1.97923994064,0.15773332119,-0.242563575506
466,1.38607704639,-0.8880032897,-0.0435039028525,0.224792927504,-0.696240127087,-1.3927000761,-0.337284982204
6009,0.558152318001,-0.319431066513,0.625800728798,0.171690165997,1.61245679855,-0.0962333381176,0.161391288042
2309,-1.49731874466,0.79370957613,0.484836995602,-1.1524116993,1.3273832798,-0.305266678333,-0.44787350297
387,0.218952298164,-0.0409873425961,0.25139388442,-0.336379349232,1.54868984222,-0.13250002265,0.00253519415855
3553,0.68001639843,0.867463052273,-0.172349065542,1.74196851254,0.49696880579,0.553366661072,-0.134096801281
427,0.654368937016,-0.968883097172,-0.418962240219,0.630815267563,-1.47186982632,0.861066758633,-0.24327686429
5898,1.9433978796,0.25356054306,0.560337424278,1.74972105026,0.468598902225,0.688666701317,0.77531337738
23365,0.334117025137,-0.583200037479,0.146953865886,0.0849889442325,1.15816617012,-0.347333312035,0.859685838223
6657,0.957793772221,0.00652793049812,-1.19059383869,-0.701324701309,-0.747873067856,-0.2853333354,-0.316291153431
5054,-0.412330001593,-0.264072805643,0.592837095261,-0.563007414341,-0.747897684574,0.220533341169,-0.254923135042
3108,0.563503146172,-0.332714021206,-0.398006379604,0.679918050766,-0.173063784838,0.0239999890327,-0.539866447449
1950,-0.458452403545,0.193254902959,-1.52686166763,-0.203026682138,-1.40274369717,-0.521366715431,-0.135949060321
351,0.0575934126973,-0.0720431432128,1.73983848095,1.35447514057,1.17458426952,-0.573366641998,0.81622427702
4846,-0.887181043625,-1.32646107674,0.819956064224,1.14663910866,0.062505364418,-0.461000025272,-1.08929932117
1452,0.0053568482399,1.12596416473,-1.61105525494,0.0602487921715,-2.26170969009,0.314333349466,0.55555409193
4776,0.239916369319,0.540445923805,-0.230393528938,1.30852735043,-0.612387418747,-0.130666658282,0.15504270792
6908,0.0631569176912,-0.531352519989,-1.09597563744,-0.994999468327,-0.622673034668,-0.238533347845,-0.611019432545
672,-0.356341838837,0.147580787539,-1.12666678429,-1.00274682045,-3.63466691971,-0.902733385563,-0.0480965189636
5710,1.12452626228,0.11990635097,1.15598404408,-2.25725960732,1.41139149666,-1.0842000246,0.168689504266
2115,0.721117556095,0.32033598423,0.413947492838,0.489284276962,-0.448880732059,-0.00833332538605,-0.168321669102
7015,0.266884028912,1.13298010826,-1.39456665516,0.974892199039,-0.686559855938,-0.49033331871,-0.021931886673
8726,-0.758933484554,-0.565911531448,-1.47612941265,-0.0535949766636,-0.537438333035,-0.629299998283,-0.310042947531
2185,1.1236872673,0.962673664093,-1.19003152847,1.46510374546,-0.637937307358,0.135266661644,0.0711256563663
3315,0.383021533489,-0.288201779127,0.407691717148,0.684611976147,1.25844347477,-0.01686668396,0.570105671883
5289,1.6336991787,0.608580708504,0.633043110371,0.713642179966,-0.085776925087,-0.176366686821,1.149700284
868,0.732192873955,-0.126896679401,-0.0159296691418,0.824553668499,0.473975151777,0.584733366966,0.14742384851
1677,0.592709958553,0.998035430908,-0.284173071384,0.485399901867,-1.05064880848,-0.392033338547,-0.382525384426
7043,1.48496174812,0.0874975323677,-0.0886663347483,1.84907460213,0.1843945086,0.648833334446,0.384647786617
5613,1.53401279449,0.758071422577,-0.112888537347,0.531161308289,-0.806525409222,0.42193338275,0.978347539902
595,-0.482323586941,-0.369028300047,0.233180016279,-1.25261616707,1.8931428194,-0.611566662788,-0.580576777458
4793,0.0823214650154,-0.239155784249,0.250908106565,-0.564457476139,0.839985787868,-0.0396333485842,0.600041151047
2736,0.522040307522,4.96916103363,0.0202975869179,2.12925195694,0.130568668246,-0.277866661549,0.0178116336465
5290,-0.769320309162,1.01680719852,-0.499543070793,0.412205517292,0.322260558605,-0.0912333279848,-0.350178748369
6194,0.117748275399,-0.430187642574,0.70900952816,-0.188137069345,-0.00014523959544,0.302399992943,0.297703117132
1676,0.659453988075,0.763929188251,-0.324949681759,1.21072542667,0.474812358618,0.799100041389,0.152711749077
23512,1.00047600269,0.309863269329,-0.63373708725,-0.049770116806,-0.39968380332,-0.393966674805,-0.348589748144
148022,-0.602181434631,-0.0605407059193,1.45510911942,-0.301945269108,1.48869729042,-0.183733344078,0.459003567696
1906,0.677651047707,1.5046248436,-0.533652186394,0.582848727703,0.349541604519,-0.372533351183,-0.0622877031565
8878,0.567551016808,-0.263669371605,0.86149841547,-0.359149873257,-0.979780316353,-0.416533350945,-0.0975706130266
3091,1.84368288517,0.697276830673,0.370631754398,0.195220842957,-0.54135966301,0.569666683674,0.702463269234
5743,-0.376031696796,-0.764999747276,0.628128826618,-0.871767997742,-0.0338931381702,-0.261100023985,0.26348939538
