rid,CPC013_A375_6H:BRD-K49810818-001-01-0:10,CPC013_A375_6H:BRD-K23984367-075-05-3:10,CPC013_A549_6H:BRD-K49810818-001-01-0:10,CPC013_A549_6H:BRD-K23984367-075-05-3:10,CPC013_A549_24H:BRD-K49810818-001-01-0:10,CPC013_A549_24H:BRD-K23984367-075-05-3:10,CPC013_ASC_24H:BRD-K49810818-001-01-0:10,CPC013_ASC_24H:BRD-K23984367-075-05-3:10,CPC013_HA1E_6H:BRD-K49810818-001-01-0:10,CPC013_HA1E_6H:BRD-K23984367-075-05-3:10,CPC013_HCC515_6H:BRD-K49810818-001-01-0:10,CPC013_HCC515_6H:BRD-K23984367-075-05-3:10,CPC013_HEPG2_6H:BRD-K49810818-001-01-0:10,CPC013_HEPG2_6H:BRD-K23984367-075-05-3:10,CPC013_HT29_6H:BRD-K49810818-001-01-0:10,CPC013_HT29_6H:BRD-K23984367-075-05-3:10,CPC013_MCF7_6H:BRD-K49810818-001-01-0:10,CPC013_MCF7_6H:BRD-K23984367-075-05-3:10,CPC013_MCF7_24H:BRD-K49810818-001-01-0:10,CPC013_MCF7_24H:BRD-K23984367-075-05-3:10,CPC013_NEU_24H:BRD-K49810818-001-01-0:10,CPC013_NEU_24H:BRD-K23984367-075-05-3:10,CPC013_NPC_24H:BRD-K49810818-001-01-0:10,CPC013_NPC_24H:BRD-K23984367-075-05-3:10,CPC013_PC3_6H:BRD-K49810818-001-01-0:10,CPC013_PC3_6H:BRD-K23984367-075-05-3:10,CPC013_PC3_24H:BRD-K49810818-001-01-0:10,CPC013_PC3_24H:BRD-K23984367-075-05-3:10,CPC013_SKB_24H:BRD-K49810818-001-01-0:10,CPC013_SKB_24H:BRD-K23984367-075-05-3:10,CPC013_VCAP_6H:BRD-K49810818-001-01-0:10,CPC013_VCAP_6H:BRD-K23984367-075-05-3:10,CPC013_VCAP_24H:BRD-K49810818-001-01-0:10,CPC013_VCAP_24H:BRD-K23984367-075-05-3:10,LJP001_BT20_6H:BRD-K49810818-001-02-8:10,LJP001_BT20_6H:BRD-K49810818-001-02-8:2,LJP001_BT20_6H:BRD-K49810818-001-02-8:0.4,LJP001_BT20_6H:BRD-K49810818-001-02-8:0.08,LJP001_BT20_24H:BRD-K49810818-001-02-8:10,LJP001_BT20_24H:BRD-K49810818-001-02-8:2,LJP001_BT20_24H:BRD-K49810818-001-02-8:0.4,LJP001_BT20_24H:BRD-K49810818-001-02-8:0.08,LJP001_HS578T_6H:BRD-K49810818-001-02-8:10,LJP001_HS578T_6H:BRD-K49810818-001-02-8:2,LJP001_HS578T_6H:BRD-K49810818-001-02-8:0.4,LJP001_HS578T_6H:BRD-K49810818-001-02-8:0.08,LJP001_HS578T_24H:BRD-K49810818-001-02-8:10,LJP001_HS578T_24H:BRD-K49810818-001-02-8:2,LJP001_HS578T_24H:BRD-K49810818-001-02-8:0.4,LJP001_HS578T_24H:BRD-K49810818-001-02-8:0.08,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:10,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:2,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:0.4,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:0.08,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:10,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:2,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:0.4,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:0.08,LJP001_MCF7_6H:BRD-K49810818-001-02-8:10,LJP001_MCF7_6H:BRD-K49810818-001-02-8:2,LJP001_MCF7_6H:BRD-K49810818-001-02-8:0.4,LJP001_MCF7_6H:BRD-K49810818-001-02-8:0.08,LJP001_MCF7_24H:BRD-K49810818-001-02-8:10,LJP001_MCF7_24H:BRD-K49810818-001-02-8:2,LJP001_MCF7_24H:BRD-K49810818-001-02-8:0.4,LJP001_MCF7_24H:BRD-K49810818-001-02-8:0.08,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:10,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:2,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:0.4,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:0.08,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:10,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:2,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:0.4,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:0.08,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:10,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:2,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:0.4,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:0.08,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:10,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:2,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:0.4,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:0.08,NMH002_FIBRNPC_24H:BRD-K23984367-075-10-3:10,NMH002_FIBRNPC_6H:BRD-K23984367-075-10-3:10,NMH002_NEU_6H:BRD-K23984367-075-10-3:10,NMH002_NEU_24H:BRD-K23984367-075-10-3:10,NMH002_NPC_6H:BRD-K23984367-075-10-3:10,NMH002_NPC_24H:BRD-K23984367-075-10-3:10,BRAF001_A375_24H:BRD-K23984367-001-04-2:10,BRAF001_A375_24H:BRD-K23984367-001-04-2:2.5,BRAF001_A375_24H:BRD-K23984367-001-04-2:0.625,BRAF001_A375_24H:BRD-K23984367-001-04-2:0.15625,BRAF001_A375_6H:BRD-K23984367-001-04-2:10,BRAF001_A375_6H:BRD-K23984367-001-04-2:2.5,BRAF001_A375_6H:BRD-K23984367-001-04-2:0.625,BRAF001_A375_6H:BRD-K23984367-001-04-2:0.15625,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:10,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:2.5,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:0.625,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:0.15625,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:10,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:2.5,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:0.625,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:0.15625
5720,0.952728152275,1.49846959114,-0.483200013638,0.474500000477,-0.63768196106,0.0830900073051,0.105637766421,2.18992543221,0.927078008652,1.37496447563,0.15200394392,1.13173043728,-1.24077069759,0.544325649738,-0.342336028814,1.13850986958,0.719297230244,2.25653743744,0.113695502281,-0.117501586676,1.48969995975,2.9944999218,-0.979191064835,0.78545665741,-0.511241674423,-0.448164016008,0.233427762985,0.355729937553,0.722927451134,0.927589952946,-0.281272172928,-0.51951110363,-1.16921651363,0.671029806137,-0.888111829758,-1.11419713497,-0.558815181255,-1.23487186432,-1.15069961548,-0.693169474602,-0.614911913872,-0.013481348753,-0.930505990982,-0.497546136379,0.46437972784,-0.284137099981,-0.753163099289,-0.679109573364,-0.369365751743,-0.0253353193402,-0.750840902328,-1.50774860382,-1.27524697781,0.0914889723063,-0.699095964432,-0.99015545845,-0.622560739517,-0.554770708084,0.424255877733,-1.21246397495,-0.367785483599,-1.26354432106,0.553699970245,-0.853250026703,0.435250014067,-0.44754999876,0.213384240866,0.409896939993,0.949407935143,-0.440907984972,-1.1247651577,-0.786764323711,0.631197631359,0.504075229168,-1.28315269947,0.282721579075,-0.84936106205,-1.15965342522,-1.83605837822,0.423538684845,1.15249609947,0.723041117191,-0.0854284465313,0.499033421278,0.026607722044,-0.665454208851,-0.596309185028,-3.58455610275,1.45501565933,0.826483845711,-0.0131696984172,0.35357862711,0.376953303814,-0.157177269459,0.096770785749,0.0521466434002,-5.37659883499,1.00663328171,0.567632377148,0.381686508656,0.638921201229,0.391980171204,0.537694513798,0.369797319174
466,1.02590227127,-3.458370924,-1.24574995041,1.56459999084,-1.77102839947,-1.18169331551,-0.277795732021,-1.00055587292,0.616815745831,-3.25134897232,-0.190514430404,-0.492757081985,0.745067179203,-0.428423583508,-0.676518380642,-0.500498175621,-0.429912269115,-4.4551897049,0.392618358135,1.26847350597,0.657600045204,-0.406450033188,0.190885215998,-1.09282112122,0.559741318226,0.0799220353365,-0.298129081726,-0.507052063942,0.825785517693,0.357964217663,-0.477667093277,-0.71565246582,1.59482502937,3.35791110992,0.400529593229,-0.189563825727,0.136751800776,-1.23796832561,-0.611137211323,-0.898596167564,-0.664820790291,0.346030145884,0.460835576057,0.319143652916,0.935901880264,0.469324499369,-0.396434634924,-0.0107261464,0.191239506006,0.0007478967309,-0.119222402573,-0.161983758211,-0.0970504805446,0.471595823765,0.721325516701,1.20536196232,0.786435008049,0.677562057972,-0.472181528807,0.0866973623633,-0.171298518777,-0.601642012596,-0.0528500005603,0.0899000167847,1.20265007019,-0.132400006056,-0.546510636806,0.742339670658,0.407607495785,0.608993709087,-1.31179058552,-0.110440470278,-0.461648792028,-0.0622205138206,-0.952226400375,-0.949913620949,-0.603499770164,-0.634902834892,-0.905732750893,-0.174812421203,0.0648676753044,1.50581514835,0.768906712532,-0.282333344221,0.858506083488,0.529299497604,-2.55041956902,-0.139467701316,-0.81633234024,-0.305259346962,-0.457596182823,0.381429612637,0.376482009888,0.0719702020288,0.0254821386188,0.0321993678808,0.953465104103,-0.105623975396,0.426363348961,0.84632229805,-0.70616620779,-0.364426195621,-0.295982390642,-0.0347477868199
6009,-1.80921661854,-1.64908659458,-0.891900002956,1.59545004368,0.513016819954,0.0288217812777,-0.166051194072,2.04916334152,-0.444078654051,-0.264271080494,-1.06618905067,0.163164362311,1.23892951012,0.00667100772262,-1.31241834164,-0.56123316288,-0.869226932526,0.418194115162,0.265545845032,1.49110114574,-0.678299963474,0.863799989223,1.05297935009,1.34321498871,-0.765763044357,1.22904264927,-1.33001661301,-0.510176897049,2.38595175743,1.04177367687,-0.60737234354,-0.518554747105,-0.199268400669,0.956877052784,-0.918274760246,-0.89322245121,-1.4252897501,-1.05552315712,-0.719914853573,-1.04082036018,-0.736806929111,0.782201170921,0.00828913040459,0.687637209892,0.589515030384,0.395505040884,-0.586818516254,0.220433950424,0.500995159149,0.284460753202,-0.137729480863,-0.826380968094,-0.198761641979,-0.243479341269,-0.0853676944971,0.256841212511,0.185814768076,-0.0277052521706,-0.925543606281,-0.246048077941,0.0232947766781,-2.12352561951,1.33239996433,1.01584994793,1.01929998398,2.49819993973,0.144111722708,1.11957240105,0.216270834208,0.353299081326,0.795223891735,1.54630160332,0.700090527534,-0.915089964867,-0.998747706413,-1.488093853,-0.921497583389,-0.443254292011,-0.190291538835,-0.114382490516,0.221986562014,-1.0369656086,0.145902559161,0.509133338928,-0.0955647081137,1.67422389984,-1.18156909943,2.16596698761,0.716664373875,0.0802022963762,0.0177670381963,0.33574154973,-0.121011912823,-0.168661385775,-0.014200873673,-0.160544514656,1.55809414387,-0.87159717083,0.0225646141917,-0.373301893473,1.35188663006,-0.145121395588,0.789006471634,0.259898275137
2309,1.37384200096,0.977904319763,-0.260749995708,-0.524150013924,0.947758078575,1.1886548996,-0.183400809765,0.160948440433,0.603292286396,-0.209514319897,0.163653254509,-0.235355883837,1.21420526505,0.821294009686,1.4112714529,-0.14940340817,0.332389771938,1.19605374336,1.18588674068,2.11626648903,-0.771000027657,-0.242200002074,1.06560838223,0.257712960243,0.58224684,-0.75090020895,-1.16364037991,-1.48448050022,-2.055331707,-0.908811330795,0.947304666042,0.376148670912,1.34755325317,1.84033727646,-0.258589714766,-0.134244859219,-0.732609391212,-0.610879659653,0.255539685488,0.151127099991,-0.345082163811,-0.772100090981,-1.09283494949,0.577244997025,0.0694103688002,-0.750771462917,-0.842083573341,-0.0678294152021,-0.979801595211,-0.7851344347,-0.353661328554,0.58612293005,0.133421853185,-0.98095959425,-1.02588450909,-0.806055665016,-0.412090361118,-0.582961797714,-0.874560892582,-0.919765591621,-0.985480666161,-0.429473251104,-0.395399987698,-0.145150005817,-0.976700007915,-1.37125003338,-1.03683340549,-0.395854860544,-0.459897756577,-0.470739662647,-0.706191837788,-1.35620546341,-0.618049561977,-0.22229129076,-1.4261302948,-0.504350960255,-0.735095381737,-0.359761625528,-0.944092571735,-1.03237783909,-1.2031981945,-0.74869543314,0.337674617767,-0.236900016665,0.366178244352,0.604443013668,0.494830042124,0.295210391283,-1.56017386913,-0.262711048126,-0.0425266548991,0.957903921604,1.82753825188,-0.165732011199,-0.244620338082,0.226211845875,-0.684865474701,0.382660031319,-0.421019256115,-0.719749808311,4.40098142624,0.244195804,-0.807801902294,0.193625167012
387,-0.74180161953,-0.672257900238,-0.676299989223,1.1807500124,-0.975191295147,-0.232380464673,-0.768970906734,1.60922455788,-0.600462317467,0.199727207422,-0.256974577904,0.634588778019,-0.751304149628,0.0818457007408,-1.23840475082,0.307365834713,-0.391178369522,1.5767929554,-0.531451940536,0.0712174326181,-0.88220000267,0.272650003433,-2.08167362213,-2.23267316818,-1.10706710815,0.424815297127,-0.81658577919,-1.09613656998,-2.22767734528,-1.94694185257,0.221377566457,0.0879552513361,-0.562931418419,-0.0792796015739,-1.31457543373,-1.29704153538,-1.35560679436,-1.77571058273,-0.581148386002,0.415936142206,0.51060038805,0.361936062574,0.44718542695,-0.178612828255,1.14592683315,-0.425733119249,-0.497618913651,0.104920461774,-0.0600066147745,0.172920152545,-1.65397977829,-0.692998707294,-0.944060862064,-0.161247447133,-2.43130874634,0.981385111809,1.10818731785,0.511563539505,0.663592338562,-0.91333681345,0.194880157709,-0.728890419006,-0.733299970627,0.117700010538,0.4117000103,-1.09375,0.241601839662,0.242875054479,0.357549220324,0.120571315289,-0.0809630304575,0.396826863289,0.786663889885,-2.62039804459,-0.868654966354,-1.37815725803,-1.78437638283,-1.56293618679,-0.568816900253,-0.113941863179,-0.13070717454,-0.405054837465,0.398398399353,0.592666745186,0.252665430307,-0.174700900912,-0.937505722046,-1.34628915787,-3.16898870468,-0.402604937553,-0.874826431274,-0.202024549246,0.0548359751701,0.359991967678,-0.600484013557,-0.864025175571,-1.20223367214,-0.170223638415,-0.38928103447,-0.221249863505,-0.185147494078,-0.298129856586,-0.927399754524,-0.794841349125
3553,-1.36651754379,-1.44444191456,0.319599986076,-1.02485001087,0.245125710964,0.054446965456,-1.03069496155,-1.56228864193,-0.0444418303668,-1.37274682522,0.165215700865,-1.18471491337,1.5824379921,-1.00049412251,0.298753976822,0.82859736681,-0.0908629000187,-0.285390853882,0.550400078297,-0.650289475918,-0.369100004435,-0.813549995422,0.661408185959,2.0318210125,1.61567163467,1.42557859421,0.312165856361,1.12401127815,0.161014616489,-1.03744757175,0.357283234596,0.258395701647,1.16388356686,-1.02100539207,2.38444972038,1.640848279,2.58241653442,2.25300168991,0.986187756062,-0.513934016228,0.238150566816,0.530765414238,-0.187767103314,-0.584267556667,-0.525009870529,0.983144104481,0.912420213223,-0.435741782188,0.848950505257,-0.961211919785,-0.88688826561,-0.35634303093,0.734807789326,0.0879941508174,-1.51968407631,-0.491481244564,-0.159370929003,0.123786278069,0.938740313053,0.587061107159,0.837437987328,0.0623541623354,1.54429996014,0.862049996853,0.384249985218,-0.729699969292,0.330940306187,-0.195952057838,0.480708569288,0.322847664356,0.743871927261,0.225405648351,0.558926820755,0.274900078773,1.44721829891,0.700842440128,1.87368893623,0.993008673191,0.40682053566,0.392763912678,0.415764063597,0.549150466919,-0.881536185741,0.123333275318,-0.695275425911,-0.604535222054,0.464338779449,0.355838835239,0.316980361938,-0.352358132601,-0.163289994001,-0.363975763321,-0.477718353271,-0.390771687031,-0.345939934254,-0.380952656269,0.0599774979055,-0.00608346611261,0.655157387257,0.114883899689,0.814201414585,-0.485960483551,0.628941476345,0.363605767488
427,0.235371083021,1.1528096199,-0.318250000477,-1.20290005207,0.0197070837021,-0.486271232367,0.219500094652,-0.334951341152,-0.354271411896,1.7126095295,-0.482320070267,-0.629123687744,0.0497762262821,-0.00169628113508,-0.139224529266,1.1363350153,0.248433381319,0.223006650805,0.155458718538,-0.0322748720646,1.57115006447,0.468600034714,-0.616718053818,1.39252376556,0.330982714891,0.322696954012,1.07225656509,-0.0751241669059,0.085198327899,0.764790952206,0.0196039974689,-0.55103123188,0.296133875847,0.67617636919,-0.342711061239,-0.659543693066,0.591500997543,-0.731996297836,0.544840335846,-0.239616706967,0.176487505436,-0.264797091484,-0.250061094761,0.244956165552,-1.38724672794,0.189756289124,-0.104027211666,0.0871856808662,-0.329653978348,-1.00741708279,-0.576853513718,1.20422434807,-0.629719674587,0.332810521126,-0.127666056156,-0.529816806316,1.67732465267,-0.91090720892,0.234593331814,2.4644317627,-0.337446928024,-0.257802188396,-0.279249995947,0.0337499976158,-0.466899991035,-0.958050012589,-0.278599798679,0.80177372694,0.327324002981,0.00557985901833,-0.633688926697,0.66206997633,-0.144611030817,-0.202936410904,-0.0772544890642,-0.194768816233,0.997413933277,-0.393899202347,-0.664477288723,-0.347767204046,-0.536847531796,-0.329306513071,0.814759612083,-0.185666650534,1.10801339149,0.960114479065,-1.86432230473,1.88080132008,2.49394512177,-0.0151641909033,-0.476423293352,0.184156149626,0.933116495609,0.0857232064009,0.112639248371,0.28453078866,0.476575672626,1.4663541317,0.19104988873,0.520646572113,-0.175919771194,-0.190846323967,-0.18895547092,0.288691222668
5898,1.4919308424,2.16994094849,1.16509997845,0.279700011015,0.963524997234,-1.14717304707,1.58327162266,0.219560459256,-0.550858676434,0.751835107803,0.346933186054,-0.3433598876,-1.09267568588,0.856670379639,-0.275827169418,-0.0704222917557,1.38662290573,2.07263660431,1.70782375336,2.91637277603,0.770650029182,-0.20340000093,-0.195918917656,1.54036784172,0.254652231932,1.78669130802,1.16629874706,1.64419770241,3.59217619896,2.56586265564,0.918395936489,-0.228946223855,1.19081354141,-0.147254288197,0.182978138328,-0.138006895781,-1.0227534771,-1.18324577808,-1.29600524902,0.625105261803,0.714699983597,0.66037684679,-0.376427590847,-0.3356564641,0.591636419296,0.11769631505,-1.5202819109,-0.708288133144,-0.35573887825,0.0881979614496,0.127607896924,0.362715899944,1.48322844505,0.0781118422747,0.825716257095,1.1683371067,0.388267099857,0.930707752705,-1.03442287445,0.286514341831,-0.515872359276,-0.657832682133,-0.894749999046,-0.48679998517,-0.0529499948025,-2.07439994812,0.281835854053,0.372612178326,0.286998420954,-0.364498049021,0.784642755985,0.178808227181,-0.711136221886,-0.361401051283,0.42147320509,-0.421369433403,0.0973752588034,0.0665063858032,-0.0816533192992,-0.285983324051,1.06220781803,0.802749812603,0.361260384321,-0.390566647053,-0.568331182003,1.2616045475,-0.422213673592,2.04573917389,4.40179204941,-0.051940895617,0.320663809776,0.0372980982065,1.74213004112,-0.544924199581,0.141734838486,-0.387281447649,3.87320995331,-0.517193496227,0.15882126987,-0.0694362521172,1.22850954533,0.0353170186281,0.425440102816,0.282066822052
23365,-0.018183618784,0.410497158766,0.782899975777,-1.27649998665,-2.69865012169,0.350928366184,0.853589117527,0.154063314199,-0.677235901356,-0.821332633495,-0.0407791286707,-1.20986175537,0.414307594299,0.0010766685009,-0.0778270661831,0.365363627672,-0.0616273880005,0.911687135696,0.517230093479,-0.35500100255,-0.746099948883,0.0990500003099,-0.290704697371,-0.828213691711,0.404630094767,-0.177393823862,0.226948350668,-0.712491929531,-0.322899639606,-0.114161387086,0.416934967041,-0.0490723401308,0.554861366749,0.0769705921412,0.37364089489,-0.357580214739,-0.828692674637,-0.779911398888,-0.186754107475,0.271735608578,-0.209822028875,-0.333307266235,0.382112175226,-0.732582449913,1.10842502117,-0.0101535320282,0.158596992493,-0.69768345356,0.236476868391,0.145004212856,-0.0175757557154,-0.518995523453,-0.82183277607,-0.154889270663,2.1934299469,1.43351924419,1.29808318615,-0.0171410292387,0.743110239506,0.628850996494,-0.665419220924,-0.0733054876328,-0.703700065613,0.205949991941,-1.36064994335,-0.796450018883,1.33164191246,0.128187090158,0.193497493863,0.506617307663,0.403038263321,0.49977517128,0.0480221360922,-0.113378882408,0.458877623081,-0.404053032398,-0.4199449718,-0.466685146093,0.101233713329,0.349801927805,-0.83846861124,-1.03098034859,1.12394142151,0.375400036573,-0.654524683952,-0.0324964821339,0.843401968479,0.137243568897,-1.40119671822,0.111027978361,0.88116979599,0.274199455976,0.445684224367,0.48092097044,0.131178289652,-1.03301990032,-0.858096182346,0.586197376251,-0.329083383083,0.0677731633186,-0.393987357616,0.288683891296,-0.930511772633,-1.19350004196
6657,-0.77938991785,-1.20878052711,1.32265007496,-0.176549971104,-0.557456016541,-0.495782524347,-0.476922690868,-0.334329992533,0.0144615974277,-0.607592105865,-0.368784070015,-1.39749526978,0.714578688145,-0.833958089352,0.803329467773,0.587096333504,-0.503649771214,-0.55378472805,0.676587879658,-1.22761726379,-0.281949996948,0.724849998951,1.01815223694,-3.2919781208,0.304912865162,-0.564335942268,0.380622088909,-0.230619296432,-0.711564719677,-0.638280928135,0.319230437279,0.662048459053,0.426621109247,-0.964655101299,1.46064627171,1.00131332874,2.13708400726,2.99475765228,-0.169309869409,0.395065486431,-0.333007097244,0.60708630085,-0.225604534149,-0.515603125095,-1.42846155167,0.263368099928,0.543562114239,-0.0477522015572,0.540570855141,-0.532403349876,0.021846935153,0.393061608076,0.60121768713,-0.480113118887,-0.178938746452,-0.444657444954,-0.928089141846,-0.307570368052,-1.1914819479,1.0061507225,-0.528659105301,-0.0254859030247,0.323050022125,-0.283250004053,-0.367399990559,1.1631500721,-0.231946066022,0.246968775988,-0.365425080061,-0.492038369179,0.616387069225,0.337229073048,0.449755430222,0.494514346123,0.946194887161,1.71107077599,1.60767579079,1.21983802319,-0.0768955498934,-0.652694582939,0.315067112446,0.306674450636,-1.36484110355,0.293500036001,1.00246763229,0.702237308025,-0.672284960747,-1.42574310303,-3.96808600426,2.82580518723,0.479132950306,-0.349699378014,-1.71375703812,0.372539609671,-0.26023709774,0.28056704998,-2.27177047729,-0.476905167103,-0.135420322418,-0.0801950618625,-0.727781951427,-0.0919246375561,-0.0494489595294,-0.377214938402
