rid,CPC018_A375_6H:BRD-K46836114-001-04-3:10,CPC018_A549_6H:BRD-K46836114-001-04-3:10,CPC018_A549_24H:BRD-K46836114-001-04-3:10,CPC018_ASC_24H:BRD-K46836114-001-04-3:10,CPC018_HEPG2_6H:BRD-K46836114-001-04-3:10,CPC018_HT29_6H:BRD-K46836114-001-04-3:10,CPC018_MCF7_6H:BRD-K46836114-001-04-3:10,CPC018_MCF7_24H:BRD-K46836114-001-04-3:10,CPC018_NPC_24H:BRD-K46836114-001-04-3:10,CPC018_PHH_24H:BRD-K46836114-001-04-3:10,CPC018_SKB_24H:BRD-K46836114-001-04-3:10
5720,-0.870670735836,0.411805510521,-0.633599996567,-0.0294999182224,0.492060005665,-0.677697181702,0.421540915966,-1.01690196991,0.32708337903,-0.666301310062,-1.17343330383
466,-1.03191006184,-0.818158507347,-0.0656999945641,-1.04539275169,0.156212255359,-0.960462749004,-0.305882930756,-0.988780379295,-0.498782545328,-0.502209186554,-0.293000012636
6009,-0.252488106489,-0.571651697159,-0.0809999704361,-0.528105974197,-0.0630567669868,-0.571273207664,-0.0640064775944,-0.403496772051,0.0989142209291,0.12658560276,0.510200023651
2309,-0.919305920601,-0.653751790524,-0.276849985123,-0.769957065582,0.282734572887,-1.19682168961,-0.262788951397,-0.473424345255,-0.298764377832,-0.212557390332,0.0420666635036
387,-0.817893922329,-0.284078538418,-1.19690001011,-0.172929286957,-0.130802825093,-0.458220511675,0.273177802563,-0.223378717899,0.0426139943302,-0.139657244086,0.20883333683
3553,0.435671299696,1.17140865326,1.18410003185,2.22815203667,0.688891649246,1.0741199255,0.939191520214,1.41179871559,0.317112922668,-1.53563773632,0.176566660404
427,0.29785707593,-0.411661148071,-0.217899993062,-1.27726364136,-0.0847209990025,0.430241465569,-0.0566118806601,0.230442106724,0.0797856599092,0.299764692783,-0.275000035763
5898,0.296166360378,-0.347374618053,-3.04879999161,-0.991548538208,-0.0446209311485,0.271116286516,-0.464142292738,0.961318552494,-0.487811982632,0.952804207802,-0.662466645241
23365,0.986932992935,-0.152376830578,-0.35949999094,0.544312119484,0.508178412914,0.256547152996,0.615560948849,-0.295723080635,-0.460011899471,-0.737553656101,0.0569999963045
6657,1.10036659241,0.668303787708,0.493200033903,0.641910791397,0.440446615219,1.40086352825,0.405255913734,0.627835154533,-0.0433578304946,-0.810976803303,-0.0948333144188
5054,0.231081858277,-0.650717556477,-0.411000013351,-1.63719558716,-2.4158706665,1.33014881611,-0.161088332534,0.457404434681,-0.56942409277,0.0191561207175,-0.496666669846
3108,-0.794617533684,-0.921402752399,-0.0647999942303,-0.267134964466,-0.63231754303,-0.811880648136,-0.0118819773197,-0.454032838345,2.42993617058,-0.586780071259,0.400333344936
1950,0.234422490001,-0.0872849747539,1.91125011444,0.868952035904,0.341692745686,0.74911236763,-0.389408558607,3.3018860817,-0.0302807688713,0.36981344223,-0.0171000100672
351,0.61186259985,-0.68746984005,0.374400019646,-3.87312889099,0.607487797737,-0.103553988039,0.161903947592,0.286230623722,-0.0860389024019,0.0372954681516,0.024466663599
4846,-0.526524364948,-0.48764359951,-0.42634999752,0.164834618568,-0.669519722462,0.111552938819,0.899528324604,0.2022151649,-0.329081833363,-0.554836153984,1.8642001152
1452,-1.45708489418,-0.490030407906,0.221050009131,-0.532680749893,-0.548358917236,0.416854977608,0.000555112957954,-2.18088316917,0.0630675852299,-0.194188863039,0.145599991083
4776,1.19772624969,0.389336168766,0.89929997921,1.58912277222,-0.0210499539971,1.23786830902,0.0599945038557,1.85842752457,1.10342395306,-0.663944423199,-0.21236667037
6908,-0.62418115139,-0.193143710494,-0.82950001955,-0.635012030602,1.53937220573,-1.05720770359,0.0906202793121,-0.798035800457,-0.163076713681,-0.474946171045,0.562399983406
672,-0.262330681086,0.0113954544067,0.0261499881744,0.780892789364,0.249637261033,0.169110476971,-0.542808413506,0.21196320653,-0.858120977879,0.130063548684,0.18533334136
5710,-0.277450442314,-0.493371963501,-0.818899989128,-1.11765408516,-0.300961792469,-0.365555167198,0.0322785377502,-0.787639021873,-0.0135064199567,0.130151748657,0.13476665318
2115,0.550715923309,0.977426230907,-0.336199998856,0.141072958708,0.644007980824,0.523906469345,0.545115828514,0.652913510799,-0.133338183165,0.526431918144,0.662033319473
7015,1.37934494019,0.295480012894,0.984950006008,0.500536739826,-0.224321931601,0.541733443737,3.24828004837,-0.0567824095488,-0.216014131904,-1.41264259815,-0.265766680241
8726,-0.523187339306,-0.0339598953724,-0.244249984622,1.60054731369,-0.126722455025,-0.490643262863,0.794302463531,-0.0348451733589,-0.926217377186,-0.708482563496,-0.343433380127
2185,1.11543381214,0.387207567692,0.676649987698,2.33020949364,0.558352470398,1.40901780128,0.114245474339,0.701205968857,0.14363732934,-0.00146317807958,-0.161633372307
3315,-0.432054102421,-0.359987974167,-0.600149989128,-1.23355698586,-0.303981810808,-0.827507972717,0.119216188788,0.00429931282997,-0.133372634649,0.0437897667289,-1.48836660385
5289,0.81238758564,0.0717816725373,-1.03025007248,0.170483216643,0.57565510273,-0.950450897217,-0.867150425911,-0.136819452047,0.101739615202,-0.169028684497,0.283800005913
868,-0.0862202420831,0.907947480679,-1.72609996796,0.502751469612,0.375572174788,1.164072752,-1.08502471447,0.250424414873,-0.552297353745,-0.675733625889,0.0735333561897
1677,1.24207639694,0.562191724777,-0.322699993849,0.572355508804,0.816615879536,0.390968441963,0.354565352201,0.727213561535,-0.875491321087,-0.0153488963842,-0.491366684437
7043,0.837100327015,0.907971978188,0.72260004282,0.944090247154,0.413063555956,1.85255515575,-0.162902548909,-0.380687296391,-0.102769464254,-0.848334372044,0.343166679144
5613,0.687127768993,1.42114961147,1.03285002708,3.25895571709,0.556479692459,2.13358640671,-0.926162540913,1.15569925308,-0.202786430717,0.90037548542,0.240900024772
595,-0.0680660530925,-0.332082420588,-0.823000013828,-0.0166861116886,0.407126933336,-0.386016875505,0.681679487228,-0.0776962041855,0.359238982201,-0.270773202181,-0.0535999834538
4793,-0.108746692538,-0.427713096142,-0.772050023079,2.4769217968,0.127805784345,-0.131193384528,0.154205948114,-0.577170014381,0.107614643872,-0.0877426564693,-0.00290002673864
2736,0.64733427763,0.0671795010567,0.208750009537,1.74272787571,0.581733465195,1.58010208607,0.332306683064,4.26247215271,-0.0391345247626,-1.85875833035,-0.162766695023
5290,0.0366823971272,0.364370077848,0.531950056553,1.39567494392,0.0202240385115,1.00073623657,0.162065505981,0.623150110245,0.416430175304,-2.22832727432,-0.571966707706
6194,-0.232669815421,-0.249749749899,-0.510249972343,-0.000322346226312,-0.458842784166,-0.747295320034,0.152038708329,-0.417366147041,-3.04124696413e-05,0.000372013106244,0.000233333325014
1676,1.36645102501,0.905397355556,1.64890003204,1.67215967178,0.326506912708,1.4589445591,1.11425721645,1.3392790556,-0.177506789565,-0.268204569817,-0.358300030231
23512,-0.182990401983,0.353087246418,-6.01510000229,-0.403035074472,0.937299966812,-0.84553873539,0.35918289423,0.140286579728,-1.47477245331,0.0642492175102,0.763300001621
148022,0.831403136253,0.799967169762,-0.34714999795,-0.101092636585,0.474574625492,0.0687833726406,-0.258220046759,-0.611985981464,-0.840971648693,-0.426991015673,-0.0591666698456
1906,0.799530386925,0.355626583099,0.559099972248,0.700430989265,0.202147841454,0.976806402206,0.22741098702,0.58640396595,-2.3711438179,0.592912435532,-0.17990000546
8878,-0.567038059235,-0.906516730785,-5.26354980469,-0.888688206673,0.124675646424,-0.843418955803,-0.646983444691,-0.0618982315063,-0.362754106522,0.00116420385893,-0.318366646767
3091,0.281433671713,0.410398244858,0.976050019264,-2.61637878418,0.322537213564,1.10354828835,0.824153661728,-0.287432610989,-0.270385801792,-0.0209433156997,-0.352366656065
5743,-0.204113528132,-0.551875114441,0.175449997187,0.395015925169,0.0949281454086,0.393270790577,-2.54109477997,2.87277412415,-0.299542784691,-0.111926719546,3.62690019608
5321,0.192440479994,-0.298417270184,0.399800002575,1.12681734562,0.979066729546,1.12922644615,0.159592270851,0.299272477627,-0.124969430268,0.0481339693069,-0.190300047398
4144,0.532846331596,-1.38648736477,-0.293200016022,0.782628118992,0.939463734627,-0.247927427292,0.26776611805,0.453085482121,0.246269971132,-0.0170825645328,0.511233329773
