rid,DOS054_A375_24H:BRD-K06898795-001-01-3:5,DOS054_A549_24H:BRD-K06898795-001-01-3:5,DOS054_HT29_24H:BRD-K06898795-001-01-3:5,DOS054_MCF7_24H:BRD-K06898795-001-01-3:5,DOS054_PC3_24H:BRD-K06898795-001-01-3:5,DOSBIO002_A375_24H:BRD-K06898795:10.0721,DOSBIO002_A549_24H:BRD-K06898795:10.0721,DOSBIO002_HT29_24H:BRD-K06898795:10.0721,DOSBIO002_PC3_24H:BRD-K06898795:10.0721,DOSBIO002_MCF7_24H:BRD-K06898795:10.0721,DOSBIO002_NEU_24H:BRD-K06898795:10.0721,DOSBIO002_NPC_24H:BRD-K06898795:10.0721
5720,-0.885236382484,-0.381152182817,0.471730053425,-1.42359995842,-0.256300002337,0.255222499371,0.589166402817,0.912521660328,0.908321499825,0.382681727409,1.02575004101,0.293244808912
466,-0.332216203213,0.101577147841,-0.155759647489,-0.0925000011921,-0.770750045776,0.542821526527,0.15859568119,-0.687784910202,0.272382467985,-0.262807220221,-0.472299993038,-0.152818128467
6009,-1.09722042084,-0.174769431353,0.495573967695,-0.0742000043392,0.359599977732,-1.60553741455,-0.0748448371887,-0.526491820812,0.752515256405,-0.0273402314633,0.401800006628,-0.128128349781
2309,-0.445663690567,-0.432983249426,-1.02543306351,0.404700011015,-2.11439990997,0.453199625015,0.468713015318,-0.289622068405,-0.375461757183,1.51566553116,0.865149974823,0.492079734802
387,1.11634719372,-0.829337954521,-0.487360805273,0.560750007629,-0.0661499500275,-0.0315927267075,-3.04868459702,-1.0382475853,0.0584225654602,0.33402261138,0.241449981928,-0.900295078754
3553,1.0581009388,0.4240052104,-0.150972545147,0.101250007749,-0.748900055885,0.154377579689,-0.870456814766,0.250544071198,-0.034543953836,-1.26035165787,-1.27024996281,-0.0134465694427
427,1.18116879463,1.85156571865,2.49042105675,0.877099990845,-0.126999974251,4.99158477783,1.99704670906,0.759809970856,0.315337836742,3.45382356644,-0.442949980497,0.487725794315
5898,-0.813330233097,0.979695677757,0.201628267765,0.319599986076,0.0300000011921,0.38928681612,-0.218467324972,-0.700797855854,-0.271020442247,-1.38925933838,-0.713750004768,-0.880131363869
23365,0.657604515553,1.95339250565,1.41825568676,2.36829996109,0.877649962902,1.8607172966,-1.17418265343,-1.2510008812,-1.42799675465,-0.558255672455,0.586400032043,-0.252117544413
6657,0.482289850712,0.365265965462,-0.481152117252,0.150499999523,-0.476499974728,4.38470363617,0.248858734965,0.847064614296,-1.0433371067,-1.05242991447,0.846799969673,0.0884856581688
5054,0.31655806303,0.189681768417,-0.622180998325,0.942149996758,0.860150039196,1.13981461525,-1.40963053703,-0.251727342606,-0.695146977901,0.393527150154,-0.77555000782,-0.551787436008
3108,-0.590571761131,0.410259127617,-1.36297988892,1.54299998283,-0.147699981928,-0.0326759517193,2.43383646011,0.17499306798,-0.720276713371,0.150764808059,-1.17335009575,-0.678451418877
1950,0.853260993958,0.41158425808,-0.00782664120197,2.26779985428,0.617600023746,-0.356825351715,0.177755236626,0.924937665462,-0.181376993656,-1.03761470318,-0.106849998236,0.829887986183
351,-0.0724686458707,0.190631046891,0.601593732834,0.675150036812,0.419000029564,-0.0241235159338,0.37601134181,0.016911521554,0.102321028709,-1.5969401598,1.41069996357,0.913822174072
4846,-0.117366150022,-0.374237537384,-1.024081707,-0.071050003171,-0.40885001421,-0.507416903973,0.527196586132,0.237988740206,0.337408959866,-0.573036789894,-1.2906999588,0.258214324713
1452,-0.916014969349,-0.964834809303,-1.17937803268,-0.583100020885,-1.87055003643,0.204401373863,0.753731191158,-0.390098869801,0.0533256828785,-0.201552584767,1.17834997177,-0.00642241537571
4776,0.762216925621,0.967963635921,0.31255620718,1.30545008183,-0.160099983215,-0.765697181225,-1.58660197258,-0.377773225307,-0.0560014247894,0.565900087357,1.81330001354,-0.358449548483
6908,-1.10064935684,-1.03677606583,-0.648723185062,0.384200006723,-0.491800010204,-0.318202584982,-0.542480170727,0.0820274353027,0.51766872406,1.0309227705,-0.0374000072479,0.227638632059
672,-0.417321324348,-1.10106921196,0.03348942101,-0.464400053024,0.427299976349,-0.0470855273306,0.645469129086,0.506693601608,-0.500493347645,0.186940580606,0.300300002098,-0.564456641674
5710,-0.328890621662,-0.148330301046,0.366814047098,-0.941849946976,-0.0721499919891,0.99028968811,-0.904831171036,-0.481627643108,0.82670378685,-0.0628052949905,0.938199996948,-0.814315199852
2115,1.18495476246,1.33189606667,0.0144906453788,1.31630003452,-0.123199999332,-0.764169633389,1.00597941875,-0.189306825399,0.062808483839,-1.69624137878,0.531799972057,0.625635921955
7015,0.747210323811,0.718247771263,0.0512410663068,-0.0269000008702,0.337249994278,-1.70958733559,-0.573959231377,0.922917604446,-0.535801410675,-0.391512304544,-0.752699971199,0.568136572838
8726,-0.819671392441,-0.794681668282,-0.579841196537,-0.895300030708,0.370399981737,-0.881192982197,0.302646666765,-0.885078966618,0.0963385999203,0.165809646249,0.337650001049,-0.925637364388
2185,0.474721431732,0.835153400898,0.174960047007,1.06410002708,0.197049975395,1.3339856863,-0.714713335037,-0.317242026329,-1.18203604221,-1.73619937897,0.182450026274,-0.124488189816
3315,-0.0374543629587,-2.92129468918,0.257912784815,0.475149989128,-0.94445002079,0.189933538437,-0.679248273373,-0.319004535675,1.06007599831,1.43692469597,0.145449995995,0.709081888199
5289,1.11578428745,1.37495803833,-1.09295201302,-0.289599955082,-1.53349995613,0.122401893139,-0.691082119942,0.67748093605,-0.63417327404,1.86741924286,-0.28749999404,-0.147252053022
868,1.62027490139,0.857170403004,0.0125856697559,-0.0139000415802,0.195549994707,0.129888296127,-0.196674868464,-0.454709768295,0.414423495531,-0.837064027786,1.20394992828,-0.769780755043
1677,1.35960125923,0.68930208683,0.372031867504,1.0109000206,0.248549997807,-0.454262405634,-0.653353631496,-0.224208235741,0.40613335371,-1.24524843693,-0.260300010443,0.1551656425
7043,1.36966729164,1.29674911499,1.0421833992,0.874249994755,0.841650009155,0.378286004066,-1.2998405695,-0.820180177689,-0.488972216845,-0.400869369507,-0.92634999752,-0.477248877287
5613,0.604059100151,-0.210612758994,2.2395863533,0.412200003862,0.647050023079,-0.14479842782,1.42711544037,0.818348884583,-0.577444136143,-0.808876037598,-0.316650003195,0.320650875568
595,-0.046736381948,-1.07677447796,2.31793928146,-1.34485006332,-2.88654994965,0.0200840085745,-1.51103377342,-0.352259159088,0.446433365345,-0.0105857700109,1.22300004959,0.0463548600674
4793,0.207319065928,-1.74818849564,-1.11854684353,1.90365004539,0.490750014782,0.307564437389,-2.12903809547,-1.16256737709,-0.0875830948353,-0.803334593773,0.342500001192,0.187180191278
2736,0.523075163364,0.423625230789,0.413523256779,0.0940500497818,-0.693700015545,-1.12218797207,-0.293799161911,-0.607756257057,-1.18253064156,-0.757896661758,1.59475004673,0.727556169033
5290,-0.0585896968842,0.232705280185,0.105293698609,0.172349989414,1.23550009727,-0.845752298832,-0.0611295774579,0.397539198399,-1.08502435684,-1.48361289501,-1.10409998894,0.0187474042177
6194,-0.000607364461757,0.000683514517732,0.0,0.000850000011269,-1.30040001869,0.13991111517,-0.274983465672,-1.18959164619,-0.0761644095182,0.519419252872,0.364250004292,0.179760158062
1676,1.26086473465,1.04545450211,0.740108728409,0.891749978065,0.18655000627,-1.68469142914,-0.500260591507,-0.297848403454,-0.499491423368,-1.22795915604,0.155000001192,-0.193328455091
23512,0.022562533617,-0.0489100292325,0.617246747017,0.00570000708103,0.024649977684,0.536725699902,0.59988963604,-0.495497643948,-0.264543235302,-0.717400372028,0.706849992275,-0.328190565109
148022,1.8252915144,1.56881332397,-0.0735332071781,1.34375,-1.23269999027,0.361249953508,-2.17422533035,0.399925917387,-0.34658998251,-0.936809659004,-1.06275010109,0.180068179965
1906,1.33531999588,1.17820167542,0.138226866722,0.661749958992,0.565950036049,-0.785761535168,0.331087112427,0.129995137453,-1.19101548195,-1.14027357101,0.294550001621,0.41649594903
8878,-0.614012658596,-0.0135920708999,0.155574262142,-0.290099978447,0.257049977779,-0.593114733696,-0.36217212677,1.25956285,-2.90523576736,-0.379141867161,-0.386349976063,-0.021692737937
3091,0.121013112366,0.063524030149,-0.197961688042,0.206150010228,-0.298599988222,-0.219373300672,0.222593724728,0.437363445759,0.719081997871,-1.75106477737,0.467350006104,0.177930891514
5743,0.104924850166,-1.09601533413,-0.0610684752464,2.14079999924,0.256749987602,4.92646694183,-1.75392055511,-0.351627975702,-0.272825062275,-1.11279523373,0.197849988937,-0.228319421411
5321,-0.812092065811,-0.744138479233,0.00479355454445,-4.94600009918,-0.379500001669,-1.3156992197,0.19952377677,3.62340044975,-1.06766498089,-0.150611549616,-1.34159994125,-0.241661325097
