rid,CPC004_A375_6H:BRD-K67100011-003-03-0:10,CPC004_HA1E_6H:BRD-K67100011-003-03-0:10,CPC004_HA1E_24H:BRD-K67100011-003-03-0:10,CPC004_HCC515_6H:BRD-K67100011-003-03-0:10,CPC004_HCC515_24H:BRD-K67100011-003-03-0:10,CPC004_HEPG2_6H:BRD-K67100011-003-03-0:10,CPC004_HT29_6H:BRD-K67100011-003-03-0:10,CPC004_MCF7_6H:BRD-K67100011-003-03-0:10,CPC004_PC3_6H:BRD-K67100011-003-03-0:10,CPC004_PC3_24H:BRD-K67100011-003-03-0:10,CPC004_VCAP_6H:BRD-K67100011-003-03-0:10,CPC004_VCAP_24H:BRD-K67100011-003-03-0:10,CPC016_A375_6H:BRD-K67100011-003-03-0:10,CPC016_A549_6H:BRD-K67100011-003-03-0:10,CPC016_A549_24H:BRD-K67100011-003-03-0:10,CPC016_ASC_24H:BRD-K67100011-003-03-0:10,CPC016_HEPG2_6H:BRD-K67100011-003-03-0:10,CPC016_HT29_6H:BRD-K67100011-003-03-0:10,CPC016_MCF7_6H:BRD-K67100011-003-03-0:10,CPC016_MCF7_24H:BRD-K67100011-003-03-0:10,CPC016_NEU_24H:BRD-K67100011-003-03-0:10,CPC016_NPC_24H:BRD-K67100011-003-03-0:10,CPC016_SKB_24H:BRD-K67100011-003-03-0:10,CPD003_MCF7_6H:BRD-K54978501-003-01-5:10,CPD003_MCF7_24H:BRD-K54978501-003-01-5:10,CPD003_PC3_6H:BRD-K54978501-003-01-5:10,CPD003_PC3_24H:BRD-K54978501-003-01-5:10
5720,-3.32346630096,-0.00403995811939,0.00793010368943,0.392028480768,-0.300407528877,-0.0039382763207,0.0723971650004,-1.01751923561,0.250895708799,-0.392414540052,-1.07414352894,-0.00168278813362,-2.1145761013,0.502149999142,0.453901290894,0.692168653011,-2.23422002792,-1.05814898014,-3.11679983139,0.319248318672,-0.26724666357,1.07335281372,0.643244504929,-0.715750038624,0.209903120995,-0.341252356768,-0.648650050163
466,1.72509646416,-0.00719361379743,-0.513788759708,0.109829418361,-1.20764803886,-0.462834507227,0.34718427062,-0.597438693047,0.145633652806,0.430731803179,1.10251605511,0.0893421024084,-1.37609612942,-0.00124999880791,0.650614619255,-0.480709940195,-1.82278990746,-0.149520203471,-0.715149998665,0.618176937103,0.291495621204,-0.600226938725,-0.443203181028,0.827650010586,-2.20581388474,0.456073343754,0.0559000074863
6009,1.22993218899,-0.014215618372,-2.37249898911,-0.0539620667696,-0.508589208126,-0.140621215105,0.482946753502,-0.413760662079,-0.193530499935,0.474927037954,0.800123393536,0.194764465094,1.27178239822,-0.554549992085,-0.0545012801886,0.464331716299,-1.64184188843,0.911306798458,1.12300002575,0.80818849802,-0.44799476862,-0.777751028538,-0.449779897928,-0.191499978304,0.330232322216,-0.0729749873281,-0.342599987984
2309,1.79953360558,0.935361087322,0.362878620625,0.776354789734,-0.697584271431,-0.326923280954,0.45842307806,-0.194039776921,0.251367151737,-0.468858152628,-0.355388432741,-0.201647236943,-0.887185811996,0.411000013351,1.63864064217,-0.925787091255,-1.67532002926,-0.330921888351,-1.62749993801,-0.372878134251,0.884867429733,-0.253128886223,-0.614933729172,-2.87045001984,0.370955616236,-0.0558739975095,-0.297949999571
387,1.59603869915,-0.153505548835,-0.417412281036,0.537214398384,-1.25650537014,0.131109729409,0.975691437721,-0.789159536362,-0.154536321759,0.283758819103,1.26032519341,0.460016071796,1.91930067539,-1.90434992313,1.08568787575,1.24941682816,-1.83366882801,1.8573372364,1.2321999073,0.437254011631,0.684581160545,0.667813718319,0.218001380563,-0.949949979782,0.906347811222,0.845905900002,0.234849989414
3553,-0.0729321837425,-1.23714995384,-0.715248286724,0.299495071173,0.582396805286,1.55611002445,-0.708742618561,-0.252215623856,0.281241178513,0.300242692232,0.173323065042,-0.834019839764,-1.02042770386,0.698150038719,-0.344932109118,-0.299335330725,1.8125038147,-0.403165400028,-0.0913999974728,-0.568489134312,0.591026067734,1.5740326643,-0.088123947382,-0.74145001173,0.11777882278,-3.46080112457,-3.79224991798
427,2.08316278458,-0.46782374382,-0.106352716684,0.671921610832,-0.57739263773,-1.40350735188,0.706193864346,-0.459403842688,-0.024208907038,0.323270767927,-0.0608115196228,-0.218901067972,-0.307299047709,-0.668299973011,1.07839179039,-0.0184888392687,-1.22666954994,1.46345686913,-0.145950004458,-0.447163164616,-1.12923884392,0.0473805963993,-0.766059994698,-1.09714996815,-1.14270567894,-0.0845452845097,1.00499999523
5898,1.0666987896,-1.3434484005,-0.130974441767,-0.0512668192387,0.330029338598,-0.864979803562,-0.209659159184,-0.194123387337,0.416745245457,-0.614914596081,1.31146883965,-1.21249997616,-0.558650374413,1.01874995232,0.596196770668,0.469698935747,-0.398956298828,-0.266861319542,-0.0124999880791,-0.688191533089,0.22265663743,-1.02578294277,-0.667916417122,-0.329949975014,-1.51646351814,-0.362369775772,-0.492900013924
23365,0.944727122784,-0.783179223537,-0.0493175238371,1.02115106583,-0.835312604904,0.0481833480299,-0.261668503284,-0.633957743645,0.580245792866,0.0956450402737,0.823989510536,-0.0751343816519,1.49841630459,-1.18000006676,0.44198012352,-0.832398891449,-0.0369717180729,-0.999718487263,0.849300026894,-0.0362726375461,-0.1594825387,0.037377461791,-0.24417296052,0.071799993515,-0.203183472157,-0.7552267313,-0.975749969482
6657,1.36577987671,0.41207459569,-0.27098017931,0.917112469673,0.640177249908,-0.188833668828,-1.50085663795,-0.276270598173,-0.505739510059,0.308170258999,-0.526778817177,-2.50169682503,-0.0782361924648,1.28174996376,0.644539058208,-0.139199718833,2.38127470016,-0.966149449348,0.767850041389,0.00778385996819,1.55178248882,0.106295138597,-0.235957026482,0.246150016785,-0.35709503293,-0.497929304838,-0.733999967575
5054,0.0253103449941,-0.219702795148,0.380047649145,1.20427048206,0.143523067236,-1.48611414433,1.12019538879,-0.164186120033,0.041471041739,0.133012026548,-0.432704687119,-0.192774906754,-0.608852982521,-1.74259996414,1.23280262947,-0.126638531685,-1.79027366638,-0.0252447407693,5.16359996796,0.884507417679,0.0875014811754,-0.357700198889,1.09838485718,-1.41949999332,-1.08657085896,0.464811146259,0.479550004005
3108,1.72526597977,-0.422140926123,0.0988523960114,0.926750063896,-1.14677631855,-0.190676242113,-0.00705780647695,-0.316763877869,-0.344819068909,0.109763212502,-0.0976576656103,-0.0843967050314,0.867397606373,1.29675006866,0.773603260517,2.29621767998,2.21470546722,1.61954462528,0.520649969578,-0.0153315365314,-1.07944846153,2.61208248138,0.101023651659,-0.45585000515,-0.417488306761,-0.68042576313,-0.388050019741
1950,-0.502803683281,0.614864468575,-0.405739307404,0.362817883492,1.21150588989,0.624003648758,-0.577034950256,0.520864188671,-0.385575592518,0.74664503336,-0.125940561295,-0.630504906178,-1.41322207451,0.344099998474,1.33691632748,-0.704711675644,1.4658857584,-0.835978388786,-0.191049993038,0.487506002188,0.687117397785,0.279002428055,-0.663615345955,-1.16050004959,-0.326914191246,-0.410052120686,-0.702200055122
351,-0.230005264282,-0.416323155165,-0.125191658735,-0.579567909241,0.49791175127,1.14403855801,-0.0758444070816,0.505873441696,-0.0651096701622,0.443174600601,-0.662746191025,0.0266380384564,0.0408215932548,0.0390499830246,-1.47904169559,-0.527382254601,0.713706195354,-0.459976673126,1.3817499876,2.00078392029,-0.00168859213591,-0.609152019024,0.0921522825956,0.299899965525,-0.32337513566,-0.0519412010908,-0.371150016785
4846,0.379995465279,-0.761269688606,-0.022739931941,-0.97338539362,1.44468736649,-0.354697197676,-0.567574322224,0.321807056665,1.34475755692,1.46683371067,-0.0719076097012,-0.388113230467,1.93446457386,-1.13880002499,-0.105625987053,0.95711016655,-0.289043605328,2.25540494919,-0.728800058365,0.0708784461021,2.24781012535,0.610989809036,-0.900013685226,0.977500021458,-0.0759816393256,0.858273684978,0.534300029278
1452,0.541627168655,-1.28986048698,-0.683149933815,0.112533032894,0.531360924244,1.25060451031,0.0709642842412,-0.307665973902,0.707550048828,-0.442275285721,0.759073078632,-0.846553385258,-0.0785732641816,-0.848450005054,0.484246432781,0.184245958924,0.565545618534,-0.990358531475,-1.36304998398,-0.965228140354,0.0253144353628,-0.0152028799057,0.583152353764,-1.33990001678,-0.578953742981,0.231751903892,1.29060006142
4776,0.337492346764,-0.216424196959,0.241852581501,1.18872117996,1.06516432762,2.61771535873,-1.14872050285,-0.0144216418266,-0.0554641410708,0.292603939772,-0.348137706518,-0.549316644669,-1.336591959,0.554449975491,-0.0797668844461,1.63976252079,1.78105521202,-0.632438123226,-0.0957000032067,-0.204939335585,1.1749022007,1.50102341175,0.71412396431,-0.90474998951,-0.42341953516,-0.558272123337,-0.0675500035286
6908,0.7997174263,-0.33319029212,-0.164394319057,1.01376116276,-1.05055189133,-0.317170262337,0.61576038599,-0.497005671263,-0.0869483649731,-0.448714613914,-0.0565512180328,0.400204509497,-1.45038414001,-0.938899993896,1.17981791496,0.306652516127,-2.04189109802,-1.25331008434,-2.15259981155,-0.161055833101,-0.325808644295,-0.743611454964,-0.251237928867,0.266249984503,1.00322186947,-0.148351505399,0.949699997902
672,0.953824877739,-0.747285425663,-0.841511070728,1.06751286983,-0.427069872618,1.13575589657,0.835713326931,-0.528694868088,0.351993143559,0.0827972516418,0.122078739107,-0.814800918102,-0.535166621208,-0.472600013018,0.641430974007,0.277850419283,-0.689725160599,-0.422811448574,-2.04590010643,0.02847635746,-0.201488777995,-0.643646359444,-0.611934304237,-0.314350008965,-0.106470391154,0.0371155738831,0.389799982309
5710,0.64118283987,-1.38845658302,-0.82511484623,0.562863171101,-1.07785367966,-0.403392076492,0.976191520691,-0.615051448345,0.75309830904,-1.09197103977,-0.132712826133,-0.529853284359,1.3630053997,-1.86154997349,0.225133150816,-0.8674659729,-1.47870886326,-0.378261983395,-1.16295003891,-0.0216012913734,0.383257180452,-0.33891493082,0.246482431889,-0.272899985313,0.477427601814,-0.248736634851,0.85615003109
2115,2.1272444725,-0.195383101702,0.00433457642794,0.985522389412,0.811886906624,0.128845751286,-0.550718307495,0.445046752691,-0.774762094021,0.0285023339093,-0.196636497974,-0.479190766811,-0.765288949013,-0.39745002985,1.95499205589,3.80582284927,1.42411470413,0.827953994274,1.0936999321,-0.766387045383,-0.261981278658,0.00855960324407,0.718853592873,-0.687799990177,-0.15652179718,0.204134851694,0.845950007439
7015,0.896986603737,0.637098908424,-0.435064643621,0.549629807472,1.55607128143,1.21817648411,-0.0828975588083,-0.0300768017769,-0.619343400002,-0.173289567232,-0.154211431742,-0.631424546242,-0.226762861013,0.111250013113,0.581842243671,0.0370511412621,1.29954481125,-0.756953835487,0.487049996853,0.332562983036,0.570292532444,0.450956344604,-0.487241923809,0.604699969292,-0.473704457283,0.268386304379,0.0305999815464
8726,0.544878184795,-0.295275509357,0.845022141933,0.741723775864,-0.563581466675,-0.00250787287951,1.36300623417,0.343919187784,0.0602104738355,-0.167323499918,1.66038155556,0.394235253334,-0.268896639347,-0.85799998045,1.17214822769,-0.185020595789,0.20046363771,0.607007205486,-0.123500019312,-0.0957022383809,-0.103620111942,-0.2663436234,0.444182872772,0.966449975967,0.240509971976,0.0167974308133,-0.529199957848
2185,0.234223082662,-0.62256783247,-0.721230149269,0.894741117954,0.615096151829,0.745094358921,-0.747805595398,0.279704630375,-0.198851287365,-0.290407955647,-0.201155513525,-1.04626429081,0.608858883381,0.57640004158,-0.0748849436641,0.894409060478,2.22660470009,-0.400629431009,1.222900033,-0.165328621864,1.75964641571,0.893731415272,0.16969037056,-0.675750017166,-0.02797203511,-0.909353196621,-0.86779999733
3315,1.12337100506,0.389285743237,0.0669502615929,0.993691921234,-0.579315423965,-0.847911834717,0.299854665995,0.0,0.350006818771,-0.133188024163,0.331893324852,1.50657427311,0.679027855396,-1.3653999567,-0.296437650919,0.275262415409,-2.57807946205,1.3832873106,0.547699987888,-0.121760345995,0.549082994461,1.73776090145,0.000218607456191,-1.03874993324,-0.0827067345381,0.586125135422,-0.409850001335
5289,1.77896261215,-0.213357567787,-0.271292358637,0.420508414507,0.167471855879,0.431769609451,-0.502628266811,-0.175178751349,-0.184162274003,-0.462051033974,0.822224020958,-1.03202962875,-1.49935233593,1.21440005302,0.859026134014,0.206575363874,-0.0489858984947,0.850806236267,0.714500010014,-0.573089063168,0.537024259567,-0.504856824875,-0.88837826252,-1.10959994793,-0.601422548294,-0.807252943516,0.33085000515
868,0.535861551762,-0.76489841938,0.72274774313,0.232617735863,-0.0520687252283,0.0158453807235,-0.319931656122,0.346546858549,0.54803365469,-0.229215979576,-0.0433232188225,-0.0827695503831,1.37244665623,4.74889993668,0.661515474319,0.768711566925,2.92682981491,2.43850898743,0.710399985313,0.184776768088,0.165705680847,-0.396690487862,-0.347363322973,0.1412999928,0.347663462162,-0.225829988718,-2.06484985352
1677,1.46162700653,-0.193687021732,0.165080085397,0.770971179008,1.24549019337,0.295083999634,0.286048650742,-0.136007428169,-0.302220404148,-0.0977620482445,-0.297320604324,-0.247525632381,-3.12893247604,1.37024998665,-0.111665487289,0.427531450987,1.48502755165,-0.99218660593,-0.498349994421,0.329747676849,-0.126661047339,0.139547392726,-0.4677760005,0.349000006914,-0.383845567703,0.975744605064,-0.820299983025
7043,-0.764638721943,-1.17154920101,-0.562351047993,0.889701485634,0.25377419591,0.452435702085,-0.845754384995,-0.174774363637,0.028582200408,-0.0249696914107,0.498986124992,-0.270962953568,0.609709918499,1.12014997005,0.0296079218388,-0.265123575926,1.61861491203,-0.0747581347823,0.271549999714,-0.745838880539,0.0889210253954,0.633681297302,0.470442801714,0.283250004053,-0.0749897062778,-1.21508073807,-0.242699995637
5613,0.737805783749,-0.575542211533,-0.307534694672,0.798103988171,1.00876545906,0.223262280226,-0.837677419186,0.317302167416,-0.734446048737,-0.331990271807,-0.851449131966,-1.28134131432,0.250908195972,1.25765001774,1.01153278351,-0.254304736853,1.68685245514,-0.132288634777,0.587650001049,0.0308252871037,0.0611887872219,-0.491160750389,0.434334099293,-0.523100018501,-1.29492878914,-0.482244610786,-0.222899988294
595,0.308095574379,-0.717741370201,0.0845925956964,0.333911478519,-0.684079885483,-0.715722978115,0.456720620394,-0.393942266703,0.296726465225,-0.614625751972,0.296026140451,0.103190377355,0.768588900566,-0.349299997091,0.928806900978,1.53287553787,-1.2547930479,2.28505444527,-0.733699977398,-0.639163374901,-0.0899370536208,0.61353302002,0.629111647606,-0.0309000015259,0.748001933098,-0.0673494935036,-0.024749994278
4793,1.92354500294,-0.195796608925,0.896768629551,0.912953734398,0.0805999487638,-0.842500329018,-0.230027228594,-0.104448311031,-0.474311172962,0.132350564003,0.798894047737,-0.56990301609,1.51035225391,-0.239800006151,0.953100800514,0.66926831007,-0.716831564903,1.05264377594,0.75150001049,0.302607595921,-0.250017076731,0.921350777149,-0.125541329384,-0.0290499925613,1.21907532215,1.65158569813,0.130099996924
2736,1.0178296566,0.467704206705,-0.297847390175,0.959864974022,0.892278730869,1.44533956051,-0.0860009044409,0.201948642731,-0.228216782212,0.0287852697074,0.243092924356,-0.809551119804,3.58497595787,-2.69194984436,1.04593241215,0.415687084198,1.8289244175,1.04417479038,0.33805000782,-0.373852312565,0.15871617198,0.19888111949,-0.0878806114197,0.629299998283,-0.481187820435,-0.711394309998,-0.474500000477
