rid,DOS020_VCAP_6H:BRD-K71387353-001-01-1:5.04,DOS020_VCAP_24H:BRD-K71387353-001-01-1:5.04,DOS043_A375_24H:BRD-K71387353-001-01-1:5.04,DOS043_A549_24H:BRD-K71387353-001-01-1:5.04,DOS043_HT29_24H:BRD-K71387353-001-01-1:5.04,DOSBIO001_A375_24H:BRD-K71387353:10.0773,DOSBIO001_A549_24H:BRD-K71387353:10.0773,DOSBIO001_HT29_24H:BRD-K71387353:10.0773,DOSBIO001_MCF7_24H:BRD-K71387353:10.0773,DOSBIO001_PC3_24H:BRD-K71387353:10.0773,DOSBIO001_NEU_24H:BRD-K71387353:10.0773,DOSBIO001_NPC_24H:BRD-K71387353:10.0773
30849,-0.17638272047,-2.05257678032,-1.43926942348,1.28930008411,1.09403026104,0.282587856054,-0.00946655869484,0.964171648026,-0.0364173352718,-0.584934830666,1.66420006752,-0.189040258527
1454,2.25462198257,-1.46299695969,-2.87365889549,-2.42954993248,1.53175926208,-1.04016935825,-0.636903524399,-0.245381116867,2.4922542572,-0.258559793234,-0.516449987888,-0.0298182293773
6500,-1.23941242695,-0.033870652318,0.657774329185,-0.470849990845,-1.73818969727,-0.0252585038543,0.766108036041,-0.842045664787,-1.06555485725,0.329488754272,-1.13074994087,-1.14135742188
5627,0.57156419754,-1.27139317989,1.6869969368,1.69895005226,-0.591449558735,0.0717134252191,1.43130111694,0.0257450640202,-0.938305258751,-0.378943622112,-1.78865003586,-0.31617590785
5715,-0.298641502857,-0.902242541313,0.579181969166,0.156349956989,4.07298135757,0.446029126644,1.90568053722,-0.433113515377,-1.76242923737,0.459160983562,-1.06654989719,-0.725363254547
4791,3.16646170616,-1.03081178665,-0.363282084465,-0.941599965096,1.59604620934,0.473305135965,-0.10048301518,0.907075226307,1.16405940056,-0.26442310214,0.284799993038,-0.646919429302
56924,-0.0666875839233,-0.194341376424,1.03131973743,-0.445050001144,0.387098014355,-0.20282740891,1.13569951057,0.103996351361,0.447378396988,0.251882523298,1.64700007439,-0.787418603897
2690,-0.0116090923548,0.808889746666,2.18267011642,1.24220001698,1.04593741894,-0.294169157743,0.220272302628,0.0709179788828,-0.120297342539,-0.506149888039,0.6332000494,-0.6979342103
1019,-1.00543034077,0.0518628358841,0.940455317497,1.02009999752,0.421116232872,0.650362730026,-4.67514896393,-0.887708187103,-0.552006006241,0.512707471848,-2.33010005951,1.07012796402
51422,0.254981815815,-1.07789826393,0.469446122646,-1.31200003624,2.00700831413,0.335827291012,1.44708824158,0.0654802322388,0.632588982582,-0.433373093605,2.07025003433,-0.599588990211
5788,0.0477968305349,-0.652667164803,-0.0332463532686,-0.990299940109,1.37927699089,-0.212784945965,-0.959526717663,0.264074534178,0.364545047283,-1.05254495144,-0.694499969482,-0.179704248905
6709,0.574672341347,0.197470963001,-0.213365316391,0.240399956703,-0.606811106205,1.1115834713,1.15375649929,-0.0215859562159,1.06332683563,-0.600352287292,1.85804998875,-0.790392875671
1277,-0.378646492958,1.12689614296,1.38611245155,-0.209999993443,1.76555299759,-0.926706075668,0.456719338894,0.786706387997,-1.00662124157,0.0229333378375,0.0436000227928,-0.629599034786
993,-1.2204965353,1.04268264771,1.6527889967,-0.226200014353,-1.39941906929,-0.207211613655,-0.000681705772877,-0.197407066822,-0.0318733453751,0.113559946418,-3.37295007706,-0.297644197941
7157,0.373913168907,-1.83717179298,0.841468930244,-0.748800039291,-1.220230937,0.338083267212,-4.7594499588,1.12131309509,-0.452949404716,-0.185564130545,0.252550005913,0.319381594658
1958,-0.799577951431,-0.671410381794,0.569445312023,-0.377749979496,1.46644151211,0.338537931442,0.0468230247498,0.798827111721,-0.344819366932,0.541190445423,1.18505001068,-0.24472913146
4582,-0.245514541864,-0.582022190094,0.901413798332,-0.701049983501,0.7157984972,0.487366706133,-1.27732253075,0.330815345049,-0.802615702152,0.236459866166,0.591099977493,-0.686523914337
9212,-0.0792010873556,0.372495174408,-3.57459497452,-0.904249966145,2.40776014328,0.34897980094,0.0973763167858,-0.571570932865,-0.0822398215532,-0.850551724434,0.51265001297,1.0234644413
8440,0.225165620446,-0.0222845450044,0.631458520889,0.702299952507,0.787776052952,0.213322386146,-0.153435558081,-1.41844022274,0.797462403774,-0.36053031683,-2.68919992447,0.386897206306
6790,-0.583256959915,-0.618566453457,0.932289779186,1.00594997406,1.37926137447,0.514080524445,1.27074861526,0.5838996768,-0.306154072285,0.458945214748,-0.19574996829,-0.322650104761
8851,0.162556245923,0.0506029725075,1.29272913933,-0.64050000906,1.96010649204,-0.540325045586,-1.20755362511,-0.0551979541779,-1.11759829521,-0.476602971554,-1.65170001984,-0.547928154469
2534,-0.678774535656,-0.346799045801,-0.569525301456,-0.824699997902,1.65188908577,0.332494974136,-0.514871716499,0.189181685448,0.0261818617582,-0.183934241533,-1.50104999542,0.347995817661
4893,0.0530073344707,-0.826576054096,-0.113711364567,-2.34584999084,4.18963193893,0.778484761715,1.18366873264,0.152863949537,0.28300255537,0.450263619423,2.42834997177,0.504634916782
665,-0.742656350136,0.0944165289402,-1.41390216351,-1.09494996071,-0.754231572151,-0.985019803047,0.437882483006,0.382303804159,-0.533019006252,-0.559525728226,-3.06539988518,-1.94039726257
4313,0.797227501869,0.532641410828,-1.94765555859,-0.481900006533,2.74936246872,-0.217922523618,-1.89476132393,-0.213614210486,1.71031570435,0.0853194594383,1.26515007019,0.562638401985
1022,-0.181089639664,-1.45222496986,2.98874807358,0.497600018978,-1.76805353165,-0.640708506107,-1.30232560635,-1.3840059042,-0.871324896812,-1.2058172226,-1.32050001621,-1.01058542728
5880,0.0172237455845,-0.482488632202,0.475795149803,1.70465004444,1.52469873428,-1.14789533615,0.869605720043,0.464763104916,0.648445367813,-0.637603878975,0.391099989414,0.705347537994
3162,-0.196442484856,2.31096625328,0.779241323471,0.7988499403,-0.583149969578,0.288618683815,0.630211532116,0.195803642273,-0.528651833534,-1.18649530411,1.58914995193,-1.7651386261
1282,1.5414403677,0.135187193751,0.503639161587,-0.713349997997,1.48714268208,-1.49651491642,-1.18689978123,-0.591987848282,1.2284014225,-0.748134315014,-1.09870004654,-0.464619785547
3383,-0.336772501469,-0.302963942289,2.02355957031,-1.16849994659,2.81700110435,0.142447203398,2.03853487968,0.417632251978,1.00889241695,-0.486894607544,1.2283500433,-1.4263831377
727,0.310178816319,-0.230904191732,-0.397567272186,0.441999971867,5.96928834915,-0.16466063261,0.921544134617,0.506943404675,1.47729182243,1.06655573845,3.0272500515,0.933664262295
4792,1.76794075966,0.379781335592,-0.677040696144,1.34200000763,-0.566186368465,0.16325622797,0.123750425875,0.777894020081,0.433708190918,-0.511314690113,0.601099967957,-0.109757646918
4794,0.779298961163,-0.0642619282007,-0.966311693192,-0.320699989796,0.580370426178,-0.519044935703,-1.45443844795,-0.168869405985,1.77251887321,0.0763533115387,2.00454998016,0.410813391209
902,0.0904780030251,-0.472174882889,-1.27118980885,-0.516399979591,1.74254620075,-0.541332781315,-1.07658469677,-0.990588784218,0.339729189873,-1.14623141289,1.16685009003,0.0811293870211
8091,-0.8947275877,0.31432184577,-1.61666500568,0.277050018311,1.39851021767,-0.0641697049141,1.68559169769,0.56236243248,0.813365340233,0.341037392616,-0.593649983406,0.284892350435
3486,-1.33280515671,0.561844825745,-0.822031438351,-0.123450011015,0.703656435013,-0.819734096527,0.678110599518,-0.301881372929,0.863802373409,-1.46827948093,-0.070999994874,-1.3782595396
10818,0.482114046812,-0.493775427341,-1.46802306175,-0.780550003052,-1.06181693077,-0.198884144425,-0.617188811302,-0.378511637449,1.08147764206,-0.790909469128,1.38384997845,0.554022550583
3454,-0.244237288833,-0.828421354294,-3.48579263687,-2.23184990883,1.02404892445,-0.896151959896,-1.83351278305,-0.199631929398,1.1733828783,0.0517887175083,1.05184996128,0.752521693707
4282,-2.37567090988,-0.359469592571,-0.164501473308,-0.352500021458,-3.71129512787,-0.594538867474,0.665465891361,-0.47439968586,-0.427605181932,0.451271444559,-0.354700028896,-0.217422097921
1605,-1.18172109127,0.351872563362,0.51256531477,0.690799951553,-0.535783708096,-0.245377242565,1.24679350853,0.731509685516,-1.26250207424,0.345930278301,-0.698400020599,0.158947974443
10644,-0.230702593923,2.27730751038,-0.444829016924,-1.23210000992,-0.220327287912,-0.356266438961,1.93471288681,0.189477056265,-0.794139564037,-0.0431338921189,-2.77614998817,-0.410655021667
2065,0.462964147329,-0.0633933544159,0.85740673542,-1.12199997902,0.237347558141,0.859412074089,0.307611525059,-0.110547721386,-0.795488357544,0.659339129925,2.19029998779,0.393461376429
8321,0.725672543049,-0.162347257137,-0.340731918812,-0.822499990463,2.84751701355,0.265419661999,-1.60582840443,-0.376524925232,0.657798290253,-0.425167769194,-1.14635002613,0.0687659978867
8503,0.596464157104,-0.936131298542,-0.320924937725,-0.74019998312,0.600527763367,-0.950474977493,-0.394978135824,0.372056216002,0.0819125473499,0.612584650517,-0.433799982071,-0.0172275453806
7027,-0.163444072008,-0.710549473763,0.858081817627,-1.56725001335,-1.31185936928,0.837525069714,-0.502095997334,0.608188867569,0.945210695267,0.34659665823,-1.93930006027,-0.829764604568
6850,1.80595827103,-0.302264422178,-0.704979121685,-1.07685005665,0.0885887742043,-0.738784909248,-1.12378096581,0.220653668046,1.57441544533,-0.091526299715,1.05615007877,0.0158081017435
1978,-1.13133406639,-1.49459600449,0.764933228493,-1.0991499424,-0.0548491179943,0.204268246889,-0.0471891015768,-0.918140769005,-1.81102991104,-0.535904943943,-2.17274999619,0.270182400942
896,1.54877197742,2.57767963409,0.582421660423,1.59769999981,-2.646017313,0.229172155261,0.450622737408,0.455509066582,-0.898101866245,0.270810931921,-2.00925016403,-0.67607820034
5777,-0.286017596722,1.19055402279,-0.536172926426,-1.54200005531,0.459632992744,-0.477439582348,-0.195109695196,-0.606969177723,0.177979633212,-0.661596417427,0.669200003147,-0.264270454645
1846,-1.42327165604,-0.792213022709,-0.789781987667,1.41650009155,-0.589064002037,-0.462543100119,-0.110532552004,0.171331673861,-0.757862150669,0.899852395058,-0.203349992633,-0.902677118778
5925,-0.500907123089,0.425336539745,-0.970900177956,-2.7446501255,0.57254743576,0.90065407753,-0.493070155382,-0.961206376553,0.079820394516,0.225674659014,0.330049991608,-0.464931756258
142,-1.2489900589,-0.600896060467,0.0190898999572,0.0813999921083,-1.41089034081,-0.170544728637,0.583332180977,1.43582391739,-0.846890091896,0.181304931641,-1.79940009117,0.556065201759
1021,-0.423858910799,-0.59261482954,-0.523363828659,-0.227050021291,-0.542686581612,0.651386857033,0.964284658432,0.365020811558,-0.509279489517,-1.17376685143,0.114550001919,0.526465177536
5699,0.111867845058,-0.50494658947,-0.295750170946,-0.987350046635,-0.0513242781162,0.803929686546,0.0277235507965,0.100220121443,1.27702522278,-2.04030919075,-0.776699960232,-0.838537096977
8061,0.696651339531,0.1894941926,0.145514160395,0.743400037289,-0.785096764565,-0.234795451164,0.322859287262,-0.718514561653,0.401911795139,-2.99416708946,1.85409998894,-0.00408469326794
1870,0.23886936903,-0.474247157574,-0.425636440516,-3.11485004425,0.821629881859,0.45678037405,-0.601795554161,-0.551106512547,-0.220514506102,-0.500538051128,-0.0582000017166,0.0783261656761
1398,0.254440993071,-0.763955712318,-2.87171840668,-2.0233502388,-3.65248584747,-0.144261419773,0.707651555538,-4.00542354584,-0.860477805138,-3.41091966629,-0.647650003433,-0.0435466244817
3312,-1.16709494591,-0.37503439188,0.472349047661,0.620850026608,-3.66179156303,0.381248325109,1.16527605057,0.508211731911,-0.670730531216,0.152593553066,0.789500057697,0.308960258961
891,-0.350976228714,-0.619528710842,0.164293915033,0.166999995708,0.796394050121,0.527255058289,-0.510969877243,0.272246301174,0.56371563673,0.184423238039,1.04690003395,0.639678180218
4775,0.692733287811,-1.26641249657,-0.602808773518,0.267049998045,0.82193416357,-0.778339743614,-0.231240317225,-0.0510548055172,0.983744263649,4.15878868103,2.86299991608,0.301049590111
5111,-0.597324132919,0.882403790951,0.294744610786,-0.819500029087,-3.45645856857,-0.268016755581,0.672333955765,-1.43546724319,-0.0875172540545,-3.15562057495,-1.45885002613,-0.43041998148
5696,-2.55907821655,-3.61274290085,-0.395154714584,-0.830150008202,-3.97120141983,-0.915398776531,-0.887232840061,-1.99851095676,-0.171990573406,-0.0598989464343,0.656100034714,-0.929790854454
5588,2.8514752388,-0.475979924202,0.394128680229,0.865850031376,-2.50102949142,-0.57456278801,4.43054056168,-0.586803019047,0.499941438437,-0.351629316807,-0.231450006366,-0.130675166845
6839,-0.704590260983,-0.480602055788,0.852442085743,-1.20105004311,1.17968952656,-0.254766583443,1.01265323162,0.337193191051,-0.92204105854,0.143937543035,-1.17425000668,-0.89478212595
329,-1.39375925064,-1.11845016479,0.389998108149,1.54509997368,-0.182547092438,0.135794579983,-0.0121102184057,0.806126773357,-1.00920546055,-0.653594791889,-0.329600006342,0.881912827492
5058,0.253717303276,0.753115534782,0.301967293024,1.14775002003,-0.971783578396,0.0489796102047,0.016320258379,-0.439756840467,2.40977597237,-0.023950740695,0.433349996805,0.717851340771
998,1.76366567612,-0.582403421402,0.585016787052,0.532299995422,-1.12738668919,1.01560664177,0.447514802217,-3.69923877716,-0.560400366783,-0.113333880901,0.787000000477,0.536467552185
9134,-1.43945503235,-1.22666501999,-0.169017970562,-0.307949990034,1.80439186096,0.312133789062,0.213427573442,-3.3192024231,0.420935124159,-1.15548324585,-0.799049973488,0.246129363775
6616,0.216424912214,-0.261034190655,0.449042260647,0.494649976492,4.93250846863,-0.407675415277,0.398472636938,0.818232893944,0.0751019865274,0.367645919323,1.27955007553,0.248130202293
5223,0.669395685196,0.0656416714191,0.486762404442,-0.927100002766,-2.41517829895,0.483598172665,-0.110502533615,-0.448293268681,-0.857321083546,0.294557362795,-0.731999993324,0.313846945763
4690,0.712530016899,0.027388125658,0.0690217092633,0.0560999959707,0.111072465777,1.70328390598,-0.121586114168,-3.75548291206,-0.716183304787,-0.610420942307,0.879999995232,1.21821606159
958,0.589310705662,-0.026576410979,-0.497862964869,-1.25609993935,1.97821485996,-0.747650921345,-1.35386252403,-0.158538639545,0.286939918995,0.381064385176,2.19860005379,0.816610515118
1616,0.168911933899,0.300818711519,0.107962988317,2.11570000648,-0.786284685135,-0.58028948307,-0.341923713684,-0.617397665977,-1.13434958458,-1.26544237137,2.48265004158,0.515636563301
991,-1.18704903126,-0.245132744312,-0.000823871348985,-0.766900002956,-8.82127952576,0.0,0.48131993413,0.333594620228,-0.687355935574,0.670349597931,-0.310100018978,-1.17889106274
6347,-0.0702543333173,0.0437669679523,-0.554899573326,-0.0905999988317,3.15599060059,0.565484344959,0.749308884144,-0.0229802727699,2.79118943214,0.327847778797,3.47480010986,1.21579301357
