rid,MUC.CP002_MCF7_6H:BRD-K28288650-001-01-5:9.9075,MUC.CP002_MCF7_6H:BRD-K28288650-001-01-5:3.3025,MUC.CP002_MCF7_6H:BRD-K28288650-001-01-5:1.1008,MUC.CP002_MCF7_6H:BRD-K28288650-001-01-5:0.3669,MUC.CP002_MCF7_24H:BRD-K28288650-001-01-5:9.9075,MUC.CP002_MCF7_24H:BRD-K28288650-001-01-5:3.3025,MUC.CP002_MCF7_24H:BRD-K28288650-001-01-5:1.1008,MUC.CP002_MCF7_24H:BRD-K28288650-001-01-5:0.3669,MUC.CP002_NKDBA_24H:BRD-K28288650-001-01-5:9.9075,MUC.CP002_NKDBA_24H:BRD-K28288650-001-01-5:3.3025,MUC.CP002_NKDBA_24H:BRD-K28288650-001-01-5:1.1008,MUC.CP002_NKDBA_24H:BRD-K28288650-001-01-5:0.3669
5720,-0.0162666365504,-0.301723927259,-0.172200024128,-1.36820912361,2.06547570229,-0.0258000046015,0.699352622032,0.474366664886,0.36519998312,0.348897606134,-0.119594566524,-0.603969931602
466,-1.81790006161,-0.823005139828,-0.111633338034,0.254937112331,-0.506695449352,0.994966685772,1.93520438671,0.810833334923,-0.046649992466,-1.31615018845,-0.43712246418,-0.27386868
6009,-0.157966673374,-0.262900173664,0.00346666947007,-0.629627883434,-0.277585089207,0.104233324528,-0.388015091419,-0.473700016737,-0.504625022411,-1.06002259254,-0.949144005775,-1.24972772598
2309,0.696033358574,0.0448220893741,0.478833377361,0.139661952853,-0.0486187189817,0.144766688347,-0.189520269632,-0.0866000130773,-0.196325004101,-0.29130512476,-0.760238826275,-1.78789901733
387,0.0270666629076,-0.17344853282,0.403800010681,0.0744901299477,0.640200912952,0.331733345985,-0.228462263942,0.163666665554,-0.283699989319,-1.0693461895,-0.339919090271,-2.09209251404
3553,1.01386666298,1.51877391338,-0.561633348465,0.137630492449,-0.352972209454,-0.245266675949,-0.945738792419,0.0972332954407,0.262874960899,2.58649539948,1.73269462585,1.86558699608
427,-0.32366669178,-0.311799407005,0.334600031376,0.268470227718,-0.279739677906,-0.119666673243,-0.456353217363,-0.0154000073671,0.157999992371,0.707604825497,0.422826170921,0.316631317139
5898,-0.375333368778,-0.350728034973,0.910866677761,0.599989950657,-0.652051746845,0.428900003433,0.872865557671,0.402766704559,-0.67040002346,1.0638654232,0.472693413496,0.195546209812
23365,-0.374033361673,-0.148117125034,0.134566664696,-0.205874323845,-0.617041230202,-0.0965333282948,0.135648101568,0.813066661358,-0.957475066185,0.146555423737,-1.27758812904,-1.21935117245
6657,-0.537133336067,0.387587100267,-0.900100111961,0.262582957745,-0.32755279541,0.222966685891,-0.931151032448,0.14310002327,0.78792488575,2.26875042915,1.74186038971,3.21327352524
