rid,CPC014_A375_6H:BRD-U73238814-000-01-7:10,CPC014_A549_6H:BRD-U73238814-000-01-7:10,CPC014_A549_24H:BRD-U73238814-000-01-7:10,CPC014_ASC_24H:BRD-U73238814-000-01-7:10,CPC014_HA1E_6H:BRD-U73238814-000-01-7:10,CPC014_HCC515_6H:BRD-U73238814-000-01-7:10,CPC014_HEPG2_6H:BRD-U73238814-000-01-7:10,CPC014_HT29_6H:BRD-U73238814-000-01-7:10,CPC014_MCF7_6H:BRD-U73238814-000-01-7:10,CPC014_MCF7_24H:BRD-U73238814-000-01-7:10,CPC014_NEU_24H:BRD-U73238814-000-01-7:10,CPC014_NPC_24H:BRD-U73238814-000-01-7:10,CPC014_PC3_6H:BRD-U73238814-000-01-7:10,CPC014_PC3_24H:BRD-U73238814-000-01-7:10,CPC014_PHH_24H:BRD-U73238814-000-01-7:10,CPC014_SKB_24H:BRD-U73238814-000-01-7:10,CPC014_VCAP_6H:BRD-U73238814-000-01-7:10,CPC014_VCAP_24H:BRD-U73238814-000-01-7:10,LJP001_BT20_6H:BRD-K24515980-001-01-6:10,LJP001_BT20_6H:BRD-K24515980-001-01-6:2,LJP001_BT20_6H:BRD-K24515980-001-01-6:0.4,LJP001_BT20_6H:BRD-K24515980-001-01-6:0.08,LJP001_BT20_24H:BRD-K24515980-001-01-6:10,LJP001_BT20_24H:BRD-K24515980-001-01-6:2,LJP001_BT20_24H:BRD-K24515980-001-01-6:0.4,LJP001_BT20_24H:BRD-K24515980-001-01-6:0.08,LJP001_HS578T_6H:BRD-K24515980-001-01-6:10,LJP001_HS578T_6H:BRD-K24515980-001-01-6:2,LJP001_HS578T_6H:BRD-K24515980-001-01-6:0.4,LJP001_HS578T_6H:BRD-K24515980-001-01-6:0.08,LJP001_HS578T_24H:BRD-K24515980-001-01-6:10,LJP001_HS578T_24H:BRD-K24515980-001-01-6:2,LJP001_HS578T_24H:BRD-K24515980-001-01-6:0.4,LJP001_HS578T_24H:BRD-K24515980-001-01-6:0.08,LJP001_MCF10A_6H:BRD-K24515980-001-01-6:10,LJP001_MCF10A_6H:BRD-K24515980-001-01-6:2,LJP001_MCF10A_6H:BRD-K24515980-001-01-6:0.4,LJP001_MCF10A_6H:BRD-K24515980-001-01-6:0.08,LJP001_MCF10A_24H:BRD-K24515980-001-01-6:10,LJP001_MCF10A_24H:BRD-K24515980-001-01-6:2,LJP001_MCF10A_24H:BRD-K24515980-001-01-6:0.4,LJP001_MCF10A_24H:BRD-K24515980-001-01-6:0.08,LJP001_MCF7_6H:BRD-K24515980-001-01-6:10,LJP001_MCF7_6H:BRD-K24515980-001-01-6:2,LJP001_MCF7_6H:BRD-K24515980-001-01-6:0.4,LJP001_MCF7_6H:BRD-K24515980-001-01-6:0.08,LJP001_MCF7_24H:BRD-K24515980-001-01-6:10,LJP001_MCF7_24H:BRD-K24515980-001-01-6:2,LJP001_MCF7_24H:BRD-K24515980-001-01-6:0.4,LJP001_MCF7_24H:BRD-K24515980-001-01-6:0.08,LJP001_MDAMB231_6H:BRD-K24515980-001-01-6:10,LJP001_MDAMB231_6H:BRD-K24515980-001-01-6:2,LJP001_MDAMB231_6H:BRD-K24515980-001-01-6:0.4,LJP001_MDAMB231_6H:BRD-K24515980-001-01-6:0.08,LJP001_MDAMB231_24H:BRD-K24515980-001-01-6:10,LJP001_MDAMB231_24H:BRD-K24515980-001-01-6:2,LJP001_MDAMB231_24H:BRD-K24515980-001-01-6:0.4,LJP001_MDAMB231_24H:BRD-K24515980-001-01-6:0.08,LJP001_SKBR3_6H:BRD-K24515980-001-01-6:10,LJP001_SKBR3_6H:BRD-K24515980-001-01-6:2,LJP001_SKBR3_6H:BRD-K24515980-001-01-6:0.4,LJP001_SKBR3_6H:BRD-K24515980-001-01-6:0.08,LJP001_SKBR3_24H:BRD-K24515980-001-01-6:10,LJP001_SKBR3_24H:BRD-K24515980-001-01-6:2,LJP001_SKBR3_24H:BRD-K24515980-001-01-6:0.4,LJP001_SKBR3_24H:BRD-K24515980-001-01-6:0.08
5720,-0.228819936514,1.25577521324,1.12587022781,-0.285856217146,0.297252237797,-0.29877269268,0.257572680712,0.212480798364,-0.0810749679804,0.458586007357,-0.36519998312,-0.446155667305,0.125123873353,0.567582845688,-0.925311982632,0.141441822052,0.200410887599,-0.284661322832,0.19387255609,-0.228008806705,0.0755820870399,0.0268399491906,-0.794568181038,-0.505611240864,-0.436370313168,0.130887389183,-0.801526486874,-0.0667563080788,0.133459940553,-0.608376562595,0.292485594749,0.352832019329,0.0404197573662,0.427717030048,-0.446377426386,-1.37176513672,-1.05984997749,-0.655666530132,-0.982807993889,-0.569619834423,-0.761395394802,-0.451126873493,0.228561758995,-0.326392591,-0.693161249161,0.722052395344,-0.413450032473,-1.39829993248,-0.392850011587,0.182500034571,-1.05129528046,-0.432351231575,0.642270863056,-0.0218417346478,0.00416566431522,-0.344977617264,-0.0496289208531,0.267845928669,-0.478268682957,0.258390069008,-0.676822662354,-2.89153933525,0.00024326145649,0.550180673599,0.443846702576,-0.0779038220644
466,0.242636442184,0.541522204876,-1.17712068558,1.1586073637,0.575255155563,0.548444211483,0.0631328225136,-0.463639587164,0.568144798279,0.744135975838,1.02830004692,-1.54490995407,-0.113159149885,-0.450382530689,0.243390113115,0.576245486736,0.0285633206367,0.297534167767,0.0743705108762,0.807734549046,0.507340371609,0.229121014476,-0.143062978983,-0.722915709019,-0.577347159386,-0.283003538847,-0.950899541378,0.0741854012012,-0.249566674232,-1.74691438675,-0.505002737045,0.211086094379,-0.324058681726,0.709514915943,0.482512325048,-0.102222323418,-1.11874997616,-0.493555694818,-0.287988513708,-0.163879215717,-0.767688572407,0.246147423983,0.22267369926,-0.116144195199,-0.67934602499,-0.00258264644071,0.268400013447,0.553299963474,0.24034999311,0.522350013256,0.270210027695,-0.765688836575,0.129069685936,0.463757514954,0.582382261753,0.0521997511387,0.192838057876,0.507823944092,0.392567813396,0.404309868813,-0.0359632372856,0.471385270357,-0.22813038528,0.317119121552,-0.120476379991,-0.259869813919
6009,0.0594004690647,0.811966300011,-0.323675006628,-0.518364489079,-0.358109891415,-0.291410267353,0.88714325428,-0.659003376961,-0.203061670065,-0.291169762611,0.844350039959,-0.250465095043,-0.366609215736,0.0292518734932,0.568363368511,-0.178273454309,0.0400099903345,-0.956865251064,-0.151773497462,-0.0311493352056,-0.471311241388,-0.268564552069,-0.744765162468,-0.233488589525,-0.621502578259,-0.460374951363,0.102648124099,-0.764184117317,-0.0643552467227,-0.206620842218,-0.0695774257183,0.341252803802,-0.217867821455,0.266962140799,-1.05174303055,-1.32810783386,-0.269950002432,-2.81167960167,0.10720230639,-0.362035870552,-0.40690818429,-0.557069301605,-1.1637018919,-0.40705126524,-0.0253152996302,-1.42908060551,0.288800001144,-0.0314500033855,0.39154997468,-0.0271999835968,-0.258502185345,-2.65735077858,0.0850427225232,-1.83950614929,-1.36307692528,0.287029534578,-0.499000906944,-0.194117695093,-1.30847144127,0.15970313549,-0.453333884478,-0.227973416448,-2.07605814934,-0.876291036606,-0.164601683617,-0.463092178106
2309,0.430713891983,1.69101572037,0.41797414422,-0.155053704977,-1.05371689796,-0.193630442023,0.136004030704,0.171378359199,-0.716239094734,0.101156011224,1.37810003757,0.454677581787,0.532934725285,-0.0254464559257,0.34847253561,-0.314792066813,-0.0715028345585,1.35930907726,-0.241080269217,-0.628028333187,-0.0873840302229,0.802850604057,-1.02889466286,-1.10816991329,-0.00293986871839,0.407350957394,0.222026288509,-0.724368095398,0.091362118721,-0.949638426304,-0.107500642538,0.0134820342064,-0.0597719997168,0.88459956646,-0.508452057838,-0.44318908453,-0.463750004768,-0.18716275692,0.827128767967,-0.268649101257,-0.312630742788,0.244024127722,-0.688254058361,0.220212012529,-4.45665359497,-0.0326411165297,-0.618499994278,-5.10204982758,-0.0843000039458,0.474500000477,-0.0952947437763,-0.28600871563,0.801244974136,0.470926225185,-0.0045999288559,-0.115102812648,0.361301392317,-0.385081827641,0.862661063671,0.371247768402,0.0742800533772,0.140855073929,1.34479212761,0.447453230619,-0.675486564636,0.741047978401
387,-0.334880053997,0.84379285574,0.294113695621,-0.812602758408,-0.206003844738,0.168937519193,-0.141285434365,-0.853745162487,0.271862000227,-0.188228189945,-1.17429995537,-0.557667851448,-0.0788422673941,-0.91403311491,-0.75688803196,-0.244121462107,-1.26711952686,-0.655840694904,-0.332076489925,0.302243888378,-0.0285175591707,-1.00444841385,-1.28144872189,0.619602501392,-0.102318704128,0.0884106084704,-0.633378565311,0.362315237522,0.772845387459,-0.614374756813,0.321446299553,0.0583368837833,0.21128860116,1.12130236626,-1.79264569283,-1.51946663857,-1.40144991875,-0.867351531982,0.705823123455,-2.48682808876,0.072177529335,0.045300476253,-0.34504082799,-0.273737311363,0.393854856491,-0.720356583595,-0.393999993801,-0.382250010967,0.701150000095,0.0268499851227,-0.0640912503004,-0.309254556894,-0.198144078255,-0.773298919201,-0.554389357567,0.282153278589,-0.0973518490791,0.0951096713543,-1.18655490875,-0.557265281677,-1.02188944817,-0.90088891983,-0.537443637848,-0.291418403387,0.0812294483185,-0.740301430225
3553,-2.38986372948,-0.0843389630318,0.55253225565,0.206364899874,-1.08886015415,0.511174738407,0.106177970767,0.520694494247,0.0947886928916,-0.458658695221,-0.0262999981642,0.39332768321,-1.54856777191,-0.41442668438,-0.262381732464,0.00974716246128,1.29559588432,0.688126683235,-0.568688035011,-0.499568611383,-0.500280380249,-0.295556902885,1.4061909914,0.938472986221,-1.03852629662,-0.83309596777,1.20147585869,0.585344731808,-0.380348801613,1.24988007545,0.071752935648,-0.209606766701,-0.446562081575,-1.07184052467,-0.73258793354,0.245685815811,0.201099991798,1.0119125843,-0.726007163525,0.780412733555,0.167481079698,-0.26845279336,1.05589616299,1.2008343935,0.376367747784,0.927082896233,0.060849994421,0.362900018692,-0.282000005245,0.389699995518,0.665502071381,0.313136577606,-1.21613526344,-0.376138687134,0.283333212137,-0.636262178421,-1.24553537369,-0.942955851555,-0.0171193480492,0.417772859335,1.28222727776,0.0580390170217,-0.0391165241599,-0.0255169123411,0.178917229176,2.59857130051
427,0.284712642431,0.658528745174,0.269236296415,-0.651066124439,0.24179802835,0.484673172235,-0.111789047718,0.444996595383,-0.158723115921,0.148963332176,2.00964999199,-0.0270641446114,0.233936160803,0.323728919029,0.351583808661,0.444702416658,0.373092800379,0.427155911922,-0.0130415633321,0.17611554265,-0.609335422516,-1.23250627518,-0.259303659201,-0.0666757002473,-1.1343613863,-0.46645283699,-1.14905250072,-1.99695658684,-1.12920284271,-1.41020584106,-1.39452314377,-2.20880317688,-0.591551303864,-0.742897331715,-0.204112842679,-0.305895328522,-0.639100015163,-0.811328291893,-0.0876506567001,-0.0959341675043,-0.239828824997,-0.269990056753,-0.387403398752,-0.0497088730335,0.362767368555,0.782165467739,-0.30680000782,0.957050025463,-0.889699995518,-0.493100017309,0.570933640003,0.519427061081,-0.757273375988,-0.782574355602,0.736068308353,0.33944401145,0.84780216217,0.840159296989,0.16028226912,1.24006044865,0.830797314644,0.472893238068,0.00873644277453,-0.302883386612,-0.508824288845,0.00231655687094
5898,0.295927584171,0.74139302969,0.456969857216,-0.222700893879,-0.140592724085,0.160812437534,-0.445746392012,0.46833729744,0.0489342361689,-0.646441936493,-0.0951999872923,-0.264568865299,-0.21328908205,-0.72742497921,0.978384792805,0.466039061546,1.26156079769,0.561898291111,-0.331505358219,0.383607625961,0.618637919426,0.100526377559,-0.263514876366,0.192958772182,0.493175625801,0.76164829731,-0.62863612175,0.0234018117189,0.201060950756,-0.295079439878,0.712625741959,0.149228647351,0.199285924435,-0.26403516531,0.103591293097,0.799243509769,-0.328050017357,-0.173363059759,0.137089788914,-0.134580343962,0.276597708464,-0.314022660255,1.02871382236,-1.43303096294,0.642699956894,-0.367888689041,1.04264998436,0.0478499978781,0.821050047874,-0.28180000186,-0.671414792538,-0.741539120674,-0.296946883202,-1.8785378933,0.134246170521,-0.175538629293,-0.629863202572,0.0659265220165,1.01866543293,-0.00174504518509,0.328808367252,-0.490457981825,1.11626291275,0.572354435921,0.755046725273,-0.0315545797348
23365,0.0435647591949,0.288890600204,-0.0448373109102,0.761425077915,0.271970361471,0.0596505254507,-0.146320179105,-0.302577763796,0.00140227749944,-1.2279958725,-0.12215000391,0.513896405697,0.208350375295,-0.52071750164,0.122567489743,0.220420405269,-0.0171433333308,-0.0951518565416,-0.359527915716,0.153297275305,-0.435500830412,-0.094016045332,-0.190086618066,0.184716761112,0.0239910855889,0.376984387636,-0.42655313015,-0.627340614796,1.28639817238,-0.240073353052,0.570837497711,-0.639185547829,-0.400134086609,-0.811481833458,0.439422756433,-0.00512699782848,0.598675012589,0.418976634741,-0.881486833096,-0.544420361519,-0.185148745775,-0.215320408344,0.530585229397,-0.377422422171,1.28071117401,-0.412519007921,-0.176849991083,-0.437550008297,0.653049945831,0.481900006533,0.50136089325,0.454462081194,-0.336444437504,-0.162231892347,0.29478675127,-0.20160728693,-0.238938897848,0.324005424976,-0.195498868823,-0.687583327293,-0.575515508652,-0.65858310461,-0.698560595512,-0.312321990728,-0.212498664856,-0.918382167816
6657,-0.865876376629,-0.266853034496,0.124397061765,-0.763744115829,-0.356568425894,-0.0256300382316,-0.357537150383,0.500313401222,-0.608407020569,-0.714561998844,-0.585600018501,-0.715474069118,-0.708321690559,0.26375374198,-0.135626882315,0.0372503697872,0.791528761387,-0.301931500435,-0.354802697897,-0.489192008972,-1.38624000549,0.0216589719057,0.922828316689,0.33410692215,-1.01780676842,-0.94805842638,1.62978243828,0.39405310154,-0.199181005359,0.76566439867,-0.796751022339,-1.08697366714,-0.420924186707,-1.27957987785,1.05965209007,1.11215746403,0.417124986649,0.998534917831,-0.807193636894,-0.0458217561245,0.745191156864,-0.511747181416,-0.491296410561,-0.230900481343,-0.185740411282,-0.241609439254,-1.31920003891,-0.980899989605,-0.830500006676,-0.659749984741,0.569074749947,-0.103146396577,-1.18604886532,-0.475081861019,0.217224597931,-0.255550771952,-0.550583839417,-1.30745720863,-0.376468390226,0.416294366121,0.953336000443,0.131671890616,0.140836521983,0.523373842239,0.0977876782417,0.560204148293
