rid,CPC014_A375_6H:BRD-K41170226-001-05-4:10,CPC014_A549_6H:BRD-K41170226-001-05-4:10,CPC014_A549_24H:BRD-K41170226-001-05-4:10,CPC014_ASC_24H:BRD-K41170226-001-05-4:10,CPC014_HA1E_6H:BRD-K41170226-001-05-4:10,CPC014_HCC515_6H:BRD-K41170226-001-05-4:10,CPC014_HEPG2_6H:BRD-K41170226-001-05-4:10,CPC014_HT29_6H:BRD-K41170226-001-05-4:10,CPC014_MCF7_6H:BRD-K41170226-001-05-4:10,CPC014_MCF7_24H:BRD-K41170226-001-05-4:10,CPC014_NEU_24H:BRD-K41170226-001-05-4:10,CPC014_NPC_24H:BRD-K41170226-001-05-4:10,CPC014_PC3_6H:BRD-K41170226-001-05-4:10,CPC014_PC3_24H:BRD-K41170226-001-05-4:10,CPC014_PHH_24H:BRD-K41170226-001-05-4:10,CPC014_SKB_24H:BRD-K41170226-001-05-4:10,CPC014_VCAP_6H:BRD-K41170226-001-05-4:10,CPC014_VCAP_24H:BRD-K41170226-001-05-4:10,NMH002_FIBRNPC_24H:BRD-A08027849-236-01-7:10,NMH002_FIBRNPC_24H:BRD-K41170226-001-10-4:10,NMH002_FIBRNPC_6H:BRD-A08027849-236-01-7:10,NMH002_FIBRNPC_6H:BRD-K41170226-001-10-4:10,NMH002_NEU_6H:BRD-A08027849-236-01-7:10,NMH002_NEU_6H:BRD-K41170226-001-10-4:10,NMH002_NEU_24H:BRD-A08027849-236-01-7:10,NMH002_NEU_24H:BRD-K41170226-001-10-4:10,NMH002_NPC_6H:BRD-A08027849-236-01-7:10,NMH002_NPC_6H:BRD-K41170226-001-10-4:10,NMH002_NPC_24H:BRD-A08027849-236-01-7:10,NMH002_NPC_24H:BRD-K41170226-001-10-4:10
5054,-1.8048876524,-0.382459789515,-0.228946894407,-0.321123242378,-0.736918628216,0.244991451502,-0.940514802933,0.538487136364,0.308874964714,-0.625055670738,0.10925000906,-0.411900013685,0.410219371319,-0.309673607349,-0.223150700331,-0.378848820925,0.959629535675,-0.152291417122,-0.209771633148,-0.652971923351,0.0863115489483,-0.576786220074,-0.820100069046,0.386775016785,0.858282923698,0.647425949574,0.161261200905,0.00958544015884,-0.0553779751062,0.338217586279
3108,-1.43460249901,-1.06001031399,-0.0385517776012,1.44628119469,0.1233035326,-0.206590741873,-0.275200664997,-0.362012326717,0.721180737019,0.069475106895,-0.502749979496,6.54996681213,0.0790884792805,-0.261615931988,-0.348554491997,-0.107171267271,1.87413394451,-0.128391981125,0.447808802128,-0.560860216618,0.449912816286,-0.746569275856,-0.0830665826797,0.631899654865,0.809973657131,0.202586382627,-0.437809735537,-0.335244566202,-0.962554633617,-0.239811837673
1950,0.893050312996,1.14426636696,0.0537322759628,0.140222892165,0.707313597202,1.33319926262,0.705339848995,0.682025253773,1.15207159519,-0.371761143208,0.172600001097,0.118366658688,-0.406966149807,-0.42293715477,0.789380609989,1.15782248974,2.24584937096,-0.968994617462,-0.114363461733,1.78612804413,-0.573868811131,0.275319367647,-0.692033350468,0.795740485191,0.692204833031,0.497472196817,-0.276026576757,0.265674471855,-0.0443618446589,-0.212836042047
351,1.38161373138,-0.285999774933,0.81623840332,0.584367334843,0.612064242363,0.120412714779,0.55820196867,0.246852874756,0.560484290123,-0.174699515104,0.00164999999106,-0.753533363342,-0.608503401279,-0.624075710773,8.90142982826e-05,0.0,-1.09314525127,-1.07293748856,-0.374246329069,-0.533010423183,-0.240910634398,0.279833853245,-0.318433344364,0.0409247279167,-2.41519999504,-1.40321910381,-0.529173970222,-0.549635708332,-0.797845721245,0.038303270936
4846,1.27947902679,0.864959716797,0.0373986065388,1.88618242741,0.631808996201,0.0591410696507,0.159010529518,-0.202730506659,0.681410074234,0.27912285924,-1.08529996872,-0.0802999958396,-0.24601662159,-0.387850761414,0.784761428833,-0.189968034625,0.158491000533,-0.377355337143,0.350013881922,-0.491370648146,1.29948997498,-0.237434193492,-0.330533355474,-0.413056522608,-1.04592657089,-0.974325716496,0.303076386452,-1.37276411057,-1.65335798264,-1.56461513042
1452,0.2363640517,0.642464339733,-0.617607593536,-0.989614546299,-1.43449389935,-1.60535478592,0.264045596123,-0.775487244129,-0.124297097325,0.422169983387,0.924999952316,-0.181366682053,-1.17839443684,1.24284565449,-0.741295695305,-0.166403353214,-0.487680345774,-0.00109598040581,0.149282038212,-0.714742541313,0.967653512955,-0.387141823769,0.167233407497,-0.947403728962,-0.358763903379,-1.70753657818,0.961257457733,-0.236732676625,0.139058232307,0.704442918301
4776,-0.0978638678789,0.979812085629,-0.757904887199,0.487798064947,-0.583029806614,0.402482122183,0.584328174591,1.1189289093,0.940294623375,0.0998864546418,0.61905002594,0.187399998307,-0.311801373959,-0.922990322113,1.37537133694,1.0827319622,0.979494333267,-0.443722188473,0.851143717766,0.0782081782818,0.624579071999,1.36035001278,-0.350300014019,0.694583654404,0.982902288437,1.19372618198,-0.0785196423531,0.736216306686,-0.227786436677,-0.163463681936
6908,-1.08077013493,-0.302072197199,0.86067712307,-0.779766559601,-0.436932682991,0.144319579005,-0.134249359369,-0.8787535429,1.18641531467,-0.210897862911,-0.32824999094,-0.339533358812,-0.0604483485222,0.430539757013,-1.31065905094,-0.779492676258,-0.52149105072,0.326794117689,0.808590888977,-0.341578006744,0.140523791313,-0.605864226818,0.210300028324,-1.02349746227,-0.95710170269,-1.15825629234,0.216550409794,-1.32376897335,0.694282650948,0.00191754102707
672,-0.170726746321,0.679121553898,-0.0411605611444,0.5743881464,-1.01839268208,-0.0135283730924,0.351506710052,-0.206789806485,0.640114367008,0.294002652168,0.191049993038,0.501433372498,-0.10840728879,-1.01715922356,1.27806675434,1.04716575146,0.509037852287,0.14283721149,-0.452955633402,-0.14537140727,0.851270914078,-0.362854003906,-0.318566679955,0.213171869516,-0.551713466644,-0.446388036013,0.590519964695,0.0579001307487,0.33245664835,0.599156141281
5710,1.98131334782,-0.790259003639,-0.726834356785,-0.987874150276,-0.704995274544,0.209849879146,1.26247596741,-1.30954325199,0.231919720769,-0.0304015502334,0.606549978256,-0.446066707373,-1.11958312988,-0.243474856019,-1.50331544876,-0.910807490349,-0.684772074223,-0.793908119202,0.631595849991,-0.97090190649,-0.279305577278,-0.221027225256,-0.325233340263,-1.17132687569,-0.896925330162,-0.597169339657,0.101845502853,-0.739652454853,0.128560334444,0.10766993463
2115,-1.5914696455,-0.483212947845,0.256999522448,-0.34866130352,0.80809289217,-0.178380310535,-0.14822769165,0.348687440157,-0.0926060304046,0.382487535477,0.304399996996,0.664633333683,-0.0588023923337,1.3411397934,0.640102267265,-0.715173602104,0.381946414709,-0.76645809412,0.772770524025,-0.199114352465,0.512708187103,0.126787394285,0.643466711044,-0.158314555883,1.87487971783,-0.285643696785,-0.0318996757269,1.13564956188,-2.03353571892,0.825341641903
7015,0.98609238863,1.24446463585,-0.296258658171,-0.0627765730023,1.13116574287,-0.0698503404856,-0.320171713829,0.860925197601,1.21485888958,0.0564317405224,-0.862649977207,0.634199976921,-0.329492717981,-1.28054189682,0.173033475876,1.20434010029,0.692032158375,-0.659082710743,-0.0310649499297,1.10589945316,-0.98134636879,0.331026315689,-0.152633309364,0.634825706482,1.44435238838,0.975671350956,-0.190532267094,1.29399979115,0.332387804985,-0.0977943763137
8726,-0.816009104252,0.50217294693,0.322026491165,0.490755170584,-0.363539963961,0.436773449183,0.68020927906,-0.656868457794,-0.0532590001822,0.899306058884,-1.21364998817,0.13206666708,0.104492217302,1.18165171146,0.0155735109001,0.445009231567,1.1013866663,0.19112893939,-0.134687364101,-0.462677627802,1.329205513,-0.349294364452,-0.210533350706,0.356556206942,0.273938059807,-0.365493655205,0.711215734482,-0.600266218185,-1.10592663288,0.690471589565
2185,0.779662013054,0.548174142838,1.3320710659,1.53504800797,0.852487146854,-0.0655538514256,0.391362249851,1.07773852348,0.791799962521,0.148573845625,-0.441749989986,-0.115400008857,-0.211808532476,-0.709564626217,3.14781212807,1.05868530273,0.871748209,-0.416167259216,-0.3732034266,1.37123966217,-1.1845998764,0.354031503201,-1.08263349533,2.08751058578,0.485238790512,1.27580010891,-0.513835608959,2.65278291702,0.544977903366,-0.625402569771
3315,-0.675381660461,-0.574799239635,0.261675298214,-0.317653954029,-0.889914572239,0.38775613904,-0.144461318851,-1.07903552055,-0.341132342815,0.544108271599,-0.147450000048,-0.402000010014,-0.245406091213,1.57349944115,-1.73067140579,-1.11794769764,0.529504001141,-0.107365041971,0.105492211878,-0.0199418365955,0.308153957129,-0.0322795137763,0.265233337879,-0.347848534584,-1.48599743843,-1.04294991493,0.00165057182312,-0.742490887642,0.753031492233,-0.107703000307
5289,-0.156413421035,-0.375156283379,-0.155303388834,-0.561381459236,-0.991033017635,-0.173845246434,-0.502466022968,0.131466895342,1.03843772411,-0.687329947948,-0.648150026798,-0.288399994373,-0.1655677706,-0.464305400848,0.930562734604,-0.264180898666,-0.115523904562,0.230759993196,0.384617030621,-0.656560540199,0.122464001179,-0.747694790363,-0.188233315945,0.842849731445,1.95214426517,0.944868803024,0.0493219271302,-0.960354566574,0.178520381451,0.232302263379
868,0.507622122765,-0.084172129631,0.180164664984,-0.826069414616,0.519617795944,0.343298971653,-0.00785486586392,0.328069239855,-0.0983678251505,0.505307495594,1.00660002232,-0.329600036144,0.674647390842,0.592983484268,0.659739553928,-0.895176649094,0.224363148212,-0.619382023811,0.380311608315,-0.537180960178,0.0620335936546,-0.216961503029,0.667266726494,-0.992877542973,0.0225021243095,0.294269233942,0.581950545311,0.909281373024,0.0294536799192,-0.55372273922
1677,0.329798221588,0.227691441774,-0.0187128037214,-0.365517884493,0.404335409403,0.562151908875,0.356699705124,0.829794049263,0.578529179096,0.422985911369,-1.03165006638,0.176533326507,-0.0604372471571,-0.620363891125,0.839863300323,0.860300064087,-0.0452427305281,-0.00810483749956,-0.327157080173,0.106670930982,-0.357282429934,-0.279027402401,0.089233353734,0.679367601871,1.52426290512,-0.475357621908,-0.794774532318,0.66417747736,1.15816807747,0.186900228262
7043,-1.28774893284,0.11285161972,-0.44015789032,4.25200843811,0.160467207432,-0.321533977985,0.104902341962,0.994352817535,1.08607602119,0.625042498112,-0.918600022793,0.129966661334,-0.39191788435,0.243268355727,0.95550352335,-0.176301389933,0.639034688473,-0.132475912571,-0.467112064362,0.305151939392,-0.336103975773,-0.22346393764,-0.38400003314,0.27062779665,-0.0545356720686,0.00928437337279,-0.360925257206,0.808822631836,0.25487279892,-0.880797684193
5613,0.478083640337,0.330459177494,-0.657438278198,0.358840405941,1.00213992596,0.139152169228,0.175916343927,0.324337661266,0.430127561092,0.105033554137,0.072350025177,0.445366680622,-0.395990461111,-0.543338835239,1.43415737152,1.05711567402,0.81894826889,-0.152856424451,-0.860356330872,0.607637047768,-0.47016236186,0.645826637745,-0.55656671524,4.06920909882,-0.103612616658,0.249807149172,-0.233604386449,0.949174284935,-1.85512924194,0.385606437922
595,-0.766811609268,-0.184296011925,0.43328166008,-0.378971934319,-0.643971264362,0.208486109972,-0.200560450554,-0.404523462057,0.277373075485,0.835087716579,0.314850002527,0.541000068188,0.0897044986486,0.486119568348,-0.659546017647,0.254540503025,0.0414861366153,0.631046295166,0.412060797215,-0.636105597019,0.50951397419,-1.06562197208,0.519566714764,-0.298842132092,-0.591509342194,-0.308309018612,0.645906448364,-0.848561108112,-0.271864265203,0.530136942863
4793,-1.19781863689,-0.458974957466,0.630266010761,-0.5923422575,-0.160401314497,-0.334515959024,-1.10222709179,-1.18973982334,0.373970925808,0.377224445343,-0.670599997044,-0.0185000300407,-0.124915957451,1.08161687851,-0.390912592411,-0.759696125984,0.608431816101,-0.515597164631,0.11344923079,0.746314704418,-0.457844555378,0.163520827889,0.101533338428,-0.454647183418,-0.68318259716,1.02231347561,0.251185327768,0.18182566762,1.38331830502,1.15066421032
2736,0.931746244431,0.305291503668,0.167185604572,0.88932043314,-0.195870354772,-0.234626978636,0.701676785946,0.957243382931,0.829203128815,-0.242383658886,0.38069999218,-0.0390999615192,0.125685840845,-0.116245061159,0.972635269165,0.522757351398,0.827126562595,0.457058131695,-0.158675596118,1.36732566357,-0.6046397686,0.541597187519,-0.464466661215,0.170395061374,0.208791509271,-0.223453208804,0.717299699783,0.853301942348,0.720532536507,0.214551120996
5290,0.922947108746,1.03138852119,-0.170880451798,0.56008630991,1.02174568176,0.264727324247,0.286083817482,0.135290712118,0.102531373501,-0.304641902447,-0.361349999905,0.0701333358884,-0.0534331947565,-0.634814798832,0.165415644646,1.14656817913,0.843342840672,-1.03979337215,0.189752727747,1.65224862099,-0.755762636662,1.45755910873,-0.739366650581,0.82963013649,0.104938834906,0.76794308424,-0.480783879757,1.26918148994,0.431305795908,-0.570396721363
6194,0.00045138419955,-0.818828344345,0.141816094518,-0.212869942188,-0.000320957333315,0.000137535054819,0.0250118151307,-1.17833638191,-0.0398629531264,-0.701535642147,0.00235000019893,-0.000233333325014,0.403730720282,-1.10810184479,-0.00181347760372,0.0211569536477,-0.0361632406712,0.026368746534,-0.535055220127,-0.440288126469,0.0451250970364,-0.317716777325,-0.000233333325014,-0.229976609349,-3.88037467003,-2.46545004845,-0.00251916050911,-1.11402571201,-0.577505886555,-0.273672550917
1676,0.25385388732,0.711709737778,-0.183976873755,1.36602580547,-0.0657715946436,-0.0300510078669,0.784770607948,0.570047736168,0.408491075039,-0.448796987534,-0.326999992132,0.192133337259,-0.261517107487,-1.23302054405,1.09970581532,1.45473945141,0.621726930141,-0.516022801399,-0.177627027035,0.734326004982,-0.300824701786,0.081656858325,-0.642433404922,0.641562640667,-0.354933649302,0.94594848156,-0.217779293656,0.101706147194,-0.129396900535,-0.266411185265
23512,0.431762069464,0.316201806068,0.204015061259,0.0495768487453,-0.369291692972,-0.0601421147585,0.932129502296,-0.570891082287,-0.130480110645,-0.0133258365095,-0.152900010347,0.00846667960286,-0.265285521746,-1.06314134598,0.269685298204,0.763791680336,-0.560692310333,0.750768899918,-0.829729437828,-0.876544475555,0.579040229321,-0.642934799194,-0.339766681194,-0.882735133171,-0.698372125626,-0.566208064556,0.137482732534,0.241890266538,-1.07589054108,0.949462234974
148022,-0.880645155907,-0.6069226861,0.327668726444,-1.00403308868,-0.831211328506,-0.540005505085,-1.19487261772,0.243007153273,-0.285523861647,-0.336232662201,-0.460850000381,-0.420666694641,-0.322535425425,1.31352841854,-0.0473007038236,-0.379526376724,-0.845830023289,-0.0383344441652,0.294993937016,-0.389716565609,0.275733560324,-0.378472596407,0.44053336978,0.696845769882,2.14755988121,0.436924874783,-0.497512042522,0.938858628273,-1.32250285149,-0.242171481252
1906,-0.201200589538,-0.163118869066,-0.0678325742483,-0.836017251015,-0.165666013956,-0.0993331000209,0.279087811708,0.46232008934,0.407374173403,-0.805947184563,-0.412600010633,0.0194333568215,-0.274065792561,-1.12706983089,0.185182154179,0.355692505836,0.29009783268,-0.455489814281,-0.652678310871,0.604031562805,-0.346627801657,-0.201257929206,-0.650166630745,0.60015308857,-0.0599096976221,0.116033136845,-1.52657330036,0.826739966869,0.79106593132,-0.436775326729
8878,-0.419391542673,-0.913022756577,-0.575210869312,-0.725535035133,-1.21213781834,-0.13998298347,-0.933890342712,-0.934630155563,0.0286878719926,-0.571196198463,-0.344049990177,0.106166660786,-0.822321534157,-0.321655809879,-3.50670742989,-1.52646625042,-1.96487677097,-0.0147440731525,0.281063109636,-0.633376538754,0.684550046921,0.0074642598629,-0.558400034904,-1.27275943756,0.184035539627,-0.82793533802,0.495825201273,-0.779765963554,0.314887315035,-0.131060808897
3091,0.794737815857,0.0209579672664,0.136444956064,0.225868731737,0.138791546226,0.118934705853,0.946530342102,-0.147262915969,0.519511938095,-0.923735976219,0.176900014281,-1.73086678982,-0.554339647293,0.231788441539,-0.181125789881,-0.14358946681,-0.232217907906,0.0540682785213,-0.407727748156,-0.452447354794,0.124107681215,0.292053073645,-0.775933325291,-0.264497101307,-2.5517847538,-0.651320755482,-1.43661856651,0.476763397455,-1.93349123001,-0.0916786044836
5743,5.73184108734,-0.128296583891,-0.468712925911,-0.17394888401,0.29663875699,0.0238323509693,-0.140479579568,-0.310861259699,-0.362529575825,0.708931386471,-0.0817499756813,3.46050024033,-0.131510406733,2.0302772522,1.45332193375,1.74367666245,1.76183247566,-0.107068955898,0.779262125492,1.6048823595,0.785388112068,0.405673056841,-0.0468666553497,1.39789068699,0.351493090391,0.562837064266,-0.757509708405,0.649099588394,0.485147058964,-0.181567430496
5321,-0.716450452805,0.855199694633,-0.346159666777,0.634329736233,0.931701779366,-0.186307251453,0.778105676174,0.584083795547,0.465531051159,-0.083584561944,0.0010000000475,0.138833343983,-0.129762172699,-0.795781970024,0.301522016525,1.13967299461,1.05321002007,-1.01810729504,0.134076058865,1.30610823631,-1.41402745247,0.587728202343,-0.611333370209,0.373531877995,0.759036421776,0.837552845478,-0.714968264103,0.86384999752,0.358851522207,-0.594519436359
4144,1.04986071587,0.223636671901,0.611292719841,0.228494465351,-0.541074097157,0.233074098825,0.490739017725,-0.403217375278,0.129897460341,0.67515450716,0.071050003171,-0.00620000064373,0.784075021744,-0.437904596329,-0.436043053865,-0.0912257283926,0.576981008053,0.361841827631,-0.913881182671,0.329473465681,-0.257284641266,0.0959451943636,-0.406899988651,-0.772644340992,-0.526012718678,0.176273062825,-0.398053109646,-0.99237549305,1.68715858459,-0.145638108253
1981,1.74069547653,0.869671583176,0.302569746971,-0.430536389351,-0.621800839901,-0.287176609039,0.250356525183,-0.0143486782908,-0.625798523426,0.228664875031,0.230300009251,0.243366658688,0.21393340826,-0.584696650505,0.661847114563,-1.01491451263,-0.561174094677,0.0976891815662,0.209902703762,0.132613956928,0.56930577755,-0.634071052074,0.30083334446,-0.579851150513,-1.17107951641,-0.463404536247,0.398325741291,-0.362786054611,-0.129262387753,0.151249080896
695,0.250878661871,-0.0340876579285,-0.92920166254,0.890446066856,-0.21614459157,0.308099150658,0.105919376016,-0.110025674105,-0.29099753499,0.65953284502,0.560750007629,0.413899987936,0.265861451626,-0.093597471714,1.18183326721,-0.30426967144,-0.59716540575,3.41513848305,-0.407572120428,0.316611498594,1.37019276619,0.219354331493,0.0058333389461,0.154781848192,0.386391699314,0.126523897052,-0.487400114536,-0.42582693696,0.653385639191,0.0459959283471
10398,1.91444480419,0.56196308136,-0.315398216248,-1.1025261879,-0.579327404499,-0.402955442667,0.583613634109,1.75355350971,1.33530437946,0.194884598255,-0.0426499843597,-0.0825999975204,0.688986897469,-1.33150863647,0.68905967474,-1.30201268196,0.530345141888,-0.0504430681467,0.429951906204,-0.295414477587,0.7494109869,-0.707376122475,0.307300001383,1.02569127083,1.09174466133,1.57787132263,0.0459187924862,0.840785801411,1.14845323563,0.0613881796598
5708,-0.167780637741,-1.67109000683,0.681195497513,-0.561410009861,0.920471787453,1.89196050167,0.207264214754,0.464102089405,-0.179077535868,0.306744754314,0.00170000002254,0.310033351183,1.1554915905,0.557552278042,0.134200543165,0.0986593961716,-0.448053628206,-0.399740457535,-0.434243142605,0.301117688417,0.356562256813,-0.00147841870785,-0.651433348656,0.258434802294,0.356666773558,0.0807629823685,0.375505536795,0.205574095249,0.773411750793,-0.221495807171
1213,-0.654066741467,-0.607900798321,0.433362960815,-0.607077538967,-1.51216483116,0.296013742685,0.485288500786,-0.706636190414,-0.0547566264868,-0.129826873541,0.759000003338,-0.243000000715,-0.212911844254,1.08515691757,-1.55074179173,-0.806115150452,-1.23917210102,0.14099830389,0.386359095573,-1.33244562149,0.982376337051,-0.273020863533,0.490466654301,-1.11504113674,-1.66402280331,-1.29342544079,0.747020483017,-1.02312302589,-1.24816966057,0.57254421711
226,-0.235621467233,-1.05115294456,-0.255312740803,-1.28664851189,-0.221164688468,-0.234870165586,0.500175058842,-0.891233742237,-0.0399631671607,-0.766240537167,0.738499999046,-0.0104333385825,-0.397888541222,0.847352683544,-0.373153656721,-0.763506293297,0.54920822382,0.533835887909,0.158243432641,-0.748441278934,0.612991034985,-0.389224261045,-0.358833312988,-1.31574213505,-1.59853327274,-1.06388783455,0.916995882988,-1.08135223389,-0.209671527147,0.274130344391
6777,-0.7163823843,-0.604217350483,-0.227125957608,-0.764330863953,-0.0480588264763,-0.409108638763,0.0401535332203,-0.681599617004,0.517778158188,-0.601053476334,0.62215000391,-0.488999992609,0.13182964921,-0.338465929031,0.148332804441,-1.08237564564,0.735976099968,-0.103225588799,0.806164622307,-0.180184036493,0.597466945648,0.000245630741119,0.227166667581,0.0583830177784,2.52991867065,-0.219473227859,0.982284665108,-0.312305629253,1.89593029022,0.38175112009
2113,-1.56497573853,0.37585785985,0.0227398984134,0.37879088521,0.184228077531,0.122405432165,0.648028969765,1.01633095741,0.992426872253,0.498214304447,-1.36000001431,0.0712666660547,0.271978706121,0.861144781113,0.946032106876,-0.169060021639,0.277871757746,0.0205229520798,-0.179889991879,0.0441210009158,0.177254870534,-0.57266074419,-0.150666713715,0.675926864147,1.63082075119,0.494748204947,-0.357265919447,0.63256919384,-0.820915579796,0.100636720657
