rid,DOS020_VCAP_6H:BRD-K85297660-001-01-4:5.02,DOS020_VCAP_24H:BRD-K85297660-001-01-4:5.02,DOS043_A375_24H:BRD-K85297660-001-01-4:5.02,DOS043_A549_24H:BRD-K85297660-001-01-4:5.02,DOS043_HT29_24H:BRD-K85297660-001-01-4:5.02
5720,0.022833334282,-0.151802331209,-0.126359790564,-0.478750020266,-0.526372432709
466,0.0159333348274,-0.0602398365736,0.132530897856,-0.0952000021935,-0.802473127842
6009,1.89826667309,1.37862980366,-0.167569935322,-1.06360006332,-0.852370738983
2309,-0.590800046921,-0.574240326881,0.493385970592,0.644299983978,0.543746352196
387,1.00516664982,0.873063564301,-0.622323095798,-0.000499993562698,-1.63829469681
3553,0.128199994564,-0.519291996956,-0.0823439657688,0.90934997797,-0.771121144295
427,0.963233351707,-0.989409089088,1.34789168835,1.10404992104,1.76813721657
5898,-1.18433344364,-0.722661614418,-0.363975226879,1.18959999084,-0.582440912724
23365,0.161033332348,0.342121422291,-0.199656248093,0.11029997468,-0.156928688288
6657,-0.0778666809201,-0.699032723904,-1.02830052376,0.513499975204,-0.622034311295
5054,0.183633327484,0.630437970161,-0.742812931538,0.231349989772,-0.435886561871
3108,-0.0468999743462,-0.177983775735,0.986756205559,-0.557099997997,0.209554627538
1950,-0.201399981976,-0.639007091522,-0.563403010368,2.25055003166,0.439078867435
351,0.961033344269,-0.638860344887,0.261009037495,0.484649986029,0.823402643204
4846,-0.324266642332,0.394341945648,-0.235775008798,-0.38330000639,-0.0341678857803
1452,-0.0825999975204,-0.141948699951,0.138144552708,-0.36875000596,0.928642392159
4776,0.340033352375,-0.604696035385,-0.361877977848,0.851149976254,0.190337449312
6908,0.463333338499,0.107635356486,-0.708614051342,-0.502949953079,0.621467471123
672,-1.00583338737,-0.610839128494,0.314824551344,-0.013099999167,0.231389030814
5710,-0.0208333320916,-0.208679392934,-0.281373143196,-0.567049980164,-0.0592811182141
2115,0.15613335371,-0.195342674851,1.38971972466,1.66285002232,-0.288873612881
7015,-0.351699978113,-0.784727215767,0.483623594046,1.68584990501,0.617388546467
