rid,DOS026_VCAP_6H:BRD-K64391475-001-01-5:5,DOS026_VCAP_24H:BRD-K64391475-001-01-5:5,DOS048_A375_24H:BRD-K64391475-001-01-5:5,DOS048_A549_24H:BRD-K64391475-001-01-5:5
5720,0.980708420277,-0.152997523546,0.20300000906,0.990030765533
466,-0.405624389648,0.936856031418,-0.301999986172,-0.718318581581
6009,1.11986851692,1.04729735851,0.461499989033,0.150102987885
2309,0.592362999916,-0.772121548653,-0.369499981403,0.243373215199
387,1.1996281147,1.06840610504,1.03375005722,0.61819934845
3553,-0.661340415478,0.0276755541563,-1.27935004234,-0.954728603363
427,0.564837157726,-1.45432984829,0.434799998999,1.08185338974
5898,-2.36395597458,0.362015366554,-0.632800042629,-1.58443129063
23365,-1.20687687397,0.396291464567,-0.278149992228,-0.29271709919
6657,-0.176887378097,-0.25138437748,0.635850012302,-1.3991240263
5054,0.2301607728,-0.390628933907,-0.537999987602,0.600426971912
3108,-1.03669536114,2.73856163025,1.76579999924,0.287271797657
1950,1.88655889034,0.46642896533,-0.153099998832,0.0640579909086
351,2.47371482849,0.389234662056,0.231150001287,0.179586693645
4846,2.15888357162,0.427036166191,-0.868149995804,0.265409469604
1452,-0.715152740479,-0.555687069893,-0.319200009108,-1.49747979641
4776,0.194025993347,-0.406422406435,0.123950004578,-0.144411027431
6908,0.362137287855,3.8587179184,0.0431499779224,0.0369190573692
672,-1.78475916386,-0.589882254601,0.717750012875,0.596339821815
5710,-0.459065675735,-1.40396857262,-3.92264986038,-0.485967129469
2115,-0.17284540832,-0.202900350094,1.36794996262,0.248203128576
7015,0.806167244911,-0.313438117504,0.586199998856,-0.965942382812
8726,-1.23371696472,0.098492115736,0.857050001621,0.303783297539
2185,0.384634912014,0.20261824131,-0.359450012445,-0.798837304115
3315,2.52622032166,0.356686919928,0.721050024033,0.13635392487
5289,-0.805290102959,0.403876245022,-0.828199982643,-0.461595833302
868,-3.93775701523,0.0353950560093,-0.473299980164,-0.744543671608
1677,0.928796410561,-1.04753363132,-0.504549980164,-0.751710653305
7043,-0.494521647692,-0.10140722245,-0.206250011921,-1.15554225445
5613,-0.26230764389,-0.528733670712,0.355300009251,-0.601204574108
595,-0.089274585247,0.0865325704217,0.0112999975681,-0.369934022427
4793,2.38875818253,0.401007831097,-0.474450021982,0.134824380279
2736,0.153150781989,-0.677576780319,-0.98014998436,-0.795795083046
5290,1.4266834259,0.150025233626,-0.951050043106,-0.698111593723
6194,-0.432330846786,-0.143408626318,0.0,-0.000450456660474
1676,-0.826617240906,-0.483467072248,0.504000008106,-1.11743485928
23512,-1.55358242989,0.451116114855,-0.270650029182,-0.990314781666
148022,-0.847773969173,0.0126911699772,0.305649995804,-1.16519165039
1906,0.155838653445,-0.756776630878,-0.839450001717,0.0253997445107
8878,-0.651864647865,-0.124354578555,0.927749991417,-0.437401592731
3091,-1.27761268616,0.108776956797,0.636799991131,-0.0254370570183
5743,0.830658197403,2.91079688072,-0.86669999361,-0.044306948781
5321,0.633017599583,-0.00625896453857,0.161100000143,-0.147080048919
4144,0.929069936275,-0.435909897089,0.340550005436,-1.96683549881
1981,0.380701959133,0.459227591753,-1.35664987564,-0.958108305931
695,-0.130503296852,-0.257023453712,3.08599996567,0.538012385368
10398,0.143054574728,1.03776502609,0.586299955845,-0.677774071693
5708,-2.39551019669,-0.761761903763,0.0515000000596,-0.793211460114
1213,-0.0843861103058,0.866197824478,0.0056499838829,-2.21024441719
226,1.52645635605,-0.0879113823175,0.145500004292,-1.36564493179
6777,1.0725839138,0.0443203747272,-0.727100014687,0.938651442528
2113,0.297525793314,-0.40829128027,0.677749991417,-0.391064226627
3329,-0.0723485797644,0.283112227917,0.662400007248,-0.31834551692
1050,0.60585474968,-0.0161094516516,-0.337249994278,-0.866643667221
9491,0.687903881073,1.17895960808,-0.368999958038,-1.0066280365
22926,0.0124326944351,0.155137702823,0.60564994812,-0.223032951355
5899,2.12678146362,0.606585800648,0.234649986029,0.251462548971
5467,-0.316555887461,-0.670619606972,-0.726300001144,-0.787463784218
