rid,CPC003_HA1E_6H:BRD-A71816415-236-03-5:10,CPC002_HA1E_6H:BRD-K60511616-236-01-4:10,CPC003_HA1E_24H:BRD-A71816415-236-03-5:10,CPC002_HA1E_24H:BRD-K60511616-236-01-4:10,CPC003_HCC515_6H:BRD-A71816415-236-03-5:10,CPC002_HCC515_6H:BRD-K60511616-236-01-4:10,CPC003_HCC515_24H:BRD-A71816415-236-03-5:10,CPC002_HCC515_24H:BRD-K60511616-236-01-4:10,CPC003_PC3_6H:BRD-A71816415-236-03-5:10,CPC002_PC3_6H:BRD-K60511616-236-01-4:10,CPC003_PC3_24H:BRD-A71816415-236-03-5:10,CPC002_PC3_24H:BRD-K60511616-236-01-4:10,CPC003_VCAP_6H:BRD-A71816415-236-03-5:10,CPC002_VCAP_6H:BRD-K60511616-236-01-4:10,CPC003_VCAP_24H:BRD-A71816415-236-03-5:10,CPC002_VCAP_24H:BRD-K60511616-236-01-4:10,CPC011_A375_6H:BRD-K60511616-236-04-8:10,CPC011_A549_6H:BRD-K60511616-236-04-8:10,CPC011_A549_24H:BRD-K60511616-236-04-8:10,CPC011_HA1E_6H:BRD-K60511616-236-04-8:10,CPC011_HT29_6H:BRD-K60511616-236-04-8:10,CPC011_MCF7_6H:BRD-K60511616-236-04-8:10,CPC011_MCF7_24H:BRD-K60511616-236-04-8:10,CPC011_PC3_6H:BRD-K60511616-236-04-8:10,CPC011_PC3_24H:BRD-K60511616-236-04-8:10,CPC011_VCAP_6H:BRD-K60511616-236-04-8:10,CPC011_VCAP_24H:BRD-K60511616-236-04-8:10,CPC015_A375_6H:BRD-A71816415-236-03-5:10,CPC015_A549_6H:BRD-A71816415-236-03-5:10,CPC015_A549_24H:BRD-A71816415-236-03-5:10,CPC015_ASC_24H:BRD-A71816415-236-03-5:10,CPC015_HEPG2_6H:BRD-A71816415-236-03-5:10,CPC015_HT29_6H:BRD-A71816415-236-03-5:10,CPC015_MCF7_6H:BRD-A71816415-236-03-5:10,CPC015_MCF7_24H:BRD-A71816415-236-03-5:10,CPC015_NPC_24H:BRD-A71816415-236-03-5:10,CPC015_PHH_24H:BRD-A71816415-236-03-5:10,CPC015_SKB_24H:BRD-A71816415-236-03-5:10,CPC020_A375_6H:BRD-A11170096-001-01-8:10,CPC017_A375_6H:BRD-K60511616-236-01-4:10,CPC020_A549_6H:BRD-A11170096-001-01-8:10,CPC017_A549_6H:BRD-K60511616-236-01-4:10,CPC017_A549_24H:BRD-K60511616-236-01-4:10,CPC017_ASC_24H:BRD-K60511616-236-01-4:10,CPC020_HA1E_6H:BRD-A11170096-001-01-8:10,CPC020_HCC515_6H:BRD-A11170096-001-01-8:10,CPC017_HEPG2_6H:BRD-K60511616-236-01-4:10,CPC020_HT29_6H:BRD-A11170096-001-01-8:10,CPC017_HT29_6H:BRD-K60511616-236-01-4:10,CPC020_MCF7_6H:BRD-A11170096-001-01-8:10,CPC017_MCF7_6H:BRD-K60511616-236-01-4:10,CPC020_MCF7_24H:BRD-A11170096-001-01-8:10,CPC017_MCF7_24H:BRD-K60511616-236-01-4:10,CPC017_NPC_24H:BRD-K60511616-236-01-4:10,CPC020_PC3_6H:BRD-A11170096-001-01-8:10,CPC020_PC3_24H:BRD-A11170096-001-01-8:10,CPC017_PHH_24H:BRD-K60511616-236-01-4:10,CPC017_SKB_24H:BRD-K60511616-236-01-4:10,CPC020_VCAP_6H:BRD-A11170096-001-01-8:10,CPC020_VCAP_24H:BRD-A11170096-001-01-8:10,CPD003_MCF7_6H:BRD-K25841245-001-01-6:10,CPD003_MCF7_24H:BRD-K25841245-001-01-6:10,CPD003_PC3_6H:BRD-K25841245-001-01-6:10,CPD003_PC3_24H:BRD-K25841245-001-01-6:10,NMH001_FIBRNPC_6H:BRD-K60511616-001-01-2:10,NMH001_FIBRNPC_24H:BRD-K60511616-001-01-2:10,MUC.CP004_MCF7_6H:BRD-K60511616-236-01-4:10,MUC.CP004_MCF7_6H:BRD-K60511616-236-01-4:3.3333,MUC.CP004_MCF7_6H:BRD-K60511616-236-01-4:1.1111,MUC.CP004_MCF7_6H:BRD-K60511616-236-01-4:0.3704,MUC.CP004_MCF7_24H:BRD-K60511616-236-01-4:10,MUC.CP004_MCF7_24H:BRD-K60511616-236-01-4:3.3333,MUC.CP004_MCF7_24H:BRD-K60511616-236-01-4:1.1111,MUC.CP004_MCF7_24H:BRD-K60511616-236-01-4:0.3704,NMH001_NEU_6H:BRD-K60511616-001-01-2:10,NMH001_NEU_24H:BRD-K60511616-001-01-2:10,NMH001_NPC_6H:BRD-K60511616-001-01-2:10,NMH001_NPC_24H:BRD-K60511616-001-01-2:10
5720,-2.73709988594,-0.650449991226,0.532353937626,0.206986531615,-1.82582068443,-1.57410001755,-1.43090867996,1.15197753906,0.106696218252,-0.0493065267801,-0.466011345387,0.557188272476,-0.688382446766,1.3671990633,0.788800001144,0.883499979973,-0.473281592131,-0.330417156219,0.704916715622,-0.284300029278,-0.26163393259,0.108300000429,0.0668999999762,-0.823621332645,0.0266119688749,0.213634520769,0.38203817606,0.253376603127,0.79240000248,0.800908923149,-0.105133786798,-0.270799994469,1.26454997063,0.480629503727,0.659603893757,0.0199331827462,0.723399996758,0.167250007391,0.0886330232024,0.27378064394,0.608649969101,-0.420037448406,0.173483461142,0.470204770565,-0.800243675709,0.60095000267,0.094985306263,-0.381385952234,0.423740684986,0.581208825111,0.684289157391,-0.283943235874,-0.529936075211,0.793788611889,0.60858219862,0.234703630209,0.597286820412,-0.651199996471,-0.00744293630123,0.655570209026,0.425599992275,-0.101523160934,-2.62382984161,1.1004999876,-1.08934998512,1.39409995079,0.577283740044,0.174144938588,-0.529101788998,0.0777161568403,-0.670116245747,-0.535211145878,-2.41264867783,1.54177939892,0.473554193974,-0.100396834314,-0.155581980944,-0.590633630753
466,-2.62544989586,0.0450499951839,-0.227509319782,0.425432801247,1.42552304268,-3.21803355217,-0.504804491997,0.27291983366,0.175056159496,-0.131410956383,0.39839759469,0.438493430614,0.285738259554,1.44884991646,0.0205999985337,0.9117000103,0.0340582504869,0.231615930796,-0.457929134369,0.2825999856,-0.716203451157,-0.3695499897,-0.0306500047445,-0.0753582715988,-0.650767743587,-0.356173157692,-2.58528137207,0.379101216793,0.183349996805,-0.620680212975,1.16474533081,-0.358400017023,1.74890005589,-0.503997087479,0.718402326107,-0.0053534284234,0.619849979877,0.115150004625,-0.601424157619,0.528810977936,0.709999978542,-0.0297237411141,-0.237755507231,-1.59089803696,0.21798171103,0.389500021935,-0.72121244669,-2.00252747536,0.571135103703,1.20785570145,1.81271743774,1.02018201351,0.374184191227,0.822108626366,0.480576634407,-0.0904792547226,-0.030284434557,-0.0185000002384,0.370721757412,-2.42793655396,1.43299996853,-1.24970090389,-0.789491057396,-1.37215006351,-0.190750002861,1.0040500164,-0.104618683457,-0.298409581184,0.675851106644,0.762913525105,-3.06200766563,-3.56801080704,-1.09473407269,-1.09923171997,0.880178034306,-0.164362356067,-0.361818760633,-0.0626638382673
6009,-0.408849984407,-0.27610000968,-0.45577070117,0.236282497644,1.0556473732,0.457433342934,-0.577470242977,0.786085247993,0.750012516975,0.186053112149,0.0176943838596,-0.342728108168,-0.565158545971,1.28482615948,1.06714999676,0.807500004768,-0.764116346836,1.69684743881,0.866331756115,-0.231599986553,1.22735393047,-1.39350008965,-0.0370499938726,0.891415119171,-0.106640204787,1.0777990818,0.0380409359932,-0.565494835377,0.396699965,1.43436217308,1.00770294666,0.384000003338,0.726999998093,-0.0211218558252,0.120490014553,-0.331024944782,0.907350003719,0.0847999975085,-0.186986729503,0.344246268272,1.12584996223,0.296916544437,0.562773883343,-1.80272316933,-0.836752533913,-0.107649996877,0.107403069735,-1.30742549896,-0.0836560279131,-0.215565949678,-1.71827340126,-0.590255200863,-0.28724694252,0.409220814705,0.300498306751,0.66007399559,-0.813529968262,0.832800030708,0.291557580233,0.618600785732,-0.862900018692,0.109140433371,1.08178436756,0.788349986076,-0.133799999952,0.508700013161,-0.190641075373,-0.941362857819,-0.839413285255,-0.631896078587,-0.538834691048,1.13449668884,1.16956734657,1.05578732491,-1.10062801838,0.0938133299351,-0.887763500214,-0.808991670609
2309,-1.22975003719,1.01390004158,0.504815042019,0.047183483839,-0.146002113819,1.99026668072,-0.365505248308,0.592619538307,0.496412456036,0.128150135279,-0.310713231564,-0.49723803997,-0.595194637775,-0.116555020213,-0.636599957943,0.155650004745,-0.502268016338,-0.168405056,0.92339360714,-0.69194996357,1.41679561138,-0.824800014496,-0.387500017881,0.159102797508,-0.168017953634,0.384985685349,0.846688866615,1.31373929977,0.95609998703,-0.190015614033,0.106075704098,-0.744800031185,-0.315699994564,-0.0847148001194,0.198919847608,-0.231944382191,0.120849996805,0.124800026417,-0.851577758789,0.497129052877,-0.412550002337,0.230556815863,-0.101254194975,-0.464198291302,-0.541739881039,-0.0857499986887,0.315014839172,0.819768130779,0.337899029255,0.71447455883,1.43988740444,0.92954158783,0.59081941843,0.194905549288,-0.173955887556,4.31999063492,-0.458443254232,1.02954995632,-0.178280517459,-0.0425117053092,-0.215499997139,-0.575799703598,-0.208118796349,-1.8981000185,-0.550449967384,-0.313800007105,-2.61475396156,-2.21023440361,-1.68650138378,-1.20468878746,0.175665378571,1.32152557373,0.381431818008,1.25230646133,-0.903982937336,0.952592492104,-0.0644712299109,-0.233375445008
387,0.909300029278,-0.0704000145197,0.0108826607466,0.300983011723,0.912935435772,0.699699938297,0.107079960406,1.37240099907,-0.278973937035,0.198459073901,0.768492698669,0.185122668743,-0.0940684601665,0.29028648138,0.771399974823,0.200100004673,0.130532443523,0.480237573385,1.63729417324,0.561399996281,1.18114936352,-0.682099997997,0.240299999714,0.193430513144,0.49027711153,0.154610842466,1.1037889719,-0.144354507327,-0.321900010109,-0.80946290493,1.22270870209,0.246899992228,-0.0938499867916,-0.903935551643,0.0288299024105,-0.759514987469,1.07795000076,0.21590000391,0.404771119356,-0.175958931446,0.655799984932,-0.174334645271,-0.966573834419,-2.16500544548,-0.93291246891,-0.587350010872,0.590908706188,-0.688461244106,0.728407979012,-0.121169500053,-1.37817382812,1.05475342274,-0.499538183212,0.0405534505844,-0.520370304585,4.07640123367,-0.499498426914,-0.488200008869,-0.281491458416,-0.0886033028364,-0.243900001049,1.21220123768,-0.508188009262,0.0883999466896,-0.297749996185,0.242399990559,-1.67943656445,-0.821422576904,-0.56767553091,-0.322375357151,0.747683525085,1.55884063244,0.671231389046,1.98420155048,-1.0826728344,0.271035611629,-0.464175403118,-0.215411007404
3553,1.67855000496,0.00470000505447,-0.0890336334705,3.82922911644,0.930836081505,0.770400047302,0.618095874786,-2.3717212677,0.110959261656,-0.516464114189,0.564495563507,-0.0256308000535,0.32168918848,-1.44219362736,0.602499961853,-1.4972499609,-0.254551023245,-0.28774869442,-0.95380371809,0.97135001421,-0.680750846863,-0.351450026035,-0.825500011444,-1.48584496975,-0.856624960899,-1.12958025932,0.305126160383,-0.977659583092,0.286199986935,-0.585858047009,-0.326292514801,-0.487700015306,-0.326649993658,-0.721813201904,-0.233363956213,0.286574542522,0.661050021648,-0.564499974251,-0.959929704666,0.134639620781,-1.32239997387,-0.488431215286,-0.109078019857,0.843888998032,-0.0680947303772,-0.189400017262,-1.00861513615,0.862264096737,-0.343276917934,-0.291302233934,0.420961737633,0.747671961784,-0.456745713949,-1.28417110443,0.0972828492522,1.57694149017,1.37220489979,0.434150010347,-0.239546433091,0.62237393856,-1.2378000021,-0.901769578457,-0.987114667892,-1.70140004158,1.0134999752,-0.33109998703,0.255907386541,0.176271811128,0.366437166929,-0.450461417437,2.32423114777,2.01458501816,0.526302099228,-0.489690512419,0.00826595723629,0.347661584616,0.789596736431,0.351695477962
427,1.04369997978,-0.809050023556,-0.136979520321,0.0658208727837,1.54716074467,0.814833343029,-0.34281027317,-0.222359284759,-0.25267842412,1.08682203293,-0.069470345974,0.675923645496,0.131961554289,1.45942747593,0.270799994469,0.919299960136,0.00922970473766,1.30616128445,-1.95806074142,0.434750020504,-0.577699303627,0.0628000050783,-0.37160000205,0.839147210121,0.341585129499,-0.172608688474,-1.86418831348,0.202859163284,-0.808250069618,-0.55909717083,3.02603387833,0.567299962044,0.360149979591,0.566019535065,0.143620163202,0.53306466341,2.62234997749,-0.108450002968,-0.467858463526,-0.223364964128,-1.37985002995,-1.489798069,0.905373334885,-0.57089728117,0.30222210288,0.127200007439,0.114360332489,0.0948217660189,0.93933993578,-0.246519684792,2.39572834969,1.57895672321,-0.224961847067,-0.104733362794,0.0890941917896,2.6300342083,0.558453261852,-0.674649953842,-0.143735647202,-1.847894907,0.235899999738,-0.787062287331,2.49392080307,0.430550009012,-0.31685000658,0.418199986219,0.197833389044,-0.0477170050144,0.456663638353,2.33133435249,-0.952040553093,-1.05293405056,-0.838978648186,-0.858495056629,0.108300566673,-0.951276123524,0.559930324554,-0.318638175726
5898,0.26164996624,-1.12189996243,0.225403890014,-0.312911003828,1.32452178001,-1.78470015526,-0.471533834934,-0.782932758331,0.0660545751452,-0.271238207817,0.92941737175,-0.609321415424,-1.5169210434,-0.165632650256,0.19984999299,-0.305949985981,-0.632588863373,-0.477664113045,-0.707816302776,-0.855300009251,-2.11054253578,-0.271149992943,-0.342100024223,-0.703680098057,-1.52795743942,-0.161187142134,-0.901595473289,-1.90095412731,-0.821200013161,-0.379174172878,-1.02508068085,0.0301999747753,-1.13324999809,-0.502197444439,0.511847019196,-0.819678783417,-0.825500071049,0.494000017643,-0.735795259476,0.830828785896,0.429750025272,-0.131553471088,-1.44165790081,0.089949272573,0.503688216209,1.12024998665,0.158132880926,-0.833998441696,-0.0398668050766,0.0597061663866,0.894306004047,0.376173853874,-1.06902110577,-0.525892972946,0.391809761524,-1.03893518448,0.0830376371741,-0.476549983025,0.148961901665,-0.10781891644,0.454899996519,-1.48425173759,0.356395423412,-2.46364998817,0.13615000248,1.46845006943,0.853060483932,0.833679556847,0.214453175664,0.500912308693,0.37133154273,-0.658162593842,-0.06915345788,-1.28755569458,0.86134660244,-1.13593542576,0.392114698887,-0.692012727261
23365,-0.797900080681,0.244799986482,0.300566732883,-0.837727189064,0.983032345772,0.483866631985,0.890442728996,-0.138057798147,-0.00994111597538,-0.0861115902662,0.490750670433,-0.389791548252,0.358649730682,-0.605771303177,-0.321249991655,-0.069349989295,-0.446060419083,-0.265347063541,0.332938700914,-0.554300010204,-1.79022026062,-0.744099974632,-0.199550002813,0.476463317871,0.590362489223,0.863034784794,0.550898611546,-0.892614483833,-0.117749989033,-0.377010166645,0.3133020401,-1.61030006409,0.952600002289,-0.367876768112,-0.258626371622,-0.365967601538,-0.481549978256,-0.657549977303,-1.0437734127,0.173784255981,-0.152049958706,0.590215682983,-0.838972270489,-0.397225856781,-0.43387144804,0.557950019836,0.434703826904,-0.52977848053,0.0138252563775,-0.462620973587,-0.913385272026,-1.59893500805,-0.552899181843,0.0356927216053,0.142240032554,-0.543263077736,0.80575543642,-0.490049988031,0.362513244152,-1.07016289234,1.00429999828,2.51770448685,0.186251059175,-1.21340000629,0.193399995565,0.163300007582,7.35556316376,2.36443448067,3.8139193058,1.24035954475,2.34943079948,1.26395058632,0.525654017925,-0.601467251778,-0.530053138733,1.3062132597,-0.695805132389,-0.468038767576
6657,2.63980007172,0.233999997377,0.311575770378,-0.830866336823,1.04415202141,0.625366747379,-0.234394177794,-2.06333780289,0.648672223091,1.11461865902,0.386641055346,-0.924222707748,0.270931452513,-1.65553843975,0.794900000095,-0.58780002594,-0.314029842615,-0.508953809738,-0.414618998766,0.53075003624,-0.273206084967,-0.181299999356,-1.13164997101,-1.00218081474,-0.124305166304,-0.64638209343,0.2981941998,-0.836326777935,0.591350018978,-0.469420284033,-0.276333212852,0.431150019169,-0.450600028038,0.568564593792,-1.17778503895,-0.305206298828,-0.205750003457,-0.0560500025749,-0.544343531132,-0.0920899957418,1.14065003395,-0.156626075506,0.145652294159,1.46253669262,-0.483091711998,0.209499999881,-0.131361186504,0.622215926647,-0.67858672142,0.31793859601,0.352344363928,0.666361868382,-0.605223119259,0.100311696529,-0.597082734108,1.72798800468,0.843229174614,-0.158800005913,-0.445167958736,0.88057154417,0.0822999998927,-0.0428855121136,1.44809532166,0.204849988222,0.942450046539,-1.43904995918,-0.154126212001,-0.496639281511,-0.897185087204,-1.3071410656,1.86642980576,1.52488422394,0.504605472088,-0.712298750877,-5.63256597519,0.951227664948,-0.391116559505,0.106769733131
