rid,CPC003_HA1E_6H:BRD-K32696739-001-02-6:10,CPC003_HA1E_24H:BRD-K32696739-001-02-6:10,CPC003_HCC515_6H:BRD-K32696739-001-02-6:10,CPC003_HCC515_24H:BRD-K32696739-001-02-6:10,CPC003_PC3_6H:BRD-K32696739-001-02-6:10,CPC003_PC3_24H:BRD-K32696739-001-02-6:10,CPC003_VCAP_6H:BRD-K32696739-001-02-6:10,CPC003_VCAP_24H:BRD-K32696739-001-02-6:10,CPC010_A375_6H:BRD-K32696739-001-16-6:10,CPC010_A549_6H:BRD-K32696739-001-16-6:10,CPC010_A549_24H:BRD-K32696739-001-16-6:10,CPC010_HA1E_6H:BRD-K32696739-001-16-6:10,CPC010_HCC515_6H:BRD-K32696739-001-16-6:10,CPC010_HEPG2_6H:BRD-K32696739-001-16-6:10,CPC010_HT29_6H:BRD-K32696739-001-16-6:10,CPC010_MCF7_6H:BRD-K32696739-001-16-6:10,CPC010_MCF7_24H:BRD-K32696739-001-16-6:10,CPC010_PC3_6H:BRD-K32696739-001-16-6:10,CPC010_PC3_24H:BRD-K32696739-001-16-6:10,CPC010_VCAP_6H:BRD-K32696739-001-16-6:10,CPC010_VCAP_24H:BRD-K32696739-001-16-6:10
4776,-0.688850045204,0.364228487015,-0.957534193993,-0.135005965829,-0.796342968941,-0.44295156002,-1.1131234169,0.0626000165939,0.519725799561,0.54264998436,2.47755002975,-0.665114462376,0.0895915925503,0.527925848961,-0.689847886562,-0.234787657857,0.72944188118,0.0827448815107,-0.65303093195,0.623600006104,0.196595519781
6908,0.146300017834,0.0584977604449,0.178478300571,0.672774791718,0.652467489243,0.725003004074,-0.506244421005,0.0690999925137,1.43004643917,-0.567499995232,-3.18974995613,1.12788593769,0.552202284336,-0.0560266375542,0.198870241642,1.03476345539,-0.462484151125,1.14665305614,1.20112681389,-0.711700022221,-0.0453804209828
672,1.37965011597,0.0409817919135,0.678577005863,0.248064815998,-0.683842658997,0.250018179417,-0.493159204721,0.0927499830723,-0.505869030952,-0.819350004196,-1.29949998856,0.923838496208,0.346362501383,0.593259334564,-0.202260687947,0.34397149086,-0.882467329502,-0.0165185183287,0.668326854706,0.117779992521,-0.261557936668
5710,1.29904997349,0.494140654802,0.668567597866,-0.209119588137,1.0707372427,0.242765560746,0.416981101036,0.0901499986649,-2.68453526497,-1.20399999619,-0.216850042343,0.0875685065985,-0.978177785873,-0.750369548798,-1.33672881126,0.837330102921,0.961320579052,0.99065798521,0.556150972843,0.29141998291,-0.37950772047
2115,-1.44999992847,0.788700699806,0.184697031975,0.673015356064,1.2289917469,0.852694571018,0.0198853090405,-0.467000007629,2.38979911804,-0.731800019741,1.95225000381,-0.504960536957,-1.19654548168,-0.611094117165,-0.295166671276,-0.317625194788,-0.367871463299,-0.665118694305,0.000865951180458,0.0194799900055,-0.645751595497
7015,0.438199967146,-0.558583557606,-1.46075093746,-0.6063144207,-1.11429405212,-0.701222538948,-1.15539836884,-0.636600017548,-0.0489156246185,-0.380050003529,3.27559995651,-0.0231580138206,1.16184580326,-0.784565746784,-0.34295040369,-0.179175704718,-0.137125506997,-0.393202483654,-0.948709011078,0.449740022421,0.357521772385
8726,0.863150000572,-0.32034060359,0.231249421835,-0.0721069276333,0.018648352474,0.06467461586,-0.609950721264,-0.0627499967813,0.788590610027,-0.391399979591,-3.7647998333,0.818073153496,-0.357037842274,-0.739588975906,0.677609145641,0.304002910852,0.530003368855,0.0832834690809,0.110854268074,-0.065600015223,-0.276783883572
2185,-0.583000004292,-0.71461135149,-0.198761850595,-0.782515883446,-0.337992757559,-1.08922481537,-0.453387379646,0.185550034046,-0.441188454628,0.517700016499,4.89509963989,-0.824937939644,-0.105219483376,0.525120198727,-0.68746471405,-0.533011317253,0.535424590111,-0.527222275734,-1.31897497177,0.699360072613,-0.318869888783
3315,-1.02254998684,0.912275731564,-0.381611257792,-0.684008479118,0.0548949241638,0.0738135129213,0.816299438477,-0.762850046158,-1.82993662357,-0.198999986053,-6.61035013199,-0.495346903801,-2.50279092789,-1.20444309711,0.0655298382044,-0.0631821602583,0.469736844301,0.396172553301,-0.64308142662,-0.233779996634,0.317294210196
5289,-0.27294999361,0.381201952696,0.224536627531,-0.225193917751,0.233158111572,-0.0794202685356,-0.672222614288,0.0776999890804,0.639047503471,-1.24835002422,-2.79774999619,0.313647389412,0.754708528519,-0.368757724762,-0.149279281497,0.272958099842,-0.935584962368,-0.328718602657,0.262535601854,0.251859992743,0.176437199116
868,0.206400021911,-0.490135371685,-0.402744948864,-0.926807522774,0.117300286889,0.994335412979,0.241567075253,1.78415000439,0.519025444984,-0.506900012493,-6.93350028992,0.405788183212,3.41032075882,-0.273841589689,-0.350443392992,-0.5690305233,-0.134948000312,-0.611990511417,-1.08967554569,0.187200039625,-0.0310557857156
1677,-0.505349993706,-0.462237387896,-0.886365652084,-1.14657688141,-0.18937574327,0.167178913951,-0.861767530441,0.773000001907,1.35757446289,-0.606999993324,0.802749991417,-1.18027091026,1.18309319019,-0.160059228539,-0.499566912651,-0.119187198579,-0.849519789219,-1.07644343376,-1.12603807449,0.0806800127029,-0.216049328446
7043,-0.70560002327,0.0152294486761,0.399488985538,-1.04839110374,0.21223539114,-0.250847697258,-0.257185310125,0.359650015831,1.07938659191,-0.740750014782,6.28155040741,-0.772019267082,-0.989425122738,-0.286949574947,-0.429838597775,-0.0447406098247,0.812231481075,0.126880392432,-1.31837558746,-0.034559994936,-0.019777610898
5613,0.599600017071,-0.441659122705,-1.38452458382,-0.635290682316,0.283895134926,-0.639206588268,-0.134812489152,0.36485004425,-0.0863613113761,0.963850021362,6.84014987946,-0.45564815402,0.264402925968,0.39656150341,-0.127616882324,1.92874860764,-0.350547432899,0.142130106688,-1.42205381393,0.645299971104,0.345391005278
595,0.898550033569,0.839052796364,0.290459185839,0.578779578209,0.427021384239,0.258629322052,0.0733805149794,0.83345001936,0.483251392841,-0.597350001335,0.268249988556,-1.07537233829,-3.69651293755,-0.462437421083,0.495680391788,0.0199641883373,-0.181007102132,0.137523978949,0.463144421577,0.178499996662,0.292403966188
4793,-0.727500021458,0.902548134327,0.242768839002,-0.29613634944,-0.342606514692,0.121519729495,0.255023926497,-0.523150026798,1.60771870613,-0.564299941063,-0.366400003433,0.176115527749,-1.11994361877,-1.06819617748,-0.728526115417,0.170250430703,0.62344622612,-0.131618559361,-0.129127472639,-0.194960013032,-0.00193653255701
2736,1.15569996834,-0.577928304672,0.62223392725,0.135336011648,0.254929840565,0.521358013153,0.612834692001,0.221099972725,0.631423711777,0.579199969769,1.48654997349,-1.13664329052,-0.552771806717,-0.237983494997,-0.482349097729,-0.738565802574,1.22013831139,0.062023319304,-0.91164624691,0.472000002861,-1.11349141598
5290,-0.0464000105858,-1.0033493042,-0.915157735348,-0.400221526623,0.235166877508,-0.71369934082,0.0410299450159,-0.356999993324,-0.496777176857,0.397049993277,2.0828499794,0.459404468536,0.300747662783,0.476742476225,-1.04467129707,-0.864296257496,0.87561827898,-0.340046346188,-0.827367305756,-0.216940000653,-0.316193580627
6194,-0.00034999998752,-0.541089057922,-0.0382385663688,0.0,0.907368838787,-0.641512155533,0.416484683752,0.0,0.000446094607469,0.0,-4.1280002594,0.00825726985931,-1.04331982136,-0.326727241278,0.0827756375074,0.0237312018871,-0.0439477264881,-0.261523157358,0.0109934173524,-0.751760065556,-0.366756647825
1676,0.104449987411,-0.82101213932,-1.94918334484,-0.867290735245,-0.22785821557,-0.55014449358,-1.08771216869,0.266000002623,-0.361026614904,-0.0401000082493,2.03590011597,-1.07547926903,-0.460816562176,0.305635482073,-0.454028189182,-0.235504552722,0.936276316643,-0.582403600216,-1.81541156769,0.470059990883,0.233238071203
23512,0.416200011969,1.0999982357,0.841382443905,0.137072637677,-0.310976117849,0.0840400755405,-0.135247588158,-4.67845010757,-0.555369317532,-0.0259000062943,-4.73954963684,0.32032763958,1.04921317101,0.784652471542,0.600065946579,-1.47665452957,-0.642488002777,-0.286172002554,-1.55984520912,0.111579976976,0.125133216381
148022,1.36520004272,0.270726084709,0.359994411469,0.504181325436,0.964767575264,0.335587918758,0.684132814407,0.756699979305,0.928763628006,0.0746499896049,2.56699991226,-0.848466277122,-0.246704339981,-1.43466663361,0.673514783382,0.715351879597,0.236673161387,-0.138714388013,0.272894114256,0.0616399906576,0.753546833992
1906,-0.071850001812,-0.806171894073,-1.63767004013,0.184672385454,-0.179518684745,-0.770739912987,-0.860158503056,0.165800005198,-0.796841859818,1.00999999046,-0.34350001812,-0.49974372983,0.488387405872,0.409596920013,-0.211804255843,0.0510327965021,1.33985888958,-0.177552357316,-2.19564557076,0.151160016656,-0.249334871769
8878,1.13194990158,0.18695423007,-0.248241752386,0.153346851468,0.484837561846,-0.0331855975091,0.0963311046362,0.510349988937,0.119558446109,0.21099999547,-2.18104982376,-0.661733388901,-0.946942090988,-0.267343342304,-1.61737334728,0.452019900084,-0.829395890236,0.405176341534,0.370676070452,0.757359981537,0.716303408146
3091,3.27540016174,0.0611721649766,-0.142772361636,1.05660402775,0.14151994884,0.120822660625,-0.656671464443,0.438450008631,-0.531342506409,-0.423649996519,0.651399970055,-0.667035698891,0.411336630583,0.950131893158,0.505800187588,0.297189503908,-1.43254435062,-0.471942484379,-0.941034436226,0.622060000896,-0.199430793524
5743,-0.617449998856,0.548501372337,0.414089947939,-1.42643928528,1.17132639885,0.488755941391,-0.0248693227768,-0.55119997263,1.55118381977,0.248899996281,3.39960002899,-0.482452303171,0.609045743942,0.62482124567,1.70993924141,-0.360677361488,0.186711698771,1.18261325359,1.11191427708,0.413940012455,-0.109215661883
5321,-0.168400004506,-0.892177045345,-1.17849493027,-1.27854144573,-0.63018912077,-1.1916693449,-0.838296413422,-0.665149986744,-0.539917230606,0.412649989128,2.38695001602,-1.05683243275,0.640293359756,0.0171492695808,-1.49681723118,-0.274855405092,0.414088070393,-0.461437761784,-1.57065391541,-0.447099983692,-5.48034191132
4144,-0.0937999933958,-1.02447390556,-1.80662822723,-0.299258202314,-0.714078187943,-0.00650066137314,-1.24760937691,0.692200005054,0.33427926898,0.504949986935,0.515450000763,-0.831251621246,0.392097860575,0.357654750347,-0.895567774773,-0.883203029633,-0.17131704092,-0.041436240077,-0.820599615574,1.14406001568,0.242712423205
1981,2.36049985886,-0.482322216034,0.0821399763227,-0.0742752999067,0.900776028633,-0.171730786562,-0.65681219101,0.0105000007898,0.917924463749,-0.712499976158,2.20939993858,-1.28867149353,-1.87849330902,-1.33951306343,0.159661978483,-0.299332976341,0.0344173461199,-0.0438827574253,-0.584946811199,0.124920003116,-1.42989361286
695,-0.836000025272,0.789167463779,-0.234797626734,0.407791465521,1.09874427319,-0.118188798428,-0.391102194786,1.64875006676,2.81453204155,-0.321500003338,2.23524999619,0.257668793201,-0.621426045895,0.0992761254311,1.80733263493,-0.278633236885,0.4279332757,-0.0695157796144,-0.254899352789,0.0904600024223,0.645572900772
10398,0.992699980736,0.962797045708,-0.0262435674667,-0.126621618867,-0.460450470448,0.342357873917,-0.738227188587,0.00114998221397,0.543932080269,0.29129999876,3.33590006828,-0.711873233318,-1.80933940411,-0.368031322956,-0.260863989592,-0.0621015876532,0.0401803776622,-0.200685828924,-1.08347570896,-0.196980029345,0.188230097294
5708,-0.187399998307,0.509585559368,-0.753448486328,-0.00694384425879,0.00486527383327,0.437261283398,-0.505271077156,0.228150010109,0.53425270319,-0.289149999619,0.225200012326,-0.199992954731,0.392793744802,0.268865585327,0.0743252784014,-0.376512229443,0.614973008633,-0.263645082712,-0.130055829883,-1.28541994095,0.0831179991364
1213,1.40024995804,0.793151378632,0.278685152531,-0.0501909852028,-0.0780891627073,-0.184508323669,0.605159401894,-3.79124999046,0.819331467152,-0.203850001097,-1.48825001717,-0.335628569126,-0.970463097095,-0.772195339203,0.132719486952,-0.0309449136257,0.33235502243,0.555078625679,-0.318921297789,0.0374200120568,-1.12410986423
226,0.759900033474,0.583505630493,-0.613720417023,-0.0291127413511,0.062793135643,0.38806951046,-0.218939125538,-0.251550018787,1.19594538212,-2.63670015335,0.312799990177,-0.870526850224,-1.20032393932,-0.900463700294,-1.63340449333,0.456245243549,-0.00868387520313,-0.117125451565,0.588969826698,-0.672959983349,0.251582711935
6777,1.17439997196,1.29548358917,0.808410286903,0.68759304285,-0.513537168503,-0.466103583574,0.623350799084,0.802399992943,1.9628534317,-0.064200013876,5.39405012131,-1.46127593517,0.0320026278496,-1.45271170139,1.62225353718,-0.923475265503,0.0626031085849,-0.486227571964,0.982640743256,-0.311839967966,0.0835593491793
2113,0.378250002861,-0.558375298977,-1.01186990738,0.661679685116,0.511954367161,-0.328799188137,-0.125414028764,0.676650047302,0.473064213991,-0.0988499969244,0.0750999450684,-1.72787070274,-0.760950803757,-0.198098406196,-0.307150244713,-0.119239702821,-0.784844696522,0.134503915906,-0.99117732048,-0.0704199969769,-0.112814798951
3329,0.788749992847,0.585117697716,-0.787099957466,0.308212012053,-0.164452254772,-0.107489332557,0.404526770115,-0.202899992466,-2.33914518356,0.204300001264,-8.69025039673,-0.609909296036,-0.970885574818,-0.917470574379,0.920492827892,0.598044097424,-0.710692405701,1.039706707,0.605059862137,-0.112359985709,0.416811317205
1050,1.86654996872,0.268308877945,0.543712854385,0.184972152114,-0.160475850105,0.251563370228,-0.736490428448,-0.255650013685,1.78023397923,-0.36880004406,2.78110003471,0.444816559553,0.463744461536,-0.944100022316,0.789217114449,-0.0182275474072,0.0886176303029,2.64327383041,1.05490756035,0.267159998417,-0.545971691608
9491,-0.175249993801,1.27442908287,-0.998380661011,-0.300735741854,0.14254462719,-0.865747570992,-0.854202210903,0.126799985766,-0.603863060474,0.419299960136,3.20359992981,-0.596702098846,0.998779416084,0.342898637056,-0.458162307739,-0.115613557398,0.41917976737,-0.842614293098,-1.01287341118,0.30860003829,-0.367222249508
22926,-1.65465009212,0.721482276917,-0.840162932873,0.151428818703,0.0714051574469,0.352640837431,-0.122361883521,-0.439349979162,0.967519760132,-3.61625003815,3.24009990692,-0.341786712408,-2.0337293148,-1.04528105259,-0.653471529484,0.244220927358,-0.547706007957,0.883117437363,-0.229460507631,-0.25138002634,-0.297766506672
5899,-2.22230005264,-0.522625684738,0.311185389757,1.57860422134,0.387315273285,-0.534475266933,1.04169237614,0.474150002003,0.114611215889,0.385499984026,1.85710000992,-0.0666529536247,-0.924084305763,-1.2509522438,-0.0800627693534,0.152534365654,-0.0762332826853,0.756294608116,-0.0834464505315,-0.224160015583,-0.120965376496
5467,0.13504999876,-0.554813742638,0.154519215226,-0.168000534177,-0.721287071705,-0.0486247241497,-0.720034658909,-0.193550005555,0.0777142271399,-0.635800004005,4.87265014648,-0.0962768793106,-0.350156188011,-0.447035253048,-0.0792654156685,-1.03799438477,0.430887371302,0.444977343082,-0.513100504875,0.126519978046,-0.0658359751105
6774,0.606700003147,2.18478894234,0.876146674156,0.246522322297,-0.974456906319,-0.559858202934,-0.0441572368145,0.0979499965906,2.20456814766,-0.517599999905,0.871100008488,-0.913738131523,0.315854102373,0.183559089899,0.282304733992,0.294136583805,-0.38428530097,0.574154138565,-0.350771069527,-0.2660600245,0.150358438492
1788,-1.30860006809,-0.742473602295,-1.16505694389,-0.673088848591,0.170005500317,-0.722970247269,-0.807762563229,0.0724999904633,-0.377654135227,0.421000003815,2.64079999924,-0.379939764738,-0.234767332673,-0.182450667024,-0.593404591084,-0.14828376472,0.496737957001,-0.786187052727,-1.86241531372,0.103679999709,-0.299694687128
5921,-1.26870000362,-0.126107871532,0.668533265591,2.80315065384,0.810211837292,0.535415709019,1.15222346783,0.413399994373,-0.0749567449093,-0.183699995279,3.77499985695,0.46115642786,0.226652815938,-0.074030444026,-0.0290950536728,0.150151401758,1.31690967083,0.00458704680204,0.325078457594,-0.197499990463,-0.507485330105
5721,-1.93725013733,-0.235622942448,-0.52899992466,0.489216983318,-0.37943726778,0.122474968433,0.536785304546,0.395749986172,-5.22739315033,0.0388000011444,-0.284299999475,0.793020308018,-0.499648153782,-0.110379561782,-0.0322814546525,-0.552401542664,0.036019038409,0.655697286129,0.669407606125,-0.224079996347,0.244866847992
2263,-0.849300026894,-1.0042526722,-1.83413350582,-0.700929760933,-0.899364471436,-1.39676010609,-1.27892887592,-0.577899992466,-0.708936870098,1.20580005646,1.57675004005,-0.429006636143,1.01521420479,0.806259393692,0.868670165539,-0.582853019238,0.102694757283,-0.372062981129,-1.39979195595,1.45032012463,0.518159627914
808,-1.04375004768,-0.641138911247,-0.82401818037,0.444429218769,0.856991171837,-0.589675068855,-1.15667128563,-0.776499986649,0.472693890333,0.150150030851,0.795700073242,-0.448378026485,0.610457658768,-0.138319298625,-0.150555461645,-0.168232291937,0.212941765785,-0.856790006161,-0.0517992302775,0.490320026875,0.221337914467
30001,3.94880008698,0.88559782505,0.288499206305,-0.285396754742,0.315196424723,-0.0988607183099,0.148712337017,0.495350003242,0.839933276176,-0.123500004411,0.614899933338,-1.3043705225,-1.43153917789,-0.975211501122,0.282476007938,-0.320913374424,0.290211260319,0.00948014855385,-0.161495164037,0.18053996563,-1.00434219837
348,-0.600300014019,2.20635414124,2.95187282562,-0.296281993389,-0.322952479124,-0.508075594902,-0.789407789707,-0.968099951744,0.370068818331,0.00439999997616,4.79419994354,-0.636869668961,1.17047905922,-1.61564350128,-0.0222251042724,-0.526229083538,0.575493335724,-0.382560223341,-0.0314069576561,-0.155020028353,-1.10100734234
30849,-1.4375500679,0.223421305418,0.960369229317,-0.0936901718378,-1.16116034985,-0.68877863884,0.0656654238701,0.0657999813557,0.343889385462,-0.860650002956,1.02894997597,-0.353795230389,-0.691915214062,0.304583787918,0.219319626689,0.260992407799,-0.294573843479,0.638789832592,0.45866060257,-0.122639998794,0.435602247715
1454,-1.94580006599,0.260717689991,-0.29621976614,-0.274587661028,0.668068230152,-0.333612918854,-0.0328783094883,1.40864992142,-0.510549545288,-1.43994998932,-3.2146499157,-0.18799072504,-1.12689363956,-0.551919043064,-0.421507775784,-0.735140740871,-0.564745306969,-1.06197154522,-0.0995902568102,-0.280419975519,0.2899132967
6500,-0.490449994802,1.0837430954,-0.0965080112219,0.0604407638311,1.01327705383,1.36892151833,0.66595685482,0.525650024414,1.04707920551,0.200399979949,-2.7811999321,0.887140274048,-0.849908173084,0.436832904816,0.744321107864,0.605465233326,1.16612100601,0.271890461445,0.760771036148,0.221940010786,1.03508579731
5627,0.0463500022888,0.0130755156279,0.75440454483,0.553520917892,0.371847957373,0.777046203613,-0.0580391287804,1.03090000153,1.28368663788,-0.329699993134,2.80984997749,-0.814338564873,-0.184187933803,-0.946094691753,-0.00370973721147,0.427330672741,0.278031438589,1.18520748615,0.516945362091,-0.0994399860501,0.0111381812021
5715,0.0639999955893,0.231030359864,1.27063894272,0.58865904808,0.754688322544,1.03003895283,0.545200884342,0.235449999571,0.68457531929,0.213599979877,-6.65610027313,-0.0408895909786,-0.987822175026,-0.832480728626,0.0312972068787,0.714876770973,-0.684329748154,1.13545918465,0.730556130409,-0.184639975429,0.470271110535
4791,0.102999985218,-0.394272446632,-0.87928289175,0.100393682718,0.0413014665246,-0.674686193466,-0.268861889839,-0.152300000191,1.085968256,-1.25870001316,2.54719996452,-0.468672454357,-1.33882236481,-1.49035990238,-0.532648682594,-0.0615717470646,0.0274546816945,-0.470835924149,-1.10735440254,0.321160018444,-0.426557660103
56924,-0.805649995804,0.677890896797,0.113714292645,-0.0499997735023,0.997721374035,0.383578032255,-0.116566687822,-0.184949994087,1.08672058582,-0.677399992943,6.66294956207,-0.0271699875593,-0.903204679489,1.13836991787,0.378167212009,-0.445796579123,-1.23630523682,1.21470344067,1.13964128494,0.536140024662,0.577133178711
2690,0.658349990845,-0.803038537502,0.234545513988,-0.178845494986,0.7721093297,-0.0211440958083,0.153950691223,0.237000003457,0.499261707067,-0.811100006104,2.88475012779,-0.462079048157,0.0166376531124,0.00831956416368,-0.676705300808,-0.728996932507,0.233094528317,-0.785762608051,0.262587308884,0.464720010757,-0.831286132336
1019,0.187150001526,-0.963512301445,0.0412276722491,0.229125082493,-0.373662412167,0.603833317757,0.690037488937,0.422349989414,0.500174939632,-0.29129999876,-3.6779999733,-0.822570979595,-0.129396826029,-0.504615306854,0.479119956493,-0.989455521107,-0.490584164858,0.849206566811,0.202197790146,-0.005619995296,0.161140069366
51422,-0.0329999998212,-0.577766001225,0.559034883976,0.0477802604437,-0.0859976038337,-0.251616477966,4.86095046997,0.71130001545,0.945375323296,-1.1982998848,0.786100029945,0.154151052237,-0.956576704979,1.43089032173,0.00735187530518,0.455978810787,0.205204233527,-0.657169222832,1.50777769089,0.0956599861383,-0.429408729076
5788,-0.805700004101,-0.318897128105,-0.472513586283,-0.364049255848,-0.345743775368,-0.805195212364,-0.538898229599,-0.205399990082,0.710975408554,-0.187649995089,3.76305007935,-1.4036397934,1.1779050827,0.453171521425,-0.571725964546,-0.111805692315,0.0936740115285,0.0982734039426,-1.26891565323,-0.200059950352,0.0564875416458
6709,-0.394800007343,0.759275496006,-0.259721934795,0.213647380471,-0.0900503247976,-0.316391676664,-0.131227508187,-0.444350004196,2.06692790985,-0.773999989033,1.37249994278,-0.112076066434,-0.799145698547,-1.52738833427,0.120001509786,-0.0287614539266,-0.954012274742,0.716533899307,-0.205983161926,0.0377399995923,0.157638549805
