rid,DOS058_A375_24H:BRD-K22330909-019-01-2:5,DOS058_A549_24H:BRD-K22330909-019-01-2:5,DOS058_PC3_24H:BRD-K22330909-019-01-2:5,ERG012_PC3_24H:BRD-K22330909-019-01-2:10.0995,ERG012_PC3_6H:BRD-K22330909-019-01-2:10.0995,ERG012_VCAP_24H:BRD-K22330909-019-01-2:10.0995,ERG012_VCAP_6H:BRD-K22330909-019-01-2:10.0995
5720,0.455000013113,-0.394500017166,-0.361350029707,-1.05051624775,-0.124409779906,0.173815146089,-0.14321680367
466,-0.00755000114441,-0.471899986267,-1.72269999981,-0.342818379402,0.118196666241,0.508582830429,0.837846755981
6009,1.67344999313,1.26440000534,0.00279999524355,0.114881753922,-0.611393034458,0.0264148507267,0.106173828244
2309,0.165849983692,1.61224997044,1.63569998741,-0.327813833952,1.13450443745,0.150868728757,-1.05708479881
387,0.533199965954,1.69854998589,0.272049993277,-0.470238506794,-0.293610274792,-0.10400223732,1.21964359283
3553,-0.102699995041,-1.0759499073,0.288349986076,0.766540050507,0.386527001858,-0.427417218685,-0.657655954361
427,-0.479649990797,1.37520003319,-0.334800004959,0.386845290661,-0.0150326117873,0.499798059464,0.482012629509
5898,0.909350037575,-0.538249969482,-0.332300007343,-0.549634456635,0.0161496624351,-0.241469681263,0.668648779392
23365,-0.212600022554,2.81580018997,-0.498849987984,-0.384798109531,0.110695265234,-0.0297331362963,1.43938875198
6657,1.21514999866,-0.410799980164,-0.614250004292,0.115824460983,-0.728860735893,-0.237217962742,-0.879466533661
5054,-0.953649997711,0.740049958229,0.134700000286,-1.31367683411,0.628098726273,0.167303621769,-0.553943157196
3108,1.29624998569,1.52675008774,-0.169099986553,-0.250536680222,-0.213666707277,0.477741658688,-0.152053594589
1950,-1.23784995079,-1.78680002689,0.219650000334,-0.411120384932,-0.296109557152,-0.513587713242,-0.597026765347
351,0.440099984407,-1.31075000763,-1.07644999027,-0.510905444622,0.233040317893,-0.441454142332,-0.353179216385
4846,-1.38770008087,-0.647899985313,0.226199999452,-0.361209601164,-1.13924086094,0.567873060703,-2.08955168724
1452,1.66554999352,-0.0504000000656,-0.211349993944,-0.816895842552,-0.0291050747037,-0.268203824759,0.613621294498
4776,-0.128849998116,-1.12014997005,-0.418199986219,-0.438524127007,-0.0759904384613,0.725459754467,-0.378234982491
6908,1.38195002079,-0.527350008488,-0.341650009155,0.428614109755,-0.357629090548,-0.0280506014824,0.201994210482
672,0.0849500000477,-0.851549983025,0.346799999475,0.0186615884304,1.0175640583,-0.121965661645,0.268543541431
5710,0.00234998762608,-0.248249948025,-0.556599974632,-0.230145037174,0.8650380373,-0.106545910239,0.563728272915
2115,0.140700012445,0.358649998903,0.11155000329,-0.19215759635,0.891353368759,0.32829657197,-0.969663143158
7015,-0.274850010872,-0.303350031376,0.316399991512,-0.214285060763,-0.00555058196187,1.6268645525,-1.36342775822
8726,0.433750003576,-0.344649970531,0.00495000183582,-0.0431015789509,0.742416262627,-0.131779640913,1.69417393208
2185,-0.480800002813,-0.349700003862,-0.195500001311,0.381745785475,-0.421966254711,0.310532301664,-0.369157850742
3315,1.4701499939,1.02289998531,-0.056450009346,-0.282402545214,0.334078580141,0.865884900093,-0.314540922642
5289,1.14899992943,0.394199997187,0.823000013828,0.115424498916,0.150277227163,0.902510404587,-0.101264260709
868,-0.994899988174,1.0123500824,0.639200031757,1.05135440826,0.148420453072,0.137909799814,0.0753587633371
1677,-0.288899987936,-0.361299991608,-0.154599994421,2.79842162132,-0.40489166975,-0.0423117130995,-0.853047192097
7043,-0.0119499862194,0.78385001421,-1.01064991951,-0.865818798542,-0.105349332094,0.18344566226,0.498974859715
5613,-0.146099999547,0.52555000782,-1.05415010452,0.45064920187,-0.387132108212,-0.294911146164,-0.816683471203
595,2.3642001152,-0.249550014734,0.0481999963522,-0.398184388876,0.132996916771,-0.0280802361667,0.286472707987
4793,0.153149992228,1.40699994564,1.06204998493,-0.290049403906,0.279450297356,0.399706721306,-0.933997273445
2736,-0.600100040436,-0.797399997711,0.580250024796,-0.34906616807,0.129673168063,-0.159851938486,-0.145833984017
5290,-0.796149969101,-0.798650026321,-0.300749987364,0.122929826379,0.059144616127,-0.15108333528,-0.263506710529
6194,0.00034999998752,0.0,-0.102799996734,0.59304690361,-0.142286017537,-0.359900653362,-0.159934192896
1676,0.368900001049,0.0670500025153,-0.638000011444,-0.877861499786,-0.149640262127,-0.922219157219,-0.563440859318
23512,1.0555999279,0.515200018883,0.599349975586,0.343337953091,0.539237380028,-0.0766831040382,0.311122387648
148022,1.52445006371,0.305350005627,0.385800004005,-0.319014251232,0.248562529683,0.162309035659,0.448839485645
1906,0.785049974918,-0.62274992466,-1.52575004101,-0.695870637894,-0.20106716454,-0.478785336018,-1.65241098404
8878,-1.0936999321,-0.0330500006676,-0.111449986696,-1.00464034081,0.23620018363,0.330024451017,-0.959629416466
3091,-0.714100003242,-1.09089994431,-1.42575001717,-0.488421916962,0.397500008345,0.501569151878,0.115501314402
5743,-0.763450026512,-0.55235004425,-0.849249958992,-0.595376908779,-0.224861606956,0.845020115376,0.189923137426
5321,0.542549967766,-0.249850004911,0.0323999971151,-0.488291144371,-0.776881575584,-0.745743751526,-1.08771288395
4144,0.214649990201,1.08364999294,-2.10554981232,0.43356102705,-0.531957268715,0.502401888371,-0.804020166397
1981,-0.296350002289,-0.428749978542,-0.583749949932,-0.827885150909,-0.468469977379,-0.0165399089456,0.219967961311
695,0.0484500005841,5.13189983368,-0.370149999857,-0.505848884583,-0.106489494443,-0.174950391054,0.675565600395
10398,-0.221899986267,-0.562150001526,-0.233900010586,-0.639284133911,-0.234954118729,-0.401437580585,-0.26910674572
5708,-0.46590000391,-2.53480005264,0.661350011826,-1.59726119041,-0.0836997404695,-0.362594515085,-0.048289950937
1213,-0.315549969673,0.952450037003,-1.45309996605,-0.226739659905,-0.577090203762,-0.443457961082,0.557348489761
226,0.272100001574,0.273849993944,-0.613799989223,-0.0501693636179,0.779210925102,-0.145801305771,1.63692176342
6777,0.194049984217,2.55115008354,0.778349995613,0.237579911947,-0.142465427518,0.495845854282,0.592459738255
2113,-0.0882999971509,-0.000300019979477,0.417900025845,0.934891343117,-0.500091433525,-0.915288507938,-1.58010673523
3329,0.467150002718,0.774950027466,-0.802649974823,-0.0197786688805,0.247650355101,0.0197344087064,1.26127135754
1050,1.1004499197,0.838349997997,-0.689750015736,-0.23215430975,0.330317735672,0.338814735413,-0.291862219572
9491,0.171900004148,-1.44184994698,-0.635999977589,-0.409651219845,-1.09043705463,0.38649815321,-1.10039246082
22926,1.34850001335,-0.532249987125,-0.350750029087,-0.496437728405,0.109696626663,0.0303652212024,-0.0618765465915
5899,-0.971450030804,-1.04229998589,-1.62524998188,0.922942638397,-0.660627484322,0.298135042191,1.23411262035
5467,0.66219997406,0.205200016499,-0.734600007534,0.315253049135,0.0836149454117,-0.417987078428,0.236162349582
6774,0.511799991131,1.33010005951,-0.359750002623,0.350685566664,-0.537288665771,0.515894293785,0.629989802837
1788,0.335150003433,-0.140900015831,-0.0846499800682,-0.197765439749,-0.450784683228,-0.114484533668,-1.00332319736
5921,0.839949965477,0.95349997282,-1.04645001888,-0.534899115562,0.468637138605,-0.335214436054,0.228778421879
5721,-0.247799992561,-0.0346000045538,-0.440249919891,-0.133479207754,0.221656858921,-0.482482999563,-0.502408564091
2263,-0.77974998951,-0.661800026894,0.225349992514,-0.924107909203,-0.53133058548,-0.695285379887,-0.793393850327
