rid,CPC009_A375_6H:BRD-A67981824-236-01-2:10,CPC009_A549_6H:BRD-A67981824-236-01-2:10,CPC009_A549_24H:BRD-A67981824-236-01-2:10,CPC009_HA1E_6H:BRD-A67981824-236-01-2:10,CPC009_HCC515_6H:BRD-A67981824-236-01-2:10,CPC009_HEPG2_6H:BRD-A67981824-236-01-2:10,CPC009_HT29_6H:BRD-A67981824-236-01-2:10,CPC009_MCF7_6H:BRD-A67981824-236-01-2:10,CPC009_MCF7_24H:BRD-A67981824-236-01-2:10,CPC009_PC3_6H:BRD-A67981824-236-01-2:10,CPC009_PC3_24H:BRD-A67981824-236-01-2:10,CPC009_VCAP_6H:BRD-A67981824-236-01-2:10,CPC009_VCAP_24H:BRD-A67981824-236-01-2:10,CPD001_MCF7_6H:BRD-K76018977-236-14-8:10,CPD001_MCF7_24H:BRD-K76018977-236-14-8:10,CPD001_PC3_24H:BRD-K76018977-236-14-8:10
4793,0.382884204388,-1.89809894562,0.125100016594,0.647132456303,-0.262000024319,-1.02790307999,0.0159566253424,-1.0198687315,0.828999996185,-1.03227567673,0.348140537739,-0.415969640017,0.393722236156,2.41694498062,1.9150403738,0.302000015974
2736,0.616371095181,-0.640716195107,0.0451999902725,0.60566675663,0.0602000355721,1.77449071407,-0.322963982821,-0.136627420783,0.12065000087,-1.20591831207,0.326298475266,-1.18692529202,-1.26389169693,1.06957650185,1.53979504108,0.0394999831915
5290,0.135247737169,1.75884199142,0.626399993896,0.47054952383,-0.276333272457,1.9599609375,0.554568529129,0.697420239449,-0.0713499933481,0.430222094059,1.40935862064,-1.3720099926,-0.0130067169666,-0.609023988247,-0.509723603725,0.123266689479
6194,-0.0017746243393,-0.0364948511124,-0.127550005913,-0.431281834841,-0.038900077343,0.0,-0.213395610452,-0.31542134285,0.532249987125,0.0210424512625,-0.898825764656,-0.0650014281273,0.0463232472539,0.345072060823,0.912870287895,-0.568899989128
1676,0.53685516119,0.38651868701,-0.97705000639,-1.26529026031,-0.00906664133072,1.76014518738,0.66284430027,-0.154709756374,-0.0762000083923,0.109441593289,0.0674355998635,-2.90738677979,-1.12293577194,0.0101498663425,-0.810856342316,0.19050000608
23512,-0.0547595024109,-0.467603862286,-0.273999989033,0.674105942249,-0.261133372784,0.825041651726,-0.0905629694462,-0.236617714167,1.12039995193,-0.954110443592,-0.318640470505,1.21055757999,0.0523836612701,-0.378005683422,0.354707270861,-0.472266674042
148022,-0.245496809483,-1.18150424957,0.550749957561,0.679231107235,-0.565166711807,-0.834645450115,0.0662253648043,-0.263102859259,-0.581799983978,-0.153149336576,0.0413898527622,-0.65506696701,-0.387696325779,0.449351161718,1.79032969475,1.06683337688
1906,0.98125576973,-0.000164598226547,-0.663249969482,0.238062381744,-0.714366674423,2.22140955925,0.494409024715,0.33038315177,0.509649991989,0.468982517719,0.401960164309,-1.16678547859,-0.150200620294,-0.743274092674,-0.257489144802,0.129433333874
8878,-1.3167630434,-1.38257145882,0.153150007129,-0.857030689716,-1.93013346195,1.92748606205,-2.13089370728,0.108364976943,-0.70585000515,0.0747642219067,-1.78001916409,0.466422885656,-0.161332219839,1.17462277412,0.95384144783,0.0719999819994
3091,0.642456531525,0.857836306095,0.257600009441,-0.171072587371,-0.182933360338,0.922208547592,0.49799478054,-0.436108261347,-1.21494996548,0.204131275415,0.107678696513,0.0937602818012,-1.30391740799,-2.07240819931,-2.07452607155,0.0220333635807
5743,-0.146031782031,-0.131127148867,0.196599990129,0.794803380966,-0.359100043774,3.8416492939,-0.131702721119,1.41813743114,1.07050001621,-0.143620327115,-0.14416462183,-0.694527804852,0.399686336517,0.610872983932,-0.159063369036,-0.719766736031
5321,0.174834609032,0.611297011375,0.788049995899,-0.581196844578,0.00179997086525,0.0140569955111,-1.89195632935,0.219383388758,0.464850008488,0.174209356308,0.9817289114,-1.87467443943,-1.5514216423,-0.913697063923,-1.21934485435,-0.318533331156
4144,-0.139799624681,0.686475872993,0.17215000093,0.568704068661,0.0159333348274,0.60176551342,0.199157580733,-1.77208077908,0.787599980831,0.648947834969,0.648606598377,-0.60484713316,-0.60986328125,-0.0191630572081,0.250208318233,-0.0654000043869
1981,-1.12852931023,-0.361963063478,0.807600021362,0.644872009754,-0.919733405113,1.11514592171,1.84532403946,-1.31567943096,-0.875400066376,-0.0374203324318,0.160761967301,-1.63414430618,-0.0795942172408,0.840633153915,1.23440992832,0.46633335948
695,0.700693547726,0.174460589886,-0.366299986839,0.165664941072,0.757066726685,0.763158082962,0.0126138180494,0.715563476086,-0.962249994278,0.172180652618,-0.631528556347,-0.0774246901274,-0.662186205387,-0.273433685303,0.860870420933,-0.523233294487
10398,0.482643008232,1.15562176704,-0.276749998331,-0.888963162899,-3.06883358955,-0.106122732162,0.601277887821,0.73777961731,-0.240049988031,-0.758008599281,-0.320446312428,-1.66257143021,-0.901177883148,-0.476036578417,0.263155311346,-1.34416663647
5708,-0.612267374992,0.161731615663,-0.562299966812,0.67114007473,0.401933312416,1.32013118267,0.244454175234,-0.214495420456,0.404449999332,-1.22296130657,-0.328276515007,-0.218846127391,1.08670687675,0.695133388042,0.398809105158,-0.118000000715
1213,-1.33395922184,-0.188285127282,0.364299952984,1.22856318951,0.340333342552,0.560002505779,-0.937580883503,-0.0891958326101,-0.624700009823,0.35865226388,-1.68874466419,1.57250797749,-0.35820966959,0.516768574715,-0.398423880339,0.462466657162
226,-1.01452875137,-1.81341767311,-0.775499999523,0.381714940071,-0.718966662884,-0.685145497322,-1.85492825508,0.0689953863621,0.0457499921322,0.130446791649,-1.03257548809,-2.22347712517,-0.76673746109,0.521667718887,0.952159464359,0.239866673946
6777,0.338101267815,-0.717582941055,0.166250005364,0.703464388847,0.10476668179,-0.996399819851,-1.01979410648,-1.70959496498,0.142350003123,-2.94521164894,0.469419658184,-0.0311095416546,0.904580175877,0.325647950172,3.04911088943,0.472133368254
2113,-0.280523091555,-0.437699407339,0.271899998188,-0.663034498692,-0.742966651917,0.890025258064,0.367041707039,0.500118196011,-0.707200050354,-0.800936639309,-0.0706328451633,-0.888135254383,-0.998696744442,0.104488641024,0.462856531143,0.0740000009537
3329,-1.29495286942,0.126456350088,-0.795050024986,-0.362129449844,-0.464200019836,-0.388629317284,-1.8164460659,-2.80813145638,-0.941650032997,0.281937032938,-1.43083620071,-0.360393673182,-0.684060335159,-3.72785353661,0.867008447647,-0.257666677237
1050,0.00287144631147,-1.66458201408,0.0895999968052,0.605113744736,1.55230009556,0.104536786675,-0.733056604862,-0.268137872219,0.7200999856,-0.427499055862,-0.437378138304,-0.811503946781,-0.19411200285,0.427906543016,1.7120603323,-0.0988333374262
9491,1.11886787415,1.75808441639,0.512849986553,-0.0630032867193,0.755133390427,0.606599271297,1.2237071991,0.347823858261,0.112000003457,0.296145409346,0.906262159348,-1.31653761864,-0.668960750103,0.0411957018077,-0.27670776844,0.824233293533
22926,0.10758793354,-0.702921569347,0.655050039291,-0.944319069386,-1.25890004635,-1.7558195591,-0.813936650753,0.034148901701,-0.337249994278,-0.0194115564227,-1.31703650951,-1.80434596539,-0.573009312153,0.622179150581,1.50368392467,0.417433351278
5899,0.530313909054,0.446388214827,0.265399992466,0.22687214613,2.74590015411,-1.01001930237,-1.15926659107,-0.556966245174,-0.157299995422,-0.0878507494926,0.0227846950293,2.10775828362,0.696061015129,0.376690745354,0.826625585556,-0.858200013638
5467,1.61340069771,0.607782006264,-0.919250011444,0.380160450935,0.66730004549,1.1239130497,0.334211736917,-0.142207443714,-0.332700014114,0.158664315939,-0.387143969536,-0.83714723587,-0.599518597126,0.145658940077,0.616570055485,-0.425333350897
6774,-0.405507296324,-1.69090938568,0.787349998951,0.253503024578,-1.72886681557,-0.780636787415,0.121451124549,-0.871561527252,-0.0912500023842,-0.122228346765,-0.387147754431,0.422273993492,-0.674657821655,-0.208237826824,-0.427233040333,0.508800029755
1788,0.206221595407,1.11551570892,-0.148199990392,-0.871957838535,-0.356200039387,0.549430727959,0.565468668938,0.250448703766,-0.239350005984,-0.604147315025,0.553066968918,-1.82557022572,-1.09425139427,-0.433664679527,-0.130714893341,0.113100007176
5921,1.37523245811,-0.674488127232,-0.493000030518,0.271328210831,0.0533333532512,-0.815233707428,-0.274711489677,-0.111813902855,-0.260699987411,0.105723157525,1.76457965374,1.31533491611,0.43640178442,-0.00525819510221,1.86875927448,-0.348533302546
5721,-0.185468703508,0.190117508173,-0.455299973488,-0.862749040127,-0.405433297157,-1.28191888332,-0.429474115372,-0.126398593187,0.653349995613,0.582570254803,-0.619617581367,0.461759209633,0.207254514098,-0.06772531569,0.0231002271175,-0.997066676617
2263,0.418417811394,1.48875439167,0.729849994183,0.207474708557,0.363066643476,1.6318936348,1.25197374821,0.291462182999,0.15340000391,0.0143913924694,0.728211820126,0.048875272274,0.22873005271,-0.00552478432655,-0.664393544197,-0.0884333252907
808,0.53855830431,0.62440776825,1.01129996777,-0.360331118107,0.179233342409,1.25121188164,1.32757663727,-0.0823883116245,0.755349993706,-0.77786886692,1.57101714611,-1.12407243252,0.340388715267,-0.131293952465,-0.493601441383,0.452666699886
30001,-0.867583453655,-0.414094209671,0.339500010014,0.222810804844,-0.387900024652,-1.07625985146,-0.0808273255825,0.040236055851,-0.412400007248,-0.436520248652,-0.511132240295,0.527967214584,1.00908267498,-0.42777839303,1.38890957832,-0.517033338547
348,0.493123948574,0.944648385048,-0.61259996891,1.24851155281,0.252066671848,-0.677325427532,2.22440123558,-0.23935495317,0.525950014591,-0.137099742889,0.998112499714,-0.635058283806,1.28978598118,-0.180688634515,-0.164990976453,0.957400083542
30849,-0.718192338943,-0.460851281881,0.235650002956,0.586240947247,0.100766658783,0.0073509067297,-1.3499494791,0.168400391936,-0.131750002503,0.940689742565,-0.600605726242,1.33949840069,2.61705732346,0.167464524508,1.70034396648,-0.284700065851
1454,0.646157383919,-0.502873241901,0.487000018358,-0.212518125772,-1.04500007629,-1.08687973022,0.340189576149,-1.14337277412,-0.754500031471,0.36759531498,-0.146195262671,-0.400126099586,-0.472561210394,0.375902533531,0.844463407993,-0.0888999998569
6500,-1.26561498642,-0.995436191559,-1.66785001755,0.559319615364,-0.483233332634,-0.855764746666,-0.802480697632,-0.213585734367,-0.574249982834,-0.504288136959,-0.937926650047,1.46627652645,-1.12571561337,2.86658620834,0.186726927757,-0.168300017715
5627,-0.539696455002,-1.88426733017,-0.535250008106,-0.271481394768,-0.36533331871,-0.781941950321,-1.16635918617,0.184966892004,-0.722699999809,-0.883146107197,-0.646363139153,1.05616116524,0.2965105474,-0.419259190559,0.856869220734,-0.188766688108
5715,-0.54979044199,-1.84504640102,-1.11144995689,-0.488386541605,-1.67503345013,-2.14228320122,-0.226984754205,0.0853925943375,-0.320199996233,0.293401449919,-2.9049987793,-0.231465280056,0.315820038319,0.903125524521,1.07336091995,-0.405833363533
4791,0.21427705884,0.856761336327,-0.627550005913,0.318877011538,0.0139333307743,2.04927778244,-0.206935748458,-0.970212101936,0.0417499989271,0.163634449244,-0.15988984704,-0.754778862,0.186610713601,3.15901184082,0.00525876879692,-0.370633363724
56924,1.04557657242,0.467711925507,-1.28729999065,0.106857001781,0.531666636467,1.00539171696,-0.794195652008,-0.106695324183,0.829699993134,0.33189022541,0.470517396927,0.174287468195,-0.253619849682,0.0925792902708,0.663474142551,-0.604200005531
2690,0.3842664361,1.09882819653,1.98269999027,1.38155996799,-0.224766671658,0.442284673452,-0.453002929688,0.558439970016,-0.672049999237,-0.766717672348,-0.527135252953,2.84034109116,0.132945224643,0.301041603088,-0.834384799004,0.0767333358526
1019,-1.02635264397,-0.399073928595,-0.340950012207,-0.012395657599,0.00203335285187,-0.367967396975,-0.302389234304,0.146214991808,-1.07025003433,-0.0945494920015,-0.496577858925,0.0236978232861,-0.694348871708,-1.18963706493,-0.606451690197,0.389099985361
51422,0.760088086128,-0.832211136818,-0.159299999475,0.874659955502,0.571833372116,0.035010188818,-0.252603381872,0.0563791170716,0.668750047684,0.420688271523,-0.299215257168,0.415678888559,0.36047282815,-0.221517592669,-0.588385224342,0.283900022507
5788,0.646147370338,0.032626979053,0.736649990082,0.422706723213,-0.287233263254,1.27443909645,0.125237166882,0.356115102768,-0.0714499950409,-0.267568349838,0.464990228415,-2.13115334511,-1.06200242043,0.139930993319,0.00974113121629,-0.333166599274
6709,-0.652995526791,-0.916581988335,0.173950001597,0.615091919899,-0.127233356237,0.0474030673504,-0.742621898651,-0.446138679981,-0.326600015163,0.995324730873,-0.393721282482,-0.376023769379,-0.428865820169,0.443292915821,1.62201404572,0.201633363962
1277,1.17210626602,0.0703232288361,0.277599990368,-0.588250935078,0.909900009632,0.0172774940729,-0.550968468189,-0.230079501867,-0.319849997759,0.463754683733,0.886798560619,0.285990476608,1.67992913723,-0.81744068861,1.08944559097,0.366633325815
993,-1.5047955513,-1.09469389915,0.622550010681,-0.155758202076,-0.222400039434,-1.07989084721,-0.541564106941,-1.17783641815,1.67735004425,-0.0237096846104,-0.399417161942,-0.255059629679,0.854793846607,0.577112257481,0.972929060459,-0.632899999619
7157,0.277038812637,0.108274102211,-0.217899993062,0.724808871746,-0.349066674709,0.0142715740949,0.63530421257,-0.237010359764,-0.413299977779,0.105898194015,0.521453738213,-1.06962358952,0.395706355572,1.23642706871,1.10135364532,0.264633357525
1958,0.202182799578,-0.445844531059,0.338799983263,-0.0938143059611,0.50023329258,-1.04268360138,-0.992556273937,0.180027201772,-0.124099999666,0.366797506809,-0.604333639145,0.299687504768,0.147425875068,-0.824655771255,-0.893789887428,-0.639266729355
4582,-0.274317800999,-1.34483110905,-0.230749994516,0.859645247459,-0.426133394241,0.0763303041458,-0.0453697890043,-1.04419946671,1.13215005398,-1.15782856941,-0.432849109173,-0.770272910595,-1.20212054253,0.812664926052,0.226302906871,0.137366652489
9212,-0.749980807304,0.0182590186596,0.94789993763,-0.927043259144,0.0551000237465,1.73291325569,-0.175727069378,-0.332038581371,-0.193149998784,-1.1190212965,-0.525782108307,-2.43312072754,-1.54677331448,0.361521720886,0.595195412636,-0.151300013065
8440,-0.96703851223,-0.478187888861,0.38615000248,0.425875991583,0.644500017166,-0.140757620335,0.196979522705,-0.201879099011,-1.40050005913,-0.866070330143,-0.946123957634,1.11324286461,-1.50603365898,-2.435069561,-0.917793989182,-0.288500010967
6790,-0.229578509927,0.199910283089,0.240150004625,0.290090739727,-0.113533318043,-1.13673889637,-0.376416623592,0.0249161049724,0.733350038528,0.122809015214,-0.97141712904,-0.603455245495,-0.395680844784,0.91127705574,1.66350793839,-0.208666667342
8851,0.99090474844,0.648711562157,0.0462999939919,-0.0926447287202,-0.0728666782379,0.477147012949,0.0462910830975,0.133365690708,0.382800012827,0.175837934017,0.594734191895,1.29308569431,0.698692202568,0.431284666061,-0.838545441628,0.516600012779
2534,-0.908385276794,0.622433900833,-0.863000035286,-0.254506230354,0.234333336353,-1.69549143314,-0.29341840744,-0.834745824337,-1.06089997292,-0.376115918159,-0.188899427652,0.526330471039,0.483879864216,-0.340046226978,-0.00936931371689,-1.93770003319
4893,1.12045764923,0.973205208778,0.759150028229,0.243386954069,0.30119997263,-0.3385835886,0.579376578331,-0.682675719261,-0.340299993753,0.712644100189,1.64855837822,-0.167755365372,0.931412935257,0.223888501525,0.390156507492,0.737633287907
665,-1.28266751766,-1.2450889349,-1.75734996796,0.710924983025,-1.24353325367,-0.328719258308,-0.111029744148,-0.795876860619,-0.174199998379,-0.520041704178,-1.89538681507,-0.440929353237,1.05087995529,0.695822954178,0.730393350124,-0.0613333359361
4313,0.741036713123,0.887496471405,0.361999988556,-0.838309288025,0.608500003815,1.43061113358,0.49892026186,0.256701469421,0.181899994612,0.3983078897,0.797574102879,-1.34002912045,-0.621794104576,-0.813586354256,-0.643172860146,0.0634666979313
1022,-0.427442133427,-0.870920181274,-0.224599957466,0.60276979208,1.10119998455,-0.282552480698,-2.00387525558,-0.200841546059,-0.303400009871,-0.586491882801,-0.387048184872,0.931864857674,0.766444027424,-0.68304258585,0.278842478991,-0.246266663074
5880,-0.154730081558,-0.478931128979,1.44644999504,0.43990457058,0.1373000741,-1.03478431702,-0.346051633358,0.632568717003,0.180799990892,0.352856189013,1.05233621597,0.622147619724,0.373811751604,0.384266167879,0.0218489840627,0.0168999992311
3162,-0.154088392854,-0.339994996786,0.209299981594,-0.994933843613,-0.283433377743,-1.28897023201,-0.647848665714,0.425892710686,-0.60564994812,-0.159560605884,-1.68443369865,2.43500638008,0.101121202111,-0.35119959712,1.37138795853,0.320266664028
1282,-0.042620241642,-2.32686781883,-0.0754500031471,-0.403852105141,-0.206700026989,1.75804054737,0.31088000536,0.0374391376972,0.0824500024319,-0.800960719585,0.37818980217,-1.61661660671,-0.395811706781,-0.866688191891,0.48684835434,-0.291000008583
3383,0.190282285213,0.210944622755,0.293200016022,0.60257768631,-1.00623333454,-1.28944170475,1.29387116432,0.812165021896,0.765450000763,-0.178356617689,0.147943481803,-1.10649776459,0.000947926193476,-0.762088358402,-0.880912601948,-0.329900026321
727,1.37572216988,0.14338234067,0.0913999974728,0.00985711812973,0.0305333435535,0.631895422935,0.956846296787,1.13073432446,-0.0848999917507,-0.265671759844,1.61880636215,1.7492454052,0.83044731617,0.272265136242,0.424933850765,0.341000020504
4792,-0.230297714472,-0.2068811059,0.829699993134,0.677482068539,-0.66766667366,-1.80271315575,-1.19881272316,-0.884297132492,-0.339000016451,0.589012980461,-0.583353281021,-0.341373562813,0.608956992626,-0.740143060684,1.24849116802,-0.0794000178576
4794,0.740818500519,1.20765769482,-0.500899970531,-0.0875987112522,0.378466695547,2.01952219009,-0.0400073081255,0.635033547878,-0.338549971581,-0.455373227596,1.44341015816,-1.17162203789,-0.304355859756,-0.0054077655077,-0.0996979176998,-0.254000008106
902,0.441645562649,1.30515432358,0.0456999987364,1.44321012497,1.25199997425,0.0980148911476,0.277607321739,0.230619415641,0.047900006175,-0.801355600357,0.606806516647,-0.209702059627,0.380595684052,-0.751243591309,-1.03366100788,-0.425433337688
8091,-0.298087418079,0.245776593685,-0.223500013351,1.33468949795,0.304733365774,-0.792724013329,-0.356276661158,-0.0339417755604,0.664200007915,0.957117080688,-0.111821383238,2.83061957359,-0.657142817974,-0.420225381851,-0.753282904625,-0.234166666865
3486,-1.26874446869,-0.878303647041,-0.34224998951,-0.232683241367,-0.535766720772,1.0179412365,0.24882286787,-0.429296433926,-0.197500005364,-0.742791295052,-1.91724336147,0.680516719818,-0.248026788235,-0.081695497036,0.012964323163,0.227766662836
10818,0.0745658501983,0.473326474428,0.00370000302792,-0.569871842861,0.444833338261,1.29136240482,-0.339910149574,0.178659856319,-0.915399968624,-0.520337998867,-0.331967204809,-1.3429415226,-1.19741630554,-0.290068626404,1.24221801758,0.023366689682
3454,0.514084637165,0.673010706902,-0.141099989414,-0.651004135609,0.593166649342,1.98007762432,0.905601978302,0.685061573982,-0.181899994612,0.0547490417957,-0.49796551466,-2.52266430855,-0.428076446056,-0.0195852965117,-0.264810919762,0.454099982977
