rid,ERG010_VCAP_6H:BRD-K79080366-001-01-9:10,ERG010_VCAP_24H:BRD-K79080366-001-01-9:10,ERG016_VCAP_24H:BRD-K79080366:10,ERG016_VCAP_24H:BRD-K79080366:3.33,ERG016_VCAP_24H:BRD-K79080366:1.11,ERG016_VCAP_24H:BRD-K79080366:0.37
652,-0.296199977398,-0.750078618526,0.0613875538111,-0.593645811081,0.503351449966,-0.105275958776
4331,-1.14345002174,0.687010288239,0.0560225173831,-0.026648607105,0.00373251736164,-0.287473678589
7099,-1.20165002346,-0.0375520586967,-0.168298959732,-0.975632429123,-0.446266889572,0.174170941114
10320,0.364499986172,0.352959126234,0.328997939825,-0.593844652176,-0.780704021454,-0.757097780704
2042,-0.207099989057,-0.48249822855,-0.985956311226,-0.381116747856,-0.155944079161,0.1336568892
843,-0.187049984932,-0.31231996417,1.21438729763,-0.944487810135,-0.718477487564,-0.798673808575
840,0.296550035477,0.163446053863,1.07750451565,-0.0658031404018,-0.172152221203,0.334114909172
7048,-0.0449000000954,-0.337372988462,0.107036530972,5.06186008453,-0.173747748137,3.80158138275
4851,-0.890700042248,0.0529724061489,2.41799497604,3.10617089272,-0.288590490818,-0.833570957184
6464,-0.0477499961853,-0.87902712822,-0.648286759853,-0.543105959892,-0.328986287117,-0.182960629463
23410,3.8640999794,-0.521079719067,0.0170985609293,-0.763608157635,-0.149717375636,-1.13404655457
54205,-0.664049983025,0.178788393736,0.0618608891964,-1.04487085342,0.44753459096,-1.30001485348
2770,-0.507250010967,0.25001052022,0.09585981071,-0.14611274004,-0.574313402176,-0.241360589862
80204,0.167449995875,1.41634881496,0.245882123709,-0.166322439909,0.193212285638,-0.561196565628
4208,-0.858549952507,0.583916068077,0.260145753622,-0.63720959425,-0.262310445309,-0.624833464622
1845,0.258549958467,0.849020957947,0.0250970870256,-0.583399057388,-0.494210809469,-0.203156530857
23368,-0.603149950504,-0.861377239227,0.0774009227753,-0.445921629667,-0.573146224022,-0.688237130642
5583,-0.387250006199,-0.626935839653,1.85576093197,0.0203846395016,0.0503789447248,-0.412055075169
8900,-0.227549999952,-0.216364040971,0.230714514852,0.840157389641,0.970473587513,0.148566380143
581,-0.457549989223,0.19743257761,-0.370831608772,-0.591222763062,-0.362947613001,-1.14589512348
6193,0.733200013638,-0.523256182671,-0.389106273651,-0.000374942086637,-0.716658353806,-0.869668781757
6622,0.463949978352,-0.303869783878,-0.165892332792,-0.349358737469,-0.488511741161,-1.48359501362
11261,-0.489600002766,-0.124511428177,-0.481500864029,-0.35626372695,0.49439060688,-0.187077373266
6696,-0.00789999961853,-0.50577300787,-0.482780635357,-0.56530046463,0.0882901251316,-0.859639286995
8312,1.55820000172,-0.808797061443,0.306427270174,0.329177945852,-0.0458340272307,-1.0592956543
835,0.65499997139,-0.368204414845,-0.495922833681,0.118176735938,-0.463726937771,-0.110823765397
8324,-0.928849995136,0.107232883573,-0.481039166451,-0.634721696377,-0.276625365019,0.701037108898
1848,-0.724900007248,-1.52278971672,-0.442077070475,0.248652085662,0.282800197601,-0.207356795669
154,0.950550019741,0.365595281124,0.051965534687,0.225347042084,0.521845936775,-0.17044955492
4312,-0.4524500072,-0.124820940197,-0.0725507363677,-1.10658228397,0.179960802197,0.158667087555
994,0.723349988461,-4.37519788742,-0.286621451378,1.00412678719,0.245956048369,0.975024700165
2048,-0.0760999917984,-0.419390082359,-0.493177056313,4.92245149612,-0.559515953064,4.4493689537
1111,-0.708049952984,-0.547947108746,-0.0950255542994,-0.505360126495,-0.30603325367,-0.0572189167142
5154,1.05150008202,0.104626186192,0.632060647011,1.0206861496,-1.21070432663,0.263291716576
2920,-0.987399995327,-0.142482191324,-0.443040370941,-0.0510011389852,-1.70232474804,-0.424541175365
3122,-0.55680000782,-0.231017306447,-0.550405144691,-0.750284790993,-0.681866884232,-0.811766207218
2769,-0.744249999523,-0.355415344238,0.275052905083,-0.774883568287,-0.0919214487076,-0.229496330023
5900,0.346799999475,-0.204123333097,0.438146293163,0.487986683846,0.142179951072,0.492572754622
6304,-0.375750005245,0.316830039024,-0.411405950785,4.34899234772,-0.522421300411,-0.655139684677
5211,0.279449999332,0.293890029192,-0.210107147694,0.17044082284,-0.174873039126,-0.0555654093623
2886,-1.30410003662,-0.0960350930691,-0.372194796801,-1.61481630802,-0.312358438969,-0.415506541729
9261,0.510100007057,-0.627461433411,3.62319731712,0.018207648769,0.0608139336109,-0.0398247539997
8569,0.0918499976397,-0.164686232805,-0.194356530905,-0.300370275974,-0.426593273878,-0.547148287296
3303,-0.432150006294,-0.161741346121,-0.237734004855,-0.120558440685,0.403268069029,0.421081393957
5331,-0.107050001621,-0.247467264533,0.137740343809,0.0450655072927,-0.129887461662,-0.713272094727
5347,-0.383399993181,-0.129030317068,-0.472432672977,0.267661958933,-0.398527085781,0.733971178532
4638,-0.365299999714,0.134766668081,4.02566862106,0.18645092845,-0.233683288097,-0.287342905998
2264,-0.900499939919,-0.152616590261,-0.112874999642,1.69049978256,-0.151041924953,-0.194211557508
1029,0.110149979591,0.307994812727,0.432915985584,-0.337462514639,-0.0297346115112,0.338782548904
1027,0.364050000906,0.194134026766,0.24761262536,0.121066309512,-2.9909119606,0.232432052493
2597,0.338799983263,0.0034848600626,0.913091301918,-0.51927447319,0.157237350941,0.165141761303
55847,-0.524500012398,-0.161540478468,-0.98232370615,-0.0612669438124,0.524047851562,-0.192923247814
25803,0.298949986696,0.297821849585,-0.34788942337,0.569939017296,0.0303004831076,-0.0905126854777
3480,0.664099991322,-1.30377030373,-0.0359619557858,0.126415088773,0.277920246124,1.16336786747
2946,0.70585000515,-0.350605517626,0.0785740613937,0.115831695497,-0.67830991745,-0.808980166912
9517,-0.391700029373,0.723284840584,-0.0381316542625,1.01539564133,0.535915732384,0.29854363203
25987,0.0804500281811,0.328815251589,0.423333406448,-0.125482454896,-0.377936244011,-0.744379580021
23670,0.0442999601364,0.0943724960089,0.0114653855562,1.10337901115,0.387934803963,-0.231278657913
11182,0.189850002527,-1.1857868433,0.559700608253,-0.282706648111,-0.688309967518,-1.01444232464
2146,0.946650028229,0.63244330883,0.11661799252,0.368479967117,1.08671689034,1.45266664028
3385,0.513599991798,0.88607698679,0.005784496665,0.90815615654,0.297765731812,0.394378215075
5261,-0.399649977684,0.097520634532,-0.301918148994,-0.124508991838,-0.431507766247,0.342620134354
10765,-0.109750017524,-0.523663282394,0.219500184059,0.0674594789743,-0.730091452599,-0.790229320526
25839,0.143700003624,0.381966978312,0.657379388809,0.513966262341,0.0698281675577,1.87869787216
4172,-0.919099986553,1.11619365215,-0.0893429964781,0.82337385416,0.296263158321,0.637099444866
23161,-0.45689997077,-0.289582818747,-0.396475613117,-0.808874428272,-0.228267714381,-0.320217579603
10298,0.756750047207,-0.18449960649,-0.107164412737,0.0455886684358,-0.00517994165421,0.27981543541
1802,0.615549981594,0.379755139351,1.08913850784,0.473238676786,0.409491926432,0.201216891408
58533,-0.0101499557495,0.695296347141,-0.0888698548079,0.131832391024,-0.541531503201,0.607256889343
147179,0.00380000472069,-0.685763955116,-0.125549763441,0.104931093752,0.289211630821,0.167748332024
29937,-0.415650010109,0.645768940449,-0.221831247211,0.283217281103,-0.209327474236,0.104428216815
6184,1.67470002174,1.79776930809,-0.172207266092,0.135123044252,0.322003036737,0.503046035767
9854,1.51370000839,0.166008085012,-0.0740342438221,0.533647179604,-0.245517656207,0.61201608181
2553,-0.432750016451,0.608839154243,0.569451093674,-0.469979256392,0.165730938315,0.774277806282
5440,-0.345349997282,0.383926331997,0.13476832211,-0.408434003592,-0.0305435284972,0.0602951943874
54623,-0.190949976444,0.305654138327,0.372447520494,0.010361418128,-0.355784475803,-0.357333064079
9533,-0.473049998283,0.135760426521,-0.332250356674,0.912974953651,0.276752442122,0.466704189777
8607,0.137850016356,0.418264508247,0.622121989727,0.694167077541,0.2963296175,0.880943059921
207,-0.286400020123,0.412787258625,1.42217040062,0.488747030497,1.0547555685,0.136974334717
26054,-1.20130002499,0.0479999408126,0.395667999983,-0.00997638516128,-0.521546065807,-1.05918073654
10682,0.102249994874,-0.221518337727,1.67042374611,0.757674813271,0.395651191473,0.660813093185
8573,0.259149968624,-0.134436517954,-0.54163479805,0.762167453766,0.400552898645,1.16063511372
23378,0.52840000391,0.527219295502,1.5852599144,0.665699601173,0.46198824048,-0.345848679543
8553,0.0581500008702,0.303064525127,0.366266578436,-0.0270334780216,0.759108901024,-0.108274430037
622,-0.0863000005484,0.726418852806,0.823252022266,1.20130622387,0.416998505592,0.153671741486
9467,-0.449050009251,-0.604573011398,-0.122540771961,-0.690687596798,-0.3982655406,-0.201228410006
5525,-0.258500009775,-0.674959182739,0.539758324623,-0.340909957886,-0.216470018029,-0.17398263514
256364,1.34735000134,0.0147183798254,-0.26914525032,-0.436600029469,-0.481817901134,-0.642000973225
332,-0.112649992108,0.472458332777,-0.195950657129,0.783649563789,0.213678106666,0.750959873199
2058,1.11890006065,0.980343341827,0.771050155163,0.620794475079,0.432838529348,0.509729444981
7849,0.457849979401,-0.128368496895,-0.835249960423,0.0214385837317,-0.101343527436,0.352706164122
23244,0.16155000031,1.04583239555,-0.194402873516,0.317342698574,-0.611016154289,-0.360726475716
7494,1.30479991436,0.895732164383,0.142110213637,-0.352278381586,0.283641397953,-0.0620753765106
4836,0.363999992609,0.122165463865,-0.367128610611,0.457868486643,0.270801961422,0.187350094318
23647,0.275299966335,0.309414416552,0.318274855614,0.55259591341,-0.812077105045,0.225795596838
10617,0.180350005627,0.263751327991,-1.04710793495,0.361833512783,-0.330749869347,-0.28961956501
2184,-0.339300006628,0.458691090345,0.181852251291,-0.140268921852,-0.119410820305,0.783695101738
5355,-0.929550051689,0.271192610264,-0.135121673346,-0.626628577709,-0.821899414062,-1.16777086258
6659,0.118900001049,-0.428702622652,0.371317178011,1.1550308466,-0.813853144646,-1.09326696396
7016,-0.655849993229,0.164621412754,-0.0123573988676,-0.585915625095,-0.510794579983,-0.530491828918
90861,0.79984998703,0.0222624093294,0.333265811205,0.424339652061,0.0679176747799,0.578658223152
10670,-0.363150000572,0.50604724884,1.09914755821,0.0295771658421,0.424460828304,0.182346850634
79071,0.259400010109,0.0171504169703,1.14030885696,0.852643966675,0.681316018105,0.379546642303
64746,0.77120000124,0.0236876755953,-0.140963360667,-0.444483578205,0.389420032501,-0.317520260811
5366,-0.757250010967,0.270042836666,0.0517181009054,-1.17665922642,-0.651563286781,-0.618135213852
11344,0.369750022888,-0.897828221321,0.860883712769,-0.0754911899567,-0.0812275707722,-0.467636734247
10013,0.754050016403,0.54641777277,-0.652483522892,-0.337232530117,-0.646252930164,-0.11884328723
5829,-0.489899992943,0.252745449543,-0.537591874599,-0.585057079792,-0.0192547068,-0.718053519726
5257,0.0506500005722,-0.0535598620772,-0.544034898281,-0.130942001939,2.42016386986,0.0214717686176
22794,0.109249979258,-0.111706689,0.298487871885,-0.319055736065,-0.38315808773,-0.0635066255927
9761,0.583999991417,0.40753608942,-0.617494106293,0.296587795019,0.514458179474,0.788368880749
23326,-1.61234998703,0.821278989315,0.0935388579965,-0.137766599655,0.454092353582,0.231575042009
10972,1.2092000246,0.380452394485,-0.121662408113,-0.871497631073,-1.69625616074,-0.702006340027
10523,0.309649974108,-0.0737885460258,-0.227508842945,0.911335408688,0.399734675884,0.552038192749
79090,1.32839989662,-0.264451146126,-0.035573720932,-0.249357193708,-0.184277385473,-0.173132553697
27032,-0.59659999609,-0.451013922691,1.25022315979,0.426785945892,0.207222416997,0.69631588459
9097,0.426250010729,0.130308911204,0.223215550184,-0.670818805695,0.152652353048,-0.151983097196
10513,0.134049996734,-0.679605722427,-0.0115680247545,-1.07293558121,-0.679352998734,-0.428056567907
1891,0.634500026703,-0.971259653568,0.65105843544,0.489372432232,-0.475813150406,0.780228435993
3066,0.139349997044,0.574443936348,-0.384855747223,0.803485274315,0.0329940728843,0.490676939487
9801,-0.0197000056505,-0.166461884975,-0.498727172613,-0.567281842232,0.787006020546,0.797898292542
1459,-0.207949995995,0.10048687458,-0.758308887482,-1.20258581638,-0.389517366886,-0.479542523623
9703,0.551299989223,0.0587610900402,0.48296558857,3.70417547226,0.215560182929,0.65876698494
10606,-0.858150005341,1.11129581928,0.131386756897,0.3884793818,0.0005724132061,0.251988202333
1017,0.0875000059605,-0.211441591382,-0.394949436188,-0.309124261141,0.238828554749,-0.39711356163
9813,-0.732249975204,-1.18387210369,0.26335477829,-0.612492799759,0.261579632759,-0.893900036812
7485,0.576900005341,0.876825153828,0.556999444962,-1.21552360058,0.231090009212,-0.454237222672
2109,0.43314999342,-0.761360049248,0.122637540102,1.18959593773,-0.128314226866,0.200653493404
23271,-0.689949989319,-0.188700824976,-0.32843285799,-0.226617246866,-0.279066860676,-1.15536558628
9915,-0.76105004549,-0.516639411449,-0.365150600672,-0.49759554863,0.129903033376,-0.236118659377
9552,-0.895650029182,0.517809033394,0.311782628298,-0.372709006071,-0.742749929428,-0.281903773546
93487,1.64194989204,-0.39346408844,-0.067254498601,0.622160494328,-0.00827658176422,0.181422799826
2956,-0.844850003719,0.341671198606,-0.579985678196,-0.165647774935,-0.185541570187,0.195714443922
11065,0.47570002079,0.395910292864,0.0984723046422,0.778597354889,0.317748427391,1.20468759537
9653,1.26464998722,-0.245283082128,-0.229800820351,-0.475730657578,-0.662466704845,0.551480829716
200081,0.208550006151,0.933660268784,0.27234005928,1.15025162697,0.619299650192,1.04683029652
3337,0.0152499973774,0.0294984132051,0.0192702710629,-0.731669425964,0.193838223815,0.0925987884402
11073,-1.6929500103,-0.0427842438221,-0.414303034544,-0.115761354566,0.755596518517,-0.530769348145
