rid,DOS027_VCAP_6H:BRD-M52804417-001-01-0:5.05,DOS027_VCAP_24H:BRD-M52804417-001-01-0:5.05,DOS051_A549_24H:BRD-M52804417-001-01-0:5.05,DOS051_HT29_24H:BRD-M52804417-001-01-0:5.05,DOS051_MCF7_24H:BRD-M52804417-001-01-0:5.05,DOS051_PC3_24H:BRD-M52804417-001-01-0:5.05
5720,0.490550011396,0.00639512389898,0.744099974632,-0.15680000186,1.32679998875,-0.511650025845
466,-3.28005003929,-0.0500781387091,0.801900029182,-1.26335000992,0.765699982643,-0.152099996805
6009,0.484200030565,-0.0302780084312,0.161599978805,1.1373000145,0.999549984932,-0.25435000658
2309,0.748149991035,-1.83807611465,2.02620005608,1.88824999332,-0.86804997921,0.243300005794
387,0.346650004387,-0.0440752506256,0.942049980164,0.843950033188,0.0933500006795,0.625599980354
3553,1.21770000458,1.21744132042,-1.19895005226,0.285899996758,-1.15989995003,0.0596499890089
427,-1.61434996128,0.331969082355,0.190149992704,-0.147249996662,0.367150008678,-1.2403999567
5898,-3.88499975204,-0.367140650749,-2.7365500927,-2.94085001945,-3.17234992981,-0.148949995637
23365,0.14635001123,0.884202718735,-1.00479996204,-0.397199988365,-0.261049985886,0.354499995708
6657,1.28430008888,0.422542214394,-0.53434997797,0.466100037098,0.0063000023365,-0.0791499912739
5054,0.136050000787,1.17069339752,-1.17669999599,-0.548150002956,0.308849990368,0.156350001693
3108,-0.207199990749,-0.452831566334,0.635249972343,0.721300005913,-0.407449960709,-0.550899982452
1950,0.606250047684,-1.35574769974,-0.836199998856,-0.0889999866486,0.423200011253,-0.784299969673
351,-1.97475004196,0.072583861649,0.0010000000475,0.00139999389648,-0.165250003338,0.0295000076294
4846,-1.16505002975,-0.0554582476616,0.977949976921,0.413249999285,0.167499989271,0.216000005603
1452,0.53250002861,0.247691631317,0.703899979591,0.643899977207,-0.56099998951,0.902350008488
4776,0.538299977779,0.321829527617,-1.17449998856,0.611050009727,1.23390007019,0.479000002146
6908,0.164250016212,-0.721580982208,1.96740007401,1.49240005016,-1.1346000433,0.369350016117
672,-2.63269996643,-1.04999113083,-0.543499946594,-0.641849994659,0.19865000248,0.30474999547
5710,-0.38299998641,-5.03418636322,1.60844993591,1.19595003128,0.321449995041,-1.4253000021
2115,-0.0683000013232,-0.0797343254089,-0.176449984312,0.847200036049,-0.809099972248,-0.417349994183
7015,1.12615001202,0.263595372438,-0.474700003862,1.24685001373,0.0363000035286,0.0990500003099
8726,-2.44580006599,-0.38034760952,-0.490700006485,-1.79830002785,0.377700001001,1.08095002174
2185,1.12720000744,0.720245480537,-1.49090003967,1.12035000324,-0.702199995518,-0.181349992752
3315,0.628499984741,-0.463727474213,0.00200000009499,0.795599997044,-0.13220000267,0.294349998236
5289,1.24234998226,-2.72780179977,-1.1996999979,0.112599998713,-0.323300004005,0.184400007129
868,-0.865449965,0.468637675047,-1.16684997082,0.70870000124,0.00620001554489,-0.733250021935
1677,-0.186599999666,-0.557777702808,-1.24370002747,-0.594950020313,0.143450006843,-0.147500008345
7043,0.994199991226,0.568299114704,-0.496550023556,0.408999979496,-0.438100010157,0.0351000130177
5613,0.918799996376,-0.507512509823,-0.226400002837,0.390399992466,-0.530349969864,0.600250005722
595,-0.447050035,-0.18095587194,0.868499994278,0.742599964142,-0.113700002432,0.0911999940872
