rid,CPC004_A375_6H:BRD-K28936863-051-18-1:10,CPC004_HA1E_6H:BRD-K28936863-051-18-1:10,CPC004_HA1E_24H:BRD-K28936863-051-18-1:10,CPC004_HCC515_6H:BRD-K28936863-051-18-1:10,CPC004_HCC515_24H:BRD-K28936863-051-18-1:10,CPC004_HEPG2_6H:BRD-K28936863-051-18-1:10,CPC004_HT29_6H:BRD-K28936863-051-18-1:10,CPC004_MCF7_6H:BRD-K28936863-051-18-1:10,CPC004_PC3_6H:BRD-K28936863-051-18-1:10,CPC004_PC3_24H:BRD-K28936863-051-18-1:10,CPC004_VCAP_6H:BRD-K28936863-051-18-1:10,CPC004_VCAP_24H:BRD-K28936863-051-18-1:10,CPC010_A375_6H:BRD-K28936863-051-26-4:10,CPC010_A549_6H:BRD-K28936863-051-26-4:10,CPC010_A549_24H:BRD-K28936863-051-26-4:10,CPC010_HA1E_6H:BRD-K28936863-051-26-4:10,CPC010_HCC515_6H:BRD-K28936863-051-26-4:10,CPC010_HEPG2_6H:BRD-K28936863-051-26-4:10,CPC010_HT29_6H:BRD-K28936863-051-26-4:10,CPC010_MCF7_6H:BRD-K28936863-051-26-4:10,CPC010_MCF7_24H:BRD-K28936863-051-26-4:10,CPC010_PC3_6H:BRD-K28936863-051-26-4:10,CPC010_PC3_24H:BRD-K28936863-051-26-4:10,CPC010_VCAP_6H:BRD-K28936863-051-26-4:10,CPC010_VCAP_24H:BRD-K28936863-051-26-4:10,CPC015_A375_6H:BRD-K28936863-051-18-1:10,CPC015_A549_6H:BRD-K28936863-051-18-1:10,CPC015_A549_24H:BRD-K28936863-051-18-1:10,CPC015_ASC_24H:BRD-K28936863-051-18-1:10,CPC015_HEPG2_6H:BRD-K28936863-051-18-1:10,CPC015_HT29_6H:BRD-K28936863-051-18-1:10,CPC015_MCF7_6H:BRD-K28936863-051-18-1:10,CPC015_MCF7_24H:BRD-K28936863-051-18-1:10,CPC015_NPC_24H:BRD-K28936863-051-18-1:10,CPC015_PHH_24H:BRD-K28936863-051-18-1:10,CPC015_SKB_24H:BRD-K28936863-051-18-1:10,CPD001_MCF7_6H:BRD-K28936863-103-01-6:10,CPD001_MCF7_24H:BRD-K28936863-103-01-6:10,CPD001_PC3_24H:BRD-K28936863-103-01-6:10,MUC.CP002_MCF7_6H:BRD-K28936863-051-14-0:10,MUC.CP002_MCF7_6H:BRD-K28936863-051-14-0:3.3333,MUC.CP002_MCF7_6H:BRD-K28936863-051-14-0:1.1111,MUC.CP002_MCF7_6H:BRD-K28936863-051-14-0:0.3704,MUC.CP002_MCF7_24H:BRD-K28936863-051-14-0:10,MUC.CP002_MCF7_24H:BRD-K28936863-051-14-0:0.3704,MUC.CP002_MCF7_24H:BRD-K28936863-051-14-0:3.3333,MUC.CP002_MCF7_24H:BRD-K28936863-051-14-0:1.1111,MUC.CP002_NKDBA_24H:BRD-K28936863-051-14-0:10,MUC.CP002_NKDBA_24H:BRD-K28936863-051-14-0:3.3333,MUC.CP002_NKDBA_24H:BRD-K28936863-051-14-0:1.1111,MUC.CP002_NKDBA_24H:BRD-K28936863-051-14-0:0.3704
5054,0.222138181329,0.0963984578848,-0.190602719784,-0.976093530655,-0.988383293152,-0.237566977739,-0.249984055758,-0.815705060959,-0.399100005627,-0.0267219338566,-0.488559544086,0.095029219985,-0.131886228919,-0.0277499854565,-2.68239998817,0.106806345284,0.251733332872,-0.490751326084,0.181371077895,0.310005009174,1.0576621294,-1.56058883667,-0.746638417244,1.17842495441,0.216642647982,-0.707626581192,0.22460000217,-0.511646687984,0.202562794089,-0.0488499999046,-0.00903330743313,0.00783527921885,-0.0128227453679,-0.659364938736,-0.207550004125,0.542500019073,0.433392465115,0.493840754032,1.16879606247,1.39245116711,-0.864601314068,-0.360821634531,-0.0968143865466,0.685806572437,-0.300926119089,-0.23085001111,-0.536400020123,0.200898349285,-1.74178302288,-0.348644196987,0.189150005579
3108,2.86799144745,0.563006043434,-0.943775773048,0.589536130428,0.559103131294,1.13787937164,1.03797149658,0.123224429786,0.363019943237,1.09856319427,-0.324590861797,-0.220272988081,-0.0818218663335,-0.337100028992,-1.73119997978,3.97008371353,0.135199993849,1.06940877438,-0.364802420139,-0.835843443871,-0.315107107162,1.26004064083,-0.463889181614,-0.653814673424,-0.0875588059425,-0.492123365402,-0.0219999998808,-0.110256403685,3.00658631325,-0.182099997997,0.132633328438,-1.75248968601,0.200945138931,-0.017526037991,-0.244900003076,-0.477549999952,-0.430257380009,4.65128087997,0.422863900661,0.124580785632,0.220063209534,0.605448246002,0.581862092018,1.07608342171,0.0650757104158,-0.723999977112,-0.203949987888,0.471984803677,1.63729548454,0.454637825489,-0.103599995375
1950,0.228156477213,0.529189109802,0.188296422362,-0.711176156998,-0.557819962502,1.07516503334,0.310337692499,-1.01780569553,0.836559951305,0.512411296368,-0.991622149944,-0.757344424725,0.542303323746,0.555300056934,4.1905002594,2.97910642624,0.849033355713,0.982867479324,1.08418631554,1.53365302086,1.65062201023,4.28556394577,-0.178043305874,2.0222017765,0.810462296009,-0.419606089592,0.271499991417,1.47970497608,0.133992478251,0.412099987268,-0.450566709042,-0.550937116146,-0.00347308628261,-0.156901359558,0.352200001478,-0.660800039768,-0.413513958454,-0.0966374278069,0.0381003990769,0.627263247967,-0.780185699463,-0.703430771828,-0.262172728777,0.442477554083,0.105743259192,-0.200650006533,-0.590200006962,-0.670333504677,-0.185861036181,0.574770450592,0.552774965763
351,0.0617912337184,-0.934316813946,0.363462895155,-0.620053887367,-1.21732032299,0.0986642688513,-0.800427138805,-0.940605640411,-0.541559994221,-0.827682137489,-0.0398095063865,0.198223590851,0.652606546879,-0.666799962521,1.01719999313,0.404849767685,-0.425366669893,0.128118142486,-0.868229389191,0.698031485081,-0.288028925657,1.85487651825,-2.57132935524,-0.146322205663,-0.294121980667,-0.391977459192,-0.394999980927,0.543881773949,0.282386600971,0.819800019264,-0.0827333331108,-0.951693475246,0.167879313231,0.271063953638,0.00034999998752,0.00065000000177,-0.252650409937,0.0625835880637,0.564622223377,0.173373475671,-1.61617255211,-1.45265829563,-0.732653856277,0.965845108032,-0.443369626999,-1.23275005817,-0.622300028801,-3.64841651917,-7.95822238922,-1.17664802074,-2.01632475853
4846,-1.31936478615,-0.381888091564,0.137968704104,-0.721719741821,0.276582956314,-0.820157170296,0.595543265343,-0.107489131391,-0.0493799895048,0.551734805107,-0.400199055672,0.158903047442,0.680295944214,0.3329000175,-1.1181499958,5.16759872437,-0.843600034714,0.115023478866,-1.2471704483,3.68844842911,0.00828315969557,0.964804410934,-0.30196043849,0.87907063961,1.22046971321,1.10067677498,-0.605549991131,-0.345264434814,-0.187671989202,-0.642199993134,-0.121033348143,-0.0903127118945,0.105459399521,0.366498291492,0.638300001621,0.197849988937,0.725569784641,0.817539513111,1.06240010262,0.410538971424,0.15358620882,-0.398989856243,0.395422637463,0.922228872776,0.216150715947,0.511199951172,-0.446500003338,-0.231833487749,2.86833381653,0.295771539211,-0.484249979258
1452,-5.40508842468,0.261601030827,0.0658176913857,-3.12478733063,0.237188711762,0.96435290575,-0.698753237724,-0.823002815247,-0.238319978118,0.25404471159,0.0319970212877,-0.280109494925,-0.647962033749,-0.479650020599,-0.489250004292,0.887876808643,-1.19463336468,-0.783390402794,0.601470172405,-0.624568939209,-0.541323125362,-0.153606310487,1.06796526909,-0.380525231361,-0.178509667516,0.561093747616,-1.34870004654,-0.336796402931,0.0202919021249,-0.277949988842,0.0859666913748,0.0776044130325,0.213831081986,0.491052806377,-0.502449989319,0.0532499998808,1.14082729816,-0.161963790655,-0.547849774361,0.762920796871,1.26946985722,0.776123285294,0.261701136827,0.587667286396,-1.07864069939,0.686599969864,-0.434249997139,-0.251700103283,1.11107134819,-0.512556672096,0.739225029945
4776,-0.414391040802,0.158735007048,-0.634221434593,-1.39074873924,-0.594703435898,2.52627825737,-0.5169018507,-0.551527142525,0.583960056305,-0.522567451,-0.15180465579,0.49626788497,0.27719900012,-0.407150030136,2.27130007744,1.30802893639,0.885433375835,-0.120430395007,1.09353792667,1.10241341591,2.0714738369,3.71947908401,-0.304123431444,1.54191243649,1.56995356083,-0.41612559557,-0.170049995184,1.47887063026,0.966895103455,0.0373999960721,-0.136933326721,-0.0980233475566,-1.53036987782,0.581800937653,0.165150001645,0.141800016165,0.785211980343,0.124452263117,-0.591350257397,2.46477103233,-0.767923891544,-0.291612565517,-0.574726760387,1.57258975506,0.742186665535,0.331950008869,-0.621500015259,-0.7410633564,-0.354196310043,0.445345520973,0.677599966526
6908,1.03227567673,0.630177855492,0.556328892708,-0.387427896261,-0.0913766622543,-0.651489555836,0.590426564217,0.622780442238,2.46205997467,1.02723753452,-0.0308812707663,-0.026006821543,-0.688457846642,-0.66764998436,-3.35874986649,1.81649839878,-0.521600008011,0.0781772881746,-0.953028142452,-1.13122057915,0.578365504742,-0.633843302727,1.84385633469,-1.04300022125,-1.07726085186,-0.365123271942,0.355499982834,-1.34892988205,-1.03011369705,0.367100000381,-0.486633330584,-0.419651269913,0.344476819038,-0.167132675648,0.191300004721,0.00280000269413,-1.01263511181,1.7192722559,0.290831625462,-1.26751732826,1.03796029091,0.661173224449,0.849976539612,-2.11560559273,-1.70905900002,-0.630600035191,0.124150007963,0.740391492844,0.690259516239,-0.388135373592,-0.311724990606
672,0.843438506126,-0.0280465073884,0.541778087616,-1.11534702778,0.189236819744,-0.176702126861,0.0737651735544,0.502959251404,0.487140029669,0.402265787125,-0.067571438849,0.256104260683,-0.587362825871,-1.66000008583,-1.90339994431,2.88150429726,0.368666648865,-1.3147444725,-0.652857363224,-0.989398479462,-0.0405164323747,1.6326239109,0.629075229168,-0.524408996105,-0.13129144907,0.5370683074,0.102399997413,0.658757150173,0.726184129715,-0.324650019407,0.463433325291,-0.169818490744,0.865149617195,0.265509724617,0.652249991894,0.247450008988,-1.49381279945,-1.61460566521,-0.588844537735,-0.41119608283,0.511580526829,0.433584630489,0.879891991615,0.341437518597,-0.991727530956,0.740900039673,0.0515000224113,0.47187012434,0.549442768097,0.85121011734,-0.346375018358
5710,0.892890453339,0.565696239471,0.332283645868,0.0950751975179,0.603169262409,-0.524103581905,-0.225368395448,1.50176346302,0.795819878578,0.652522206306,0.212286144495,0.190331488848,-1.67294561863,-0.35119998455,-1.56449997425,1.15810000896,-0.880533397198,-1.72664523125,-0.701946973801,-1.42064785957,-0.508496820927,-0.466371446848,0.6508487463,-0.0462553650141,-0.237470373511,0.247959792614,0.235599994659,-0.403086036444,-0.929630577564,0.32460001111,-0.392266690731,1.20147311687,-0.10593854636,0.398407965899,0.442350000143,0.18465000391,0.671245217323,1.06962299347,0.82470536232,0.512968420982,1.58481025696,1.17373406887,0.890745997429,-0.16072973609,-0.796190440655,-1.43685007095,0.56994998455,0.595925867558,0.65717113018,-0.0654270723462,-0.0874250233173
2115,2.1539285183,0.668525934219,-0.38633275032,0.0780159384012,0.588516950607,0.00689643621445,0.134518772364,-0.00409632176161,0.505660057068,0.535430431366,-0.628158509731,0.0813818871975,0.730623424053,-0.144150003791,3.38210010529,2.82718014717,0.207166671753,-0.255592912436,-0.318276882172,0.561344087124,1.55972766876,2.0473883152,-1.80114305019,-0.113550983369,-0.0330126360059,0.296417176723,0.668200016022,0.729739010334,0.369936019182,-0.553350031376,0.599766731262,-0.371687024832,0.195097029209,-0.265971422195,-0.415300011635,0.404050022364,0.459146946669,1.44118583202,0.077348023653,-0.480326712132,-0.35538366437,-0.19482062757,0.307637095451,1.38364505768,0.527476370335,-0.999050021172,-0.202549993992,-0.180697411299,-0.419960439205,1.49811768532,1.10144996643
7015,2.63516521454,-0.845470309258,-0.760128676891,0.768196463585,-0.4882376194,0.719886541367,-0.907715082169,0.725483059883,0.21721996367,-0.826087594032,0.00405107438564,0.262300640345,-0.627837777138,0.972549974918,0.786000013351,2.22377538681,0.731100022793,0.380630970001,1.18687558174,1.15572857857,2.43423986435,3.23133921623,0.0397834479809,0.545172512531,0.582583427429,-0.867546379566,0.108850002289,1.77362918854,0.542615771294,-0.0909999981523,-0.196466654539,-0.490420669317,-0.65583217144,0.366155773401,0.511999964714,1.12139999866,1.09618830681,0.425918340683,-0.810736656189,1.3382755518,-0.762988448143,-0.270868241787,-0.794139146805,0.89347410202,0.538348972797,0.233800008893,-0.385649979115,-0.249144852161,0.23847708106,-0.0479567945004,0.333950012922
8726,0.43005374074,-0.543063402176,-0.498574584723,0.386028289795,-0.427952289581,0.989953875542,1.39288330078,0.0935156792402,0.223999962211,0.634833157063,0.80703753233,-0.0595352426171,0.265765875578,1.03690004349,-1.02200007439,1.57019126415,-0.709366679192,1.06063389778,-0.20695798099,-2.19019651413,-1.13773202896,0.823119342327,-2.37512850761,0.323866456747,0.289612680674,0.187443554401,0.617500007153,-0.339956045151,0.282952725887,0.284499973059,0.0505666732788,0.573577225208,0.271064639091,0.0916427373886,0.387000024319,4.89090013504,3.53762793541,-1.03506803513,0.0573955476284,-0.589139580727,-0.0921176895499,2.19372224808,-0.426177233458,0.178515449166,0.353266835213,-0.199150010943,0.572650015354,-0.641497135162,-2.33638882637,0.338737607002,0.62349998951
2185,1.06309390068,-0.589733421803,-0.650922596455,-0.816495239735,-0.638674497604,0.791122317314,-1.0553098917,-0.884984493256,0.680220007896,-0.652047157288,0.230903610587,-0.47958996892,0.842278957367,-0.0372000038624,3.0187997818,0.770521879196,0.447133362293,0.321397304535,0.580251038074,1.01928961277,1.86488819122,3.43598747253,-0.48527598381,0.152972057462,0.694727659225,-1.06383407116,-0.112549990416,0.65931558609,1.68798613548,-0.457000017166,-0.205566674471,-0.427493453026,-0.839593172073,0.735227704048,0.357899993658,-0.285199999809,0.174306765199,0.278815090656,-0.955814540386,2.11836504936,-1.04520237446,-1.04866707325,-0.667119383812,0.909462809563,0.292734414339,0.0418500304222,-0.730650007725,-0.792294085026,-0.583675801754,0.296674609184,0.604399979115
3315,1.14864683151,0.0784931480885,-0.930533707142,0.243725642562,0.083177626133,-0.557148098946,0.201362833381,-0.65213483572,-0.497480005026,-1.11916422844,0.311974287033,0.0198022536933,0.544725716114,0.279850006104,-5.41555023193,0.274286150932,-0.765900015831,0.378399550915,-0.838689565659,-1.13671565056,-0.553440392017,-1.5001783371,0.698332190514,0.207340687513,-0.664699554443,0.203749880195,0.15719999373,-1.53627181053,-2.34394359589,-0.231600001454,-0.333033323288,-0.373441189528,0.270482540131,-0.637958109379,-0.162249997258,0.000699999975041,0.211076766253,-0.11890848726,-0.00331671535969,-0.554578244686,0.468715280294,0.503866195679,0.105922013521,0.387514263391,0.0432400777936,-0.487550020218,0.0776000022888,0.0763689577579,0.987167537212,-0.623651742935,-0.211200013757
5289,1.57222187519,-0.234217792749,0.0604176819324,0.037701562047,-0.121402263641,-0.384023606777,-0.908149898052,-0.405939698219,1.62522006035,0.288256168365,0.322661459446,0.165816247463,-0.0929229035974,-1.31830000877,1.25240004063,2.7135682106,0.598266720772,-0.368358045816,-0.629023373127,0.196747839451,1.70222318172,0.559108018875,0.41372692585,-0.12833404541,-0.014937415719,-0.815498113632,0.23409999907,1.27939152718,0.612177252769,-0.832450032234,-0.465266674757,-0.82341593504,-0.9320063591,0.948888897896,-0.0565499961376,0.37809997797,0.734073936939,0.811959028244,-0.0498942285776,-0.174157440662,-1.33859503269,-0.256464660168,-0.43674492836,1.64560413361,1.04740047455,-0.309599995613,0.0934000089765,0.550848484039,0.0202586241066,0.474258601665,1.53384995461
868,1.97980976105,-0.267496466637,-0.690384685993,-0.860557794571,-0.133823186159,0.811927437782,1.02091991901,-0.859709918499,0.600619971752,0.588046967983,-0.384172648191,-0.385862231255,-0.278577148914,-0.523149967194,-3.33739995956,3.14679980278,0.967166662216,-0.236850708723,-0.373934328556,0.0987363755703,-0.259055942297,1.10492146015,0.954908370972,-0.471637368202,-0.0305219888687,-0.9558365345,0.245299994946,-0.719493746758,0.210003197193,-0.0963999927044,0.608033359051,0.68316590786,-0.0846614390612,0.391277045012,0.527300000191,-0.10949999094,-2.21822571754,-1.98059558868,2.18242716789,0.31298956275,0.00491042435169,0.642038702965,0.576205968857,0.481702536345,0.319586962461,0.544350028038,-0.787599980831,0.1984731704,-0.634693443775,0.732586622238,-0.254599988461
