rid,CPD001_MCF7_6H:BRD-K52431530-001-07-3:10,CPD001_MCF7_24H:BRD-K52431530-001-07-3:10,CPD001_PC3_24H:BRD-K52431530-001-07-3:10
5720,-0.187802180648,-1.71278488636,-3.24414896965
466,0.318106561899,-1.3085641861,-0.351480215788
6009,-0.293081015348,0.0508397221565,0.37198638916
2309,0.20319865644,-0.00596861541271,0.0842814743519
387,-1.67247903347,0.600595712662,2.19553661346
3553,-0.0289672091603,0.223597824574,0.107014656067
427,0.370657265186,-0.148728072643,-1.54066765308
5898,0.00272086262703,0.302729487419,0.240858346224
23365,-0.488191366196,0.516840457916,2.61065506935
6657,0.0799227803946,0.632615149021,-0.580544769764
5054,0.854798674583,4.24733161926,-0.284219235182
3108,-0.625099897385,0.3800085783,-0.299312531948
1950,1.20132935047,-0.2204169631,-1.11374413967
351,0.365807592869,0.694207847118,-0.651379823685
4846,-0.137306809425,0.640554666519,1.95699906349
1452,-1.57208693027,-0.0359791517258,0.739073336124
4776,0.148645460606,0.632125735283,0.361145734787
6908,-0.744171798229,-0.630861520767,-1.1533331871
672,-0.00290090590715,-0.800838410854,-1.98274898529
5710,-0.197909921408,0.0998165160418,0.355925947428
2115,0.40197879076,0.666759610176,0.0750694572926
7015,0.714196145535,0.00867873430252,0.371465742588
8726,0.219154730439,-0.318423807621,1.22462177277
2185,0.12893474102,0.473564475775,0.0956884622574
3315,-1.53072273731,0.450508087873,0.77495932579
5289,0.0818158388138,-1.79239308834,-0.646201908588
868,-1.22841596603,-0.332823753357,1.02941596508
1677,-0.410501390696,-0.100270807743,1.02982962132
7043,0.801481842995,0.409584820271,0.475478351116
5613,0.222251802683,-0.259596884251,-1.59056222439
595,-0.744707167149,-0.0788702964783,0.85916441679
4793,0.201906502247,3.27878880501,0.548623979092
2736,3.11210513115,3.02919864655,0.543723583221
5290,0.622100889683,1.52585530281,1.74876332283
6194,0.114611655474,0.931332826614,2.95946002007
1676,0.193513989449,0.615681946278,0.715276360512
23512,0.313155144453,-0.069645896554,-1.24824428558
148022,-0.530457258224,-0.929097294807,0.533796608448
1906,0.577104926109,-0.10490372777,-0.13795350492
8878,0.32830375433,-0.468654572964,-0.902138531208
3091,0.533940553665,-0.212766975164,-1.95443511009
5743,3.9723045826,2.00875163078,-1.38934516907
5321,0.683707237244,0.0118120014668,-0.156404331326
4144,0.78153693676,-0.0426721274853,-2.49041461945
1981,-0.441810429096,-0.820253968239,0.1038826406
695,0.123220473528,1.60604310036,0.46060103178
10398,0.287089407444,0.0214625000954,-2.08983135223
5708,-0.0490503385663,-0.160937428474,-0.170297682285
